EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefTwoPtRebounds,Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFG2M,SecondChanceFG2A,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,LiveBallTurnoverPct,DefFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Travels,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceFG3M,PtsPutbacks,BlockedShortMidRange,SecondChanceFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,SecondChanceArc3FGM,ShortMidRangeAssists,LostBallTurnovers,Offensive Fouls,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,SelfOReb,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangeFGM,LongMidRangeAssists,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Charge Fouls,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1627741-1629111-1630557-1631243-203468,1610612737,"Buddy Hield, Jock Landale, Corey Kispert, Mouhamed Gueye, CJ McCollum","Hield, Landale, Kispert, Gueye, McCollum",1627741-1629111-1630557-1631243-203468,ATL,254.0,1,4.0,-2.0,9.0,8.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,5.0,9.0,11.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,3.0,7.0,4.0,5.0,0.5,0.5,0.5,0.6666666666666666,0.2857142857142857,0.4,0.45,0.5,0.4,0.42857142857142855,0.25,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.6,0.5,0.6666666666666666,1.0,96.37795275590551,17.88888888888889,11.625,16.0,11.625,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.5,0.42857142857142855,1.0,0.2,1.0,0.4,0.5714285714285714,0.5083785714285715,0.51481,0.3,0.42857142857142855,0.2222222222222222,0.4444444444444444,6.95,25.566666666666666,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1627741-1629638-1630168-1630557-1631243,1610612737,"Buddy Hield, Nickeil Alexander-Walker, Onyeka Okongwu, Corey Kispert, Mouhamed Gueye","Hield, Alexander-Walker, Okongwu, Kispert, Gueye",1627741-1629638-1630168-1630557-1631243,ATL,21.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.57142857142857,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1628379-1629027-1629638-1630168-1630552,1610612737,"Luke Kennard, Trae Young, Nickeil Alexander-Walker, Onyeka Okongwu, Jalen Johnson","Kennard, Young, Alexander-Walker, Okongwu, Johnson",1628379-1629027-1629638-1630168-1630552,ATL,337.1,2,6.0,-2.0,14.0,12.0,8.0,1.0,26.0,4.0,5.0,2.0,3.0,,2.0,2.0,,1.0,4.0,8.0,4.0,6.0,17.0,19.0,1.0,,,2.0,3.0,2.0,13.0,4.0,4.0,2.0,,2.0,3.0,2.0,7.0,1.0,,1.0,2.0,1.0,3.0,,,,,,,,6.0,,7.0,1.0,17.0,13.0,8.0,0.5,0.5,0.5,0.6666666666666666,0.4583333333333333,0.7,0.5666666666666667,,0.8125,0.3333333333333333,,,,0.3333333333333333,0.3333333333333333,0.5,0.14285714285714285,,1.0,0.5,111.0649658854939,13.792857142857143,12.0,13.292857142857143,11.416666666666666,0.4166666666666667,0.8,0.8,0.5,0.16666666666666666,,,0.16666666666666666,,0.6,0.6666666666666666,0.2,0.75,0.5699375,0.58743,0.08333333333333333,0.125,,0.7647058823529411,5.0125,24.675,0.5714285714285714,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.25,0.5,0.25,1.0,1.0,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,1.0,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1628379-1629027-1629638-1630168-1631243,1610612737,"Luke Kennard, Trae Young, Nickeil Alexander-Walker, Onyeka Okongwu, Mouhamed Gueye","Kennard, Young, Alexander-Walker, Okongwu, Gueye",1628379-1629027-1629638-1630168-1631243,ATL,518.9,2,9.0,6.0,18.0,18.0,15.0,1.0,36.0,5.0,6.0,4.0,5.0,2.0,3.0,6.0,,6.0,7.0,9.0,6.0,5.0,28.0,22.0,,,2.0,6.0,7.0,6.0,25.0,10.0,4.0,6.0,,5.0,8.0,5.0,19.0,1.0,,4.0,8.0,1.0,9.0,,,,,1.0,,1.0,6.0,,7.0,2.0,26.0,25.0,15.0,0.7142857142857143,0.7142857142857143,0.7777777777777778,0.8571428571428571,0.7666666666666667,0.8076923076923077,0.7777777777777778,1.0,0.8333333333333334,0.4,,,,0.6666666666666666,0.3333333333333333,0.6363636363636364,0.2,,0.3333333333333333,0.6,99.90364232029293,12.838888888888889,15.988888888888889,12.227777777777778,14.988888888888889,0.4,0.8333333333333334,0.8333333333333334,1.0,0.2,0.6666666666666666,0.6666666666666666,0.4,,0.38461538461538464,0.8,0.46153846153846156,0.8,0.60656,0.6082846153846154,0.125,0.2,0.07142857142857142,0.8928571428571429,3.677777777777778,25.316666666666666,0.8333333333333334,4.0,,,,,3.0,3.0,3.0,3.0,4.0,9.0,3.0,3.0,3.0,3.0,3.0,,1.0,2.0,2.0,1.0,0.5,0.5,0.5,0.6,,,,0.5,0.5,1.0,,,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1628379-1629027-1629638-1630168-204001,1610612737,"Luke Kennard, Trae Young, Nickeil Alexander-Walker, Onyeka Okongwu, Kristaps Porziņģis","Kennard, Young, Alexander-Walker, Okongwu, Porziņģis",1628379-1629027-1629638-1630168-204001,ATL,83.0,1,1.0,2.0,3.0,4.0,3.0,,7.0,,,,,,,3.0,,3.0,,,4.0,,6.0,4.0,,,,,,4.0,6.0,,,3.0,,,1.0,,3.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,6.0,6.0,3.0,,,,,0.75,0.75,0.75,,0.75,1.0,,,,,0.5,0.5,0.5,,0.5,,121.44578313253012,11.9,11.825,11.866666666666667,11.825,,,,,,,,0.75,,,,0.75,1.0,0.50965,0.50965,,,,1.0,,26.099999999999998,1.0,1.0,,1.0,,1.0,1.0,1.0,2.0,2.0,,3.0,1.0,1.0,,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.5,,,0.25,0.3333333333333333,0.5,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1628379-1629027-1629638-1630552-204001,1610612737,"Luke Kennard, Trae Young, Nickeil Alexander-Walker, Jalen Johnson, Kristaps Porziņģis","Kennard, Young, Alexander-Walker, Johnson, Porziņģis",1628379-1629027-1629638-1630552-204001,ATL,7.7,1,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,187.01298701298703,6.8,,6.8,,,,,,,,,,,,,,1.0,0.36435,,,,,,,23.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1628379-1629027-1630168-1630249-1630552,1610612737,"Luke Kennard, Trae Young, Onyeka Okongwu, Vít Krejčí, Jalen Johnson","Kennard, Young, Okongwu, Krejčí, Johnson",1628379-1629027-1630168-1630249-1630552,ATL,49.6,1,1.0,-1.0,2.0,2.0,2.0,1.0,4.0,,,,,,,1.0,,1.0,,,2.0,,3.0,4.0,,,,,,2.0,3.0,,,1.0,,,1.0,,3.0,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,3.0,3.0,2.0,,,,,0.75,0.75,0.75,,0.75,1.0,,,,,1.0,,1.0,,1.0,,116.12903225806451,13.9,10.9,13.9,7.800000000000001,,,,,,,,0.5,,,,0.5,1.0,0.4953,0.4953,,,,1.0,,28.6,1.0,2.0,,1.0,,1.0,,,1.0,1.0,,3.0,,1.0,,,,,,,,1.0,0.5,0.5,0.5,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1628379-1629027-1630168-1630249-1631243,1610612737,"Luke Kennard, Trae Young, Onyeka Okongwu, Vít Krejčí, Mouhamed Gueye","Kennard, Young, Okongwu, Krejčí, Gueye",1628379-1629027-1630168-1630249-1631243,ATL,164.0,1,3.0,1.0,5.0,5.0,1.0,2.0,10.0,2.0,5.0,,1.0,,2.0,,,,2.0,7.0,1.0,,7.0,6.0,1.0,,5.0,,1.0,,,,4.0,,2.0,,1.0,,3.0,,3.0,2.0,3.0,3.0,6.0,,,,,,,,1.0,,,,2.0,,1.0,,,0.2857142857142857,,0.4375,,0.4375,0.8333333333333334,,0.125,0.2857142857142857,0.5,0.6,0.6666666666666666,,0.75,0.6,0.5,,1.0,87.80487804878048,15.0,17.8,11.8,17.0,0.625,0.4,0.5,,0.25,,,,,1.0,,,0.75,0.55564375,0.3827,,,0.7142857142857143,,2.942857142857143,22.4,0.2,,,1.0,1.0,,,,1.0,,,3.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,0.125,,,,0.3333333333333333,,,,1.0,2.0,,,,,,,1.0,,,,1.0,1.0,,,0.5,0.8333333333333334,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.2,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.5932833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1628379-1629027-1630168-1630249-1642854,1610612737,"Luke Kennard, Trae Young, Onyeka Okongwu, Vít Krejčí, Asa Newell","Kennard, Young, Okongwu, Krejčí, Newell",1628379-1629027-1630168-1630249-1642854,ATL,407.20000000000005,2,7.0,7.0,16.0,15.0,11.0,3.0,31.0,4.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,7.0,7.0,1.0,20.0,13.0,2.0,,5.0,3.0,4.0,3.0,13.0,8.0,2.0,3.0,,4.0,7.0,3.0,17.0,3.0,,3.0,6.0,3.0,9.0,1.0,1.0,,3.0,4.0,,4.0,2.0,,2.0,,15.0,13.0,11.0,0.8,1.0,0.7142857142857143,0.75,0.6785714285714286,0.8571428571428571,0.6666666666666666,0.8333333333333334,0.8125,0.5,,,,0.75,0.75,0.625,0.5,,,0.5,109.62671905697445,13.55,12.693333333333333,12.3625,11.953333333333335,0.2857142857142857,1.0,1.0,0.75,0.14285714285714285,0.5,0.5,0.21428571428571427,0.6666666666666666,0.42857142857142855,1.0,0.14285714285714285,0.7857142857142857,0.5985892857142857,0.6643357142857144,,,0.25,0.65,5.957142857142857,25.014285714285712,0.6875,1.0,1.0,4.0,,2.0,2.0,1.0,3.0,2.0,1.0,9.0,2.0,3.0,2.0,2.0,5.0,1.0,,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.5,0.3333333333333333,0.07142857142857142,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,,0.2857142857142857,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,1.0,0.8333333333333334,0.25,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,0.25,0.25,1.0,0.5,,1.0,1.0,,1.0,2.0,,0.5,,,0.3333333333333333,1.0,,,0.53775,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
1628379-1629027-1630168-1630552-1630700,1610612737,"Luke Kennard, Trae Young, Onyeka Okongwu, Jalen Johnson, Dyson Daniels","Kennard, Young, Okongwu, Johnson, Daniels",1628379-1629027-1630168-1630552-1630700,ATL,129.0,2,2.0,5.0,5.0,5.0,1.0,,10.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,7.0,9.0,4.0,,,,,,,2.0,,2.0,1.0,,,,,,,,1.0,2.0,,2.0,,,,,,,,5.0,,9.0,5.0,9.0,2.0,1.0,,,1.0,,0.5,,0.75,,1.0,0.5,,,,0.5,,0.3333333333333333,,,,0.5,111.62790697674419,11.8,14.0,11.8,11.6,0.5,1.0,1.0,,,,,0.5,,,,,1.0,0.5832,,0.8333333333333334,1.0,,0.2222222222222222,2.2,26.2,0.2,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2026,2025-26,False
