index,year,ortg,drtg,AtRimFGM,AtRimFGA,AtRimAssists,Turnovers,FTA,OffPoss,DefPoss,TwoPtAssists,Steals,BadPassSteals,ThreePtAssists,FG3A,OpponentPoints,Points,SecondChancePoints,FG2A,LiveBallTurnovers,TsPct,Fg3Pct,AtRimFG3AFrequency,Pace,AtRimFrequency,SecondsPerPossOff,SecondsPerPossDef,Minutes,DefAtRimReboundPct,DefFGReboundPct,AtRimAccuracy,player_on,OffFGReboundPct,nba_id
0,1997,98.1,109.5,,,,,,,,,,,,,,,,,,,,,,,,,3116.0,,,,True,0.305,363
1,1997,107.9,99.0,,,,,,,,,,,,,,,,,,,,,,,,,820.0,,,,False,0.322,363
2,1998,101.7,107.2,,,,,,,,,,,,,,,,,,,,,,,,,2273.0,,,,True,0.314,363
3,1998,101.4,107.3,,,,,,,,,,,,,,,,,,,,,,,,,1681.0,,,,False,0.303,363
4,1999,99.7,99.8,,,,,,,,,,,,,,,,,,,,,,,,,333.0,,,,True,0.284,363
5,1999,100.5,103.5,,,,,,,,,,,,,,,,,,,,,,,,,2057.0,,,,False,0.2789999999999999,363
6,2000,109.1,106.7,,,,,,,,,,,,,,,,,,,,,,,,,2430.0,,,,True,0.276,363
7,2000,102.9,106.6,,,,,,,,,,,,,,,,,,,,,,,,,1509.0,,,,False,0.295,363
8,2001,106.21531631520531,106.54464780920688,362.0,546.0,205.0,336.0,467.0,1802.0,1803.0,364.0,156.0,118.0,81.0,241.0,1921.0,1914.0,256.0,1302.0,164.0,0.5437392795883362,0.3817427385892116,0.5100453661697991,93.3786627812854,0.3538561244329228,15.371254162042176,15.470881863560733,927.0,0.6097560975609756,0.7395459976105138,0.663003663003663,True,0.3379571248423707,363
9,2001,101.357312521208,106.99407281964436,961.0,1719.0,537.0,937.0,1764.0,5894.0,5905.0,1086.0,466.0,367.0,247.0,899.0,6318.0,5974.0,917.0,4251.0,454.0,0.4989893885800909,0.32146829810901,0.5083495145631068,93.32037107218773,0.3337864077669903,15.486935866983371,15.374597798475868,3034.0,0.642,0.7267399267399267,0.5590459569517161,False,0.3228264634568756,363
10,2001,108.05886475122637,102.01528839471855,286.0,433.0,164.0,231.0,379.0,1427.0,1439.0,308.0,144.0,84.0,59.0,203.0,1468.0,1542.0,227.0,1073.0,127.0,0.5331010452961672,0.354679802955665,0.4984326018808777,93.9158929546696,0.3393416927899687,15.461807988787667,15.205003474635165,732.0,0.5161290322580645,0.6596091205211726,0.6605080831408776,True,0.3517964071856287,363
11,2001,107.32730794060684,99.9191200258816,1035.0,1583.0,580.0,997.0,1709.0,6196.0,6182.0,1217.0,544.0,321.0,318.0,890.0,6177.0,6650.0,864.0,4430.0,503.0,0.5432068342368983,0.4056179775280898,0.4648496240601504,92.7335726549087,0.2975563909774436,15.500806972240156,15.55596894208994,3204.0,0.5656401944894651,0.667574931880109,0.6538218572331017,False,0.3104940497655968,363
12,2002,106.4360119047619,102.11817168338908,457.0,698.0,245.0,415.0,642.0,2688.0,2691.0,518.0,226.0,148.0,141.0,427.0,2748.0,2861.0,425.0,1973.0,218.0,0.5310755489393375,0.3817330210772833,0.46875,89.39547122775431,0.2908333333333333,15.610119047619047,16.605722779635823,1444.0,0.6623931623931624,0.7140684410646387,0.6547277936962751,True,0.3148869836321122,363
13,2002,105.16868512110727,105.67391304347828,657.0,1024.0,381.0,680.0,1207.0,4624.0,4600.0,942.0,347.0,213.0,217.0,764.0,4861.0,4863.0,667.0,3370.0,352.0,0.5179410508329774,0.3390052356020942,0.432510885341074,88.48315280386906,0.2477019835510401,15.525519031141869,17.02695652173913,2502.0,0.56575682382134,0.6526181353767561,0.6416015625,False,0.3176943699731903,363
14,2003,104.46297204512015,103.64303178484109,638.0,980.0,340.0,618.0,927.0,4078.0,4090.0,761.0,334.0,200.0,218.0,735.0,4239.0,4260.0,610.0,2942.0,343.0,0.5187408133268006,0.3687074829931973,0.4664128365515366,88.63875805418441,0.2665216208865923,15.756007846983817,16.73398533007335,2212.0,0.5811965811965812,0.7196456487754038,0.6510204081632653,True,0.2977977977977978,363
15,2003,102.71856657398826,101.52457996266337,445.0,716.0,265.0,553.0,865.0,3237.0,3214.0,643.0,278.0,165.0,154.0,507.0,3263.0,3325.0,512.0,2323.0,278.0,0.514161220043573,0.3510848126232742,0.4321554770318021,88.248135657626,0.2530035335689046,15.779734321902996,16.859365276913504,1754.0,0.5862068965517241,0.678030303030303,0.6215083798882681,False,0.3329032258064516,363
16,2004,105.37974683544304,96.16998950682056,345.0,574.0,196.0,305.0,518.0,1896.0,1906.0,382.0,185.0,122.0,85.0,280.0,1833.0,1998.0,285.0,1390.0,181.0,0.5234210526315789,0.3678571428571429,0.511377245508982,92.81188018105073,0.3437125748502994,15.574367088607596,15.456453305351522,983.0,0.5747663551401869,0.7139784946236559,0.6010452961672473,True,0.3325917686318131,363
17,2004,103.5424226715051,98.70084877879783,979.0,1528.0,573.0,1015.0,1355.0,5787.0,5773.0,1219.0,601.0,365.0,280.0,958.0,5698.0,5992.0,839.0,4112.0,551.0,0.5243923916872139,0.3350730688935281,0.4903353057199211,93.0117169820809,0.3013806706114398,15.543286677034732,15.420405335181014,2983.0,0.5426356589147286,0.65,0.6407068062827225,False,0.3276564235468345,363
18,2005,97.57662152530293,108.29756795422033,198.0,351.0,94.0,208.0,366.0,1403.0,1398.0,210.0,116.0,78.0,57.0,231.0,1514.0,1369.0,204.0,1030.0,112.0,0.4761570827489481,0.3073593073593073,0.4615384615384615,91.01954235681724,0.2783505154639175,15.55808980755524,16.084406294706724,739.0,0.5639097744360902,0.7177700348432056,0.5641025641025641,True,0.3157894736842105,363
19,2005,104.50699642043604,110.47510945354306,814.0,1451.0,405.0,876.0,1768.0,6146.0,6167.0,1032.0,495.0,318.0,321.0,1038.0,6813.0,6423.0,857.0,4406.0,416.0,0.5121460746460746,0.3564547206165703,0.457200587803086,90.71927795912936,0.2665319617927994,15.74129515131793,16.00454029511918,3257.0,0.5951293759512938,0.6888379204892966,0.5609924190213645,False,0.2927718832891247,363
