EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,BlocksRecoveredPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,OffLongMidRangeReboundPct,DefAtRimReboundPct,PtsAssisted2s,TwoPtAssists,AtRimAssists,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,Arc3FGA,NonHeaveArc3FGA,Arc3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFGM,LongMidRangeFGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BlockingFouls,Loose Ball Fouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,BlockedAtRim,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyArc3FGA,PenaltyArc3Frequency,Travels,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,PenaltyArc3FGM,HeaveAttempts,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,DefCorner3ReboundPct,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,HeaveMakes,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceCorner3PctAssisted,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,Clear Path Fouls,Blocked3s,BlockedArc3,3SecondViolations,StepOutOfBoundsTurnovers,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1737-200757-201142-201566-201586,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka","Mohammed, Sefolosha, Durant, Westbrook, Ibaka",1737-200757-201142-201566-201586,OKC,261.0,2,4.0,-8.0,9.0,11.0,9.0,6.0,1.0,20.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,7.0,4.0,12.0,1.0,2.0,7.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,9.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.6666666666666666,0.2,0.2,1.0,0.5,110.3448275862069,14.444444444444445,11.909090909090908,14.11111111111111,10.636363636363637,0.8571428571428571,0.16666666666666666,0.2,0.14285714285714285,1.0,1.0,1.0,0.8571428571428571,0.16666666666666666,0.8571428571428571,0.5456428571428572,0.5741,0.5456428571428572,1.0,2.8000000000000003,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-201142-201566-201935,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, James Harden","Mohammed, Sefolosha, Durant, Westbrook, Harden",1737-200757-201142-201566-201935,OKC,141.0,2,2.0,-1.0,5.0,5.0,4.0,2.0,,10.0,,,,,,,,,1.0,5.0,6.0,,,1.0,5.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,2.0,,5.0,5.0,4.0,,,0.75,0.75,0.625,0.625,,,,0.5,,0.3333333333333333,,,0.5,,102.12765957446808,14.2,14.0,14.2,13.0,,,,,,,,,,0.5,0.46985,,0.46985,1.0,21.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.6666666666666666,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-201142-201566-2555,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Nick Collison","Mohammed, Sefolosha, Durant, Westbrook, Collison",1737-200757-201142-201566-2555,OKC,151.0,1,3.0,-2.0,5.0,6.0,5.0,6.0,1.0,11.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,6.0,8.0,1.0,2.0,5.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,6.0,6.0,5.0,0.4,0.4,0.4,0.4,0.5,0.5,0.2,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,104.90066225165563,16.8,11.166666666666666,16.2,11.0,0.4,0.5,1.0,0.4,0.5,0.5,1.0,0.4,0.5,0.4,0.4918,0.5882,0.4918,1.0,7.08,1.0,1.0,,,,,,,2.0,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,,0.2,,,,,,,0.16666666666666666,0.16666666666666666,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-201142-201586-201953,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Serge Ibaka, Eric Maynor","Mohammed, Sefolosha, Durant, Ibaka, Maynor",1737-200757-201142-201586-201953,OKC,108.0,1,2.0,,3.0,3.0,3.0,3.0,,6.0,1.0,1.0,,1.0,1.0,,1.0,1.0,3.0,2.0,2.0,,1.0,3.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,2.0,2.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.5,,0.3333333333333333,,,,,80.0,13.333333333333334,22.666666666666668,13.333333333333334,15.666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,0.3333333333333333,0.5163666666666666,,0.5163666666666666,1.0,9.266666666666667,1.0,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-201161-202351-202704,1610612760,"Nazr Mohammed, Thabo Sefolosha, Daequan Cook, Lazar Hayward, Reggie Jackson","Mohammed, Sefolosha, Cook, Hayward, Jackson",1737-200757-201161-202351-202704,OKC,19.0,1,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.57894736842107,7.0,12.0,7.0,12.0,,,,,,,,,,1.0,0.4218,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,24.9,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-201935-202704-2555,1610612760,"Nazr Mohammed, Thabo Sefolosha, James Harden, Reggie Jackson, Nick Collison","Mohammed, Sefolosha, Harden, Jackson, Collison",1737-200757-201935-202704-2555,OKC,93.0,1,2.0,2.0,4.0,3.0,4.0,3.0,,7.0,,1.0,,,1.0,,,,1.0,4.0,2.0,,,1.0,4.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,2.0,,4.0,4.0,4.0,,,,,0.6666666666666666,0.6666666666666666,,,1.0,,,,,,,,108.38709677419355,14.0,12.333333333333334,14.0,12.333333333333334,1.0,,,,,,,1.0,,1.0,0.4247,,0.4247,1.0,1.3,1.0,,,,,,,,4.0,,,4.0,,,,,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-201935-2555-965,1610612760,"Nazr Mohammed, Thabo Sefolosha, James Harden, Nick Collison, Derek Fisher","Mohammed, Sefolosha, Harden, Collison, Fisher",1737-200757-201935-2555-965,OKC,524.0,2,9.0,5.0,15.0,15.0,,2.0,5.0,30.0,1.0,6.0,3.0,,,,3.0,2.0,14.0,13.0,8.0,4.0,,,,2.0,,5.0,3.0,6.0,7.0,13.0,2.0,2.0,1.0,1.0,,,,1.0,,2.0,6.0,4.0,1.0,6.0,,,0.14285714285714285,,0.2631578947368421,,0.30952380952380953,,,,1.0,0.5,0.4166666666666667,0.625,0.4666666666666667,0.6,,0.5,82.44274809160306,18.866666666666667,16.066666666666666,16.8,14.666666666666666,0.3157894736842105,0.16666666666666666,0.16666666666666666,0.15789473684210525,,,0.5,,,0.5789473684210527,0.48986052631578947,0.53608,,,9.342857142857143,,5.0,,,,,2.0,5.0,3.0,,,,6.0,2.0,3.0,,8.0,,4.0,2.0,,,,,1.0,0.4,,0.4,0.2631578947368421,,0.2631578947368421,,,,,,,0.09523809523809523,0.125,24.419999999999998,0.5,0.6666666666666666,2.0,1.0,,,0.5,1.0,,5.0,5.0,0.2631578947368421,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,0.4166666666666667,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.06666666666666667,0.2,0.2,1.0,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.4,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-2555-2767-965,1610612760,"Nazr Mohammed, Thabo Sefolosha, Nick Collison, Royal Ivey, Derek Fisher","Mohammed, Sefolosha, Collison, Ivey, Fisher",1737-200757-2555-2767-965,OKC,102.0,1,2.0,1.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,1.0,1.0,2.0,3.0,2.0,,1.0,2.0,3.0,,,,2.0,2.0,,2.0,,,,,1.0,,,1.0,1.0,,,1.0,,3.0,3.0,4.0,0.5,0.5,0.5,0.5,0.5,0.5,,,,0.5,,0.5,,,,1.0,98.82352941176471,14.5,14.666666666666666,14.5,14.333333333333334,,,,0.5,,,,,,,0.4005,,0.4005,1.0,12.25,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,0.5,,,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,2.0,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201142-201161-201566-201586,1610612760,"Nazr Mohammed, Kevin Durant, Daequan Cook, Russell Westbrook, Serge Ibaka","Mohammed, Durant, Cook, Westbrook, Ibaka",1737-201142-201161-201566-201586,OKC,1055.0,2,18.0,-1.0,34.0,33.0,,,7.0,67.0,3.0,6.0,3.0,,,1.0,9.0,6.0,25.0,31.0,32.0,3.0,,,,6.0,2.0,5.0,11.0,14.0,7.0,21.0,,,2.0,1.0,4.0,,1.0,6.0,,3.0,5.0,5.0,,20.0,,,0.24,,0.4090909090909091,,0.44285714285714284,,0.08,0.16666666666666666,0.3333333333333333,0.9166666666666666,0.2631578947368421,0.8666666666666667,0.3181818181818182,,0.8,1.0,91.45023696682465,16.38235294117647,15.090909090909092,15.382352941176471,14.727272727272727,0.18181818181818182,0.5,0.6,0.2727272727272727,0.1111111111111111,0.125,0.5,,,0.42424242424242425,0.4863484848484848,0.5678375,,,10.515999999999998,,10.0,3.0,5.0,,,5.0,8.0,4.0,,,,12.0,4.0,7.0,2.0,18.0,,4.0,2.0,2.0,1.0,2.0,1.0,0.8,0.625,,0.625,0.24242424242424243,0.5,0.30303030303030304,0.15151515151515152,0.6,0.6,0.6666666666666666,,,0.05714285714285714,0.07407407407407407,23.325,0.25,1.0,6.0,3.0,1.0,,0.5,0.6,0.3333333333333333,3.0,3.0,0.09090909090909091,,,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,,11.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,,,1.0,0.3333333333333333,0.9166666666666666,0.9166666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.1,0.2,0.2,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3548387096774194,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.1111111111111111,0.375,0.5,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201142-201161-201566-201935,1610612760,"Nazr Mohammed, Kevin Durant, Daequan Cook, Russell Westbrook, James Harden","Mohammed, Durant, Cook, Westbrook, Harden",1737-201142-201161-201566-201935,OKC,289.0,2,5.0,-7.0,9.0,8.0,6.0,6.0,1.0,17.0,,,,,,1.0,4.0,1.0,5.0,4.0,11.0,,,3.0,2.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,2.0,2.0,1.0,1.0,1.0,,4.0,2.0,6.0,0.2,,0.14285714285714285,,0.25,0.2,,,1.0,,,,0.16666666666666666,,,,84.70588235294117,19.77777777777778,13.875,19.666666666666668,13.875,,,,0.5714285714285714,0.25,0.25,,,,0.2857142857142857,0.4293642857142857,,0.3951375,0.5,9.86,0.6666666666666666,1.0,,,,,,2.0,2.0,,1.0,2.0,,,1.0,,2.0,,2.0,1.0,,,,,,,,,0.2857142857142857,,0.14285714285714285,,,,,,,0.125,0.16666666666666666,24.1,,,2.0,1.0,,,1.0,1.0,,2.0,2.0,0.2857142857142857,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
