EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,DefThreePtRebounds,PenaltyTurnovers,ShootingFouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,FTOffRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Steals,LostBallSteals,LostBallTurnovers,BlockedShortMidRange,ShortMidRangeAssists,SecondChanceTurnovers,ShortMidRangePctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,OffThreePtRebounds,FTDefRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,BlockingFouls,2pt And 1 Free Throw Trips,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,PenaltyArc3Frequency,SecondChanceCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101108-200751-201156-201599-201933,1610612746,"Chris Paul, Randy Foye, Nick Young, DeAndre Jordan, Blake Griffin","Paul, Foye, Young, Jordan, Griffin",101108-200751-201156-201599-201933,LAC,322.0,2,5.0,9.0,9.0,3.0,1.0,18,2.0,2.0,1.0,3.0,1.0,2.0,1.0,4.0,7.0,1.0,2.0,10.0,10.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,0.5,0.5,0.5714285714285714,0.5,0.5555555555555556,1.0,0.125,0.14285714285714285,0.3333333333333333,1.0,0.8,0.3333333333333333,0.8,0.25,0.5,0.5,1.0,1.0,80.4968944099379,1.0,19.77777777777778,16.0,19.77777777777778,15.666666666666666,0.25,1.0,1.0,0.5,0.375,0.3333333333333333,0.5,0.25,0.5,0.5,1.0,0.125,0.375,0.4399125,0.1111111111111111,0.125,0.2,9.028571428571428,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201156-201933-2030,1610612746,"Chris Paul, Randy Foye, Nick Young, Blake Griffin, Kenyon Martin","Paul, Foye, Young, Griffin, Martin",101108-200751-201156-201933-2030,LAC,252.0,2,4.0,7.0,7.0,2.0,1.0,14,2.0,3.0,,,2.0,3.0,,4.0,6.0,,2.0,10.0,7.0,,2.0,4.0,4.0,,,2.0,2.0,,2.0,4.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,8.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,,,,1.0,1.0,0.5,0.8,0.5,,,,1.0,80.0,,14.857142857142858,21.142857142857142,14.857142857142858,21.142857142857142,0.5,0.6666666666666666,0.6666666666666666,,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.5,0.44903333333333334,0.14285714285714285,0.14285714285714285,0.2,10.5,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.618,0.5043,0.2,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201156-201933-2250,1610612746,"Chris Paul, Randy Foye, Nick Young, Blake Griffin, Bobby Simmons","Paul, Foye, Young, Griffin, Simmons",101108-200751-201156-201933-2250,LAC,108.0,1,2.0,6.0,7.0,6.0,1.0,13,,,,1.0,,,,,1.0,,6.0,6.0,9.0,1.0,1.0,,,,,,,,,,,1.0,2.0,1.0,3.0,,,,1.0,5.0,,10.0,,,,1.0,,5.0,,,,,0.5,0.5,,,,,1.0,,1.0,,,,1.0,,173.33333333333334,,10.666666666666666,6.285714285714286,10.5,6.285714285714286,,,,,1.0,,,,,,,,,0.2767,,,0.16666666666666666,12.7,,-3.0,6.0,,,,,,,,1.0,6.0,,1.0,,,1.0,3.0,,,,,0.5,1.0,,1.0,,,,,,0.2767,1.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201156-201933-2406,1610612746,"Chris Paul, Randy Foye, Nick Young, Blake Griffin, Caron Butler","Paul, Foye, Young, Griffin, Butler",101108-200751-201156-201933-2406,LAC,22.0,2,,1.0,2.0,2.0,,3,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,196.36363636363637,,2.0,10.0,2.0,10.0,,,,,,,,,,,,,,,,,,,,-4.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201156-201933-2501,1610612746,"Chris Paul, Randy Foye, Nick Young, Blake Griffin, Reggie Evans","Paul, Foye, Young, Griffin, Evans",101108-200751-201156-201933-2501,LAC,222.0,3,4.0,5.0,6.0,5.0,1.0,11,1.0,1.0,,1.0,,1.0,,1.0,3.0,1.0,3.0,8.0,8.0,2.0,2.0,2.0,,,,1.0,2.0,1.0,,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,,4.0,,2.0,2.0,2.0,,6.0,1.0,1.0,0.3333333333333333,0.625,0.6666666666666666,1.0,0.25,,,1.0,0.5,0.5,0.5,0.5,1.0,,1.0,,71.35135135135135,,25.8,15.5,25.8,13.0,0.25,1.0,1.0,1.0,0.25,,,0.25,,,,,0.5,0.4507375,,,0.25,12.4,24.2,,2.0,,,,,,,,1.0,3.0,,,1.0,,3.0,2.0,,,,,0.5,,,,,,,,,0.4166,0.375,0.4,3.0,,1.0,2.0,,,2.0,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201156-202339-2590,1610612746,"Chris Paul, Randy Foye, Nick Young, Eric Bledsoe, Mo Williams","Paul, Foye, Young, Bledsoe, Williams",101108-200751-201156-202339-2590,LAC,2.0,1,,,1.0,1.0,,1,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201156-2030-2501,1610612746,"Chris Paul, Randy Foye, Nick Young, Kenyon Martin, Reggie Evans","Paul, Foye, Young, Martin, Evans",101108-200751-201156-2030-2501,LAC,157.0,2,3.0,5.0,4.0,2.0,,9,,,,1.0,2.0,2.0,,2.0,3.0,1.0,,4.0,5.0,,,4.0,,,,2.0,2.0,,2.0,4.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.5,0.5,,0.25,,,1.0,1.0,,1.0,,,,1.0,,82.54777070063695,1.0,15.6,19.75,15.6,19.75,,,,,0.25,,,0.5,1.0,1.0,1.0,,0.25,0.4350125,,,,15.966666666666667,23.4,-1.0,3.0,,,,,,,2.0,3.0,4.0,,,,,4.0,3.0,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,,,,,,,0.38266666666666665,1.0,0.6,,,,,,,,,,,1.0,,,,,,,,0.25,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201156-2030-2590,1610612746,"Chris Paul, Randy Foye, Nick Young, Kenyon Martin, Mo Williams","Paul, Foye, Young, Martin, Williams",101108-200751-201156-2030-2590,LAC,5.0,1,,,1.0,1.0,,1,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201156-2406-2590,1610612746,"Chris Paul, Randy Foye, Nick Young, Caron Butler, Mo Williams","Paul, Foye, Young, Butler, Williams",101108-200751-201156-2406-2590,LAC,1.0,1,,,1.0,1.0,,1,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
101108-200751-201599-201933-202339,1610612746,"Chris Paul, Randy Foye, DeAndre Jordan, Blake Griffin, Eric Bledsoe","Paul, Foye, Jordan, Griffin, Bledsoe",101108-200751-201599-201933-202339,LAC,314.0,1,5.0,11.0,9.0,6.0,1.0,20,1.0,1.0,2.0,5.0,1.0,2.0,,4.0,8.0,1.0,2.0,10.0,15.0,,,6.0,2.0,,1.0,3.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,,2.0,,,,,,10.0,0.75,0.75,0.5,0.4444444444444444,0.5,,0.1111111111111111,0.125,0.2,1.0,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5,,,91.71974522292993,,16.363636363636363,14.88888888888889,15.090909090909092,14.88888888888889,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,0.4,0.5,0.2222222222222222,0.5,0.5,1.0,,0.2222222222222222,0.40175,,,,10.3,23.2,-5.0,4.0,,,1.0,1.0,,1.0,1.0,3.0,4.0,,1.0,2.0,1.0,4.0,4.0,,0.3333333333333333,,0.3333333333333333,0.5,1.0,,1.0,,,0.3333333333333333,1.0,0.4327,0.40073333333333333,0.4,0.36363636363636365,2.0,,,1.0,,,,1.0,,,1.0,,,,,,,,0.1111111111111111,,,,,,1.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2012,2011-12,True
