EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,AtRimAssists,ShortMidRangeAssists,StepOutOfBoundsTurnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,SecondChanceFtPoints,Clear Path Fouls,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,FTDefRebounds,PenaltyFg3Pct,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,Offensive Fouls,RecoveredBlocks,LongMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,DefensiveGoaltends,PenaltyAtRimFGM,PtsPutbacks,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,PenaltyAtRimAccuracy,PenaltyCorner3FGA,Charge Fouls,PenaltyCorner3Frequency,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,OffCorner3ReboundPct,Arc3PctBlocked,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFoulsDrawn,3SecondViolations,BlockedLongMidRange,Blocked3s,BlockedCorner3,HeaveAttempts,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
101128-201574-201936-202738-2422,1610612758,"Francisco Garcia, Jason Thompson, Tyreke Evans, Isaiah Thomas, John Salmons","Garcia, Thompson, Evans, Thomas, Salmons",101128-201574-201936-202738-2422,SAC,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-201936-202738-2566,1610612758,"Francisco Garcia, Jason Thompson, Tyreke Evans, Isaiah Thomas, Travis Outlaw","Garcia, Thompson, Evans, Thomas, Outlaw",101128-201574-201936-202738-2566,SAC,723.0,2,12.0,-2.0,22.0,21.0,2.0,3.0,43.0,5.0,7.0,1.0,2.0,,2.0,4.0,6.0,,5.0,9.0,15.0,,5.0,1.0,19.0,21.0,2.0,3.0,4.0,1.0,2.0,2.0,6.0,12.0,,5.0,,,3.0,,3.0,,,6.0,,3.0,2.0,7.0,9.0,3.0,12.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,3.0,,5.0,2.0,2.0,,1.0,15.0,2.0,2.0,0.3333333333333333,0.375,,,,0.6,0.6666666666666666,0.5,0.45,0.6666666666666666,0.5,0.4523809523809524,0.6666666666666666,0.5,0.25,,,0.6666666666666666,0.6363636363636364,0.5,0.4,,0.5625,0.2727272727272727,0.5,,0.25,0.3333333333333333,0.18181818181818182,85.64315352697095,14.272727272727273,19.476190476190474,13.954545454545455,17.238095238095237,0.35,0.7142857142857143,0.7142857142857143,0.1,,,0.3,0.6666666666666666,0.6666666666666666,,0.25,,,,0.6666666666666666,0.5,0.6,,0.541825,0.5480666666666667,0.45775,0.047619047619047616,0.0625,0.21052631578947367,0.10526315789473684,8.366666666666667,25.16,0.09090909090909091,2.0,1.0,,,,,,,,3.0,,,,4.0,,1.0,,,,,2.0,1.0,1.0,2.0,,,,,0.5,1.0,0.8333333333333334,0.5,0.6,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-201944-202326-202690,1610612758,"Francisco Garcia, Jason Thompson, Terrence Williams, DeMarcus Cousins, Jimmer Fredette","Garcia, Thompson, Williams, Cousins, Fredette",101128-201574-201944-202326-202690,SAC,339.0,2,6.0,,12.0,10.0,,,22.0,1.0,1.0,,,1.0,3.0,2.0,3.0,,,4.0,7.0,,,,8.0,8.0,,,,,,,6.0,2.0,,,,,3.0,,3.0,,2.0,6.0,,,,4.0,4.0,,4.0,,,,,3.0,2.0,2.0,,1.0,,5.0,,3.0,2.0,1.0,1.0,1.0,8.0,,,0.75,0.75,,,,0.5714285714285714,,,0.5714285714285714,,,0.5714285714285714,,,,,,0.6,0.5,,,,0.5,,,,,,,93.45132743362831,14.333333333333334,16.7,14.333333333333334,14.7,0.14285714285714285,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.14285714285714285,,0.4301,,,0.14285714285714285,0.14285714285714285,,,10.214285714285714,,,3.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.75,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612758,2012,2011-12,True
101128-201574-201977-202326-202690,1610612758,"Francisco Garcia, Jason Thompson, Marcus Thornton, DeMarcus Cousins, Jimmer Fredette","Garcia, Thompson, Thornton, Cousins, Fredette",101128-201574-201977-202326-202690,SAC,370.0,2,6.0,-1.0,13.0,12.0,5.0,2.0,25.0,,1.0,,,1.0,1.0,2.0,5.0,,,3.0,7.0,1.0,2.0,5.0,14.0,15.0,,1.0,2.0,2.0,2.0,9.0,,6.0,3.0,,,,,1.0,1.0,,,3.0,,1.0,2.0,2.0,6.0,1.0,7.0,,,,,1.0,1.0,1.0,,,,2.0,1.0,6.0,4.0,6.0,,3.0,12.0,9.0,5.0,,,1.0,0.5,0.5,0.42857142857142855,,1.0,0.5,,1.1666666666666667,0.5833333333333334,0.5,1.125,0.2222222222222222,,,0.5,0.5,0.25,0.6666666666666666,,0.5714285714285714,0.2,,,0.3333333333333333,0.6666666666666666,,97.29729729729729,13.076923076923077,16.666666666666668,12.846153846153847,15.75,0.1111111111111111,,,0.1111111111111111,1.0,1.0,0.5555555555555556,0.4,0.4,,,,,,,,0.3333333333333333,,0.4934277777777778,0.3666,0.49135,0.25,0.3,0.14285714285714285,0.6428571428571429,13.728571428571428,23.8,0.38461538461538464,8.0,,,,,,,1.0,2.0,,,,,5.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,1.0,2.0,,1.0,,1.0,2.0,1.0,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,,1.0,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-201977-202326-202738,1610612758,"Francisco Garcia, Jason Thompson, Marcus Thornton, DeMarcus Cousins, Isaiah Thomas","Garcia, Thompson, Thornton, Cousins, Thomas",101128-201574-201977-202326-202738,SAC,1254.0,4,21.0,-8.0,46.0,47.0,29.0,4.0,93.0,4.0,7.0,1.0,1.0,3.0,7.0,5.0,9.0,3.0,8.0,12.0,23.0,5.0,11.0,9.0,48.0,56.0,2.0,2.0,4.0,10.0,17.0,32.0,12.0,12.0,15.0,8.0,3.0,4.0,6.0,5.0,11.0,3.0,3.0,27.0,,4.0,3.0,8.0,13.0,4.0,17.0,,4.0,3.0,1.0,5.0,3.0,6.0,2.0,2.0,,11.0,5.0,17.0,5.0,9.0,,2.0,44.0,32.0,29.0,0.5,0.5454545454545454,1.0,0.45454545454545453,0.45454545454545453,0.5217391304347826,1.0,0.5882352941176471,0.5735294117647058,1.0,0.5909090909090909,0.618421052631579,1.0,0.64,0.3235294117647059,0.17391304347826086,0.2857142857142857,0.45454545454545453,0.8,0.36363636363636365,0.6,,0.7333333333333333,0.23529411764705882,0.75,,0.8,0.6666666666666666,,106.79425837320575,13.934782608695652,13.042553191489361,13.608695652173912,12.72340425531915,0.20588235294117646,0.5714285714285714,0.8,0.20588235294117646,0.42857142857142855,0.6,0.2647058823529412,0.5555555555555556,0.5555555555555556,0.6,0.23529411764705882,0.375,0.375,1.0,0.5,1.0,0.5294117647058824,0.375,0.48829264705882347,0.45895,0.48149090909090914,0.05555555555555555,0.08,0.08333333333333333,0.6666666666666666,11.356521739130434,24.636363636363637,0.6304347826086957,36.0,7.0,,,4.0,,,5.0,6.0,1.0,2.0,,2.0,9.0,,,,1.0,1.0,2.0,,,,,1.0,2.0,,0.2857142857142857,0.3333333333333333,1.0,0.6666666666666666,0.5,0.25,0.6666666666666666,,,,0.3181818181818182,0.18181818181818182,,,2.0,3.0,2.0,2.0,,2.0,2.0,0.4,1.0,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,,,,,2.0,4.0,2.0,,,,,0.5714285714285714,1.0,1.0,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-201977-202326-2422,1610612758,"Francisco Garcia, Jason Thompson, Marcus Thornton, DeMarcus Cousins, John Salmons","Garcia, Thompson, Thornton, Cousins, Salmons",101128-201574-201977-202326-2422,SAC,66.0,2,1.0,,1.0,2.0,1.0,,3.0,,2.0,,,,1.0,,,,,,3.0,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,2.0,,2.0,2.0,2.0,4.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,0.5,0.6666666666666666,,,0.5,0.6666666666666666,1.0,,1.0,,,65.45454545454545,20.0,23.0,20.0,17.5,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,,0.6808666666666667,,0.8229,,,,,5.533333333333334,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,0.5,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-201977-202690-2566,1610612758,"Francisco Garcia, Jason Thompson, Marcus Thornton, Jimmer Fredette, Travis Outlaw","Garcia, Thompson, Thornton, Fredette, Outlaw",101128-201574-201977-202690-2566,SAC,198.0,2,3.0,4.0,6.0,6.0,,,12.0,,,,,3.0,3.0,1.0,2.0,,,4.0,5.0,,,2.0,10.0,6.0,,,,,,,6.0,2.0,,,,,3.0,,3.0,,1.0,6.0,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,1.0,1.0,3.0,,1.0,10.0,,,0.75,0.75,,,,0.8,,,0.8,,,0.75,,,,,,,,,0.6666666666666666,,0.4,,,,,0.5,,87.27272727272728,17.5,15.5,17.5,12.333333333333334,,,,0.6,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,0.3819,,,0.16666666666666666,0.16666666666666666,,,14.88,,,,,,,,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-201977-202715-202738,1610612758,"Francisco Garcia, Jason Thompson, Marcus Thornton, Tyler Honeycutt, Isaiah Thomas","Garcia, Thompson, Thornton, Honeycutt, Thomas",101128-201574-201977-202715-202738,SAC,8.0,1,,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,1.5,,1.5,,,,,,,,,,,,,,,,360.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,0.6574,,0.6574,1.0,1.0,,1.0,1.8,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-201977-202738-2422,1610612758,"Francisco Garcia, Jason Thompson, Marcus Thornton, Isaiah Thomas, John Salmons","Garcia, Thompson, Thornton, Thomas, Salmons",101128-201574-201977-202738-2422,SAC,40.0,1,1.0,-2.0,2.0,1.0,2.0,1.0,3.0,,,,,,1.0,,1.0,,,,2.0,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,108.0,9.5,21.0,1.5,21.0,,,,0.5,,,0.5,,,,,,,,,,,,0.41065,0.41065,0.41065,,,,,10.8,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-202326-202690-202715,1610612758,"Francisco Garcia, Jason Thompson, DeMarcus Cousins, Jimmer Fredette, Tyler Honeycutt","Garcia, Thompson, Cousins, Fredette, Honeycutt",101128-201574-202326-202690-202715,SAC,81.0,1,1.0,-4.0,2.0,2.0,,,4.0,,,,,,,1.0,2.0,,,1.0,2.0,,,,2.0,6.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,71.1111111111111,19.5,21.0,19.5,21.0,,,,,,,1.0,0.5,0.5,,,,,,,,,,0.39185,,,,,,,17.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-202326-202690-202738,1610612758,"Francisco Garcia, Jason Thompson, DeMarcus Cousins, Jimmer Fredette, Isaiah Thomas","Garcia, Thompson, Cousins, Fredette, Thomas",101128-201574-202326-202690-202738,SAC,657.0,3,11.0,-6.0,20.0,23.0,3.0,,43.0,5.0,7.0,,,3.0,3.0,1.0,2.0,,1.0,9.0,12.0,1.0,2.0,3.0,24.0,30.0,,,,1.0,2.0,2.0,10.0,8.0,3.0,1.0,,1.0,5.0,1.0,6.0,,1.0,13.0,,,1.0,6.0,7.0,,7.0,,1.0,1.0,,2.0,,2.0,1.0,2.0,,4.0,1.0,7.0,4.0,4.0,,2.0,24.0,2.0,3.0,0.5555555555555556,0.5555555555555556,1.0,0.5,0.5,0.75,,0.5,0.75,,0.5,0.75,,0.5,0.14285714285714285,0.08333333333333333,,0.5,0.75,,1.0,,0.7777777777777778,,,,1.0,,,94.24657534246576,14.65,15.826086956521738,14.65,15.608695652173912,0.5,0.7142857142857143,0.8333333333333334,0.21428571428571427,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,0.07142857142857142,,,,,,0.6428571428571429,,0.5927035714285714,,0.7726,0.125,0.14285714285714285,,0.08333333333333333,4.7250000000000005,23.7,0.15,5.0,2.0,,,,,,,,3.0,1.0,,,6.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,0.14285714285714285,,0.5,,1.0,0.6,0.3333333333333333,,,,1.0,,,,1.0,1.0,,,,1.0,,,,0.07142857142857142,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-202326-202690-2422,1610612758,"Francisco Garcia, Jason Thompson, DeMarcus Cousins, Jimmer Fredette, John Salmons","Garcia, Thompson, Cousins, Fredette, Salmons",101128-201574-202326-202690-2422,SAC,282.0,2,5.0,-3.0,9.0,9.0,,1.0,18.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,2.0,1.0,4.0,1.0,3.0,2.0,7.0,10.0,1.0,1.0,2.0,,,,,2.0,3.0,2.0,,,,1.0,1.0,,,3.0,,2.0,1.0,2.0,3.0,2.0,5.0,,1.0,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,2.0,4.0,,2.0,5.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.25,1.0,,0.35714285714285715,1.0,,0.3888888888888889,1.0,,0.42857142857142855,,,0.5,1.0,0.6666666666666666,1.0,,1.0,0.4,1.0,,,1.0,,91.91489361702128,14.777777777777779,16.555555555555557,14.11111111111111,16.555555555555557,0.14285714285714285,1.0,1.0,0.14285714285714285,,,0.2857142857142857,,,,0.2857142857142857,,,,1.0,1.0,0.5714285714285714,,0.4810214285714286,0.5627,,0.2222222222222222,0.3333333333333333,0.2857142857142857,,12.05,24.333333333333332,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,0.14285714285714285,1.0,1.0,1.0,,,,,,0.5,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-202326-202738-2422,1610612758,"Francisco Garcia, Jason Thompson, DeMarcus Cousins, Isaiah Thomas, John Salmons","Garcia, Thompson, Cousins, Thomas, Salmons",101128-201574-202326-202738-2422,SAC,479.0,3,8.0,,17.0,18.0,4.0,1.0,35.0,3.0,5.0,,,2.0,5.0,1.0,4.0,,3.0,6.0,14.0,,4.0,1.0,13.0,13.0,,1.0,,1.0,2.0,2.0,6.0,6.0,,3.0,,2.0,3.0,,3.0,,1.0,6.0,,1.0,,5.0,5.0,1.0,6.0,,6.0,3.0,3.0,,,,,,,,,2.0,1.0,1.0,,,13.0,2.0,4.0,0.5,0.5,,,,0.42857142857142855,,0.5,0.3333333333333333,,0.25,0.3333333333333333,,0.25,0.2222222222222222,0.14285714285714285,0.2,,0.625,0.125,,,0.5555555555555556,0.09090909090909091,,,1.0,,,105.21920668058455,15.176470588235293,12.277777777777779,15.117647058823529,11.5,0.2777777777777778,0.6,0.75,0.2777777777777778,0.4,0.5,0.2222222222222222,0.25,0.25,1.0,0.16666666666666666,,,,,,0.5,,0.4805111111111111,0.5256,0.39295,,,,0.15384615384615385,8.85,25.9,0.23529411764705882,15.0,,,,2.0,,,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,2.0,,,0.2,,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.5,,,,,0.5,,,,1.0,,,,,,,,0.05555555555555555,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-202326-202738-2566,1610612758,"Francisco Garcia, Jason Thompson, DeMarcus Cousins, Isaiah Thomas, Travis Outlaw","Garcia, Thompson, Cousins, Thomas, Outlaw",101128-201574-202326-202738-2566,SAC,105.0,1,2.0,2.0,4.0,3.0,,,7.0,,,,,,,,1.0,,,,1.0,1.0,1.0,3.0,6.0,4.0,,,,,,,,,3.0,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,,,6.0,,,,,1.0,1.0,1.0,,,,0.75,,,1.0,,,0.5,,,,,,,,,,,,,,,96.0,10.0,21.666666666666668,10.0,17.0,,,,,,,0.5,,,,,,,,,,0.5,,0.46665,,,0.3333333333333333,,,,19.6,22.2,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-202355-202690-2422,1610612758,"Francisco Garcia, Jason Thompson, Hassan Whiteside, Jimmer Fredette, John Salmons","Garcia, Thompson, Whiteside, Fredette, Salmons",101128-201574-202355-202690-2422,SAC,33.0,1,1.0,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,0.5,,1.0,,,,87.27272727272727,30.0,3.0,27.0,3.0,0.5,,,,,,,,,,0.5,,,,1.0,,1.0,,0.63815,,,,,,,0.2,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-202690-202738-2566,1610612758,"Francisco Garcia, Jason Thompson, Jimmer Fredette, Isaiah Thomas, Travis Outlaw","Garcia, Thompson, Fredette, Thomas, Outlaw",101128-201574-202690-202738-2566,SAC,605.0,4,10.0,-8.0,19.0,20.0,2.0,3.0,39.0,4.0,7.0,1.0,2.0,2.0,4.0,2.0,6.0,,,8.0,17.0,,,2.0,18.0,26.0,1.0,2.0,2.0,,,2.0,12.0,4.0,,,,1.0,6.0,,6.0,,2.0,12.0,,3.0,1.0,6.0,7.0,3.0,10.0,1.0,,,,2.0,2.0,1.0,,,,3.0,,4.0,2.0,2.0,,,16.0,,1.0,0.75,0.8571428571428571,,,,0.47058823529411764,0.5,,0.47058823529411764,0.5,,0.5,0.5,1.0,,0.058823529411764705,0.25,0.6666666666666666,1.0,0.3333333333333333,0.25,,0.7,0.3333333333333333,0.5,,1.0,0.3333333333333333,0.125,92.82644628099173,17.473684210526315,13.65,16.68421052631579,13.3,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.23529411764705882,0.5,0.6666666666666666,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.5,0.4117647058823529,,0.45876470588235296,0.4722,,,,0.1111111111111111,0.1111111111111111,9.676470588235293,,0.10526315789473684,5.0,,,,,,,,2.0,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.25,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
101128-201574-202738-2422-2566,1610612758,"Francisco Garcia, Jason Thompson, Isaiah Thomas, John Salmons, Travis Outlaw","Garcia, Thompson, Thomas, Salmons, Outlaw",101128-201574-202738-2422-2566,SAC,170.0,1,3.0,,6.0,6.0,,,12.0,1.0,2.0,,,,2.0,,1.0,,,1.0,5.0,,,1.0,3.0,3.0,,,,,,,,2.0,,,,1.0,,,,,,,,,3.0,,4.0,,4.0,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,3.0,,,,,,,,0.2,,,0.2,,,0.25,,,,0.2,,,,,1.0,,1.0,,,,,1.0,,101.6470588235294,14.0,14.333333333333334,14.0,14.333333333333334,0.4,0.5,1.0,0.4,,,0.2,,,,,,,,,,0.4,,0.4497,,,0.16666666666666666,0.16666666666666666,,,9.32,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2012,2011-12,True
