EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Charge Fouls,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,FTDefRebounds,LostBallTurnovers,ShootingFouls,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,LongMidRangeFGM,PenaltyFtPoints,SelfOReb,TwoPtShootingFoulsDrawn,DefShortMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGA,PenaltyFG3A,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Frequency,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Travels,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,OffAtRimReboundPct,PenaltyArc3FGA,HeaveAttempts,PenaltyArc3Frequency,ShortMidRangeAssists,LongMidRangeAssists,Charge Fouls Drawn,BlockedShortMidRange,AtRimPctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,DefensiveGoaltends,BlockedLongMidRange,BlockingFouls,Corner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,2pt And 1 Free Throw Trips,3SecondViolations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1737-200757-201142-201566-201586,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka","Mohammed, Sefolosha, Durant, Westbrook, Ibaka",1737-200757-201142-201566-201586,OKC,261.0,2,4.0,8.0,11.0,9.0,6.0,9.0,1.0,20.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,12.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,4.0,4.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.42857142857142855,0.5,0.5625,0.5,0.6666666666666666,1.5,0.5,0.125,0.3333333333333333,0.8,0.3333333333333333,0.8,0.3333333333333333,0.5,0.8,110.3448275862069,1.0,11.909090909090908,14.444444444444445,10.636363636363637,14.11111111111111,0.25,1.0,1.0,1.0,0.25,0.5,0.5,0.375,0.125,1.0,1.0,1.0,0.25,1.0,0.375,1.0,0.53300625,0.506875,0.1111111111111111,0.5,0.25,0.3333333333333333,11.457142857142857,27.1,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-200757-201142-201566-201935,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, James Harden","Mohammed, Sefolosha, Durant, Westbrook, Harden",1737-200757-201142-201566-201935,OKC,141.0,2,2.0,1.0,5.0,5.0,2.0,4.0,2.0,10.0,3.0,3.0,1.0,1.0,,2.0,,,,3.0,5.0,,1.0,,6.0,5.0,,4.0,1.0,2.0,2.0,4.0,2.0,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,3.0,2.0,5.0,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,2.0,2.0,2.0,0.6666666666666666,1.0,,,,0.6,0.5,0.5,0.5,0.5,1.0,0.5,0.16666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,,,102.12765957446808,,14.0,14.2,13.0,14.2,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,,,,,,,,0.5,1.0,0.6666666666666666,,0.6067333333333333,0.5297,,,0.6666666666666666,0.3333333333333333,2.42,22.8,0.4,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.4,1.0,1.0,1.0,0.5,1.0,1.0,0.16666666666666666,1.0,1.0,0.5,0.7138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-200757-201142-201566-2555,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Nick Collison","Mohammed, Sefolosha, Durant, Westbrook, Collison",1737-200757-201142-201566-2555,OKC,151.0,1,3.0,2.0,6.0,5.0,6.0,5.0,2.0,11.0,2.0,3.0,2.0,3.0,,2.0,1.0,,,3.0,6.0,,,2.0,8.0,6.0,2.0,4.0,3.0,6.0,8.0,2.0,4.0,,,,1.0,,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,1.0,4.0,8.0,6.0,0.3333333333333333,0.5,,,,0.5,0.5,0.5,0.5,0.5714285714285714,1.0,0.5714285714285714,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,104.90066225165563,1.0,11.166666666666666,16.8,11.0,16.2,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,,0.16666666666666666,,,,,0.5,0.6666666666666666,0.5,,0.5490499999999999,0.5490499999999999,0.14285714285714285,,0.5,1.0,7.45,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,0.6661,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-200757-201142-201586-201953,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Serge Ibaka, Eric Maynor","Mohammed, Sefolosha, Durant, Ibaka, Maynor",1737-200757-201142-201586-201953,OKC,108.0,1,2.0,,3.0,3.0,3.0,3.0,2.0,6.0,,1.0,,1.0,,1.0,,,,,2.0,,1.0,2.0,2.0,2.0,,,,2.0,2.0,,,,,,,,,,,,1.0,2.0,2.0,2.0,4.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,2.0,2.0,3.0,,,,,,,,,,0.25,,0.25,0.3333333333333333,,1.0,0.5,1.0,0.6666666666666666,,,80.0,,22.666666666666668,13.333333333333334,15.666666666666666,13.333333333333334,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.6666666666666666,,0.5189,0.5189,,,,1.0,8.35,22.6,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,0.5099,,2.0,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-200757-201161-202351-202704,1610612760,"Nazr Mohammed, Thabo Sefolosha, Daequan Cook, Lazar Hayward, Reggie Jackson","Mohammed, Sefolosha, Cook, Hayward, Jackson",1737-200757-201161-202351-202704,OKC,19.0,1,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,151.57894736842107,,12.0,7.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-200757-201935-202704-2555,1610612760,"Nazr Mohammed, Thabo Sefolosha, James Harden, Reggie Jackson, Nick Collison","Mohammed, Sefolosha, Harden, Jackson, Collison",1737-200757-201935-202704-2555,OKC,93.0,1,2.0,-2.0,3.0,4.0,3.0,4.0,,7.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,4.0,,,1.0,1.0,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,2.0,2.0,2.0,,,,,,,,,2.0,2.0,3.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,0.5,1.0,,1.0,,,1.0,108.38709677419355,,12.333333333333334,14.0,12.333333333333334,14.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,0.7048,0.7048,,,,1.0,1.2,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-200757-201935-2555-965,1610612760,"Nazr Mohammed, Thabo Sefolosha, James Harden, Nick Collison, Derek Fisher","Mohammed, Sefolosha, Harden, Collison, Fisher",1737-200757-201935-2555-965,OKC,524.0,2,9.0,-5.0,15.0,15.0,2.0,,3.0,30.0,3.0,6.0,,2.0,,1.0,2.0,,2.0,3.0,9.0,,2.0,2.0,8.0,13.0,,2.0,,2.0,,4.0,2.0,,2.0,,2.0,,2.0,,2.0,4.0,3.0,7.0,8.0,3.0,11.0,1.0,1.0,,2.0,2.0,3.0,1.0,5.0,1.0,4.0,1.0,6.0,5.0,,,,,,6.0,,2.0,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,,0.2727272727272727,,0.3076923076923077,0.3333333333333333,,0.18181818181818182,0.4,0.5833333333333334,0.5,0.5333333333333333,0.375,0.5,0.4,82.44274809160306,,16.066666666666666,18.866666666666667,14.666666666666666,16.8,0.5454545454545454,0.5,0.5,0.6666666666666666,0.09090909090909091,,,0.18181818181818182,0.18181818181818182,,,,1.0,,0.7272727272727273,,0.5552363636363636,0.6298,0.15384615384615385,,0.25,,5.855555555555556,24.2,0.13333333333333333,1.0,2.0,,1.0,3.0,,,,,,2.0,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.5,,0.6666666666666666,0.5,1.0,0.5688666666666666,,,1.0,2.0,1.0,0.125,,,0.18181818181818182,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,1.0,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-200757-2555-2767-965,1610612760,"Nazr Mohammed, Thabo Sefolosha, Nick Collison, Royal Ivey, Derek Fisher","Mohammed, Sefolosha, Collison, Ivey, Fisher",1737-200757-2555-2767-965,OKC,102.0,1,2.0,-1.0,3.0,4.0,3.0,4.0,2.0,7.0,1.0,4.0,1.0,4.0,,,1.0,,1.0,1.0,5.0,,1.0,,2.0,3.0,,2.0,1.0,5.0,2.0,,2.0,,,,,,,,,,2.0,1.0,1.0,2.0,3.0,,,,,,,,,,1.0,,,,,,,,,,2.0,3.0,,,,,,0.2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,,1.0,0.5,1.0,0.5,,,98.82352941176471,,14.666666666666666,14.5,14.333333333333334,14.5,0.6666666666666666,0.25,0.25,,,,,0.16666666666666666,0.16666666666666666,,,,0.6666666666666666,0.25,0.8333333333333334,,0.5583199999999999,0.5583199999999999,,,1.0,1.0,5.4,40.3,1.0,1.0,2.0,,1.0,2.0,2.0,,,,,1.0,0.5,0.5,,,,,,,,,1.0,0.5,,0.63705,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-201142-201161-201566-201586,1610612760,"Nazr Mohammed, Kevin Durant, Daequan Cook, Russell Westbrook, Serge Ibaka","Mohammed, Durant, Cook, Westbrook, Ibaka",1737-201142-201161-201566-201586,OKC,1055.0,2,18.0,1.0,33.0,34.0,,,2.0,67.0,6.0,9.0,,,4.0,9.0,8.0,,3.0,14.0,26.0,,3.0,4.0,32.0,31.0,,,,,,18.0,10.0,,3.0,,9.0,,9.0,,4.0,18.0,1.0,14.0,15.0,2.0,17.0,2.0,1.0,1.0,,,3.0,1.0,3.0,,5.0,,5.0,7.0,1.0,2.0,1.0,2.0,2.0,32.0,,,0.6428571428571429,0.6428571428571429,,,,0.5384615384615384,,0.4827586206896552,,0.5,,,0.10344827586206896,,0.7368421052631579,0.08333333333333333,0.6818181818181818,0.13333333333333333,,1.0,91.45023696682465,1.0,15.090909090909092,16.38235294117647,14.727272727272727,15.382352941176471,0.3103448275862069,0.6666666666666666,0.75,0.6666666666666666,0.3103448275862069,0.4444444444444444,0.5,0.27586206896551724,0.10344827586206896,,,,,,0.41379310344827586,,0.49455689655172413,,0.09375,0.25,,,8.71923076923077,24.633333333333336,,,,,,1.0,,2.0,1.0,,,2.0,,,0.07692307692307693,0.1111111111111111,,0.3333333333333333,0.2,,0.75,,,,,0.4306,4.0,,,2.0,0.625,,0.5,0.5,0.07142857142857142,,,1.0,,,,1.0,0.3333333333333333,,2.0,,,,,,,,,,2.0,3.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.5,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
1737-201142-201161-201566-201935,1610612760,"Nazr Mohammed, Kevin Durant, Daequan Cook, Russell Westbrook, James Harden","Mohammed, Durant, Cook, Westbrook, Harden",1737-201142-201161-201566-201935,OKC,289.0,2,5.0,7.0,8.0,9.0,6.0,6.0,1.0,17.0,4.0,5.0,3.0,4.0,,,2.0,1.0,1.0,4.0,7.0,1.0,1.0,,11.0,4.0,,2.0,3.0,6.0,9.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,4.0,5.0,1.0,6.0,2.0,2.0,,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,,,,,9.0,9.0,6.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.5714285714285714,0.5,0.6875,0.6428571428571429,0.6111111111111112,1.0,0.6428571428571429,0.125,1.0,1.0,1.0,0.8333333333333334,1.0,,,84.70588235294117,,13.875,19.77777777777778,13.875,19.666666666666668,0.625,0.8,0.8,0.5,,,,0.25,0.125,1.0,1.0,1.0,0.5714285714285714,0.75,0.75,1.0,0.5674125,0.5933571428571429,0.1111111111111111,,0.18181818181818182,0.8181818181818182,6.7,24.5,0.75,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,0.6768,,,,1.0,1.0,,,,0.125,,1.0,,,,,1.0,0.5,0.5,,,,,,,1.0,1.0,,0.14285714285714285,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,False
