EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGA,SecondChanceFG2A,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,Charge Fouls,FoulsDrawn,Loose Ball Fouls Drawn,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,SecondChanceShotQualityAvg,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,FTOffRebounds,Charge Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,Defensive 3 Seconds Violations,Corner3PctBlocked,team_id,year,season,team_vs
1730-200752-201144-201564-202347,1610612763,"Brian Skinner, Rudy Gay, Mike Conley, O.J. Mayo, Quincy Pondexter","Skinner, Gay, Conley, Mayo, Pondexter",1730-200752-201144-201564-202347,MEM,68.0,1,1.0,1.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,105.88235294117648,12.666666666666666,15.0,12.666666666666666,15.0,1.0,1.0,1.0,0.3906,0.3906,1.0,19.85,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
1730-200752-201564-202347-202951,1610612763,"Brian Skinner, Rudy Gay, O.J. Mayo, Quincy Pondexter, Jeremy Pargo","Skinner, Gay, Mayo, Pondexter, Pargo",1730-200752-201564-202347-202951,MEM,20.0,1,,-1.0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,72.0,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
1730-201564-201967-201970-202951,1610612763,"Brian Skinner, O.J. Mayo, Dante Cunningham, Sam Young, Jeremy Pargo","Skinner, Mayo, Cunningham, Young, Pargo",1730-201564-201967-201970-202951,MEM,174.0,1,3.0,-7.0,6.0,5.0,,,11.0,1.0,3.0,1.0,5.0,2.0,9.0,,,,2.0,,1.0,2.0,,1.0,2.0,,,,2.0,2.0,,,0.2,,0.2,,0.2,,,91.0344827586207,14.166666666666666,17.8,13.166666666666666,17.8,0.6,0.3333333333333333,0.3333333333333333,0.41824000000000006,,,14.219999999999999,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,0.25,0.5,1.0,0.4,0.4286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-201564-201578,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Marreese Speights","Gay, Conley, Gasol, Mayo, Speights",200752-201144-201188-201564-201578,MEM,5870.0,30,98.0,-24.0,189.0,181.0,43.0,44.0,370.0,13.0,39.0,69.0,155.0,183.0,207.0,12.0,29.0,42.0,70.0,4.0,58.0,94.0,3.0,12.0,28.0,7.0,19.0,1.0,33.0,144.0,40.0,42.0,0.44516129032258067,0.41379310344827586,0.430939226519337,0.4166666666666667,0.46446700507614214,0.5,0.8,90.76660988074958,16.07936507936508,15.640883977900552,15.174603174603174,14.98342541436464,0.2154696132596685,0.3333333333333333,0.3333333333333333,0.5077839779005525,0.5164263888888888,0.22950819672131148,8.20258064516129,0.2275132275132275,33.0,56.0,28.0,30.0,43.0,36.0,16.0,9.0,1.0,31.0,4.0,0.5714285714285714,0.6323529411764706,0.35294117647058826,0.6352941176470588,0.34285714285714286,0.34615384615384615,0.5909090909090909,0.30939226519337015,0.5380615384615385,37.0,60.0,10.0,15.0,7.0,12.0,19.0,1.0,8.0,1.0,5.0,18.0,2.0,2.0,2.0,6.0,6.0,26.0,27.0,13.0,2.0,2.0,7.0,39.0,2.0,7.0,12.0,68.0,18.0,12.0,18.0,5.0,9.0,34.0,6.0,40.0,5.0,1.0,20.0,6.0,8.0,86.0,6.0,11.0,1.0,18.0,12.0,6.0,7.0,1.0,2.0,4.0,1.0,3.0,1.0,37.0,4.0,15.0,1.0,4.0,7.0,7.0,7.0,3.0,1.0,2.0,3.0,0.4927536231884058,0.5396825396825397,1.0,0.23076923076923078,1.0,0.2857142857142857,0.23076923076923078,0.4642857142857143,0.5333333333333333,0.5909090909090909,0.143646408839779,0.05806451612903226,0.13333333333333333,0.017857142857142856,0.6470588235294118,0.3,0.391304347826087,0.3333333333333333,0.23076923076923078,0.42857142857142855,0.68,0.6190476190476191,0.6923076923076923,0.5,0.010416666666666666,0.42857142857142855,0.3314917127071823,0.6166666666666667,0.7115384615384616,0.5405405405405406,0.3392857142857143,0.34545454545454546,0.3157894736842105,0.6153846153846154,0.04419889502762431,0.125,0.125,1.0,0.09944751381215469,0.2777777777777778,0.2777777777777778,1.0,0.5,0.6666666666666666,0.4,0.06666666666666667,1.0,1.0,0.3333333333333333,0.5833333333333334,0.027777777777777776,0.16666666666666666,0.3333333333333333,0.47513812154696133,0.2777777777777778,0.08290155440414508,0.09036144578313253,0.037037037037037035,0.21311475409836064,25.023076923076925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-201564-201632,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Hamed Haddadi","Gay, Conley, Gasol, Mayo, Haddadi",200752-201144-201188-201564-201632,MEM,194.0,1,3.0,5.0,6.0,5.0,,,11.0,,1.0,5.0,7.0,10.0,5.0,,,,2.0,,2.0,3.0,,,,,,,,8.0,,,0.7142857142857143,,0.7142857142857143,,0.7142857142857143,,,81.64948453608247,12.0,24.4,12.0,21.2,0.14285714285714285,,,0.6176714285714285,,,4.8,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,0.5,0.6666666666666666,0.5,,,0.14285714285714285,0.6454,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,8.0,,2.0,,,,4.0,,4.0,,,4.0,,,8.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.8,1.0,,,,,,1.0,1.0,1.0,,,,,0.5,,,1.0,,,1.0,,0.5,,,,0.7142857142857143,1.0,1.0,0.8,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.7142857142857143,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-201564-201967,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Dante Cunningham","Gay, Conley, Gasol, Mayo, Cunningham",200752-201144-201188-201564-201967,MEM,10252.0,41,171.0,7.0,321.0,322.0,129.0,144.0,643.0,30.0,76.0,115.0,234.0,345.0,338.0,46.0,102.0,142.0,120.0,8.0,104.0,145.0,4.0,15.0,36.0,12.0,39.0,1.0,68.0,291.0,142.0,129.0,0.49145299145299143,0.45098039215686275,0.4844827586206897,0.4385245901639344,0.5227272727272727,0.5,0.8888888888888888,90.31603589543504,16.093457943925234,15.79503105590062,15.423676012461058,14.84472049689441,0.2620689655172414,0.39473684210526316,0.4,0.4971755172413793,0.5009598360655738,0.4115942028985507,9.34059829059829,0.40186915887850466,38.0,75.0,27.0,32.0,69.0,41.0,21.0,12.0,1.0,79.0,4.0,0.5833333333333334,0.6448598130841121,0.2711864406779661,0.6530612244897959,0.25806451612903225,0.17777777777777778,0.6451612903225806,0.25862068965517243,0.5109637931034483,54.0,83.0,11.0,16.0,25.0,41.0,31.0,5.0,14.0,5.0,12.0,42.0,2.0,4.0,4.0,15.0,17.0,56.0,64.0,16.0,4.0,6.0,10.0,54.0,5.0,20.0,35.0,110.0,45.0,12.0,42.0,12.0,15.0,55.0,15.0,70.0,11.0,4.0,31.0,12.0,12.0,155.0,8.0,27.0,,30.0,16.0,14.0,9.0,1.0,2.0,3.0,8.0,2.0,8.0,87.0,7.0,39.0,,8.0,17.0,11.0,21.0,11.0,1.0,12.0,8.0,0.4782608695652174,0.5045871559633027,0.8823529411764706,0.30357142857142855,0.6666666666666666,0.25,0.30357142857142855,0.5925925925925926,0.6666666666666666,0.7105263157894737,0.19310344827586207,0.0641025641025641,0.0963855421686747,0.08,0.675,0.21621621621621623,0.5172413793103449,0.20454545454545456,0.10714285714285714,0.5555555555555556,0.6666666666666666,0.625,0.6896551724137931,0.6363636363636364,,0.5238095238095238,0.28620689655172415,0.6506024096385542,0.72,0.5740740740740741,0.41333333333333333,0.4492753623188406,0.3870967741935484,0.4,0.04827586206896552,0.35714285714285715,0.35714285714285715,0.8,0.14482758620689656,0.2857142857142857,0.2857142857142857,0.9166666666666666,0.48484848484848486,0.6875,0.2727272727272727,0.12121212121212122,0.5,1.0,0.3360655737704918,0.6097560975609756,0.040983606557377046,0.12295081967213115,0.26666666666666666,0.4793103448275862,0.2857142857142857,0.12111801242236025,0.14661654135338345,,0.1565217391304348,25.019642857142856,2.0,2.0,1.0,6.0,1.0,1.0,4.0,4.0,4.0,6.0,1.0,1.0,0.013157894736842105,0.125,0.06060606060606061,1.0,1.0,0.2,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-201564-201970,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Sam Young","Gay, Conley, Gasol, Mayo, Young",200752-201144-201188-201564-201970,MEM,1295.0,6,22.0,7.0,42.0,38.0,11.0,10.0,80.0,5.0,8.0,15.0,36.0,41.0,34.0,3.0,10.0,7.0,24.0,1.0,19.0,25.0,,2.0,2.0,1.0,3.0,,6.0,35.0,7.0,11.0,0.4166666666666667,0.3,0.45,0.3,0.4659090909090909,0.3181818181818182,1.0,88.95752895752896,15.285714285714286,17.18421052631579,15.19047619047619,15.552631578947368,0.2,0.625,0.625,0.50568375,0.50754,0.17073170731707318,7.419444444444445,0.2619047619047619,6.0,10.0,4.0,5.0,13.0,6.0,,,1.0,5.0,,,0.7647058823529411,0.25,0.72,0.22727272727272727,0.3333333333333333,0.5,0.25,0.5999,8.0,18.0,3.0,4.0,2.0,6.0,2.0,1.0,1.0,,1.0,3.0,,,,,2.0,4.0,5.0,3.0,,,,6.0,,,1.0,6.0,6.0,6.0,3.0,1.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,12.0,,5.0,,2.0,2.0,,,,1.0,1.0,1.0,,,8.0,,4.0,,,2.0,1.0,2.0,1.0,,,,0.2,0.25,1.0,0.5,,,0.5,0.75,0.75,0.75,0.1,0.1111111111111111,0.05555555555555555,0.3,0.625,,0.3333333333333333,0.125,,,0.6,1.0,0.6666666666666666,0.6,,0.5,0.45,0.4444444444444444,0.47058823529411764,0.125,0.2,0.2857142857142857,0.5,0.2,0.025,1.0,1.0,1.0,0.075,0.3333333333333333,0.3333333333333333,1.0,1.0,0.75,,,,,0.6,0.3333333333333333,,,,0.55,0.3333333333333333,0.09090909090909091,0.1,,0.14634146341463414,24.325,,,,,1.0,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-201564-201991,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Lester Hudson","Gay, Conley, Gasol, Mayo, Hudson",200752-201144-201188-201564-201991,MEM,271.0,1,5.0,-8.0,8.0,8.0,,8.0,16.0,,4.0,1.0,8.0,2.0,10.0,,,,,,2.0,3.0,,1.0,1.0,,,,2.0,2.0,,,0.125,,0.125,,0.125,,,85.01845018450184,22.75,11.125,20.625,9.5,0.5,,,0.3974125,,,14.375,,1.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0,,,0.14285714285714285,0.5,0.14285714285714285,0.25,,0.375,0.3966,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,1.0,,2.0,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.6666666666666666,,,0.125,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-201564-202347,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Quincy Pondexter","Gay, Conley, Gasol, Mayo, Pondexter",200752-201144-201188-201564-202347,MEM,2476.0,13,41.0,24.0,90.0,82.0,52.0,39.0,172.0,2.0,12.0,21.0,51.0,104.0,80.0,11.0,25.0,61.0,24.0,8.0,32.0,46.0,,6.0,12.0,6.0,6.0,1.0,15.0,87.0,61.0,52.0,0.4117647058823529,0.44,0.5126582278481012,0.5111111111111111,0.5652173913043478,0.5648148148148148,1.0,100.03231017770598,14.811111111111112,13.939024390243903,13.488888888888889,13.853658536585366,0.1518987341772152,0.16666666666666666,0.16666666666666666,0.49462207792207796,0.4872267441860465,0.5865384615384616,8.237254901960785,0.5777777777777777,14.0,20.0,9.0,9.0,20.0,14.0,6.0,1.0,2.0,20.0,,0.5,0.8333333333333334,0.3,0.8571428571428571,0.3181818181818182,0.3,0.6666666666666666,0.25316455696202533,0.5516375,12.0,19.0,2.0,7.0,6.0,10.0,7.0,6.0,7.0,5.0,7.0,21.0,2.0,2.0,4.0,15.0,13.0,28.0,23.0,2.0,4.0,4.0,1.0,17.0,8.0,20.0,15.0,18.0,27.0,4.0,18.0,6.0,7.0,9.0,9.0,18.0,4.0,5.0,6.0,3.0,,45.0,5.0,4.0,3.0,12.0,9.0,3.0,5.0,2.0,,2.0,,1.0,,29.0,3.0,9.0,,7.0,4.0,3.0,4.0,3.0,,1.0,5.0,0.42857142857142855,0.47368421052631576,0.6923076923076923,0.4642857142857143,1.0,0.4,0.46153846153846156,0.2222222222222222,0.6153846153846154,0.6071428571428571,0.35443037974683544,0.13725490196078433,0.15789473684210525,0.2,1.0,0.35714285714285715,0.42857142857142855,0.23076923076923078,0.38461538461538464,,0.75,1.0,1.0,1.0,0.08108108108108109,0.75,0.24050632911392406,0.631578947368421,0.75,0.5,0.35,0.4375,0.42857142857142855,,0.08860759493670886,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.26582278481012656,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5384615384615384,0.2857142857142857,,0.15384615384615385,1.0,0.5,0.2222222222222222,0.6,0.1111111111111111,0.3333333333333333,0.26666666666666666,0.5949367088607594,0.3333333333333333,0.10588235294117647,0.15789473684210525,,0.16346153846153846,26.650000000000002,2.0,2.0,4.0,12.0,,1.0,,,,1.0,,,,,0.15384615384615385,1.0,0.5,0.8,1.0,2.0,1.0,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-201564-202729,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Josh Selby","Gay, Conley, Gasol, Mayo, Selby",200752-201144-201188-201564-202729,MEM,11.0,2,,3.0,2.0,,2.0,,2.0,,,,,3.0,,,,3.0,,,,,,,,,,,,3.0,3.0,2.0,,,0.75,0.75,0.75,0.75,,261.8181818181818,5.5,,5.5,,,,,0.2586,0.2586,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,,,,,,,1.0,2.0,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,,,,1.0,0.5,1.0,0.5,,,,,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
