EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LostBallSteals,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,LongMidRangeFGM,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,PtsUnassisted3s,OffThreePtRebounds,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,BlockingFouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Technical Free Throw Trips,team_id,year,season,team_vs
101122-201579-201588-201946-2571,1610612754,"Danny Granger, Roy Hibbert, George Hill, Tyler Hansbrough, Leandro Barbosa","Granger, Hibbert, Hill, Hansbrough, Barbosa",101122-201579-201588-201946-2571,IND,208.0,2,3.0,-8.0,6.0,8.0,,1.0,14.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,,3.0,11.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,4.0,,,,1.0,,2.0,,1.0,1.0,0.2,1.0,0.2,1.0,0.25,1.0,,0.25,0.25,,0.5,,,96.92307692307692,20.5,10.625,20.166666666666668,9.75,0.4,0.5,0.5,0.4,0.2,,1.0,1.0,0.4,0.44892000000000004,0.6335,0.6666666666666666,7.74,,1.0,,,,,,1.0,,,,,,,,1.0,,3.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,0.3865,,0.16666666666666666,,,,,1.0,,,,,,,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,0.5,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201579-201588-202331-2561,1610612754,"Danny Granger, Roy Hibbert, George Hill, Paul George, David West","Granger, Hibbert, Hill, George, West",101122-201579-201588-202331-2561,IND,14387.0,11,240.0,86.0,427.0,423.0,66.0,75.0,850.0,73.0,117.0,25.0,35.0,111.0,72.0,56.0,142.0,300.0,89.0,486.0,400.0,32.0,56.0,98.0,182.0,44.0,56.0,63.0,86.0,270.0,7.0,34.0,25.0,40.0,2.0,77.0,4.0,46.0,94.0,0.47333333333333333,0.5714285714285714,0.5077120822622108,0.5774647887323944,0.5510204081632653,0.6049382716049383,0.22879177377892032,0.4090909090909091,0.4146341463414634,0.36363636363636365,0.46153846153846156,0.37777777777777777,0.03910614525139665,85.07680544936402,16.920374707259953,16.93144208037825,15.955503512880561,15.680851063829786,0.30077120822622105,0.6239316239316239,0.7156862745098039,0.2853470437017995,0.18508997429305912,0.14395886889460155,0.49295774647887325,0.7142857142857143,0.5295629820051414,0.49672673521850896,0.5388116071428571,0.20164609053497942,8.131333333333334,24.7123595505618,105.0,17.0,29.0,33.0,7.0,37.0,79.0,23.0,118.0,102.0,51.0,81.0,28.0,192.0,48.0,10.0,184.0,8.0,15.0,388.0,118.0,105.0,2.0,0.3591549295774648,0.425,0.46835443037974683,0.45098039215686275,0.49166666666666664,0.9090909090909091,0.7272727272727273,0.7467811158798283,0.7391304347826086,0.3835616438356164,0.08483290488431877,0.28431372549019607,0.5862068965517241,0.06862745098039216,0.4877941176470588,0.24279835390946503,0.2459016393442623,23.0,4.0,16.0,37.0,91.0,16.0,6.0,26.0,90.0,23.0,25.0,30.0,17.0,9.0,7.0,104.0,115.0,42.0,0.8108108108108109,0.4157303370786517,0.2608695652173913,0.4157303370786517,0.08333333333333333,0.1282051282051282,0.7209302325581395,0.4107142857142857,0.41818181818181815,0.7391304347826086,0.1568627450980392,0.25,0.4107142857142857,0.1056338028169014,0.12574850299401197,44.0,25.0,11.0,12.0,1.0,126.0,37.0,28.0,7.0,9.0,2.0,4.0,6.0,15.0,3.0,8.0,15.0,27.0,19.0,28.0,20.0,14.0,0.4805194805194805,0.1111111111111111,0.7544910179640718,0.7755102040816326,0.723404255319149,0.7605633802816901,0.7142857142857143,0.3963963963963964,0.43564356435643564,0.25,0.3472222222222222,0.3472222222222222,0.48,14.0,2.0,13.0,0.09009009009009009,0.42424242424242425,0.42424242424242425,0.9285714285714286,0.2857142857142857,3.0,21.0,22.0,7.0,0.43137254901960786,0.5,2.0,4.0,4.0,11.0,6.0,15.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.011235955056179775,0.017857142857142856,0.3157894736842105,0.16,0.056338028169014086,0.5,1.0,0.15492957746478872,0.36363636363636365,0.5,0.03260869565217391,,,1610612754,2012,2011-12,False
101122-201579-201588-2561-2563,1610612754,"Danny Granger, Roy Hibbert, George Hill, David West, Dahntay Jones","Granger, Hibbert, Hill, West, Jones",101122-201579-201588-2561-2563,IND,157.0,1,3.0,2.0,4.0,3.0,3.0,1.0,7.0,,,,,3.0,1.0,2.0,1.0,4.0,2.0,5.0,3.0,1.0,3.0,2.0,2.0,,2.0,2.0,2.0,3.0,,,,,,,,1.0,1.0,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,,1.0,,,64.20382165605095,25.25,18.666666666666668,17.25,18.666666666666668,,,,0.5,0.16666666666666666,0.3333333333333333,,,0.3333333333333333,0.4516166666666667,0.41573333333333334,0.4,11.1,25.5,,,,,,,,,,,,1.0,,3.0,,,1.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,3.0,1.0,,1.0,1.0,,,,,,1.0,0.5,,0.5,,,,0.5,0.5,1.0,,,0.5,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201579-201588-2561-2571,1610612754,"Danny Granger, Roy Hibbert, George Hill, David West, Leandro Barbosa","Granger, Hibbert, Hill, West, Barbosa",101122-201579-201588-2561-2571,IND,1748.0,10,29.0,2.0,49.0,50.0,16.0,8.0,99.0,11.0,22.0,2.0,5.0,12.0,12.0,5.0,22.0,46.0,5.0,52.0,50.0,4.0,7.0,11.0,20.0,2.0,5.0,11.0,11.0,30.0,2.0,2.0,1.0,4.0,,6.0,2.0,2.0,9.0,0.4782608695652174,0.5714285714285714,0.46078431372549017,0.5714285714285714,0.4727272727272727,0.6111111111111112,0.09803921568627451,0.4782608695652174,0.4074074074074074,0.5454545454545454,0.16666666666666666,0.6666666666666666,0.08333333333333333,81.55606407322655,18.571428571428573,16.76,17.877551020408163,14.48,0.43137254901960786,0.5,0.5789473684210527,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.7142857142857143,0.4,0.5294117647058824,0.4859245098039216,0.5454285714285715,0.21153846153846154,7.782608695652174,25.5,17.0,4.0,8.0,,,5.0,14.0,2.0,17.0,24.0,12.0,13.0,5.0,27.0,6.0,3.0,19.0,1.0,2.0,41.0,17.0,17.0,2.0,0.5454545454545454,0.5714285714285714,0.35714285714285715,0.40625,0.4473684210526316,0.75,0.6666666666666666,0.5517241379310345,1.0,0.45454545454545453,,0.5,0.5,,0.4626375,0.3269230769230769,0.3469387755102041,1.0,1.0,2.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,,11.0,9.0,3.0,1.0,0.2,0.5,0.2,0.06521739130434782,0.13636363636363635,0.5714285714285714,0.2,0.2,1.0,0.125,0.5,0.2,0.05660377358490566,0.0625,6.0,5.0,2.0,5.0,,10.0,2.0,2.0,,,,1.0,,1.0,2.0,1.0,2.0,9.0,7.0,9.0,3.0,2.0,0.3333333333333333,,0.5,0.4444444444444444,0.3333333333333333,0.625,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4166666666666667,0.4166666666666667,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201579-201946-201954-202331,1610612754,"Danny Granger, Roy Hibbert, Tyler Hansbrough, Darren Collison, Paul George","Granger, Hibbert, Hansbrough, Collison, George",101122-201579-201946-201954-202331,IND,105.0,1,2.0,2.0,4.0,3.0,,1.0,7.0,,1.0,,1.0,1.0,1.0,,1.0,3.0,,6.0,4.0,,1.0,2.0,,,,2.0,2.0,3.0,,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.6,0.5,,1.0,1.0,1.0,1.0,,,96.0,14.5,15.666666666666666,13.75,15.666666666666666,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,,1.0,,0.3333333333333333,0.5143333333333333,0.7502,0.3333333333333333,10.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,1.0,,1.0,,,4.0,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,2.0,4.0,2.0,,,,,,,1.0,,,,,,,0.4,0.4,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201579-201946-201954-2571,1610612754,"Danny Granger, Roy Hibbert, Tyler Hansbrough, Darren Collison, Leandro Barbosa","Granger, Hibbert, Hansbrough, Collison, Barbosa",101122-201579-201946-201954-2571,IND,562.0,5,9.0,-2.0,17.0,14.0,7.0,3.0,31.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,8.0,6.0,19.0,21.0,1.0,1.0,6.0,4.0,,4.0,2.0,3.0,7.0,1.0,1.0,1.0,2.0,,3.0,,,3.0,0.625,1.0,0.4642857142857143,1.25,0.5588235294117647,1.0,0.42857142857142855,0.6666666666666666,0.375,1.0,,0.5,0.14285714285714285,79.4306049822064,15.705882352941176,21.071428571428573,15.058823529411764,19.857142857142858,0.2857142857142857,0.75,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,1.0,0.7142857142857143,0.5146607142857144,0.4681,0.3157894736842105,6.775,25.266666666666666,10.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,12.0,6.0,3.0,4.0,3.0,9.0,1.0,,4.0,,2.0,13.0,12.0,10.0,,0.6,0.6,1.0,0.6428571428571429,0.75,,0.5,0.5,1.0,1.0,0.14285714285714285,0.2857142857142857,1.0,0.14285714285714285,0.5639,0.631578947368421,0.5882352941176471,1.0,1.0,3.0,1.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,,,4.0,7.0,3.0,1.0,0.16666666666666666,0.25,0.16666666666666666,0.125,0.25,,0.25,0.25,1.0,0.42857142857142855,0.3333333333333333,0.25,0.1875,0.3,2.0,,,,,3.0,1.0,,2.0,1.0,,,,,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,0.3333333333333333,,0.5,,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,0.2,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,0.5,1.0,1.0,,,,1610612754,2012,2011-12,False
101122-201579-201954-202331-2561,1610612754,"Danny Granger, Roy Hibbert, Darren Collison, Paul George, David West","Granger, Hibbert, Collison, George, West",101122-201579-201954-202331-2561,IND,880.0,7,15.0,-18.0,25.0,26.0,4.0,5.0,51.0,4.0,10.0,2.0,4.0,7.0,2.0,4.0,6.0,19.0,5.0,16.0,34.0,2.0,4.0,4.0,10.0,2.0,4.0,4.0,6.0,14.0,3.0,1.0,1.0,3.0,,5.0,,2.0,6.0,0.3157894736842105,0.5,0.25,0.4,0.2962962962962963,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.35294117647058826,0.5,0.2,,0.1875,83.45454545454545,19.36,15.23076923076923,18.52,14.73076923076923,0.4166666666666667,0.4,0.4,0.2916666666666667,0.08333333333333333,0.16666666666666666,0.8,0.5,0.625,0.4967479166666667,0.567,0.25,6.221052631578948,25.580000000000002,4.0,,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,8.0,1.0,,12.0,2.0,4.0,1.0,0.16666666666666666,0.2,,,0.2,1.0,,0.5833333333333334,,0.25,0.041666666666666664,0.3333333333333333,,0.3333333333333333,0.4214,0.125,0.16,,,,,4.0,,,2.0,,,1.0,,,,,6.0,6.0,1.0,,,,,0.05263157894736842,,,,,,,,,0.04,0.05,2.0,,,,,7.0,2.0,2.0,,,,,,,,,2.0,2.0,1.0,2.0,,2.0,0.4,,0.6363636363636364,0.5,0.75,0.6,,0.2857142857142857,0.3333333333333333,,,,,,,,0.14285714285714285,,,,,,,2.0,1.0,0.4,0.25,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,0.2,,,,,,1610612754,2012,2011-12,False
101122-201579-201954-2561-2571,1610612754,"Danny Granger, Roy Hibbert, Darren Collison, David West, Leandro Barbosa","Granger, Hibbert, Collison, West, Barbosa",101122-201579-201954-2561-2571,IND,283.0,5,5.0,6.0,8.0,10.0,9.0,,18.0,2.0,2.0,,,2.0,,2.0,4.0,4.0,2.0,10.0,4.0,,,,6.0,,2.0,,,6.0,,1.0,,1.0,,1.0,,,1.0,1.0,,0.6666666666666666,,0.7142857142857143,,0.3333333333333333,,,,,,,91.59010600706713,16.125,15.4,16.125,14.3,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,0.512275,,,6.05,26.6,2.0,,,,,,,1.0,2.0,2.0,1.0,1.0,,2.0,3.0,,6.0,,,10.0,2.0,2.0,,0.25,0.25,,,0.5,,1.0,0.6666666666666666,,,,,,,0.47805,0.2,0.25,,,1.0,,2.0,,,2.0,,,,,,1.0,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,,,2.0,,1.0,,,3.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,0.5,0.5,0.5,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201579-201954-2563-2571,1610612754,"Danny Granger, Roy Hibbert, Darren Collison, Dahntay Jones, Leandro Barbosa","Granger, Hibbert, Collison, Jones, Barbosa",101122-201579-201954-2563-2571,IND,101.0,1,2.0,2.0,4.0,3.0,,1.0,7.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,,1.0,,,,1.0,1.0,1.0,2.0,,1.0,,1.0,,1.0,,,1.0,0.3333333333333333,,0.25,,0.4,,0.25,0.5,0.3333333333333333,1.0,,,,99.8019801980198,17.25,10.666666666666666,16.0,10.333333333333334,0.25,,,0.25,0.25,0.25,,,0.5,0.4845375,0.402,,8.4,24.2,,,,,,,,,,2.0,1.0,1.0,,2.0,,,1.0,,,4.0,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,2.0,,,,,,1.0,,,1.0,1.0,1.0,2.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,0.5,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201588-201946-201954-2571,1610612754,"Danny Granger, George Hill, Tyler Hansbrough, Darren Collison, Leandro Barbosa","Granger, Hill, Hansbrough, Collison, Barbosa",101122-201588-201946-201954-2571,IND,37.0,1,1.0,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,1.0,0.5,1.0,,,,77.83783783783784,25.0,12.0,19.0,12.0,0.5,,,,,,,,1.0,0.5838,0.6327,,2.2,24.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612754,2012,2011-12,False
101122-201588-201946-202331-2561,1610612754,"Danny Granger, George Hill, Tyler Hansbrough, Paul George, David West","Granger, Hill, Hansbrough, George, West",101122-201588-201946-202331-2561,IND,56.0,1,1.0,7.0,2.0,2.0,,1.0,4.0,,,,,1.0,,2.0,1.0,1.0,2.0,7.0,,,,4.0,,,2.0,,2.0,4.0,,,,,,,,,,1.0,,0.8333333333333334,1.5,0.875,1.0,0.6666666666666666,,1.0,,,,,102.85714285714286,14.5,13.5,6.0,13.5,,,,0.3333333333333333,,0.6666666666666666,,,0.6666666666666666,0.5022,0.5151,0.5714285714285714,6.6,25.4,1.0,,,,,,,2.0,4.0,2.0,1.0,2.0,,5.0,,,2.0,,,3.0,4.0,1.0,,1.0,1.0,,0.75,0.6666666666666666,,,1.0,,,,,,,0.5103,0.5714285714285714,0.5,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,2.0,3.0,2.0,1.0,0.5,0.5,0.5,,,,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.5,0.5,,,,,,1.0,1.0,1.0,,,,1610612754,2012,2011-12,False
101122-201588-201946-202331-2571,1610612754,"Danny Granger, George Hill, Tyler Hansbrough, Paul George, Leandro Barbosa","Granger, Hill, Hansbrough, George, Barbosa",101122-201588-201946-202331-2571,IND,38.0,2,1.0,,2.0,2.0,2.0,,4.0,,,,,1.0,,,1.0,1.0,,2.0,2.0,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,151.57894736842107,13.0,6.0,13.0,6.0,,,,1.0,,,,,,0.3317,,,7.1,,2.0,,,,,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,0.3317,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201588-201946-2561-2563,1610612754,"Danny Granger, George Hill, Tyler Hansbrough, David West, Dahntay Jones","Granger, Hill, Hansbrough, West, Jones",101122-201588-201946-2561-2563,IND,18.0,1,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,80.0,,13.0,,13.0,1.0,,,,,,,,1.0,0.4609,,,1.3,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201588-201946-2561-2571,1610612754,"Danny Granger, George Hill, Tyler Hansbrough, David West, Leandro Barbosa","Granger, Hill, Hansbrough, West, Barbosa",101122-201588-201946-2561-2571,IND,443.0,3,7.0,8.0,14.0,13.0,3.0,2.0,27.0,1.0,2.0,,,3.0,1.0,2.0,3.0,6.0,3.0,14.0,6.0,,,4.0,2.0,,2.0,1.0,2.0,7.0,1.0,3.0,1.0,4.0,1.0,4.0,,,2.0,0.5,,0.3333333333333333,,0.5384615384615384,1.0,0.3333333333333333,0.3333333333333333,0.4,1.0,,,0.2,87.76523702031602,16.642857142857142,16.153846153846153,16.571428571428573,15.461538461538462,0.2222222222222222,0.5,0.5,0.3333333333333333,0.1111111111111111,0.2222222222222222,,,0.5555555555555556,0.44347777777777775,,0.2857142857142857,7.783333333333334,24.833333333333332,11.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,12.0,4.0,2.0,2.0,,4.0,1.0,,5.0,,3.0,10.0,12.0,11.0,,0.6666666666666666,0.6666666666666666,0.75,0.42857142857142855,0.6,,1.0,0.8333333333333334,1.0,,0.1111111111111111,0.14285714285714285,1.0,0.14285714285714285,0.4446857142857143,0.8571428571428571,0.7857142857142857,,,2.0,,8.0,4.0,,6.0,,,,,,2.0,1.0,4.0,8.0,3.0,,,,,,,,,,,0.2857142857142857,,,0.25,0.3333333333333333,2.0,,2.0,,,4.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,0.8,,,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,1.0,,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-201588-201954-202331-2561,1610612754,"Danny Granger, George Hill, Darren Collison, Paul George, David West","Granger, Hill, Collison, George, West",101122-201588-201954-202331-2561,IND,435.0,2,7.0,3.0,12.0,15.0,13.0,1.0,27.0,2.0,3.0,,,3.0,2.0,2.0,6.0,8.0,5.0,18.0,15.0,1.0,1.0,2.0,10.0,,2.0,,1.0,5.0,,2.0,2.0,,,,,2.0,2.0,0.75,1.0,0.6923076923076923,1.0,0.6923076923076923,1.0,0.38461538461538464,,0.2,,,,,89.37931034482759,18.083333333333332,14.533333333333333,16.833333333333332,14.533333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.15384615384615385,0.15384615384615385,,,0.6153846153846154,0.5432192307692307,,0.1111111111111111,8.6875,24.7,3.0,,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,8.0,4.0,,4.0,,,16.0,2.0,3.0,,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,,1.0,1.0,,0.5,0.23076923076923078,0.3333333333333333,,0.3333333333333333,0.56325,0.1111111111111111,0.25,1.0,,,2.0,,,,,6.0,1.0,,2.0,1.0,,,1.0,,,1.0,0.4,,0.4,,,1.0,0.5,0.5,1.0,,,0.5,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5,0.5,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1610612754,2012,2011-12,False
