EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,NonHeaveArc3FGA,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG2M,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyCorner3FGA,OffThreePtRebounds,BlockingFoulsDrawn,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,Corner3Assists,3SecondViolations,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,SecondChanceArc3FGA,OffCorner3ReboundPct,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Defensive 3 Seconds Violations,Travels,Technical Free Throw Trips,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Charge Fouls,BlockingFouls,FTOffRebounds,OffFTReboundPct,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101106-101141-1536-201943-202699,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Tobias Harris","Bogut, Ilyasova, Jackson, Jennings, Harris",101106-101141-1536-201943-202699,MIL,75.0,1,1.0,-1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.16666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,76.8,16.0,21.5,16.0,21.5,0.5,0.5,0.5,0.4727,0.3333333333333333,0.5,1.0,14.9,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-1536-201943-2399,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Mike Dunleavy","Bogut, Ilyasova, Jackson, Jennings, Dunleavy",101106-101141-1536-201943-2399,MIL,2623.0,4,44.0,-10.0,87.0,89.0,11.0,176.0,25.0,9.0,64.0,12.0,14.0,76.0,86.0,3.0,11.0,9.0,4.0,14.0,19.0,35.0,14.0,49.0,19.0,21.0,10.0,0.4470588235294118,0.6875,0.15789473684210525,0.0625,0.04,0.7307692307692307,0.3684210526315789,0.7674418604651163,0.30434782608695654,0.3684210526315789,0.75,96.62218833396874,15.172413793103448,14.640449438202246,14.528735632183908,13.98876404494382,0.32894736842105265,0.11842105263157894,0.4605263157894737,0.5181574324324324,0.12048192771084337,0.14084507042253522,0.14473684210526316,9.3953125,25.108333333333334,12.0,5.0,15.0,23.0,4.0,7.0,3.0,5.0,4.0,16.0,6.0,1.0,3.0,3.0,1.0,25.0,4.0,4.0,7.0,4.0,8.0,1.0,3.0,11.0,38.0,12.0,6.0,6.0,6.0,3.0,19.0,2.0,21.0,2.0,10.0,4.0,5.0,44.0,14.0,2.0,1.0,9.0,8.0,1.0,10.0,3.0,5.0,8.0,5.0,18.0,4.0,2.0,9.0,20.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,65.0,11.0,12.0,1.0,2.0,0.76,0.8636363636363636,0.5,0.3333333333333333,0.3333333333333333,0.390625,0.5714285714285714,0.5,0.40789473684210525,0.5714285714285714,0.4444444444444444,0.5,0.13043478260869565,0.5555555555555556,1.0,0.8235294117647058,0.375,0.36363636363636365,0.6666666666666666,0.8,0.8571428571428571,0.6666666666666666,0.023809523809523808,1.0,0.3026315789473684,0.6521739130434783,0.75,0.6666666666666666,0.21052631578947367,0.25,0.25,1.0,0.24,0.25,0.8333333333333334,0.039473684210526314,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5714285714285714,0.25,0.5555555555555556,0.6,0.1111111111111111,0.3333333333333333,0.6329571428571429,0.5734666666666667,0.14473684210526316,0.13793103448275862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-1536-201943-2568,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Carlos Delfino","Bogut, Ilyasova, Jackson, Jennings, Delfino",101106-101141-1536-201943-2568,MIL,2187.0,5,36.0,-7.0,68.0,72.0,6.0,140.0,18.0,4.0,54.0,6.0,12.0,72.0,79.0,2.0,6.0,4.0,5.0,9.0,20.0,27.0,10.0,37.0,12.0,14.0,5.0,0.5373134328358209,0.42857142857142855,0.1,0.09259259259259259,0.05555555555555555,0.8333333333333334,0.375,0.8387096774193549,0.3333333333333333,0.25,0.9,92.18106995884773,16.0,15.26388888888889,15.294117647058824,14.875,0.3,0.06666666666666667,0.5333333333333333,0.53124,0.07692307692307693,0.0847457627118644,0.08333333333333333,7.924074074074074,24.78333333333333,19.0,7.0,14.0,26.0,1.0,4.0,4.0,7.0,6.0,10.0,10.0,,2.0,,1.0,30.0,,2.0,6.0,7.0,14.0,2.0,5.0,19.0,36.0,24.0,,,2.0,,18.0,,18.0,,9.0,4.0,5.0,36.0,6.0,1.0,1.0,5.0,4.0,1.0,6.0,2.0,3.0,5.0,3.0,11.0,2.0,2.0,8.0,12.0,,2.0,2.0,2.0,,2.0,3.0,2.0,1.0,3.0,1.0,,66.0,17.0,18.0,,1.0,0.6,0.6206896551724138,,,,0.5555555555555556,0.3333333333333333,0.5,0.5,0.3333333333333333,0.4375,0.5,0.11538461538461539,0.5454545454545454,0.5,0.8571428571428571,0.4166666666666667,0.5,0.25,1.0,0.8571428571428571,,0.04,0.3333333333333333,0.43333333333333335,0.5384615384615384,0.6086956521739131,0.6428571428571429,0.16666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5882352941176471,0.5,0.03333333333333333,,,,,,0.6666666666666666,0.25,,0.4375,0.5714285714285714,0.0625,,0.60598,0.530965625,0.2638888888888889,0.27941176470588236,1.0,1.0,2.0,0.1,0.16666666666666666,0.25,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-1536-201943-2733,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Shaun Livingston","Bogut, Ilyasova, Jackson, Jennings, Livingston",101106-101141-1536-201943-2733,MIL,325.0,2,5.0,13.0,10.0,9.0,3.0,19.0,3.0,1.0,7.0,4.0,3.0,19.0,6.0,2.0,5.0,1.0,1.0,5.0,3.0,4.0,5.0,9.0,3.0,6.0,,0.6785714285714286,0.5,0.36363636363636365,0.14285714285714285,,1.0,1.0,1.0,1.0,1.0,1.0,84.18461538461538,17.3,16.88888888888889,16.3,14.88888888888889,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.5250181818181818,,,0.2631578947368421,10.614285714285714,23.65,10.0,4.0,,2.0,,1.0,,2.0,,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,,2.0,2.0,7.0,4.0,3.0,19.0,4.0,,9.0,3.0,,1.0,2.0,3.0,5.0,1.0,,,2.0,13.0,1.0,,2.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,3.0,,,,,,,14.0,19.0,10.0,,3.0,1.0,1.0,0.75,1.0,1.0,0.2857142857142857,,0.2857142857142857,0.7272727272727273,0.5,0.7272727272727273,0.6785714285714286,0.5,,,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,,0.18181818181818182,,,,0.18181818181818182,,,,0.6666666666666666,0.6666666666666666,1.0,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,0.18181818181818182,,0.09090909090909091,1.0,0.5445166666666666,0.5250181818181818,1.0,1.0,3.0,,,,,,0.2727272727272727,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-1536-201943-2757,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Beno Udrih","Bogut, Ilyasova, Jackson, Jennings, Udrih",101106-101141-1536-201943-2757,MIL,102.0,1,2.0,4.0,4.0,3.0,,7.0,,,3.0,,2.0,6.0,2.0,,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,0.75,,,,,1.0,,0.5,,,,98.82352941176471,13.0,16.666666666666668,13.0,16.333333333333332,,,1.0,0.6400666666666667,0.25,0.25,,1.5666666666666667,,2.0,,2.0,3.0,,,1.0,2.0,,,,,,,,2.0,,,,1.0,2.0,,,2.0,4.0,,,,,,2.0,,2.0,,2.0,,,4.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,6.0,2.0,2.0,,,1.0,1.0,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.5,,,,,,,,1.0,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,1.0,0.5,,,,0.58825,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-1536-202699-2733,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Tobias Harris, Shaun Livingston","Bogut, Ilyasova, Jackson, Harris, Livingston",101106-101141-1536-202699-2733,MIL,62.0,1,1.0,-1.0,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,,2.0,3.0,,,1.0,,,,,,,,,,0.5,,0.5,,,,,,,,,69.6774193548387,16.5,29.0,16.5,29.0,0.5,0.5,0.5,0.444475,,,,16.7,26.5,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-1536-202699-2757,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Tobias Harris, Beno Udrih","Bogut, Ilyasova, Jackson, Harris, Udrih",101106-101141-1536-202699-2757,MIL,470.0,1,8.0,3.0,15.0,16.0,,31.0,1.0,6.0,8.0,7.0,,20.0,17.0,,,5.0,3.0,,3.0,5.0,,5.0,2.0,,,0.6666666666666666,,0.4666666666666667,0.375,,0.6,,0.6666666666666666,,,,94.97872340425532,14.933333333333334,15.375,14.933333333333334,14.6875,0.06666666666666667,0.4,0.8,0.5752499999999999,,,,5.175,27.357142857142858,2.0,3.0,2.0,5.0,,,,,1.0,2.0,1.0,,1.0,4.0,2.0,4.0,4.0,,,1.0,1.0,2.0,,5.0,6.0,2.0,12.0,,,4.0,3.0,4.0,7.0,4.0,2.0,,1.0,18.0,1.0,1.0,,3.0,,3.0,1.0,,,,1.0,1.0,,,3.0,3.0,,,,,,,2.0,2.0,,2.0,1.0,,20.0,5.0,2.0,,,0.75,0.75,1.0,0.5714285714285714,0.6666666666666666,0.5,,1.0,0.6666666666666666,,0.8333333333333334,0.8333333333333334,0.4,1.0,1.0,1.0,,,0.6666666666666666,0.5,1.0,,,0.5,0.3333333333333333,0.4,0.6666666666666666,1.0,0.13333333333333333,0.5,1.0,,1.0,1.0,1.0,0.06666666666666667,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,0.8,,0.416875,0.25,0.13333333333333333,,,,0.5,,,,,,,1.0,,,1.0,,,,0.5,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-1536-2399-2757,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Mike Dunleavy, Beno Udrih","Bogut, Ilyasova, Jackson, Dunleavy, Udrih",101106-101141-1536-2399-2757,MIL,74.0,1,1.0,-6.0,3.0,3.0,,6.0,,1.0,1.0,1.0,,,6.0,,,1.0,,,,,,,,,,,,0.5,,,,,,,,,116.75675675675676,14.333333333333334,10.333333333333334,14.333333333333334,10.333333333333334,,0.5,1.0,0.530525,,,,3.1,24.3,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-1536-2733-2757,1610612749,"Andrew Bogut, Ersan Ilyasova, Stephen Jackson, Shaun Livingston, Beno Udrih","Bogut, Ilyasova, Jackson, Livingston, Udrih",101106-101141-1536-2733-2757,MIL,145.0,2,2.0,-1.0,4.0,5.0,,9.0,1.0,1.0,2.0,1.0,,5.0,6.0,,,1.0,,,1.0,1.0,,1.0,1.0,,,0.8333333333333334,,0.3333333333333333,,,0.5,,0.5,,,0.5,89.37931034482759,18.75,14.0,18.75,13.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.44471666666666665,,,,11.9,25.5,,1.0,,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,2.0,,3.0,,,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,5.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
101106-101141-201601-201943-2733,1610612749,"Andrew Bogut, Ersan Ilyasova, Luc Mbah a Moute, Brandon Jennings, Shaun Livingston","Bogut, Ilyasova, Mbah a Moute, Jennings, Livingston",101106-101141-201601-201943-2733,MIL,447.0,2,7.0,-4.0,18.0,15.0,1.0,33.0,4.0,3.0,6.0,4.0,9.0,16.0,20.0,,2.0,3.0,,,1.0,3.0,1.0,4.0,7.0,10.0,1.0,0.5333333333333333,1.0,0.4,,,0.25,,0.5,0.14285714285714285,,0.3333333333333333,106.30872483221476,12.777777777777779,14.466666666666667,12.277777777777779,13.533333333333333,0.4,0.3,0.5,0.49179000000000006,0.09090909090909091,0.14285714285714285,0.125,13.583333333333334,24.375,13.0,12.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,7.0,11.0,,4.0,3.0,,,,,1.0,1.0,,,,,3.0,2.0,,,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,3.0,,3.0,2.0,4.0,1.0,,,1.0,,4.0,1.0,,1.0,1.0,,,14.0,11.0,13.0,1.0,4.0,,,1.0,0.25,0.25,0.3333333333333333,1.0,0.4,0.35,1.0,0.3333333333333333,0.55,,0.6666666666666666,,1.0,,,,,1.0,1.0,,,0.1,1.0,1.0,,0.1,,,,0.25,0.25,,0.1,1.0,1.0,,,,,,,0.16666666666666666,1.0,0.16666666666666666,,,0.4839333333333333,0.6875,0.7222222222222222,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,True
