EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffArc3ReboundPct,PenaltyFtPoints,PenaltyPoints,FTDefRebounds,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,DefFTReboundPct,PenaltyPointsPct,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,LostBallTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3FGM,Arc3FGM,FG3M,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,BlockedAtRim,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffFTReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,Fg2aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,SecondChanceArc3FGA,PtsUnassisted3s,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,DefensiveGoaltends,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,BlockingFoulsDrawn,3SecondViolations,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,Charge Fouls,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,HeaveAttempts,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101115-1897-201177-201196-2440,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Ramon Sessions, Matt Barnes","Bynum, World Peace, McRoberts, Sessions, Barnes",101115-1897-201177-201196-2440,LAL,450.0,5,8.0,-14.0,13.0,13.0,2.0,1.0,26.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,9.0,2.0,1.0,5.0,19.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0,1.0,0.2222222222222222,0.18181818181818182,0.20833333333333334,0.18181818181818182,0.6,0.6666666666666666,0.2857142857142857,0.5,0.5,0.6,0.3333333333333333,0.5,0.25,1.0,0.6666666666666666,1.0,0.1111111111111111,83.2,21.46153846153846,13.153846153846153,20.46153846153846,12.615384615384615,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.2,0.2,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5,0.5,0.45454545454545453,0.4837909090909091,0.641,0.4012,0.08333333333333333,0.1,7.133333333333334,23.6,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-201196-2581,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Ramon Sessions, Steve Blake","Bynum, World Peace, McRoberts, Sessions, Blake",101115-1897-201177-201196-2581,LAL,104.0,2,2.0,-4.0,3.0,3.0,,2.0,6.0,,,,,1.0,,1.0,,1.0,,1.0,2.0,,,4.0,,,,,1.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,0.6666666666666666,0.5,,1.0,,0.5,,0.6666666666666666,,1.0,,,,,83.07692307692308,22.666666666666668,12.0,20.0,12.0,,,,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,0.44798333333333334,,,,,6.7,25.35,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-201196-977,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Ramon Sessions, Kobe Bryant","Bynum, World Peace, McRoberts, Sessions, Bryant",101115-1897-201177-201196-977,LAL,155.0,3,3.0,2.0,6.0,5.0,1.0,,11.0,,,,,1.0,2.0,,,,,3.0,,5.0,5.0,3.0,,,,,,,,,,,,,2.0,,3.0,,3.0,,,,,,1.0,,1.0,,,1.0,1.0,,2.0,5.0,2.0,5.0,1.0,,,,,0.4,,,,,1.0,,1.0,,,,,,1.0,,102.19354838709677,15.333333333333334,12.6,15.333333333333334,12.6,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,0.42,,,0.4,0.4,15.4,,0.16666666666666666,,3.0,3.0,1.0,1.0,3.0,1.0,1.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-202365-2440,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Devin Ebanks, Matt Barnes","Bynum, World Peace, McRoberts, Ebanks, Barnes",101115-1897-201177-202365-2440,LAL,25.0,1,,-3.0,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,57.599999999999994,,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-202721-202726,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Darius Morris, Andrew Goudelock","Bynum, World Peace, McRoberts, Morris, Goudelock",101115-1897-201177-202721-202726,LAL,45.0,1,1.0,-2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,64.0,9.0,36.0,9.0,16.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-202721-2440,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Darius Morris, Matt Barnes","Bynum, World Peace, McRoberts, Morris, Barnes",101115-1897-201177-202721-2440,LAL,17.0,1,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.41176470588235,1.0,16.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-202721-2574,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Darius Morris, Jason Kapono","Bynum, World Peace, McRoberts, Morris, Kapono",101115-1897-201177-202721-2574,LAL,872.0,2,15.0,-5.0,25.0,24.0,4.0,4.0,49.0,7.0,10.0,2.0,,3.0,4.0,3.0,1.0,1.0,8.0,17.0,4.0,3.0,19.0,24.0,3.0,1.0,1.0,10.0,1.0,5.0,5.0,4.0,,10.0,1.0,3.0,3.0,8.0,12.0,4.0,16.0,,1.0,1.0,4.0,2.0,2.0,2.0,6.0,,2.0,2.0,5.0,1.0,4.0,6.0,3.0,17.0,4.0,0.625,0.7142857142857143,0.47058823529411764,0.38095238095238093,0.3958333333333333,0.19047619047619047,0.6666666666666666,0.7272727272727273,0.3333333333333333,0.6,0.3333333333333333,0.6875,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,0.6666666666666666,,80.91743119266054,18.56,17.0,18.0,15.541666666666666,0.47619047619047616,0.7,0.7,0.5714285714285714,0.14285714285714285,,,,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.5,0.25,0.6666666666666666,0.4832214285714286,0.54025,0.462425,0.125,0.15,7.264705882352941,24.425,0.16,,,2.0,1.0,,2.0,0.5,1.0,0.10526315789473684,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,0.5,0.25,0.6666666666666666,0.6,0.6666666666666666,0.5,0.25,0.25,1.0,0.5,0.5,1.0,0.5,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-202721-977,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Darius Morris, Kobe Bryant","Bynum, World Peace, McRoberts, Morris, Bryant",101115-1897-201177-202721-977,LAL,317.0,2,5.0,7.0,11.0,9.0,7.0,2.0,20.0,2.0,2.0,1.0,,,2.0,,,2.0,3.0,4.0,2.0,9.0,15.0,8.0,2.0,,3.0,,2.0,,,,,,1.0,,,4.0,4.0,1.0,5.0,,,,1.0,1.0,1.0,,2.0,,1.0,,2.0,1.0,4.0,10.0,1.0,11.0,7.0,,,0.75,0.5,0.7,0.3333333333333333,0.5,0.8,,,0.5,0.8,0.3333333333333333,,,,1.0,,,90.85173501577287,13.636363636363637,18.555555555555557,12.545454545454545,17.666666666666668,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,0.6666666666666666,0.5146499999999999,0.3939,0.5359125,0.25,0.2,11.625,25.25,0.6363636363636364,0.5,6.0,10.0,,1.0,10.0,0.7142857142857143,,0.6666666666666666,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,6.0,2.0,,,,,,,1.0,0.6666666666666666,1.0,0.5,1.0,,,1.0,,0.5,0.5,,1.0,0.5,1.0,0.25,0.26666666666666666,1.0,2.0,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-202726-977,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Andrew Goudelock, Kobe Bryant","Bynum, World Peace, McRoberts, Goudelock, Bryant",101115-1897-201177-202726-977,LAL,551.0,2,9.0,12.0,17.0,17.0,1.0,4.0,34.0,2.0,2.0,2.0,4.0,5.0,3.0,1.0,,6.0,7.0,10.0,7.0,4.0,30.0,18.0,3.0,,,8.0,6.0,4.0,8.0,1.0,2.0,20.0,,2.0,1.0,7.0,9.0,3.0,12.0,,,,,,1.0,,1.0,,1.0,2.0,5.0,1.0,3.0,6.0,2.0,22.0,1.0,0.5714285714285714,0.6666666666666666,0.7,0.7647058823529411,0.75,0.4117647058823529,,0.875,0.6666666666666666,0.5,,0.8,0.3333333333333333,,1.0,,0.6666666666666666,1.0,,88.85662431941924,16.41176470588235,16.0,16.0,15.588235294117647,0.11764705882352941,1.0,1.0,0.5,0.29411764705882354,0.8,0.8,0.5,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.6666666666666666,,0.5294117647058824,0.4975941176470588,0.5702666666666667,,0.10526315789473684,0.16666666666666666,11.23,25.057142857142857,0.058823529411764705,,,,1.0,,,,1.0,,6.0,2.0,,,1.0,,3.0,8.0,,,6.0,2.0,1.0,,,3.0,2.0,3.0,1.0,,1.0,,1.0,0.5,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.26666666666666666,,1.0,,,,1.0,3.0,4.0,2.0,12.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
101115-1897-201177-2440-2581,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Matt Barnes, Steve Blake","Bynum, World Peace, McRoberts, Barnes, Blake",101115-1897-201177-2440-2581,LAL,1011.0,6,17.0,1.0,31.0,32.0,12.0,8.0,63.0,12.0,19.0,9.0,3.0,6.0,3.0,2.0,,5.0,15.0,28.0,7.0,6.0,36.0,35.0,10.0,,8.0,22.0,5.0,11.0,11.0,9.0,2.0,22.0,4.0,7.0,2.0,5.0,7.0,11.0,18.0,1.0,4.0,2.0,3.0,2.0,1.0,,4.0,,,1.0,3.0,,6.0,7.0,4.0,26.0,12.0,0.7333333333333333,0.8461538461538461,0.5357142857142857,0.42857142857142855,0.47368421052631576,0.2,0.75,0.5,0.5833333333333334,1.0,0.5714285714285714,0.5833333333333334,0.5789473684210527,0.42857142857142855,1.0,1.0,0.5,1.0,0.0625,89.73293768545993,15.161290322580646,16.90625,13.774193548387096,15.375,0.5428571428571428,0.631578947368421,0.75,0.75,0.17142857142857143,0.5,0.5,0.6666666666666666,0.08571428571428572,0.05714285714285714,0.14285714285714285,0.9,,0.7428571428571429,0.5274057142857143,0.5062857142857143,0.578355,0.10526315789473684,0.12903225806451613,5.321428571428571,25.17142857142857,0.3870967741935484,0.4,4.0,16.0,,,16.0,0.6666666666666666,,0.4444444444444444,6.0,4.0,5.0,5.0,,2.0,5.0,10.0,6.0,2.0,8.0,4.0,,1.0,,3.0,1.0,3.0,0.5,0.75,0.5,0.6,0.5,0.5,0.5,,,,,,0.4444444444444444,0.5,1.0,0.2,0.2777777777777778,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,,3.0,2.0,1.0,1.0,1.0,1.0,0.10714285714285714,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,False
