EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceOffPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,PtsUnassisted3s,OffThreePtRebounds,OffRebounds,BadPassTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyFG2M,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Offensive Fouls Drawn,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,OffTwoPtRebounds,Blocked3s,BlockedArc3,OffTwoPtReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,FTDefRebounds,SelfOReb,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,StepOutOfBoundsTurnovers,PenaltyFg3Pct,OffAtRimReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Loose Ball Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,Corner3Assists,Corner3PctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyCorner3FGM,PtsPutbacks,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,BlockingFoulsDrawn,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedCorner3,3SecondViolations,team_id,year,season,team_vs
101154-201156-202322-202338-2230,1610612764,"Andray Blatche, Nick Young, John Wall, Kevin Seraphin, Maurice Evans","Blatche, Young, Wall, Seraphin, Evans",101154-201156-202322-202338-2230,WAS,46.0,1,1.0,-3.0,2.0,3.0,,5.0,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,1.0,2.0,3.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,156.52173913043478,13.5,6.333333333333333,12.5,6.333333333333333,0.5,,,,,,,1.0,0.648325,,,,,1.0,,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,24.4,1.0,,,,,,1.0,1.0,,1.0,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202338-2427,1610612764,"Andray Blatche, Nick Young, John Wall, Kevin Seraphin, Roger Mason Jr.","Blatche, Young, Wall, Seraphin, Mason Jr.",101154-201156-202322-202338-2427,WAS,141.0,1,2.0,3.0,4.0,4.0,3.0,8.0,1.0,2.0,2.0,2.0,3.0,4.0,,6.0,3.0,3.0,,4.0,4.0,2.0,,2.0,2.0,,4.0,1.0,1.0,2.0,3.0,,,,,,,,,,,1.0,,,1.0,,,,6.0,4.0,3.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.75,0.6666666666666666,,,,1.0,1.0,1.0,,1.0,1.0,81.70212765957446,16.25,19.0,16.25,19.0,0.5,0.5,0.5,,0.5,1.0,1.0,0.5,0.428825,0.4402,,,0.6666666666666666,9.625,0.75,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,2.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,2.0,,0.6666666666666666,0.5,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202344-202348,1610612764,"Andray Blatche, Nick Young, John Wall, Trevor Booker, Jordan Crawford","Blatche, Young, Wall, Booker, Crawford",101154-201156-202322-202344-202348,WAS,543.0,4,9.0,-6.0,19.0,18.0,6.0,37.0,3.0,6.0,2.0,4.0,6.0,15.0,6.0,21.0,27.0,6.0,4.0,8.0,6.0,6.0,,3.0,4.0,1.0,9.0,2.0,4.0,6.0,10.0,1.0,1.0,,,,1.0,,1.0,,2.0,5.0,,,6.0,8.0,,1.0,15.0,8.0,6.0,0.5,0.75,0.4,0.4166666666666667,0.4772727272727273,0.4444444444444444,,,,1.0,0.5,0.75,1.0,1.0,0.5,98.12154696132596,14.421052631578947,14.944444444444445,14.105263157894736,14.333333333333334,0.3333333333333333,0.5,0.5,0.3333333333333333,0.2222222222222222,0.5,0.5,0.5,0.5189666666666667,0.47161666666666663,0.05263157894736842,0.0625,0.38095238095238093,8.013333333333334,0.3157894736842105,11.0,1.0,5.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,0.2777777777777778,0.2,0.2,0.5,0.1111111111111111,0.5,0.5,1.0,0.5,24.166666666666668,3.0,,1.0,,,,,4.0,,,,3.0,3.0,,0.2727272727272727,,0.5,0.05555555555555555,,,,2.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,2.0,,0.3333333333333333,0.5,,,3.0,,,0.3333333333333333,,,0.6630333333333334,2.0,3.0,2.0,6.0,,1.0,0.6666666666666666,0.6666666666666666,0.75,,0.25,0.1,0.2857142857142857,,,,,,0.6666666666666666,,,,,,,,,2.0,3.0,,4.0,1.0,,,,,,,1.0,1.0,0.6666666666666666,,,,,,,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202344-202698,1610612764,"Andray Blatche, Nick Young, John Wall, Trevor Booker, Chris Singleton","Blatche, Young, Wall, Booker, Singleton",101154-201156-202322-202344-202698,WAS,1311.0,6,22.0,4.0,43.0,42.0,10.0,85.0,12.0,16.0,6.0,10.0,20.0,30.0,9.0,52.0,48.0,6.0,,10.0,18.0,22.0,1.0,9.0,10.0,8.0,21.0,5.0,10.0,16.0,19.0,4.0,2.0,2.0,2.0,,2.0,,4.0,1.0,5.0,15.0,2.0,,7.0,12.0,1.0,5.0,46.0,10.0,10.0,0.45,0.47368421052631576,0.6666666666666666,0.581081081081081,0.6190476190476191,0.5555555555555556,0.03333333333333333,0.0625,0.5,0.6666666666666666,0.625,0.6521739130434783,0.4,1.0,1.0,93.36384439359267,12.930232558139535,17.976190476190474,12.674418604651162,16.11904761904762,0.43243243243243246,0.75,0.8,0.6666666666666666,0.2702702702702703,0.6,0.6,0.6216216216216216,0.5448824324324324,0.621638888888889,0.14285714285714285,0.14705882352941177,0.19230769230769232,8.19,0.23255813953488372,15.0,2.0,4.0,,4.0,1.0,7.0,3.0,4.0,,1.0,,1.0,4.0,2.0,2.0,4.0,3.0,1.0,0.14285714285714285,0.14285714285714285,0.1891891891891892,0.5,0.75,0.10810810810810811,0.5,0.5,0.16666666666666666,0.10810810810810811,,,,,24.3,3.0,1.0,3.0,1.0,3.0,,1.0,3.0,2.0,,,,,0.16666666666666666,0.1875,0.25,0.5714285714285714,0.08108108108108109,0.3333333333333333,0.3333333333333333,0.1111111111111111,5.0,,1.0,0.8333333333333334,0.5555555555555556,4.0,4.0,1.0,0.4444444444444444,1.0,,,2.0,,,0.2,,,0.63915,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,1.0,0.5,,0.06666666666666667,0.11538461538461539,,2.0,,,,0.5,0.2222222222222222,,1.0,1.0,0.125,,1.0,1.0,3.0,3.0,,2.0,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202344-2427,1610612764,"Andray Blatche, Nick Young, John Wall, Trevor Booker, Roger Mason Jr.","Blatche, Young, Wall, Booker, Mason Jr.",101154-201156-202322-202344-2427,WAS,27.0,1,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,53.33333333333333,16.0,,16.0,,,,,,1.0,,,,0.3921,,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202348-202686,1610612764,"Andray Blatche, Nick Young, John Wall, Jordan Crawford, Jan Vesely","Blatche, Young, Wall, Crawford, Vesely",101154-201156-202322-202348-202686,WAS,577.0,3,10.0,,18.0,19.0,8.0,37.0,5.0,7.0,1.0,2.0,8.0,13.0,5.0,24.0,24.0,6.0,4.0,10.0,4.0,12.0,2.0,2.0,3.0,,7.0,1.0,3.0,4.0,6.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,4.0,,1.0,4.0,7.0,1.0,4.0,22.0,10.0,8.0,0.25,0.25,0.6153846153846154,0.59375,0.631578947368421,0.5555555555555556,0.15384615384615385,0.14285714285714285,,1.0,0.25,0.5714285714285714,,1.0,,92.33968804159446,13.666666666666666,17.42105263157895,13.277777777777779,17.31578947368421,0.4375,0.7142857142857143,0.8333333333333334,,0.125,0.5,1.0,0.625,0.514225,0.5813428571428572,0.21052631578947367,0.25,0.4166666666666667,5.984615384615385,0.4444444444444444,5.0,2.0,4.0,,1.0,1.0,3.0,3.0,1.0,,1.0,,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.1875,1.0,,0.25,0.5,0.5,1.0,0.0625,,,,,24.433333333333334,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,,,,0.5,0.2857142857142857,,0.3333333333333333,0.125,0.5,0.5,0.14285714285714285,3.0,,1.0,0.5,0.42857142857142855,2.0,4.0,,0.5714285714285714,0.5,,,1.0,,,0.2,,,0.6823,1.0,2.0,,2.0,,,0.5,0.5,0.5,,,,0.08333333333333333,,,,,,0.5,,,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202686-202698,1610612764,"Andray Blatche, Nick Young, John Wall, Jan Vesely, Chris Singleton","Blatche, Young, Wall, Vesely, Singleton",101154-201156-202322-202686-202698,WAS,322.0,3,5.0,2.0,12.0,11.0,8.0,23.0,5.0,6.0,,1.0,5.0,9.0,4.0,14.0,12.0,5.0,3.0,7.0,4.0,6.0,1.0,2.0,2.0,2.0,4.0,,3.0,3.0,5.0,2.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,,,3.0,5.0,,1.0,12.0,7.0,8.0,0.4,0.4,0.5555555555555556,0.45454545454545453,0.5,0.3888888888888889,0.1111111111111111,,1.0,0.75,,0.75,1.0,0.5,,102.85714285714286,13.25,14.818181818181818,10.5,14.818181818181818,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.4,0.09090909090909091,,,0.7272727272727273,0.6046045454545455,0.5701642857142858,0.08333333333333333,0.1,0.5,4.9,0.6666666666666666,8.0,,2.0,,2.0,,2.0,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,0.18181818181818182,,1.0,0.18181818181818182,,,,0.18181818181818182,,,,,24.2,3.0,,,,2.0,,1.0,2.0,,,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,,,,,,2.0,,1.0,0.4,0.2857142857142857,2.0,3.0,,0.42857142857142855,0.6666666666666666,,,1.0,,,0.25,,,0.48333333333333334,1.0,4.0,,2.0,,,0.25,0.25,0.25,,,,0.14285714285714285,,2.0,,,,1.0,0.2857142857142857,,,,,0.5,,,1.0,2.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202686-2230,1610612764,"Andray Blatche, Nick Young, John Wall, Jan Vesely, Maurice Evans","Blatche, Young, Wall, Vesely, Evans",101154-201156-202322-202686-2230,WAS,54.0,1,1.0,-4.0,1.0,2.0,,3.0,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,80.0,26.0,14.0,26.0,14.0,,,,,,,,,0.4004,,0.5,0.5,,4.4,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202686-2427,1610612764,"Andray Blatche, Nick Young, John Wall, Jan Vesely, Roger Mason Jr.","Blatche, Young, Wall, Vesely, Mason Jr.",101154-201156-202322-202686-2427,WAS,422.0,3,7.0,2.0,12.0,14.0,3.0,26.0,,2.0,3.0,4.0,6.0,9.0,2.0,14.0,12.0,3.0,1.0,5.0,6.0,6.0,1.0,3.0,3.0,,6.0,2.0,3.0,5.0,5.0,,,,1.0,,,,1.0,,1.0,2.0,,,3.0,3.0,1.0,2.0,12.0,5.0,3.0,0.5,0.5,0.6666666666666666,0.5454545454545454,0.5833333333333334,0.8333333333333334,0.1111111111111111,0.5,1.0,0.75,1.0,0.8333333333333334,,1.0,,88.72037914691943,18.25,14.5,17.416666666666668,14.5,0.18181818181818182,,,,0.36363636363636365,0.75,0.75,0.36363636363636365,0.4398454545454546,0.3799666666666666,0.16666666666666666,0.2,0.35714285714285715,12.955555555555556,0.25,5.0,3.0,3.0,,,,2.0,,,,,,3.0,,,,,,,,,0.18181818181818182,1.0,,0.2727272727272727,1.0,1.0,1.0,,,,,,23.0,1.0,,2.0,,,,,,1.0,,,,,,,,1.0,0.18181818181818182,,,,2.0,,,0.6666666666666666,0.6666666666666666,,1.0,1.0,0.3333333333333333,,,,,,,,,,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202322-202714-2230,1610612764,"Andray Blatche, Nick Young, John Wall, Shelvin Mack, Maurice Evans","Blatche, Young, Wall, Mack, Evans",101154-201156-202322-202714-2230,WAS,14.0,1,,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,2.0,3.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,205.71428571428572,13.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,0.5984,0.5984,,,1.0,1.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202338-202348-202714,1610612764,"Andray Blatche, Nick Young, Kevin Seraphin, Jordan Crawford, Shelvin Mack","Blatche, Young, Seraphin, Crawford, Mack",101154-201156-202338-202348-202714,WAS,412.0,3,7.0,-6.0,13.0,14.0,5.0,27.0,4.0,5.0,,4.0,6.0,12.0,3.0,15.0,21.0,5.0,1.0,5.0,2.0,10.0,1.0,1.0,1.0,,2.0,,4.0,4.0,6.0,1.0,1.0,,,,1.0,,1.0,,1.0,3.0,,,3.0,4.0,,2.0,13.0,5.0,5.0,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5357142857142857,0.4166666666666667,0.08333333333333333,0.2,,0.8,,0.8,1.0,1.0,,94.36893203883496,15.461538461538462,15.071428571428571,15.23076923076923,14.714285714285714,0.4166666666666667,0.8,1.0,,0.3333333333333333,,,0.4166666666666667,0.5173416666666667,0.53752,0.14285714285714285,0.14285714285714285,0.3333333333333333,8.866666666666667,0.38461538461538464,2.0,2.0,3.0,,,,,,,,,,,2.0,,1.0,2.0,1.0,,,,,,0.5,0.25,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,,,,,,,2.0,,,,,,,0.3333333333333333,,,,,,,2.0,,1.0,0.4,0.4,2.0,3.0,,0.6,0.6666666666666666,,,2.0,,,0.3333333333333333,,,0.7324,1.0,1.0,,2.0,,,1.0,1.0,1.0,,1.0,,0.13333333333333333,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202338-202714-2230,1610612764,"Andray Blatche, Nick Young, Kevin Seraphin, Shelvin Mack, Maurice Evans","Blatche, Young, Seraphin, Mack, Evans",101154-201156-202338-202714-2230,WAS,236.0,1,4.0,-3.0,8.0,7.0,1.0,15.0,1.0,1.0,2.0,5.0,4.0,7.0,,8.0,11.0,,,,4.0,4.0,1.0,2.0,2.0,,4.0,,,,1.0,1.0,,1.0,,,,,,,,2.0,,,1.0,,,,8.0,,1.0,0.5,0.5,0.5714285714285714,0.4444444444444444,0.4444444444444444,,0.14285714285714285,,,,,,,,,91.52542372881356,17.875,13.285714285714286,17.25,13.285714285714286,0.1111111111111111,1.0,1.0,,0.5555555555555556,0.4,0.5,0.3333333333333333,0.44471111111111106,0.36405,,,,14.357142857142858,0.125,3.0,1.0,1.0,,2.0,,2.0,,2.0,,,,2.0,,,,,,,,,0.2222222222222222,,,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,,,,,25.7,1.0,,,,1.0,,,1.0,,,,,,,0.25,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,0.51315,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202338-202714-2427,1610612764,"Andray Blatche, Nick Young, Kevin Seraphin, Shelvin Mack, Roger Mason Jr.","Blatche, Young, Seraphin, Mack, Mason Jr.",101154-201156-202338-202714-2427,WAS,459.0,1,8.0,-4.0,12.0,12.0,,24.0,1.0,2.0,1.0,4.0,3.0,10.0,1.0,13.0,17.0,,,,2.0,4.0,1.0,1.0,3.0,,8.0,1.0,1.0,2.0,8.0,,,,,,,,,,3.0,4.0,,,4.0,3.0,1.0,2.0,6.0,,,0.3333333333333333,0.3333333333333333,0.3,0.35294117647058826,0.3611111111111111,,0.1,,,1.0,0.5,0.6666666666666666,1.0,,,75.29411764705883,23.166666666666668,15.083333333333334,17.916666666666668,14.833333333333334,0.11764705882352941,0.5,0.5,,0.23529411764705882,0.25,0.25,0.5294117647058824,0.5025735294117647,,0.1111111111111111,0.18181818181818182,,10.91,,,1.0,4.0,2.0,5.0,2.0,7.0,6.0,5.0,2.0,2.0,2.0,,,,,,,1.0,0.2857142857142857,0.2857142857142857,0.4117647058823529,,,0.23529411764705882,0.25,0.3333333333333333,,0.29411764705882354,0.4,0.4,1.0,0.4,24.857142857142858,4.0,,2.0,,,,1.0,6.0,,,,,,0.2,0.4166666666666667,0.3333333333333333,0.5,0.11764705882352941,,,,,,,,,,,1.0,,,1.0,2.0,4.0,,,0.5714285714285714,0.6666666666666666,0.16666666666666666,0.47632,2.0,4.0,,7.0,,,0.5,0.5833333333333334,0.5833333333333334,,0.6666666666666666,,0.5384615384615384,,,,,,,,,,,,0.25,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,0.5,,,1.0,,1.0,1.0,,,1.0,0.16666666666666666,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202344-202698-202714,1610612764,"Andray Blatche, Nick Young, Trevor Booker, Chris Singleton, Shelvin Mack","Blatche, Young, Booker, Singleton, Mack",101154-201156-202344-202698-202714,WAS,126.0,2,2.0,5.0,5.0,3.0,4.0,8.0,1.0,2.0,,,1.0,2.0,,5.0,,2.0,,5.0,,2.0,,,1.0,,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,5.0,5.0,4.0,,,0.5,0.5,0.5,0.625,,,,,1.0,0.5,,,,91.42857142857143,17.0,13.666666666666666,17.0,13.666666666666666,0.4,0.5,0.5,,,,,1.0,0.5896899999999999,0.6015125,,,1.0,1.4,0.8,3.0,,,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.6,,,,,,,0.4,0.5,0.5,1.0,0.5,24.733333333333334,,,1.0,,2.0,,,,,,,,,,,,1.0,0.2,,,,1.0,,,0.5,0.625,1.0,2.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202344-202714-2427,1610612764,"Andray Blatche, Nick Young, Trevor Booker, Shelvin Mack, Roger Mason Jr.","Blatche, Young, Booker, Mack, Mason Jr.",101154-201156-202344-202714-2427,WAS,70.0,1,1.0,,3.0,3.0,,6.0,1.0,1.0,1.0,1.0,2.0,2.0,,4.0,4.0,,,,2.0,2.0,,1.0,1.0,,2.0,,1.0,2.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,4.0,,,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,,,,,1.0,,0.5,,,,123.42857142857142,10.0,13.333333333333334,10.0,13.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.45471666666666666,,,,,9.6,,1.0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,1.0,0.3333333333333333,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202348-202686-202714,1610612764,"Andray Blatche, Nick Young, Jordan Crawford, Jan Vesely, Shelvin Mack","Blatche, Young, Crawford, Vesely, Mack",101154-201156-202348-202686-202714,WAS,143.0,2,2.0,-6.0,6.0,5.0,5.0,11.0,,,,2.0,,4.0,,,6.0,3.0,,,,,,,,,,1.0,,1.0,2.0,1.0,,1.0,3.0,,,1.0,3.0,3.0,,,,,,,,,,,5.0,,,,,,,,,1.0,,0.5,0.5,,,,110.76923076923077,16.666666666666668,8.6,16.333333333333332,7.2,,,,,0.5,,,,0.393475,0.39890000000000003,,,,12.125,0.8333333333333334,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,1.0,2.0,1.0,,,,,0.25,,0.5,,,,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
101154-201156-202348-202698-202714,1610612764,"Andray Blatche, Nick Young, Jordan Crawford, Chris Singleton, Shelvin Mack","Blatche, Young, Crawford, Singleton, Mack",101154-201156-202348-202698-202714,WAS,7.0,1,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,205.71428571428572,7.0,,7.0,,,,,,,,,1.0,0.34695,0.34695,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,23.5,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,False
