EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,FTDefRebounds,OffRebounds,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,LongMidRangeFGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,Loose Ball Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefTwoPtReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyArc3FGA,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Frequency,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,BadPassSteals,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChancePointsPct,Fg2aBlocked,LostBallTurnovers,SecondChanceTurnovers,Clear Path Fouls,BlockedAtRim,FG2APctBlocked,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,Corner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,PenaltyFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Offensive Fouls Drawn,Technical Free Throw Trips,HeaveAttempts,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,3SecondViolations,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,OffCorner3ReboundPct,PenaltyCorner3Accuracy,DefensiveGoaltends,Corner3PctBlocked,HeaveMakes,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,Blocked3s,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101142-201202-201596-2203-2544,1610612748,"Ronny Turiaf, Joel Anthony, Mario Chalmers, Shane Battier, LeBron James","Turiaf, Anthony, Chalmers, Battier, James",101142-201202-201596-2203-2544,MIA,210.0,1,4.0,4.0,7.0,6.0,4.0,4.0,13.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,2.0,10.0,6.0,4.0,4.0,8.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,10.0,8.0,4.0,0.25,0.25,0.8,1.0,0.8,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,89.14285714285714,16.285714285714285,16.0,16.285714285714285,16.0,0.4,1.0,1.0,0.5,0.6,0.6666666666666666,0.6666666666666666,0.5,1.0,0.4,0.5023799999999999,0.53335,0.2857142857142857,0.2857142857142857,0.8,4.9399999999999995,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201202-201596-2203-2592,1610612748,"Ronny Turiaf, Joel Anthony, Mario Chalmers, Shane Battier, James Jones","Turiaf, Anthony, Chalmers, Battier, Jones",101142-201202-201596-2203-2592,MIA,96.0,1,2.0,,3.0,3.0,1.0,3.0,6.0,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,2.0,3.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,90.0,17.666666666666668,14.333333333333334,15.0,14.333333333333334,,,,,,,,,,0.75,0.4486,0.428,,,,16.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.75,1.0,1.0,0.25,1.0,0.25,0.25,0.5,1.0,0.5,0.4917,24.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-202227-2203-2544,1610612748,"Ronny Turiaf, Mario Chalmers, Terrel Harris, Shane Battier, LeBron James","Turiaf, Chalmers, Harris, Battier, James",101142-201596-202227-2203-2544,MIA,224.0,2,4.0,-10.0,8.0,7.0,,5.0,15.0,,1.0,,,,1.0,1.0,4.0,,5.0,15.0,,,,2.0,,1.0,2.0,,5.0,,,,,,2.0,3.0,,,,5.0,,,1.0,1.0,0.25,,0.5,,0.5,,,,,96.42857142857143,18.5,10.857142857142858,18.5,10.571428571428571,0.2,,,,0.2,,,,,0.4,0.46478,,,,,12.4,,,2.0,,,,1.0,1.0,,,1.0,,,,0.2,,,,,0.4,,0.2,,,,24.3,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-202227-2544-2547,1610612748,"Ronny Turiaf, Mario Chalmers, Terrel Harris, LeBron James, Chris Bosh","Turiaf, Chalmers, Harris, James, Bosh",101142-201596-202227-2544-2547,MIA,106.0,1,2.0,3.0,3.0,4.0,,,7.0,,,,,,,,,2.0,5.0,2.0,,,,,,,1.0,,3.0,,3.0,3.0,,,,,2.0,2.0,1.0,5.0,,,,,,,1.5,,1.25,,,1.0,,95.09433962264151,14.333333333333334,15.75,14.333333333333334,15.75,,,,,,,,,,1.0,0.5976,,0.5,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,24.2,,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-202227-2544-2548,1610612748,"Ronny Turiaf, Mario Chalmers, Terrel Harris, LeBron James, Dwyane Wade","Turiaf, Chalmers, Harris, James, Wade",101142-201596-202227-2544-2548,MIA,124.0,1,2.0,,4.0,4.0,4.0,,8.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,4.0,,,,,,,0.125,0.125,0.5,0.6666666666666666,1.0,92.9032258064516,10.75,20.25,10.75,16.0,,,,,,,,,,1.0,0.5718,0.5718,,,1.0,,1.0,,,2.0,,2.0,1.0,3.0,,3.0,1.0,,,,1.0,,,,,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,24.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2034-2203-2544,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, Shane Battier, LeBron James","Turiaf, Chalmers, Miller, Battier, James",101142-201596-2034-2203-2544,MIA,195.0,1,3.0,-4.0,6.0,5.0,,2.0,11.0,1.0,2.0,,,,2.0,2.0,7.0,,4.0,8.0,,,,,4.0,,,,,,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,0.2857142857142857,,0.25,,0.25,,,,,81.23076923076923,21.833333333333332,12.8,17.5,12.2,0.25,0.5,0.5,,0.25,,,,,0.375,0.4232125,,0.125,0.14285714285714285,,11.328571428571427,,3.0,3.0,,,,1.0,1.0,1.0,,1.0,3.0,1.0,3.0,0.125,1.0,0.75,0.6,1.0,0.375,,0.125,,,0.45070000000000005,24.8,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2034-2203-2547,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, Shane Battier, Chris Bosh","Turiaf, Chalmers, Miller, Battier, Bosh",101142-201596-2034-2203-2547,MIA,170.0,1,3.0,-7.0,5.0,6.0,,,11.0,,,,,,1.0,,3.0,2.0,2.0,9.0,,,,,,,,,,,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,0.25,,,0.5,,93.17647058823529,18.4,13.0,18.4,13.0,,,,,0.3333333333333333,,,,,,0.4031,,0.25,0.25,,16.366666666666667,,1.0,2.0,,,,,,,,,1.0,,1.0,,,0.5,0.5,,0.6666666666666666,,,,,,,,,,,,,,,2.0,1.0,1.0,,3.0,,,,,0.6666666666666666,,,,,,,,1.0,,1.0,,1.0,,0.5,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2034-2203-2617,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, Shane Battier, Udonis Haslem","Turiaf, Chalmers, Miller, Battier, Haslem",101142-201596-2034-2203-2617,MIA,174.0,1,3.0,3.0,6.0,6.0,,,12.0,,2.0,,,2.0,2.0,2.0,4.0,,7.0,4.0,,,,,4.0,,1.0,,3.0,2.0,3.0,5.0,1.0,,,,,,,7.0,,,,,0.5,,0.5,,0.5,,1.0,1.0,1.0,99.3103448275862,14.5,14.5,13.166666666666666,14.5,0.2857142857142857,,,,0.2857142857142857,1.0,1.0,,,0.7142857142857143,0.5341714285714285,,,,,6.175,,1.0,,,,,3.0,3.0,1.0,,3.0,2.0,,2.0,0.42857142857142855,,1.0,0.5,,,,0.42857142857142855,,,0.55215,25.099999999999998,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,0.5,0.5,,1.0,1.0,,,,0.25,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2034-2544-2548,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, LeBron James, Dwyane Wade","Turiaf, Chalmers, Miller, James, Wade",101142-201596-2034-2544-2548,MIA,127.0,1,2.0,-5.0,3.0,4.0,3.0,,7.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,7.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,2.0,3.0,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,79.37007874015748,21.0,16.0,21.0,16.0,0.6666666666666666,0.5,0.5,,,,,0.6666666666666666,0.5,1.0,0.6570833333333334,0.6570833333333334,,,1.0,1.15,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,0.3333333333333333,,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2203-2544-2547,1610612748,"Ronny Turiaf, Mario Chalmers, Shane Battier, LeBron James, Chris Bosh","Turiaf, Chalmers, Battier, James, Bosh",101142-201596-2203-2544-2547,MIA,2006.0,3,33.0,34.0,59.0,60.0,11.0,12.0,119.0,11.0,17.0,2.0,3.0,6.0,10.0,27.0,47.0,13.0,82.0,48.0,3.0,6.0,13.0,26.0,28.0,13.0,17.0,6.0,38.0,5.0,24.0,36.0,10.0,3.0,5.0,12.0,13.0,20.0,8.0,64.0,13.0,11.0,0.48148148148148145,0.52,0.574468085106383,0.5,0.6052631578947368,0.6666666666666666,0.6119402985074627,0.65,0.625,0.7666666666666667,0.6666666666666666,85.42372881355934,16.610169491525422,17.1,15.457627118644067,16.35,0.2982456140350877,0.6470588235294118,0.7333333333333333,0.5454545454545454,0.17543859649122806,0.6,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.47368421052631576,0.5098850877192982,0.5419111111111111,0.12307692307692308,0.14545454545454545,0.15853658536585366,10.093617021276595,0.1864406779661017,10.0,20.0,2.0,,,8.0,10.0,,3.0,8.0,9.0,1.0,12.0,0.17543859649122806,1.0,0.45,0.4,0.3,0.3508771929824561,0.03508771929824561,0.14035087719298245,,,0.5673875,24.68,10.0,3.0,5.0,12.0,3.0,4.0,2.0,5.0,4.0,2.0,3.0,,7.0,2.0,0.8,0.5,0.5,0.5714285714285714,0.5,0.5,0.5,0.375,0.375,0.6666666666666666,0.375,18.0,1.0,6.0,1.0,6.0,6.0,0.8181818181818182,1.0,1.0,3.0,1.0,2.0,1.0,0.3333333333333333,7.0,,7.0,9.0,18.0,7.0,,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.5,0.7777777777777778,,0.21951219512195122,3.0,2.0,1.0,,5.0,0.06382978723404255,0.1,0.7,0.11764705882352941,0.6666666666666666,0.8571428571428571,0.6,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.6666666666666666,1.0,0.2,0.2,0.045454545454545456,0.3333333333333333,1.0,1.0,1.0,0.7142857142857143,0.2,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
