EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,LongMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Travels,ShootingFouls,BlockingFouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,OffTwoPtRebounds,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,OffTwoPtReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGA,SecondChanceFG2A,OffAtRimReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,Fg2aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceCorner3FGA,Loose Ball Fouls Drawn,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,SecondChanceAtRimPctAssisted,OffShortMidRangeReboundPct,OffensiveGoaltends,Corner3FGM,PenaltyFtPoints,Corner3Assists,StepOutOfBoundsTurnovers,Charge Fouls,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffCorner3ReboundPct,ShortMidRangePctBlocked,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
1710-201611-202361-2405-2546,1610612752,"Mike Bibby, Henry Walker, Landry Fields, Amar'e Stoudemire, Carmelo Anthony","Bibby, Walker, Fields, Stoudemire, Anthony",1710-201611-202361-2405-2546,NYK,266.0,1,4.0,3.0,7.0,7.0,,14.0,4.0,4.0,,,,,,4.0,6.0,,,8.0,,,,6.0,2.0,,,,3.0,,3.0,,3.0,6.0,2.0,3.0,3.0,1.0,,1.0,,,,,8.0,,,0.75,0.75,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,1.0,1.0,75.78947368421052,19.571428571428573,18.428571428571427,19.571428571428573,18.428571428571427,0.6666666666666666,1.0,1.0,0.75,,,,,,,,0.6666666666666666,,0.58275,,,5.5,,,,,,1.0,,1.0,,,,5.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,0.16666666666666666,,,0.16666666666666666,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-202391-202697-2199,1610612752,"Mike Bibby, Henry Walker, Jeremy Lin, Iman Shumpert, Tyson Chandler","Bibby, Walker, Lin, Shumpert, Chandler",1710-201611-202391-202697-2199,NYK,188.0,1,3.0,-5.0,5.0,5.0,3.0,10.0,1.0,2.0,1.0,1.0,,,,1.0,5.0,,,2.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,,,,,,0.2,0.5,0.2,0.5,0.2,0.5,,,1.0,,,76.59574468085107,20.0,17.6,18.6,17.6,0.4,0.5,0.5,,,,,,,0.5,1.0,0.4,,0.47098000000000007,0.58275,1.0,7.459999999999999,,0.6,5.0,1.0,,2.0,,1.0,,,,7.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,0.25,,1.0,0.4,,,0.2,,,,,,,,,,,,1.0,,,,,,,0.25,,,,0.4518,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-202697-202725-2199,1610612752,"Mike Bibby, Henry Walker, Iman Shumpert, Josh Harrellson, Tyson Chandler","Bibby, Walker, Shumpert, Harrellson, Chandler",1710-201611-202697-202725-2199,NYK,126.0,1,2.0,1.0,6.0,4.0,3.0,10.0,,,,,,,,1.0,3.0,,,4.0,,2.0,,,2.0,,,,,,,,,,1.0,3.0,3.0,1.0,,2.0,1.0,1.0,,1.0,4.0,,3.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,1.0,1.0,,1.0,114.28571428571428,12.666666666666666,12.5,12.666666666666666,12.5,,,,,,,,,,,,,,0.33293333333333336,0.29845,,17.533333333333335,,0.5,4.0,,,,1.0,3.0,,,2.0,3.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,0.5,1.0,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-202697-202725-2405,1610612752,"Mike Bibby, Henry Walker, Iman Shumpert, Josh Harrellson, Amar'e Stoudemire","Bibby, Walker, Shumpert, Harrellson, Stoudemire",1710-201611-202697-202725-2405,NYK,331.0,1,6.0,-2.0,10.0,9.0,,19.0,4.0,5.0,,,,,,6.0,10.0,,,12.0,,,,2.0,10.0,,,,1.0,,1.0,,,2.0,1.0,1.0,3.0,,,2.0,,1.0,,,8.0,,,0.16666666666666666,0.16666666666666666,,,,0.6,,0.6,,0.6,,,1.0,0.5,,1.0,82.65861027190333,15.9,19.11111111111111,15.3,18.77777777777778,0.5,0.8,0.8,,,,,,,,,0.5,,0.5161,,,6.45,,,,2.0,2.0,3.0,,2.0,,,,14.0,,4.0,,,,,,,2.0,1.0,,2.0,1.0,,1.0,,,,,,1.0,1.0,,,,0.5,,,0.3,0.6666666666666666,1.0,0.2,,,,,,,,0.3333333333333333,,,1.0,2.0,1.0,,,,,,0.5,1.0,0.5,,0.57815,2.0,2.0,,,1.0,,,,1.0,,,,,0.1,,,,2.0,2.0,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-202697-2199-2405,1610612752,"Mike Bibby, Henry Walker, Iman Shumpert, Tyson Chandler, Amar'e Stoudemire","Bibby, Walker, Shumpert, Chandler, Stoudemire",1710-201611-202697-2199-2405,NYK,964.0,1,16.0,13.0,32.0,33.0,4.0,65.0,5.0,8.0,1.0,1.0,,3.0,5.0,11.0,19.0,3.0,5.0,42.0,1.0,1.0,4.0,10.0,12.0,6.0,5.0,3.0,5.0,2.0,7.0,2.0,2.0,16.0,3.0,13.0,15.0,3.0,,5.0,2.0,5.0,,9.0,37.0,4.0,4.0,0.45454545454545453,0.45454545454545453,0.6666666666666666,0.6,0.6,0.5789473684210527,1.0,0.6458333333333334,1.0,0.7068965517241379,1.0,0.20833333333333334,0.6,0.7647058823529411,0.5,1.0,97.0954356846473,15.25,14.424242424242424,14.9375,13.909090909090908,0.3333333333333333,0.625,0.7142857142857143,0.4,,0.20833333333333334,0.6,0.6,0.6666666666666666,1.0,1.0,0.5416666666666666,0.6,0.5467104166666666,0.7039,0.09523809523809523,9.88421052631579,24.48,0.125,8.0,2.0,3.0,3.0,3.0,8.0,,,11.0,29.0,2.0,5.0,,,2.0,,10.0,,2.0,3.0,1.0,2.0,,,1.0,,,12.0,5.0,,1.25,0.4,,0.8333333333333334,,0.2,,1.0,0.125,1.0,1.0,0.3333333333333333,0.375,0.375,0.6666666666666666,,,0.17857142857142858,0.21739130434782608,0.11904761904761904,1.0,1.0,1.0,2.0,2.0,,1.0,4.0,2.0,4.0,0.25,0.4,0.3333333333333333,1.0,0.627,,,,1.0,,,3.0,,1.0,,,,1.0,0.05263157894736842,0.125,,,,,,,2.0,3.0,,,1.5,,0.75,,,,0.6,,1.0,2.0,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-202697-2199-2407,1610612752,"Mike Bibby, Henry Walker, Iman Shumpert, Tyson Chandler, Jared Jeffries","Bibby, Walker, Shumpert, Chandler, Jeffries",1710-201611-202697-2199-2407,NYK,77.0,2,1.0,1.0,2.0,3.0,,5.0,1.0,1.0,,,,,,2.0,2.0,,,4.0,,,,2.0,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,4.0,,,0.5,0.5,,,,1.0,,1.0,,1.0,,,0.5,0.5,,1.0,93.5064935064935,11.0,18.333333333333332,11.0,17.333333333333332,0.5,1.0,1.0,,,,,,,,,0.5,,0.51025,,,7.9,,,,,,,1.0,1.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-202697-2405-2407,1610612752,"Mike Bibby, Henry Walker, Iman Shumpert, Amar'e Stoudemire, Jared Jeffries","Bibby, Walker, Shumpert, Stoudemire, Jeffries",1710-201611-202697-2405-2407,NYK,716.0,2,12.0,-2.0,22.0,22.0,,44.0,1.0,1.0,,,1.0,2.0,5.0,6.0,10.0,2.0,6.0,20.0,,,,4.0,8.0,6.0,5.0,2.0,2.0,2.0,4.0,2.0,,10.0,6.0,10.0,11.0,3.0,2.0,6.0,,5.0,,3.0,20.0,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6,,0.5625,,0.5882352941176471,,0.375,0.8571428571428571,0.8333333333333334,0.8,1.0,88.49162011173185,16.90909090909091,15.636363636363637,16.636363636363637,15.0,0.0625,1.0,1.0,,0.0625,0.3125,0.4,0.4,1.0,,,0.4375,0.4,0.468184375,,,14.0,24.633333333333336,,3.0,1.0,,2.0,5.0,7.0,,,2.0,22.0,,,,,2.0,1.0,4.0,,1.0,,,3.0,2.0,,3.0,,,2.0,1.0,,,0.5,,0.8,0.25,0.125,0.3333333333333333,0.75,0.125,,,0.4375,0.7142857142857143,0.7142857142857143,0.4,,,0.058823529411764705,0.09090909090909091,,1.0,1.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-202725-2199-2546,1610612752,"Mike Bibby, Henry Walker, Josh Harrellson, Tyson Chandler, Carmelo Anthony","Bibby, Walker, Harrellson, Chandler, Anthony",1710-201611-202725-2199-2546,NYK,1136.0,6,19.0,8.0,37.0,39.0,11.0,76.0,3.0,5.0,2.0,2.0,3.0,3.0,6.0,7.0,16.0,3.0,9.0,34.0,2.0,4.0,15.0,8.0,6.0,9.0,6.0,3.0,4.0,3.0,7.0,3.0,3.0,17.0,9.0,20.0,22.0,4.0,,8.0,,13.0,,13.0,34.0,15.0,11.0,0.5714285714285714,0.5714285714285714,1.0,0.3333333333333333,0.3333333333333333,0.4375,0.5,0.46,0.625,0.532258064516129,0.6818181818181818,0.36,0.9,0.7916666666666666,0.8571428571428571,1.0,96.33802816901408,13.783783783783784,16.05128205128205,13.64864864864865,15.41025641025641,0.2,0.6,0.6,1.0,0.12,0.24,0.5,0.5,1.0,0.25,1.0,0.56,0.5,0.497304,0.55086875,0.4411764705882353,9.6125,24.799999999999997,0.2972972972972973,25.0,2.0,2.0,6.0,2.0,5.0,2.0,3.0,11.0,26.0,,,2.0,4.0,,,10.0,1.0,2.0,2.0,1.0,4.0,2.0,,2.0,,2.0,15.0,6.0,0.5,,0.5,1.0,0.7142857142857143,,0.13333333333333333,,0.6666666666666666,0.24,0.3333333333333333,0.3333333333333333,0.2,0.4,0.4,,0.375,0.6666666666666666,0.2,0.2857142857142857,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2222222222222222,,0.5,0.5,0.551675,1.0,1.0,0.5,1.0,0.5,1.0,,,,,,1.0,3.0,,,0.125,,,,,,,1.0,,,,,1.0,,,,0.6,,1.0,2.0,,,0.25,,,5.0,,,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-202725-2407-2546,1610612752,"Mike Bibby, Henry Walker, Josh Harrellson, Jared Jeffries, Carmelo Anthony","Bibby, Walker, Harrellson, Jeffries, Anthony",1710-201611-202725-2407-2546,NYK,73.0,1,1.0,,2.0,3.0,2.0,5.0,,,,,,,1.0,,2.0,,1.0,,,2.0,,,,,1.0,,,,,,,,1.0,2.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,98.63013698630138,10.0,17.666666666666668,8.0,17.666666666666668,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.4532,0.4532,,13.2,25.8,1.0,3.0,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,0.5,,,,0.3632,,1.0,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201611-2199-2405-2546,1610612752,"Mike Bibby, Henry Walker, Tyson Chandler, Amar'e Stoudemire, Carmelo Anthony","Bibby, Walker, Chandler, Stoudemire, Anthony",1710-201611-2199-2405-2546,NYK,177.0,2,3.0,9.0,6.0,7.0,2.0,13.0,2.0,3.0,,1.0,,1.0,1.0,3.0,5.0,1.0,1.0,9.0,,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,6.0,7.0,,,1.0,,,,,9.0,3.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6,,0.75,0.5,0.75,0.5,0.16666666666666666,1.0,1.0,1.0,,105.76271186440677,11.5,15.428571428571429,11.0,15.428571428571429,0.5,0.6666666666666666,0.6666666666666666,1.0,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,0.6666666666666666,1.0,0.4976666666666667,0.445,0.3333333333333333,3.8600000000000003,25.4,0.3333333333333333,7.0,1.0,1.0,2.0,,,1.0,1.0,,,,,1.0,1.0,,,5.0,,1.0,,,1.0,,,,,,,,1.0,,1.0,,1.0,,0.5,,1.0,0.3333333333333333,0.5,0.5,,,,,0.3333333333333333,1.0,,,,,,,1.0,,,,2.0,1.0,2.0,0.5,,,,0.4071,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201962-202361-202725-2405,1610612752,"Mike Bibby, Toney Douglas, Landry Fields, Josh Harrellson, Amar'e Stoudemire","Bibby, Douglas, Fields, Harrellson, Stoudemire",1710-201962-202361-202725-2405,NYK,158.0,1,3.0,-2.0,4.0,5.0,,9.0,2.0,4.0,,,,1.0,1.0,2.0,4.0,1.0,1.0,7.0,,,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,2.0,,,,,3.0,,2.0,7.0,,,0.5,0.5,1.0,1.0,1.0,0.5,,0.7,,0.7,,0.2,,,,,82.0253164556962,23.75,12.6,23.75,12.4,0.8,0.5,0.5,0.5,,0.2,1.0,1.0,1.0,,,1.0,1.0,0.5909,,,1.675,25.1,,,,,,,,,,,9.0,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201962-202361-202725-2407,1610612752,"Mike Bibby, Toney Douglas, Landry Fields, Josh Harrellson, Jared Jeffries","Bibby, Douglas, Fields, Harrellson, Jeffries",1710-201962-202361-202725-2407,NYK,157.0,1,3.0,3.0,5.0,4.0,,9.0,,,,,,1.0,2.0,1.0,3.0,1.0,2.0,5.0,,,,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,2.0,3.0,4.0,1.0,,1.0,,1.0,,,5.0,,,,,1.0,0.5,0.5,0.3333333333333333,,0.5,,0.5,,0.4,1.0,1.0,1.0,,82.54777070063695,20.6,13.5,18.0,13.5,,,,,,0.4,0.5,0.5,1.0,,,0.4,0.5,0.47415,,,17.466666666666665,24.9,,,1.0,,1.0,1.0,2.0,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,,,0.4,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201962-202361-2199-2405,1610612752,"Mike Bibby, Toney Douglas, Landry Fields, Tyson Chandler, Amar'e Stoudemire","Bibby, Douglas, Fields, Chandler, Stoudemire",1710-201962-202361-2199-2405,NYK,190.0,1,3.0,-1.0,5.0,5.0,,10.0,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,2.0,4.0,5.0,,,2.0,,4.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,0.5,1.0,,75.78947368421053,17.2,20.8,14.2,14.8,0.25,,,,,,,,,,,0.25,,0.4129,,,14.45,,,2.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,1.0,1.0,0.25,,0.25,,0.5,0.25,,,0.5,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,0.25,0.5,,,,,,,,,,,,1.0,,,,,0.25,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201962-202361-2199-2546,1610612752,"Mike Bibby, Toney Douglas, Landry Fields, Tyson Chandler, Carmelo Anthony","Bibby, Douglas, Fields, Chandler, Anthony",1710-201962-202361-2199-2546,NYK,10.0,1,,2.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,,144.0,9.0,,8.0,,,,,,,0.5,,,,,,0.5,,0.360825,0.360825,1.0,8.7,25.9,1.0,,1.0,1.0,1.0,,,,1.0,,,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,0.5,1.0,1.0,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201962-202361-2407-2546,1610612752,"Mike Bibby, Toney Douglas, Landry Fields, Jared Jeffries, Carmelo Anthony","Bibby, Douglas, Fields, Jeffries, Anthony",1710-201962-202361-2407-2546,NYK,118.0,1,2.0,-5.0,2.0,3.0,,5.0,,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,0.5,,0.5,,0.5,,,,,61.016949152542374,27.5,21.0,27.5,21.0,,,,,,0.5,,,,,,0.5,,0.473975,,,10.4,24.5,,,,1.0,1.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201962-202366-202697-2747,1610612752,"Mike Bibby, Toney Douglas, Jerome Jordan, Iman Shumpert, JR Smith","Bibby, Douglas, Jordan, Shumpert, Smith",1710-201962-202366-202697-2747,NYK,231.0,1,4.0,-3.0,9.0,10.0,9.0,19.0,1.0,1.0,1.0,1.0,1.0,,,2.0,6.0,,1.0,5.0,2.0,6.0,5.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,4.0,6.0,,,3.0,3.0,,,2.0,5.0,5.0,9.0,0.5,0.5,,,,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.3125,0.3125,0.14285714285714285,1.0,1.0,1.0,,118.44155844155844,15.0,9.6,14.444444444444445,8.7,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,0.14285714285714285,1.0,0.2857142857142857,,0.47332857142857143,0.47332857142857143,1.0,8.15,23.0,1.0,,2.0,1.0,5.0,,,,,1.0,8.0,,,,1.0,,1.0,3.0,,2.0,,,3.0,1.0,,,,,3.0,1.0,,,1.0,,1.0,1.0,0.4,,1.0,0.7142857142857143,0.2,0.2,,,,,,,0.14285714285714285,0.16666666666666666,,,,,1.0,,,1.0,,,,0.25,,,,0.4303,,1.0,,,,1.0,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,1.0,,,2.0,,,0.25,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
1710-201962-202697-202725-2199,1610612752,"Mike Bibby, Toney Douglas, Iman Shumpert, Josh Harrellson, Tyson Chandler","Bibby, Douglas, Shumpert, Harrellson, Chandler",1710-201962-202697-202725-2199,NYK,198.0,1,3.0,6.0,8.0,7.0,8.0,15.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,11.0,1.0,3.0,11.0,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,4.0,5.0,1.0,1.0,2.0,2.0,,,3.0,11.0,11.0,8.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.7857142857142857,0.7857142857142857,0.25,,0.8,,,109.0909090909091,9.875,17.0,9.25,16.142857142857142,0.25,1.0,1.0,1.0,,0.25,1.0,1.0,1.0,0.25,1.0,0.5,1.0,0.5134375,0.5134375,1.0,11.266666666666666,24.7,1.0,,1.0,,1.0,,1.0,1.0,1.0,6.0,5.0,,,1.0,1.0,,,4.0,,1.0,1.0,,1.0,1.0,,,,,6.0,2.0,1.0,,0.5,,0.8,,0.5,,0.6666666666666666,0.25,,,0.25,,,,0.25,1.0,0.3333333333333333,0.4,,,,,1.0,1.0,,,1.0,,1.0,0.5,,,,0.4703,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,6.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,True
