EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,DefPoss,TotalPoss,Arc3FGA,FG3A,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Loose Ball Fouls Drawn,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,OffPoss,SecondChanceOffPoss,LongMidRangeFGA,SecondChanceArc3FGA,FG2A,OpponentPoints,SecondChanceFG3A,OffTwoPtRebounds,DefTwoPtRebounds,ShootingFouls,Fouls,Defensive 3 Seconds Violations,DefTwoPtReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,LongMidRangeFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,DefLongMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,ShortMidRangeFGM,ShortMidRangeFGA,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,BadPassSteals,Offensive Fouls,DefensiveGoaltends,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,SelfOReb,Charge Fouls,Assisted3sPct,SelfORebPct,Arc3PctAssisted,PenaltyDefPoss,PenaltyTurnovers,FTDefRebounds,LostBallTurnovers,BlockingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Travels,SecondChanceTurnovers,PenaltyArc3FGM,PenaltyFG3M,BlockedAtRim,PenaltyFg3Pct,PenaltyArc3Accuracy,BlockingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockedLongMidRange,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,LongMidRangePctBlocked,ShortMidRangePctAssisted,Technical Free Throw Trips,HeaveAttempts,NonShootingPenaltyNonTakeFouls,Clear Path Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Corner3FGM,SecondChanceCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,team_id,year,season,team_vs
101112-101162-201162-2735-959,1610612756,"Channing Frye, Marcin Gortat, Jared Dudley, Josh Childress, Steve Nash","Frye, Gortat, Dudley, Childress, Nash",101112-101162-201162-2735-959,PHX,1279.0,6,21.0,40.0,82.0,6.0,8.0,5.0,3.0,4.0,14.0,11.0,25.0,8.0,,0.18604651162790697,0.8,0.6,0.7777777777777778,0.55,0.5,0.8,92.32212666145426,17.0,16.75,0.13953488372093023,0.5348837209302325,0.5063535714285715,26.85,13.0,42.0,8.0,8.0,2.0,35.0,39.0,2.0,8.0,10.0,2.0,5.0,,0.7692307692307693,0.5333333333333333,0.4,0.6666666666666666,14.261904761904763,12.785714285714286,0.18604651162790697,0.25,0.5327214285714286,8.182857142857141,14.0,11.0,15.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,20.0,2.0,6.0,52.0,5.0,6.0,13.0,6.0,11.0,2.0,6.0,21.0,24.0,,1.0,12.0,14.0,6.0,3.0,30.0,4.0,1.0,3.0,,3.0,3.0,6.0,,6.0,,2.0,39.0,21.0,14.0,0.6,0.631578947368421,0.25,0.2857142857142857,0.5714285714285714,0.8333333333333334,0.5454545454545454,0.5348837209302325,0.8125,0.5769230769230769,0.5652173913043478,0.8125,0.65625,0.5,1.0,0.3488372093023256,0.7333333333333333,0.7857142857142857,0.5454545454545454,0.375,0.375,1.0,0.16666666666666666,0.16666666666666666,0.375,0.6666666666666666,0.5,0.38461538461538464,0.4,0.15384615384615385,0.2,0.4975541666666667,0.044444444444444446,0.05405405405405406,0.25,0.40384615384615385,0.3333333333333333,2.0,,0.7142857142857143,0.046511627906976744,,6.0,12.0,16.0,2.0,2.0,3.0,1.0,,0.05714285714285714,0.08333333333333333,0.6666666666666666,0.27906976744186046,0.5,0.5454545454545454,,6.0,2.0,1.0,2.0,,1.0,0.1111111111111111,1.0,6.0,1.0,,,,3.0,,3.0,2.0,0.06666666666666667,,0.5,,0.6666666666666666,1.0,1.0,1.0,1.0,3.0,0.5,0.5,,1.0,1.0,,3.0,1.0,1.0,,0.5,,1.0,1.0,,1.0,1.0,0.5,1.0,0.5,1.0,,1.0,,1.0,0.5,0.5,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101162-201162-2742-959,1610612756,"Channing Frye, Marcin Gortat, Jared Dudley, Sebastian Telfair, Steve Nash","Frye, Gortat, Dudley, Telfair, Nash",101112-101162-201162-2742-959,PHX,123.0,1,2.0,5.0,9.0,1.0,1.0,1.0,,1.0,2.0,,2.0,2.0,1.0,0.5,1.0,,0.6666666666666666,,,1.0,105.3658536585366,19.6,18.6,0.5,1.0,0.580225,25.4,2.0,4.0,,,,1.0,6.0,,,1.0,1.0,2.0,,0.5,,,,6.25,6.25,,,,2.0,4.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,8.0,,,,1.0,1.0,1.0,3.0,8.0,,,1.0,,1.0,,,3.0,,,,,,,,,4.0,,1.0,8.0,8.0,4.0,,,1.0,1.0,1.0,,1.0,1.25,,1.25,1.0,,1.0,,,0.5,1.0,1.0,,,,,1.0,1.0,,,,0.5,1.0,0.5,1.0,0.580225,0.3333333333333333,0.5,,1.0,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,3.0,1.0,1.0,,,1.0,,1.0,3.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101162-2072-255-959,1610612756,"Channing Frye, Marcin Gortat, Michael Redd, Grant Hill, Steve Nash","Frye, Gortat, Redd, Hill, Nash",101112-101162-2072-255-959,PHX,2040.0,9,34.0,60.0,124.0,8.0,18.0,8.0,2.0,5.0,21.0,7.0,28.0,13.0,1.0,0.3157894736842105,1.0,0.25,0.8076923076923077,0.2692307692307692,0.5,1.0,87.52941176470588,17.4,16.966666666666665,0.14035087719298245,0.6491228070175439,0.5268684210526317,23.977777777777778,16.0,64.0,5.0,10.0,2.0,39.0,64.0,3.0,5.0,16.0,3.0,8.0,,0.7619047619047619,0.2777777777777778,0.5,,15.5625,14.765625,0.17543859649122806,0.3333333333333333,0.5338625,7.984615384615384,5.0,11.0,19.0,,2.0,,,6.0,4.0,1.0,21.0,10.0,8.0,80.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,8.0,22.0,3.0,4.0,11.0,20.0,7.0,2.0,49.0,2.0,1.0,6.0,3.0,4.0,4.0,10.0,,9.0,,3.0,75.0,8.0,5.0,0.5238095238095238,0.5238095238095238,0.5555555555555556,0.5555555555555556,0.5384615384615384,0.3333333333333333,1.0,0.631578947368421,0.4166666666666667,1.1666666666666667,0.6475409836065574,0.4166666666666667,1.0,0.6,0.6666666666666666,0.3333333333333333,0.5789473684210527,0.6875,0.6363636363636364,0.6,0.6,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,0.3333333333333333,0.5,0.45721666666666666,0.05,0.07142857142857142,0.0625,0.1,0.078125,10.0,,0.9230769230769231,0.17543859649122806,,4.0,10.0,20.0,,4.0,1.0,,,0.10256410256410256,0.1,0.16666666666666666,0.17543859649122806,0.4,0.4444444444444444,,27.0,9.0,3.0,1.0,1.0,0.9,0.045454545454545456,0.75,9.0,1.0,,2.0,2.0,3.0,2.0,3.0,,0.15789473684210525,,0.25,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,,2.0,,0.5,1.0,,,,,1.0,0.3333333333333333,,,,,6.0,1.0,6.0,0.6,0.6,1.0,0.16666666666666666,,,,1.0,,,,,,,,,1.0,,,,,1.0,1.0,,1610612756,2012,2011-12,False
101112-101162-2072-2735-2742,1610612756,"Channing Frye, Marcin Gortat, Michael Redd, Josh Childress, Sebastian Telfair","Frye, Gortat, Redd, Childress, Telfair",101112-101162-2072-2735-2742,PHX,340.0,1,6.0,9.0,17.0,4.0,5.0,4.0,2.0,,2.0,2.0,4.0,2.0,,0.625,,0.5,1.0,0.4,0.3333333333333333,,72.0,17.77777777777778,17.77777777777778,0.5,0.75,0.504275,24.380000000000003,-3.0,8.0,1.0,,,3.0,10.0,,,2.0,1.0,2.0,,1.0,,,1.0,22.5,20.5,,,,5.7,,1.0,1.0,1.0,1.0,,,,1.0,,2.0,1.0,,7.0,1.0,1.0,2.0,,,,,,2.0,,1.0,1.0,2.0,1.0,,5.0,1.0,1.0,2.0,,2.0,,2.0,,,,,5.0,,,0.5,0.5,0.2,0.2,0.6666666666666666,1.0,,0.4375,1.0,,0.4375,1.0,,1.0,1.0,0.125,1.0,1.0,1.0,,,,0.25,0.25,1.0,1.0,1.0,,,,0.25,,,,0.2857142857142857,,,1.0,,,0.125,,1.0,2.0,2.0,,,,,,,,,0.25,0.5,0.5,,3.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101162-2072-2735-959,1610612756,"Channing Frye, Marcin Gortat, Michael Redd, Josh Childress, Steve Nash","Frye, Gortat, Redd, Childress, Nash",101112-101162-2072-2735-959,PHX,99.0,1,2.0,3.0,7.0,1.0,1.0,1.0,,,,,,,,0.25,,,,,,,101.81818181818183,13.333333333333334,13.333333333333334,0.25,0.5,0.425375,29.7,-2.0,4.0,,,,3.0,4.0,,,,,,,,,,,14.75,14.75,,,,6.8,,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,2.0,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,2.0,,,1.0,1.0,,,0.3333333333333333,,,0.25,,,0.25,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,,0.5,0.5,0.5,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-200769-201162-201577,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Jared Dudley, Robin Lopez","Frye, Price, Brown, Dudley, Lopez",101112-101179-200769-201162-201577,PHX,32.0,1,1.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,90.0,24.0,24.0,,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,8.0,8.0,,,,,1.0,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-200769-201162-2742,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Jared Dudley, Sebastian Telfair","Frye, Price, Brown, Dudley, Telfair",101112-101179-200769-201162-2742,PHX,10.0,2,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,144.0,10.0,10.0,,,,,-1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-200769-201577-255,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Robin Lopez, Grant Hill","Frye, Price, Brown, Lopez, Hill",101112-101179-200769-201577-255,PHX,65.0,1,1.0,3.0,5.0,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,110.76923076923077,15.666666666666666,15.666666666666666,,,,,-2.0,2.0,,,,,2.0,,,1.0,,,,1.0,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-200769-201577-2742,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Robin Lopez, Sebastian Telfair","Frye, Price, Brown, Lopez, Telfair",101112-101179-200769-201577-2742,PHX,65.0,1,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,44.307692307692314,40.0,40.0,,,,,-2.0,1.0,,,,,2.0,,,,,1.0,,,,,,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-200769-202693-2072,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Markieff Morris, Michael Redd","Frye, Price, Brown, Morris, Redd",101112-101179-200769-202693-2072,PHX,67.0,1,1.0,1.0,2.0,,,,,,1.0,,1.0,,,,,,1.0,,,,42.98507462686567,41.0,41.0,,,0.3557,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,26.0,26.0,1.0,,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-201162-201577-2735,1610612756,"Channing Frye, Ronnie Price, Jared Dudley, Robin Lopez, Josh Childress","Frye, Price, Dudley, Lopez, Childress",101112-101179-201162-201577-2735,PHX,38.0,1,1.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,1.0,,,75.78947368421053,21.0,13.0,,1.0,0.6808000000000001,,,1.0,1.0,,,3.0,2.0,,2.0,,1.0,1.0,,,1.0,,,17.0,,,,0.66675,1.3666666666666665,,1.0,3.0,1.0,3.0,,,,,,1.0,,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,1.0,0.3333333333333333,1.0,,,,,,,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,2.0,2.0,2.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-201162-202693-2735,1610612756,"Channing Frye, Ronnie Price, Jared Dudley, Markieff Morris, Josh Childress","Frye, Price, Dudley, Morris, Childress",101112-101179-201162-202693-2735,PHX,93.0,1,2.0,3.0,5.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,0.3333333333333333,,1.0,,0.5,1.0,,77.41935483870968,15.0,15.0,0.3333333333333333,0.6666666666666666,0.47495,27.1,-4.0,2.0,1.0,,,2.0,6.0,,,,,1.0,,,,,,24.0,18.5,,,,5.5,,,1.0,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-201162-255-959,1610612756,"Channing Frye, Ronnie Price, Jared Dudley, Grant Hill, Steve Nash","Frye, Price, Dudley, Hill, Nash",101112-101179-201162-255-959,PHX,12.0,1,,2.0,4.0,,,,,,,,,1.0,,,,,,,,,480.0,1.0,1.0,,,0.2443,,-1.0,2.0,,,,1.0,4.0,,,,,2.0,,,,,,5.0,5.0,,,,11.5,1.0,,,,,,,,,,,,3.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,1.0,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,0.2443,0.5,,,,0.5,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-201577-2072-2735,1610612756,"Channing Frye, Ronnie Price, Robin Lopez, Michael Redd, Josh Childress","Frye, Price, Lopez, Redd, Childress",101112-101179-201577-2072-2735,PHX,109.0,1,2.0,3.0,6.0,1.0,1.0,1.0,,2.0,2.0,,2.0,,,0.3333333333333333,1.0,,1.0,,,1.0,79.26605504587155,14.666666666666666,10.333333333333334,0.3333333333333333,0.6666666666666666,0.4327833333333333,28.6,,3.0,,1.0,,2.0,2.0,,,,,,,,,,,21.666666666666668,21.666666666666668,0.3333333333333333,,,9.15,,1.0,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-201577-2072-2742,1610612756,"Channing Frye, Ronnie Price, Robin Lopez, Michael Redd, Sebastian Telfair","Frye, Price, Lopez, Redd, Telfair",101112-101179-201577-2072-2742,PHX,130.0,1,2.0,4.0,7.0,1.0,1.0,1.0,,2.0,2.0,,2.0,1.0,,0.5,1.0,,1.0,,,1.0,77.53846153846155,17.0,17.0,0.5,0.5,0.484625,27.0,-3.0,3.0,,,,1.0,5.0,,,,1.0,1.0,,,,,,20.666666666666668,20.666666666666668,,,,8.3,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-201577-255-959,1610612756,"Channing Frye, Ronnie Price, Robin Lopez, Grant Hill, Steve Nash","Frye, Price, Lopez, Hill, Nash",101112-101179-201577-255-959,PHX,4.0,1,,1.0,1.0,,,,,,,,,,,,,,,,,,360.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-202693-2072-2735,1610612756,"Channing Frye, Ronnie Price, Markieff Morris, Michael Redd, Josh Childress","Frye, Price, Morris, Redd, Childress",101112-101179-202693-2072-2735,PHX,218.0,1,4.0,6.0,12.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,1.0,,0.2,,1.0,0.3333333333333333,1.0,1.0,,79.26605504587155,14.166666666666666,13.333333333333334,0.2,0.8,0.53051,28.3,1.0,6.0,2.0,1.0,,4.0,6.0,,1.0,1.0,2.0,3.0,,0.3333333333333333,1.0,1.0,1.0,22.166666666666668,20.0,0.2,,,5.825,,3.0,3.0,1.0,1.0,,,,,,3.0,,1.0,7.0,1.0,1.0,2.0,,,,,,2.0,,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,1.0,2.0,,2.0,,1.0,5.0,,,0.3333333333333333,0.5,,,0.75,1.0,,0.6,1.0,,0.5833333333333334,1.0,,0.5,,0.6,1.0,1.0,0.3333333333333333,,,,,,1.0,1.0,,,,,,,0.16666666666666666,0.2,0.2857142857142857,,,,,,,,,,4.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-101179-202693-255-959,1610612756,"Channing Frye, Ronnie Price, Markieff Morris, Grant Hill, Steve Nash","Frye, Price, Morris, Hill, Nash",101112-101179-202693-255-959,PHX,51.0,1,1.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,141.1764705882353,4.5,4.5,1.0,1.0,0.3585,27.8,-2.0,3.0,,,,,2.0,,,,,,,,,,,14.0,14.0,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3585,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,False
101112-200769-201162-201577-2742,1610612756,"Channing Frye, Shannon Brown, Jared Dudley, Robin Lopez, Sebastian Telfair","Frye, Brown, Dudley, Lopez, Telfair",101112-200769-201162-201577-2742,PHX,1774.0,10,30.0,53.0,104.0,11.0,15.0,10.0,5.0,5.0,20.0,12.0,32.0,12.0,3.0,0.3,1.0,0.5,0.5862068965517241,0.41379310344827586,0.375,1.0,84.41939120631342,16.67924528301887,15.90566037735849,0.22,0.5,0.4750959183673469,27.313333333333333,5.0,51.0,10.0,16.0,1.0,35.0,51.0,3.0,7.0,12.0,4.0,16.0,,0.5,0.3684210526315789,0.3,0.75,17.45098039215686,15.784313725490197,0.32,0.1,0.47955714285714285,11.182857142857141,9.0,7.0,10.0,3.0,4.0,,1.0,6.0,2.0,3.0,16.0,4.0,12.0,56.0,4.0,7.0,15.0,2.0,5.0,4.0,4.0,11.0,14.0,,2.0,7.0,11.0,5.0,1.0,26.0,9.0,4.0,3.0,1.0,3.0,5.0,8.0,1.0,15.0,,6.0,41.0,9.0,8.0,0.4375,0.5,0.26666666666666666,0.2857142857142857,0.45714285714285713,0.5714285714285714,0.4,0.44,0.55,0.3888888888888889,0.4824561403508772,0.625,0.5,0.375,0.16666666666666666,0.2,0.7,0.875,0.7142857142857143,0.375,0.4,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.4,0.75,0.3333333333333333,0.1111111111111111,,0.3333333333333333,0.2,0.4437888888888889,0.10714285714285714,0.14634146341463414,0.26785714285714285,0.19642857142857142,0.17647058823529413,4.0,1.0,0.875,0.08,0.1111111111111111,3.0,9.0,18.0,4.0,5.0,5.0,2.0,,0.14285714285714285,0.2222222222222222,0.5,0.18,0.3333333333333333,0.42857142857142855,4.0,12.0,4.0,2.0,1.0,,1.0,0.043478260869565216,1.0,15.0,,3.0,,,4.0,3.0,4.0,1.0,0.2,1.0,0.3333333333333333,,0.25,,1.0,,1.0,1.0,0.25,,,1.0,,,1.0,,1.0,0.0625,0.3333333333333333,1.0,1.0,,,,1.0,0.3333333333333333,1.0,,,2.0,2.0,2.0,2.0,0.5,0.6666666666666666,1.0,0.2,1.0,1.0,,,,,,0.06666666666666667,,,1.0,,1.0,,,,,0.5,1.0,0.25,1610612756,2012,2011-12,False
