EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,LongMidRangeAssists,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefTwoPtRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,PenaltyFtPoints,PenaltyTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,FTDefRebounds,DefFTReboundPct,PenaltyDefPoss,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceAtRimFGM,PtsPutbacks,SelfOReb,LostBallSteals,SelfORebPct,SecondChanceAtRimAccuracy,Charge Fouls,BlockedShortMidRange,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Loose Ball Fouls,ShortMidRangePctBlocked,Blocked3s,BlockedArc3,Travels,BlockingFouls,Offensive Fouls,Loose Ball Fouls Drawn,OffCorner3ReboundPct,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGA,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,BlockingFoulsDrawn,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,DefensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101110-201229-201563-201576-202723,1610612750,"Martell Webster, Anthony Tolliver, Michael Beasley, Anthony Randolph, Malcolm Lee","Webster, Tolliver, Beasley, Randolph, Lee",101110-201229-201563-201576-202723,MIN,376.0,1,6.0,12.0,12.0,2.0,24.0,1.0,1.0,1.0,,1.0,2.0,3.0,7.0,4.0,5.0,14.0,11.0,2.0,4.0,2.0,2.0,2.0,3.0,,7.0,,,5.0,2.0,7.0,2.0,1.0,1.0,1.0,1.0,,4.0,,6.0,3.0,10.0,0.6666666666666666,1.0,0.42857142857142855,0.4090909090909091,0.5,0.36363636363636365,1.0,,,0.8333333333333334,0.3333333333333333,,,91.91489361702128,14.25,17.083333333333332,13.75,16.833333333333332,0.09090909090909091,1.0,1.0,,0.09090909090909091,,,0.18181818181818182,0.5,0.45454545454545453,0.4587318181818182,0.23076923076923078,0.3333333333333333,15.87142857142857,24.4,3.0,6.0,,,2.0,5.0,,2.0,,,1.0,2.0,4.0,1.0,1.0,9.0,3.0,1.0,,2.0,9.0,6.0,1.0,0.25,1.0,0.25,0.5,0.7,0.75,0.45454545454545453,0.4,0.4,1.0,0.18181818181818182,,,,,,,,0.39531,0.6428571428571429,0.5,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,2.0,5.0,,,,,,,1.0,0.5,0.5,0.6666666666666666,,,1.0,0.6666666666666666,,1.0,,1.0,,,0.5,0.5,1.0,0.2,1.0,0.5,0.47505,0.2857142857142857,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201563-201593-201937,1610612750,"Martell Webster, Anthony Tolliver, Michael Beasley, Nikola Pekovic, Ricky Rubio","Webster, Tolliver, Beasley, Pekovic, Rubio",101110-201229-201563-201593-201937,MIN,43.0,1,1.0,1.0,2.0,,3.0,,,,1.0,1.0,,1.0,1.0,,,2.0,2.0,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,2.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,100.46511627906976,17.0,13.0,17.0,13.0,,,,,1.0,1.0,1.0,,,,0.473,,,4.1,,,1.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.473,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201563-201593-202723,1610612750,"Martell Webster, Anthony Tolliver, Michael Beasley, Nikola Pekovic, Malcolm Lee","Webster, Tolliver, Beasley, Pekovic, Lee",101110-201229-201563-201593-202723,MIN,73.0,1,1.0,3.0,3.0,1.0,6.0,,1.0,1.0,,,1.0,,2.0,1.0,,,4.0,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,0.3333333333333333,1.0,,118.35616438356165,17.666666666666668,6.666666666666667,16.333333333333332,6.666666666666667,0.3333333333333333,,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.4795833333333333,,,11.3,25.0,-4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201563-201937-202325,1610612750,"Martell Webster, Anthony Tolliver, Michael Beasley, Ricky Rubio, Wesley Johnson","Webster, Tolliver, Beasley, Rubio, Johnson",101110-201229-201563-201937-202325,MIN,81.0,1,1.0,3.0,2.0,,5.0,,,,,,,1.0,1.0,1.0,,2.0,,,2.0,,,1.0,1.0,,2.0,,,1.0,,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,0.3333333333333333,,,,88.88888888888889,12.0,22.5,12.0,22.0,,,,,,,,,,0.5,0.492975,,,15.2,23.9,2.0,3.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,2.0,,,,1.0,2.0,3.0,,,,,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,0.5,,0.492975,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,1.0,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201563-202325-2557,1610612750,"Martell Webster, Anthony Tolliver, Michael Beasley, Wesley Johnson, Luke Ridnour","Webster, Tolliver, Beasley, Johnson, Ridnour",101110-201229-201563-202325-2557,MIN,207.0,1,3.0,6.0,7.0,,13.0,2.0,2.0,,,,,2.0,3.0,,,4.0,6.0,,,4.0,,,,,,,1.0,5.0,,5.0,,,1.0,1.0,3.0,3.0,,,,,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.3333333333333333,1.0,,0.6666666666666666,,,,90.43478260869564,15.833333333333334,16.0,15.833333333333334,13.714285714285714,0.6666666666666666,1.0,1.0,,,,,,,0.6666666666666666,0.6478,,,6.666666666666667,,-2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,1.0,,,,,,,,0.6,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201563-2545-2557,1610612750,"Martell Webster, Anthony Tolliver, Michael Beasley, Darko Milicic, Luke Ridnour","Webster, Tolliver, Beasley, Milicic, Ridnour",101110-201229-201563-2545-2557,MIN,81.0,1,1.0,3.0,2.0,,5.0,,,,,,,2.0,3.0,,,4.0,2.0,,,4.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,4.0,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,1.0,,1.0,,,1.0,88.88888888888889,13.0,21.0,13.0,21.0,,,,,,,,,,,0.4154333333333333,,,17.433333333333334,,2.0,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201567-201593-2557,1610612750,"Martell Webster, Anthony Tolliver, Kevin Love, Nikola Pekovic, Luke Ridnour","Webster, Tolliver, Love, Pekovic, Ridnour",101110-201229-201567-201593-2557,MIN,678.0,2,11.0,23.0,24.0,3.0,47.0,7.0,9.0,2.0,,3.0,5.0,10.0,17.0,6.0,7.0,33.0,24.0,3.0,14.0,6.0,5.0,7.0,9.0,6.0,20.0,3.0,1.0,8.0,5.0,13.0,2.0,1.0,,,,4.0,6.0,,11.0,5.0,28.0,0.7,0.7777777777777778,0.5882352941176471,0.5652173913043478,0.5892857142857143,0.2608695652173913,,0.25,0.75,0.6,0.45454545454545453,0.6666666666666666,0.5,99.82300884955751,13.347826086956522,15.458333333333334,13.217391304347826,14.458333333333334,0.391304347826087,0.7777777777777778,0.7777777777777778,0.8571428571428571,0.13043478260869565,,,0.21739130434782608,0.6666666666666666,0.6521739130434783,0.49504130434782606,0.18518518518518517,0.23809523809523808,8.211764705882352,24.516666666666666,9.0,14.0,3.0,5.0,3.0,5.0,,1.0,,1.0,2.0,5.0,11.0,1.0,3.0,19.0,6.0,2.0,,1.0,19.0,14.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.4642857142857143,0.5277777777777778,0.21739130434782608,0.6,0.6,0.3333333333333333,0.043478260869565216,,,,0.35714285714285715,0.6,0.07142857142857142,,0.5016464285714285,0.5757575757575758,0.6086956521739131,2.0,1.0,2.0,1.0,5.0,2.0,,2.0,,2.0,5.0,,,,,4.0,,,0.3333333333333333,0.3333333333333333,0.5,,,0.8333333333333334,0.2857142857142857,0.5,0.3333333333333333,1.0,0.6666666666666666,,,0.4,0.5,1.0,0.14285714285714285,0.5,0.4,0.6434,0.15151515151515152,3.0,6.0,,,,,2.0,1.0,12.0,,,,,,,1.0,2.0,,1.0,,0.5,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201567-201937-2557,1610612750,"Martell Webster, Anthony Tolliver, Kevin Love, Ricky Rubio, Luke Ridnour","Webster, Tolliver, Love, Rubio, Ridnour",101110-201229-201567-201937-2557,MIN,188.0,1,3.0,5.0,5.0,,10.0,,,,,,,1.0,2.0,1.0,3.0,8.0,7.0,,,2.0,,,1.0,,3.0,,1.0,2.0,,2.0,,,,,1.0,2.0,2.0,,4.0,2.0,8.0,,,0.5,0.8333333333333334,0.8,0.3333333333333333,,1.0,,0.6666666666666666,,,,76.59574468085107,18.8,18.8,18.8,18.4,,,,,,,,,,0.3333333333333333,0.5198666666666667,0.4,0.5,19.3,22.9,1.0,5.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,1.0,,8.0,5.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8,0.6666666666666666,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.5198666666666667,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,3.0,1.0,,,,,,2.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201567-201961-202723,1610612750,"Martell Webster, Anthony Tolliver, Kevin Love, Wayne Ellington, Malcolm Lee","Webster, Tolliver, Love, Ellington, Lee",101110-201229-201567-201961-202723,MIN,185.0,3,3.0,6.0,7.0,1.0,13.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,2.0,0.5,0.5,0.5,0.4,0.4,0.2,0.5,1.0,,1.0,0.3333333333333333,,,101.18918918918918,14.0,14.428571428571429,13.5,14.428571428571429,0.4,0.5,0.5,,0.2,1.0,1.0,0.2,1.0,0.6,0.44923,,,7.475,26.1,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,0.2,,,,,,,,,,,,,,0.16666666666666666,,,,1.0,2.0,,,,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,0.5,1.0,,1.0,,1.0,1.0,,,,,,,0.5029,0.5,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201567-201961-2557,1610612750,"Martell Webster, Anthony Tolliver, Kevin Love, Wayne Ellington, Luke Ridnour","Webster, Tolliver, Love, Ellington, Ridnour",101110-201229-201567-201961-2557,MIN,1284.0,5,21.0,42.0,43.0,5.0,85.0,9.0,16.0,4.0,1.0,5.0,12.0,14.0,26.0,12.0,5.0,45.0,49.0,4.0,12.0,16.0,12.0,6.0,10.0,4.0,24.0,2.0,8.0,15.0,5.0,20.0,,,1.0,,5.0,9.0,8.0,1.0,7.0,3.0,39.0,0.42857142857142855,0.5454545454545454,0.5384615384615384,0.5263157894736842,0.5487804878048781,0.3157894736842105,0.2,0.8,0.25,0.7142857142857143,0.25,0.25,0.75,95.32710280373833,15.714285714285714,14.511627906976743,15.547619047619047,13.930232558139535,0.42105263157894735,0.5625,0.5625,0.4444444444444444,0.13157894736842105,0.2,0.25,0.3157894736842105,1.0,0.7368421052631579,0.5583065789473685,0.075,0.10714285714285714,5.861538461538462,25.108333333333334,-4.0,21.0,4.0,8.0,4.0,5.0,,,,,4.0,5.0,12.0,1.0,4.0,16.0,12.0,4.0,,2.0,16.0,21.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.40625,0.4444444444444444,0.13157894736842105,0.8,0.8,0.5,,,,,0.5,0.5,,,0.559425,0.35555555555555557,0.5,4.0,1.0,4.0,3.0,6.0,4.0,1.0,4.0,,3.0,7.0,1.0,1.0,4.0,1.0,7.0,2.0,,0.75,0.75,0.75,0.038461538461538464,,0.6363636363636364,0.25,0.42857142857142855,,,0.8333333333333334,0.8333333333333334,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.3333333333333333,0.6119333333333333,0.13333333333333333,,3.0,3.0,,,,,,18.0,1.0,1.0,1.0,1.0,0.5,1.0,3.0,6.0,,,,0.75,,,1.0,1.0,1.0,,,1.0,0.2,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201567-202325-2557,1610612750,"Martell Webster, Anthony Tolliver, Kevin Love, Wesley Johnson, Luke Ridnour","Webster, Tolliver, Love, Johnson, Ridnour",101110-201229-201567-202325-2557,MIN,849.0,3,14.0,29.0,28.0,4.0,57.0,3.0,11.0,4.0,3.0,4.0,4.0,6.0,20.0,6.0,7.0,25.0,33.0,4.0,6.0,6.0,4.0,3.0,5.0,1.0,12.0,1.0,1.0,10.0,5.0,15.0,2.0,1.0,3.0,1.0,4.0,4.0,7.0,1.0,9.0,3.0,23.0,0.5,0.6,0.3,0.34615384615384615,0.4166666666666667,0.23076923076923078,0.75,0.5,0.25,0.8181818181818182,0.2777777777777778,0.25,,96.67844522968197,17.137931034482758,12.571428571428571,16.586206896551722,12.142857142857142,0.4230769230769231,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.75,0.75,0.15384615384615385,1.0,0.6538461538461539,0.5417134615384616,0.10344827586206896,0.13043478260869565,6.245,24.933333333333334,-8.0,12.0,1.0,5.0,,5.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,3.0,9.0,6.0,2.0,2.0,,9.0,12.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.25,0.375,0.19230769230769232,,,,0.07692307692307693,1.0,1.0,1.0,0.5,0.2,0.1,1.0,0.552775,0.36,0.41379310344827586,,,2.0,1.0,2.0,,2.0,,2.0,4.0,8.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.25,0.25,0.25,0.1,0.18181818181818182,0.8888888888888888,0.2857142857142857,0.375,,1.0,0.75,0.5,0.6666666666666666,,,,0.2,,,0.6721333333333334,0.08,,4.0,2.0,,,,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,0.25,,,,1.0,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201567-202682-2557,1610612750,"Martell Webster, Anthony Tolliver, Kevin Love, Derrick Williams, Luke Ridnour","Webster, Tolliver, Love, Williams, Ridnour",101110-201229-201567-202682-2557,MIN,,1,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201567-202723-2557,1610612750,"Martell Webster, Anthony Tolliver, Kevin Love, Malcolm Lee, Luke Ridnour","Webster, Tolliver, Love, Lee, Ridnour",101110-201229-201567-202723-2557,MIN,67.0,1,1.0,2.0,2.0,,4.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,,5.0,2.0,,2.0,,,1.0,2.0,1.0,5.0,,,1.0,,1.0,,,,,,,,,,,5.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,,,,1.0,,,,85.97014925373134,23.5,10.0,23.5,10.0,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,1.0,0.394975,,,3.9,44.05,3.0,,,,,,1.0,1.0,,,1.0,,,,,,3.0,1.0,1.0,,,,1.0,0.5,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201576-202682-202723,1610612750,"Martell Webster, Anthony Tolliver, Anthony Randolph, Derrick Williams, Malcolm Lee","Webster, Tolliver, Randolph, Williams, Lee",101110-201229-201576-202682-202723,MIN,552.0,1,9.0,16.0,14.0,2.0,30.0,2.0,3.0,1.0,1.0,1.0,5.0,6.0,7.0,5.0,3.0,18.0,16.0,1.0,6.0,6.0,5.0,3.0,4.0,1.0,9.0,1.0,2.0,4.0,2.0,6.0,1.0,1.0,3.0,2.0,4.0,4.0,7.0,1.0,4.0,2.0,15.0,0.5,0.5,0.8571428571428571,0.625,0.6428571428571429,0.4166666666666667,0.75,0.6666666666666666,0.25,0.5,0.4,0.25,,78.26086956521739,17.25,19.714285714285715,16.5,16.642857142857142,0.25,0.6666666666666666,1.0,0.5,0.08333333333333333,1.0,1.0,0.4166666666666667,1.0,0.6666666666666666,0.5161041666666667,0.14285714285714285,0.2222222222222222,9.585714285714285,25.22,2.0,,,,3.0,3.0,,,,,1.0,,,,,,3.0,1.0,,2.0,,,1.0,0.2,,0.2,,,,0.25,1.0,1.0,0.6666666666666666,,,,,,,,,,,,1.0,,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,0.75,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,1.0,,0.2,0.2,1.0,,,0.2,,0.16666666666666666,1.0,,,,,,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,0.5,1.0,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1610612750,2012,2011-12,False
101110-201229-201593-201937-202325,1610612750,"Martell Webster, Anthony Tolliver, Nikola Pekovic, Ricky Rubio, Wesley Johnson","Webster, Tolliver, Pekovic, Rubio, Johnson",101110-201229-201593-201937-202325,MIN,229.0,1,4.0,6.0,6.0,1.0,12.0,,1.0,,,1.0,2.0,1.0,3.0,2.0,1.0,3.0,7.0,,,2.0,2.0,,,,,,1.0,3.0,1.0,4.0,,,,,1.0,2.0,1.0,,2.0,1.0,3.0,,,0.3333333333333333,0.2,0.25,0.4,,0.5,,0.42857142857142855,,,,75.45851528384279,16.5,21.666666666666668,14.5,16.833333333333332,0.2,,,,0.2,,,0.4,,0.6,0.46513,0.16666666666666666,0.25,12.033333333333333,25.15,-4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,0.4,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
101110-201229-201937-201961-202325,1610612750,"Martell Webster, Anthony Tolliver, Ricky Rubio, Wayne Ellington, Wesley Johnson","Webster, Tolliver, Rubio, Ellington, Johnson",101110-201229-201937-201961-202325,MIN,61.0,1,1.0,3.0,2.0,1.0,5.0,,,,,,1.0,,,2.0,,,4.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,0.5,,0.5,1.0,,118.03278688524591,15.666666666666666,7.0,8.666666666666666,7.0,,,,,,,,0.5,,1.0,0.528,,,,24.7,-4.0,3.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,0.5,,,,,,0.5,,0.528,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,False
