EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,TotalPoss,Arc3FGA,FG3A,NonHeaveArc3FGA,Fouls,Loose Ball Fouls,FG3APct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,DefPoss,SecondChanceOffPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,SecondChanceFG2A,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyDefPoss,AtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,OpponentPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Loose Ball Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,BadPassTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,PenaltyCorner3FGA,PenaltyFG3A,Fg2aBlocked,SelfOReb,LostBallSteals,BlockingFouls,BlockedAtRim,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,AtRimPctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFoulsDrawn,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,3SecondViolations,LongMidRangePctBlocked,PenaltyCorner3FGM,PenaltyFG3M,ShortMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,BlockedLongMidRange,PenaltyFg3Pct,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,PenaltyArc3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,FTOffRebounds,Charge Fouls,Blocked3s,BlockedArc3,OffFTReboundPct,Fg3aBlocked,Clear Path Fouls,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
101112-101162-201162-2735-959,1610612756,"Channing Frye, Marcin Gortat, Jared Dudley, Josh Childress, Steve Nash","Frye, Gortat, Dudley, Childress, Nash",101112-101162-201162-2735-959,PHX,1279.0,6,21.0,40.0,82.0,7.0,8.0,7.0,8.0,,0.23529411764705882,92.32212666145426,17.0,16.75,0.20588235294117646,0.47058823529411764,0.4972970588235294,25.2,-13.0,42.0,4.0,8.0,1.0,2.0,5.0,13.0,26.0,4.0,39.0,1.0,10.0,3.0,2.0,7.0,10.0,4.0,14.0,5.0,5.0,1.0,,2.0,32.0,0.5,0.5147058823529411,0.5416666666666666,0.4666666666666667,0.23076923076923078,0.4,0.45,0.2222222222222222,,0.6,0.5,14.261904761904763,12.785714285714286,0.23529411764705882,0.14705882352941177,0.4,0.4,0.5,0.5496,0.05714285714285714,0.07407407407407407,10.773076923076925,14.0,5.0,6.0,13.0,1.0,1.0,3.0,52.0,16.0,9.0,8.0,3.0,11.0,1.0,2.0,25.0,1.0,3.0,3.0,4.0,1.0,8.0,2.0,,0.6153846153846154,0.6666666666666666,1.0,0.375,0.375,0.5,0.2,,0.5,0.625,1.0,0.4,0.38235294117647056,0.46153846153846156,0.46153846153846156,0.029411764705882353,1.0,1.0,1.0,,1.0,1.0,7.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.25,1.1666666666666667,0.2,1.0,0.1794871794871795,2.0,2.0,2.0,4.0,1.0,,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,6.0,2.0,2.0,8.0,5.0,8.0,6.0,1.0,0.875,0.8,0.8333333333333334,0.5031125,0.20512820512820512,0.15,2.0,1.0,,2.0,3.0,,,,1.0,,0.11538461538461539,,0.3333333333333333,0.2857142857142857,0.3333333333333333,,,,,,2.0,,,0.5,,,1.0,1.0,,1.0,,,,1.0,1.0,,0.375,0.5,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,,0.5,1.0,0.5,,,,1.0,1.0,1.0,0.5,,,,,1.0,,,,,,1.0,,,,,,1610612756,2012,2011-12,True
101112-101162-201162-2742-959,1610612756,"Channing Frye, Marcin Gortat, Jared Dudley, Sebastian Telfair, Steve Nash","Frye, Gortat, Dudley, Telfair, Nash",101112-101162-201162-2742-959,PHX,123.0,1,2.0,5.0,9.0,1.0,1.0,1.0,2.0,1.0,0.25,105.3658536585366,19.6,18.6,0.25,0.25,0.299825,27.7,-2.0,4.0,1.0,,,1.0,2.0,1.0,3.0,4.0,6.0,,2.0,1.0,,,,1.0,1.0,2.0,4.0,,,1.0,6.0,0.3333333333333333,0.25,0.5,,0.5,,,0.3333333333333333,1.0,,,6.25,6.25,,0.5,0.5,1.0,,0.2277,0.2,0.25,11.366666666666667,4.0,,,1.0,,,,8.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2.0,2.0,,2.0,3.0,,,0.25,,0.302,0.3333333333333333,0.6,,2.0,,1.0,1.0,,,,,,0.3333333333333333,0.5,,,,,,,,,1.0,,,0.3333333333333333,,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101162-2072-255-959,1610612756,"Channing Frye, Marcin Gortat, Michael Redd, Grant Hill, Steve Nash","Frye, Gortat, Redd, Hill, Nash",101112-101162-2072-255-959,PHX,2040.0,9,34.0,60.0,124.0,8.0,9.0,8.0,14.0,1.0,0.17307692307692307,87.52941176470588,17.4,16.966666666666665,0.15384615384615385,0.36538461538461536,0.47166057692307695,24.677777777777777,-16.0,64.0,5.0,10.0,1.0,6.0,12.0,22.0,43.0,8.0,64.0,5.0,18.0,5.0,6.0,13.0,19.0,5.0,24.0,7.0,8.0,,,3.0,58.0,0.5116279069767442,0.5384615384615384,0.5714285714285714,0.7222222222222222,0.23809523809523808,0.75,0.7307692307692307,0.19230769230769232,0.3333333333333333,0.5,0.5,15.5625,14.765625,0.19230769230769232,0.23076923076923078,0.5,0.6,0.2,0.4537,0.05454545454545454,0.06521739130434782,11.290697674418604,5.0,8.0,8.0,21.0,,1.0,4.0,80.0,26.0,9.0,13.0,3.0,16.0,,5.0,35.0,,6.0,4.0,2.0,1.0,9.0,3.0,,0.5909090909090909,0.5909090909090909,0.75,0.4444444444444444,0.4444444444444444,0.2222222222222222,,,0.75,0.8,0.8888888888888888,0.625,0.40384615384615385,0.38095238095238093,0.38095238095238093,0.019230769230769232,,,,1.0,1.0,3.0,6.0,,1.0,,4.0,1.0,4.0,0.6,0.6,0.6,,1.0,0.09375,4.0,4.0,3.0,7.0,,1.0,0.5,0.5,0.75,0.5,9.0,3.0,6.0,8.0,3.0,8.0,9.0,0.5,0.42857142857142855,0.5,0.375,0.42335,0.125,0.15,,2.0,1.0,1.0,3.0,,2.0,2.0,3.0,3.0,0.06976744186046512,0.16666666666666666,1.0,0.07692307692307693,0.8333333333333334,,0.75,0.14285714285714285,,,,,,,,,,,3.0,,,,,,,,0.1,,,,,1.0,1.0,,1.0,,,,5.0,,2.0,1.0,,2.0,,,,0.8333333333333334,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101162-2072-2735-2742,1610612756,"Channing Frye, Marcin Gortat, Michael Redd, Josh Childress, Sebastian Telfair","Frye, Gortat, Redd, Childress, Telfair",101112-101162-2072-2735-2742,PHX,340.0,1,6.0,9.0,17.0,1.0,1.0,1.0,2.0,,0.14285714285714285,72.0,17.77777777777778,17.77777777777778,0.14285714285714285,0.2857142857142857,0.441,29.4,3.0,8.0,,1.0,,,1.0,4.0,6.0,2.0,10.0,,6.0,,2.0,1.0,3.0,,3.0,2.0,2.0,,,1.0,10.0,0.6666666666666666,0.5714285714285714,0.625,1.0,,0.5,0.6,,,,0.6666666666666666,22.5,20.5,0.14285714285714285,0.14285714285714285,,,,,0.125,0.14285714285714285,13.266666666666666,,,4.0,4.0,,,,7.0,2.0,,1.0,,1.0,,,2.0,,2.0,2.0,1.0,1.0,2.0,,,0.25,0.25,,,,0.5,,,,,,,0.5714285714285714,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101162-2072-2735-959,1610612756,"Channing Frye, Marcin Gortat, Michael Redd, Josh Childress, Steve Nash","Frye, Gortat, Redd, Childress, Nash",101112-101162-2072-2735-959,PHX,99.0,1,2.0,3.0,7.0,,,,,,,101.81818181818183,13.333333333333334,13.333333333333334,,0.5,0.4355,,2.0,4.0,,1.0,,,,2.0,2.0,,4.0,,2.0,,1.0,2.0,3.0,,3.0,,,,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,14.75,14.75,0.5,,,,,,,,11.2,,1.0,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,,0.5,0.5,,,,1.0,,,1.0,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,0.4355,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-200769-201162-201577,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Jared Dudley, Robin Lopez","Frye, Price, Brown, Dudley, Lopez",101112-101179-200769-201162-201577,PHX,32.0,1,1.0,1.0,2.0,,,,1.0,,,90.0,24.0,24.0,,1.0,0.5834,,-2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,1.0,,,,,,,,1.8,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,0.5834,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-200769-201162-2742,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Jared Dudley, Sebastian Telfair","Frye, Price, Brown, Dudley, Telfair",101112-101179-200769-201162-2742,PHX,10.0,2,,1.0,1.0,1.0,1.0,1.0,,,1.0,144.0,10.0,10.0,1.0,1.0,0.33435,26.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,0.25,,0.33435,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-200769-201577-255,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Robin Lopez, Grant Hill","Frye, Price, Brown, Lopez, Hill",101112-101179-200769-201577-255,PHX,65.0,1,1.0,3.0,5.0,,,,1.0,,,110.76923076923077,15.666666666666666,15.666666666666666,,,0.3789,,2.0,2.0,,,,,,1.0,2.0,,2.0,,2.0,,,,,,,,,,,,2.0,0.5,0.5,0.5,,,,,,,,,9.0,9.0,,,,,,,,,17.05,,,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,1.0,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-200769-201577-2742,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Robin Lopez, Sebastian Telfair","Frye, Price, Brown, Lopez, Telfair",101112-101179-200769-201577-2742,PHX,65.0,1,1.0,1.0,2.0,,,,,,,44.307692307692314,40.0,40.0,,,0.3372,,2.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,,,,,,,,,25.0,25.0,,,,,,,,,20.6,,,1.0,1.0,,,,,2.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-200769-202693-2072,1610612756,"Channing Frye, Ronnie Price, Shannon Brown, Markieff Morris, Michael Redd","Frye, Price, Brown, Morris, Redd",101112-101179-200769-202693-2072,PHX,67.0,1,1.0,1.0,2.0,,,,,,,42.98507462686567,41.0,41.0,,,0.4064,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,26.0,26.0,,1.0,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-201162-201577-2735,1610612756,"Channing Frye, Ronnie Price, Jared Dudley, Robin Lopez, Josh Childress","Frye, Price, Dudley, Lopez, Childress",101112-101179-201162-201577-2735,PHX,38.0,1,1.0,1.0,2.0,,,,,,,75.78947368421053,21.0,13.0,,1.0,0.6424,,,1.0,1.0,1.0,,,,,1.0,2.0,2.0,,,1.0,,,,1.0,1.0,1.0,2.0,,,1.0,,,,0.5,,1.0,,,1.0,,,,17.0,,1.0,,,,,,0.5,0.5,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-201162-202693-2735,1610612756,"Channing Frye, Ronnie Price, Jared Dudley, Markieff Morris, Josh Childress","Frye, Price, Dudley, Morris, Childress",101112-101179-201162-202693-2735,PHX,93.0,1,2.0,3.0,5.0,1.0,1.0,1.0,,,0.5,77.41935483870968,15.0,15.0,0.5,1.0,0.42685,27.1,4.0,2.0,,1.0,,,,1.0,1.0,1.0,6.0,,2.0,,,1.0,1.0,,1.0,1.0,2.0,,,,6.0,1.0,1.25,1.0,1.0,,,0.5,,,,,24.0,18.5,0.5,,,,,,,,2.7,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-201162-255-959,1610612756,"Channing Frye, Ronnie Price, Jared Dudley, Grant Hill, Steve Nash","Frye, Price, Dudley, Hill, Nash",101112-101179-201162-255-959,PHX,12.0,1,,2.0,4.0,,,,1.0,,,480.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,4.0,4.0,,,,,1.0,1.0,,1.0,2.0,4.0,,,,4.0,,,1.0,1.0,,,1.0,,,,,5.0,5.0,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,4.0,2.0,,,1.0,,,1.0,1.0,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-201577-2072-2735,1610612756,"Channing Frye, Ronnie Price, Robin Lopez, Michael Redd, Josh Childress","Frye, Price, Lopez, Redd, Childress",101112-101179-201577-2072-2735,PHX,109.0,1,2.0,3.0,6.0,2.0,2.0,2.0,,,0.6666666666666666,79.26605504587155,14.666666666666666,10.333333333333334,0.6666666666666666,0.6666666666666666,0.5249,26.05,,3.0,1.0,,,,,1.0,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,2.0,1.0,0.3333333333333333,0.3333333333333333,,,1.0,1.0,,,,1.0,21.666666666666668,21.666666666666668,,,,,,0.56565,,,19.6,,,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-201577-2072-2742,1610612756,"Channing Frye, Ronnie Price, Robin Lopez, Michael Redd, Sebastian Telfair","Frye, Price, Lopez, Redd, Telfair",101112-101179-201577-2072-2742,PHX,130.0,1,2.0,4.0,7.0,1.0,3.0,1.0,1.0,,1.0,77.53846153846155,17.0,17.0,0.3333333333333333,1.0,0.52995,25.2,3.0,3.0,,,,,,,,2.0,5.0,,,,1.0,1.0,2.0,,2.0,1.0,2.0,,,1.0,5.0,,0.5,0.625,1.0,,1.0,1.0,,,,1.0,20.666666666666668,20.666666666666668,,,,,,,0.25,1.0,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-201577-255-959,1610612756,"Channing Frye, Ronnie Price, Robin Lopez, Grant Hill, Steve Nash","Frye, Price, Lopez, Hill, Nash",101112-101179-201577-255-959,PHX,4.0,1,,1.0,1.0,,,,,,,360.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-202693-2072-2735,1610612756,"Channing Frye, Ronnie Price, Markieff Morris, Michael Redd, Josh Childress","Frye, Price, Morris, Redd, Childress",101112-101179-202693-2072-2735,PHX,218.0,1,4.0,6.0,12.0,,,,1.0,,,79.26605504587155,14.166666666666666,13.333333333333334,,0.6,0.5934,,-1.0,6.0,2.0,3.0,,,1.0,2.0,5.0,2.0,6.0,,2.0,2.0,,,,2.0,2.0,3.0,4.0,,,2.0,5.0,0.4,0.4,0.42857142857142855,,0.6666666666666666,,,0.6666666666666666,1.0,,,22.166666666666668,20.0,0.6,0.2,,,,,0.2857142857142857,0.2857142857142857,5.76,,2.0,,1.0,,,,7.0,2.0,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,1.0,,0.5,0.5,,,,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,0.2,,,,,,,,,,1.0,,1.0,,,,,,,0.5,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,0.2,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-101179-202693-255-959,1610612756,"Channing Frye, Ronnie Price, Markieff Morris, Grant Hill, Steve Nash","Frye, Price, Morris, Hill, Nash",101112-101179-202693-255-959,PHX,51.0,1,1.0,2.0,5.0,,,,,,,141.1764705882353,4.5,4.5,,1.0,0.8064,,2.0,3.0,,1.0,,,,1.0,1.0,,2.0,,,,1.0,,2.0,,2.0,,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,14.0,14.0,1.0,,,,,,,,2.9,3.0,1.0,,,,,,,2.0,,1.0,,1.0,,1.0,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,2.0,,2.0,2.0,1.0,1.0,1.0,,0.8064,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2012,2011-12,True
101112-200769-201162-201577-2742,1610612756,"Channing Frye, Shannon Brown, Jared Dudley, Robin Lopez, Sebastian Telfair","Frye, Brown, Dudley, Lopez, Telfair",101112-200769-201162-201577-2742,PHX,1774.0,10,30.0,53.0,104.0,7.0,8.0,5.0,12.0,3.0,0.1702127659574468,84.41939120631342,16.67924528301887,15.90566037735849,0.14893617021276595,0.40425531914893614,0.4785978260869565,26.6,-5.0,51.0,11.0,11.0,6.0,3.0,15.0,15.0,39.0,12.0,51.0,7.0,12.0,12.0,5.0,12.0,18.0,12.0,30.0,16.0,17.0,1.0,,4.0,38.0,0.38461538461538464,0.4148936170212766,0.4636363636363636,0.631578947368421,0.5,0.5,0.5862068965517241,0.41379310344827586,0.8333333333333334,0.7,0.625,17.45098039215686,15.784313725490197,0.23404255319148937,0.3191489361702128,0.2,0.25,0.8571428571428571,0.5710714285714286,0.08,0.09523809523809523,9.353846153846154,9.0,7.0,5.0,13.0,1.0,1.0,3.0,56.0,18.0,6.0,9.0,2.0,11.0,1.0,2.0,24.0,,3.0,3.0,9.0,4.0,11.0,6.0,1.0,0.6,0.8181818181818182,0.6666666666666666,0.375,0.2857142857142857,0.8181818181818182,,,0.6666666666666666,0.6363636363636364,0.7,0.2857142857142857,0.2765957446808511,0.38461538461538464,0.38461538461538464,0.02127659574468085,1.0,1.0,1.0,,5.0,5.0,13.0,8.0,5.0,2.0,5.0,2.0,6.0,0.7142857142857143,0.7142857142857143,0.7222222222222222,,0.8333333333333334,0.2549019607843137,2.0,1.0,1.0,2.0,,,0.2857142857142857,0.2857142857142857,0.5,0.2,15.0,3.0,7.0,14.0,4.0,14.0,15.0,0.42857142857142855,0.5,0.5384615384615384,0.8,0.45700625,0.27450980392156865,0.2830188679245283,3.0,5.0,,2.0,4.0,1.0,,,2.0,2.0,0.10256410256410256,0.2,0.25,0.125,0.5,0.04,0.3333333333333333,,1.0,1.0,2.0,0.1111111111111111,1.0,0.2222222222222222,,,,,3.0,,,,,,,1.0,0.09090909090909091,,,,,4.0,,0.2,,,,1.0,3.0,1.0,1.0,,3.0,1.0,1.0,0.5,1.0,1.0,,,1.0,1.0,5.0,,0.5,,,,,,1.0,,,,,,,,,1.0,1.0,1610612756,2012,2011-12,True
