EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3FGA,OffThreePtRebounds,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Frequency,PenaltyArc3FGM,PenaltyFG3M,BadPassTurnovers,PenaltyFg3Pct,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,Corner3FGM,Corner3Assists,LostBallSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,AtRimPctBlocked,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedAtRim,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Charge Fouls,Clear Path Fouls,Offensive Fouls Drawn,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceFtPoints,SelfOReb,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,Loose Ball Fouls,Charge Fouls Drawn,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlocksRecoveredPct,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,BlockingFouls,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,BlockedCorner3,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,HeaveAttempts,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101142-201202-201596-2203-2544,1610612748,"Ronny Turiaf, Joel Anthony, Mario Chalmers, Shane Battier, LeBron James","Turiaf, Anthony, Chalmers, Battier, James",101142-201202-201596-2203-2544,MIA,210.0,1,4.0,-4.0,6.0,7.0,4.0,4.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,10.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,4.0,4.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,89.14285714285714,16.0,16.285714285714285,16.0,16.285714285714285,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47573333333333334,0.47573333333333334,0.25,0.3333333333333333,0.6666666666666666,12.75,24.8,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201202-201596-2203-2592,1610612748,"Ronny Turiaf, Joel Anthony, Mario Chalmers, Shane Battier, James Jones","Turiaf, Anthony, Chalmers, Battier, Jones",101142-201202-201596-2203-2592,MIA,96.0,1,2.0,,3.0,3.0,3.0,1.0,6.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,3.0,3.0,,,,,,1.0,1.0,2.0,1.0,,,,3.0,,,,,,,,,1.0,,,,0.75,,90.0,14.333333333333334,17.666666666666668,14.333333333333334,15.0,,,,,,,,1.0,1.0,1.0,0.5163,0.5163,0.5,1.0,,,24.2,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201596-202227-2203-2544,1610612748,"Ronny Turiaf, Mario Chalmers, Terrel Harris, Shane Battier, LeBron James","Turiaf, Chalmers, Harris, Battier, James",101142-201596-202227-2203-2544,MIA,224.0,2,4.0,10.0,7.0,8.0,5.0,,15.0,,1.0,1.0,1.0,1.0,,4.0,5.0,1.0,4.0,15.0,5.0,4.0,5.0,,10.0,6.0,2.0,1.0,3.0,4.0,,9.0,3.0,,3.0,4.0,,,,,,,3.0,4.0,2.0,,13.0,10.0,5.0,0.75,1.0,0.8,0.8,0.9166666666666666,0.8,0.9375,0.8333333333333334,0.16666666666666666,,,1.0,1.0,1.0,96.42857142857143,10.857142857142858,18.5,10.571428571428571,18.5,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,,0.6666666666666666,0.6030916666666667,0.6065,0.25,0.2857142857142857,0.6666666666666666,6.88,25.0,0.7142857142857143,,,,,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6015,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201596-202227-2544-2547,1610612748,"Ronny Turiaf, Mario Chalmers, Terrel Harris, LeBron James, Chris Bosh","Turiaf, Chalmers, Harris, James, Bosh",101142-201596-202227-2544-2547,MIA,106.0,1,2.0,-3.0,4.0,3.0,,,7.0,,3.0,1.0,1.0,,,1.0,4.0,,,2.0,5.0,,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,1.0,2.0,,,,,2.0,,,1.0,1.0,0.25,,0.25,,0.25,,,,,,,,95.09433962264151,15.75,14.333333333333334,15.75,14.333333333333334,0.75,,,,0.25,1.0,1.0,,,,0.416375,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201596-202227-2544-2548,1610612748,"Ronny Turiaf, Mario Chalmers, Terrel Harris, LeBron James, Dwyane Wade","Turiaf, Chalmers, Harris, James, Wade",101142-201596-202227-2544-2548,MIA,124.0,1,2.0,,4.0,4.0,,4.0,8.0,,1.0,,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,3.0,4.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,0.125,,0.6666666666666666,1.0,,,1.0,,92.9032258064516,20.25,10.75,16.0,10.75,0.3333333333333333,,,,,,,0.3333333333333333,,0.6666666666666666,0.5062666666666666,,0.25,0.5,,5.4,23.9,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201596-2034-2203-2544,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, Shane Battier, LeBron James","Turiaf, Chalmers, Miller, Battier, James",101142-201596-2034-2203-2544,MIA,195.0,1,3.0,4.0,5.0,6.0,2.0,,11.0,,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,4.0,1.0,2.0,1.0,5.0,4.0,,1.0,2.0,3.0,,7.0,1.0,1.0,3.0,4.0,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,6.0,5.0,2.0,1.0,1.0,0.6666666666666666,0.5,0.875,0.8333333333333334,0.8,0.8333333333333334,0.25,1.0,1.0,0.25,0.4,0.5,81.23076923076923,12.8,21.833333333333332,12.2,17.5,,,,,0.5,0.5,0.5,0.25,0.3333333333333333,0.5,0.4932125,0.48111666666666664,0.2,0.25,0.625,12.700000000000001,24.0,0.4,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,0.4506,0.25,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201596-2034-2203-2547,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, Shane Battier, Chris Bosh","Turiaf, Chalmers, Miller, Battier, Bosh",101142-201596-2034-2203-2547,MIA,170.0,1,3.0,7.0,6.0,5.0,,,11.0,,,,1.0,1.0,,1.0,3.0,2.0,1.0,9.0,2.0,,,,,,2.0,1.0,,2.0,,6.0,1.0,,1.0,2.0,1.0,,2.0,,1.0,1.0,1.0,2.0,,,7.0,,,,,0.3333333333333333,,0.8,,0.75,,0.4,0.5,,0.5,0.5,,93.17647058823529,13.0,18.4,13.0,18.4,,,,,0.2,,,0.2,,0.8,0.54549,,,,,8.866666666666667,23.45,,,,,,1.0,1.0,2.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,,6.0,2.0,1.0,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,1.0,0.4,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.6026,0.2222222222222222,1.0,0.3333333333333333,,1.0,,,,,,0.2,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201596-2034-2203-2617,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, Shane Battier, Udonis Haslem","Turiaf, Chalmers, Miller, Battier, Haslem",101142-201596-2034-2203-2617,MIA,174.0,1,3.0,-3.0,6.0,6.0,,,12.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,2.0,,4.0,7.0,,,,,4.0,,1.0,2.0,2.0,1.0,4.0,,,2.0,2.0,1.0,,1.0,,,,,,,,4.0,,,1.0,1.0,0.6666666666666666,,0.4,,0.4,,0.4,1.0,,,0.5,,99.3103448275862,14.5,14.5,14.5,13.166666666666666,0.2,1.0,1.0,1.0,0.2,1.0,1.0,0.2,,0.6,0.55797,,,,,10.466666666666667,24.5,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,0.2,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,0.2,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201596-2034-2544-2548,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, LeBron James, Dwyane Wade","Turiaf, Chalmers, Miller, James, Wade",101142-201596-2034-2544-2548,MIA,127.0,1,2.0,5.0,4.0,3.0,,3.0,7.0,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,2.0,,7.0,2.0,,,,,,4.0,2.0,,1.0,,3.0,1.0,,2.0,2.0,,,1.0,,,,,,,,7.0,,,,,1.0,,0.875,,0.875,,0.5,,,1.0,1.0,,79.37007874015748,16.0,21.0,16.0,21.0,0.25,1.0,1.0,,0.25,1.0,1.0,0.5,,0.5,0.463,,,,,15.3,25.15,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,,1.0,0.5,0.5,,,,,,,1.0,,,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
101142-201596-2203-2544-2547,1610612748,"Ronny Turiaf, Mario Chalmers, Shane Battier, LeBron James, Chris Bosh","Turiaf, Chalmers, Battier, James, Bosh",101142-201596-2203-2544-2547,MIA,2006.0,3,33.0,-34.0,60.0,59.0,12.0,11.0,119.0,4.0,9.0,4.0,14.0,6.0,1.0,17.0,39.0,11.0,8.0,48.0,82.0,3.0,8.0,1.0,6.0,16.0,18.0,6.0,8.0,9.0,2.0,19.0,11.0,,15.0,22.0,10.0,3.0,13.0,4.0,8.0,13.0,12.0,10.0,5.0,,41.0,6.0,12.0,0.47058823529411764,0.5,0.4358974358974359,0.375,0.4,0.3333333333333333,0.43636363636363634,0.3333333333333333,0.22,0.7692307692307693,,0.55,0.6,0.5,85.42372881355934,17.1,16.610169491525422,16.35,15.457627118644067,0.18,0.4444444444444444,0.5,0.5,0.28,0.2857142857142857,0.2857142857142857,0.12,0.1111111111111111,0.54,0.518873,0.47159999999999996,0.09090909090909091,0.11363636363636363,0.125,9.397435897435898,24.227272727272727,0.2,4.0,0.8,0.8,,5.0,9.0,16.0,2.0,3.0,,3.0,2.0,2.0,2.0,4.0,7.0,,3.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,7.0,4.0,2.0,2.0,0.5,0.18181818181818182,0.18181818181818182,0.5,0.5833333333333334,0.5833333333333334,0.18181818181818182,0.23333333333333334,,0.3333333333333333,0.7,0.32,0.5625,0.8181818181818182,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.6254125,0.14583333333333334,6.0,0.15384615384615385,0.1111111111111111,5.0,3.0,1.0,1.0,0.375,0.4,0.1,,,7.0,,0.3,,,,2.0,3.0,,,3.0,1.0,3.0,0.3125,0.14285714285714285,,,,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,True
