EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,BlockingFouls,Loose Ball Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,SelfOReb,LostBallSteals,BadPassTurnovers,FTA,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,SelfORebPct,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,DefAtRimReboundPct,Charge Fouls Drawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Offensive Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ShortMidRangeFGM,SecondChanceCorner3FGA,ShortMidRangeAssists,FTOffRebounds,Loose Ball Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,Travels,Blocked3s,BlockedArc3,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
200794-202324-202683-202692-2224,1610612762,"Paul Millsap, Derrick Favors, Enes Kanter, Alec Burks, Jamaal Tinsley","Millsap, Favors, Kanter, Burks, Tinsley",200794-202324-202683-202692-2224,UTA,145.0,1,,4,1.0,8,3.0,79.44827586206897,22.0,17.75,2.0,4.0,1.0,,,,,,,,,1.0,2.0,,,,,1.0,2.0,3.0,,,,,,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,2.0,2.0,2.0,,,1.0,1.0,2.0,1.0,2.0,4.0,3.0,,1.0,,,,1.0,0.5,,0.5,,,0.75,,0.75,,1.0,0.5,1.0,14.25,14.25,,,,,,,,,1.0,0.5,0.5,1.0,,,,,,,1.0,0.5,0.600075,,,,24.6,0.25,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
200794-202324-202692-2224-2744,1610612762,"Paul Millsap, Derrick Favors, Alec Burks, Jamaal Tinsley, Al Jefferson","Millsap, Favors, Burks, Tinsley, Jefferson",200794-202324-202692-2224-2744,UTA,47.0,1,-2.0,1,1.0,3,2.0,91.91489361702128,15.0,15.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,16.0,16.0,,,,,1.0,,,,,,,,,,,,,,1.0,,0.65745,,,,23.1,0.5,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1610612762,2012,2011-12,True
200794-202324-202692-2734-2744,1610612762,"Paul Millsap, Derrick Favors, Alec Burks, Devin Harris, Al Jefferson","Millsap, Favors, Burks, Harris, Jefferson",200794-202324-202692-2734-2744,UTA,264.0,2,6.0,7,,15,4.0,81.81818181818181,22.571428571428573,22.571428571428573,4.0,8.0,3.0,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,10.0,,2.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,5.0,5.0,,,,,,,,1.0,10.0,4.0,3.0,,0.5,0.5,1.0,1.0,1.0,1.0,0.4,,0.5833333333333334,0.5,0.625,0.5,0.16666666666666666,,,13.25,13.125,0.3333333333333333,0.5,0.5,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,0.5,1.0,0.5320333333333334,0.4686666666666666,0.4,10.379999999999999,24.7,0.375,1.0,,,,1.0,3.0,,,,2.0,,,5.0,,,,,,2.0,,,,,,,,,1.0,,1.0,,,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,,,,,,3.0,,1.0,,,,,4.0,,,,,,,,,,,,,,1.0,,,2.0,0.25,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
200794-202330-2572-2734-2744,1610612762,"Paul Millsap, Gordon Hayward, Josh Howard, Devin Harris, Al Jefferson","Millsap, Hayward, Howard, Harris, Jefferson",200794-202330-2572-2734-2744,UTA,2913.0,3,43.0,96,14.0,193,78.0,95.40679711637488,15.447916666666666,14.84375,49.0,97.0,6.0,23.0,29.0,2.0,2.0,3.0,7.0,,,4.0,12.0,,2.0,41.0,75.0,7.0,19.0,121.0,2.0,5.0,,2.0,7.0,34.0,21.0,12.0,4.0,17.0,7.0,24.0,4.0,3.0,12.0,55.0,1.0,43.0,56.0,8.0,8.0,5.0,1.0,8.0,1.0,8.0,11.0,105.0,7.0,6.0,,0.4146341463414634,0.4146341463414634,1.0,0.3684210526315789,,0.3684210526315789,0.5466666666666666,0.4,0.5478723404255319,0.2857142857142857,0.5931372549019608,0.4375,0.20212765957446807,0.625,1.0,14.742268041237113,13.762886597938145,0.30851063829787234,0.7931034482758621,0.8846153846153846,0.5217391304347826,0.07446808510638298,0.42857142857142855,0.42857142857142855,1.0,0.1276595744680851,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,1.0,,,0.2857142857142857,,0.5106382978723404,0.3333333333333333,0.5109494680851063,0.5390714285714285,0.05785123966942149,8.385333333333334,24.278947368421054,0.061855670103092786,11.0,1.0,2.0,24.0,6.0,22.0,3.0,7.0,16.0,48.0,7.0,10.0,37.0,13.0,1.0,3.0,2.0,,16.0,5.0,2.0,5.0,0.42857142857142855,0.6,0.6666666666666666,0.09333333333333334,0.10344827586206896,0.8809523809523809,0.29411764705882354,0.84,0.2608695652173913,0.6666666666666666,0.8823529411764706,0.9285714285714286,0.2553191489361702,0.23404255319148937,0.2727272727272727,0.2857142857142857,0.2,0.5,,0.5022949999999999,0.1322314049586777,18.0,4.0,3.0,,3.0,,4.0,20.0,1.0,,1.0,0.25,0.07692307692307693,2.0,2.0,5.0,0.625,0.16666666666666666,0.125,0.5,0.3333333333333333,0.8181818181818182,2.0,1.0,11.0,0.10891089108910891,0.13414634146341464,,2.0,2.0,2.0,3.0,,4.0,0.6666666666666666,0.1875,0.2,1.0,12.0,1.0,3.0,1.0,1.0,1.0,3.0,4.0,0.125,1.0,0.25,1.0,0.8,0.5,0.5714285714285714,0.25,0.1,1.0,,,1.0,1.0,0.045454545454545456,1.0,,,,,,1610612762,2012,2011-12,True
200794-202683-202692-2224-2572,1610612762,"Paul Millsap, Enes Kanter, Alec Burks, Jamaal Tinsley, Josh Howard","Millsap, Kanter, Burks, Tinsley, Howard",200794-202683-202692-2224-2572,UTA,219.0,1,3.0,7,,13,6.0,85.47945205479452,18.571428571428573,16.142857142857142,4.0,6.0,,2.0,3.0,,,1.0,1.0,,,,,,,2.0,4.0,1.0,1.0,9.0,,,,,,,3.0,,,,1.0,1.0,,1.0,,3.0,,3.0,4.0,1.0,1.0,,,1.0,,,1.0,7.0,,,,,,1.0,1.0,,1.0,0.5,,0.7,,0.75,,0.2,,,14.833333333333334,14.833333333333334,0.6,0.6666666666666666,1.0,,0.2,1.0,1.0,1.0,,,,,,,,,,,0.8,,0.55098,,,2.75,22.6,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,0.25,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,,0.3333333333333333,0.2,,,,1.0,1.0,,0.6699,0.2222222222222222,2.0,,,,,,,2.0,,,,,,,,,,,,,,0.6666666666666666,,,1.0,0.16666666666666666,0.2,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612762,2012,2011-12,True
200794-202692-2224-2572-2744,1610612762,"Paul Millsap, Alec Burks, Jamaal Tinsley, Josh Howard, Al Jefferson","Millsap, Burks, Tinsley, Howard, Jefferson",200794-202692-2224-2572-2744,UTA,79.0,1,1.0,3,2.0,5,2.0,91.13924050632912,14.333333333333334,14.333333333333334,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,,3.0,1.0,2.0,,,3.0,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,,3.0,3.0,2.0,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,1.0,18.0,18.0,0.5,1.0,1.0,,,,,,,,,,0.5,1.0,,,,,0.5,,0.56455,0.56455,1.0,4.1,,1.0,,,,1.0,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,0.5,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
200794-202692-2572-2734-2744,1610612762,"Paul Millsap, Alec Burks, Josh Howard, Devin Harris, Al Jefferson","Millsap, Burks, Howard, Harris, Jefferson",200794-202692-2572-2734-2744,UTA,165.0,2,4.0,6,5.0,12,,104.72727272727273,18.5,18.5,3.0,6.0,3.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,2.0,1.0,2.0,4.0,,2.0,,,1.0,,3.0,1.0,,,1.0,1.0,,1.0,,3.0,,3.0,4.0,2.0,2.0,,,1.0,,,1.0,4.0,1.0,3.0,,,,1.0,0.5,,0.5,,,0.375,,0.4,0.16666666666666666,0.5,,,9.0,7.833333333333333,0.25,,,,0.25,1.0,1.0,1.0,0.25,,,,0.5,,,,,,0.75,,0.6105,0.61935,0.25,3.15,24.75,0.5,1.0,,,1.0,,,,1.0,,,,,3.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,0.25,,,,,,,0.4533,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,0.2,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1610612762,2012,2011-12,True
201336-201960-202379-202683-202692,1610612762,"Blake Ahearn, DeMarre Carroll, Jeremy Evans, Enes Kanter, Alec Burks","Ahearn, Carroll, Evans, Kanter, Burks",201336-201960-202379-202683-202692,UTA,333.0,1,-2.0,10,10.0,21,15.0,90.8108108108108,13.4,11.7,6.0,11.0,4.0,4.0,5.0,,1.0,,,,,1.0,1.0,,,5.0,8.0,1.0,1.0,13.0,1.0,2.0,,,2.0,6.0,,1.0,1.0,3.0,,3.0,,,3.0,6.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,13.0,2.0,4.0,,0.6,0.6,,1.0,,1.0,0.625,0.5,0.7222222222222222,0.5,0.7222222222222222,0.5,0.1111111111111111,1.0,1.0,18.09090909090909,18.09090909090909,0.5555555555555556,0.8,0.8,0.75,,,,,0.1111111111111111,1.0,1.0,,0.5,,,,,,0.6666666666666666,1.0,0.40477777777777774,0.363,0.15384615384615385,5.075,26.8,0.36363636363636365,,,,2.0,,1.0,,,,4.0,,,2.0,,,,,,2.0,,,,,,,,,0.4,,0.4,,,1.0,,0.2222222222222222,0.1111111111111111,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
201336-202324-202330-202379-202683,1610612762,"Blake Ahearn, Derrick Favors, Gordon Hayward, Jeremy Evans, Enes Kanter","Ahearn, Favors, Hayward, Evans, Kanter",201336-202324-202330-202379-202683,UTA,111.0,1,-2.0,3,3.0,7,4.0,90.8108108108108,10.333333333333334,10.333333333333334,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,3.0,,1.0,2.0,1.0,3.0,,1.0,2.0,2.0,,1.0,,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,0.25,,,20.0,17.25,0.25,1.0,1.0,1.0,,,,,0.25,,,,0.25,1.0,,,0.25,,0.5,,0.5103,0.5103,1.0,7.8,25.2,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,0.3333333333333333,,,,0.25,0.25,,,,,,0.3897,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
201960-202324-202330-202683-2224,1610612762,"DeMarre Carroll, Derrick Favors, Gordon Hayward, Enes Kanter, Jamaal Tinsley","Carroll, Favors, Hayward, Kanter, Tinsley",201960-202324-202330-202683-2224,UTA,231.0,1,3.0,7,,16,6.0,99.74025974025975,13.571428571428571,13.571428571428571,4.0,9.0,1.0,4.0,6.0,1.0,1.0,,2.0,,1.0,,,,,4.0,7.0,,2.0,9.0,1.0,1.0,,1.0,2.0,4.0,,,,2.0,,2.0,,,2.0,4.0,,2.0,3.0,,,1.0,1.0,1.0,,1.0,1.0,7.0,2.0,1.0,,0.5,0.6666666666666666,,,,,0.5714285714285714,1.0,0.4444444444444444,0.5,0.5,0.5,0.2222222222222222,1.0,,15.11111111111111,15.11111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,,,,,,,,0.5,1.0,0.5,,,,0.8888888888888888,,0.5865277777777778,0.45635,0.2222222222222222,2.0285714285714285,23.25,0.1111111111111111,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,,2.0,1.0,,,,,3.0,,,,1.0,1.0,1.0,,,1.0,,1.0,0.2,,1.0,,0.1111111111111111,,,,1.0,1.0,,,0.2222222222222222,1.0,,,,,,,1.0,,,,,,,1.0,,,0.5,,,,,,,1.0,0.1111111111111111,0.14285714285714285,,,,,,2.0,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
201960-202324-202330-2224-2744,1610612762,"DeMarre Carroll, Derrick Favors, Gordon Hayward, Jamaal Tinsley, Al Jefferson","Carroll, Favors, Hayward, Tinsley, Jefferson",201960-202324-202330-2224-2744,UTA,114.0,1,-2.0,4,,7,7.0,88.42105263157895,17.25,17.25,2.0,3.0,,,1.0,,,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,5.0,,,,,,,3.0,,,,1.0,1.0,,1.0,,3.0,,1.0,1.0,,,,,,,,,5.0,,,,,,1.0,1.0,,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,,15.0,15.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.6666666666666666,,0.5400333333333334,,,7.95,22.7,,,,,,1.0,1.0,,,,2.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,0.5,,0.5,,,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
201960-202324-202330-2734-2744,1610612762,"DeMarre Carroll, Derrick Favors, Gordon Hayward, Devin Harris, Al Jefferson","Carroll, Favors, Hayward, Harris, Jefferson",201960-202324-202330-2734-2744,UTA,529.0,3,8.0,16,9.0,32,13.0,87.1077504725898,16.875,16.8125,9.0,16.0,3.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,6.0,11.0,2.0,2.0,21.0,,2.0,1.0,1.0,3.0,6.0,3.0,1.0,1.0,3.0,1.0,4.0,,1.0,2.0,9.0,1.0,6.0,7.0,1.0,,,,3.0,,2.0,4.0,19.0,3.0,3.0,,0.5,0.6,0.5,1.0,1.0,1.0,0.5454545454545454,,0.6923076923076923,0.5,0.75,0.5,0.15384615384615385,,1.0,16.1875,16.1875,0.38461538461538464,0.6,0.75,0.6666666666666666,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,,0.3333333333333333,,0.3333333333333333,1.0,,,0.5384615384615384,1.0,0.43746153846153846,0.39085,0.14285714285714285,7.4,24.1,0.1875,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,4.0,1.0,1.0,3.0,,,5.0,,,,1.0,1.0,1.0,0.09090909090909091,0.2,0.8,0.2,0.7142857142857143,0.2,0.5,0.6666666666666666,1.0,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.4775,0.09523809523809523,3.0,,,3.0,,1.0,,3.0,1.0,,,,,,,1.0,0.5,,,,,,,,1.0,0.07692307692307693,0.09090909090909091,,,,,,2.0,1.0,,,,,2.0,,1.0,,,,,,,,,1.0,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,1610612762,2012,2011-12,True
201960-202324-202683-202692-2224,1610612762,"DeMarre Carroll, Derrick Favors, Enes Kanter, Alec Burks, Jamaal Tinsley","Carroll, Favors, Kanter, Burks, Tinsley",201960-202324-202683-202692-2224,UTA,1227.0,4,-10.0,42,3.0,79,44.0,92.71393643031786,15.80952380952381,13.952380952380953,20.0,37.0,2.0,8.0,16.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,,,13.0,27.0,2.0,8.0,34.0,1.0,1.0,1.0,1.0,5.0,16.0,6.0,3.0,1.0,8.0,2.0,10.0,1.0,1.0,7.0,22.0,,14.0,18.0,4.0,3.0,3.0,,5.0,,8.0,12.0,31.0,5.0,2.0,,0.6153846153846154,0.6666666666666666,1.0,0.25,1.0,0.25,0.48148148148148145,1.0,0.45714285714285713,1.25,0.44594594594594594,1.25,0.22857142857142856,0.6,,15.216216216216216,15.027027027027026,0.45714285714285713,0.5,0.5714285714285714,0.875,0.14285714285714285,0.2,0.2,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,,,0.6857142857142857,0.3333333333333333,0.5769171428571429,0.651,0.14705882352941177,4.444444444444445,23.8625,0.05405405405405406,3.0,,,8.0,2.0,3.0,1.0,3.0,3.0,10.0,3.0,2.0,14.0,4.0,2.0,2.0,1.0,1.0,8.0,5.0,2.0,5.0,0.3333333333333333,0.3333333333333333,0.375,0.1111111111111111,0.125,0.56,0.14285714285714285,0.5384615384615384,0.2,0.125,0.3,0.8,0.22857142857142856,0.08571428571428572,0.6666666666666666,0.6666666666666666,,,,0.4735,0.08823529411764706,2.0,1.0,,,1.0,1.0,3.0,5.0,,,,0.2,0.058823529411764705,1.0,2.0,,,0.3333333333333333,,,0.5,0.7,1.0,1.0,2.0,0.05405405405405406,0.06896551724137931,,,,,,2.0,,,,,,3.0,,,,1.0,,2.0,3.0,0.125,,0.5,,0.6,0.375,0.42857142857142855,,,,,,,,,,1.0,1.0,,,,1610612762,2012,2011-12,True
201960-202324-202683-202692-2734,1610612762,"DeMarre Carroll, Derrick Favors, Enes Kanter, Alec Burks, Devin Harris","Carroll, Favors, Kanter, Burks, Harris",201960-202324-202683-202692-2734,UTA,91.0,1,-1.0,4,4.0,7,2.0,110.76923076923077,12.75,10.75,2.0,3.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,3.0,3.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,,,1.0,,13.333333333333334,13.333333333333334,,,,,,,,,,,,,,,,,,,,,0.445,,,7.85,,,,,,2.0,,,,,,,1.0,,2.0,,,,,,1.0,1.0,,1.0,,,,0.5,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,1.0,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
201960-202324-202692-2224-2744,1610612762,"DeMarre Carroll, Derrick Favors, Alec Burks, Jamaal Tinsley, Al Jefferson","Carroll, Favors, Burks, Tinsley, Jefferson",201960-202324-202692-2224-2744,UTA,65.0,1,4.0,1,,3,,66.46153846153847,35.0,35.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,2.0,2.0,,,4.0,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,4.0,,,,0.5,0.5,,,,,1.0,,1.0,,1.0,,,,,15.0,15.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5519,,,3.45,,,,,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
201960-202324-202692-2734-2744,1610612762,"DeMarre Carroll, Derrick Favors, Alec Burks, Devin Harris, Al Jefferson","Carroll, Favors, Burks, Harris, Jefferson",201960-202324-202692-2734-2744,UTA,88.0,1,,3,3.0,7,2.0,114.54545454545455,16.666666666666668,16.666666666666668,1.0,4.0,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,,,,0.5,,0.5,,0.5,,,1.0,,9.5,9.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.47705,,,10.3,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
202324-202330-202683-2224-2572,1610612762,"Derrick Favors, Gordon Hayward, Enes Kanter, Jamaal Tinsley, Josh Howard","Favors, Hayward, Kanter, Tinsley, Howard",202324-202330-202683-2224-2572,UTA,52.0,1,2.0,2,,3,,83.07692307692308,16.0,16.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,20.0,20.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.6559,,,0.8,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2012,2011-12,True
202324-202330-2224-2572-2744,1610612762,"Derrick Favors, Gordon Hayward, Jamaal Tinsley, Josh Howard, Al Jefferson","Favors, Hayward, Tinsley, Howard, Jefferson",202324-202330-2224-2572-2744,UTA,194.0,1,-3.0,5,,11,9.0,81.64948453608247,16.0,16.0,3.0,6.0,,3.0,3.0,,,,,,,,,,,3.0,5.0,,,6.0,,,,,,6.0,,,,3.0,,3.0,,,3.0,6.0,,1.0,1.0,,,,,1.0,,1.0,1.0,6.0,,,,1.0,1.0,,,,,0.6,,0.6,,0.6,,,,,19.0,19.0,0.6,1.0,1.0,1.0,,,,,,,,,,,,,,,0.6,,0.5269,,,7.24,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1610612762,2012,2011-12,True
