EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeAssists,FTDefRebounds,DefFTReboundPct,LongMidRangePctAssisted,PenaltyArc3FGA,SecondChanceFtPoints,OffThreePtRebounds,Travels,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PenaltyArc3Frequency,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,SelfOReb,Loose Ball Fouls,SelfORebPct,BadPassSteals,SecondChanceTurnovers,OffCorner3ReboundPct,DefensiveGoaltends,Arc3FGM,SecondChanceArc3FGM,SecondChanceFG3M,NonHeaveArc3FGM,Arc3Assists,SecondChanceFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,PtsUnassisted3s,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,3SecondViolations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Charge Fouls,Blocked3s,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,Clear Path Fouls,BlockedArc3,team_id,year,season,team_vs
1884-200779-202361-2199-2546,1610612752,"Baron Davis, Steve Novak, Landry Fields, Tyson Chandler, Carmelo Anthony","Davis, Novak, Fields, Chandler, Anthony",1884-200779-202361-2199-2546,NYK,374.0,3,6.0,-6.0,13.0,13.0,10.0,26.0,,1.0,1.0,18.0,1.0,2.0,3.0,6.0,4.0,4.0,1.0,0.125,0.6666666666666666,0.42857142857142855,,100.10695187165776,16.153846153846153,12.615384615384615,14.76923076923077,11.307692307692308,,0.125,0.5,0.4795625,23.8,,2.0,3.0,,,1.0,3.0,,1.0,,,,3.0,7.0,,6.0,12.0,,,,,,,2.0,4.0,,1.0,,1.0,,1.0,,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,1.0,,,6.0,,3.0,6.0,,,0.3333333333333333,0.3333333333333333,,,,,0.42857142857142855,,0.375,,0.5454545454545454,,0.6,0.25,0.5,0.6,1.0,,,0.5,0.6666666666666666,0.375,0.6666666666666666,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,,0.125,,,,,,,,,,,0.2727272727272727,0.3,,6.642857142857143,,3.0,1.0,1.0,,2.0,2.0,,6.0,,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,0.5,1.0,,0.5195,0.5,,,,,,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202361-2199-2747,1610612752,"Baron Davis, Steve Novak, Landry Fields, Tyson Chandler, JR Smith","Davis, Novak, Fields, Chandler, Smith",1884-200779-202361-2199-2747,NYK,400.0,3,7.0,-1.0,13.0,12.0,,25.0,1.0,3.0,4.0,14.0,3.0,,1.0,1.0,1.0,3.0,,0.36363636363636365,,0.16666666666666666,,90.0,15.0,17.083333333333332,15.0,16.25,0.09090909090909091,0.2727272727272727,0.8181818181818182,0.5957954545454546,24.75,,2.0,5.0,,,1.0,1.0,,1.0,1.0,,,3.0,7.0,2.0,1.0,13.0,,,,,,,2.0,4.0,6.0,1.0,2.0,3.0,1.0,1.0,,8.0,,1.0,,1.0,,1.0,1.0,1.0,,,,2.0,,1.0,13.0,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.42857142857142855,,0.5454545454545454,,0.5416666666666666,,1.0,0.25,,,,,1.0,,,0.45454545454545453,0.4,0.4,0.5,0.09090909090909091,1.0,1.0,,0.09090909090909091,,,1.0,1.0,1.0,,,,,,0.08333333333333333,0.125,,4.671428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1610612752,2012,2011-12,False
1884-200779-202361-2405-2407,1610612752,"Baron Davis, Steve Novak, Landry Fields, Amar'e Stoudemire, Jared Jeffries","Davis, Novak, Fields, Stoudemire, Jeffries",1884-200779-202361-2405-2407,NYK,156.0,2,3.0,,6.0,6.0,,12.0,1.0,,1.0,6.0,,1.0,1.0,1.0,2.0,1.0,,0.25,1.0,0.5,1.0,110.76923076923076,10.166666666666666,15.833333333333334,10.166666666666666,14.166666666666666,0.25,,0.5,0.57045,23.3,,,1.0,,,1.0,1.0,1.0,1.0,,,,2.0,3.0,,2.0,6.0,,,,,,,2.0,2.0,,1.0,,1.0,,,,2.0,,,,1.0,1.0,,,1.0,1.0,,,2.0,,1.0,6.0,,,0.5,0.5,,,,,0.6666666666666666,,0.5,,0.6,,,,,,,,,,,0.25,,,,0.25,1.0,1.0,,0.25,1.0,1.0,,,,,,,,,0.2,0.25,,9.133333333333333,,,,,,,,,,,1.0,1.0,,1.0,,,,0.3333333333333333,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202361-2405-2546,1610612752,"Baron Davis, Steve Novak, Landry Fields, Amar'e Stoudemire, Carmelo Anthony","Davis, Novak, Fields, Stoudemire, Anthony",1884-200779-202361-2405-2546,NYK,49.0,1,1.0,-4.0,2.0,3.0,,5.0,,,,4.0,,,,,1.0,,,,,,,146.9387755102041,15.0,6.333333333333333,15.0,6.333333333333333,,,1.0,0.7382,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,0.7382,,,,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202361-2405-2747,1610612752,"Baron Davis, Steve Novak, Landry Fields, Amar'e Stoudemire, JR Smith","Davis, Novak, Fields, Stoudemire, Smith",1884-200779-202361-2405-2747,NYK,846.0,4,14.0,-11.0,29.0,30.0,9.0,59.0,1.0,6.0,7.0,39.0,5.0,3.0,8.0,8.0,6.0,6.0,,0.3333333333333333,0.6,0.5333333333333333,,100.42553191489363,14.0,14.666666666666666,14.0,14.533333333333333,0.047619047619047616,0.2857142857142857,0.6190476190476191,0.5191749999999999,28.157142857142855,8.0,4.0,6.0,3.0,3.0,1.0,3.0,2.0,5.0,1.0,,,7.0,14.0,3.0,5.0,28.0,3.0,4.0,1.0,3.0,3.0,12.0,10.0,4.0,9.0,5.0,3.0,8.0,1.0,4.0,,19.0,,5.0,,1.0,,3.0,2.0,7.0,3.0,,,8.0,2.0,4.0,28.0,12.0,8.0,0.7142857142857143,0.7142857142857143,1.0,0.42857142857142855,0.3333333333333333,0.5,0.5,0.75,0.5476190476190477,0.6428571428571429,0.5869565217391305,0.6875,0.42857142857142855,0.5,,,,0.3333333333333333,0.4,1.0,0.75,0.2857142857142857,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,,0.23809523809523808,0.4,0.4,1.0,1.0,1.0,0.42857142857142855,1.0,,,0.5608916666666667,0.17391304347826086,0.25,0.42857142857142855,8.807142857142857,0.27586206896551724,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,1.0,,,0.5,3.0,,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,,1.0,0.42857142857142855,1.0,,,2.0,,1.0,,,,2.0,,,2.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,,,0.4,1.0,0.3333333333333333,,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1610612752,2012,2011-12,False
1884-200779-202361-2407-2546,1610612752,"Baron Davis, Steve Novak, Landry Fields, Jared Jeffries, Carmelo Anthony","Davis, Novak, Fields, Jeffries, Anthony",1884-200779-202361-2407-2546,NYK,42.0,1,1.0,-1.0,1.0,2.0,,3.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,0.5,,1.0,,102.85714285714286,11.0,15.5,9.0,15.5,0.5,,1.0,0.651025,23.9,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.8,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202361-2407-2747,1610612752,"Baron Davis, Steve Novak, Landry Fields, Jared Jeffries, JR Smith","Davis, Novak, Fields, Jeffries, Smith",1884-200779-202361-2407-2747,NYK,1149.0,3,19.0,-4.0,33.0,37.0,12.0,70.0,4.0,15.0,19.0,34.0,14.0,3.0,12.0,21.0,8.0,8.0,,0.5428571428571428,0.75,0.8461538461538461,1.0,87.72845953002611,17.696969696969695,15.27027027027027,15.909090909090908,14.486486486486486,0.11428571428571428,0.42857142857142855,0.8285714285714286,0.5621044117647059,25.857894736842105,10.0,6.0,10.0,1.0,1.0,,3.0,,3.0,2.0,,1.0,6.0,16.0,5.0,3.0,30.0,1.0,3.0,1.0,6.0,3.0,8.0,6.0,6.0,9.0,3.0,3.0,6.0,1.0,3.0,,15.0,4.0,8.0,9.0,7.0,3.0,3.0,3.0,4.0,3.0,3.0,,6.0,,2.0,21.0,8.0,10.0,0.5,1.0,0.6,0.2631578947368421,0.16666666666666666,0.2777777777777778,0.375,0.3333333333333333,0.38571428571428573,0.2777777777777778,0.39473684210526316,0.3333333333333333,0.75,0.8888888888888888,0.4,0.36363636363636365,0.3333333333333333,1.0,1.0,0.75,0.6666666666666666,0.2857142857142857,0.6,0.6,0.5,0.08571428571428572,,,,0.08571428571428572,,,0.5,0.5,0.5,0.1111111111111111,1.0,0.1111111111111111,,0.499475,0.05405405405405406,0.1111111111111111,0.26666666666666666,5.95,0.30303030303030304,8.0,3.0,4.0,2.0,3.0,5.0,3.0,9.0,6.0,,1.0,,,0.6,0.5625,0.5625,,,0.5,0.3333333333333333,0.5,0.75,0.25,0.58361,0.3,,1.0,1.0,,5.0,,4.0,,,,1.0,,,,,1.0,0.3333333333333333,0.4,,0.5555555555555556,,,3.0,,0.13636363636363635,4.0,1.0,,,3.0,1.0,1.0,3.0,2.0,0.3333333333333333,0.2,0.2,0.6666666666666666,0.5,1.0,0.21428571428571427,1.0,0.2,6.0,,,1.0,,,,1.0,0.5,1.0,0.125,,,,,,,,,,,1.0,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202366-202697-202725,1610612752,"Baron Davis, Steve Novak, Jerome Jordan, Iman Shumpert, Josh Harrellson","Davis, Novak, Jordan, Shumpert, Harrellson",1884-200779-202366-202697-202725,NYK,179.0,1,3.0,3.0,6.0,7.0,2.0,13.0,1.0,3.0,4.0,8.0,3.0,,2.0,2.0,1.0,1.0,,0.6666666666666666,,1.0,,104.58100558659217,10.666666666666666,16.428571428571427,10.666666666666666,16.428571428571427,0.16666666666666666,0.5,1.0,0.558075,24.3,6.0,2.0,2.0,2.0,2.0,,,,,,,1.0,2.0,2.0,2.0,1.0,11.0,2.0,2.0,2.0,4.0,1.0,11.0,2.0,2.0,6.0,1.0,2.0,3.0,,1.0,,8.0,,2.0,,,,,,,,,,1.0,1.0,1.0,11.0,11.0,6.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.9166666666666666,,1.0,,,,,1.0,,,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,0.3333333333333333,1.0,0.16666666666666666,,0.558075,0.16666666666666666,0.5,1.0,1.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,,1.0,1.0,,,,1.0,0.5,,,,,,,,,,2.0,,,2.0,2.0,,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,2.0,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202391-202725-2405,1610612752,"Baron Davis, Steve Novak, Jeremy Lin, Josh Harrellson, Amar'e Stoudemire","Davis, Novak, Lin, Harrellson, Stoudemire",1884-200779-202391-202725-2405,NYK,153.0,1,3.0,2.0,5.0,6.0,,11.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,,,0.75,1.0,0.5,1.0,103.52941176470588,12.8,14.833333333333334,12.8,14.833333333333334,0.25,0.5,0.75,0.543175,24.633333333333336,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,5.0,,,,,,,,2.0,3.0,,1.0,1.0,,,,3.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,5.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,,0.625,,0.625,,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,22.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,0.5,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202391-202725-2546,1610612752,"Baron Davis, Steve Novak, Jeremy Lin, Josh Harrellson, Carmelo Anthony","Davis, Novak, Lin, Harrellson, Anthony",1884-200779-202391-202725-2546,NYK,213.0,1,4.0,-6.0,7.0,8.0,6.0,15.0,,1.0,1.0,11.0,1.0,,,3.0,2.0,1.0,,0.125,,,,101.40845070422536,15.428571428571429,13.125,14.428571428571429,11.75,,0.125,0.5,0.54755625,25.5,,,3.0,,,1.0,3.0,,1.0,,,,1.0,7.0,1.0,,5.0,,,,,,,,2.0,3.0,,1.0,1.0,,,,3.0,3.0,,3.0,2.0,1.0,,,1.0,1.0,,,2.0,,1.0,5.0,,,,,1.0,1.0,,1.0,0.14285714285714285,,0.3125,,0.2777777777777778,,,,0.5,0.5,,,,,,0.375,,,,0.375,0.3333333333333333,0.3333333333333333,,0.125,,,,,,,,,,,0.1111111111111111,0.125,,5.442857142857143,,2.0,,2.0,,,2.0,,,,1.0,1.0,,,,,,0.14285714285714285,,0.6666666666666666,0.5,1.0,,,0.70785,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202391-2199-2405,1610612752,"Baron Davis, Steve Novak, Jeremy Lin, Tyson Chandler, Amar'e Stoudemire","Davis, Novak, Lin, Chandler, Stoudemire",1884-200779-202391-2199-2405,NYK,84.0,1,1.0,,2.0,2.0,,4.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,1.0,0.5,,68.57142857142857,16.0,26.0,16.0,26.0,,,,0.41225,,,,,,,1.0,2.0,,,,,,1.0,2.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.5,,0.5,,0.5,,,,,,,,,,1.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202391-2199-2546,1610612752,"Baron Davis, Steve Novak, Jeremy Lin, Tyson Chandler, Carmelo Anthony","Davis, Novak, Lin, Chandler, Anthony",1884-200779-202391-2199-2546,NYK,98.0,1,2.0,2.0,2.0,2.0,,4.0,,,,2.0,,,1.0,1.0,1.0,,,,,0.5,,58.775510204081634,19.5,29.5,19.5,23.5,,,,0.3906,,,,,,,,,2.0,2.0,,,,2.0,2.0,,,4.0,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202391-2405-2546,1610612752,"Baron Davis, Steve Novak, Jeremy Lin, Amar'e Stoudemire, Carmelo Anthony","Davis, Novak, Lin, Stoudemire, Anthony",1884-200779-202391-2405-2546,NYK,13.0,1,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,110.76923076923076,13.0,,13.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202391-2407-2747,1610612752,"Baron Davis, Steve Novak, Jeremy Lin, Jared Jeffries, JR Smith","Davis, Novak, Lin, Jeffries, Smith",1884-200779-202391-2407-2747,NYK,90.0,1,2.0,1.0,4.0,3.0,3.0,7.0,1.0,2.0,3.0,4.0,2.0,,,,,2.0,,1.0,,,,112.0,8.25,19.0,8.25,18.333333333333332,0.3333333333333333,0.6666666666666666,1.0,0.5282,23.933333333333334,4.0,,,,,,,,,1.0,1.0,1.0,,,1.0,2.0,5.0,,,1.0,3.0,2.0,5.0,,,3.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,1.0,,2.0,,,5.0,5.0,4.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,0.5,0.625,0.625,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,0.5282,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202697-202725-2405,1610612752,"Baron Davis, Steve Novak, Iman Shumpert, Josh Harrellson, Amar'e Stoudemire","Davis, Novak, Shumpert, Harrellson, Stoudemire",1884-200779-202697-202725-2405,NYK,416.0,1,7.0,6.0,11.0,13.0,8.0,24.0,3.0,1.0,4.0,6.0,1.0,2.0,7.0,9.0,6.0,1.0,,0.36363636363636365,1.0,1.0,1.0,83.07692307692308,15.636363636363637,18.76923076923077,13.454545454545455,18.76923076923077,0.2727272727272727,0.09090909090909091,0.5454545454545454,0.5118272727272727,24.65,,2.0,2.0,,,2.0,3.0,,2.0,1.0,,,4.0,7.0,1.0,1.0,12.0,,,,,,,2.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,,,12.0,,,0.25,0.25,1.0,0.25,,0.25,0.5714285714285714,,0.5,,0.5,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.18181818181818182,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,9.828571428571427,,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,0.5,0.49635,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,0.3333333333333333,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2012,2011-12,False
1884-200779-202697-202725-2546,1610612752,"Baron Davis, Steve Novak, Iman Shumpert, Josh Harrellson, Carmelo Anthony","Davis, Novak, Shumpert, Harrellson, Anthony",1884-200779-202697-202725-2546,NYK,251.0,2,4.0,-12.0,9.0,11.0,2.0,20.0,1.0,2.0,3.0,18.0,2.0,,2.0,3.0,1.0,2.0,,0.375,,0.25,,114.7410358565737,15.222222222222221,10.363636363636363,13.555555555555555,9.090909090909092,0.125,0.25,0.5,0.53005,24.53333333333333,3.0,,1.0,,,,,2.0,4.0,,,,2.0,5.0,,2.0,6.0,,1.0,,1.0,2.0,2.0,,4.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,,1.0,4.0,2.0,3.0,,,,,,,0.4,,0.25,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,0.5,,0.125,,,,,,,,0.5,0.5,0.6666666666666666,,,,,,,,0.50005,0.1111111111111111,0.16666666666666666,0.3333333333333333,13.02,0.3333333333333333,1.0,,,,,,,2.0,,1.0,,,,,,1.0,0.2,,1.0,,,,,,0.3333333333333333,,1.0,1.0,,1.0,2.0,,,,,,1.0,,1.0,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.25,1.0,,,,,,,,1610612752,2012,2011-12,False
