EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,FTOffRebounds,SecondChanceTurnovers,BlockingFouls,BlockedShortMidRange,PenaltyFg3Pct,OffFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,Technical Free Throw Trips,SecondChanceCorner3FGM,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,3SecondViolations,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,Charge Fouls Drawn,BlockingFoulsDrawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveMakes,HeaveAttempts,Charge Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,DefensiveGoaltends,Corner3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101141-1536-201943-201972-2399,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Jon Brockman, Mike Dunleavy","Ilyasova, Jackson, Jennings, Brockman, Dunleavy",101141-1536-201943-201972-2399,MIL,179.0,1,3.0,10.0,6.0,5.0,11.0,2.0,3.0,,3.0,4.0,13.0,3.0,4.0,,2.0,3.0,1.0,2.0,,,,11.0,0.75,0.9,0.9285714285714286,,1.0,,88.49162011173185,11.5,22.0,11.5,22.0,0.6,0.6666666666666666,1.0,,0.8,0.64862,5.5,,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,4.0,1.0,1.0,,2.0,,,,,2.0,3.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,,,,,,,2.0,,,5.0,,1.0,1.0,,,,,,,,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.2,0.25,0.3333333333333333,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,0.5,,,,0.2,1.0,1.0,,0.2,1.0,1.0,1.0,,1.0,1.0,,,,,0.7659,,0.2857142857142857,0.2,0.5,0.15384615384615385,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-201972-2757,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Jon Brockman, Beno Udrih","Ilyasova, Jackson, Jennings, Brockman, Udrih",101141-1536-201943-201972-2757,MIL,61.0,1,1.0,,3.0,2.0,5.0,,,1.0,1.0,3.0,2.0,2.0,2.0,,,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,118.03278688524591,15.333333333333334,7.5,13.666666666666666,7.5,,,,0.3333333333333333,,0.4226666666666667,16.2,2.0,,1.0,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,,1.0,0.5,1.0,0.5,1.0,0.5,,,,,,,,0.5,,0.5,,,0.5,,,,,,,,,,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,0.4776,0.44875,,,,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202336-202699,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Larry Sanders, Tobias Harris","Ilyasova, Jackson, Jennings, Sanders, Harris",101141-1536-201943-202336-202699,MIL,80.0,1,1.0,-5.0,2.0,3.0,5.0,,,1.0,,1.0,,5.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,90.0,19.5,13.666666666666666,19.5,13.666666666666666,,,,1.0,,0.3837,9.8,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3837,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202336-2399,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Larry Sanders, Mike Dunleavy","Ilyasova, Jackson, Jennings, Sanders, Dunleavy",101141-1536-201943-202336-2399,MIL,359.0,4,6.0,3.0,12.0,11.0,23.0,1.0,4.0,2.0,2.0,6.0,16.0,13.0,2.0,1.0,3.0,5.0,1.0,2.0,,,,13.0,0.3333333333333333,0.5909090909090909,0.6153846153846154,0.3333333333333333,0.6,1.0,92.25626740947075,13.833333333333334,17.545454545454547,13.833333333333334,16.90909090909091,0.36363636363636365,0.25,0.25,0.18181818181818182,0.8181818181818182,0.5173545454545455,5.433333333333334,6.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,5.0,,3.0,5.0,3.0,1.0,1.0,,3.0,1.0,3.0,2.0,4.0,2.0,,2.0,5.0,,1.0,,1.0,,,1.0,,2.0,,2.0,2.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,2.0,,,4.0,,2.0,,,,,4.0,6.0,,,0.5,1.0,,0.6,0.6,1.0,0.3333333333333333,1.0,0.25,0.75,0.4,0.45454545454545453,,,,0.5,,1.0,0.5,,0.4,0.3333333333333333,1.0,,,,1.0,1.0,,,,,,0.5,0.5,1.0,,,,,,,,,0.45454545454545453,1.0,1.0,,,0.5,,0.6437,0.4717125,0.15384615384615385,0.25,,0.1875,0.25,26.72,0.5,3.0,,1.0,1.0,,1.0,9.0,3.0,,,,,,,,0.6,0.6,,0.25,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202336-2568,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Larry Sanders, Carlos Delfino","Ilyasova, Jackson, Jennings, Sanders, Delfino",101141-1536-201943-202336-2568,MIL,140.0,1,2.0,-2.0,3.0,4.0,7.0,1.0,2.0,,1.0,2.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,0.5,0.5,0.5,1.0,0.5,1.0,72.0,22.0,18.5,22.0,16.5,1.0,0.5,0.5,,1.0,0.62065,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202336-2733,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Larry Sanders, Shaun Livingston","Ilyasova, Jackson, Jennings, Sanders, Livingston",101141-1536-201943-202336-2733,MIL,33.0,2,1.0,,1.0,1.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,87.27272727272727,6.0,27.0,6.0,27.0,,,,,,0.4026,20.5,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.4026,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202359-2400,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Darington Hobson, Drew Gooden","Ilyasova, Jackson, Jennings, Hobson, Gooden",101141-1536-201943-202359-2400,MIL,52.0,1,1.0,-2.0,2.0,3.0,5.0,1.0,1.0,,1.0,1.0,2.0,4.0,,,1.0,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,1.0,,138.46153846153845,12.0,9.333333333333334,12.0,9.333333333333334,1.0,1.0,1.0,,1.0,0.6694,2.1,2.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,0.6694,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202720-2399,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Jon Leuer, Mike Dunleavy","Ilyasova, Jackson, Jennings, Leuer, Dunleavy",101141-1536-201943-202720-2399,MIL,906.0,3,15.0,4.0,27.0,27.0,54.0,3.0,8.0,5.0,7.0,19.0,28.0,24.0,6.0,1.0,8.0,14.0,1.0,7.0,2.0,,2.0,21.0,0.3684210526315789,0.48148148148148145,0.5,0.3333333333333333,0.6153846153846154,0.3333333333333333,85.82781456953643,12.185185185185185,21.37037037037037,10.703703703703704,18.666666666666668,0.2962962962962963,0.375,0.375,0.18518518518518517,0.5925925925925926,0.5001833333333333,7.56842105263158,5.0,7.0,6.0,1.0,2.0,1.0,2.0,1.0,3.0,6.0,,,,8.0,1.0,4.0,8.0,2.0,2.0,5.0,1.0,7.0,2.0,3.0,,4.0,8.0,9.0,2.0,8.0,1.0,4.0,3.0,7.0,,1.0,1.0,2.0,17.0,2.0,4.0,7.0,,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,4.0,1.0,2.0,,4.0,,1.0,3.0,1.0,2.0,,,1.0,1.0,4.0,5.0,1.0,,0.5714285714285714,0.6666666666666666,0.75,0.5,0.5,0.4,0.6666666666666666,0.5833333333333334,0.5,0.5833333333333334,0.5,0.2962962962962963,0.05263157894736842,,0.2,0.5,,0.7,0.3333333333333333,0.6666666666666666,0.4,0.4,0.5,,0.6666666666666666,,0.6666666666666666,0.75,,,0.07142857142857142,0.5,0.3333333333333333,0.2,0.25,1.0,0.2222222222222222,0.5,0.5,0.6666666666666666,,,,,0.2962962962962963,0.3333333333333333,0.5,,0.16666666666666666,0.5,0.5,0.45265,0.5027375,0.07142857142857142,0.1,,0.25,0.14285714285714285,26.0125,0.18518518518518517,4.0,,1.0,,,1.0,3.0,4.0,3.0,,,1.0,1.0,,,0.5,0.5,0.75,0.25,,0.5,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202720-2568,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Jon Leuer, Carlos Delfino","Ilyasova, Jackson, Jennings, Leuer, Delfino",101141-1536-201943-202720-2568,MIL,355.0,4,6.0,-4.0,11.0,14.0,25.0,1.0,4.0,1.0,2.0,8.0,12.0,16.0,4.0,1.0,3.0,4.0,3.0,5.0,,,,10.0,0.25,0.5,0.5,1.0,1.0,,101.40845070422534,16.09090909090909,12.714285714285714,16.09090909090909,12.357142857142858,0.4,0.25,0.5,0.1,0.6,0.52515,10.275,2.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,1.0,1.0,,1.0,,2.0,2.0,2.0,1.0,1.0,,2.0,,,1.0,7.0,,6.0,2.0,1.0,2.0,,2.0,2.0,1.0,,,,6.0,,1.0,2.0,,1.0,,2.0,,2.0,1.0,,1.0,,,,,1.0,,,,2.0,,,3.0,,1.0,,,,,7.0,2.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.5,1.0,1.5,0.2,0.25,0.5,,1.0,,1.0,0.16666666666666666,,0.16666666666666666,0.3333333333333333,,,,,,1.0,,1.0,,,,1.0,1.0,,0.3,,,,0.1,1.0,1.0,1.0,0.1,1.0,1.0,,,,,0.6607,0.6006,0.09090909090909091,0.1111111111111111,,0.16666666666666666,0.5833333333333334,25.0,0.18181818181818182,1.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202720-2733,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Jon Leuer, Shaun Livingston","Ilyasova, Jackson, Jennings, Leuer, Livingston",101141-1536-201943-202720-2733,MIL,192.0,3,3.0,-2.0,6.0,6.0,12.0,1.0,1.0,2.0,1.0,6.0,5.0,7.0,,1.0,2.0,5.0,1.0,2.0,,,,4.0,0.16666666666666666,0.14285714285714285,0.2777777777777778,1.0,0.5,1.0,90.0,20.666666666666668,11.333333333333334,16.5,7.5,0.14285714285714285,1.0,1.0,0.2857142857142857,0.2857142857142857,0.4431357142857143,11.700000000000001,4.0,4.0,1.0,,,1.0,1.0,,,3.0,,,,1.0,,,1.0,3.0,,2.0,,1.0,1.0,3.0,2.0,4.0,2.0,,,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,2.0,1.0,,3.0,1.0,,,,,,,,,,,,,1.0,,4.0,,,5.0,1.0,2.0,,1.0,,,4.0,4.0,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,,0.3333333333333333,0.16666666666666666,0.5,0.14285714285714285,,,,,,0.3333333333333333,0.4,1.0,0.5,,0.5,0.3333333333333333,1.0,,,,0.5,,0.16666666666666666,,1.0,,,,0.42857142857142855,,,,,,,,0.14285714285714285,,,,,0.3333333333333333,1.0,0.3985,0.42219999999999996,0.25,0.2857142857142857,,0.2,0.8,24.4,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-202720-2757,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Jon Leuer, Beno Udrih","Ilyasova, Jackson, Jennings, Leuer, Udrih",101141-1536-201943-202720-2757,MIL,71.0,1,1.0,-4.0,2.0,3.0,5.0,1.0,1.0,,1.0,1.0,2.0,6.0,,,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,101.40845070422534,14.0,14.333333333333334,14.0,14.333333333333334,1.0,1.0,1.0,,1.0,0.7384,0.7,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,0.7384,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-2399-2400,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Mike Dunleavy, Drew Gooden","Ilyasova, Jackson, Jennings, Dunleavy, Gooden",101141-1536-201943-2399-2400,MIL,2991.0,8,50.0,-14.0,97.0,93.0,190.0,16.0,26.0,19.0,32.0,71.0,109.0,123.0,24.0,6.0,28.0,51.0,6.0,14.0,2.0,,2.0,83.0,0.4507042253521127,0.4583333333333333,0.5,0.6666666666666666,0.7567567567567568,0.8,91.47442326980942,16.0,15.473118279569892,15.144329896907216,14.827956989247312,0.2708333333333333,0.6153846153846154,0.64,0.19791666666666666,0.53125,0.5057694736842105,9.516901408450705,26.0,17.0,17.0,7.0,11.0,4.0,7.0,7.0,9.0,26.0,,3.0,1.0,22.0,1.0,8.0,25.0,21.0,8.0,15.0,2.0,26.0,6.0,16.0,9.0,24.0,40.0,12.0,8.0,22.0,3.0,20.0,4.0,24.0,,11.0,2.0,7.0,52.0,7.0,16.0,22.0,,23.0,2.0,5.0,,5.0,5.0,4.0,4.0,8.0,1.0,1.0,1.0,13.0,2.0,1.0,1.0,25.0,2.0,4.0,26.0,2.0,11.0,,3.0,1.0,1.0,24.0,26.0,3.0,3.0,0.625,0.7142857142857143,0.5,0.32,0.32,0.5333333333333333,0.375,0.47058823529411764,0.35714285714285715,0.5652173913043478,0.4444444444444444,0.2604166666666667,0.04225352112676056,0.038461538461538464,0.10526315789473684,0.38461538461538464,,0.7857142857142857,0.41025641025641024,0.4666666666666667,0.42592592592592593,0.7,0.25,0.35294117647058826,0.46153846153846156,0.5,0.625,0.7142857142857143,0.9230769230769231,0.5,0.04,0.5,0.6875,0.3684210526315789,0.4117647058823529,0.2857142857142857,0.2708333333333333,0.34615384615384615,0.34615384615384615,0.7777777777777778,0.03125,,,,0.22916666666666666,0.6470588235294118,0.6363636363636364,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.5714285714285714,0.5814653846153847,0.52164,0.10476190476190476,0.1375,,0.23853211009174313,0.22018348623853212,25.34,0.26804123711340205,8.0,1.0,5.0,10.0,1.0,5.0,12.0,8.0,4.0,,1.0,,1.0,0.2,,0.36363636363636365,0.36363636363636365,0.5,0.23809523809523808,0.2,0.36363636363636365,,,,,0.42857142857142855,,,1.0,,2.0,,,,,,,,,,,,,,1.0,0.04,,,,0.3333333333333333,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-2400-2568,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Drew Gooden, Carlos Delfino","Ilyasova, Jackson, Jennings, Gooden, Delfino",101141-1536-201943-2400-2568,MIL,4047.0,5,67.0,-34.0,132.0,131.0,263.0,21.0,41.0,20.0,42.0,99.0,124.0,158.0,30.0,14.0,37.0,64.0,15.0,24.0,1.0,,1.0,99.0,0.42424242424242425,0.4069767441860465,0.4357142857142857,0.8235294117647058,0.6481481481481481,0.8333333333333334,93.58042994810971,16.356060606060606,14.412213740458014,15.386363636363637,13.763358778625955,0.3178294573643411,0.5121951219512195,0.5675675675675675,0.15503875968992248,0.5503875968992248,0.500206640625,9.88989898989899,13.0,17.0,20.0,8.0,14.0,2.0,5.0,7.0,14.0,38.0,1.0,6.0,,24.0,3.0,7.0,30.0,19.0,11.0,22.0,3.0,25.0,5.0,11.0,1.0,11.0,54.0,21.0,12.0,23.0,5.0,27.0,7.0,34.0,1.0,12.0,3.0,12.0,75.0,7.0,20.0,21.0,2.0,27.0,2.0,16.0,10.0,6.0,12.0,2.0,6.0,7.0,,6.0,2.0,19.0,1.0,2.0,,29.0,3.0,,25.0,1.0,11.0,,1.0,,1.0,11.0,13.0,,1.0,0.6428571428571429,0.75,1.0,0.23333333333333334,0.2413793103448276,0.5,0.45454545454545453,0.5,0.38461538461538464,0.5,0.39285714285714285,0.23255813953488372,0.050505050505050504,0.0975609756097561,0.05,0.631578947368421,0.5,0.5675675675675675,0.35714285714285715,0.3181818181818182,0.34615384615384615,0.5,0.3076923076923077,0.2608695652173913,0.29411764705882354,0.4,0.5384615384615384,0.5714285714285714,0.6,0.8,0.027777777777777776,1.0,0.5714285714285714,0.35,0.3684210526315789,0.42857142857142855,0.29457364341085274,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.046511627906976744,0.16666666666666666,0.2,1.0,0.18604651162790697,0.56,0.5714285714285714,,0.12,0.38461538461538464,0.4,0.545525,0.4621291666666667,0.07913669064748201,0.10091743119266056,,0.20161290322580644,0.08870967741935484,26.10666666666667,0.09848484848484848,6.0,,2.0,,,2.0,,6.0,6.0,,2.0,,1.0,,,0.25,0.25,1.0,0.15384615384615385,,0.2608695652173913,,1.0,1.0,0.3333333333333333,0.125,0.3333333333333333,,2.0,,,,,,,,1.0,6.0,,,,,1.0,2.0,1.0,0.03333333333333333,,,,0.16666666666666666,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-2400-2733,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Drew Gooden, Shaun Livingston","Ilyasova, Jackson, Jennings, Gooden, Livingston",101141-1536-201943-2400-2733,MIL,724.0,6,12.0,-9.0,21.0,22.0,43.0,,5.0,5.0,3.0,15.0,17.0,26.0,2.0,1.0,7.0,15.0,2.0,7.0,,,,17.0,0.2,0.20454545454545456,0.3269230769230769,0.5,0.6,0.5,85.52486187845304,19.333333333333332,14.454545454545455,18.523809523809526,12.954545454545455,0.22727272727272727,,,0.22727272727272727,0.5454545454545454,0.4839636363636364,9.906666666666666,7.0,12.0,4.0,,4.0,,,1.0,2.0,5.0,,,,7.0,1.0,1.0,7.0,8.0,,4.0,1.0,,1.0,3.0,4.0,6.0,4.0,3.0,,7.0,1.0,2.0,1.0,3.0,,,1.0,1.0,7.0,1.0,7.0,5.0,1.0,8.0,4.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,,3.0,2.0,1.0,,7.0,2.0,1.0,8.0,,3.0,,1.0,,,6.0,7.0,3.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.14285714285714285,,0.3333333333333333,,0.25,,0.5,0.3181818181818182,0.06666666666666667,,,0.6666666666666666,1.0,0.625,0.5833333333333334,0.16666666666666666,0.4444444444444444,0.8,0.5,0.3333333333333333,0.16666666666666666,,,1.0,0.6666666666666666,,0.23529411764705882,,,0.2,0.2,1.0,0.22727272727272727,0.4,0.5,0.5,,,,,0.3181818181818182,0.8,,,0.2,,,0.595825,0.4143375,0.12,0.16666666666666666,,,0.35294117647058826,26.357142857142858,0.3333333333333333,1.0,,1.0,,,1.0,,1.0,1.0,,2.0,,,,,0.14285714285714285,0.14285714285714285,1.0,0.25,,0.14285714285714285,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
101141-1536-201943-2400-2757,1610612749,"Ersan Ilyasova, Stephen Jackson, Brandon Jennings, Drew Gooden, Beno Udrih","Ilyasova, Jackson, Jennings, Gooden, Udrih",101141-1536-201943-2400-2757,MIL,127.0,1,2.0,-4.0,5.0,4.0,9.0,,,1.0,,2.0,2.0,6.0,,,,,,1.0,,,,2.0,,,0.16666666666666666,,,,102.04724409448819,14.6,13.5,14.6,12.0,,,,0.3333333333333333,0.3333333333333333,0.3476333333333333,12.9,,1.0,,,,,,,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,6.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,0.5,0.6,,,,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2012,2011-12,False
