EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,FTDefRebounds,LostBallSteals,ShootingFouls,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,DefFTReboundPct,DefShortMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SelfOReb,BlockedShortMidRange,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,Travels,SecondChanceTurnovers,AtRimPctBlocked,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,Fg3aBlocked,OffThreePtRebounds,BadPassTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,OffCorner3ReboundPct,Charge Fouls Drawn,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,OffensiveGoaltends,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,DefensiveGoaltends,Arc3PctBlocked,Clear Path Fouls,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,team_id,year,season,team_vs
101122-1902-201588-201946-201954,1610612754,"Danny Granger, Jeff Foster, George Hill, Tyler Hansbrough, Darren Collison","Granger, Foster, Hill, Hansbrough, Collison",101122-1902-201588-201946-201954,IND,590.0,4,10.0,8.0,19.0,16.0,3.0,5.0,3.0,35.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,5.0,14.0,3.0,4.0,3.0,22.0,14.0,2.0,3.0,4.0,1.0,1.0,1.0,3.0,6.0,4.0,6.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,12.0,4.0,4.0,2.0,6.0,4.0,10.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,18.0,3.0,3.0,0.6,0.75,0.6666666666666666,0.75,1.0,0.75,0.35714285714285715,0.6666666666666666,0.5277777777777778,0.6666666666666666,0.75,0.55,0.6666666666666666,0.75,0.2222222222222222,0.07142857142857142,0.25,0.25,1.0,0.5,0.6666666666666666,0.75,0.4444444444444444,0.5,0.6,1.0,1.0,0.6666666666666666,85.42372881355932,1.0,17.473684210526315,16.125,17.0,15.1875,0.2222222222222222,0.75,0.75,0.3333333333333333,0.2222222222222222,0.25,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.05555555555555555,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,1.0,0.4444444444444444,0.6666666666666666,0.4778333333333334,0.46723333333333333,0.47305,0.1,0.125,0.18181818181818182,0.13636363636363635,10.892857142857142,25.125,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201588-201946-201985,1610612754,"Danny Granger, Jeff Foster, George Hill, Tyler Hansbrough, AJ Price","Granger, Foster, Hill, Hansbrough, Price",101122-1902-201588-201946-201985,IND,396.0,3,7.0,-3.0,11.0,13.0,6.0,7.0,1.0,24.0,2.0,3.0,1.0,1.0,,2.0,1.0,3.0,,,,2.0,,2.0,3.0,8.0,,2.0,3.0,9.0,12.0,1.0,1.0,2.0,3.0,,2.0,5.0,2.0,4.0,,,2.0,2.0,,,1.0,,1.0,,,,,1.0,2.0,1.0,2.0,2.0,5.0,1.0,6.0,2.0,1.0,,,1.0,,,1.0,1.0,4.0,,3.0,,,4.0,,,,,,7.0,5.0,6.0,0.3333333333333333,0.5,,,,,0.375,1.0,0.3,1.0,0.2,0.375,1.0,0.35714285714285715,0.2,,,,0.6666666666666666,0.25,1.0,0.8,0.16666666666666666,0.5,,,0.5,1.0,87.27272727272728,,18.181818181818183,15.076923076923077,18.09090909090909,14.23076923076923,0.3,0.6666666666666666,0.6666666666666666,,0.2,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,,0.2,,,,1.0,1.0,0.4,,0.5,,0.46073000000000003,0.4778,0.41719999999999996,,,0.2222222222222222,0.5555555555555556,10.6125,25.75,0.5454545454545454,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.3333333333333333,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201588-201946-202331,1610612754,"Danny Granger, Jeff Foster, George Hill, Tyler Hansbrough, Paul George","Granger, Foster, Hill, Hansbrough, George",101122-1902-201588-201946-202331,IND,132.0,1,2.0,2.0,4.0,4.0,3.0,,2.0,8.0,1.0,4.0,1.0,3.0,,1.0,,,,,,1.0,,,1.0,5.0,,1.0,,2.0,,1.0,3.0,2.0,3.0,,,2.0,,2.0,,,2.0,1.0,,,,,,,,,,,,3.0,1.0,2.0,3.0,3.0,6.0,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,2.0,3.0,,,,,,,0.2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,1.0,1.0,0.75,1.0,1.0,0.6,1.0,,,,,87.27272727272727,1.0,23.0,10.0,20.0,10.0,0.6666666666666666,0.25,0.25,,0.16666666666666666,,,,,,,,,,,,0.16666666666666666,,,,1.0,0.3333333333333333,,,0.8333333333333334,,0.458925,0.5103666666666666,0.4658,,,1.0,1.0,2.92,26.0,0.75,1.0,3.0,1.0,,,,,,,,,0.3333333333333333,,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201588-201946-202362,1610612754,"Danny Granger, Jeff Foster, George Hill, Tyler Hansbrough, Lance Stephenson","Granger, Foster, Hill, Hansbrough, Stephenson",101122-1902-201588-201946-202362,IND,99.0,1,2.0,3.0,3.0,3.0,1.0,2.0,1.0,6.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,2.0,3.0,,,,4.0,1.0,1.0,1.0,2.0,,,,,,4.0,,,,,,,,,,,,,,,,1.0,2.0,,3.0,1.0,4.0,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,1.0,,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,,0.6666666666666666,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,87.27272727272728,,17.0,16.0,16.0,16.0,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,0.6666666666666666,,0.5248,0.4731,,,,0.5,,3.5,,0.3333333333333333,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201588-201946-2563,1610612754,"Danny Granger, Jeff Foster, George Hill, Tyler Hansbrough, Dahntay Jones","Granger, Foster, Hill, Hansbrough, Jones",101122-1902-201588-201946-2563,IND,89.0,1,1.0,-2.0,3.0,3.0,,,1.0,6.0,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,,,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,1.0,,,,,97.07865168539325,,17.666666666666668,12.0,17.666666666666668,12.0,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,0.5121,,,,,,,3.25,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201946-201954-202362,1610612754,"Danny Granger, Jeff Foster, Tyler Hansbrough, Darren Collison, Lance Stephenson","Granger, Foster, Hansbrough, Collison, Stephenson",101122-1902-201946-201954-202362,IND,38.0,1,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,2.0,,1.0,,,1.0,1.0,,,,,,,1.0,3.0,,,,2.0,,,1.0,,3.0,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,2.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,,1.0,1.0,,,,1.0,,75.78947368421053,,21.0,17.0,20.0,17.0,0.6666666666666666,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,,,,0.6666666666666666,,0.5205666666666667,0.5677,0.5205666666666667,,,,1.0,8.5,,1.0,,2.0,1.0,,,,,,,,,0.3333333333333333,,,0.6666666666666666,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201946-201954-2563,1610612754,"Danny Granger, Jeff Foster, Tyler Hansbrough, Darren Collison, Dahntay Jones","Granger, Foster, Hansbrough, Collison, Jones",101122-1902-201946-201954-2563,IND,48.0,2,1.0,-5.0,1.0,2.0,1.0,,,3.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,5.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,90.0,,22.0,13.0,22.0,13.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,0.51765,,0.51765,,,,,,26.8,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201946-201985-202331,1610612754,"Danny Granger, Jeff Foster, Tyler Hansbrough, AJ Price, Paul George","Granger, Foster, Hansbrough, Price, George",101122-1902-201946-201985-202331,IND,200.0,1,3.0,3.0,5.0,5.0,,,,10.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,3.0,1.0,1.0,4.0,9.0,6.0,,,,,,,,2.0,,3.0,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,2.0,,,4.0,2.0,,,,,9.0,,,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.625,,,0.75,,,0.25,0.6666666666666666,1.0,,0.5,0.5,,0.3333333333333333,0.5,1.0,,,1.0,,72.0,,15.6,24.4,14.8,21.4,0.25,,,,0.25,,,,0.25,1.0,1.0,1.0,,,,,0.25,1.0,1.0,1.0,,,,,0.5,1.0,0.509425,,,0.3333333333333333,0.4,,,9.0,26.7,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201946-201985-202362,1610612754,"Danny Granger, Jeff Foster, Tyler Hansbrough, AJ Price, Lance Stephenson","Granger, Foster, Hansbrough, Price, Stephenson",101122-1902-201946-201985-202362,IND,657.0,5,11.0,-6.0,22.0,24.0,15.0,17.0,4.0,46.0,4.0,5.0,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,1.0,6.0,1.0,5.0,5.0,8.0,2.0,9.0,3.0,19.0,25.0,1.0,1.0,5.0,3.0,2.0,8.0,9.0,2.0,8.0,6.0,,2.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,2.0,2.0,4.0,7.0,4.0,11.0,3.0,2.0,3.0,,2.0,,,5.0,5.0,8.0,,6.0,1.0,1.0,8.0,3.0,2.0,1.0,2.0,2.0,14.0,9.0,15.0,0.2,0.25,1.0,0.2222222222222222,0.25,0.2222222222222222,0.625,1.0,0.47058823529411764,0.5,0.36363636363636365,0.4523809523809524,0.625,0.34615384615384615,0.5294117647058824,0.125,,0.6,0.6666666666666666,0.6666666666666666,1.0,0.75,0.4444444444444444,1.0,,0.5,0.5,1.0,100.82191780821918,1.0,15.318181818181818,13.333333333333334,14.681818181818182,13.25,0.29411764705882354,0.8,1.0,,0.11764705882352941,0.5,0.5,1.0,0.058823529411764705,,,,0.17647058823529413,0.3333333333333333,0.5,1.0,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.45454545454545453,0.2,0.8235294117647058,0.16666666666666666,0.535714705882353,0.6266,0.5004136363636363,0.15,0.2727272727272727,0.2631578947368421,0.47368421052631576,4.725,25.633333333333333,0.6818181818181818,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,3.0,1.0,0.3333333333333333,1.0,1.0,0.18181818181818182,0.5,,1.0,1.0,1.0,,,,0.2,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4,0.5,0.2727272727272727,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
101122-1902-201946-201985-2563,1610612754,"Danny Granger, Jeff Foster, Tyler Hansbrough, AJ Price, Dahntay Jones","Granger, Foster, Hansbrough, Price, Jones",101122-1902-201946-201985-2563,IND,219.0,2,4.0,9.0,7.0,6.0,1.0,,1.0,13.0,2.0,3.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,2.0,6.0,1.0,1.0,2.0,9.0,,,1.0,,1.0,,,,,4.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,2.0,,1.0,,,2.0,1.0,,,,,9.0,,1.0,,,1.0,1.0,,1.0,0.3333333333333333,,0.5,,,0.5625,,,0.14285714285714285,,,,,0.25,1.0,0.3333333333333333,0.25,1.0,,,,1.0,85.47945205479452,,13.571428571428571,20.666666666666668,13.142857142857142,20.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,,,0.2857142857142857,,,,,,,,0.14285714285714285,1.0,1.0,1.0,1.0,,,,0.5714285714285714,1.0,0.5345785714285715,0.6414,0.4076,0.125,0.14285714285714285,,,6.933333333333334,26.0,0.14285714285714285,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2012,2011-12,False
