EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,Corner3FGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG2M,FG3M,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,StepOutOfBoundsTurnovers,PenaltyTurnovers,AtRimAssists,Offensive Fouls Drawn,AtRimPctAssisted,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,HeaveAttempts,team_id,year,season,team_vs
101142-201596-202708-2203-2592,1610612748,"Ronny Turiaf, Mario Chalmers, Norris Cole, Shane Battier, James Jones","Turiaf, Chalmers, Cole, Battier, Jones",101142-201596-202708-2203-2592,MIA,117.0,1,2.0,-2.0,4.0,4.0,4.0,8.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,98.46153846153847,1.0,18.25,11.0,18.25,11.0,0.25,0.25,0.5,1.0,0.593925,2.0,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-202708-2592-436,1610612748,"Ronny Turiaf, Mario Chalmers, Norris Cole, James Jones, Juwan Howard","Turiaf, Chalmers, Cole, Jones, Howard",101142-201596-202708-2592-436,MIA,470.0,2,8.0,,15.0,15.0,12.0,30.0,1.0,,1.0,10.0,1.0,15.0,1.0,3.0,5.0,6.0,1.0,1.0,4.0,,,,,0.09090909090909091,0.6,0.625,,1.0,91.91489361702128,,18.133333333333333,13.2,17.666666666666668,11.666666666666666,0.09090909090909091,,0.09090909090909091,0.18181818181818182,0.3962818181818182,16.330000000000002,24.7,5.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,4.0,1.0,4.0,15.0,1.0,3.0,4.0,6.0,6.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,15.0,6.0,5.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.5769230769230769,0.6,0.2,0.6666666666666666,0.2,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.09090909090909091,0.7272727272727273,0.375,0.375,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.444,0.08333333333333333,0.09090909090909091,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2034-2544-2548,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, LeBron James, Dwyane Wade","Turiaf, Chalmers, Miller, James, Wade",101142-201596-2034-2544-2548,MIA,314.0,3,5.0,5.0,8.0,9.0,2.0,17.0,6.0,,2.0,11.0,2.0,7.0,2.0,3.0,4.0,10.0,,,1.0,2.0,1.0,2.0,1.0,0.15384615384615385,0.5,0.5714285714285714,0.25,1.0,77.96178343949045,0.5,18.375,18.555555555555557,16.875,17.22222222222222,0.46153846153846156,,0.15384615384615385,0.6153846153846154,0.5004115384615384,6.890909090909091,25.6,2.0,4.0,3.0,,3.0,3.0,,2.0,1.0,4.0,1.0,1.0,12.0,,4.0,,,,8.0,3.0,1.0,,1.0,1.0,1.0,,3.0,5.0,1.0,6.0,1.0,,1.0,,,,,1.0,,,8.0,,2.0,,,,,1.0,0.5,0.5,0.36363636363636365,,0.4230769230769231,,0.4230769230769231,,0.7142857142857143,1.0,0.75,1.0,,,1.0,0.5,0.5,0.23076923076923078,0.15384615384615385,,,,0.5,0.5,1.0,0.6,,0.5,0.5124299999999999,,,,0.25,2.0,5.0,1.0,1.0,2.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.09090909090909091,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.14285714285714285,0.3333333333333333,0.5,1.0,0.4,0.2,0.5686,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2034-2544-2617,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, LeBron James, Udonis Haslem","Turiaf, Chalmers, Miller, James, Haslem",101142-201596-2034-2544-2617,MIA,55.0,1,1.0,-2.0,2.0,2.0,2.0,4.0,,,,,,4.0,,,,,,,1.0,,,,,,,,,,104.72727272727273,,15.0,12.5,15.0,12.5,,,,,,,,2.0,,,,,,,,,,,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,2.0,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2034-2548-2617,1610612748,"Ronny Turiaf, Mario Chalmers, Mike Miller, Dwyane Wade, Udonis Haslem","Turiaf, Chalmers, Miller, Wade, Haslem",101142-201596-2034-2548-2617,MIA,146.0,1,2.0,-1.0,5.0,5.0,,10.0,1.0,1.0,,2.0,1.0,7.0,,1.0,1.0,1.0,,,2.0,,,,,0.3333333333333333,1.0,1.0,1.0,,98.63013698630138,,15.6,13.6,15.6,13.6,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5267000000000001,11.15,24.5,,,1.0,,,,1.0,1.0,,2.0,,2.0,6.0,,,,,2.0,2.0,,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,1.0,1.0,,2.0,1.0,,6.0,,,,,0.5,0.5,,,,1.0,,0.6666666666666666,,0.75,,,,,,,,,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2203-2544-2548,1610612748,"Ronny Turiaf, Mario Chalmers, Shane Battier, LeBron James, Dwyane Wade","Turiaf, Chalmers, Battier, James, Wade",101142-201596-2203-2544-2548,MIA,3944.0,8,66.0,3.0,121.0,122.0,16.0,243.0,33.0,9.0,22.0,69.0,31.0,114.0,22.0,37.0,51.0,61.0,7.0,5.0,30.0,12.0,7.0,12.0,7.0,0.31,0.6981132075471698,0.6944444444444444,0.5625,0.6190476190476191,88.72210953346855,0.5833333333333334,16.041322314049587,16.418032786885245,15.537190082644628,15.48360655737705,0.33,0.09,0.22,0.64,0.5160564999999999,7.508695652173913,24.758064516129032,3.0,9.0,22.0,1.0,1.0,22.0,8.0,14.0,5.0,37.0,8.0,19.0,117.0,1.0,1.0,3.0,5.0,34.0,40.0,24.0,5.0,17.0,8.0,25.0,5.0,3.0,58.0,5.0,13.0,10.0,9.0,,24.0,9.0,27.0,3.0,,31.0,15.0,,113.0,5.0,3.0,3.0,,0.4594594594594595,0.4594594594594595,1.0,0.25806451612903225,0.25806451612903225,0.5362318840579711,1.0,0.49,1.0,0.5136363636363637,0.8333333333333334,0.15625,0.6842105263157895,0.18518518518518517,0.3333333333333333,0.9375,0.6428571428571429,0.8,0.6666666666666666,0.8148148148148148,0.22,0.14,0.5714285714285714,0.5714285714285714,0.375,0.22727272727272727,0.22727272727272727,1.0,1.0,1.0,0.22727272727272727,0.6054,0.13636363636363635,0.189873417721519,0.042735042735042736,0.024793388429752067,,1.0,7.0,,,3.0,4.0,,,9.0,5.0,1.0,,2.0,6.0,5.0,,0.1875,0.1875,0.13043478260869565,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.13333333333333333,0.1875,0.022727272727272728,0.3181818181818182,0.3684210526315789,0.125,,,0.50541,0.03418803418803419,,,11.0,,0.5,3.0,1.0,5.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,15.0,4.0,12.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,0.2,0.03225806451612903,0.18181818181818182,0.1111111111111111,0.625,1.0,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.375,1.0,0.625,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2544-2548-2592,1610612748,"Ronny Turiaf, Mario Chalmers, LeBron James, Dwyane Wade, James Jones","Turiaf, Chalmers, James, Wade, Jones",101142-201596-2544-2548-2592,MIA,80.0,1,1.0,-3.0,3.0,3.0,,6.0,1.0,,,3.0,,5.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,108.0,,8.0,18.666666666666668,6.0,18.666666666666668,0.3333333333333333,,,0.3333333333333333,0.5026,11.866666666666667,,,1.0,1.0,,,,,2.0,,1.0,,,2.0,,,,,2.0,,,,1.0,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,2.0,,,,,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,1.0,,,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4077,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-201596-2544-2548-2617,1610612748,"Ronny Turiaf, Mario Chalmers, LeBron James, Dwyane Wade, Udonis Haslem","Turiaf, Chalmers, James, Wade, Haslem",101142-201596-2544-2548-2617,MIA,909.0,4,15.0,5.0,29.0,29.0,4.0,58.0,9.0,,2.0,24.0,2.0,25.0,2.0,10.0,12.0,18.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,0.07692307692307693,0.8333333333333334,0.8,0.75,0.5,91.88118811881188,1.0,14.758620689655173,16.586206896551722,13.10344827586207,16.379310344827587,0.34615384615384615,,0.07692307692307693,0.4230769230769231,0.5023807692307692,8.979166666666666,24.6,10.0,5.0,5.0,2.0,4.0,7.0,3.0,8.0,1.0,11.0,1.0,5.0,30.0,4.0,10.0,1.0,12.0,8.0,14.0,,1.0,4.0,,4.0,,1.0,8.0,5.0,2.0,6.0,1.0,,3.0,7.0,10.0,,,12.0,5.0,1.0,26.0,12.0,10.0,,1.0,0.36363636363636365,0.4,,0.5,0.5,0.4583333333333333,0.4,0.4807692307692308,0.5,0.46875,0.5,0.38461538461538464,0.6666666666666666,0.42857142857142855,0.4,1.0,,1.0,0.5555555555555556,0.5555555555555556,0.2692307692307692,0.3076923076923077,0.375,0.375,0.3333333333333333,0.5,0.5,,0.36363636363636365,0.5,0.5,0.49760454545454547,0.16129032258064516,0.1724137931034483,0.4,0.3448275862068966,2.0,4.0,3.0,1.0,2.0,6.0,4.0,1.0,2.0,,1.0,2.0,,1.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,0.25,0.5,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.5,0.09090909090909091,0.54066,0.13333333333333333,1.0,1.0,3.0,,0.6,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-202227-202708-2203-436,1610612748,"Ronny Turiaf, Terrel Harris, Norris Cole, Shane Battier, Juwan Howard","Turiaf, Harris, Cole, Battier, Howard",101142-202227-202708-2203-436,MIA,24.0,1,,-3.0,1.0,1.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,120.0,,12.0,12.0,12.0,12.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
101142-202227-202708-2592-436,1610612748,"Ronny Turiaf, Terrel Harris, Norris Cole, James Jones, Juwan Howard","Turiaf, Harris, Cole, Jones, Howard",101142-202227-202708-2592-436,MIA,229.0,2,4.0,-2.0,8.0,9.0,3.0,17.0,,,2.0,2.0,2.0,7.0,2.0,3.0,4.0,4.0,,,3.0,,,,,0.5,0.75,0.8,1.0,,106.89956331877728,,15.875,11.333333333333334,15.875,10.666666666666666,,,0.5,0.5,0.4142,14.4,26.1,8.0,,,,,1.0,1.0,1.0,,1.0,,3.0,5.0,1.0,2.0,3.0,5.0,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,4.0,,2.0,5.0,5.0,8.0,,2.0,,,,,,0.5,0.5,0.25,0.25,0.4166666666666667,0.4166666666666667,,1.0,,,1.0,1.0,,,,0.25,0.25,1.0,1.0,,,,,,,,0.4142,,,1.0,1.0,,,,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2012,2011-12,False
