EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyTurnovers,ShortMidRangeAssists,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,BlockedAtRim,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,PenaltyFtPoints,NonShootingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGM,BlockingFouls,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,HeaveAttempts,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,DefensiveGoaltends,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,3pt And 1 Free Throw Trips,Arc3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101133-101235-1713-1890-2753,1610612742,"Ian Mahinmi, Kelenna Azubuike, Vince Carter, Shawn Marion, Delonte West","Mahinmi, Azubuike, Carter, Marion, West",101133-101235-1713-1890-2753,DAL,135.0,1,2.0,-6.0,3.0,4.0,7.0,3.0,3.0,6.0,74.66666666666667,24.333333333333332,15.5,24.333333333333332,15.5,1.0,0.39513333333333334,17.366666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-101235-1891-201148-2753,1610612742,"Ian Mahinmi, Kelenna Azubuike, Jason Terry, Brandan Wright, Delonte West","Mahinmi, Azubuike, Terry, Wright, West",101133-101235-1891-201148-2753,DAL,15.0,1,,,,1.0,1.0,,,,96.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-1713-1717-1885-1891,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Lamar Odom, Jason Terry","Mahinmi, Carter, Nowitzki, Odom, Terry",101133-1713-1717-1885-1891,DAL,3121.0,9,52.0,20.0,88.0,87.0,175.0,22.0,56.0,94.0,80.74335148990708,18.625,17.03448275862069,17.522727272727273,16.586206896551722,0.26506024096385544,0.5037126506024097,8.925,6.0,16.0,12.0,15.0,24.0,2.0,3.0,1.0,3.0,4.0,10.0,7.0,3.0,6.0,1.0,1.0,1.0,1.0,11.0,21.0,2.0,2.0,26.0,14.0,27.0,20.0,114.0,4.0,7.0,1.0,3.0,4.0,15.0,4.0,6.0,1.0,3.0,11.0,34.0,18.0,39.0,3.0,4.0,21.0,11.0,4.0,17.0,13.0,30.0,10.0,3.0,11.0,6.0,73.0,5.0,9.0,1.0,12.0,15.0,1.0,28.0,15.0,43.0,1.0,10.0,5.0,5.0,5.0,2.0,5.0,1.0,3.0,1.0,10.0,2.0,7.0,15.0,1.0,1.0,2.0,25.0,1.0,1.0,1.0,24.0,1.0,1.0,12.0,2.0,2.0,2.0,2.0,99.0,11.0,6.0,3.0,0.6538461538461539,0.7083333333333334,0.9285714285714286,0.5185185185185185,0.3333333333333333,0.3333333333333333,0.5185185185185185,0.4642857142857143,0.5714285714285714,0.6666666666666666,0.5662650602409639,0.55,0.6111111111111112,0.601063829787234,0.5769230769230769,0.6111111111111112,0.3253012048192771,0.07142857142857142,0.16666666666666666,0.5,1.0,1.0,0.7142857142857143,0.3,0.8,0.38461538461538464,0.75,0.32558139534883723,0.5555555555555556,0.16666666666666666,0.2,0.2,1.0,0.5,0.875,0.6363636363636364,0.75,1.0,0.02564102564102564,1.0,0.2891566265060241,0.625,0.75,0.7333333333333333,0.12048192771084337,0.4,0.4,0.3181818181818182,0.3181818181818182,0.8571428571428571,0.07228915662650602,0.5,0.5,1.0,0.25301204819277107,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.3,0.6666666666666666,0.1,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,0.1111111111111111,1.0,0.2222222222222222,0.6144578313253012,0.5238095238095238,0.4481375,0.4958888888888889,0.1276595744680851,0.1791044776119403,0.13157894736842105,0.09649122807017543,24.833333333333332,0.06818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-1713-1717-1885-201958,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Lamar Odom, Rodrigue Beaubois","Mahinmi, Carter, Nowitzki, Odom, Beaubois",101133-1713-1717-1885-201958,DAL,136.0,2,2.0,-2.0,4.0,5.0,9.0,,2.0,4.0,95.29411764705883,16.5,14.0,16.5,12.4,,0.56075,5.3,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,2.0,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,0.5,,,0.5,,,0.5,,,,,,,,,1.0,,,,0.5,,,,,,,1.0,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.2984,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-1713-1717-1885-467,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Lamar Odom, Jason Kidd","Mahinmi, Carter, Nowitzki, Odom, Kidd",101133-1713-1717-1885-467,DAL,139.0,1,2.0,-1.0,4.0,4.0,8.0,1.0,3.0,6.0,82.87769784172662,21.25,13.5,21.25,13.5,0.25,0.4989125,7.166666666666667,,1.0,,2.0,2.0,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,1.0,5.0,,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,,,,5.0,,,,,,,,,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,0.5,1.0,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,0.75,,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-1713-1717-1890-1891,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Jason Terry","Mahinmi, Carter, Nowitzki, Marion, Terry",101133-1713-1717-1890-1891,DAL,332.0,3,6.0,6.0,9.0,8.0,17.0,4.0,7.0,9.0,73.73493975903615,19.88888888888889,19.125,16.88888888888889,19.125,0.36363636363636365,0.48868181818181816,12.299999999999999,,,2.0,1.0,1.0,,,,,2.0,2.0,3.0,,1.0,,,,,1.0,3.0,,,6.0,1.0,4.0,,15.0,2.0,2.0,,,,4.0,,,,,,8.0,4.0,3.0,,,3.0,1.0,,4.0,1.0,5.0,1.0,,1.0,1.0,11.0,2.0,,1.0,1.0,1.0,,2.0,3.0,5.0,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,,,,11.0,,,,0.6666666666666666,0.6666666666666666,1.0,0.25,,,0.25,0.8571428571428571,1.0,,0.6818181818181818,1.0,,0.625,1.0,,0.36363636363636365,,,,,1.0,1.0,,1.0,0.6666666666666666,1.0,0.5,,,,0.5,1.0,,,1.0,1.0,,,,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,1.0,1.0,0.75,0.75,0.3333333333333333,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,0.45454545454545453,0.3333333333333333,0.3488,,0.08333333333333333,0.125,0.26666666666666666,,24.275,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-1713-1717-1890-201148,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Brandan Wright","Mahinmi, Carter, Nowitzki, Marion, Wright",101133-1713-1717-1890-201148,DAL,15.0,1,,-2.0,,1.0,1.0,,,2.0,96.0,,15.0,,15.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-1713-1717-1890-201958,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Rodrigue Beaubois","Mahinmi, Carter, Nowitzki, Marion, Beaubois",101133-1713-1717-1890-201958,DAL,999.0,3,17.0,-12.0,32.0,31.0,63.0,5.0,24.0,36.0,90.81081081081082,18.15625,13.483870967741936,16.78125,13.03225806451613,0.17857142857142858,0.47925535714285716,8.233333333333333,3.0,,5.0,2.0,8.0,1.0,3.0,,1.0,3.0,11.0,3.0,,1.0,,1.0,,,1.0,3.0,,1.0,8.0,1.0,4.0,5.0,24.0,1.0,4.0,,1.0,2.0,4.0,,2.0,,1.0,,8.0,8.0,3.0,,2.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,,1.0,2.0,11.0,,6.0,,4.0,6.0,1.0,11.0,6.0,17.0,2.0,4.0,4.0,,5.0,3.0,3.0,1.0,2.0,,8.0,,4.0,5.0,,,,8.0,1.0,,,6.0,,,3.0,1.0,,1.0,1.0,20.0,,3.0,,0.5,0.5714285714285714,1.0,0.25,,,0.25,0.3333333333333333,0.25,,0.3392857142857143,0.2,,0.3870967741935484,0.3333333333333333,,0.14285714285714285,0.125,0.25,0.625,1.0,,0.6666666666666666,0.375,1.0,,0.7692307692307693,0.3157894736842105,0.5,0.375,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.125,1.0,0.2857142857142857,0.25,0.3333333333333333,0.5,0.39285714285714285,0.2727272727272727,0.3,0.6,0.6,0.6666666666666666,0.03571428571428571,,,,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.6,0.3333333333333333,0.2,,,,0.3333333333333333,,,,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.56196,0.5369,0.0967741935483871,0.1111111111111111,0.16666666666666666,,24.625,0.09375,,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-1713-1717-1890-202346,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Dominique Jones","Mahinmi, Carter, Nowitzki, Marion, Jones",101133-1713-1717-1890-202346,DAL,77.0,1,1.0,-4.0,4.0,3.0,7.0,1.0,2.0,4.0,130.9090909090909,12.75,8.666666666666666,10.25,8.666666666666666,0.5,0.41575,15.0,4.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,,,,,3.0,1.0,,,2.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,0.5,1.0,,1.0,0.5,,1.0,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3958,0.41575,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
101133-1713-1717-1890-2753,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Delonte West","Mahinmi, Carter, Nowitzki, Marion, West",101133-1713-1717-1890-2753,DAL,485.0,3,8.0,4.0,16.0,13.0,29.0,8.0,14.0,10.0,86.10309278350515,15.0,18.846153846153847,13.4375,17.384615384615383,0.5333333333333333,0.5228433333333333,12.035714285714286,2.0,,4.0,1.0,4.0,,,,,1.0,2.0,4.0,,,,,,,,1.0,,,6.0,,1.0,2.0,14.0,1.0,2.0,,,,2.0,1.0,1.0,,,4.0,6.0,6.0,,,,1.0,,,3.0,,3.0,,,,2.0,6.0,,5.0,,2.0,4.0,,6.0,5.0,11.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,4.0,3.0,1.0,4.0,,,1.0,3.0,,,,2.0,,,,1.0,,1.0,1.0,12.0,4.0,2.0,,0.5,0.5,,,,,,0.42857142857142855,0.5,1.0,0.4,0.5,1.0,0.4375,0.5,1.0,0.06666666666666667,,,0.25,,,0.6666666666666666,0.625,1.0,,0.75,0.5555555555555556,0.6666666666666666,1.0,0.5,,,1.0,,0.6666666666666666,1.0,,0.1111111111111111,1.0,0.26666666666666666,0.25,0.25,,0.13333333333333333,0.5,0.5,0.5,0.5,0.5,,,,,0.06666666666666667,,,,,,,,,,,,,,,0.3333333333333333,,0.4423,0.3795,,,0.14285714285714285,0.2857142857142857,26.0,0.125,,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,False
