EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,DefShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,BlockingFoulsDrawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PtsUnassisted3s,ShortMidRangeAssists,FTDefRebounds,Defensive 3 Seconds Violations,DefFTReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,3SecondViolations,SecondChanceCorner3FGM,PenaltyCorner3FGA,Travels,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Charge Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,PenaltyCorner3FGM,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,FTOffRebounds,OffFTReboundPct,HeaveAttempts,BlockedCorner3,Arc3PctBlocked,team_id,year,season,team_vs
101138-1718-200765-200797-202340,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Ryan Hollins, Avery Bradley","Bass, Pierce, Rondo, Hollins, Bradley",101138-1718-200765-200797-202340,BOS,515.0,3,9.0,3.0,15.0,13.0,2.0,5.0,3.0,28.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,9.0,1.0,8.0,16.0,13.0,1.0,2.0,2.0,4.0,4.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,8.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,5.0,9.0,3.0,1.0,1.0,1.0,1.0,12.0,4.0,2.0,0.25,0.3333333333333333,0.4444444444444444,0.5,0.4,0.5,0.5714285714285714,0.6666666666666666,1.0,0.1,1.0,1.0,0.4,0.5,1.0,0.7142857142857143,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.16666666666666666,78.29126213592232,17.4,19.53846153846154,16.6,17.384615384615383,0.4,0.75,0.75,0.3333333333333333,0.2,0.5,0.5,0.3,0.1,0.5,1.0,0.5,0.47841500000000003,0.4166,0.2857142857142857,0.25,0.5,0.25,0.25,8.511111111111111,25.6,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-200797-2554,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Ryan Hollins, Mickael Pietrus","Bass, Pierce, Rondo, Hollins, Pietrus",101138-1718-200765-200797-2554,BOS,361.0,2,6.0,,10.0,11.0,5.0,6.0,1.0,21.0,,1.0,,1.0,,2.0,2.0,1.0,1.0,5.0,2.0,3.0,8.0,8.0,,1.0,,,3.0,5.0,2.0,,,1.0,1.0,2.0,,5.0,,1.0,2.0,3.0,5.0,1.0,6.0,,1.0,,1.0,2.0,,2.0,2.0,4.0,1.0,,,,,8.0,5.0,5.0,1.0,1.0,0.2,,0.35714285714285715,,0.4444444444444444,,0.5,0.2857142857142857,0.5,0.6,0.25,1.0,,0.7142857142857143,0.2,,,,1.0,0.6666666666666666,1.0,,83.76731301939058,14.3,19.818181818181817,14.0,19.0,0.14285714285714285,,,,0.2857142857142857,,,0.2857142857142857,0.14285714285714285,1.0,,0.42857142857142855,0.42387857142857144,0.2847,0.125,0.16666666666666666,,,0.625,11.08,24.7,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.4,1.0,0.5,0.5,0.5,1.0,0.14285714285714285,1.0,1.0,1.0,0.3333333333333333,0.44175000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-200797-951,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Ryan Hollins, Ray Allen","Bass, Pierce, Rondo, Hollins, Allen",101138-1718-200765-200797-951,BOS,1392.0,8,23.0,31.0,46.0,43.0,14.0,15.0,4.0,89.0,8.0,11.0,,,,4.0,12.0,8.0,12.0,27.0,10.0,16.0,58.0,27.0,,,1.0,7.0,7.0,20.0,14.0,10.0,,8.0,7.0,13.0,5.0,32.0,1.0,4.0,3.0,17.0,20.0,5.0,25.0,2.0,1.0,1.0,,6.0,4.0,6.0,12.0,19.0,8.0,,5.0,2.0,5.0,51.0,20.0,14.0,0.5833333333333334,0.5833333333333334,0.4444444444444444,,0.5675675675675675,1.0,0.6304347826086957,0.875,0.7142857142857143,0.2702702702702703,0.16666666666666666,0.8947368421052632,0.26666666666666666,0.75,0.25,0.8695652173913043,0.2631578947368421,0.3333333333333333,0.125,0.3333333333333333,1.0,0.8571428571428571,0.75,0.1111111111111111,92.06896551724138,14.369565217391305,17.0,13.652173913043478,16.46511627906977,0.2972972972972973,0.7272727272727273,0.8,0.625,0.10810810810810811,,,0.32432432432432434,0.21621621621621623,,,0.5675675675675675,0.5042945945945946,0.5417500000000001,0.18181818181818182,0.23529411764705882,,0.1206896551724138,0.3448275862068966,10.02962962962963,24.91,0.30434782608695654,4.0,1.0,2.0,4.0,6.0,2.0,6.0,4.0,18.0,1.0,6.0,1.0,2.0,7.0,3.0,4.0,5.0,,,2.0,,2.0,1.0,0.6,0.6,0.3333333333333333,0.65,0.037037037037037035,,0.5,0.3333333333333333,0.3333333333333333,0.5,0.05405405405405406,0.5,0.5,1.0,0.4,0.5144650000000001,1.0,2.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,0.6666666666666666,0.75,0.09090909090909091,0.75,0.8,0.625,0.625,1.0,1.0,0.6666666666666666,1.0,0.2,0.5,0.75,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-201880-202340,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Greg Stiemsma, Avery Bradley","Bass, Pierce, Rondo, Stiemsma, Bradley",101138-1718-200765-201880-202340,BOS,503.0,4,8.0,8.0,16.0,15.0,5.0,3.0,5.0,31.0,4.0,5.0,2.0,2.0,1.0,2.0,6.0,1.0,7.0,13.0,3.0,4.0,18.0,10.0,3.0,4.0,,6.0,,6.0,8.0,6.0,2.0,1.0,4.0,4.0,3.0,8.0,1.0,2.0,,5.0,5.0,3.0,8.0,,,,,,,2.0,5.0,6.0,3.0,,2.0,,2.0,12.0,6.0,5.0,0.5714285714285714,0.6666666666666666,0.5384615384615384,0.75,0.4375,0.6,0.47368421052631576,0.6,0.375,0.1875,,0.7142857142857143,0.3333333333333333,,0.3333333333333333,0.625,0.3333333333333333,1.0,0.25,1.0,0.6666666666666666,0.6666666666666666,,,88.74751491053678,15.75,16.733333333333334,13.0,15.666666666666666,0.3125,0.8,1.0,0.75,0.125,0.5,0.5,0.375,0.0625,0.4,1.0,0.5,0.52608125,0.5282,0.15789473684210525,0.1875,,0.3333333333333333,0.3333333333333333,10.053846153846154,24.0,0.3125,2.0,,2.0,,,3.0,7.0,,,1.0,,,1.0,4.0,3.0,1.0,,,,,,,,,,0.42857142857142855,0.42857142857142855,0.07692307692307693,,,0.3333333333333333,0.3333333333333333,0.5,0.125,,,,,0.5071714285714285,2.0,3.0,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,0.2,1.0,0.5,,,,,,,0.42857142857142855,0.6666666666666666,,,1.0,1.0,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-201880-2554,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Greg Stiemsma, Mickael Pietrus","Bass, Pierce, Rondo, Stiemsma, Pietrus",101138-1718-200765-201880-2554,BOS,886.0,8,15.0,3.0,26.0,25.0,15.0,7.0,3.0,51.0,6.0,9.0,,1.0,3.0,6.0,6.0,4.0,11.0,21.0,4.0,5.0,30.0,27.0,2.0,4.0,,4.0,3.0,13.0,14.0,8.0,,4.0,7.0,7.0,4.0,14.0,2.0,3.0,2.0,8.0,11.0,5.0,16.0,1.0,1.0,1.0,,3.0,2.0,7.0,6.0,9.0,4.0,,1.0,,1.0,26.0,13.0,15.0,0.6363636363636364,0.6363636363636364,0.5238095238095238,0.5,0.5,0.4,0.5172413793103449,0.4,0.3611111111111111,0.16,0.3333333333333333,0.6666666666666666,0.3,0.6666666666666666,1.0,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.5,0.1111111111111111,82.88939051918736,16.03846153846154,18.76,13.384615384615385,15.32,0.36,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.24,0.5,0.6,0.24,0.16,0.2,,0.52,0.47702916666666667,0.3731,0.14285714285714285,0.16666666666666666,,0.13333333333333333,0.43333333333333335,8.50952380952381,28.85,0.5769230769230769,2.0,,,2.0,1.0,5.0,13.0,2.0,,3.0,,,1.0,3.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,0.25,0.25,0.38461538461538464,0.3333333333333333,0.14285714285714285,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.5,,,,,0.13333333333333333,0.3915571428571428,1.0,4.0,1.0,,1.0,,,1.0,,1.0,,,,,2.0,,1.0,,1.0,1.0,1.0,,,0.2222222222222222,,1.0,0.25,0.25,,0.2,,,0.26666666666666666,0.25,,0.25,,1.0,,,,3.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-201880-2562,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Greg Stiemsma, Sasha Pavlovic","Bass, Pierce, Rondo, Stiemsma, Pavlovic",101138-1718-200765-201880-2562,BOS,72.0,1,1.0,,2.0,3.0,,3.0,1.0,5.0,1.0,1.0,,,,1.0,,,1.0,2.0,,,2.0,2.0,,,,,,,2.0,,,,1.0,1.0,1.0,2.0,,1.0,,2.0,2.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,100.0,17.5,12.333333333333334,16.5,12.333333333333334,0.5,1.0,1.0,1.0,0.5,,,,,,,0.5,0.54165,,,,,,,3.05,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-201880-951,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Greg Stiemsma, Ray Allen","Bass, Pierce, Rondo, Stiemsma, Allen",101138-1718-200765-201880-951,BOS,3040.0,14,51.0,15.0,90.0,91.0,20.0,14.0,13.0,181.0,15.0,20.0,4.0,5.0,9.0,18.0,22.0,9.0,33.0,60.0,16.0,20.0,104.0,89.0,5.0,9.0,3.0,19.0,8.0,25.0,38.0,28.0,2.0,9.0,19.0,23.0,11.0,50.0,4.0,11.0,8.0,23.0,31.0,15.0,46.0,,8.0,6.0,2.0,15.0,10.0,20.0,26.0,34.0,14.0,,4.0,2.0,4.0,85.0,25.0,20.0,0.5757575757575758,0.59375,0.55,0.5555555555555556,0.5526315789473685,0.6666666666666666,0.5714285714285714,0.7307692307692307,0.6578947368421053,0.21052631578947367,0.5333333333333333,0.7419354838709677,0.4074074074074074,0.6153846153846154,0.4,0.7045454545454546,0.40540540540540543,0.6,0.3076923076923077,0.16666666666666666,0.7777777777777778,0.8235294117647058,0.5,,85.73684210526316,17.066666666666666,16.52747252747253,16.333333333333332,15.857142857142858,0.2631578947368421,0.75,1.0,0.7333333333333333,0.23684210526315788,0.5,0.5625,0.2894736842105263,0.11842105263157894,0.4166666666666667,0.8,0.47368421052631576,0.5030730263157895,0.5565277777777777,0.15730337078651685,0.1917808219178082,,0.18269230769230768,0.2403846153846154,9.4,24.75,0.2222222222222222,9.0,3.0,7.0,4.0,6.0,7.0,8.0,5.0,12.0,7.0,4.0,3.0,4.0,6.0,5.0,1.0,7.0,,,2.0,,2.0,0.6666666666666666,0.375,0.375,0.875,0.6538461538461539,0.11666666666666667,0.1111111111111111,0.4444444444444444,0.4090909090909091,0.4090909090909091,0.4444444444444444,0.09210526315789473,0.42857142857142855,0.42857142857142855,1.0,0.3076923076923077,0.5152423076923077,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,2.0,4.0,,,2.0,1.0,2.0,2.0,0.6666666666666666,0.2,0.25,0.4,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,,0.23076923076923078,1.0,0.25,0.3333333333333333,1.0,2.0,,0.5,0.08333333333333333,6.0,4.0,,,,1.0,0.4444444444444444,,1.0,1.0,2.0,1.0,2.0,3.0,0.75,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-202340-708,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Avery Bradley, Kevin Garnett","Bass, Pierce, Rondo, Bradley, Garnett",101138-1718-200765-202340-708,BOS,7387.0,9,123.0,-50.0,231.0,231.0,25.0,22.0,32.0,462.0,35.0,66.0,8.0,15.0,16.0,46.0,60.0,28.0,69.0,172.0,39.0,25.0,205.0,255.0,8.0,23.0,1.0,17.0,6.0,20.0,70.0,68.0,12.0,28.0,35.0,47.0,18.0,106.0,3.0,31.0,15.0,71.0,87.0,34.0,121.0,4.0,25.0,18.0,7.0,42.0,22.0,43.0,39.0,36.0,17.0,,9.0,3.0,9.0,188.0,20.0,25.0,0.5072463768115942,0.5555555555555556,0.4011627906976744,0.34782608695652173,0.4265402843601896,0.2962962962962963,0.4488888888888889,0.30357142857142855,0.3958333333333333,0.1848341232227488,0.5952380952380952,0.8068181818181818,0.30097087378640774,0.8333333333333334,0.12,0.8113207547169812,0.265625,0.45161290322580644,0.19047619047619047,0.05555555555555555,0.6363636363636364,0.8627450980392157,0.8,0.034482758620689655,90.06091782861785,17.0,14.978354978354979,16.17748917748918,14.571428571428571,0.3127962085308057,0.5303030303030303,0.603448275862069,0.5142857142857142,0.21800947867298578,0.34782608695652173,0.38095238095238093,0.2843601895734597,0.13270142180094788,0.5555555555555556,0.5333333333333333,0.4976303317535545,0.49690616113744074,0.5440192307692308,0.07589285714285714,0.0918918918918919,,0.08292682926829269,0.0975609756097561,9.241279069767442,24.92051282051282,0.10822510822510822,18.0,4.0,11.0,1.0,14.0,7.0,19.0,1.0,36.0,12.0,12.0,4.0,11.0,17.0,11.0,6.0,17.0,6.0,3.0,1.0,2.0,1.0,0.8571428571428571,0.358974358974359,0.358974358974359,0.3684210526315789,0.35,0.06976744186046512,0.08695652173913043,0.3,0.3,0.3,0.6111111111111112,0.052132701421800945,0.36363636363636365,0.36363636363636365,1.0,0.05,0.49093,2.0,8.0,10.0,,2.0,,,4.0,,10.0,8.0,3.0,1.0,5.0,6.0,1.0,1.0,1.0,4.0,4.0,7.0,,,0.12121212121212122,0.8666666666666667,0.7777777777777778,0.35714285714285715,0.35714285714285715,0.8,0.07407407407407407,,,0.4,0.25,,0.35714285714285715,2.0,2.0,,,0.07407407407407407,6.0,6.0,1.0,,1.0,0.875,0.375,,,,2.0,2.0,4.0,4.0,0.2857142857142857,,,,1.0,2.0,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-202340-951,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Avery Bradley, Ray Allen","Bass, Pierce, Rondo, Bradley, Allen",101138-1718-200765-202340-951,BOS,487.0,2,8.0,-1.0,16.0,15.0,8.0,11.0,1.0,31.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,6.0,11.0,3.0,3.0,15.0,16.0,1.0,1.0,,2.0,3.0,7.0,4.0,8.0,2.0,2.0,2.0,2.0,1.0,4.0,,1.0,1.0,4.0,5.0,1.0,6.0,,1.0,,1.0,2.0,1.0,2.0,4.0,4.0,,,,,,13.0,7.0,8.0,0.3333333333333333,0.4,0.5454545454545454,1.0,0.42857142857142855,1.0,0.46875,1.0,0.4375,0.21428571428571427,0.5,1.0,0.2,1.0,,1.0,0.125,,,,1.0,1.0,,,91.66324435318275,16.875,14.466666666666667,16.75,14.466666666666667,0.35714285714285715,0.8,0.8,0.25,0.2857142857142857,0.25,0.25,0.14285714285714285,0.14285714285714285,1.0,1.0,0.5714285714285714,0.4830357142857143,0.5596,,,,0.13333333333333333,0.4666666666666667,7.218181818181819,24.766666666666666,0.5,1.0,,1.0,,,2.0,5.0,1.0,,1.0,,,,1.0,,1.0,1.0,,,2.0,1.0,2.0,,,,0.4,0.3333333333333333,0.09090909090909091,,0.3333333333333333,0.5,1.0,,0.07142857142857142,,,,,0.4507666666666667,1.0,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,0.5,,,,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,0.16666666666666666,1.0,,0.5,,,,,,,,,,,,,,1610612738,2012,2011-12,True
101138-1718-200765-2039-2554,1610612738,"Brandon Bass, Paul Pierce, Rajon Rondo, Keyon Dooling, Mickael Pietrus","Bass, Pierce, Rondo, Dooling, Pietrus",101138-1718-200765-2039-2554,BOS,59.0,2,1.0,3.0,2.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,,,,,,,,2.0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,1.5,,,,,0.5,,,,0.5,,,,,,1.0,,,73.22033898305085,11.5,36.0,11.5,36.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.5739,,1.0,1.0,,,,1.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2012,2011-12,True
