EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeAssists,Charge Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangePctBlocked,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,SecondChanceFtPoints,Technical Free Throw Trips,Clear Path Fouls,Fg3aBlocked,ShortMidRangeAssists,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,3SecondViolations,BlockingFouls,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
200752-201144-201188-201564-201578,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Marreese Speights","Gay, Conley, Gasol, Mayo, Speights",200752-201144-201188-201564-201578,MEM,938.0,4,16.0,-2.0,30.0,30.0,19.0,10.0,5.0,60.0,2.0,7.0,3.0,4.0,1.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,14.0,5.0,8.0,6.0,27.0,29.0,4.0,1.0,9.0,4.0,5.0,4.0,18.0,2.0,4.0,12.0,3.0,4.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,14.0,2.0,2.0,1.0,3.0,8.0,1.0,12.0,5.0,17.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,6.0,1.0,3.0,4.0,7.0,1.0,9.0,2.0,1.0,11.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,27.0,18.0,19.0,1.0,0.3333333333333333,0.3333333333333333,0.8,0.625,0.8,0.625,0.21428571428571427,0.1111111111111111,0.4772727272727273,0.5,0.48214285714285715,0.5294117647058824,0.36363636363636365,0.07142857142857142,0.14285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.5333333333333333,0.18181818181818182,0.6,0.6666666666666666,0.55,0.2857142857142857,0.2,0.25,0.5,1.0,0.42857142857142855,0.5,1.0,0.75,92.11087420042644,0.5,14.2,17.066666666666666,13.066666666666666,15.9,0.3181818181818182,0.2857142857142857,0.3333333333333333,0.5,0.22727272727272727,0.2,0.2,0.09090909090909091,0.18181818181818182,0.75,0.75,1.0,0.18181818181818182,0.5,0.5,0.5,0.75,0.2857142857142857,0.2857142857142857,0.75,0.07142857142857142,1.0,0.6818181818181818,0.5,0.48553636363636365,0.36356666666666665,0.46735714285714286,0.15384615384615385,0.2222222222222222,0.6666666666666666,7.335714285714286,25.7375,0.6333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201564-201632,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Hamed Haddadi","Gay, Conley, Gasol, Mayo, Haddadi",200752-201144-201188-201564-201632,MEM,161.0,1,3.0,4.0,5.0,4.0,1.0,,,9.0,,,,,,,3.0,,,,,,1.0,,,3.0,3.0,,1.0,,6.0,2.0,,1.0,1.0,,,,2.0,2.0,4.0,,,1.0,,,1.0,,1.0,,,,2.0,,,,1.0,1.0,,2.0,,2.0,,,,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,6.0,2.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,0.75,1.0,0.75,1.0,0.25,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,80.4968944099379,,13.6,23.25,13.6,23.25,,,,,,,,0.75,,,,,0.25,,,,,,,,,,0.25,,0.450625,,0.4993,,,0.3333333333333333,19.900000000000002,25.5,0.2,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201564-201967,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Dante Cunningham","Gay, Conley, Gasol, Mayo, Cunningham",200752-201144-201188-201564-201967,MEM,147.0,2,2.0,-6.0,4.0,4.0,4.0,3.0,,8.0,,,,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,,6.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,2.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,78.3673469387755,,18.75,18.0,18.75,17.75,,,,,0.5,,,,0.5,,,,,,,,,,0.5,,,,0.5,,0.455175,,0.455175,,,,4.4,23.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201564-202347,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Quincy Pondexter","Gay, Conley, Gasol, Mayo, Pondexter",200752-201144-201188-201564-202347,MEM,57.0,3,1.0,-1.0,2.0,4.0,2.0,4.0,,6.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,3.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,3.0,,,,,,,,,,,,,3.0,,1.0,,,2.0,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,0.5,,0.6666666666666666,,,,,,,,1.0,0.5,151.57894736842107,,5.5,11.5,5.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201564-2216,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Zach Randolph","Gay, Conley, Gasol, Mayo, Randolph",200752-201144-201188-201564-2216,MEM,1991.0,6,33.0,5.0,56.0,63.0,15.0,39.0,8.0,119.0,7.0,13.0,3.0,3.0,4.0,8.0,15.0,2.0,2.0,,,4.0,10.0,2.0,4.0,19.0,36.0,6.0,12.0,10.0,66.0,61.0,6.0,2.0,4.0,2.0,4.0,9.0,19.0,10.0,28.0,15.0,3.0,10.0,4.0,3.0,5.0,5.0,10.0,3.0,2.0,3.0,25.0,2.0,5.0,2.0,5.0,17.0,1.0,23.0,9.0,32.0,7.0,4.0,3.0,4.0,1.0,2.0,4.0,,8.0,1.0,2.0,10.0,22.0,2.0,15.0,1.0,,18.0,6.0,4.0,2.0,1.0,1.0,3.0,1.0,,58.0,19.0,15.0,4.0,0.2631578947368421,0.2777777777777778,0.8333333333333334,0.5,0.5,0.5,0.5277777777777778,0.5,0.5833333333333334,0.625,0.5892857142857143,0.6785714285714286,0.25,0.08333333333333333,0.07692307692307693,0.5,0.3333333333333333,0.3333333333333333,0.7727272727272727,0.29411764705882354,0.7142857142857143,0.3333333333333333,0.7586206896551724,0.30434782608695654,0.3333333333333333,,0.3333333333333333,,1.0,0.6363636363636364,0.8571428571428571,0.75,86.06730286288298,0.3333333333333333,15.857142857142858,17.50793650793651,15.053571428571429,16.73015873015873,0.2708333333333333,0.5384615384615384,0.5833333333333334,0.42857142857142855,0.16666666666666666,0.5,0.6666666666666666,0.3125,0.041666666666666664,1.0,1.0,1.0,0.20833333333333334,0.4,0.4,0.75,0.5,0.375,,,0.5,0.5,0.5208333333333334,0.4,0.4768822916666667,0.50306,0.540375,0.11538461538461539,0.15,0.2878787878787879,10.108333333333333,25.599999999999998,0.26785714285714285,8.0,2.0,,0.5333333333333333,0.5333333333333333,0.25,0.25,5.0,1.0,2.0,4.0,8.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.12121212121212122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201564-2240,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Gilbert Arenas","Gay, Conley, Gasol, Mayo, Arenas",200752-201144-201188-201564-2240,MEM,43.0,2,1.0,-7.0,,4.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,8.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,2.0,,,4.0,,2.0,,,,,,,1.0,,-1.0,1.0,,,,,,,,,,,0.25,0.25,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,133.95348837209303,,,10.5,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201564-2754,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, O.J. Mayo, Tony Allen","Gay, Conley, Gasol, Mayo, Allen",200752-201144-201188-201564-2754,MEM,79.0,1,1.0,4.0,5.0,4.0,5.0,4.0,,9.0,2.0,2.0,,2.0,,1.0,,,,,,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,,7.0,3.0,,2.0,3.0,1.0,2.0,,7.0,2.0,2.0,3.0,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,7.0,7.0,5.0,,0.5,0.5,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.7,0.7,0.7,0.7,0.4,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,164.0506329113924,,7.2,10.75,7.2,10.75,0.4,1.0,1.0,0.5,0.2,,,,,,,,0.4,0.5,0.5,1.0,,0.4,,,0.4,0.5,0.8,0.5,0.5280400000000001,,0.5280400000000001,,,1.0,1.6666666666666667,26.45,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201578-2754,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, Marreese Speights, Tony Allen","Gay, Conley, Gasol, Speights, Allen",200752-201144-201188-201578-2754,MEM,425.0,3,7.0,-5.0,14.0,12.0,11.0,11.0,3.0,26.0,1.0,2.0,1.0,2.0,,1.0,4.0,1.0,3.0,1.0,3.0,,2.0,,1.0,1.0,7.0,1.0,5.0,2.0,7.0,12.0,2.0,1.0,4.0,1.0,4.0,2.0,7.0,,2.0,3.0,,2.0,,,,1.0,1.0,,1.0,,3.0,1.0,2.0,,1.0,3.0,,4.0,3.0,7.0,2.0,1.0,1.0,,,,3.0,,3.0,,2.0,3.0,6.0,,3.0,,,4.0,2.0,,,,,,,,7.0,7.0,11.0,,,,1.0,0.2,0.25,0.2,0.14285714285714285,0.25,0.20833333333333334,0.3125,0.25,0.35,0.4166666666666667,,,,,,1.0,0.4,1.0,0.3333333333333333,1.0,0.375,,1.0,,0.5,,1.0,1.0,1.0,88.09411764705882,,17.428571428571427,15.083333333333334,14.357142857142858,15.083333333333334,0.16666666666666666,0.5,0.5,,0.08333333333333333,,,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.3333333333333333,0.25,0.375,0.3333333333333333,0.125,,0.5833333333333334,,0.46874166666666667,0.52515,0.4917625,0.14285714285714285,0.2222222222222222,1.0,11.685714285714285,23.9,0.7857142857142857,,,1.0,,,,,,,1.0,,,,1.0,,1.0,,,,,,,0.3333333333333333,,,0.5,,1.0,1.0,1.0,0.125,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201967-202347,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, Dante Cunningham, Quincy Pondexter","Gay, Conley, Gasol, Cunningham, Pondexter",200752-201144-201188-201967-202347,MEM,406.0,2,7.0,3.0,13.0,13.0,5.0,5.0,1.0,26.0,3.0,5.0,1.0,2.0,,,2.0,,1.0,,,2.0,3.0,1.0,1.0,5.0,7.0,2.0,4.0,2.0,18.0,15.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,6.0,4.0,3.0,3.0,3.0,2.0,,3.0,1.0,4.0,1.0,,2.0,9.0,,1.0,,,5.0,,5.0,1.0,6.0,1.0,1.0,,,,,1.0,1.0,1.0,,,2.0,2.0,,2.0,,,4.0,2.0,,,,,,,,16.0,7.0,5.0,,0.6,0.75,0.5,0.5,1.0,0.5,0.7142857142857143,0.5,0.7272727272727273,0.8333333333333334,0.6923076923076923,0.7,0.36363636363636365,,,,,,0.7142857142857143,0.5,,,0.7142857142857143,0.25,0.5,,,,1.0,1.0,0.5,,92.21674876847291,,15.461538461538462,15.76923076923077,15.461538461538462,15.76923076923077,0.45454545454545453,0.6,0.6,0.6666666666666666,,,,0.18181818181818182,0.09090909090909091,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,,,0.3333333333333333,1.0,0.8181818181818182,0.6666666666666666,0.48860454545454546,0.6413,0.39748333333333336,0.15384615384615385,0.2222222222222222,0.3888888888888889,6.871428571428572,25.65,0.38461538461538464,2.0,1.0,,1.0,1.0,0.5,,,1.0,1.0,1.0,2.0,2.0,,,,,,,1.0,1.0,1.0,,,1.0,0.5,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
200752-201144-201188-201967-2754,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, Dante Cunningham, Tony Allen","Gay, Conley, Gasol, Cunningham, Allen",200752-201144-201188-201967-2754,MEM,143.0,1,2.0,7.0,5.0,3.0,4.0,,2.0,8.0,2.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,2.0,3.0,,1.0,3.0,7.0,,1.0,1.0,2.0,,1.0,3.0,5.0,2.0,2.0,,,,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,3.0,,3.0,2.0,5.0,,,,,,,1.0,,1.0,,1.0,,,,3.0,,,5.0,2.0,1.0,,,,,,,4.0,5.0,4.0,1.0,0.5,1.0,,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5833333333333334,0.5,0.25,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,80.55944055944056,,16.0,21.0,16.0,21.0,0.5,1.0,1.0,0.5,0.25,,,,0.25,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.75,,0.5172625,,0.5808166666666666,0.4,0.5,0.7142857142857143,2.533333333333333,22.5,0.8,,,,,,,,,1.0,1.0,1.0,3.0,2.0,,,,1.0,,,1.0,1.0,0.75,,,1.0,1.0,0.42857142857142855,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,True
