EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,Travels,SecondChanceTurnovers,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,OffCorner3ReboundPct,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedShortMidRange,AtRimPctBlocked,DefCorner3ReboundPct,Corner3FGM,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyFG3M,HeaveAttempts,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,BlockedLongMidRange,Blocked3s,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
101133-101235-1713-1890-2753,1610612742,"Ian Mahinmi, Kelenna Azubuike, Vince Carter, Shawn Marion, Delonte West","Mahinmi, Azubuike, Carter, Marion, West",101133-101235-1713-1890-2753,DAL,135.0,1,2.0,6.0,4.0,3.0,7.0,2.0,2.0,1.0,1.0,3.0,3.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,74.66666666666667,15.5,24.333333333333332,15.5,24.333333333333332,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.4169333333333333,11.933333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-101235-1891-201148-2753,1610612742,"Ian Mahinmi, Kelenna Azubuike, Jason Terry, Brandan Wright, Delonte West","Mahinmi, Azubuike, Terry, Wright, West",101133-101235-1891-201148-2753,DAL,15.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,96.0,15.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1885-1891,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Lamar Odom, Jason Terry","Mahinmi, Carter, Nowitzki, Odom, Terry",101133-1713-1717-1885-1891,DAL,3121.0,9,52.0,-20.0,87.0,88.0,175.0,5.0,13.0,8.0,19.0,29.0,50.0,94.0,32.0,26.0,16.0,23.0,4.0,53.0,21.0,29.0,38.0,3.0,13.0,85.0,0.5517241379310345,0.5714285714285714,0.58,0.5337837837837838,0.5595238095238095,0.7,0.6744186046511628,0.8,80.74335148990708,17.03448275862069,18.625,16.586206896551722,17.522727272727273,0.17567567567567569,0.38461538461538464,0.45454545454545453,0.25675675675675674,0.42105263157894735,0.42105263157894735,0.5,0.49149189189189185,9.508,9.0,,2.0,16.0,6.0,16.0,18.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,7.0,21.0,1.0,2.0,7.0,24.0,15.0,114.0,3.0,3.0,2.0,3.0,9.0,5.0,8.0,3.0,7.0,17.0,21.0,2.0,21.0,7.0,2.0,7.0,7.0,9.0,3.0,3.0,6.0,8.0,9.0,1.0,5.0,2.0,3.0,10.0,5.0,5.0,1.0,2.0,12.0,1.0,25.0,1.0,1.0,15.0,1.0,1.0,2.0,20.0,7.0,3.0,4.0,4.0,4.0,2.0,1.0,17.0,16.0,3.0,1.0,0.2916666666666667,0.2916666666666667,1.0,0.625,0.6,0.45454545454545453,0.6428571428571429,0.53125,0.32432432432432434,0.04,0.15384615384615385,0.7692307692307693,0.2857142857142857,0.6153846153846154,0.2,0.25,0.5,0.125,0.36363636363636365,0.25,0.4444444444444444,0.8333333333333334,0.8,0.029411764705882353,0.5,0.24324324324324326,0.8888888888888888,0.8888888888888888,0.5625,0.6,0.04054054054054054,0.28378378378378377,0.3333333333333333,0.3333333333333333,1.0,0.4,1.0,0.2,0.2,0.36363636363636365,0.75,0.09090909090909091,0.18181818181818182,0.5675675675675675,0.3333333333333333,0.527225,0.5300863636363636,0.08641975308641975,0.12280701754385964,0.09574468085106383,0.18085106382978725,25.34583333333333,0.1839080459770115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1885-201958,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Lamar Odom, Rodrigue Beaubois","Mahinmi, Carter, Nowitzki, Odom, Beaubois",101133-1713-1717-1885-201958,DAL,136.0,2,2.0,2.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,4.0,0.5,0.5,0.6666666666666666,0.5,0.5,1.0,1.0,,95.29411764705883,14.0,16.5,12.4,16.5,0.25,1.0,1.0,0.25,1.0,1.0,1.0,0.5185625,7.666666666666667,1.0,,,,2.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,1.0,,,1.0,0.5,,,,1.0,,1.0,,,,0.25,,,,,,0.25,,,,1.0,,,,,,,,0.5,,,,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1885-467,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Lamar Odom, Jason Kidd","Mahinmi, Carter, Nowitzki, Odom, Kidd",101133-1713-1717-1885-467,DAL,139.0,1,2.0,1.0,4.0,4.0,8.0,,,,,2.0,2.0,6.0,4.0,,2.0,2.0,,4.0,1.0,2.0,2.0,,,6.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,1.0,1.0,82.87769784172662,13.5,21.25,13.5,21.25,,,,,,,,0.6669999999999999,1.1,,,,1.0,,2.0,2.0,,,,,1.0,,1.0,,,,,,1.0,2.0,5.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,0.3333333333333333,,,,,1.0,,,,,,,,,1.0,,,0.6666666666666666,1.0,1.0,1.0,,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,,0.5661,0.25,0.3333333333333333,,,25.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1890-1891,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Jason Terry","Mahinmi, Carter, Nowitzki, Marion, Terry",101133-1713-1717-1890-1891,DAL,332.0,3,6.0,-6.0,8.0,9.0,17.0,1.0,1.0,2.0,3.0,3.0,4.0,9.0,6.0,,3.0,4.0,2.0,9.0,1.0,2.0,2.0,,2.0,9.0,1.0,1.0,0.75,0.75,0.75,1.0,0.5,1.0,73.73493975903615,19.125,19.88888888888889,19.125,16.88888888888889,0.16666666666666666,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.4429916666666667,17.35,,,,,,,,,,,,,,,1.0,2.0,,,1.0,2.0,,15.0,,,,,,,,,,,3.0,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,0.3333333333333333,,,1.0,,0.3333333333333333,,,,,,,,,0.5,,,,,,,1.0,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,0.5,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1890-201148,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Brandan Wright","Mahinmi, Carter, Nowitzki, Marion, Wright",101133-1713-1717-1890-201148,DAL,15.0,1,,2.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,0.5,,,,96.0,15.0,,15.0,,,,,,,,,0.4809,,1.0,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,2.0,,,,,2.0,2.0,,,1.0,2.0,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,1.0,0.5,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,0.4809,,,1.0,1.0,22.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1890-201958,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Rodrigue Beaubois","Mahinmi, Carter, Nowitzki, Marion, Beaubois",101133-1713-1717-1890-201958,DAL,999.0,3,17.0,12.0,31.0,32.0,63.0,3.0,6.0,2.0,5.0,12.0,21.0,36.0,10.0,14.0,5.0,7.0,1.0,16.0,10.0,13.0,16.0,,4.0,32.0,0.4166666666666667,0.4166666666666667,0.5714285714285714,0.5555555555555556,0.5833333333333334,0.625,0.6842105263157895,1.0,90.81081081081082,13.483870967741936,18.15625,13.03225806451613,16.78125,0.2222222222222222,0.5,0.5,0.18518518518518517,0.4,0.4,0.5,0.5416814814814815,7.161904761904762,3.0,,,,3.0,7.0,10.0,1.0,2.0,,,1.0,,,2.0,5.0,,,2.0,6.0,6.0,24.0,2.0,3.0,,,4.0,,,,,,6.0,,5.0,2.0,1.0,2.0,2.0,3.0,1.0,,3.0,3.0,3.0,,5.0,3.0,2.0,4.0,4.0,,,,3.0,,8.0,1.0,,5.0,,,,8.0,4.0,,3.0,2.0,3.0,2.0,,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,0.2222222222222222,0.047619047619047616,,1.0,0.3333333333333333,1.0,,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.625,1.0,,0.6666666666666666,0.37037037037037035,0.7,0.7777777777777778,0.42857142857142855,0.3333333333333333,0.037037037037037035,0.18518518518518517,0.4,0.4,1.0,0.6666666666666666,0.5,,,,,,,0.5925925925925926,0.4,0.5845,,0.13333333333333333,0.16666666666666666,0.1111111111111111,,25.433333333333334,,,1.0,1.0,1.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1890-202346,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Dominique Jones","Mahinmi, Carter, Nowitzki, Marion, Jones",101133-1713-1717-1890-202346,DAL,77.0,1,1.0,4.0,3.0,4.0,7.0,,,,,1.0,1.0,4.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,4.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,1.0,130.9090909090909,8.666666666666666,12.75,8.666666666666666,10.25,,,,,,,,0.6992,0.7,,,,,4.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,1.0,2.0,,,,,,,,,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.5,,,23.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1890-2753,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Shawn Marion, Delonte West","Mahinmi, Carter, Nowitzki, Marion, West",101133-1713-1717-1890-2753,DAL,485.0,3,8.0,-4.0,13.0,16.0,29.0,,1.0,,3.0,1.0,7.0,10.0,,2.0,,2.0,,6.0,3.0,5.0,7.0,2.0,3.0,10.0,,,0.14285714285714285,0.36363636363636365,0.4166666666666667,0.375,0.4444444444444444,0.5,86.10309278350515,18.846153846153847,15.0,17.384615384615383,13.4375,0.09090909090909091,,,0.2727272727272727,,,,0.5384727272727272,9.6,2.0,,1.0,,2.0,1.0,3.0,,,,,1.0,,,1.0,3.0,,,2.0,4.0,2.0,14.0,,1.0,,,,,,,,,6.0,,3.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,3.0,,,4.0,,,1.0,2.0,1.0,,,,,,,,,,1.0,0.5,0.5,,,,,,,0.36363636363636365,0.14285714285714285,,0.3333333333333333,0.3333333333333333,1.0,,0.25,,1.0,0.3333333333333333,,0.3333333333333333,,1.0,,,0.2727272727272727,0.3333333333333333,0.5,,,0.09090909090909091,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.6363636363636364,0.3333333333333333,0.4561,,0.08333333333333333,0.125,,,24.15,,,,,,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
