EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedCorner3,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFG3A,Corner3Assists,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyTurnovers,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFtPoints,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimAssists,SelfOReb,Steals,BadPassSteals,2pt And 1 Free Throw Trips,Blocked2s,BlockedLongMidRange,RecoveredBlocks,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceFtPoints,OffThreePtRebounds,LostBallSteals,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Offensive Fouls,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls Drawn,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,DefensiveGoaltends,team_id,year,season,team_vs
1737-200757-201142-201566-201586,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka","Mohammed, Sefolosha, Durant, Westbrook, Ibaka",1737-200757-201142-201566-201586,OKC,560.0,3,9.0,15.0,16.0,2.0,1.0,31,2.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,6.0,10.0,2.0,4.0,2.0,20.0,20.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,6.0,6.0,2.0,4.0,2.0,1.0,3.0,2.0,5.0,2.0,1.0,2.0,12.0,1.0,2.0,3.0,1.0,6.0,1.0,7.0,1.0,1.0,1.0,3.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,18.0,2.0,2.0,0.5,0.6,1.0,0.5,0.5,0.6,1.0,0.5,0.6428571428571429,1.0,0.5,0.6666666666666666,1.0,0.5,0.2857142857142857,0.1,0.3333333333333333,1.0,1.0,0.75,0.25,0.6666666666666666,0.7142857142857143,0.16666666666666666,0.5,0.75,1.0,0.5,79.71428571428571,18.866666666666667,17.3125,18.866666666666667,17.0625,0.21428571428571427,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.4773321428571428,0.4414,0.4275,0.06666666666666667,0.09090909090909091,0.1,0.1,9.2,25.175,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-201142-201566-201935,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, James Harden","Mohammed, Sefolosha, Durant, Westbrook, Harden",1737-200757-201142-201566-201935,OKC,42.0,1,1.0,1.0,2.0,1.0,,3,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,22.0,10.0,22.0,10.0,,,,1.0,,,,,,,,,,,,,,,,0.3891,,0.3891,,,,,12.3,,1.0,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-200757-201142-201566-2555,1610612760,"Nazr Mohammed, Thabo Sefolosha, Kevin Durant, Russell Westbrook, Nick Collison","Mohammed, Sefolosha, Durant, Westbrook, Collison",1737-200757-201142-201566-2555,OKC,22.0,1,,1.0,,1.0,,1,,,,,,,,,,,,,1.0,1.0,,3.0,,,,,,,3.0,,,3.0,,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,1.0,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,65.45454545454545,22.0,,22.0,,,,,,,,,,,,,,,,,,,1.0,,0.35715,,0.35715,,,,1.0,,24.3,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201142-201161-201566-201586,1610612760,"Nazr Mohammed, Kevin Durant, Daequan Cook, Russell Westbrook, Serge Ibaka","Mohammed, Durant, Cook, Westbrook, Ibaka",1737-201142-201161-201566-201586,OKC,55.0,1,1.0,2.0,2.0,2.0,,4,,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,104.72727272727273,12.5,15.0,12.5,14.5,,,,1.0,,,,,,,,,,,,,,,,0.4061,,0.4061,,,,,8.6,,1.0,-2.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201142-201566-201586-201935,1610612760,"Nazr Mohammed, Kevin Durant, Russell Westbrook, Serge Ibaka, James Harden","Mohammed, Durant, Westbrook, Ibaka, Harden",1737-201142-201566-201586-201935,OKC,178.0,1,3.0,7.0,6.0,5.0,,13,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,3.0,,1.0,6.0,8.0,6.0,,,,1.0,2.0,6.0,,2.0,,,1.0,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,3.0,,,7.0,2.0,,,,8.0,6.0,5.0,,,,,,0.3333333333333333,,0.5,0.25,,0.3333333333333333,0.5714285714285714,,0.6,0.25,,,,,1.0,,1.0,1.0,,,,1.0,,105.16853932584269,12.714285714285714,14.833333333333334,12.714285714285714,14.833333333333334,0.25,1.0,1.0,0.25,,,,0.25,,,,0.25,,,,,,0.5,,0.4631125,,0.5033833333333334,0.3333333333333333,0.4,,0.75,9.866666666666667,23.8,0.7142857142857143,2.0,5.0,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201142-201566-201935-2555,1610612760,"Nazr Mohammed, Kevin Durant, Russell Westbrook, James Harden, Nick Collison","Mohammed, Durant, Westbrook, Harden, Collison",1737-201142-201566-201935-2555,OKC,89.0,1,1.0,2.0,3.0,2.0,,5,,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,5.0,8.0,,,,1.0,1.0,5.0,,2.0,3.0,,,,,,1.0,1.0,,,,3.0,,,,,,,,,,,2.0,2.0,,,,,,,,,5.0,5.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,1.25,,1.25,0.5,,,,,,,,,,,,,,80.89887640449437,14.5,20.0,14.5,17.333333333333332,,,,0.5,1.0,1.0,,,,,,,,,,,,0.5,,0.4968,,0.4968,,,,1.0,7.1,23.4,1.0,-3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201142-201566-201935-965,1610612760,"Nazr Mohammed, Kevin Durant, Russell Westbrook, James Harden, Derek Fisher","Mohammed, Durant, Westbrook, Harden, Fisher",1737-201142-201566-201935-965,OKC,218.0,1,4.0,6.0,7.0,1.0,1.0,13,2.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,8.0,4.0,,1.0,,1.0,1.0,2.0,4.0,,3.0,,2.0,1.0,,2.0,1.0,3.0,1.0,,,7.0,1.0,,3.0,,3.0,1.0,4.0,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,8.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.4,,1.0,0.5,,1.0,0.5714285714285714,,1.0,0.2857142857142857,,,,,1.0,0.3333333333333333,,0.75,0.25,1.0,1.0,,,85.87155963302753,15.333333333333334,18.0,14.166666666666666,17.714285714285715,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,0.14285714285714285,,,,0.2857142857142857,0.5,0.5,1.0,1.0,,0.7142857142857143,0.5,0.5322357142857143,0.6792,0.7007,0.14285714285714285,0.2,,0.25,5.5,25.55,0.16666666666666666,4.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201142-201586-201935-965,1610612760,"Nazr Mohammed, Kevin Durant, Serge Ibaka, James Harden, Derek Fisher","Mohammed, Durant, Ibaka, Harden, Fisher",1737-201142-201586-201935-965,OKC,65.0,1,1.0,3.0,2.0,3.0,,5,,1.0,,,,,,,,,,1.0,,,4.0,4.0,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,2.0,,,4.0,1.0,,,,4.0,4.0,3.0,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,,,1.0,,,,,,110.76923076923077,12.333333333333334,14.0,12.333333333333334,14.0,1.0,,,,,,,,,,,,,,,,,1.0,,0.334,,0.334,0.5,0.5,,1.0,2.9,,1.0,4.0,,,,,,,,,,,,,,,,,,1.0,,4.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201142-201935-2555-965,1610612760,"Nazr Mohammed, Kevin Durant, James Harden, Nick Collison, Derek Fisher","Mohammed, Durant, Harden, Collison, Fisher",1737-201142-201935-2555-965,OKC,1119.0,5,19.0,32.0,35.0,25.0,8.0,67,2.0,5.0,1.0,3.0,4.0,13.0,1.0,8.0,,2.0,7.0,26.0,,5.0,11.0,25.0,29.0,1.0,5.0,5.0,7.0,20.0,22.0,6.0,8.0,,2.0,2.0,,5.0,3.0,,3.0,,2.0,,6.0,8.0,3.0,10.0,1.0,14.0,9.0,23.0,3.0,2.0,5.0,6.0,9.0,8.0,,,12.0,3.0,,,1.0,20.0,22.0,25.0,0.42857142857142855,0.5,,,,0.2692307692307692,0.2,0.35,0.22580645161290322,0.2,0.2916666666666667,0.33783783783783783,0.35714285714285715,0.39285714285714285,0.16129032258064516,0.19230769230769232,0.2,0.6,1.0,0.8333333333333334,0.47058823529411764,0.75,0.8125,0.4090909090909091,0.3333333333333333,0.8333333333333334,0.75,,86.21983914209116,19.75,13.914285714285715,18.5,13.771428571428572,0.16129032258064516,0.4,0.5,0.41935483870967744,0.3076923076923077,0.4,0.5,0.25806451612903225,0.125,0.14285714285714285,,0.06451612903225806,,,,0.6,0.3333333333333333,0.3225806451612903,,0.43143387096774194,0.48206,0.43245,0.08823529411764706,0.10344827586206896,0.2,0.88,9.242307692307692,23.18,0.78125,-4.0,20.0,,3.0,,2.0,,4.0,,,0.0967741935483871,,,,0.08333333333333333,,4.0,2.0,5.0,2.0,8.0,,3.0,3.0,1.0,0.20833333333333334,0.4,0.08333333333333333,1.0,,5.0,4.0,,1.0,,1.0,0.75,,1.0,0.5,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.23076923076923078,0.125,0.2,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
1737-201161-201586-201935-965,1610612760,"Nazr Mohammed, Daequan Cook, Serge Ibaka, James Harden, Derek Fisher","Mohammed, Cook, Ibaka, Harden, Fisher",1737-201161-201586-201935-965,OKC,160.0,1,3.0,4.0,4.0,,1.0,8,,,,,1.0,2.0,,1.0,,1.0,1.0,3.0,,1.0,2.0,4.0,4.0,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,,1.0,,,2.0,1.0,,,,4.0,,,,,,,,0.3333333333333333,,,0.25,,,0.4,,,0.25,0.3333333333333333,,,,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,,72.0,20.75,19.25,19.5,15.75,,,,0.5,0.5,1.0,,0.25,,,,0.25,,,,,,0.25,,0.4144125,0.44295,,0.2,0.25,,,11.833333333333334,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2012,2011-12,True
