EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyArc3FGA,FtPoints,PenaltyFG3A,PenaltyFtPoints,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyArc3Frequency,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,FTDefRebounds,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,PenaltyFg3Pct,AtRimPctBlocked,DefFTReboundPct,DefCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceFtPoints,PtsUnassisted3s,AtRimAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,SelfOReb,BadPassTurnovers,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3Frequency,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffensiveGoaltends,Loose Ball Fouls Drawn,BadPassOutOfBoundsTurnovers,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,Travels,Technical Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,SecondChanceCorner3FGA,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceTurnovers,BlockedCorner3,BlockedLongMidRange,3SecondViolations,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctBlocked,team_id,year,season,team_vs
1495-1536-1938-2225-2564,1610612759,"Tim Duncan, Stephen Jackson, Manu Ginobili, Tony Parker, Boris Diaw","Duncan, Jackson, Ginobili, Parker, Diaw",1495-1536-1938-2225-2564,SAS,1401.0,6,23.0,2.0,47.0,45.0,15.0,17.0,92,13.0,6.0,11.0,16.0,33.0,50.0,48.0,10.0,5.0,7.0,3.0,16.0,11.0,8.0,10.0,1.0,44.0,15.0,4.0,1.0,0.3125,0.3333333333333333,0.48484848484848486,0.5125,0.5681818181818182,94.56102783725909,15.808510638297872,14.622222222222222,15.212765957446809,13.8,0.325,0.275,0.5454545454545454,0.5454545454545454,0.5,0.48187625,9.857575757575757,0.3191489361702128,5.0,9.0,2.0,5.0,5.0,3.0,7.0,3.0,7.0,4.0,11.0,14.0,22.0,6.0,7.0,3.0,2.0,2.0,2.0,4.0,10.0,16.0,19.0,3.0,2.0,2.0,5.0,,4.0,2.0,14.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.36363636363636365,0.3076923076923077,0.4375,0.175,0.6,0.8333333333333334,0.8,0.8235294117647058,1.0,1.0,0.7777777777777778,0.6666666666666666,0.225,0.5555555555555556,0.5555555555555556,0.38461538461538464,0.38461538461538464,0.4,0.175,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.38461538461538464,0.4,0.4,0.42857142857142855,0.48975769230769234,0.28,25.014285714285712,2.0,9.0,2.0,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,,,,4.0,1.0,1.0,3.0,3.0,6.0,3.0,3.0,1.0,0.75,0.75,0.17647058823529413,0.14285714285714285,0.25,0.25,1.0,0.47875,0.12,,,,,2.0,2.0,1.0,,,,5.0,,,,,1.0,1.0,,,,0.11627906976744186,0.1388888888888889,3.0,,3.0,,,,4.0,1.0,2.0,,,,,,,,,1.0,1.0,2.0,1.0,0.25,0.09523809523809523,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-1938-2225-2588,1610612759,"Tim Duncan, Stephen Jackson, Manu Ginobili, Tony Parker, Matt Bonner","Duncan, Jackson, Ginobili, Parker, Bonner",1495-1536-1938-2225-2588,SAS,734.0,6,12.0,-1.0,23.0,27.0,15.0,11.0,50,6.0,,3.0,9.0,20.0,23.0,24.0,8.0,4.0,5.0,,11.0,4.0,4.0,2.0,,17.0,15.0,1.0,,0.4444444444444444,0.5714285714285714,0.45,0.42,0.4423076923076923,98.09264305177112,16.26086956521739,13.333333333333334,14.304347826086957,13.222222222222221,0.24,0.12,,,,0.498682,6.68,0.6521739130434783,8.0,11.0,6.0,9.0,1.0,1.0,4.0,1.0,5.0,7.0,11.0,19.0,10.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,8.0,11.0,18.0,3.0,1.0,1.0,4.0,4.0,2.0,,19.0,1.0,0.2,0.2,0.6363636363636364,0.6071428571428571,0.6333333333333333,0.2,0.75,1.0,0.6666666666666666,0.9090909090909091,1.0,1.0,1.0,0.5,0.44,0.7272727272727273,0.8,0.16666666666666666,0.2,1.0,0.16,0.25,0.25,1.0,0.6428571428571429,0.6666666666666666,0.64,0.25,0.5112392857142857,0.8260869565217391,24.64,3.0,2.0,3.0,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,0.21428571428571427,2.0,0.1,0.16666666666666666,5.0,3.0,4.0,3.0,7.0,6.0,6.0,7.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.5454545454545454,0.4666666666666667,0.4,0.5714285714285714,0.75,0.39958333333333335,0.2608695652173913,1.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,1.0,,,0.3333333333333333,0.09090909090909091,1.0,1.0,0.04,,0.3333333333333333,0.038461538461538464,0.047619047619047616,,,,3.0,1.0,,1.0,,,1.0,,0.25,,0.375,,,,,,1.0,2.0,1.0,0.07692307692307693,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-201168-202695-2225,1610612759,"Tim Duncan, Stephen Jackson, Tiago Splitter, Kawhi Leonard, Tony Parker","Duncan, Jackson, Splitter, Leonard, Parker",1495-1536-201168-202695-2225,SAS,6.0,1,,2.0,1.0,1.0,,,2,,,,,,2.0,,,,,,,,1.0,2.0,,2.0,,,,,,,,1.0,480.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-201971-201980-202390,1610612759,"Tim Duncan, Stephen Jackson, DeJuan Blair, Danny Green, Gary Neal","Duncan, Jackson, Blair, Green, Neal",1495-1536-201971-201980-202390,SAS,41.0,1,1.0,,1.0,1.0,,,2,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,70.2439024390244,16.0,25.0,16.0,25.0,,1.0,,,,0.412,21.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-201971-201980-2225,1610612759,"Tim Duncan, Stephen Jackson, DeJuan Blair, Danny Green, Tony Parker","Duncan, Jackson, Blair, Green, Parker",1495-1536-201971-201980-2225,SAS,95.0,1,2.0,-3.0,2.0,3.0,,2.0,5,,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,,,,1.0,1.0,0.5,0.5,0.5,75.78947368421053,28.0,13.0,28.0,13.0,,1.0,0.5,0.5,1.0,0.4103,18.45,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-201980-202390-2225,1610612759,"Tim Duncan, Stephen Jackson, Danny Green, Gary Neal, Tony Parker","Duncan, Jackson, Green, Neal, Parker",1495-1536-201980-202390-2225,SAS,56.0,1,1.0,-2.0,2.0,2.0,,,4,1.0,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,102.85714285714286,17.0,11.0,17.0,11.0,1.0,,,,,0.3535,9.9,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-201980-202695-2225,1610612759,"Tim Duncan, Stephen Jackson, Danny Green, Kawhi Leonard, Tony Parker","Duncan, Jackson, Green, Leonard, Parker",1495-1536-201980-202695-2225,SAS,146.0,1,2.0,4.0,5.0,5.0,3.0,3.0,10,1.0,1.0,1.0,2.0,4.0,8.0,4.0,,,,,,1.0,2.0,2.0,,6.0,3.0,,,,,0.5,0.7,0.6666666666666666,98.63013698630138,9.6,19.6,9.6,19.6,0.2,0.2,1.0,1.0,,0.53122,6.5,0.6,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,,1.0,1.0,,,,1.0,1.0,2.0,3.0,,,,,,,,5.0,,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.2,,1.0,1.0,1.0,,1.0,,,0.4,0.5,0.5,,,,0.2,1.0,1.0,,0.3333333333333333,,0.6,1.0,0.4589666666666667,0.625,24.9,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.683,0.25,,,1.0,1.0,2.0,,,,,,1.0,,,1.0,,,1.0,,,1.0,0.16666666666666666,0.2,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-201980-2225-2564,1610612759,"Tim Duncan, Stephen Jackson, Danny Green, Tony Parker, Boris Diaw","Duncan, Jackson, Green, Parker, Diaw",1495-1536-201980-2225-2564,SAS,466.0,3,8.0,-10.0,14.0,16.0,4.0,5.0,30,4.0,1.0,2.0,3.0,10.0,7.0,17.0,6.0,3.0,3.0,1.0,6.0,3.0,1.0,2.0,,5.0,4.0,,,1.0,1.0,0.3,0.2727272727272727,0.2916666666666667,92.70386266094421,15.357142857142858,15.6875,14.5,13.625,0.36363636363636365,0.18181818181818182,0.5,0.5,1.0,0.5212,7.9799999999999995,0.2857142857142857,2.0,4.0,,,,,1.0,,1.0,1.0,3.0,2.0,,,1.0,,,,,2.0,6.0,8.0,9.0,1.0,3.0,,4.0,,2.0,,2.0,,,,0.3333333333333333,0.25,0.25,0.09090909090909091,0.25,0.6,1.0,0.6666666666666666,0.2,1.0,1.0,1.0,0.36363636363636365,0.5,0.6666666666666666,,,,0.09090909090909091,,,,,,0.45454545454545453,,0.435475,0.2857142857142857,24.1,1.0,1.0,1.0,,1.0,1.0,5.0,4.0,5.0,2.0,0.4,0.25,3.0,0.3,0.5,2.0,,,1.0,2.0,2.0,1.0,1.0,0.5,0.5,0.5,0.14285714285714285,0.125,,,,0.4382,0.2857142857142857,,,,,,,,1.0,,1.0,1.0,,,,0.25,,1.0,,,,0.08333333333333333,0.09090909090909091,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,1.0,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-201980-2225-2588,1610612759,"Tim Duncan, Stephen Jackson, Danny Green, Tony Parker, Matt Bonner","Duncan, Jackson, Green, Parker, Bonner",1495-1536-201980-2225-2588,SAS,463.0,3,8.0,2.0,12.0,11.0,,2.0,23,6.0,2.0,2.0,6.0,14.0,13.0,11.0,8.0,4.0,4.0,2.0,8.0,1.0,3.0,1.0,1.0,8.0,,,,0.6666666666666666,0.8,0.42857142857142855,0.35294117647058826,0.3611111111111111,71.53347732181426,21.583333333333332,18.545454545454547,18.666666666666668,18.454545454545453,0.35294117647058826,0.11764705882352941,1.0,1.0,1.0,0.4783911764705882,7.307142857142857,,1.0,6.0,,,3.0,,3.0,,3.0,,,,4.0,,3.0,,,,2.0,3.0,1.0,4.0,9.0,,,,,,1.0,,,,,,,,,0.17647058823529413,,1.0,0.75,0.8,,,1.0,1.0,0.35294117647058826,0.16666666666666666,0.2,0.5,0.75,0.6666666666666666,0.17647058823529413,,,,,,0.5294117647058824,,,,24.8,,1.0,,,1.0,1.0,,,,,,,3.0,0.21428571428571427,0.3333333333333333,4.0,1.0,3.0,2.0,5.0,5.0,4.0,5.0,0.4,0.4,0.4166666666666667,0.5,0.45454545454545453,0.3333333333333333,0.6,0.3333333333333333,0.477875,0.38461538461538464,,,,,2.0,,,,,,,,,,0.16666666666666666,,0.6666666666666666,,,,,,,1.0,,,1.0,,,,,,,0.3333333333333333,,,,,,,,2.0,,0.6,0.25,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-202341-202390-2225,1610612759,"Tim Duncan, Stephen Jackson, James Anderson, Gary Neal, Tony Parker","Duncan, Jackson, Anderson, Neal, Parker",1495-1536-202341-202390-2225,SAS,51.0,1,1.0,,2.0,1.0,2.0,1.0,3,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,84.70588235294117,14.0,23.0,7.5,23.0,,,,,,0.508675,2.4,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,,,,,,0.5,,1.0,,0.508675,,22.8,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,0.5,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-202390-202695-2225,1610612759,"Tim Duncan, Stephen Jackson, Gary Neal, Kawhi Leonard, Tony Parker","Duncan, Jackson, Neal, Leonard, Parker",1495-1536-202390-202695-2225,SAS,810.0,3,14.0,-3.0,25.0,23.0,4.0,2.0,48,5.0,3.0,5.0,9.0,13.0,31.0,34.0,4.0,2.0,4.0,,10.0,7.0,3.0,4.0,1.0,31.0,4.0,,1.0,0.2222222222222222,0.2222222222222222,0.6923076923076923,0.75,0.7894736842105263,85.33333333333333,15.88,17.956521739130434,15.24,17.52173913043478,0.2777777777777778,0.2777777777777778,0.6,0.6,,0.4976472222222222,9.669230769230769,0.16,3.0,3.0,,,3.0,1.0,2.0,3.0,5.0,,,5.0,14.0,6.0,2.0,1.0,2.0,,1.0,1.0,6.0,8.0,9.0,2.0,5.0,2.0,7.0,2.0,3.0,,5.0,0.6666666666666666,0.6,0.6,,1.5,1.25,0.2777777777777778,0.2857142857142857,0.75,1.0,0.7777777777777778,1.0,0.8,0.5,,0.16666666666666666,1.0,1.0,0.6,0.6,0.3333333333333333,0.1111111111111111,0.5,0.5,,,,0.4444444444444444,0.5,0.6108,0.16129032258064516,23.419999999999998,,4.0,1.0,2.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,0.16666666666666666,,,,,,3.0,1.0,,1.0,,1.0,,2.0,1.0,,1.0,,,1.0,,1.0,1.0,0.16666666666666666,1.0,,0.05555555555555555,0.07692307692307693,,,3.0,1.0,1.0,,,,1.0,,,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-202390-202695-2564,1610612759,"Tim Duncan, Stephen Jackson, Gary Neal, Kawhi Leonard, Boris Diaw","Duncan, Jackson, Neal, Leonard, Diaw",1495-1536-202390-202695-2564,SAS,73.0,1,1.0,2.0,3.0,3.0,,,6,1.0,,,1.0,3.0,2.0,,2.0,1.0,1.0,,2.0,,,,,2.0,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,118.35616438356165,10.0,14.333333333333334,10.0,14.333333333333334,0.3333333333333333,,,,,0.46493333333333337,5.966666666666666,,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-202390-2225-2564,1610612759,"Tim Duncan, Stephen Jackson, Gary Neal, Tony Parker, Boris Diaw","Duncan, Jackson, Neal, Parker, Diaw",1495-1536-202390-2225-2564,SAS,170.0,3,3.0,-2.0,4.0,5.0,,,9,2.0,1.0,1.0,3.0,3.0,7.0,9.0,2.0,1.0,1.0,,2.0,1.0,2.0,2.0,,7.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.75,0.7,76.23529411764706,21.25,17.0,21.25,17.0,0.5,0.25,1.0,1.0,,0.4562125,10.200000000000001,,,,,,2.0,,1.0,,1.0,,,,4.0,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,1.0,1.0,0.5,0.25,,,,,,0.25,,,,24.1,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.2,0.25,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1536-202695-2225-2564,1610612759,"Tim Duncan, Stephen Jackson, Kawhi Leonard, Tony Parker, Boris Diaw","Duncan, Jackson, Leonard, Parker, Diaw",1495-1536-202695-2225-2564,SAS,410.0,2,7.0,-5.0,13.0,11.0,,4.0,24,2.0,1.0,2.0,4.0,9.0,16.0,21.0,2.0,1.0,3.0,1.0,8.0,2.0,2.0,2.0,,12.0,,,,0.25,0.5,0.4444444444444444,0.6363636363636364,0.6666666666666666,84.29268292682927,17.692307692307693,16.363636363636363,17.692307692307693,15.090909090909092,0.18181818181818182,0.18181818181818182,0.5,0.5,1.0,0.5084045454545455,5.844444444444445,,3.0,5.0,,,,2.0,2.0,2.0,2.0,,,,6.0,6.0,2.0,2.0,2.0,2.0,,,2.0,2.0,5.0,2.0,2.0,1.0,4.0,,1.0,,,1.0,1.0,1.0,,,,0.18181818181818182,0.5,0.4,,0.4,0.5,,,,0.45454545454545453,0.6,1.0,,,,0.18181818181818182,1.0,1.0,1.0,,,0.6363636363636364,1.0,,,24.2,,2.0,,,1.0,1.0,,,,,,,2.0,0.2222222222222222,,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,0.6,0.6,0.5,1.0,1.0,0.6586,0.25,,,,,4.0,,,1.0,,,1.0,,,,0.4,,,,,,0.08333333333333333,0.1,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1938-201168-201980-2225,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Danny Green, Tony Parker","Duncan, Ginobili, Splitter, Green, Parker",1495-1938-201168-201980-2225,SAS,296.0,1,5.0,,10.0,10.0,,,20,5.0,1.0,3.0,4.0,9.0,10.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,,9.0,,,,0.25,0.25,0.4444444444444444,0.4444444444444444,0.45454545454545453,97.29729729729729,14.6,15.0,14.4,14.4,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.4188,12.3,,1.0,1.0,,,2.0,,,,,,,,6.0,,,,,,,2.0,1.0,5.0,6.0,,,,,,2.0,,,,,,,,,,,0.5,1.0,0.75,,,1.0,1.0,0.1111111111111111,1.0,1.0,0.4,0.4,,,,,,,,0.1111111111111111,,,,,,2.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,0.5,0.2,0.2,0.3333333333333333,,,,0.1,,,,,,2.0,,,,,2.0,,,,,1.0,1.0,,,,0.18181818181818182,0.18181818181818182,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1938-201168-202390-202695,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Gary Neal, Kawhi Leonard","Duncan, Ginobili, Splitter, Neal, Leonard",1495-1938-201168-202390-202695,SAS,39.0,1,1.0,2.0,1.0,1.0,1.0,,2,,,,1.0,1.0,2.0,,2.0,1.0,1.0,,2.0,,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,73.84615384615384,8.0,31.0,8.0,31.0,,,,,,0.5142,2.3,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,0.5142,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
1495-1938-201168-202695-2225,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Kawhi Leonard, Tony Parker","Duncan, Ginobili, Splitter, Leonard, Parker",1495-1938-201168-202695-2225,SAS,128.0,2,2.0,7.0,5.0,3.0,1.0,,8,1.0,,,2.0,4.0,7.0,,2.0,1.0,1.0,,2.0,2.0,4.0,4.0,,4.0,1.0,,,0.5,1.0,0.5,0.5,0.5833333333333334,90.0,12.2,22.333333333333332,12.2,20.0,0.25,,,,,0.529225,2.825,0.2,2.0,3.0,,,,,,,,,,,2.0,,,,,,,,2.0,2.0,4.0,,1.0,,1.0,1.0,,,,,,,,,,,,0.6666666666666666,,0.6666666666666666,1.0,1.0,,,0.75,0.6666666666666666,1.0,,,,,,,,,,0.75,,,,,,3.0,,,1.0,1.0,,,,,,,1.0,0.25,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.6454,0.42857142857142855,,,,,2.0,,1.0,,,,2.0,,,,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,True
