EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,Travels,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,DefensiveGoaltends,3SecondViolations,Clear Path Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,Charge Fouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,team_id,year,season,team_vs
1733-1889-201167-201568-201951,1610612743,"Al Harrington, Andre Miller, Arron Afflalo, Danilo Gallinari, Ty Lawson","Harrington, Miller, Afflalo, Gallinari, Lawson",1733-1889-201167-201568-201951,DEN,41.0,2,1.0,,2.0,4.0,2.0,4.0,,6.0,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,3.0,,,,,,,,,1.0,,3.0,,,3.0,,,,,,1.0,1.0,,,,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,,,,,,3.0,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.5,,1.5,0.75,,0.75,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,210.73170731707316,,12.0,4.25,12.0,4.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,0.50745,,0.50745,,,,1.0,,23.6,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-1889-201167-201568-202702,1610612743,"Al Harrington, Andre Miller, Arron Afflalo, Danilo Gallinari, Kenneth Faried","Harrington, Miller, Afflalo, Gallinari, Faried",1733-1889-201167-201568-202702,DEN,253.0,2,4.0,4.0,6.0,7.0,3.0,,1.0,13.0,1.0,1.0,,,,,1.0,1.0,,2.0,2.0,1.0,,1.0,,,2.0,4.0,2.0,3.0,,10.0,6.0,,,1.0,1.0,,3.0,,2.0,2.0,,3.0,,4.0,6.0,,1.0,,,,2.0,2.0,,,,,6.0,,1.0,,3.0,,3.0,1.0,4.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,7.0,3.0,3.0,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,,,0.7142857142857143,1.5,0.375,0.7142857142857143,1.5,0.375,0.42857142857142855,,,,,,1.0,0.5,,,0.75,0.3333333333333333,,,0.5,,,,1.0,1.0,,,73.99209486166008,1.0,21.666666666666668,17.571428571428573,17.833333333333332,16.714285714285715,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,,0.2857142857142857,0.14285714285714285,,,,,,,,,,,0.25,0.5714285714285714,,0.47575,0.5247,0.4664875,,,0.3,0.3,10.525,24.333333333333332,0.5,1.0,0.25,2.0,1.0,1.0,,1.0,,2.0,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-1889-201167-201580-201951,1610612743,"Al Harrington, Andre Miller, Arron Afflalo, JaVale McGee, Ty Lawson","Harrington, Miller, Afflalo, McGee, Lawson",1733-1889-201167-201580-201951,DEN,1156.0,3,19.0,-9.0,37.0,34.0,14.0,13.0,5.0,71.0,7.0,11.0,3.0,3.0,1.0,2.0,1.0,6.0,4.0,9.0,4.0,,2.0,3.0,1.0,1.0,12.0,26.0,2.0,7.0,10.0,40.0,49.0,3.0,4.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,6.0,15.0,16.0,8.0,6.0,4.0,3.0,2.0,3.0,8.0,2.0,10.0,2.0,5.0,1.0,2.0,22.0,,5.0,3.0,6.0,,9.0,5.0,14.0,1.0,1.0,,1.0,,3.0,1.0,4.0,,3.0,5.0,8.0,,1.0,11.0,,,11.0,4.0,5.0,4.0,,1.0,5.0,3.0,30.0,11.0,12.0,,0.6666666666666666,0.8,1.0,0.2857142857142857,1.0,0.2857142857142857,0.46153846153846156,0.75,0.5,0.45454545454545453,0.9,0.5625,0.5405405405405406,1.0,0.6818181818181818,0.21212121212121213,0.11538461538461539,0.2727272727272727,,0.25,,0.6666666666666666,0.35714285714285715,0.375,,0.5294117647058824,0.2631578947368421,0.75,,0.4,,,0.6666666666666666,1.0,,0.42857142857142855,,88.44290657439447,0.6,17.405405405405407,15.058823529411764,16.513513513513512,13.705882352941176,0.3333333333333333,0.6363636363636364,0.875,0.7142857142857143,0.18181818181818182,0.16666666666666666,0.16666666666666666,1.0,0.2727272727272727,0.4444444444444444,0.4444444444444444,0.5,0.12121212121212122,0.09090909090909091,0.6666666666666666,0.6666666666666666,1.0,0.6,1.0,0.2,1.0,1.0,0.25,0.5,,0.5454545454545454,0.6666666666666666,0.4958833333333333,0.54074,0.4712875,0.11764705882352941,0.14814814814814814,0.25,0.375,9.28076923076923,23.814285714285713,0.3783783783783784,2.0,0.25,,,,1.0,1.0,,,1.0,,1.0,3.0,1.0,0.5,0.0625,,,,,,,0.5,1.0,3.0,0.3333333333333333,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-1889-201167-201585-201951,1610612743,"Al Harrington, Andre Miller, Arron Afflalo, Kosta Koufos, Ty Lawson","Harrington, Miller, Afflalo, Koufos, Lawson",1733-1889-201167-201585-201951,DEN,80.0,1,1.0,4.0,2.0,2.0,,,1.0,4.0,1.0,3.0,1.0,3.0,,,,,1.0,1.0,,,,,,,2.0,4.0,,,,4.0,,1.0,3.0,,,,2.0,,,,,,2.0,2.0,,2.0,,,,1.0,,1.0,,,,1.0,2.0,,2.0,1.0,1.0,,2.0,3.0,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,0.5,1.0,,,,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,,72.0,,19.0,21.0,9.0,21.0,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.25,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,,,,,,,0.75,,0.5376,0.5767333333333333,,,,0.5,,6.05,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1610612743,2012,2011-12,True
1733-1889-201167-201951-202389,1610612743,"Al Harrington, Andre Miller, Arron Afflalo, Ty Lawson, Timofey Mozgov","Harrington, Miller, Afflalo, Lawson, Mozgov",1733-1889-201167-201951-202389,DEN,41.0,1,1.0,-2.0,2.0,1.0,,,1.0,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,1.0,,,,,,,,,105.36585365853658,,16.5,8.0,15.0,8.0,0.5,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,0.5,,0.53755,0.6651,,,,,,3.4,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-1889-201167-201951-202702,1610612743,"Al Harrington, Andre Miller, Arron Afflalo, Ty Lawson, Kenneth Faried","Harrington, Miller, Afflalo, Lawson, Faried",1733-1889-201167-201951-202702,DEN,359.0,4,6.0,-5.0,10.0,10.0,2.0,,2.0,20.0,2.0,8.0,1.0,7.0,,,1.0,2.0,1.0,4.0,,,,,,,4.0,14.0,,,,8.0,13.0,1.0,7.0,,,,2.0,1.0,1.0,,,2.0,6.0,2.0,,2.0,,,,3.0,,3.0,,1.0,1.0,1.0,6.0,,7.0,,1.0,1.0,2.0,7.0,9.0,,,,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,,1.0,,,,,,,,,,,6.0,2.0,2.0,,0.75,1.0,,,,,0.2857142857142857,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,1.0,,,,,0.5,1.0,0.5,0.7,,,0.3333333333333333,0.7,1.0,,0.3333333333333333,,,,1.0,,,,80.22284122562674,,18.6,17.3,16.6,16.1,0.5714285714285714,0.25,0.25,0.5,0.14285714285714285,0.5,0.5,1.0,0.2857142857142857,0.25,0.25,1.0,,,,,,1.0,0.14285714285714285,,,,,,,0.5714285714285714,,0.48937857142857144,0.5780285714285714,0.4012,,,0.25,0.25,7.171428571428572,,0.2,,,,,,,,,,5.0,,1.0,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-1889-201568-201580-201951,1610612743,"Al Harrington, Andre Miller, Danilo Gallinari, JaVale McGee, Ty Lawson","Harrington, Miller, Gallinari, McGee, Lawson",1733-1889-201568-201580-201951,DEN,1127.0,4,19.0,,34.0,34.0,27.0,18.0,6.0,68.0,8.0,16.0,3.0,7.0,8.0,15.0,,4.0,2.0,9.0,6.0,4.0,2.0,2.0,,,10.0,29.0,5.0,8.0,6.0,41.0,41.0,4.0,10.0,,1.0,,8.0,9.0,27.0,6.0,3.0,33.0,14.0,6.0,12.0,6.0,2.0,2.0,2.0,7.0,4.0,11.0,2.0,5.0,,2.0,26.0,1.0,9.0,3.0,9.0,1.0,13.0,11.0,24.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,,2.0,3.0,7.0,1.0,,6.0,,,10.0,4.0,1.0,1.0,,,1.0,1.0,33.0,33.0,27.0,1.0,0.7,1.0,0.8,0.625,,0.625,0.3448275862068966,0.4,0.3333333333333333,0.47297297297297297,0.36363636363636365,0.45454545454545453,0.4880952380952381,0.36363636363636365,0.4583333333333333,0.21621621621621623,0.06896551724137931,0.125,,0.6666666666666666,0.5,0.8181818181818182,0.47368421052631576,0.6,0.3333333333333333,0.75,0.45454545454545453,0.75,,0.42857142857142855,,0.3333333333333333,0.6,1.0,1.0,0.6,,86.88553682342501,1.0,16.91176470588235,16.235294117647058,15.588235294117647,13.617647058823529,0.43243243243243246,0.5,0.5714285714285714,0.625,0.10810810810810811,,,,0.24324324324324326,0.2222222222222222,0.2222222222222222,1.0,0.16216216216216217,0.05405405405405406,1.0,1.0,1.0,0.6363636363636364,0.42857142857142855,,,,0.45454545454545453,0.5333333333333333,0.12121212121212122,0.6486486486486487,1.0,0.4988783783783784,0.55846,0.4916212121212122,0.0975609756097561,0.12121212121212122,0.1951219512195122,0.8048780487804879,7.796551724137931,24.525,0.7941176470588235,2.0,0.06060606060606061,3.0,,1.0,2.0,4.0,3.0,2.0,3.0,1.0,,1.0,1.0,0.6666666666666666,0.15,0.5,0.5,0.6666666666666666,0.09090909090909091,,,1.0,,,,,,,2.0,0.5,1.0,0.3333333333333333,,,,,,,,,,1610612743,2012,2011-12,True
1733-1889-201568-201951-202702,1610612743,"Al Harrington, Andre Miller, Danilo Gallinari, Ty Lawson, Kenneth Faried","Harrington, Miller, Gallinari, Lawson, Faried",1733-1889-201568-201951-202702,DEN,192.0,2,3.0,-4.0,6.0,8.0,,2.0,1.0,14.0,,1.0,,,,,,1.0,2.0,2.0,,,,,,,2.0,4.0,,,1.0,5.0,9.0,,,,,1.0,1.0,,,,,,2.0,2.0,,,,,1.0,1.0,,1.0,,,,1.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,2.0,2.0,,2.0,1.0,,1.0,2.0,,,,1.0,1.0,,1.0,,,2.0,1.0,,,,,,,4.0,,,,0.5,0.5,,,,,0.5,,,0.5,,,0.5,0.5,,,0.25,1.0,,1.0,,0.6666666666666666,0.5,,,0.6666666666666666,0.5,,1.0,,,,,1.0,,,,105.0,,18.5,10.125,18.5,10.125,0.25,,,,0.25,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,0.25,,0.40145,,,0.2,0.2,0.2,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-201147-201167-201580-201951,1610612743,"Al Harrington, Corey Brewer, Arron Afflalo, JaVale McGee, Ty Lawson","Harrington, Brewer, Afflalo, McGee, Lawson",1733-201147-201167-201580-201951,DEN,58.0,1,1.0,2.0,2.0,2.0,,2.0,,4.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,4.0,2.0,,,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,,,1.0,0.5,0.5,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,99.3103448275862,,13.0,16.0,13.0,16.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,0.5,,0.5002,,,,,,,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-201167-201568-201580-201951,1610612743,"Al Harrington, Arron Afflalo, Danilo Gallinari, JaVale McGee, Ty Lawson","Harrington, Afflalo, Gallinari, McGee, Lawson",1733-201167-201568-201580-201951,DEN,521.0,3,9.0,-1.0,15.0,16.0,,4.0,1.0,31.0,3.0,4.0,,1.0,,,,2.0,2.0,6.0,2.0,,,2.0,,,5.0,12.0,2.0,4.0,,16.0,17.0,,1.0,,,,,,,,,,6.0,4.0,6.0,,2.0,,1.0,3.0,2.0,5.0,,2.0,,1.0,12.0,,2.0,2.0,4.0,,6.0,2.0,8.0,1.0,1.0,,,,,,,,,3.0,4.0,1.0,,2.0,,,,,,,,,,,16.0,,,,0.6,0.6,1.0,0.5,,0.5,0.4166666666666667,,,0.5,,,0.5,,,0.25,0.08333333333333333,,0.5,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,,0.6666666666666666,0.25,,1.0,0.25,,,0.5,0.5,1.0,,1.0,85.68138195777351,,17.2,16.4375,17.0,15.3125,0.25,0.75,0.75,0.6666666666666666,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,0.5,0.125,0.125,,,,1.0,,,,,,,,0.5,,0.479146875,0.547,,,,,,11.133333333333333,25.025,,,,2.0,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-201167-201568-201951-202389,1610612743,"Al Harrington, Arron Afflalo, Danilo Gallinari, Ty Lawson, Timofey Mozgov","Harrington, Afflalo, Gallinari, Lawson, Mozgov",1733-201167-201568-201951-202389,DEN,141.0,1,2.0,-2.0,5.0,5.0,,3.0,1.0,10.0,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,2.0,3.0,,1.0,2.0,6.0,8.0,,,,1.0,,,,,,,,4.0,,,,,,,2.0,,2.0,,,1.0,1.0,4.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,,1.0,2.0,,,2.0,,,2.0,1.0,,,,,,,6.0,,,1.0,1.0,1.0,,,,,0.6666666666666666,,,0.5,,,0.6,,,0.25,,,,,1.0,,1.0,,,,0.5,,1.0,,,,,,,,,102.12765957446808,,18.4,9.8,17.6,9.8,,,,,0.5,0.5,0.5,1.0,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,,0.25,,0.442775,0.5958,,0.2,0.25,,,10.933333333333332,23.1,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1733-201167-201568-201951-202702,1610612743,"Al Harrington, Arron Afflalo, Danilo Gallinari, Ty Lawson, Kenneth Faried","Harrington, Afflalo, Gallinari, Lawson, Faried",1733-201167-201568-201951-202702,DEN,109.0,3,2.0,,3.0,5.0,1.0,1.0,1.0,8.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,3.0,,,,,,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,2.0,1.0,,,,,,,4.0,,1.0,,,,1.0,1.0,,1.0,,,,1.5,,,1.0,,,1.0,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,1.0,,,105.68807339449542,,12.333333333333334,14.4,11.666666666666666,13.8,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,0.6321,,,0.5,1.0,,,,23.4,0.3333333333333333,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1610612743,2012,2011-12,True
1889-201147-201167-201568-201951,1610612743,"Andre Miller, Corey Brewer, Arron Afflalo, Danilo Gallinari, Ty Lawson","Miller, Brewer, Afflalo, Gallinari, Lawson",1889-201147-201167-201568-201951,DEN,7.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,205.71428571428572,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1889-201147-201167-201580-202702,1610612743,"Andre Miller, Corey Brewer, Arron Afflalo, JaVale McGee, Kenneth Faried","Miller, Brewer, Afflalo, McGee, Faried",1889-201147-201167-201580-202702,DEN,147.0,1,2.0,-1.0,4.0,4.0,,,,8.0,,,,,,,2.0,2.0,,1.0,,,,,,,2.0,3.0,,,,4.0,5.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,,4.0,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,1.0,,,,1.0,,0.5,,,,,,,,,,1.0,,78.3673469387755,,21.0,15.75,21.0,14.75,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.3745,,,,,,,14.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1610612743,2012,2011-12,True
1889-201147-201167-202389-202702,1610612743,"Andre Miller, Corey Brewer, Arron Afflalo, Timofey Mozgov, Kenneth Faried","Miller, Brewer, Afflalo, Mozgov, Faried",1889-201147-201167-202389-202702,DEN,317.0,2,5.0,5.0,10.0,9.0,3.0,,3.0,19.0,2.0,2.0,1.0,1.0,,,,1.0,3.0,5.0,2.0,1.0,,,,,5.0,8.0,,2.0,4.0,14.0,9.0,3.0,3.0,,,,6.0,1.0,1.0,1.0,2.0,4.0,6.0,4.0,,2.0,,,,3.0,,3.0,,1.0,,2.0,6.0,2.0,1.0,1.0,3.0,,4.0,3.0,7.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,,,4.0,1.0,,6.0,3.0,,,,,,,8.0,4.0,3.0,,0.6,0.75,,,,,0.625,1.0,1.0,0.5,1.0,0.5,0.5384615384615384,1.0,0.5,0.2,,,,1.0,,1.0,0.3333333333333333,1.0,1.0,1.0,0.6,,1.0,,,1.0,,,1.0,1.0,,86.30914826498423,,14.3,19.333333333333332,12.6,19.333333333333332,0.2,1.0,1.0,0.5,0.1,,,,0.5,0.6,0.6,0.6666666666666666,0.2,,,,,0.3333333333333333,1.0,,,,,,0.5,0.4,,0.47411000000000003,0.3754,0.50085,0.23076923076923078,0.2727272727272727,0.42857142857142855,0.2857142857142857,12.6125,23.85,0.3,,,,,,,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1889-201147-201568-201580-201951,1610612743,"Andre Miller, Corey Brewer, Danilo Gallinari, JaVale McGee, Ty Lawson","Miller, Brewer, Gallinari, McGee, Lawson",1889-201147-201568-201580-201951,DEN,61.0,1,1.0,,2.0,2.0,,,2.0,4.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,2.0,1.0,1.0,,1.0,,2.0,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.5,1.0,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,,,,,,,1.0,1.0,,0.5,0.5,,1.0,,,,,,,,1.0,94.42622950819673,,16.0,14.5,11.0,10.5,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,0.5,1.0,0.5,,,,,,0.6666666666666666,,0.508,0.5631,,,,1.0,,3.2,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
1889-201147-201568-201580-202702,1610612743,"Andre Miller, Corey Brewer, Danilo Gallinari, JaVale McGee, Kenneth Faried","Miller, Brewer, Gallinari, McGee, Faried",1889-201147-201568-201580-202702,DEN,290.0,1,5.0,-1.0,8.0,7.0,,,1.0,15.0,,,,,,,,,1.0,1.0,3.0,,,1.0,,,1.0,1.0,1.0,4.0,4.0,9.0,10.0,,,,,2.0,2.0,,,,,,,2.0,3.0,,1.0,,,,1.0,1.0,,,,,3.0,1.0,,,1.0,,1.0,1.0,2.0,,,,2.0,,,2.0,2.0,,,,1.0,1.0,,4.0,,,4.0,2.0,,,,,,,7.0,,,,,,1.0,0.25,,0.25,1.0,,,0.5,,,0.6428571428571429,1.0,,0.8,,,,1.0,,0.25,,,0.3333333333333333,0.25,0.3333333333333333,,,,,0.5,,1.0,,,,74.48275862068967,,21.875,16.428571428571427,21.875,13.428571428571429,,,,,,,,,0.2,1.0,1.0,,0.6,0.2,,,,,,,,,,,,0.8,,0.51605,,,0.2857142857142857,0.6666666666666666,0.2222222222222222,,21.0,23.675,,,,1.0,,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,True
