EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,DefThreePtRebounds,Steals,LostBallSteals,BlockingFoulsDrawn,TwoPtShootingFoulsDrawn,PenaltyFg3Pct,PenaltyEfgPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,PenaltyAtRimFGM,PenaltyFG2M,PenaltyFg2Pct,PenaltyAtRimAccuracy,ShortMidRangeFGM,LongMidRangeFGM,PenaltyArc3FGM,Fg3aBlocked,OffThreePtRebounds,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Accuracy,SecondChanceFtPoints,ShortMidRangeAssists,Loose Ball Fouls Drawn,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,BadPassSteals,SecondChanceAtRimPctAssisted,SelfOReb,SelfORebPct,Loose Ball Fouls,Charge Fouls,Defensive 3 Seconds Violations,PtsUnassisted3s,HeaveAttempts,FTOffRebounds,Travels,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,DefensiveGoaltends,team_id,year,season,team_vs
1495-1536-1938-2225-2564,1610612759,"Tim Duncan, Stephen Jackson, Manu Ginobili, Tony Parker, Boris Diaw","Duncan, Jackson, Ginobili, Parker, Diaw",1495-1536-1938-2225-2564,SAS,1401.0,6,23.0,-2.0,45.0,47.0,17.0,15.0,3.0,92,8.0,10.0,2.0,4.0,,,12.0,24.0,4.0,9.0,12.0,48.0,50.0,,1.0,4.0,7.0,18.0,16.0,12.0,8.0,4.0,12.0,2.0,6.0,28.0,2.0,14.0,2.0,20.0,3.0,23.0,1.0,3.0,7.0,8.0,11.0,16.0,4.0,44.0,18.0,17.0,1.0,4.0,0.6666666666666666,0.7272727272727273,1.0,0.4444444444444444,,0.4444444444444444,0.5,0.5454545454545454,0.6666666666666666,0.5853658536585366,0.6666666666666666,0.6,0.2727272727272727,1.0,0.8235294117647058,0.16666666666666666,0.8571428571428571,0.17647058823529413,,0.75,94.56102783725909,14.622222222222222,15.808510638297872,13.8,15.212765957446809,0.30303030303030304,0.8,0.8888888888888888,0.75,0.12121212121212122,0.5,0.5,1.0,,,,0.5757575757575758,0.5068181818181818,0.596775,0.08333333333333333,0.375,9.120833333333334,23.844444444444445,0.37777777777777777,2.0,5.0,9.0,1.0,2.0,2.0,5.0,1.0,7.0,1.0,3.0,8.0,5.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,0.3333333333333333,0.55,1.0,1.0,1.0,0.15151515151515152,0.2727272727272727,0.15151515151515152,0.4,0.4,1.0,0.2,0.2,0.5,0.1,0.4,0.5339349999999999,0.10810810810810811,0.14285714285714285,1.0,4.0,,3.0,0.041666666666666664,0.1,0.5714285714285714,,,,,,2.0,4.0,0.5714285714285714,1.0,4.0,,,,1.0,,5.0,,,1.0,,,,,,0.2,0.3333333333333333,0.75,,0.8,0.8,,,,,2.0,3.0,,0.5,1.0,1.0,,1.0,2.0,2.0,2.0,,1.0,4.0,,,1.0,,,0.2222222222222222,,0.3333333333333333,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-1938-2225-2588,1610612759,"Tim Duncan, Stephen Jackson, Manu Ginobili, Tony Parker, Matt Bonner","Duncan, Jackson, Ginobili, Parker, Bonner",1495-1536-1938-2225-2588,SAS,734.0,6,12.0,1.0,27.0,23.0,11.0,15.0,1.0,50,6.0,8.0,1.0,2.0,,,7.0,15.0,2.0,5.0,4.0,24.0,23.0,,,2.0,3.0,13.0,12.0,6.0,6.0,2.0,8.0,1.0,5.0,18.0,,5.0,,8.0,1.0,9.0,1.0,2.0,5.0,4.0,4.0,6.0,1.0,22.0,13.0,11.0,,1.0,0.8571428571428571,0.8571428571428571,1.0,0.4,,0.4,0.4666666666666667,0.5,1.0,0.5217391304347826,1.0,0.7222222222222222,0.25,,0.45454545454545453,,0.5333333333333333,0.09090909090909091,,0.6,98.09264305177112,13.333333333333334,16.26086956521739,13.222222222222221,14.304347826086957,0.4,0.75,0.75,0.8333333333333334,0.1,0.5,0.5,1.0,,,,0.65,0.5062325000000001,,0.08333333333333333,0.5416666666666666,7.386666666666667,24.119999999999997,0.4074074074074074,3.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,,2.0,0.6666666666666666,0.7142857142857143,0.75,0.6666666666666666,0.6666666666666666,0.15,0.2,0.15,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.2857142857142857,0.5,0.14285714285714285,0.3333333333333333,0.5379428571428572,0.09090909090909091,0.11764705882352941,1.0,3.0,2.0,2.0,0.06666666666666667,,0.6,2.0,1.0,2.0,1.0,0.5,2.0,2.0,0.5,0.6666666666666666,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,,,0.3333333333333333,0.5,,1.0,,,0.25,0.25,1.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-201168-202695-2225,1610612759,"Tim Duncan, Stephen Jackson, Tiago Splitter, Kawhi Leonard, Tony Parker","Duncan, Jackson, Splitter, Leonard, Parker",1495-1536-201168-202695-2225,SAS,6.0,1,,-2.0,1.0,1.0,,,,2,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-201971-201980-202390,1610612759,"Tim Duncan, Stephen Jackson, DeJuan Blair, Danny Green, Gary Neal","Duncan, Jackson, Blair, Green, Neal",1495-1536-201971-201980-202390,SAS,41.0,1,1.0,,1.0,1.0,,,,2,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,70.2439024390244,25.0,16.0,25.0,16.0,1.0,,,,,,,,,,,1.0,0.5554,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-201971-201980-2225,1610612759,"Tim Duncan, Stephen Jackson, DeJuan Blair, Danny Green, Tony Parker","Duncan, Jackson, Blair, Green, Parker",1495-1536-201971-201980-2225,SAS,95.0,1,2.0,3.0,3.0,2.0,2.0,,,5,,,,,,,,1.0,1.0,1.0,2.0,5.0,2.0,,,,,3.0,,3.0,,1.0,1.0,,,3.0,,1.0,,1.0,,1.0,,,,,1.0,2.0,,5.0,3.0,2.0,,,,,1.0,1.0,,1.0,,0.75,,0.8333333333333334,,0.75,0.5,,1.0,,1.0,,,,75.78947368421053,13.0,28.0,13.0,28.0,,,,,,,,,,,,0.5,0.4908,,,0.6,15.4,24.7,0.6666666666666666,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,0.75,,1.0,,,0.5,0.5,1.0,1.0,1.0,,,,0.5,1.0,0.4908,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-201980-202390-2225,1610612759,"Tim Duncan, Stephen Jackson, Danny Green, Gary Neal, Tony Parker","Duncan, Jackson, Green, Neal, Parker",1495-1536-201980-202390-2225,SAS,56.0,1,1.0,2.0,2.0,2.0,,,,4,,,,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,0.5,,0.5,,,0.5,,1.0,,1.0,,,1.0,102.85714285714286,11.0,17.0,11.0,17.0,,,,,0.5,,,,,,,0.5,0.4954,,,,15.5,23.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-201980-202695-2225,1610612759,"Tim Duncan, Stephen Jackson, Danny Green, Kawhi Leonard, Tony Parker","Duncan, Jackson, Green, Leonard, Parker",1495-1536-201980-202695-2225,SAS,146.0,1,2.0,-4.0,5.0,5.0,3.0,3.0,,10,1.0,1.0,,1.0,,,2.0,3.0,,1.0,,4.0,8.0,,,,,4.0,4.0,,2.0,,2.0,,1.0,4.0,,1.0,,1.0,,1.0,,,1.0,2.0,1.0,,,4.0,4.0,3.0,,,1.0,1.0,,,,,0.6666666666666666,0.5,,0.5,,0.6666666666666666,0.25,,0.5,,0.5,,,,98.63013698630138,19.6,9.6,19.6,9.6,0.25,1.0,1.0,1.0,0.25,,,,,,,0.5,0.4844,,,1.0,9.666666666666666,22.4,0.6,1.0,1.0,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,0.6666666666666666,,,,0.25,0.25,,,,,0.3333333333333333,0.3333333333333333,,,,0.5113,,,1.0,1.0,1.0,,0.3333333333333333,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-201980-2225-2564,1610612759,"Tim Duncan, Stephen Jackson, Danny Green, Tony Parker, Boris Diaw","Duncan, Jackson, Green, Parker, Diaw",1495-1536-201980-2225-2564,SAS,466.0,3,8.0,10.0,16.0,14.0,5.0,4.0,4.0,30,3.0,8.0,1.0,2.0,,,4.0,14.0,2.0,4.0,3.0,17.0,7.0,1.0,1.0,5.0,,6.0,6.0,6.0,3.0,2.0,5.0,1.0,3.0,12.0,4.0,6.0,,7.0,4.0,11.0,,,1.0,1.0,3.0,4.0,,12.0,6.0,5.0,,,0.75,0.75,1.0,0.5,1.0,0.5,0.2857142857142857,0.3888888888888889,0.5,0.425,0.5,0.42857142857142855,0.2222222222222222,,0.8571428571428571,0.4,0.875,0.3333333333333333,0.8,1.0,92.70386266094421,15.6875,15.357142857142858,13.625,14.5,0.4444444444444444,0.375,0.75,1.0,0.1111111111111111,0.5,0.5,1.0,,,,0.6666666666666666,0.5689583333333333,0.61523,0.29411764705882354,0.35294117647058826,5.3500000000000005,24.2,0.3125,5.0,4.0,2.0,,,1.0,2.0,,7.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,2.0,,0.42857142857142855,1.0,1.0,1.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5,0.5,1.0,0.7142857142857143,,,,0.5,0.6369857142857143,0.1,0.125,5.0,1.0,1.0,,0.35714285714285715,0.5,1.0,3.0,2.0,3.0,2.0,0.6666666666666666,2.0,3.0,0.42857142857142855,0.4,,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,0.5,,,,0.5,0.5,,,,,,,1.0,3.0,1.0,1.0,1.0,4.0,,,,,,,0.25,0.25,,,,0.6,0.3333333333333333,0.2,1.0,1.0,,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-201980-2225-2588,1610612759,"Tim Duncan, Stephen Jackson, Danny Green, Tony Parker, Matt Bonner","Duncan, Jackson, Green, Parker, Bonner",1495-1536-201980-2225-2588,SAS,463.0,3,8.0,-2.0,11.0,12.0,2.0,,,23,3.0,3.0,,3.0,,,5.0,6.0,,4.0,1.0,11.0,13.0,,,1.0,,4.0,4.0,,2.0,,2.0,,2.0,4.0,,4.0,,6.0,1.0,7.0,,1.0,2.0,3.0,1.0,2.0,,10.0,4.0,2.0,,,0.4,0.4,,,,,0.8333333333333334,0.5,,0.5,0.5,1.0,0.4,,0.5,,0.5454545454545454,0.2,,0.6666666666666666,71.53347732181426,18.545454545454547,21.583333333333332,18.454545454545453,18.666666666666668,0.3,1.0,1.0,0.6666666666666666,0.3,,,,,,,0.7,0.546645,,0.09090909090909091,0.36363636363636365,5.3999999999999995,23.475,0.18181818181818182,2.0,2.0,1.0,,,,1.0,,2.0,,,6.0,1.0,,,2.0,,,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,0.2,0.1,0.1,,,,1.0,,,,,0.6598,0.09090909090909091,0.14285714285714285,,1.0,1.0,,,,0.5,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,0.25,,0.4,,1.0,1.0,,,,1.0,,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-202341-202390-2225,1610612759,"Tim Duncan, Stephen Jackson, James Anderson, Gary Neal, Tony Parker","Duncan, Jackson, Anderson, Neal, Parker",1495-1536-202341-202390-2225,SAS,51.0,1,1.0,,1.0,2.0,1.0,2.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.5,,,,84.70588235294117,23.0,14.0,23.0,7.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-202390-202695-2225,1610612759,"Tim Duncan, Stephen Jackson, Gary Neal, Kawhi Leonard, Tony Parker","Duncan, Jackson, Neal, Leonard, Parker",1495-1536-202390-202695-2225,SAS,810.0,3,14.0,3.0,23.0,25.0,2.0,4.0,2.0,48,4.0,5.0,2.0,3.0,1.0,1.0,9.0,17.0,4.0,5.0,4.0,34.0,31.0,1.0,1.0,5.0,,2.0,4.0,12.0,2.0,4.0,6.0,2.0,,16.0,2.0,4.0,,5.0,2.0,7.0,,1.0,1.0,3.0,7.0,6.0,,29.0,2.0,2.0,1.0,,0.2222222222222222,0.2222222222222222,1.0,0.8,1.0,0.8,0.5294117647058824,0.6818181818181818,1.25,0.7083333333333334,1.25,0.5,0.22727272727272727,,1.0,0.25,0.8333333333333334,0.2222222222222222,,1.0,85.33333333333333,17.956521739130434,15.88,17.52173913043478,15.24,0.22727272727272727,0.8,0.8,,0.13636363636363635,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,0.45454545454545453,0.48681363636363634,0.557475,0.14705882352941177,0.058823529411764705,7.776470588235293,23.4,0.08695652173913043,,9.0,3.0,,,2.0,2.0,,2.0,,,14.0,2.0,2.0,2.0,1.0,2.0,2.0,,2.0,,0.5,0.5,1.0,1.0,0.4090909090909091,0.13636363636363635,0.09090909090909091,1.0,1.0,1.0,,,,,1.0,0.38005,0.125,0.1111111111111111,,,,,,,,,,,,,,1.0,0.5,,4.0,1.0,,,,,1.0,,1.0,,2.0,1.0,,,,,,,,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,,,1.0,,,0.25,,,,,1.0,1.0,,1.0,,,,1.0,1.0,,0.2,0.5,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-202390-202695-2564,1610612759,"Tim Duncan, Stephen Jackson, Gary Neal, Kawhi Leonard, Boris Diaw","Duncan, Jackson, Neal, Leonard, Diaw",1495-1536-202390-202695-2564,SAS,73.0,1,1.0,-2.0,3.0,3.0,,,,6,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,2.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,1.0,,,1.0,118.35616438356165,14.333333333333334,10.0,14.333333333333334,10.0,0.5,,,,,,,,,,,1.0,0.602175,,,,0.9,24.1,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-202390-2225-2564,1610612759,"Tim Duncan, Stephen Jackson, Gary Neal, Tony Parker, Boris Diaw","Duncan, Jackson, Neal, Parker, Diaw",1495-1536-202390-2225-2564,SAS,170.0,3,3.0,2.0,5.0,4.0,,,,9,2.0,2.0,,,,,4.0,4.0,,,1.0,9.0,7.0,,,,,,4.0,,2.0,,2.0,,1.0,4.0,,,,,,,,,,2.0,1.0,2.0,,9.0,,,,,0.5,0.5,,,,,1.0,1.0,,0.9,,,,,,,,,,,76.23529411764706,17.0,21.25,17.0,21.25,0.5,1.0,1.0,0.5,,,,,,,,0.5,0.5224,,,,7.125,,,,1.0,1.0,,,,,,,,,4.0,,,,,,,,1.0,,,,,,0.25,0.25,,,,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1536-202695-2225-2564,1610612759,"Tim Duncan, Stephen Jackson, Kawhi Leonard, Tony Parker, Boris Diaw","Duncan, Jackson, Leonard, Parker, Diaw",1495-1536-202695-2225-2564,SAS,410.0,2,7.0,5.0,11.0,13.0,4.0,,3.0,24,2.0,6.0,,,,,4.0,9.0,4.0,4.0,1.0,21.0,16.0,1.0,1.0,5.0,,8.0,2.0,12.0,1.0,4.0,5.0,,,14.0,3.0,2.0,,2.0,3.0,5.0,,,1.0,2.0,2.0,2.0,,16.0,8.0,4.0,,,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,0.4444444444444444,0.7692307692307693,0.8333333333333334,0.75,0.8333333333333334,0.8,0.3076923076923077,,0.4,0.6,0.4,0.6,0.5,0.5,84.29268292682927,16.363636363636363,17.692307692307693,15.090909090909092,17.692307692307693,0.46153846153846156,0.3333333333333333,0.3333333333333333,,,,,,,,,0.7692307692307693,0.5176961538461539,0.54825,0.23809523809523808,0.38095238095238093,5.044444444444444,23.975,0.36363636363636365,1.0,2.0,1.0,,,4.0,4.0,2.0,3.0,2.0,2.0,6.0,4.0,4.0,4.0,,2.0,1.0,,1.0,1.0,0.8,,,,0.15384615384615385,0.07692307692307693,0.3076923076923077,1.0,1.0,1.0,0.2,,,0.4,1.0,0.54127,0.07142857142857142,0.1,,1.0,1.0,,,,1.0,2.0,,2.0,1.0,0.5,,1.0,0.3333333333333333,,1.0,1.0,2.0,,,,1.0,,,,1.0,,2.0,,,,,0.5,,0.5,0.5,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,0.5,,1.0,,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,,1.0,,2.0,0.4,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1938-201168-201980-2225,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Danny Green, Tony Parker","Duncan, Ginobili, Splitter, Green, Parker",1495-1938-201168-201980-2225,SAS,296.0,1,5.0,,10.0,10.0,,,2.0,20,2.0,2.0,,1.0,,1.0,4.0,6.0,,2.0,2.0,10.0,10.0,,1.0,,,,4.0,,2.0,,2.0,,2.0,4.0,1.0,4.0,1.0,5.0,1.0,6.0,,,,3.0,2.0,4.0,,10.0,,,,,0.5,0.5,,,,,0.6666666666666666,0.5,,0.5,,,0.25,1.0,0.8,0.5,0.8,0.25,,0.6666666666666666,97.29729729729729,15.0,14.6,14.4,14.4,0.25,1.0,1.0,1.0,0.125,,,,1.0,,,0.5,0.503,0.60495,,,11.233333333333334,23.8,,,1.0,3.0,,,,1.0,,,,,4.0,1.0,,,,,,,2.0,,,,1.0,,0.125,0.375,0.125,,,,,,,,,,0.2,0.25,1.0,,,,0.16666666666666666,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1938-201168-202390-202695,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Gary Neal, Kawhi Leonard","Duncan, Ginobili, Splitter, Neal, Leonard",1495-1938-201168-202390-202695,SAS,39.0,1,1.0,-2.0,1.0,1.0,,1.0,,2,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.84615384615384,31.0,8.0,31.0,8.0,1.0,,,,,,,,,,,1.0,0.3919,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
1495-1938-201168-202695-2225,1610612759,"Tim Duncan, Manu Ginobili, Tiago Splitter, Kawhi Leonard, Tony Parker","Duncan, Ginobili, Splitter, Leonard, Parker",1495-1938-201168-202695-2225,SAS,128.0,2,2.0,-7.0,3.0,5.0,,1.0,1.0,8,,1.0,,,,,,3.0,,,,,7.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,90.0,22.333333333333332,12.2,20.0,12.2,0.3333333333333333,,,,,,,,,,,0.3333333333333333,0.3898333333333333,0.3695,,,9.166666666666666,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612759,2012,2011-12,False
