EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,BlockingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyDefPoss,PenaltyFG2M,PenaltyFg2Pct,OffLongMidRangeReboundPct,OffThreePtRebounds,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,Charge Fouls,Travels,Technical Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlockingFoulsDrawn,Blocked3s,BlockedArc3,HeaveAttempts,Arc3PctBlocked,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
101109-200746-202343-202419-2037,1610612757,"Raymond Felton, LaMarcus Aldridge, Elliot Williams, Chris Johnson, Jamal Crawford","Felton, Aldridge, Williams, Johnson, Crawford",101109-200746-202343-202419-2037,POR,78.0,1,1.0,1.0,2.0,2.0,,4.0,1.0,1.0,,,,,1.0,1.0,1.0,,5.0,4.0,,,,2.0,,,1.0,,3.0,,,,,,,,,,,,5.0,,,,1.0,1.25,1.25,0.5,,,,73.84615384615384,19.0,20.0,19.0,20.0,0.5,1.0,1.0,,,,,,1.0,0.608675,,,,1.5,23.9,,,,,,,,1.0,1.0,,,1.0,,,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200746-2037-2222-703,1610612757,"Raymond Felton, LaMarcus Aldridge, Jamal Crawford, Gerald Wallace, Kurt Thomas","Felton, Aldridge, Crawford, Wallace, Thomas",101109-200746-2037-2222-703,POR,649.0,4,11.0,2.0,19.0,19.0,8.0,38.0,4.0,6.0,3.0,7.0,2.0,,8.0,14.0,3.0,,19.0,17.0,7.0,,10.0,6.0,2.0,5.0,5.0,2.0,10.0,5.0,7.0,11.0,1.0,1.0,2.0,7.0,3.0,,2.0,1.0,15.0,8.0,0.625,0.625,0.5714285714285714,0.5588235294117647,0.5277777777777778,0.17647058823529413,0.8333333333333334,0.875,1.0,84.31432973805855,16.789473684210527,17.36842105263158,15.68421052631579,17.36842105263158,0.35294117647058826,0.6666666666666666,1.0,0.5,0.4117647058823529,0.11764705882352941,0.42857142857142855,,0.5294117647058824,0.48844999999999994,0.44791428571428576,0.05555555555555555,0.06666666666666667,10.85,25.53333333333333,0.42105263157894735,3.0,2.0,2.0,,1.0,4.0,,1.0,1.0,,1.0,2.0,2.0,4.0,,8.0,,,1.0,2.0,,,,,3.0,3.0,2.0,4.0,,,2.0,,,4.0,2.0,6.0,1.0,1.0,1.0,,1.0,,8.0,,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,1.0,1.0,1.0,,0.058823529411764705,,,,0.5714285714285714,0.5714285714285714,0.75,0.058823529411764705,,,,0.5,0.5,,1.0,1.0,,0.5,0.5596,0.21052631578947367,0.42105263157894735,5.0,4.0,0.5714285714285714,0.3333333333333333,1.0,,1.0,,0.5,,0.6666666666666666,,,,,3.0,1.0,,,,,1.0,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,0.5,,,,,,0.6666666666666666,,,1.0,,3.0,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200746-2037-2222-948,1610612757,"Raymond Felton, LaMarcus Aldridge, Jamal Crawford, Gerald Wallace, Marcus Camby","Felton, Aldridge, Crawford, Wallace, Camby",101109-200746-2037-2222-948,POR,1514.0,15,25.0,-16.0,50.0,50.0,19.0,100.0,9.0,16.0,5.0,8.0,3.0,2.0,12.0,29.0,7.0,11.0,41.0,57.0,8.0,4.0,12.0,12.0,3.0,6.0,8.0,4.0,18.0,15.0,23.0,28.0,1.0,1.0,8.0,12.0,9.0,,16.0,7.0,39.0,19.0,0.5,0.5,0.41379310344827586,0.4166666666666667,0.46511627906976744,0.19444444444444445,0.6818181818181818,0.6666666666666666,0.7777777777777778,95.112285336856,15.98,14.3,15.12,12.64,0.4444444444444444,0.5625,0.5625,0.4444444444444444,0.2222222222222222,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.6388888888888888,0.5482291666666667,0.5711458333333334,0.16666666666666666,0.2,7.572413793103448,23.814285714285713,0.38,4.0,1.0,3.0,1.0,5.0,2.0,2.0,4.0,,,2.0,1.0,3.0,2.0,1.0,9.0,6.0,,,,2.0,,2.0,1.0,1.0,5.0,5.0,5.0,1.0,,4.0,,3.0,7.0,1.0,11.0,,6.0,3.0,3.0,6.0,,9.0,1.0,0.2857142857142857,0.25,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.32142857142857145,,,0.36363636363636365,0.29411764705882354,0.625,0.22727272727272727,0.2857142857142857,0.25,1.0,0.6666666666666666,0.045454545454545456,0.1388888888888889,0.2,0.2,1.0,0.25,0.25,0.5,0.1111111111111111,0.5,0.5,1.0,,,,1.0,0.3333333333333333,,,0.6879,0.04878048780487805,0.21951219512195122,16.0,1.0,0.125,0.3333333333333333,,3.0,,1.0,,,0.2857142857142857,0.5,2.0,,4.0,6.0,2.0,,1.0,1.0,,,0.16666666666666666,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,3.0,,,,,,0.5,,,,,,,0.2,0.5,,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,1.0,1610612757,2012,2011-12,False
101109-200783-201581-202337-2037,1610612757,"Raymond Felton, Craig Smith, JJ Hickson, Luke Babbitt, Jamal Crawford","Felton, Smith, Hickson, Babbitt, Crawford",101109-200783-201581-202337-2037,POR,113.0,1,2.0,-1.0,4.0,4.0,,8.0,2.0,4.0,,1.0,,,3.0,6.0,,,6.0,7.0,,,,6.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,4.0,,,,0.5,0.5,0.5,,,,,101.94690265486726,15.0,13.25,12.0,12.5,0.6666666666666666,0.5,0.6666666666666666,,0.16666666666666666,,,,0.6666666666666666,0.57695,,,,5.033333333333333,,,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,,,,2.0,,1.0,,,,,,2.0,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0.5,0.5,,0.5,,0.16666666666666666,0.25,,0.6666666666666666,,0.6666666666666666,1.0,,,,,0.16666666666666666,1.0,1.0,,,,,,,,,,,,0.5,1.0,,,0.57045,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-201587-202083-948,1610612757,"Raymond Felton, Craig Smith, Nicolas Batum, Wesley Matthews, Marcus Camby","Felton, Smith, Batum, Matthews, Camby",101109-200783-201587-202083-948,POR,99.0,1,2.0,-3.0,3.0,4.0,,7.0,1.0,2.0,,,1.0,,1.0,3.0,1.0,,2.0,5.0,,,,2.0,1.0,,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.25,0.25,0.25,1.0,1.0,,101.81818181818183,22.666666666666668,7.75,20.666666666666668,4.25,0.5,0.5,0.5,,,0.25,,,0.75,0.587275,,,,2.066666666666667,26.7,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,2.0,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,0.3333333333333333,,,0.5,,0.3333333333333333,1.0,,1.0,,,0.25,,,,,,,,,,,,,,1.0,1.0,,,0.6358,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-201587-2037-2222,1610612757,"Raymond Felton, Craig Smith, Nicolas Batum, Jamal Crawford, Gerald Wallace","Felton, Smith, Batum, Crawford, Wallace",101109-200783-201587-2037-2222,POR,49.0,1,1.0,1.0,1.0,2.0,,3.0,,,,,,,,,1.0,,3.0,2.0,,,,,,,1.0,,3.0,,1.0,1.0,,,,,,,,,3.0,,,,,1.5,1.5,1.0,,1.0,,88.16326530612245,14.0,17.5,14.0,17.5,,,,,,,,,1.0,0.60165,,,,,23.0,,,,,,,,1.0,1.0,,,1.0,,,,,,3.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-201587-2037-703,1610612757,"Raymond Felton, Craig Smith, Nicolas Batum, Jamal Crawford, Kurt Thomas","Felton, Smith, Batum, Crawford, Thomas",101109-200783-201587-2037-703,POR,2366.0,14,39.0,6.0,73.0,70.0,13.0,143.0,10.0,16.0,3.0,20.0,9.0,2.0,24.0,55.0,14.0,12.0,78.0,72.0,9.0,3.0,20.0,28.0,8.0,10.0,14.0,7.0,32.0,14.0,21.0,29.0,9.0,5.0,4.0,15.0,12.0,,12.0,6.0,69.0,13.0,0.4166666666666667,0.45454545454545453,0.43636363636363634,0.4782608695652174,0.5202702702702703,0.2028985507246377,0.5,0.5405405405405406,0.625,87.03296703296704,14.904109589041095,18.257142857142856,14.493150684931507,16.9,0.2318840579710145,0.625,0.6666666666666666,0.7,0.2898550724637681,0.13043478260869565,0.25,0.16666666666666666,0.43478260869565216,0.48439632352941175,0.4295318181818182,0.08108108108108109,0.1,9.612727272727273,25.87142857142857,0.1780821917808219,9.0,1.0,1.0,8.0,19.0,6.0,2.0,5.0,4.0,,6.0,2.0,4.0,9.0,,4.0,12.0,4.0,4.0,4.0,4.0,2.0,2.0,,3.0,7.0,6.0,8.0,3.0,4.0,3.0,2.0,3.0,6.0,,9.0,,5.0,4.0,1.0,5.0,,4.0,0.6666666666666666,0.42857142857142855,,0.46153846153846156,0.5,0.5833333333333334,0.16666666666666666,0.6428571428571429,0.16666666666666666,0.07272727272727272,0.0625,0.3333333333333333,0.22580645161290322,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.45454545454545453,0.3333333333333333,0.7142857142857143,0.09375,0.2753623188405797,0.42105263157894735,0.5,,0.3,0.3,0.5,0.07246376811594203,0.4,0.4,1.0,0.4444444444444444,0.4444444444444444,0.5,0.16666666666666666,1.0,,0.5,0.5157833333333334,0.11538461538461539,0.05128205128205128,15.0,2.0,0.2222222222222222,0.07142857142857142,1.0,1.0,2.0,0.5,0.2,0.5,0.5454545454545454,0.5,1.0,2.0,,4.0,,,1.0,,,,0.08333333333333333,1.0,,1.0,,1.0,1.0,1.0,2.0,6.0,,,,2.0,3.0,,,,1.0,0.5,,0.15789473684210525,,,0.2,,0.16666666666666666,,,0.16666666666666666,1.0,0.3333333333333333,,,2.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,1610612757,2012,2011-12,False
101109-200783-201587-2037-948,1610612757,"Raymond Felton, Craig Smith, Nicolas Batum, Jamal Crawford, Marcus Camby","Felton, Smith, Batum, Crawford, Camby",101109-200783-201587-2037-948,POR,439.0,3,7.0,4.0,13.0,14.0,5.0,27.0,6.0,10.0,2.0,3.0,1.0,,8.0,16.0,1.0,1.0,17.0,13.0,4.0,,10.0,6.0,1.0,5.0,5.0,4.0,10.0,5.0,6.0,11.0,1.0,1.0,,1.0,1.0,,1.0,1.0,11.0,5.0,0.625,0.7142857142857143,0.5,0.47058823529411764,0.5,0.058823529411764705,0.8333333333333334,0.8571428571428571,0.5,88.56492027334852,18.153846153846153,14.5,15.461538461538462,14.142857142857142,0.5882352941176471,0.6,0.6,0.6666666666666666,0.17647058823529413,0.058823529411764705,0.5,,0.6470588235294118,0.5259735294117647,0.52155,0.058823529411764705,0.0625,7.0,26.4,0.38461538461538464,4.0,2.0,3.0,1.0,3.0,1.0,,,,,,3.0,5.0,6.0,,6.0,,2.0,,,,,,1.0,,5.0,1.0,5.0,,,1.0,,1.0,,,1.0,,2.0,2.0,,2.0,,6.0,,,,,0.6,0.6,0.75,0.6,0.75,,,1.0,0.625,1.0,0.5555555555555556,0.5,0.5,1.0,1.0,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,0.6,0.6666666666666666,,,0.5482199999999999,0.35294117647058826,0.35294117647058826,2.0,3.0,0.75,1.0,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-201587-2222-703,1610612757,"Raymond Felton, Craig Smith, Nicolas Batum, Gerald Wallace, Kurt Thomas","Felton, Smith, Batum, Wallace, Thomas",101109-200783-201587-2222-703,POR,64.0,1,1.0,-1.0,3.0,3.0,3.0,6.0,,,,,1.0,1.0,,1.0,2.0,,3.0,4.0,1.0,2.0,,,1.0,,1.0,,3.0,,1.0,1.0,,,,,,,,,3.0,3.0,,,,0.5,0.5,0.6666666666666666,,,,135.0,13.666666666666666,7.666666666666667,13.666666666666666,7.666666666666667,,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.40198333333333336,0.40198333333333336,,,5.1,27.3,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,1.0,3.0,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.5,0.5,0.5,,,0.5,,0.5,,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,1.0,3.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-201587-2222-948,1610612757,"Raymond Felton, Craig Smith, Nicolas Batum, Gerald Wallace, Marcus Camby","Felton, Smith, Batum, Wallace, Camby",101109-200783-201587-2222-948,POR,556.0,1,9.0,4.0,18.0,18.0,4.0,36.0,7.0,7.0,,4.0,2.0,2.0,10.0,12.0,3.0,7.0,30.0,26.0,,2.0,14.0,6.0,2.0,7.0,8.0,5.0,17.0,1.0,2.0,4.0,2.0,,2.0,2.0,7.0,1.0,8.0,5.0,26.0,4.0,0.7,0.7777777777777778,0.8333333333333334,0.7666666666666667,0.8333333333333334,0.2,0.5,0.6666666666666666,,93.23741007194243,14.666666666666666,16.22222222222222,14.38888888888889,16.22222222222222,0.4666666666666667,1.0,1.0,0.7142857142857143,0.26666666666666666,0.13333333333333333,,1.0,0.6666666666666666,0.5788666666666666,0.58395,0.2777777777777778,0.3333333333333333,7.458333333333333,24.133333333333336,0.2222222222222222,2.0,2.0,2.0,,1.0,3.0,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,6.0,3.0,2.0,1.0,,1.0,1.0,,,2.0,2.0,1.0,2.0,,2.0,2.0,,1.0,,1.0,2.0,,,,,,,6.0,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,0.75,1.0,0.75,,,1.0,1.0,1.0,0.5,,1.0,0.5,1.0,,0.06666666666666667,,,,0.75,0.75,0.6666666666666666,0.06666666666666667,,,,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.68465,0.13333333333333333,0.2,,,,1.0,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-201938-202083-202337,1610612757,"Raymond Felton, Craig Smith, Jonny Flynn, Wesley Matthews, Luke Babbitt","Felton, Smith, Flynn, Matthews, Babbitt",101109-200783-201938-202083-202337,POR,117.0,1,2.0,1.0,4.0,4.0,,8.0,1.0,1.0,,2.0,,,2.0,3.0,,,4.0,3.0,,,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,4.0,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,1.0,,98.46153846153847,15.75,13.5,15.75,13.5,0.3333333333333333,1.0,1.0,,0.6666666666666666,,,,0.3333333333333333,0.47636666666666666,,,,12.799999999999999,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-201938-202701-703,1610612757,"Raymond Felton, Craig Smith, Jonny Flynn, Nolan Smith, Kurt Thomas","Felton, Smith, Flynn, Smith, Thomas",101109-200783-201938-202701-703,POR,85.0,1,1.0,-3.0,3.0,3.0,,6.0,,2.0,,2.0,,,1.0,4.0,,,2.0,5.0,,,2.0,,,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,2.0,,1.0,1.0,0.25,0.25,0.25,,0.5,0.5,,101.6470588235294,17.333333333333332,11.0,16.333333333333332,11.0,0.5,,,,0.5,,,,0.5,0.394375,,,,10.725,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.25,0.5,,0.3333333333333333,,0.3333333333333333,0.5,,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,1.0,,,,0.2797,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-202083-202343-2038,1610612757,"Raymond Felton, Craig Smith, Wesley Matthews, Elliot Williams, Joel Przybilla","Felton, Smith, Matthews, Williams, Przybilla",101109-200783-202083-202343-2038,POR,228.0,1,4.0,5.0,7.0,7.0,,14.0,,2.0,,3.0,2.0,,2.0,5.0,2.0,,10.0,5.0,,,,4.0,2.0,,2.0,,6.0,3.0,4.0,4.0,1.0,,,1.0,,,,,10.0,,,,0.4,0.7142857142857143,0.7142857142857143,0.2857142857142857,1.0,1.0,,88.42105263157895,13.428571428571429,19.142857142857142,13.428571428571429,19.142857142857142,0.2857142857142857,,,,0.42857142857142855,0.2857142857142857,,,0.5714285714285714,0.5240357142857143,,,,11.8,24.85,,,,,,,2.0,,,2.0,,2.0,,,,,,6.0,,2.0,1.0,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,0.2,0.5,,,1.0,,,,1.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-202083-202701-703,1610612757,"Raymond Felton, Craig Smith, Wesley Matthews, Nolan Smith, Kurt Thomas","Felton, Smith, Matthews, Smith, Thomas",101109-200783-202083-202701-703,POR,31.0,1,1.0,-3.0,1.0,2.0,,3.0,,,,,,,,,1.0,,,3.0,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,139.3548387096774,23.0,4.0,23.0,4.0,,,,,,,,,1.0,0.50805,,,,,23.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2012,2011-12,False
101109-200783-202083-2037-2038,1610612757,"Raymond Felton, Craig Smith, Wesley Matthews, Jamal Crawford, Joel Przybilla","Felton, Smith, Matthews, Crawford, Przybilla",101109-200783-202083-2037-2038,POR,87.0,1,1.0,-3.0,3.0,2.0,,5.0,,,,,1.0,,,1.0,2.0,,3.0,6.0,,,,,1.0,,1.0,,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,0.5,0.5,0.6666666666666666,,,,82.75862068965517,18.666666666666668,15.5,14.333333333333334,15.5,,,,,,0.3333333333333333,,,0.6666666666666666,0.5082833333333333,,,,12.4,25.0,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,3.0,,,3.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,1.0,0.5,,0.5,,1.5,,1.5,,,,1.0,1.0,,0.5,,1.0,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,1.0,0.5346,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,1610612757,2012,2011-12,False
101109-200783-202083-2037-703,1610612757,"Raymond Felton, Craig Smith, Wesley Matthews, Jamal Crawford, Kurt Thomas","Felton, Smith, Matthews, Crawford, Thomas",101109-200783-202083-2037-703,POR,180.0,2,3.0,-6.0,6.0,5.0,1.0,11.0,1.0,1.0,,,1.0,,1.0,4.0,1.0,,2.0,8.0,2.0,,,2.0,1.0,,,,,,1.0,2.0,,,2.0,2.0,,,,,2.0,1.0,,,0.25,0.2,0.2,0.2,,0.5,,88.0,16.333333333333332,16.4,16.0,15.0,0.2,1.0,1.0,,,0.2,,,0.4,0.41809,0.24265,,,5.0,23.9,0.16666666666666666,1.0,,,,3.0,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,0.25,,0.5,0.5,1.0,0.3333333333333333,,0.5,,,,0.6,,,,,,,,,,,,,,,,,,0.1902,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612757,2012,2011-12,False
