EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,OffTwoPtRebounds,OffRebounds,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3Assists,DefThreePtRebounds,BadPassSteals,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyFtPoints,FTDefRebounds,Loose Ball Fouls,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,PtsUnassisted3s,OffThreePtRebounds,Travels,SecondChanceTurnovers,Offensive Fouls,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFG2M,Fg3aBlocked,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,SecondChanceFtPoints,OffShortMidRangeReboundPct,Technical Free Throw Trips,Loose Ball Fouls Drawn,BlockedShortMidRange,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockingFouls,SecondChanceCorner3FGM,Blocked3s,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockingFoulsDrawn,BlockedLongMidRange,OffensiveGoaltends,BlockedArc3,HeaveAttempts,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
101154-202338-202348-202698-202714,1610612764,"Andray Blatche, Kevin Seraphin, Jordan Crawford, Chris Singleton, Shelvin Mack","Blatche, Seraphin, Crawford, Singleton, Mack",101154-202338-202348-202698-202714,WAS,182.0,1,3.0,2.0,7.0,6.0,,13.0,4.0,,,1.0,2.0,,4.0,6.0,,1.0,9.0,7.0,8.0,,4.0,4.0,,1.0,8.0,2.0,2.0,2.0,,,,,,,,,,,2.0,,,2.0,1.0,,,,,,9.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6428571428571429,,,1.0,1.0,1.0,1.0,102.85714285714286,,13.857142857142858,14.166666666666666,13.857142857142858,14.166666666666666,0.6666666666666666,,,,,0.3333333333333333,0.5,0.5,1.0,,0.6666666666666666,0.5523833333333333,0.14285714285714285,0.14285714285714285,7.8,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,0.16666666666666666,0.25,,,,,0.75,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101154-202344-202348-202698-202714,1610612764,"Andray Blatche, Trevor Booker, Jordan Crawford, Chris Singleton, Shelvin Mack","Blatche, Booker, Crawford, Singleton, Mack",101154-202344-202348-202698-202714,WAS,707.0,4,12.0,-1.0,22.0,21.0,10.0,43.0,6.0,3.0,6.0,,4.0,2.0,7.0,16.0,5.0,,17.0,18.0,6.0,8.0,3.0,4.0,1.0,,9.0,8.0,11.0,14.0,,,2.0,1.0,2.0,2.0,,4.0,1.0,2.0,2.0,,1.0,,,,2.0,1.0,2.0,1.0,10.0,0.42857142857142855,0.5,0.4375,0.40476190476190477,0.40476190476190477,0.23809523809523808,0.5,0.7272727272727273,0.7692307692307693,0.5,0.7777777777777778,87.58132956152758,0.5,18.454545454545453,14.333333333333334,17.136363636363637,13.333333333333334,0.2857142857142857,0.2857142857142857,0.5,0.5,0.3333333333333333,0.19047619047619047,,,,0.09523809523809523,0.5238095238095238,0.4662095238095238,,,9.20625,24.54,9.0,4.0,4.0,2.0,3.0,,3.0,,,,,1.0,1.0,1.0,7.0,4.0,9.0,1.0,1.0,11.0,3.0,3.0,,,1.0,,2.0,3.0,3.0,1.0,11.0,9.0,1.0,0.2,1.0,1.0,0.2,0.4444444444444444,0.875,0.55,0.875,0.55,,,,0.375,0.25,,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,,,,,,,0.3,0.6666666666666666,,,,0.5514,0.42191,0.4117647058823529,0.6470588235294118,0.4090909090909091,1.0,1.0,2.0,,,,,1.0,,,0.5,0.5,1.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,1.0,0.5,0.25,0.1,1.0,2.0,,0.6666666666666666,,,,0.75,2.0,2.0,1.0,,,,1.0,,,2.0,1.0,,,,,,,,0.16666666666666666,0.5,,,1.0,,,1.0,1.0,,1.0,,,,,,,1610612764,2012,2011-12,True
101154-202344-202348-202698-2427,1610612764,"Andray Blatche, Trevor Booker, Jordan Crawford, Chris Singleton, Roger Mason Jr.","Blatche, Booker, Crawford, Singleton, Mason Jr.",101154-202344-202348-202698-2427,WAS,33.0,1,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,43.63636363636363,,,22.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101154-202344-202348-202714-2427,1610612764,"Andray Blatche, Trevor Booker, Jordan Crawford, Shelvin Mack, Roger Mason Jr.","Blatche, Booker, Crawford, Mack, Mason Jr.",101154-202344-202348-202714-2427,WAS,166.0,1,3.0,,5.0,4.0,,9.0,3.0,,2.0,,,,1.0,5.0,,2.0,4.0,4.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,4.0,1.0,1.0,0.2,0.2,0.3333333333333333,,,1.0,1.0,,1.0,78.07228915662651,,21.8,14.25,18.0,14.25,0.6,0.4,,,,,,,,,0.6,0.42266000000000004,0.16666666666666666,0.16666666666666666,4.720000000000001,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.2,0.3333333333333333,,0.25,0.25,,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,0.3995,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612764,2012,2011-12,True
101154-202344-202714-2230-2427,1610612764,"Andray Blatche, Trevor Booker, Shelvin Mack, Maurice Evans, Roger Mason Jr.","Blatche, Booker, Mack, Evans, Mason Jr.",101154-202344-202714-2230-2427,WAS,370.0,2,6.0,3.0,11.0,11.0,3.0,22.0,4.0,,2.0,1.0,1.0,3.0,3.0,7.0,5.0,,9.0,6.0,6.0,,3.0,4.0,,1.0,9.0,2.0,6.0,7.0,1.0,1.0,,,,,,,2.0,6.0,,,,,,,,,,,9.0,1.0,1.0,0.42857142857142855,0.375,0.375,0.4166666666666667,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,85.62162162162161,,16.181818181818183,17.454545454545453,15.636363636363637,15.545454545454545,0.3333333333333333,0.16666666666666666,,,,0.08333333333333333,1.0,1.0,1.0,0.25,0.75,0.5477333333333333,,,4.714285714285714,24.56,3.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,,1.0,,1.0,,1.0,2.0,1.0,1.0,5.0,3.0,2.0,,1.0,1.0,,2.0,,1.0,,5.0,3.0,1.0,0.2,,1.0,0.2,0.5,,0.8333333333333334,,0.8333333333333334,0.14285714285714285,0.25,,,0.125,,0.5,0.6666666666666666,1.0,0.16666666666666666,,,,1.0,,,0.3333333333333333,1.0,,,,,0.6204500000000001,,0.5555555555555556,0.2727272727272727,1.0,1.0,2.0,,,,,0.6666666666666666,,1.0,0.3333333333333333,0.3333333333333333,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,0.25,0.5,0.5,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101154-202348-202686-202698-202714,1610612764,"Andray Blatche, Jordan Crawford, Jan Vesely, Chris Singleton, Shelvin Mack","Blatche, Crawford, Vesely, Singleton, Mack",101154-202348-202686-202698-202714,WAS,25.0,1,,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,2.0,,,,,1.0,,,0.5,0.5,1.0,,115.19999999999999,,6.0,19.0,6.0,17.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101154-202348-202686-202698-2427,1610612764,"Andray Blatche, Jordan Crawford, Jan Vesely, Chris Singleton, Roger Mason Jr.","Blatche, Crawford, Vesely, Singleton, Mason Jr.",101154-202348-202686-202698-2427,WAS,141.0,1,2.0,4.0,5.0,4.0,,9.0,,,,2.0,2.0,1.0,2.0,2.0,1.0,,7.0,3.0,2.0,2.0,1.0,2.0,,1.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,7.0,0.5,0.5,1.0,1.1666666666666667,1.1666666666666667,0.3333333333333333,0.5,1.0,1.0,,1.0,91.91489361702128,,11.2,21.25,11.2,21.25,,,,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.47741666666666666,,,18.8,23.7,,,,,,,,,,,,1.0,,,,,,,,,3.0,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101154-202348-202686-202714-2230,1610612764,"Andray Blatche, Jordan Crawford, Jan Vesely, Shelvin Mack, Maurice Evans","Blatche, Crawford, Vesely, Mack, Evans",101154-202348-202686-202714-2230,WAS,144.0,1,2.0,-6.0,4.0,5.0,,9.0,1.0,,,,1.0,,,2.0,,,,6.0,,,,,,,,,,,1.0,,2.0,,1.0,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,90.0,,16.75,15.4,16.75,12.4,0.5,,,,,0.5,,,,,0.5,0.47595,,,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612764,2012,2011-12,True
101154-202348-202686-202714-2427,1610612764,"Andray Blatche, Jordan Crawford, Jan Vesely, Shelvin Mack, Roger Mason Jr.","Blatche, Crawford, Vesely, Mack, Mason Jr.",101154-202348-202686-202714-2427,WAS,243.0,1,4.0,,7.0,7.0,,14.0,4.0,,,1.0,3.0,1.0,5.0,7.0,1.0,,10.0,10.0,4.0,6.0,2.0,2.0,,1.0,4.0,1.0,2.0,3.0,,,,,,,,,1.0,2.0,1.0,,,,,,1.0,,1.0,1.0,8.0,0.4,0.5,0.7142857142857143,0.625,0.625,0.125,,0.5,0.6666666666666666,,,82.96296296296296,1.0,16.857142857142858,17.857142857142858,16.714285714285715,17.857142857142858,0.5,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,0.625,0.5701,,,8.357142857142858,23.3,,1.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,0.5,0.3333333333333333,,1.0,1.0,0.25,,,,,,,,,,,,,0.6073,,0.2,,,,,1.0,,,1.0,,1.0,0.5,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,0.5,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101154-202686-202714-2230-2427,1610612764,"Andray Blatche, Jan Vesely, Shelvin Mack, Maurice Evans, Roger Mason Jr.","Blatche, Vesely, Mack, Evans, Mason Jr.",101154-202686-202714-2230-2427,WAS,739.0,4,12.0,6.0,20.0,21.0,3.0,41.0,9.0,,2.0,1.0,2.0,1.0,6.0,13.0,4.0,5.0,23.0,17.0,6.0,6.0,3.0,5.0,,,12.0,5.0,8.0,11.0,2.0,,2.0,,1.0,1.0,1.0,3.0,,3.0,8.0,1.0,,8.0,5.0,,1.0,1.0,1.0,1.0,22.0,0.5,0.5,0.46153846153846156,0.5294117647058824,0.575,0.23529411764705882,0.6666666666666666,0.625,0.6666666666666666,1.0,0.3333333333333333,79.89174560216509,1.0,17.15,18.857142857142858,17.05,17.142857142857142,0.5294117647058824,0.11764705882352941,,,,0.11764705882352941,0.5,0.5,,0.058823529411764705,0.7647058823529411,0.5566588235294118,0.25,0.3125,4.838461538461538,25.225,6.0,2.0,5.0,1.0,2.0,1.0,3.0,,,,1.0,2.0,,,1.0,1.0,4.0,1.0,2.0,6.0,6.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,6.0,6.0,1.0,0.5,,0.5,0.5,0.25,,0.4166666666666667,0.16666666666666666,0.42857142857142855,0.07692307692307693,,0.5,0.3333333333333333,0.375,0.25,0.5555555555555556,0.5555555555555556,0.6,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,0.5,0.16666666666666666,,0.3333333333333333,0.6104,0.5301833333333333,0.043478260869565216,0.2608695652173913,0.3,1.0,1.0,3.0,2.0,2.0,,,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,,,,0.5,,0.6666666666666666,0.5,,0.16666666666666666,1.0,,,,,,0.5,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101189-201165-201858-202714-2403,1610612764,"James Singleton, Morris Almond, Cartier Martin, Shelvin Mack, Nene","Singleton, Almond, Martin, Mack, Nene",101189-201165-201858-202714-2403,WAS,204.0,1,3.0,4.0,6.0,6.0,,12.0,2.0,,,2.0,3.0,,4.0,5.0,,,8.0,4.0,4.0,4.0,2.0,2.0,,2.0,4.0,2.0,3.0,3.0,,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,8.0,0.5,0.5,0.8,0.8,0.8,,1.0,1.0,0.75,,1.0,84.70588235294117,,16.0,18.0,16.0,17.666666666666668,0.4,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.4,0.5194,,,10.8,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101189-201165-202322-202698-2567,1610612764,"James Singleton, Morris Almond, John Wall, Chris Singleton, Brian Cook","Singleton, Almond, Wall, Singleton, Cook",101189-201165-202322-202698-2567,WAS,62.0,1,1.0,,2.0,2.0,2.0,4.0,,1.0,1.0,,,,1.0,1.0,,1.0,3.0,3.0,,2.0,,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,3.0,,,1.0,1.0,0.75,,,1.0,1.0,1.0,,92.9032258064516,,16.0,15.0,16.0,15.0,,1.0,1.0,1.0,,,,,,,,0.3708,,,6.6,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,,,,,,1.0,3.0,2.0,,,,,,1.0,,1.0,,0.75,,,,,,,,,,,,,,,,,,,,,,,0.3708,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101189-201165-202322-2230-2403,1610612764,"James Singleton, Morris Almond, John Wall, Maurice Evans, Nene","Singleton, Almond, Wall, Evans, Nene",101189-201165-202322-2230-2403,WAS,66.0,1,1.0,7.0,3.0,2.0,,5.0,1.0,,,,,,1.0,1.0,1.0,2.0,7.0,,2.0,,1.0,2.0,,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,2.0,1.0,,,,,,7.0,1.0,1.0,1.0,1.25,1.1666666666666667,0.5,,1.0,1.0,,1.0,109.09090909090908,,11.0,16.5,11.0,16.5,0.5,,,,,,,,,,1.0,0.63995,0.3333333333333333,0.5,0.7,25.4,3.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,7.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,7.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.25,,1.1666666666666667,,,,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,0.5,1.0,0.5,1.0,1.0,,0.63995,,1.0,1.0,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101189-201165-202338-202698-202714,1610612764,"James Singleton, Morris Almond, Kevin Seraphin, Chris Singleton, Shelvin Mack","Singleton, Almond, Seraphin, Singleton, Mack",101189-201165-202338-202698-202714,WAS,99.0,1,2.0,4.0,2.0,1.0,,3.0,1.0,,,1.0,1.0,,2.0,2.0,,,4.0,,2.0,2.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,4.0,0.5,0.5,1.0,1.0,1.0,,,,,,,43.63636363636364,,19.0,61.0,19.0,39.0,0.5,,,,,0.5,1.0,1.0,1.0,,0.5,0.54185,,,9.8,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101189-201165-202698-202714-2403,1610612764,"James Singleton, Morris Almond, Chris Singleton, Shelvin Mack, Nene","Singleton, Almond, Singleton, Mack, Nene",101189-201165-202698-202714-2403,WAS,128.0,1,2.0,-5.0,5.0,4.0,3.0,9.0,1.0,,,,1.0,,,2.0,1.0,2.0,2.0,7.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,2.0,2.0,,,2.0,1.0,,,,,,2.0,,,,,0.25,0.3333333333333333,1.0,,,,,101.25,,14.8,13.5,14.8,13.5,0.3333333333333333,,,,,0.3333333333333333,,,,,0.6666666666666666,0.48656666666666665,0.25,0.3333333333333333,9.7,25.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,0.5,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101189-201165-202714-2230-2403,1610612764,"James Singleton, Morris Almond, Shelvin Mack, Maurice Evans, Nene","Singleton, Almond, Mack, Evans, Nene",101189-201165-202714-2230-2403,WAS,1606.0,3,27.0,-12.0,46.0,48.0,2.0,94.0,9.0,1.0,10.0,6.0,13.0,4.0,15.0,32.0,5.0,7.0,40.0,52.0,12.0,18.0,6.0,7.0,,3.0,15.0,16.0,17.0,19.0,3.0,1.0,3.0,,2.0,4.0,1.0,7.0,5.0,10.0,10.0,,2.0,10.0,5.0,,1.0,1.0,1.0,,40.0,0.4,0.4,0.46875,0.44594594594594594,0.47619047619047616,0.13513513513513514,0.42857142857142855,0.7272727272727273,0.7272727272727273,0.5,0.8333333333333334,84.28393524283936,,18.5,15.729166666666666,17.934782608695652,15.229166666666666,0.24324324324324326,0.2702702702702703,0.1,0.1111111111111111,,0.35135135135135137,0.46153846153846156,0.46153846153846156,0.5,0.10810810810810811,0.3783783783783784,0.48470675675675673,0.11904761904761904,0.13513513513513514,10.278125,24.080000000000002,1.0,2.0,8.0,,,,1.0,,,,,1.0,,,,,,,1.0,,3.0,1.0,,1.0,1.0,,3.0,1.0,2.0,,,1.0,1.0,0.2,,,0.2,,,,,,0.03125,,0.1,0.058823529411764705,0.09523809523809523,,0.8888888888888888,0.8888888888888888,0.375,0.02702702702702703,,,,,,,,,,,,,0.6288,,,0.021739130434782608,1.0,1.0,,2.0,,,,,0.625,,0.25,0.25,1.0,,1.0,1.0,,0.5,,,,1.0,1.0,,1.0,1.0,1.0,,0.25,0.3333333333333333,,,,1.0,,,,,,,,0.14285714285714285,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
101189-201165-202714-2230-2567,1610612764,"James Singleton, Morris Almond, Shelvin Mack, Maurice Evans, Brian Cook","Singleton, Almond, Mack, Evans, Cook",101189-201165-202714-2230-2567,WAS,401.0,1,7.0,-4.0,14.0,14.0,,28.0,2.0,,,,1.0,,2.0,3.0,2.0,5.0,9.0,13.0,2.0,2.0,1.0,1.0,,,2.0,2.0,5.0,6.0,,,4.0,,3.0,2.0,1.0,6.0,1.0,2.0,5.0,1.0,,8.0,3.0,1.0,,,,,9.0,0.5,0.5,0.6666666666666666,0.4,0.5,0.4,0.6666666666666666,0.6666666666666666,0.8,,0.6666666666666666,100.54862842892767,,16.785714285714285,11.857142857142858,16.785714285714285,11.714285714285714,0.4,,,,,0.2,,,,,0.8,0.5763,0.375,0.5,7.066666666666666,25.5,9.0,1.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,,2.0,2.0,,2.0,7.0,,2.0,,,,,1.0,,1.0,4.0,7.0,9.0,,,,,,1.0,,0.5,,0.5833333333333334,,,,,0.3333333333333333,,1.0,1.0,0.5,0.4,,,,,,,0.5,1.0,0.5,,,,0.61945,,0.7777777777777778,0.6428571428571429,,,2.0,,,,,1.0,,1.0,,,,3.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,0.5,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612764,2012,2011-12,True
