EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Charge Fouls Drawn,BlockedShortMidRange,Corner3FGA,PenaltyCorner3FGA,ShortMidRangeAssists,Offensive Fouls,OffCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,HeaveAttempts,Corner3Assists,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,Technical Free Throw Trips,OffensiveGoaltends,PenaltyFg3Pct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,Corner3PctBlocked,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
101126-101135-201575-2210-2748,1610612744,"Nate Robinson, David Lee, Brandon Rush, Richard Jefferson, Dorell Wright","Robinson, Lee, Rush, Jefferson, Wright",101126-101135-201575-2210-2748,GSW,935.0,4,16.0,-2.0,29.0,31.0,14.0,6.0,4.0,60.0,4.0,5.0,,,2.0,2.0,1.0,6.0,3.0,6.0,2.0,4.0,1.0,2.0,8.0,17.0,3.0,7.0,9.0,34.0,36.0,1.0,1.0,1.0,2.0,7.0,4.0,8.0,3.0,5.0,16.0,6.0,10.0,9.0,,4.0,2.0,,3.0,3.0,6.0,2.0,1.0,2.0,15.0,1.0,2.0,6.0,6.0,,12.0,3.0,15.0,,1.0,,1.0,1.0,1.0,2.0,,,,3.0,1.0,1.0,4.0,6.0,,8.0,1.0,,10.0,,4.0,1.0,,,,,,,27.0,16.0,14.0,,1.0,0.375,0.375,1.0,0.42857142857142855,0.42857142857142855,0.47058823529411764,1.0,0.5,0.5208333333333334,1.25,0.5,0.5862068965517241,1.1666666666666667,0.5714285714285714,0.2916666666666667,,,,0.3333333333333333,,0.75,0.2222222222222222,0.75,0.25,0.75,0.23076923076923078,,0.2,0.3333333333333333,0.5,0.6666666666666666,0.75,1.0,0.8571428571428571,,,92.40641711229947,,15.689655172413794,15.483870967741936,15.03448275862069,14.419354838709678,0.20833333333333334,0.8,0.8,0.25,0.25,0.16666666666666666,0.16666666666666666,0.25,0.5,0.5,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,,,,0.5,0.18181818181818182,1.0,0.18181818181818182,0.5,0.5,0.5137770833333334,0.486925,0.49332272727272725,0.14285714285714285,0.19047619047619047,0.20588235294117646,0.47058823529411764,10.176470588235293,24.342857142857145,0.4827586206896552,1.0,,3.0,1.0,,,,,0.125,0.09090909090909091,1.0,,1.0,,0.3333333333333333,0.5,1.0,,,1.0,1.0,,,,,,,0.3333333333333333,,0.5,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,0.14285714285714285,,,0.3333333333333333,,,,,,1610612744,2012,2011-12,True
101126-101135-201575-2740-2748,1610612744,"Nate Robinson, David Lee, Brandon Rush, Andris Biedrins, Dorell Wright","Robinson, Lee, Rush, Biedrins, Wright",101126-101135-201575-2740-2748,GSW,174.0,4,3.0,1.0,6.0,7.0,1.0,,1.0,13.0,1.0,3.0,,,,,1.0,1.0,,1.0,,,,,2.0,5.0,,1.0,3.0,7.0,6.0,,,,2.0,2.0,,,1.0,2.0,2.0,,4.0,,,,,1.0,,,,,,,,1.0,,1.0,2.0,,3.0,1.0,4.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,2.0,,,3.0,1.0,1.0,1.0,,,,,,,5.0,2.0,1.0,,1.0,,,,,,0.4,,,0.3333333333333333,,,0.5,1.0,0.5,0.16666666666666666,0.2,0.3333333333333333,,,,1.0,,1.0,1.0,1.0,0.25,,,,,,1.0,1.0,,1.0,,107.58620689655173,,16.666666666666668,10.571428571428571,13.666666666666666,10.571428571428571,0.5,0.3333333333333333,0.5,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,0.6666666666666666,,0.5015,,0.6396,0.16666666666666666,0.2,0.2857142857142857,0.2857142857142857,7.58,23.0,0.16666666666666666,,,1.0,1.0,,,1.0,,0.16666666666666666,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101135-202148-202691-2748,1610612744,"Nate Robinson, David Lee, Mickell Gladness, Klay Thompson, Dorell Wright","Robinson, Lee, Gladness, Thompson, Wright",101126-101135-202148-202691-2748,GSW,253.0,1,4.0,-4.0,9.0,8.0,,,2.0,17.0,3.0,4.0,1.0,2.0,,,,3.0,1.0,2.0,,1.0,,,4.0,9.0,,1.0,1.0,9.0,13.0,1.0,3.0,,,2.0,,,,,,4.0,4.0,,2.0,1.0,,1.0,2.0,,2.0,,2.0,,4.0,,3.0,1.0,1.0,,2.0,3.0,5.0,1.0,,,,1.0,,,,1.0,,1.0,,,,2.0,,2.0,,,3.0,1.0,2.0,,,,,,,,7.0,,,,,0.5,0.6666666666666666,,,,0.4444444444444444,0.3333333333333333,,0.4,0.3333333333333333,,0.4090909090909091,0.3333333333333333,,0.1,0.1111111111111111,,0.3333333333333333,1.0,,0.5,0.6,1.0,,0.6666666666666666,0.5,1.0,0.6666666666666666,,,1.0,,,1.0,,0.2,96.7588932806324,,14.444444444444445,15.375,13.333333333333334,15.0,0.4,0.75,0.75,0.6666666666666666,0.3,,,0.2,0.5,0.5,,0.1,,,,0.6666666666666666,0.5,,,,,,0.5,,0.516535,0.5559,,0.18181818181818182,0.2,0.2222222222222222,,6.611111111111111,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101135-202148-2210-2748,1610612744,"Nate Robinson, David Lee, Mickell Gladness, Richard Jefferson, Dorell Wright","Robinson, Lee, Gladness, Jefferson, Wright",101126-101135-202148-2210-2748,GSW,195.0,1,3.0,-6.0,7.0,6.0,7.0,,1.0,13.0,,2.0,,,,2.0,,,,,2.0,3.0,,3.0,,2.0,2.0,3.0,2.0,8.0,14.0,,,,2.0,2.0,,2.0,3.0,2.0,8.0,,,6.0,,3.0,2.0,1.0,,2.0,2.0,2.0,,,6.0,,1.0,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,2.0,,2.0,,,,1.0,,,2.0,,1.0,,,,,,,,6.0,8.0,7.0,,,,,1.0,0.6666666666666666,0.6666666666666666,,,,0.6,,0.6,0.6666666666666666,1.0,0.6666666666666666,0.6,0.5,0.5,,0.5,,,0.5,,,,0.3333333333333333,0.5,,,,,,,,,,96.0,,15.857142857142858,14.0,15.571428571428571,12.833333333333334,0.4,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,0.4,,0.6,1.0,0.6666666666666666,0.6292099999999999,,0.6292099999999999,0.16666666666666666,0.3333333333333333,0.25,1.0,0.8,24.933333333333334,1.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101135-202691-202719-2210,1610612744,"Nate Robinson, David Lee, Klay Thompson, Jeremy Tyler, Richard Jefferson","Robinson, Lee, Thompson, Tyler, Jefferson",101126-101135-202691-202719-2210,GSW,413.0,1,7.0,4.0,11.0,12.0,4.0,7.0,1.0,23.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,,,,,7.0,10.0,,,,14.0,10.0,1.0,1.0,,,2.0,2.0,4.0,,,4.0,8.0,6.0,,2.0,,,,4.0,,4.0,,2.0,1.0,8.0,,1.0,2.0,3.0,1.0,6.0,1.0,7.0,,1.0,,1.0,2.0,1.0,,,1.0,,2.0,,1.0,3.0,4.0,,,,,,,,,1.0,1.0,,1.0,,,12.0,4.0,4.0,,,0.5714285714285714,0.6666666666666666,,,,0.7,1.0,0.5,0.7,1.0,0.5,0.7,1.0,0.5,,,,,1.0,1.0,0.75,0.3333333333333333,0.4,,0.5555555555555556,0.3333333333333333,0.5,,,,,1.0,1.0,0.5,,,80.19370460048425,,17.454545454545453,18.416666666666668,17.454545454545453,17.416666666666668,0.5,0.6,0.6,0.6666666666666666,0.3,0.6666666666666666,0.6666666666666666,0.2,1.0,1.0,0.5,,,,,1.0,1.0,,,0.75,0.3333333333333333,,0.5,,0.51947,0.633,0.497825,,,0.14285714285714285,0.2857142857142857,6.7,,0.36363636363636365,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101135-202691-202719-2748,1610612744,"Nate Robinson, David Lee, Klay Thompson, Jeremy Tyler, Dorell Wright","Robinson, Lee, Thompson, Tyler, Wright",101126-101135-202691-202719-2748,GSW,2141.0,6,36.0,9.0,67.0,69.0,5.0,,4.0,136.0,18.0,26.0,2.0,4.0,,,8.0,12.0,7.0,16.0,3.0,5.0,,1.0,33.0,54.0,3.0,6.0,10.0,85.0,76.0,4.0,6.0,,,8.0,2.0,2.0,1.0,3.0,10.0,42.0,24.0,9.0,2.0,5.0,3.0,4.0,21.0,3.0,24.0,3.0,13.0,3.0,51.0,,7.0,7.0,20.0,,27.0,7.0,34.0,2.0,5.0,3.0,2.0,4.0,3.0,6.0,1.0,1.0,,10.0,,1.0,5.0,6.0,,12.0,2.0,,10.0,2.0,6.0,,6.0,5.0,,6.0,4.0,,77.0,10.0,5.0,,,0.6363636363636364,0.65625,1.0,0.5,0.5,0.6111111111111112,0.6666666666666666,1.0,0.625,0.6666666666666666,1.1666666666666667,0.6640625,0.6666666666666666,1.25,0.1,0.07407407407407407,0.15384615384615385,,0.4,,0.7692307692307693,0.3333333333333333,0.6363636363636364,,0.7297297297297297,0.2916666666666667,0.625,,0.2222222222222222,,0.6,1.0,0.8,0.5555555555555556,1.0,0.1,91.47127510509108,0.6666666666666666,14.567164179104477,16.884057971014492,14.059701492537313,16.17391304347826,0.43333333333333335,0.6923076923076923,0.8181818181818182,0.7222222222222222,0.2,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.4375,0.4375,0.42857142857142855,0.08333333333333333,0.6,0.6,1.0,0.6666666666666666,0.5,0.5,,,,0.3333333333333333,0.5333333333333333,0.6,0.5190916666666666,0.5144,0.442,0.09375,0.10344827586206896,0.09411764705882353,0.11764705882352941,7.574074074074074,25.78333333333333,0.07462686567164178,1.0,1.0,1.0,,5.0,,,0.625,0.016666666666666666,,,,,,,,,,,1.0,1.0,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1610612744,2012,2011-12,True
101126-101135-202691-202724-2210,1610612744,"Nate Robinson, David Lee, Klay Thompson, Charles Jenkins, Richard Jefferson","Robinson, Lee, Thompson, Jenkins, Jefferson",101126-101135-202691-202724-2210,GSW,1.0,1,,-1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1440.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101135-202691-2210-2740,1610612744,"Nate Robinson, David Lee, Klay Thompson, Richard Jefferson, Andris Biedrins","Robinson, Lee, Thompson, Jefferson, Biedrins",101126-101135-202691-2210-2740,GSW,252.0,3,4.0,6.0,8.0,6.0,2.0,,3.0,14.0,1.0,2.0,,,,,2.0,3.0,2.0,2.0,,,,,5.0,7.0,1.0,1.0,2.0,15.0,9.0,1.0,1.0,,2.0,4.0,1.0,1.0,1.0,,5.0,8.0,2.0,3.0,,,,,4.0,1.0,5.0,,,2.0,11.0,,2.0,2.0,,,2.0,2.0,4.0,,,,,,,,,,,,,,2.0,2.0,,2.0,1.0,,2.0,,1.0,,1.0,1.0,,1.0,,,11.0,5.0,2.0,,,0.8,0.8,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,0.8125,1.0,1.25,0.8333333333333334,1.0,1.25,0.125,,,,,,,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,,,,,,1.0,,,80.0,,16.375,20.166666666666668,14.875,20.166666666666668,0.25,0.5,0.5,,0.375,0.6666666666666666,0.6666666666666666,0.25,1.0,1.0,1.0,,,,,,,,,,,,0.375,,0.491075,0.3892,0.4928,0.1111111111111111,0.125,0.26666666666666666,0.3333333333333333,9.071428571428571,23.9,0.25,,,1.0,1.0,2.0,,,1.0,0.125,0.5,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101135-202691-2210-2748,1610612744,"Nate Robinson, David Lee, Klay Thompson, Richard Jefferson, Dorell Wright","Robinson, Lee, Thompson, Jefferson, Wright",101126-101135-202691-2210-2748,GSW,734.0,4,12.0,-1.0,22.0,25.0,12.0,9.0,5.0,47.0,6.0,9.0,4.0,4.0,2.0,4.0,,1.0,3.0,6.0,,2.0,,2.0,9.0,16.0,1.0,4.0,1.0,22.0,23.0,4.0,4.0,1.0,,8.0,2.0,4.0,3.0,1.0,8.0,8.0,10.0,3.0,6.0,2.0,,,4.0,1.0,5.0,,2.0,2.0,11.0,,5.0,3.0,9.0,,12.0,5.0,17.0,,,,,1.0,1.0,4.0,,,,5.0,,4.0,5.0,8.0,,3.0,,,2.0,,,1.0,1.0,,,1.0,1.0,1.0,14.0,8.0,12.0,,1.0,0.4444444444444444,0.6666666666666666,1.0,0.25,0.25,0.5625,1.0,0.5,0.525,0.8,0.5,0.5238095238095238,0.8,0.5,0.2,,,,0.2,,0.75,0.7142857142857143,0.75,,0.75,0.5555555555555556,0.6666666666666666,,1.0,,1.0,0.5,1.0,0.75,,,92.20708446866486,1.0,17.59090909090909,13.88,15.909090909090908,13.24,0.45,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.05,,,0.3,0.5,0.5,0.6666666666666666,0.1,,,,0.8,1.0,,,0.5714285714285714,0.5,0.2857142857142857,0.65,,0.5007225,0.602,0.5649642857142857,,,0.36363636363636365,0.36363636363636365,7.75,24.025,0.5454545454545454,,1.0,2.0,1.0,,,,,0.1,0.14285714285714285,1.0,,1.0,,0.5,0.5,1.0,,1.0,,1.0,,2.0,,,,,0.3333333333333333,1.0,,,,,,,,,,1.0,,,1.0,0.2,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101135-202691-2740-2748,1610612744,"Nate Robinson, David Lee, Klay Thompson, Andris Biedrins, Dorell Wright","Robinson, Lee, Thompson, Biedrins, Wright",101126-101135-202691-2740-2748,GSW,4049.0,7,67.0,1.0,127.0,128.0,2.0,,15.0,255.0,25.0,44.0,5.0,11.0,,,7.0,26.0,12.0,29.0,5.0,13.0,3.0,,44.0,99.0,7.0,19.0,13.0,122.0,121.0,6.0,13.0,3.0,3.0,18.0,,2.0,,,,52.0,36.0,21.0,6.0,13.0,5.0,7.0,26.0,7.0,33.0,5.0,13.0,9.0,73.0,5.0,15.0,16.0,41.0,1.0,58.0,20.0,78.0,4.0,11.0,8.0,3.0,11.0,7.0,9.0,,4.0,2.0,20.0,2.0,,5.0,13.0,,22.0,1.0,1.0,19.0,1.0,9.0,1.0,5.0,1.0,,5.0,5.0,,104.0,,2.0,,,0.5909090909090909,0.6341463414634146,1.0,0.3684210526315789,0.3684210526315789,0.4444444444444444,0.46153846153846156,,0.461864406779661,0.46875,,0.48031496062992124,0.5,,0.16101694915254236,0.0707070707070707,0.09090909090909091,0.11538461538461539,0.55,1.0,0.8913043478260869,0.2727272727272727,0.9411764705882353,0.4166666666666667,0.9047619047619048,0.29850746268656714,0.42105263157894735,0.3157894736842105,0.058823529411764705,0.5,0.7333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,0.06666666666666667,90.68905902692022,1.0,15.472440944881889,16.28125,14.661417322834646,16.1171875,0.3728813559322034,0.5681818181818182,0.625,0.52,0.22033898305084745,0.2692307692307692,0.30434782608695654,0.2457627118644068,0.41379310344827586,0.41379310344827586,0.75,0.11016949152542373,0.38461538461538464,0.38461538461538464,1.0,0.6875,0.45454545454545453,0.2,0.1875,,,,0.5338983050847458,0.38461538461538464,0.5047309322033898,0.561,0.4158,0.07142857142857142,0.08411214953271028,0.14754098360655737,,8.511111111111111,24.910526315789475,0.015748031496062992,,4.0,6.0,,4.0,,0.25,0.5714285714285714,0.05084745762711865,,2.0,,2.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,3.0,,,,,,,,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101135-2210-2740-2748,1610612744,"Nate Robinson, David Lee, Richard Jefferson, Andris Biedrins, Dorell Wright","Robinson, Lee, Jefferson, Biedrins, Wright",101126-101135-2210-2740-2748,GSW,224.0,1,4.0,,6.0,6.0,6.0,5.0,1.0,12.0,,,,,,,3.0,4.0,,3.0,,,,,3.0,7.0,,,,6.0,6.0,,1.0,,,,3.0,7.0,,,6.0,2.0,4.0,,,,,,1.0,,1.0,,,,2.0,,1.0,1.0,2.0,,3.0,1.0,4.0,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,6.0,6.0,6.0,,,0.3333333333333333,0.3333333333333333,,,,0.42857142857142855,,0.42857142857142855,0.42857142857142855,,0.42857142857142855,0.42857142857142855,,0.42857142857142855,,,,,,,1.0,0.25,1.0,,1.0,0.25,,,0.3333333333333333,,1.0,,1.0,1.0,,,77.14285714285714,1.0,18.666666666666668,18.666666666666668,16.0,18.666666666666668,,,,,0.5714285714285714,0.75,0.75,0.42857142857142855,,,,,,,,,,,,,,,,,0.4115857142857143,0.3919,0.4115857142857143,,,,1.0,13.314285714285715,,1.0,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101145-201187-201575-202327,1610612744,"Nate Robinson, Monta Ellis, Dominic McGuire, Brandon Rush, Ekpe Udoh","Robinson, Ellis, McGuire, Rush, Udoh",101126-101145-201187-201575-202327,GSW,669.0,7,11.0,,21.0,20.0,9.0,9.0,3.0,41.0,4.0,7.0,,1.0,1.0,3.0,,5.0,,1.0,1.0,6.0,1.0,2.0,4.0,13.0,1.0,6.0,5.0,16.0,16.0,,2.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,5.0,6.0,2.0,3.0,,6.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,,9.0,,4.0,3.0,5.0,1.0,9.0,4.0,13.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,2.0,8.0,,8.0,,1.0,8.0,2.0,4.0,1.0,1.0,,1.0,1.0,1.0,,14.0,5.0,9.0,2.0,1.0,0.75,0.75,1.0,0.16666666666666666,0.16666666666666666,0.3076923076923077,,0.3333333333333333,0.2894736842105263,,0.2,0.36363636363636365,0.25,0.35714285714285715,0.3157894736842105,0.15384615384615385,0.2857142857142857,,1.0,1.0,0.7142857142857143,0.4444444444444444,1.0,,0.8,0.3076923076923077,0.3333333333333333,0.6,,,,0.75,0.6666666666666666,1.0,,0.09090909090909091,88.25112107623318,1.0,15.714285714285714,16.95,13.952380952380953,15.05,0.3684210526315789,0.5714285714285714,0.8,0.75,0.2631578947368421,,,0.05263157894736842,,,,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.6,0.3333333333333333,0.4,0.6842105263157895,0.16666666666666666,0.4860263157894737,0.5298333333333333,0.42130999999999996,0.19047619047619047,0.26666666666666666,0.125,0.3125,6.484615384615385,25.383333333333336,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101145-201187-201575-202691,1610612744,"Nate Robinson, Monta Ellis, Dominic McGuire, Brandon Rush, Klay Thompson","Robinson, Ellis, McGuire, Rush, Thompson",101126-101145-201187-201575-202691,GSW,135.0,5,2.0,11.0,8.0,6.0,7.0,5.0,2.0,14.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,3.0,,2.0,2.0,4.0,2.0,4.0,3.0,13.0,2.0,2.0,2.0,,1.0,5.0,1.0,3.0,3.0,2.0,10.0,,4.0,6.0,4.0,3.0,1.0,,,2.0,2.0,1.0,,,6.0,2.0,,2.0,1.0,,3.0,2.0,5.0,,1.0,1.0,,,,,,,,,,,,1.0,,2.0,,,3.0,1.0,1.0,1.0,,,,,,,8.0,10.0,7.0,,1.0,,,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,0.625,1.0,0.6666666666666666,0.7222222222222222,1.25,0.7142857142857143,0.5,,,,,,1.0,,0.6666666666666666,1.0,0.75,0.6666666666666666,,,,1.0,,,1.0,0.5,1.0,,149.33333333333334,,10.25,8.833333333333334,10.125,7.5,0.25,1.0,1.0,,0.125,,,0.125,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.16666666666666666,1.0,0.3333333333333333,0.75,0.3333333333333333,0.458875,,0.45294166666666663,0.125,0.25,0.38461538461538464,0.7692307692307693,8.45,24.725,0.875,,,1.0,1.0,,,,,0.125,0.16666666666666666,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
101126-101145-201187-201575-202874,1610612744,"Nate Robinson, Monta Ellis, Dominic McGuire, Brandon Rush, Chris Wright","Robinson, Ellis, McGuire, Rush, Wright",101126-101145-201187-201575-202874,GSW,82.0,2,1.0,2.0,2.0,2.0,,1.0,,4.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,4.0,6.0,4.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,,,5.0,1.0,3.0,,,,,,,,6.0,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,0.5,,,,0.5,,,,,,,,0.5,,,,70.2439024390244,,19.0,22.0,19.0,18.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.7193,,,1.0,1.0,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,True
