EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGA,BadPassSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,Corner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,PenaltyFtPoints,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,AtRimAssists,FTOffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,Charge Fouls,Charge Fouls Drawn,FTDefRebounds,Travels,DefFTReboundPct,SelfOReb,Offensive Fouls,Offensive Fouls Drawn,OffLongMidRangeReboundPct,SelfORebPct,BlockingFoulsDrawn,Technical Free Throw Trips,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedLongMidRange,OffCorner3ReboundPct,PenaltyCorner3FGA,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,DefensiveGoaltends,Defensive 3 Seconds Violations,HeaveAttempts,BlockedShortMidRange,BlockingFouls,ThreePtShootingFoulsDrawn,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,3SecondViolations,PenaltyCorner3Accuracy,Corner3PctBlocked,BlockedArc3,StepOutOfBoundsTurnovers,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
101150-1499-1882-201950-202323,1610612755,"Lou Williams, Tony Battie, Elton Brand, Jrue Holiday, Evan Turner","Williams, Battie, Brand, Holiday, Turner",101150-1499-1882-201950-202323,PHI,99.0,1,2.0,2.0,3.0,3.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,87.27272727272728,19.333333333333332,13.666666666666666,13.0,13.666666666666666,0.25,1.0,1.0,0.25,0.25,1.0,1.0,0.25,0.25,1.0,0.25,0.5,0.44045,0.3814,0.44045,0.5,1.0,10.233333333333333,25.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-1882-201975-2738,1610612755,"Lou Williams, Tony Battie, Elton Brand, Jodie Meeks, Andre Iguodala","Williams, Battie, Brand, Meeks, Iguodala",101150-1499-1882-201975-2738,PHI,207.0,2,3.0,-1.0,6.0,7.0,,,,13.0,1.0,2.0,,,2.0,,,2.0,,2.0,4.0,2.0,7.0,8.0,,,,,,,,2.0,2.0,,1.0,2.0,,2.0,7.0,,,0.5,,,0.5833333333333334,,,0.5833333333333334,,,0.3333333333333333,0.5,,0.6666666666666666,,,,,90.43478260869564,13.333333333333334,18.142857142857142,13.333333333333334,16.285714285714285,0.3333333333333333,0.5,1.0,0.3333333333333333,,,,0.3333333333333333,,,,0.6666666666666666,0.5246166666666666,,,,,6.45,26.45,,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5,0.5,1.0,0.5,0.5,0.25,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-201152-201950-201970,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jrue Holiday, Sam Young","Williams, Battie, Young, Holiday, Young",101150-1499-201152-201950-201970,PHI,179.0,1,3.0,2.0,6.0,6.0,,,,12.0,1.0,1.0,,,3.0,,1.0,,,3.0,5.0,1.0,6.0,4.0,,,,,,,,6.0,,,1.0,2.0,,2.0,6.0,,,0.6,,,0.5,,,0.5,,,0.16666666666666666,0.5,,0.6666666666666666,,,1.0,,96.53631284916202,11.166666666666666,18.666666666666668,11.166666666666666,18.666666666666668,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,,,,,,,0.3333333333333333,0.5348416666666667,,,,,8.34,23.4,,2.0,,,,,,,,,,,,,1.0,2.0,,1.0,2.0,1.0,,,,,,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-201152-201950-202323,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jrue Holiday, Evan Turner","Williams, Battie, Young, Holiday, Turner",101150-1499-201152-201950-202323,PHI,311.0,3,5.0,1.0,12.0,11.0,4.0,,3.0,23.0,2.0,6.0,1.0,1.0,2.0,1.0,3.0,1.0,,4.0,11.0,1.0,14.0,13.0,2.0,3.0,4.0,1.0,2.0,,8.0,6.0,1.0,2.0,3.0,3.0,3.0,6.0,10.0,8.0,4.0,0.36363636363636365,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.4666666666666667,0.6666666666666666,0.8,0.08333333333333333,0.75,0.2857142857142857,0.75,0.375,1.0,1.0,0.5,106.49517684887459,11.916666666666666,15.272727272727273,11.5,14.727272727272727,0.5,0.3333333333333333,0.4,0.16666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.5,1.0,,0.5833333333333334,0.5046166666666666,0.55435,0.4642,0.2857142857142857,0.5714285714285714,6.509090909090909,25.0,0.3333333333333333,1.0,,,2.0,,,1.0,1.0,,1.0,,,2.0,,2.0,1.0,2.0,3.0,3.0,0.25,0.5,,,,0.09090909090909091,0.16666666666666666,,1.0,,0.5,0.5,,,,,,,1.0,6.0,,2.0,1.0,1.0,1.0,1.0,1.0,,0.14285714285714285,0.15384615384615385,2.0,3.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-201152-201950-2738,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jrue Holiday, Andre Iguodala","Williams, Battie, Young, Holiday, Iguodala",101150-1499-201152-201950-2738,PHI,618.0,8,10.0,,20.0,18.0,6.0,4.0,4.0,38.0,2.0,2.0,,,8.0,1.0,3.0,2.0,1.0,6.0,13.0,3.0,22.0,22.0,,2.0,5.0,3.0,4.0,1.0,11.0,2.0,2.0,3.0,5.0,7.0,4.0,11.0,17.0,11.0,6.0,0.46153846153846156,,0.75,0.5625,0.5,0.9,0.6111111111111112,0.625,0.9166666666666666,0.1875,0.625,0.42857142857142855,0.6363636363636364,0.375,0.6,0.6666666666666666,0.5,88.54368932038834,14.05,18.72222222222222,13.25,16.77777777777778,0.125,1.0,1.0,0.5,0.1875,0.3333333333333333,0.3333333333333333,0.125,,,0.2,0.3125,0.478928125,0.36979999999999996,0.46373,0.22727272727272727,0.5,8.846153846153847,24.933333333333334,0.3,3.0,2.0,2.0,10.0,6.0,2.0,2.0,5.0,2.0,7.0,2.0,3.0,16.0,2.0,,,1.0,4.0,3.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.15384615384615385,,0.6666666666666666,1.0,1.0,0.375,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,2.0,,,,,,0.0625,0.1111111111111111,0.13333333333333333,,,4.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.4,1.0,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-201152-201950-2804,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jrue Holiday, Andres Nocioni","Williams, Battie, Young, Holiday, Nocioni",101150-1499-201152-201950-2804,PHI,257.0,1,4.0,4.0,8.0,7.0,,,,15.0,1.0,1.0,,,2.0,1.0,3.0,1.0,,3.0,6.0,1.0,9.0,5.0,,,,,,,,2.0,1.0,,4.0,4.0,,4.0,9.0,,,0.5,,,0.6428571428571429,,,0.6428571428571429,,,0.14285714285714285,1.0,,1.0,,,,1.0,84.04669260700389,16.375,18.0,16.375,18.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,0.2857142857142857,0.4937,,,,,11.316666666666668,25.7,,1.0,1.0,1.0,4.0,,1.0,,2.0,,2.0,,1.0,4.0,,,,,2.0,3.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,,,,1.0,,0.5,0.5,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,0.14285714285714285,0.16666666666666666,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-201152-201970-201975,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Sam Young, Jodie Meeks","Williams, Battie, Young, Young, Meeks",101150-1499-201152-201970-201975,PHI,149.0,1,2.0,3.0,5.0,6.0,,,,11.0,1.0,1.0,,,2.0,,,1.0,,2.0,3.0,1.0,7.0,4.0,,,,,,,,2.0,1.0,,1.0,3.0,,3.0,7.0,,,0.6666666666666666,,,0.875,,,0.875,,,0.25,1.0,,1.0,,,1.0,,106.30872483221476,14.6,12.666666666666666,14.6,12.333333333333334,0.25,1.0,1.0,0.5,,,,0.25,,,,0.5,0.507225,,,,,3.733333333333333,25.9,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,2.0,1.0,,,,,1.0,0.5,0.5,,1.0,1.0,0.3333333333333333,,1.0,,1.0,0.5,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,0.5,,,,1.0,,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-201152-201975-202323,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jodie Meeks, Evan Turner","Williams, Battie, Young, Meeks, Turner",101150-1499-201152-201975-202323,PHI,1444.0,7,24.0,-3.0,45.0,42.0,4.0,10.0,6.0,87.0,8.0,11.0,1.0,1.0,8.0,7.0,12.0,12.0,2.0,16.0,31.0,14.0,45.0,48.0,4.0,7.0,8.0,1.0,2.0,2.0,3.0,16.0,12.0,5.0,11.0,16.0,8.0,24.0,37.0,3.0,4.0,0.5161290322580645,0.5714285714285714,0.5,0.4888888888888889,0.5,0.25,0.4891304347826087,0.5,0.3,0.3111111111111111,0.6470588235294118,0.3333333333333333,0.7142857142857143,0.34782608695652173,0.2857142857142857,0.5714285714285714,1.0,86.7590027700831,16.88888888888889,16.285714285714285,16.4,16.0,0.24444444444444444,0.7272727272727273,0.7272727272727273,0.17777777777777778,0.26666666666666666,0.5833333333333334,0.5833333333333334,0.26666666666666666,0.25,1.0,0.5,0.5555555555555556,0.47371363636363634,0.439375,0.4267125,0.17777777777777778,0.06666666666666667,9.570967741935483,26.135714285714283,0.08888888888888889,1.0,4.0,4.0,16.0,12.0,4.0,,8.0,4.0,12.0,4.0,1.0,28.0,4.0,2.0,,5.0,11.0,6.0,0.5,0.6666666666666666,1.0,0.2857142857142857,0.2857142857142857,,,1.0,0.5714285714285714,1.0,0.125,0.125,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,1.0,0.5,0.044444444444444446,0.021739130434782608,0.03125,4.0,5.0,1.0,1.0,8.0,4.0,3.0,,,0.375,0.6666666666666666,0.5,0.5714285714285714,0.625,0.8,,1.0,,,1.0,,,3.0,,4.0,,1.0,3.0,1.0,3.0,7.0,,,2.0,,,,,0.5714285714285714,,1.0,0.375,0.125,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,0.2,0.043478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-201152-201975-2738,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Jodie Meeks, Andre Iguodala","Williams, Battie, Young, Meeks, Iguodala",101150-1499-201152-201975-2738,PHI,696.0,7,12.0,3.0,20.0,21.0,4.0,1.0,3.0,41.0,2.0,4.0,,,4.0,5.0,8.0,3.0,,7.0,16.0,4.0,22.0,19.0,1.0,1.0,2.0,2.0,4.0,,4.0,6.0,3.0,3.0,6.0,6.0,3.0,9.0,20.0,4.0,4.0,0.4375,1.0,0.5,0.425,0.5,0.5,0.4772727272727273,0.5,0.5,0.2,0.8571428571428571,0.3333333333333333,0.8571428571428571,0.25,0.25,1.0,1.0,84.82758620689656,17.65,16.333333333333332,17.05,16.285714285714285,0.2,0.5,0.5,0.2,0.4,0.625,0.625,0.15,,,,0.4,0.4691675,0.5955,0.41205,0.09090909090909091,0.18181818181818182,12.075,25.3,0.2,,1.0,1.0,8.0,3.0,1.0,1.0,4.0,1.0,5.0,1.0,,11.0,,2.0,,3.0,6.0,2.0,0.5714285714285714,0.6666666666666666,1.0,0.25,0.25,0.0625,,,0.5,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,2.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.05,0.09090909090909091,0.1111111111111111,1.0,1.0,5.0,,2.0,3.0,,,,,0.5,,0.6,0.5,1.0,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,0.25,,,,0.5,0.5,,,,,,,,,,1.0,,,0.3333333333333333,0.09090909090909091,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
101150-1499-201152-202323-2738,1610612755,"Lou Williams, Tony Battie, Thaddeus Young, Evan Turner, Andre Iguodala","Williams, Battie, Young, Turner, Iguodala",101150-1499-201152-202323-2738,PHI,333.0,3,6.0,2.0,11.0,12.0,5.0,,,23.0,1.0,1.0,,,2.0,1.0,2.0,,,2.0,5.0,,10.0,8.0,,,,,2.0,,3.0,2.0,,,3.0,5.0,,5.0,10.0,3.0,5.0,0.4,,,0.4,,,0.5555555555555556,,0.375,,1.0,,0.8333333333333334,,,1.0,1.0,99.45945945945947,12.272727272727273,16.5,12.272727272727273,15.0,0.2,1.0,1.0,0.4,0.4,0.5,0.5,,,,,0.2,0.47846,,0.38965,,0.3,12.52,,0.45454545454545453,,,,2.0,,,,1.0,,1.0,,,2.0,2.0,1.0,,2.0,3.0,4.0,0.5,0.5,,,,,,0.6666666666666666,,0.5,,,,,,,,,1.0,8.0,,3.0,,,,,,,0.375,0.375,,,6.0,3.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2012,2011-12,False
