EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Charge Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyTsPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyPointsPct,PenaltyOffPossPct,PenaltyArc3FGA,PenaltyFG3A,Fg3aBlocked,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,SecondChanceOffPoss,LongMidRangeFGM,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,BadPassSteals,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,Charge Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,OffThreePtRebounds,BadPassTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,PenaltyCorner3Frequency,OffensiveGoaltends,SecondChanceAtRimPctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,HeaveAttempts,2pt And 1 Free Throw Trips,BlockingFouls,SecondChanceFtPoints,Loose Ball Fouls Drawn,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,Offensive Fouls Drawn,BlockingFoulsDrawn,Corner3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,BlockedLongMidRange,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1863-201584-201609-201978-2449,1610612745,"Earl Boykins, Courtney Lee, Goran Dragic, Chase Budinger, Luis Scola","Boykins, Lee, Dragic, Budinger, Scola",1863-201584-201609-201978-2449,HOU,128.0,1,2.0,3.0,4.0,4.0,8.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,0.6666666666666666,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,90.0,15.25,16.75,15.25,16.75,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.46055,0.25,0.3333333333333333,13.2,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201609-202718-2449,1610612745,"Earl Boykins, Courtney Lee, Goran Dragic, Chandler Parsons, Luis Scola","Boykins, Lee, Dragic, Parsons, Scola",1863-201584-201609-202718-2449,HOU,210.0,1,4.0,-1.0,6.0,7.0,13.0,,,,1.0,3.0,1.0,1.0,6.0,7.0,2.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,1.0,6.0,0.3333333333333333,0.625,0.6,0.25,0.5,1.0,0.6666666666666666,,1.0,89.14285714285714,9.5,21.857142857142858,9.5,18.285714285714285,,,,,0.75,0.5403,0.2,0.25,6.1000000000000005,25.4,1.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.25,0.25,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201978-202335-202718,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Patrick Patterson, Chandler Parsons","Boykins, Lee, Budinger, Patterson, Parsons",1863-201584-201978-202335-202718,HOU,61.0,2,1.0,4.0,6.0,5.0,11.0,,,,1.0,1.0,1.0,6.0,8.0,4.0,2.0,1.0,1.0,2.0,2.0,,4.0,6.0,,8.0,1.0,0.5,0.8,0.5,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,259.672131147541,5.0,6.2,5.0,3.8,,,,,1.0,0.543425,,,0.1,24.9,5.0,5.0,1.0,1.0,,,1.0,,6.0,6.0,,1.0,,,,,,,,,1.0,,,2.0,3.0,,,,0.75,,0.5,1.0,1.0,,0.5,,,,,0.75,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.24825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201978-202335-2223,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Patrick Patterson, Samuel Dalembert","Boykins, Lee, Budinger, Patterson, Dalembert",1863-201584-201978-202335-2223,HOU,586.0,2,10.0,-9.0,15.0,16.0,31.0,1.0,3.0,,4.0,11.0,1.0,3.0,14.0,23.0,4.0,,3.0,4.0,6.0,4.0,3.0,5.0,2.0,14.0,0.36363636363636365,0.4583333333333333,0.5,0.08333333333333333,0.2,,0.2,0.14285714285714285,,76.17747440273037,21.533333333333335,16.4375,20.066666666666666,15.625,0.25,0.3333333333333333,0.5,,0.25,0.419475,0.14285714285714285,0.15384615384615385,13.663636363636364,26.3,,,1.0,2.0,6.0,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,,2.0,4.0,2.0,,,,1.0,1.0,1.0,,,0.16666666666666666,0.5,1.0,0.5,0.08333333333333333,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,,0.5,,,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.18181818181818182,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.2857142857142857,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201978-202335-2449,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Patrick Patterson, Luis Scola","Boykins, Lee, Budinger, Patterson, Scola",1863-201584-201978-202335-2449,HOU,767.0,2,13.0,10.0,25.0,24.0,49.0,3.0,5.0,2.0,6.0,15.0,7.0,2.0,29.0,19.0,6.0,5.0,7.0,14.0,16.0,4.0,4.0,4.0,2.0,27.0,0.4,0.6136363636363636,0.6041666666666666,0.3181818181818182,0.6363636363636364,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.7142857142857143,91.99478487614081,15.24,16.083333333333332,15.04,15.083333333333334,0.22727272727272727,0.6,0.75,0.09090909090909091,0.5,0.5022477272727273,0.08333333333333333,0.11764705882352941,10.4,24.771428571428572,,1.0,2.0,4.0,6.0,3.0,5.0,5.0,,,15.0,5.0,3.0,5.0,8.0,3.0,21.0,2.0,,1.0,3.0,2.0,,,,1.0,0.7142857142857143,0.7142857142857143,,0.6666666666666666,0.18181818181818182,0.5,1.0,0.2727272727272727,0.22727272727272727,0.6,0.6,1.0,0.6,,,,,,2.0,2.0,,,,,,0.6666666666666666,,,2.0,1.0,2.0,6.0,4.0,3.0,1.0,,2.0,2.0,2.0,2.0,,,,3.0,2.0,3.0,1.0,0.5,0.6,0.26666666666666666,0.5,0.2,1.0,0.2222222222222222,0.18181818181818182,1.0,,1.0,0.3333333333333333,0.5,0.16666666666666666,0.2,,0.5482,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.16666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,1.0,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201978-202335-948,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Patrick Patterson, Marcus Camby","Boykins, Lee, Budinger, Patterson, Camby",1863-201584-201978-202335-948,HOU,705.0,5,12.0,4.0,24.0,22.0,46.0,3.0,4.0,,8.0,17.0,6.0,4.0,23.0,19.0,10.0,3.0,5.0,8.0,10.0,3.0,4.0,4.0,1.0,19.0,0.47058823529411764,0.41304347826086957,0.46,0.2608695652173913,0.5,1.0,0.6153846153846154,0.5,1.0,93.95744680851064,14.541666666666666,16.181818181818183,14.291666666666666,15.590909090909092,0.17391304347826086,0.75,0.75,,0.43478260869565216,0.47843478260869565,0.041666666666666664,0.05555555555555555,11.805882352941175,25.25,6.0,15.0,2.0,4.0,9.0,1.0,6.0,1.0,2.0,8.0,3.0,6.0,1.0,1.0,4.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,,8.0,6.0,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.25,0.17391304347826086,0.5,0.5,0.391304347826087,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.34782608695652173,0.25,1.0,1.0,,1.0,,,1.0,1.0,,,0.5,0.2,0.49314,2.0,3.0,2.0,6.0,,3.0,,2.0,1.0,,2.0,1.0,,,,2.0,1.0,2.0,2.0,0.375,0.42857142857142855,,,,,0.1111111111111111,0.16666666666666666,0.5,,0.75,1.0,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.694,1.0,1.0,,2.0,4.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.3333333333333333,,,,0.5,1.0,0.17391304347826086,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,0.75,0.6,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201978-202718-2449,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Chandler Parsons, Luis Scola","Boykins, Lee, Budinger, Parsons, Scola",1863-201584-201978-202718-2449,HOU,118.0,1,2.0,,4.0,3.0,7.0,,,,1.0,1.0,2.0,,2.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,1.0,0.6666666666666666,,,85.42372881355932,15.0,19.333333333333332,15.0,19.0,,,,,0.6666666666666666,0.5015999999999999,,,18.8,25.55,,,,,1.0,,2.0,,,,,2.0,,,1.0,,2.0,,,,1.0,,,,,,,,,1.0,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201978-202718-948,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Chandler Parsons, Marcus Camby","Boykins, Lee, Budinger, Parsons, Camby",1863-201584-201978-202718-948,HOU,2.0,1,,-1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201978-2223-2449,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Samuel Dalembert, Luis Scola","Boykins, Lee, Budinger, Dalembert, Scola",1863-201584-201978-2223-2449,HOU,196.0,1,3.0,3.0,5.0,5.0,10.0,1.0,1.0,1.0,4.0,4.0,1.0,,8.0,5.0,4.0,,2.0,2.0,2.0,2.0,,,,8.0,1.0,0.8,0.8,0.2,0.5,,0.5,,,73.46938775510205,17.0,22.2,17.0,21.2,0.2,1.0,1.0,0.2,0.4,0.49417999999999995,,,12.175,22.9,,3.0,1.0,1.0,2.0,,,,,,,,,,2.0,,4.0,,,,,1.0,,,,,,,,0.5,0.2,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,2.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,0.5,0.5,,,,,,,,,1.0,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
1863-201584-201978-2449-948,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Luis Scola, Marcus Camby","Boykins, Lee, Budinger, Scola, Camby",1863-201584-201978-2449-948,HOU,91.0,1,2.0,1.0,3.0,2.0,5.0,,,,,2.0,1.0,,3.0,2.0,,1.0,,1.0,1.0,1.0,,,,3.0,,0.5,0.5,0.3333333333333333,,1.0,1.0,,1.0,79.12087912087912,15.666666666666666,22.0,15.666666666666666,22.0,,,,,0.6666666666666666,0.5587833333333333,,,11.8,25.0,,,,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,False
