EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeFGM,PenaltyFtPoints,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG2A,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockedAtRim,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Offensive Fouls,SecondChanceFtPoints,SecondChancePoints,LostBallSteals,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,DefCorner3ReboundPct,SecondChancePointsPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3A,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,ShortMidRangeFGM,LongMidRangeAssists,ShortMidRangePctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyFG3M,BlockingFouls,PenaltyFg3Pct,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,PtsPutbacks,Loose Ball Fouls Drawn,SecondChanceArc3Frequency,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,ShortMidRangeAssists,Offensive Fouls Drawn,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3PctAssisted,SelfOReb,Charge Fouls,SelfORebPct,team_id,year,season,team_vs
101144-200755-201583-2047-2749,1610612753,"Von Wafer, JJ Redick, Ryan Anderson, Quentin Richardson, Jameer Nelson","Wafer, Redick, Anderson, Richardson, Nelson",101144-200755-201583-2047-2749,ORL,81.0,1,1.0,-3.0,2.0,3,1.0,5,1.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,1.0,88.88888888888889,21.5,12.666666666666666,21.5,12.666666666666666,1.0,1.0,1.0,0.5421,0.5421,0.5,1.0,24.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-200755-202350-202397-202712,1610612753,"Von Wafer, JJ Redick, Daniel Orton, Ish Smith, Justin Harper","Wafer, Redick, Orton, Smith, Harper",101144-200755-202350-202397-202712,ORL,127.0,1,2.0,-3.0,5.0,4,5.0,9,,,,,2.0,5.0,,,,2.0,2.0,,,,,,2.0,5.0,0.3333333333333333,,,102.04724409448819,13.8,14.5,13.8,14.5,,,0.3333333333333333,0.4648333333333334,0.4648333333333334,,,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-202350-202397-202712-2768,1610612753,"Von Wafer, Daniel Orton, Ish Smith, Justin Harper, Chris Duhon","Wafer, Orton, Smith, Harper, Duhon",101144-202350-202397-202712-2768,ORL,150.0,1,2.0,4.0,5.0,5,5.0,10,,,,2.0,6.0,2.0,,,,4.0,4.0,,,2.0,4.0,,6.0,5.0,0.6,,,96.0,10.8,19.2,10.8,19.2,,,0.3333333333333333,0.47026666666666667,0.47026666666666667,,,,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,6.0,4.0,,4.0,,,,,6.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,,1.0,,1.0,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,13.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
200755-201175-201583-2045-2749,1610612753,"JJ Redick, Glen Davis, Ryan Anderson, Hedo Turkoglu, Jameer Nelson","Redick, Davis, Anderson, Turkoglu, Nelson",200755-201175-201583-2045-2749,ORL,782.0,4,13.0,-7.0,26.0,25,7.0,51,5.0,1.0,7.0,4.0,22.0,29.0,2.0,5.0,,6.0,9.0,2.0,4.0,5.0,6.0,2.0,22.0,7.0,0.4230769230769231,0.30434782608695654,,93.91304347826087,16.23076923076923,14.4,16.0,14.28,0.21739130434782608,0.125,0.7391304347826086,0.4862739130434783,0.47063125,0.08,0.1111111111111111,25.400000000000002,0.2692307692307692,2.0,3.0,10.0,,4.0,3.0,3.0,16.0,,6.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,0.1875,,0.391304347826087,,0.1,0.75,0.6666666666666666,1.0,0.75,1.0,1.0,0.43478260869565216,0.3,0.3333333333333333,0.13043478260869565,0.5,,0.09090909090909091,6.3125,,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,2.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,9.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,13.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.5714285714285714,0.5714285714285714,0.0625,0.1,0.5,0.18181818181818182,0.14285714285714285,0.16666666666666666,0.5,1.0,0.6666666666666666,0.13043478260869565,0.08695652173913043,0.5,0.5,1.0,0.6,0.6,0.6666666666666666,1.0,0.125,0.6,0.4863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
200755-201175-201583-2045-2768,1610612753,"JJ Redick, Glen Davis, Ryan Anderson, Hedo Turkoglu, Chris Duhon","Redick, Davis, Anderson, Turkoglu, Duhon",200755-201175-201583-2045-2768,ORL,214.0,1,4.0,-5.0,6.0,6,,12,,,1.0,,2.0,7.0,,,,2.0,2.0,,4.0,2.0,,,2.0,,0.25,0.25,,80.74766355140187,13.833333333333334,21.833333333333332,13.833333333333334,18.5,,,0.75,0.5607125,,,,22.4,,,1.0,2.0,,,1.0,1.0,3.0,,,,,1.0,1.0,,,2.0,,,0.3333333333333333,,0.25,,,,0.3333333333333333,0.5,0.4,,0.5,0.5,0.5,0.5,0.25,,,,6.566666666666666,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,1.0,,1.0,,,1.0,2.0,,,,1.0,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.25,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
200755-201175-201583-2047-2749,1610612753,"JJ Redick, Glen Davis, Ryan Anderson, Quentin Richardson, Jameer Nelson","Redick, Davis, Anderson, Richardson, Nelson",200755-201175-201583-2047-2749,ORL,381.0,3,6.0,-1.0,12.0,12,1.0,24,3.0,,3.0,2.0,10.0,11.0,,3.0,2.0,6.0,9.0,,5.0,3.0,4.0,2.0,8.0,1.0,0.35714285714285715,0.25,1.0,90.70866141732284,17.166666666666668,14.583333333333334,16.083333333333332,14.416666666666666,0.25,,0.6666666666666666,0.46921666666666667,0.4050666666666667,0.14285714285714285,0.18181818181818182,26.03333333333333,0.08333333333333333,6.0,1.0,5.0,,2.0,2.0,1.0,9.0,,3.0,,2.0,2.0,2.0,1.0,,1.0,,,0.1111111111111111,,0.3333333333333333,,,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.4166666666666667,0.2,0.5,0.16666666666666666,0.6666666666666666,,,7.411111111111111,,,,,,,,,1.0,,,,2.0,2.0,2.0,,,,2.0,2.0,2.0,,,6.0,2.0,3.0,,,,,,,,3.0,,3.0,1.0,,,,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6,,0.375,0.3333333333333333,0.25,1.0,,,0.16666666666666666,,,,,0.6666666666666666,0.6666666666666666,,1.0,,0.6666666666666666,0.42125,,2.0,2.0,1.0,2.0,2.0,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
200755-201175-201583-2047-2768,1610612753,"JJ Redick, Glen Davis, Ryan Anderson, Quentin Richardson, Chris Duhon","Redick, Davis, Anderson, Richardson, Duhon",200755-201175-201583-2047-2768,ORL,36.0,1,1.0,,,1,,1,1.0,,1.0,,,,,1.0,,1.0,3.0,,,,,,,,,0.5,,40.0,,17.0,,17.0,0.5,,1.0,0.583125,,,,25.7,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,0.5,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
200755-201175-201583-2202-2749,1610612753,"JJ Redick, Glen Davis, Ryan Anderson, Jason Richardson, Jameer Nelson","Redick, Davis, Anderson, Richardson, Nelson",200755-201175-201583-2202-2749,ORL,286.0,2,5.0,2.0,10.0,9,3.0,19,2.0,,5.0,3.0,12.0,10.0,,2.0,,2.0,5.0,1.0,3.0,2.0,3.0,2.0,9.0,3.0,0.5454545454545454,0.5,,95.66433566433567,14.2,16.0,11.3,15.88888888888889,0.2,,1.0,0.57667,0.61555,0.18181818181818182,0.3333333333333333,24.580000000000002,0.3,3.0,3.0,5.0,2.0,2.0,,3.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,4.0,0.6,1.0,0.45,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,,1.0,0.5,0.6,1.0,,1.0,1.0,0.3333333333333333,1.3,,,,1.0,,1.0,1.0,,,1.0,,,3.0,2.0,,1.0,3.0,,,1.0,2.0,4.0,3.0,,,2.0,2.0,1.0,3.0,,1.0,2.0,7.0,1.0,,3.0,1.0,1.0,,,1.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,0.4,0.4,,0.5,0.5,0.5,,0.5,0.6666666666666666,,0.3,0.3333333333333333,0.3333333333333333,1.0,,,,0.6666666666666666,,,0.5292,,1.0,3.0,,,1.0,0.5,,0.25,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
200755-201175-201947-2045-2749,1610612753,"JJ Redick, Glen Davis, Earl Clark, Hedo Turkoglu, Jameer Nelson","Redick, Davis, Clark, Turkoglu, Nelson",200755-201175-201947-2045-2749,ORL,186.0,2,3.0,-7.0,5.0,6,4.0,11,2.0,1.0,2.0,,,7.0,1.0,2.0,,2.0,4.0,1.0,1.0,2.0,,,,4.0,,0.4,,85.16129032258064,19.8,14.5,18.8,14.5,0.4,0.25,0.8,0.50183,0.494575,,,25.6,0.8,,,2.0,,2.0,1.0,,3.0,,3.0,,,,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,0.4,,,0.2,0.5,,,6.366666666666667,,,,1.0,,1.0,1.0,,1.0,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,0.4,0.5,,1.0,,,,,,,,,,1.0,,,0.4391,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
200755-201175-201947-2045-2768,1610612753,"JJ Redick, Glen Davis, Earl Clark, Hedo Turkoglu, Chris Duhon","Redick, Davis, Clark, Turkoglu, Duhon",200755-201175-201947-2045-2768,ORL,701.0,3,12.0,-10.0,19.0,21,3.0,40,2.0,,2.0,4.0,19.0,29.0,,2.0,,4.0,5.0,2.0,3.0,6.0,6.0,2.0,19.0,3.0,0.59375,0.15384615384615385,,82.16833095577746,18.894736842105264,16.285714285714285,18.789473684210527,14.571428571428571,0.15384615384615385,,0.46153846153846156,0.4735653846153846,0.398,0.13333333333333333,0.15384615384615385,25.85,0.15789473684210525,4.0,2.0,4.0,,,4.0,6.0,11.0,2.0,2.0,6.0,4.0,1.0,3.0,2.0,1.0,4.0,,6.0,0.5454545454545454,1.0,0.5769230769230769,1.0,1.0,0.5,0.5,0.5,0.5,0.75,,0.3076923076923077,0.5,0.5,0.3076923076923077,,,0.3157894736842105,10.009090909090908,3.0,2.0,1.0,2.0,,2.0,,1.0,,,0.75,0.75,1.0,,3.0,,,,1.0,1.0,,8.0,3.0,,1.0,1.0,4.0,1.0,5.0,1.0,,2.0,11.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.09090909090909091,,,0.2,0.16666666666666666,,0.5,,1.0,0.23076923076923078,,,,,0.5,0.5,1.0,,,0.5,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,2.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
