EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyDefPoss,Fg2aBlocked,AtRimAssists,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,FG2APctBlocked,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,AtRimPctAssisted,Charge Fouls,DefCorner3ReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,Offensive Fouls,PenaltyOffPoss,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,SelfOReb,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffCorner3ReboundPct,SelfORebPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyTurnovers,BlockingFouls,NonShootingPenaltyNonTakeFouls,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,PenaltyCorner3FGA,Offensive Fouls Drawn,LongMidRangePctBlocked,PenaltyCorner3Frequency,Charge Fouls Drawn,SecondChanceTurnovers,Loose Ball Fouls,HeaveAttempts,BlockingFoulsDrawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,Blocked3s,BlockedArc3,3SecondViolations,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,team_id,year,season,team_vs
101111-101131-101198-201973-2732,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Jonas Jerebko, Ben Gordon","Villanueva, Maxiell, Bynum, Jerebko, Gordon",101111-101131-101198-201973-2732,DET,412.0,1,7.0,14.0,13.0,11.0,4.0,24.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,9.0,1.0,2.0,3.0,6.0,6.0,10.0,1.0,25.0,11.0,2.0,4.0,1.0,2.0,7.0,2.0,4.0,15.0,3.0,2.0,9.0,5.0,1.0,5.0,6.0,4.0,1.0,1.0,17.0,4.0,1.0,1.0,1.0,3.0,1.0,5.0,6.0,11.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,18.0,0.3333333333333333,0.5,0.8333333333333334,0.6,0.5,0.6,0.5,0.5,0.75,0.5833333333333334,0.7352941176470589,0.5833333333333334,0.625,0.5,1.0,1.0,0.42857142857142855,0.3333333333333333,1.0,1.0,0.5,0.7142857142857143,0.3333333333333333,1.0,0.4,1.0,1.0,83.88349514563107,0.5,15.153846153846153,19.545454545454547,11.076923076923077,18.90909090909091,0.0625,1.0,1.0,0.3125,0.4,0.4,0.5,0.0625,1.0,1.0,1.0,0.5625,0.5555555555555556,0.5555555555555556,0.8,0.16666666666666666,1.0,0.3333333333333333,0.5,1.0,0.6875,0.5555555555555556,0.50821875,0.5024625,0.058823529411764705,0.14285714285714285,0.28,6.8999999999999995,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101131-101198-202688-2732,1610612765,"Charlie Villanueva, Jason Maxiell, Will Bynum, Brandon Knight, Ben Gordon","Villanueva, Maxiell, Bynum, Knight, Gordon",101111-101131-101198-202688-2732,DET,64.0,1,1.0,,2.0,2.0,,4.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,2.0,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,0.5,,0.5,,0.5,,,,,,,,,,,,,,,,,90.0,,17.5,14.5,17.5,14.5,,,,,,,,,,,,,,,,,,,,,,,0.41205,,,,,17.8,,1.0,2.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101131-201041-201948-2863,1610612765,"Charlie Villanueva, Jason Maxiell, Walker Russell, Austin Daye, Damien Wilkins","Villanueva, Maxiell, Russell, Daye, Wilkins",101111-101131-201041-201948-2863,DET,369.0,1,6.0,1.0,13.0,13.0,,26.0,4.0,5.0,,,,2.0,,,,,,,5.0,9.0,,,1.0,11.0,10.0,,,,,,6.0,4.0,,,,,,3.0,,3.0,,,,6.0,,,,,5.0,,5.0,,5.0,4.0,2.0,,,4.0,1.0,2.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,11.0,0.6,0.6,,,,,0.5555555555555556,,0.5555555555555556,,0.6111111111111112,,,1.0,,,0.7142857142857143,,,,0.7142857142857143,,,,0.6666666666666666,1.0,,101.46341463414633,1.0,12.461538461538462,15.923076923076923,12.461538461538462,15.846153846153847,0.5555555555555556,0.8,0.8,0.2222222222222222,,,,,,,,,,,,,,,,,0.5555555555555556,,0.5783,,0.1111111111111111,0.1111111111111111,,7.5,,1.0,2.0,1.0,0.2222222222222222,0.5,0.5,1.0,13.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.1111111111111111,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101131-201155-201973-2732,1610612765,"Charlie Villanueva, Jason Maxiell, Rodney Stuckey, Jonas Jerebko, Ben Gordon","Villanueva, Maxiell, Stuckey, Jerebko, Gordon",101111-101131-201155-201973-2732,DET,77.0,1,1.0,5.0,2.0,3.0,,5.0,,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,,6.0,1.0,,,,,,,,6.0,,,1.0,1.0,,2.0,2.0,1.0,1.0,,6.0,,,,,2.0,,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,,6.0,,,1.0,1.0,,1.0,,,1.5,,1.5,,1.0,,,,1.0,,,,1.0,,,,,1.0,,93.5064935064935,,7.5,20.666666666666668,7.5,20.666666666666668,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,1.0,1.0,0.555,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101131-201155-202688-2419,1610612765,"Charlie Villanueva, Jason Maxiell, Rodney Stuckey, Brandon Knight, Tayshaun Prince","Villanueva, Maxiell, Stuckey, Knight, Prince",101111-101131-201155-202688-2419,DET,107.0,1,2.0,,5.0,4.0,1.0,9.0,,1.0,,,,2.0,,,,,,,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,3.0,,4.0,1.0,5.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,1.0,,1.0,0.2,0.5,,1.0,1.0,,121.12149532710279,,10.8,13.25,9.8,13.25,0.2,,,0.4,,,,,,,,,,,,,,,,,0.2,,0.44668,0.3506,,,,9.66,,,2.0,,0.4,,,,,1.0,,,,,,,,0.2,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101131-201155-2419-2732,1610612765,"Charlie Villanueva, Jason Maxiell, Rodney Stuckey, Tayshaun Prince, Ben Gordon","Villanueva, Maxiell, Stuckey, Prince, Gordon",101111-101131-201155-2419-2732,DET,27.0,1,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,,1.0,,,,1.0,,,,,,,106.66666666666666,,13.0,14.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101198-1112-201948-2863,1610612765,"Charlie Villanueva, Will Bynum, Ben Wallace, Austin Daye, Damien Wilkins","Villanueva, Bynum, Wallace, Daye, Wilkins",101111-101198-1112-201948-2863,DET,246.0,1,4.0,-2.0,6.0,7.0,2.0,13.0,2.0,3.0,2.0,2.0,,1.0,,,1.0,2.0,,,2.0,5.0,1.0,2.0,,7.0,9.0,2.0,2.0,,,4.0,2.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,5.0,,2.0,,2.0,1.0,,3.0,2.0,5.0,1.0,1.0,,,1.0,2.0,5.0,,,,,,,,,3.0,0.5,1.0,1.0,0.5,,0.5,0.4,1.0,0.5,1.0,0.5,1.0,0.2857142857142857,1.0,,,1.0,0.6666666666666666,1.0,,1.0,0.5,,,1.0,,,76.09756097560977,,17.666666666666668,20.0,16.166666666666668,20.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,,,,,,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,,,,0.7142857142857143,0.5,0.5351071428571429,0.61375,,,0.5714285714285714,5.86,24.6,,1.0,,0.14285714285714285,,,,3.0,,1.0,,,,,,,,,,0.5,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101198-1112-201973-2732,1610612765,"Charlie Villanueva, Will Bynum, Ben Wallace, Jonas Jerebko, Ben Gordon","Villanueva, Bynum, Wallace, Jerebko, Gordon",101111-101198-1112-201973-2732,DET,696.0,2,12.0,4.0,23.0,23.0,2.0,46.0,1.0,3.0,,,3.0,4.0,,2.0,1.0,4.0,,,6.0,11.0,1.0,6.0,5.0,20.0,16.0,,1.0,,,2.0,10.0,2.0,,3.0,,4.0,1.0,5.0,,5.0,,,3.0,10.0,,1.0,1.0,,9.0,1.0,10.0,2.0,12.0,4.0,3.0,2.0,,6.0,3.0,5.0,6.0,,7.0,4.0,2.0,2.0,2.0,2.0,18.0,0.8333333333333334,0.8333333333333334,,0.16666666666666666,,0.16666666666666666,0.5454545454545454,,0.4411764705882353,,0.5,0.5,0.35294117647058826,0.6666666666666666,1.0,0.5,0.8181818181818182,0.2,,,0.75,0.1111111111111111,,,0.75,1.0,,95.17241379310344,1.0,15.304347826086957,14.956521739130435,13.956521739130435,14.130434782608695,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.75,0.75,1.0,0.11764705882352941,,,,0.23529411764705882,0.25,0.25,,,,,,,0.5294117647058824,0.25,0.5277323529411765,0.3987,0.2,0.2857142857142857,0.1,10.263636363636364,25.083333333333332,2.0,4.0,1.0,0.23529411764705882,0.5,0.5,0.5,,,1.0,2.0,2.0,,1.0,1.0,,,,0.5,1.0,,,,0.5,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101198-1112-2419-2732,1610612765,"Charlie Villanueva, Will Bynum, Ben Wallace, Tayshaun Prince, Ben Gordon","Villanueva, Bynum, Wallace, Prince, Gordon",101111-101198-1112-2419-2732,DET,352.0,2,6.0,1.0,13.0,14.0,2.0,27.0,3.0,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,5.0,,,4.0,5.0,1.0,7.0,6.0,17.0,16.0,2.0,2.0,,,4.0,2.0,6.0,3.0,,4.0,5.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,1.0,1.0,,,1.0,,1.0,2.0,3.0,,,,,,1.0,1.0,3.0,,6.0,3.0,,,,,13.0,0.25,0.5,1.0,0.14285714285714285,,0.14285714285714285,0.8,1.0,0.4583333333333333,1.0,0.5666666666666667,1.0,0.5833333333333334,,,,0.5,1.0,,0.16666666666666666,0.5,0.2857142857142857,,,1.0,,,110.45454545454547,,13.692307692307692,12.428571428571429,13.615384615384615,12.285714285714286,0.3333333333333333,0.75,0.75,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,0.4166666666666667,0.2,0.2,1.0,1.0,1.0,,,,0.9166666666666666,0.2,0.5954416666666666,0.6897,0.2,0.375,0.23529411764705882,3.34,24.457142857142856,,,,,,,,2.0,,,4.0,2.0,2.0,,,,,,,,,,1.0,,,,,6.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,7.0,1.0,7.0,6.0,0.25,1.0,0.5,0.5833333333333334,0.5,0.14285714285714285,0.8,0.25,0.525,0.4117647058823529,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
101111-101198-1112-2732-2863,1610612765,"Charlie Villanueva, Will Bynum, Ben Wallace, Ben Gordon, Damien Wilkins","Villanueva, Bynum, Wallace, Gordon, Wilkins",101111-101198-1112-2732-2863,DET,176.0,1,3.0,3.0,5.0,5.0,1.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,3.0,4.0,,1.0,2.0,8.0,5.0,1.0,1.0,,,2.0,4.0,2.0,,,,1.0,,2.0,,2.0,,,,4.0,1.0,,,1.0,2.0,,3.0,1.0,4.0,,,,,,,2.0,1.0,,2.0,,1.0,,1.0,1.0,6.0,0.6666666666666666,0.6666666666666666,,,,,0.75,1.0,0.6,1.0,0.6666666666666666,1.0,0.2,,,,1.0,,1.0,1.0,1.0,0.5,,1.0,,,1.0,81.81818181818183,1.0,13.8,21.4,13.2,21.4,0.4,1.0,1.0,0.2,1.0,1.0,,,,,,0.2,,,,1.0,1.0,,,,0.6,,0.56477,,,,0.25,7.625,26.4,,1.0,,0.2,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,,5.0,,1.0,3.0,4.0,,1.0,2.0,8.0,,8.0,5.0,,0.75,0.6,0.6666666666666666,,,0.2,,0.56477,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,False
