EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,Steals,LostBallSteals,Blocked3s,BlockedArc3,Blocks,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Fg2aBlocked,SelfOReb,BadPassTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,Charge Fouls,BlockedLongMidRange,RecoveredBlocks,Assisted3sPct,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,LongMidRangeAssists,BadPassSteals,Travels,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,LongMidRangePctAssisted,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,PenaltyCorner3FGA,OffCorner3ReboundPct,PenaltyCorner3Frequency,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,BlockingFoulsDrawn,SecondChanceTurnovers,Loose Ball Fouls,PenaltyCorner3FGM,Corner3Assists,Corner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,Clear Path Fouls,Offensive Fouls,BlockingFouls,DefensiveGoaltends,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedCorner3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1863-201584-201609-201978-2449,1610612745,"Earl Boykins, Courtney Lee, Goran Dragic, Chase Budinger, Luis Scola","Boykins, Lee, Dragic, Budinger, Scola",1863-201584-201609-201978-2449,HOU,128.0,1,2.0,-3.0,4.0,4.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.5,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,90.0,16.75,15.25,16.75,15.25,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.5,0.5721999999999999,1.4,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201609-202718-2449,1610612745,"Earl Boykins, Courtney Lee, Goran Dragic, Chandler Parsons, Luis Scola","Boykins, Lee, Dragic, Parsons, Scola",1863-201584-201609-202718-2449,HOU,210.0,1,4.0,1.0,7.0,6.0,13.0,1.0,,1.0,4.0,,1.0,7.0,6.0,,1.0,,,3.0,4.0,,,1.0,1.0,2.0,5.0,5.0,,,0.4,0.5833333333333334,0.2,,1.0,,89.14285714285714,21.857142857142858,9.5,18.285714285714285,9.5,0.2,0.2,,,0.4,,0.44162999999999997,9.85,26.8,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,7.0,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.7,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.5,0.5,0.25,1.0,0.25,0.3197,0.4606625,0.3333333333333333,0.4,0.2857142857142857,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201978-202335-202718,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Patrick Patterson, Chandler Parsons","Boykins, Lee, Budinger, Patterson, Parsons",1863-201584-201978-202335-202718,HOU,61.0,2,1.0,-4.0,5.0,6.0,11.0,3.0,,3.0,3.0,,3.0,4.0,8.0,,3.0,,,,2.0,,,,,4.0,,2.0,,,0.3333333333333333,0.3333333333333333,0.5,,,,259.672131147541,6.2,5.0,3.8,5.0,0.5,0.5,,,1.0,,0.46000833333333335,2.066666666666667,26.099999999999998,5.0,5.0,3.0,2.0,2.0,3.0,,,,3.0,2.0,,1.0,2.0,2.0,2.0,3.0,3.0,,4.0,,4.0,,,,,,,,2.0,,,,,,,,4.0,5.0,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,,,,,0.5,,,,0.6666666666666666,0.6666666666666666,,,,,,0.5,0.6666666666666666,0.5,0.2959,0.46000833333333335,,,0.5,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201978-202335-2223,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Patrick Patterson, Samuel Dalembert","Boykins, Lee, Budinger, Patterson, Dalembert",1863-201584-201978-202335-2223,HOU,586.0,2,10.0,9.0,16.0,15.0,31.0,14.0,,,23.0,1.0,1.0,23.0,14.0,3.0,,,,5.0,17.0,,,1.0,2.0,3.0,4.0,15.0,1.0,1.0,0.3958333333333333,0.4423076923076923,0.041666666666666664,,0.6666666666666666,,76.17747440273037,16.4375,21.533333333333335,15.625,20.066666666666666,0.5833333333333334,,,,0.625,,0.5089583333333333,4.878260869565217,23.7,,,5.0,7.0,,,8.0,,1.0,,8.0,4.0,4.0,12.0,8.0,,,,,,6.0,10.0,3.0,3.0,3.0,6.0,12.0,4.0,1.0,12.0,1.0,,,,4.0,,2.0,,,0.375,0.75,0.34782608695652173,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,1.0,0.6666666666666666,0.8,0.8,0.7142857142857143,,0.75,0.5,0.5384615384615384,0.42857142857142855,0.3333333333333333,0.041666666666666664,,,,,,0.5272833333333333,,0.07692307692307693,0.08,0.34782608695652173,,,4.0,10.0,8.0,,2.0,2.0,,,2.0,,,,0.8333333333333334,0.4,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.043478260869565216,0.07142857142857142,0.8571428571428571,1.0,1.0,0.21428571428571427,0.125,0.125,0.041666666666666664,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201978-202335-2449,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Patrick Patterson, Luis Scola","Boykins, Lee, Budinger, Patterson, Scola",1863-201584-201978-202335-2449,HOU,767.0,2,13.0,-10.0,24.0,25.0,49.0,6.0,2.0,9.0,17.0,2.0,9.0,19.0,29.0,3.0,9.0,2.0,2.0,9.0,15.0,,1.0,3.0,2.0,4.0,4.0,15.0,0.2222222222222222,0.2222222222222222,0.34615384615384615,0.35185185185185186,0.34615384615384615,1.0,0.8181818181818182,,91.99478487614081,16.083333333333332,15.24,15.083333333333334,15.04,0.23076923076923078,0.34615384615384615,0.2222222222222222,0.2222222222222222,0.5769230769230769,0.2222222222222222,0.5038576923076923,9.564705882352941,25.38888888888889,1.0,,5.0,3.0,1.0,1.0,5.0,,6.0,,6.0,1.0,,2.0,4.0,1.0,1.0,,,2.0,8.0,4.0,4.0,5.0,3.0,11.0,4.0,7.0,,6.0,2.0,,,,3.0,1.0,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.35294117647058826,,1.0,0.3,1.0,0.3333333333333333,1.0,0.6666666666666666,,0.7777777777777778,0.36363636363636365,0.3333333333333333,,,1.0,0.5,0.75,1.0,0.19230769230769232,0.23076923076923078,,,1.0,1.0,,0.5175166666666667,0.7439,0.07407407407407407,0.1111111111111111,0.21052631578947367,0.10526315789473684,0.041666666666666664,,2.0,,2.0,2.0,2.0,,,4.0,,0.2857142857142857,0.2857142857142857,0.4,,3.0,,,3.0,,2.0,,4.0,2.0,1.0,0.17647058823529413,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,,0.6,0.75,,,,1.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,0.2,1.0,0.5,0.3333333333333333,0.5,0.6,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201978-202335-948,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Patrick Patterson, Marcus Camby","Boykins, Lee, Budinger, Patterson, Camby",1863-201584-201978-202335-948,HOU,705.0,5,12.0,-4.0,22.0,24.0,46.0,6.0,1.0,3.0,17.0,1.0,4.0,19.0,23.0,,3.0,1.0,2.0,10.0,15.0,1.0,3.0,5.0,1.0,4.0,3.0,12.0,0.25,0.25,0.40476190476190477,0.41304347826086957,0.19047619047619047,0.6666666666666666,0.8333333333333334,,93.95744680851064,16.181818181818183,14.541666666666666,15.590909090909092,14.291666666666666,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.47619047619047616,0.3333333333333333,0.5090071428571429,9.576470588235296,24.625,15.0,6.0,4.0,4.0,3.0,5.0,4.0,3.0,7.0,2.0,7.0,2.0,3.0,4.0,7.0,4.0,12.0,2.0,1.0,12.0,6.0,8.0,3.0,4.0,2.0,9.0,5.0,8.0,,5.0,2.0,1.0,4.0,,4.0,,1.0,12.0,15.0,0.42857142857142855,0.75,0.4117647058823529,0.75,0.3333333333333333,0.75,0.39285714285714285,0.7,0.4,0.4,,0.8888888888888888,0.5,0.38461538461538464,0.25,0.5,1.0,0.6666666666666666,0.8,0.5,0.19047619047619047,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.6,0.14285714285714285,0.522225,0.5239714285714286,0.045454545454545456,0.05555555555555555,0.3684210526315789,0.631578947368421,0.6818181818181818,2.0,2.0,6.0,,1.0,,,,,1.0,,,0.5,1.0,,,1.0,2.0,1.0,1.0,,,,,0.11764705882352941,0.16666666666666666,0.5,0.75,1.0,0.09090909090909091,,,0.047619047619047616,,,,,,,1.0,3.0,1.0,1.0,,1.0,,,1.0,,0.25,0.6666666666666666,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201978-202718-2449,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Chandler Parsons, Luis Scola","Boykins, Lee, Budinger, Parsons, Scola",1863-201584-201978-202718-2449,HOU,118.0,1,2.0,,3.0,4.0,7.0,2.0,,,3.0,,1.0,2.0,2.0,,,,2.0,2.0,3.0,,,,,,1.0,,,,0.25,0.25,0.25,1.0,1.0,,85.42372881355932,19.333333333333332,15.0,19.0,15.0,0.5,,,,0.75,,0.58115,7.933333333333334,24.8,,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,1.0,,,,,0.5,0.3333333333333333,,,,0.5,1.0,,,0.25,,,,,,0.621,,,,1.0,,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,0.3333333333333333,0.5,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201978-202718-948,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Chandler Parsons, Marcus Camby","Boykins, Lee, Budinger, Parsons, Camby",1863-201584-201978-202718-948,HOU,2.0,1,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,0.5,,,,,720.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201978-2223-2449,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Samuel Dalembert, Luis Scola","Boykins, Lee, Budinger, Dalembert, Scola",1863-201584-201978-2223-2449,HOU,196.0,1,3.0,-3.0,5.0,5.0,10.0,1.0,,,5.0,,,5.0,8.0,,,,1.0,1.0,3.0,,1.0,1.0,,,2.0,3.0,,,0.2,0.35714285714285715,,1.0,1.0,1.0,73.46938775510205,22.2,17.0,21.2,17.0,0.2,,,,0.2,,0.38780000000000003,13.8,,3.0,,1.0,,,,1.0,1.0,3.0,,1.0,3.0,1.0,2.0,2.0,,2.0,,1.0,1.0,,2.0,,,,,2.0,,,2.0,,,1.0,,4.0,,1.0,1.0,3.0,,,0.2,0.5,,0.5,,0.5,0.16666666666666666,,,,0.5,0.5,,,,,,,0.2,0.6,0.3333333333333333,0.3333333333333333,,,,0.39465,0.36365,0.16666666666666666,0.16666666666666666,0.4,0.2,0.6,,1.0,2.0,,,,,,,,,,0.5,,,,,1.0,,,,,,,0.2,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
1863-201584-201978-2449-948,1610612745,"Earl Boykins, Courtney Lee, Chase Budinger, Luis Scola, Marcus Camby","Boykins, Lee, Budinger, Scola, Camby",1863-201584-201978-2449-948,HOU,91.0,1,2.0,-1.0,2.0,3.0,5.0,,,1.0,1.0,,1.0,2.0,3.0,,1.0,,,2.0,2.0,,,,,,1.0,2.0,,,0.5,0.5,0.5,,1.0,,79.12087912087912,22.0,15.666666666666666,22.0,15.666666666666666,,0.5,,,0.5,,0.50605,19.5,24.1,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2012,2011-12,True
