EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangeAssists,2pt And 1 Free Throw Trips,ShortMidRangePctAssisted,Charge Fouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffAtRimReboundPct,DefCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,PtsPutbacks,StepOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,OffArc3ReboundPct,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,Charge Fouls Drawn,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,3SecondViolations,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,HeaveMakes,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
101126-1630-201187-201575-202691,1610612744,"Nate Robinson, Mikki Moore, Dominic McGuire, Brandon Rush, Klay Thompson","Robinson, Moore, McGuire, Rush, Thompson",101126-1630-201187-201575-202691,GSW,53.0,1,1.0,-3.0,1.0,2.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,81.50943396226415,,11.0,21.0,11.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-1630-201575-202691-2748,1610612744,"Nate Robinson, Mikki Moore, Brandon Rush, Klay Thompson, Dorell Wright","Robinson, Moore, Rush, Thompson, Wright",101126-1630-201575-202691-2748,GSW,154.0,1,3.0,-2.0,5.0,5.0,,1.0,1.0,10.0,,3.0,,1.0,,,1.0,,2.0,,,,,,,,,,,1.0,6.0,,,1.0,3.0,5.0,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,,2.0,,1.0,,2.0,,2.0,1.0,3.0,,1.0,1.0,,,,,,,,,1.0,2.0,,,1.0,,2.0,1.0,,,,,,,,3.0,,,,,1.0,1.0,,,,,,0.16666666666666666,,,0.16666666666666666,,,0.21428571428571427,,,,0.16666666666666666,0.3333333333333333,,,,1.0,0.2,,,1.0,0.2,,,,1.0,1.0,,,93.5064935064935,,15.8,15.0,15.2,15.0,0.5,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,0.5007833333333334,0.5266,,0.14285714285714285,0.14285714285714285,,,7.633333333333333,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-1630-202691-202874-2748,1610612744,"Nate Robinson, Mikki Moore, Klay Thompson, Chris Wright, Dorell Wright","Robinson, Moore, Thompson, Wright, Wright",101126-1630-202691-202874-2748,GSW,123.0,1,2.0,-3.0,5.0,5.0,,5.0,1.0,10.0,,1.0,,,,,,2.0,3.0,,,,,,1.0,,,,,2.0,4.0,,1.0,,4.0,7.0,,1.0,,,,,,,,,,,,4.0,,,,1.0,,,,,,,,,,,1.0,,2.0,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,4.0,,,2.0,,,,,,,,,0.5,,,0.4,,,0.4,,,0.2,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,117.07317073170732,,12.2,12.4,10.8,12.4,0.2,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,0.2,,,,,,,,,,,,,,,,0.4,,0.45803000000000005,,,,,,,11.825,27.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202148-2210,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Mickell Gladness, Richard Jefferson","Robinson, McGuire, Rush, Gladness, Jefferson",101126-201187-201575-202148-2210,GSW,483.0,1,8.0,1.0,16.0,16.0,,,,32.0,4.0,5.0,,,,,2.0,,3.0,,1.0,,,,,,,,,5.0,10.0,,1.0,4.0,14.0,13.0,,,,,,,,,,,,,8.0,2.0,,,,,,,4.0,,4.0,,,3.0,,8.0,,,2.0,6.0,,8.0,,8.0,,2.0,2.0,,2.0,2.0,1.0,,,3.0,,2.0,4.0,,,5.0,1.0,5.0,3.0,,1.0,,1.0,1.0,,,14.0,,,,,0.8,0.8,,,,,,0.5,,,0.45454545454545453,,,0.5384615384615384,,,0.09090909090909091,,,,0.6666666666666666,,0.6,,1.0,,0.6666666666666666,,,,,0.5,0.8333333333333334,1.0,,95.40372670807453,,16.0625,14.125,16.0625,12.5,0.45454545454545453,0.8,0.8,0.75,0.18181818181818182,0.2727272727272727,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,0.5454545454545454,,0.5322363636363636,,,0.23076923076923078,0.25,,,8.26,23.2,,1.0,0.5,0.5,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202148-2748,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Mickell Gladness, Dorell Wright","Robinson, McGuire, Rush, Gladness, Wright",101126-201187-201575-202148-2748,GSW,278.0,1,5.0,6.0,10.0,11.0,,3.0,2.0,21.0,4.0,6.0,1.0,2.0,,,1.0,,1.0,,,,,1.0,3.0,,,,,4.0,8.0,1.0,3.0,2.0,13.0,7.0,1.0,2.0,,,,2.0,,,,,,,4.0,4.0,3.0,,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,1.0,1.0,2.0,5.0,,7.0,2.0,9.0,,,,,,,2.0,,1.0,2.0,,1.0,1.0,,,2.0,,3.0,2.0,,1.0,1.0,,2.0,2.0,,11.0,,,,,0.5,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.5,0.5,,0.5,0.5,,0.5454545454545454,0.5,,0.2727272727272727,0.125,0.16666666666666666,,,,0.7142857142857143,0.25,1.0,0.5,0.7777777777777778,0.3333333333333333,,,0.8,,0.5,1.0,,108.77697841726618,1.0,11.0,15.272727272727273,10.7,14.818181818181818,0.5454545454545454,0.6666666666666666,0.8,0.5,0.09090909090909091,0.09090909090909091,,,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,0.8181818181818182,0.3333333333333333,0.564490909090909,0.624,,0.18181818181818182,0.25,0.15384615384615385,,3.8375,26.066666666666666,,,,,,2.0,,,,1.0,1.0,,,1.0,,,1.0,,2.0,,,,0.5,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202327-202691,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Ekpe Udoh, Klay Thompson","Robinson, McGuire, Rush, Udoh, Thompson",101126-201187-201575-202327-202691,GSW,6452.0,19,108.0,15.0,191.0,196.0,12.0,41.0,18.0,387.0,27.0,45.0,7.0,13.0,3.0,3.0,37.0,19.0,43.0,4.0,8.0,,1.0,18.0,44.0,1.0,3.0,2.0,4.0,60.0,125.0,22.0,52.0,17.0,203.0,188.0,8.0,19.0,2.0,4.0,,22.0,4.0,8.0,2.0,5.0,,14.0,72.0,48.0,57.0,9.0,,44.0,18.0,10.0,36.0,19.0,55.0,15.0,4.0,17.0,15.0,129.0,5.0,19.0,17.0,49.0,5.0,71.0,24.0,95.0,1.0,18.0,10.0,8.0,15.0,10.0,12.0,5.0,1.0,27.0,1.0,29.0,54.0,,5.0,30.0,,27.0,13.0,1.0,16.0,12.0,1.0,16.0,12.0,,181.0,14.0,12.0,5.0,,0.6,0.6666666666666666,0.8636363636363636,0.4230769230769231,0.5,0.4,0.4230769230769231,0.48,0.42105263157894735,0.5,0.5254237288135594,0.4782608695652174,0.5384615384615384,0.5398936170212766,0.4782608695652174,0.5384615384615384,0.2937853107344633,0.08,0.044444444444444446,,0.5555555555555556,0.7142857142857143,0.6901408450704225,0.296875,0.7083333333333334,0.16666666666666666,0.6947368421052632,0.2553191489361702,0.13043478260869565,,0.625,0.6956521739130435,0.75,0.7,0.011904761904761904,86.37321760694358,0.75,16.162303664921467,17.168367346938776,15.528795811518325,16.535714285714285,0.2542372881355932,0.6,0.627906976744186,0.6296296296296297,0.20903954802259886,0.24293785310734464,0.4418604651162791,0.4418604651162791,0.7894736842105263,0.04519774011299435,0.5,0.5,1.0,0.24858757062146894,0.4090909090909091,0.4090909090909091,0.8333333333333334,0.5652173913043478,0.5384615384615384,0.14285714285714285,0.13043478260869565,0.3333333333333333,1.0,0.23076923076923078,1.0,0.07692307692307693,,0.3076923076923077,0.5,0.5480225988700564,0.4090909090909091,0.4885604519774011,0.47516388888888883,0.4506153846153846,0.06951871657754011,0.0962962962962963,0.10837438423645321,0.06896551724137931,9.5296,25.748076923076926,0.06282722513089005,14.0,0.3783783783783784,0.4827586206896552,4.0,3.0,0.2857142857142857,,0.21621621621621623,0.391304347826087,4.0,,5.0,2.0,,0.3888888888888889,0.75,,12.0,,,2.0,0.19230769230769232,1.0,3.0,0.043478260869565216,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202691-202719,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Klay Thompson, Jeremy Tyler","Robinson, McGuire, Rush, Thompson, Tyler",101126-201187-201575-202691-202719,GSW,615.0,3,10.0,-7.0,21.0,20.0,,4.0,,41.0,,1.0,,,,,4.0,4.0,5.0,,3.0,,,1.0,2.0,,,,,7.0,10.0,1.0,5.0,,17.0,24.0,,,,,,,,,,,,,6.0,8.0,3.0,,,2.0,1.0,,3.0,1.0,4.0,1.0,,,2.0,9.0,,,2.0,3.0,,5.0,,5.0,,1.0,,1.0,3.0,2.0,3.0,1.0,2.0,6.0,,4.0,8.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,17.0,,,,,0.42857142857142855,0.42857142857142855,1.0,0.2,,,0.2,0.7,,,0.5666666666666667,,,0.5666666666666667,,,0.3333333333333333,,,,0.5,,0.375,,0.6666666666666666,,0.45454545454545453,,,,0.5,1.0,,0.6666666666666666,,96.0,1.0,13.380952380952381,16.7,13.380952380952381,15.6,0.06666666666666667,,,,0.26666666666666666,0.3333333333333333,0.8,0.8,0.5,0.2,,,,0.13333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,0.4,0.5,0.48866333333333334,,,,,,,13.040000000000001,23.96,,3.0,0.75,0.75,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202691-202874,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Klay Thompson, Chris Wright","Robinson, McGuire, Rush, Thompson, Wright",101126-201187-201575-202691-202874,GSW,569.0,3,9.0,-9.0,17.0,18.0,7.0,5.0,,35.0,,,,,,,1.0,3.0,6.0,,1.0,,1.0,,1.0,,,,1.0,3.0,7.0,,2.0,5.0,11.0,20.0,,,,,,,,1.0,,2.0,3.0,3.0,2.0,4.0,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,2.0,2.0,3.0,1.0,6.0,2.0,8.0,,2.0,1.0,1.0,3.0,2.0,2.0,1.0,,5.0,1.0,3.0,7.0,,,8.0,1.0,8.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,11.0,3.0,7.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.42857142857142855,,,0.3333333333333333,,,0.4230769230769231,,0.3,0.2222222222222222,,,,0.6,0.5,0.42857142857142855,0.5,1.0,,0.5555555555555556,0.3333333333333333,0.6666666666666666,,0.5,0.3333333333333333,,1.0,,88.57644991212655,0.5,15.647058823529411,16.833333333333332,15.647058823529411,15.166666666666666,,,,,0.1111111111111111,0.6666666666666666,0.5,0.5,0.3333333333333333,0.1111111111111111,,,,0.1111111111111111,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,0.2222222222222222,,0.3970222222222222,,0.3957333333333333,0.25,0.3,,0.2727272727272727,18.242857142857144,23.95,0.4117647058823529,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202691-2198,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Klay Thompson, Kwame Brown","Robinson, McGuire, Rush, Thompson, Brown",101126-201187-201575-202691-2198,GSW,219.0,2,4.0,-2.0,7.0,6.0,,1.0,3.0,13.0,3.0,4.0,3.0,3.0,,,2.0,,3.0,,,,,,,,,,,3.0,9.0,,,1.0,7.0,9.0,3.0,3.0,,,,6.0,,,,,,,2.0,4.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,3.0,,1.0,1.0,2.0,3.0,5.0,1.0,,,,,,,,,,,3.0,3.0,,,1.0,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,0.3333333333333333,1.0,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.35,1.0,,,,,,,1.0,0.5,0.5,,,0.5,0.5,0.6666666666666666,,,,1.0,,0.16666666666666666,85.47945205479452,,20.714285714285715,12.333333333333334,18.142857142857142,12.0,0.4444444444444444,0.75,0.75,0.3333333333333333,0.2222222222222222,0.3333333333333333,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,0.4444444444444444,,0.4517777777777778,0.5184333333333333,,0.1,0.1,0.8571428571428571,,8.0,,,,,,,,,,,0.5,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202691-2210,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Klay Thompson, Richard Jefferson","Robinson, McGuire, Rush, Thompson, Jefferson",101126-201187-201575-202691-2210,GSW,752.0,6,13.0,-3.0,24.0,26.0,2.0,5.0,1.0,50.0,5.0,7.0,,,,1.0,1.0,1.0,2.0,1.0,5.0,,,4.0,8.0,,1.0,,1.0,6.0,10.0,5.0,13.0,1.0,28.0,31.0,,,,1.0,,,,1.0,,1.0,,,4.0,8.0,15.0,,,8.0,4.0,2.0,2.0,5.0,7.0,4.0,1.0,2.0,,19.0,1.0,,1.0,6.0,2.0,9.0,1.0,10.0,,1.0,1.0,,,,2.0,,1.0,2.0,,1.0,6.0,,1.0,3.0,,2.0,2.0,,2.0,,2.0,2.0,2.0,,28.0,,2.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.38461538461538464,,,0.38461538461538464,0.6,,,0.5869565217391305,,,0.6086956521739131,,,0.5652173913043478,0.2,0.2857142857142857,,,1.0,0.8571428571428571,,0.5,0.14285714285714285,0.7777777777777778,0.09090909090909091,,0.25,1.0,0.75,1.0,0.5,,95.74468085106383,1.0,16.083333333333332,14.076923076923077,15.666666666666666,13.807692307692308,0.30434782608695654,0.7142857142857143,1.0,0.4,0.043478260869565216,0.08695652173913043,0.5,0.5,,0.21739130434782608,0.2,0.2,1.0,0.34782608695652173,0.5,0.5,1.0,,,,1.0,,,0.5,,,,0.5,,0.8695652173913043,0.5,0.5479108695652174,0.4689,0.52265,0.08695652173913043,0.2,,,5.29,24.56153846153846,0.08333333333333333,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202691-2740,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Klay Thompson, Andris Biedrins","Robinson, McGuire, Rush, Thompson, Biedrins",101126-201187-201575-202691-2740,GSW,1074.0,4,18.0,-16.0,34.0,33.0,4.0,12.0,1.0,67.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,3.0,,,4.0,7.0,,,1.0,1.0,7.0,15.0,6.0,10.0,,32.0,48.0,1.0,1.0,,,,2.0,1.0,2.0,1.0,1.0,,5.0,12.0,2.0,18.0,,,7.0,4.0,1.0,6.0,6.0,12.0,4.0,2.0,4.0,1.0,30.0,1.0,,3.0,4.0,3.0,10.0,1.0,11.0,,,,,8.0,5.0,,3.0,,8.0,1.0,6.0,8.0,,,4.0,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,30.0,5.0,4.0,1.0,,0.8571428571428571,0.8571428571428571,1.0,0.6,,1.0,0.6,0.4666666666666667,1.0,0.5,0.64,1.0,0.8333333333333334,0.6153846153846154,1.0,0.8333333333333334,0.4,0.06666666666666667,0.16666666666666666,,1.0,0.75,0.4444444444444444,,1.0,0.25,0.5833333333333334,0.08333333333333333,,1.0,1.0,,,1.0,,89.83240223463687,1.0,17.91176470588235,14.090909090909092,17.647058823529413,12.93939393939394,0.24,0.8333333333333334,1.0,0.8,0.12,0.24,0.16666666666666666,0.16666666666666666,1.0,0.12,0.6666666666666666,0.6666666666666666,1.0,0.28,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,,,0.3333333333333333,1.0,0.64,0.5714285714285714,0.503078,,0.46325,0.038461538461538464,0.0625,0.0625,0.15625,10.4,25.119999999999997,0.11764705882352941,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202691-2748,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Klay Thompson, Dorell Wright","Robinson, McGuire, Rush, Thompson, Wright",101126-201187-201575-202691-2748,GSW,1314.0,4,22.0,26.0,45.0,43.0,26.0,14.0,4.0,88.0,9.0,13.0,,,6.0,7.0,2.0,2.0,8.0,4.0,6.0,1.0,2.0,8.0,12.0,2.0,3.0,4.0,8.0,11.0,23.0,12.0,18.0,8.0,66.0,40.0,,1.0,2.0,3.0,2.0,8.0,7.0,13.0,5.0,10.0,6.0,35.0,18.0,4.0,24.0,12.0,,12.0,8.0,3.0,9.0,8.0,17.0,4.0,4.0,7.0,2.0,42.0,1.0,3.0,5.0,7.0,4.0,16.0,4.0,20.0,,6.0,4.0,2.0,2.0,2.0,2.0,,,4.0,2.0,4.0,8.0,,1.0,8.0,1.0,9.0,1.0,4.0,1.0,1.0,,2.0,2.0,,58.0,35.0,26.0,1.0,3.0,0.8181818181818182,0.8181818181818182,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.4782608695652174,,0.5384615384615384,0.7073170731707317,0.75,0.6304347826086957,0.7333333333333333,0.8,0.6730769230769231,0.43902439024390244,0.13043478260869565,0.15384615384615385,,0.5,1.0,0.7777777777777778,0.25,0.5555555555555556,0.16666666666666666,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.5,0.75,0.6666666666666666,1.0,0.6666666666666666,,96.43835616438356,1.0,13.977777777777778,15.930232558139535,13.266666666666667,15.186046511627907,0.3170731707317073,0.6923076923076923,0.8181818181818182,0.7777777777777778,0.04878048780487805,0.1951219512195122,0.25,0.25,1.0,0.14634146341463414,0.6666666666666666,0.6666666666666666,1.0,0.2926829268292683,0.6666666666666666,0.6666666666666666,0.5,,,,0.75,0.6666666666666666,,0.30434782608695654,0.8571428571428571,0.08695652173913043,0.5,0.34782608695652173,0.5,0.7560975609756098,0.6666666666666666,0.5261390243902438,0.47701666666666664,0.522354347826087,0.024390243902439025,0.043478260869565216,0.12121212121212122,0.5303030303030303,8.152173913043478,25.727777777777778,0.5777777777777777,,,,,1.0,,,0.5,0.5,1.0,,1.0,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202691-2853,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Klay Thompson, Earl Barron","Robinson, McGuire, Rush, Thompson, Barron",101126-201187-201575-202691-2853,GSW,113.0,1,2.0,1.0,4.0,3.0,4.0,3.0,,7.0,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,89.20353982300885,,11.25,22.666666666666668,11.25,17.666666666666668,,,,,0.5,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,0.5,,0.36855,,0.36855,0.3333333333333333,0.5,,1.0,8.2,25.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202719-2210,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Jeremy Tyler, Richard Jefferson","Robinson, McGuire, Rush, Tyler, Jefferson",101126-201187-201575-202719-2210,GSW,29.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,99.3103448275862,,7.0,22.0,7.0,22.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2765,,0.2765,,,,,9.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
101126-201187-201575-202719-2748,1610612744,"Nate Robinson, Dominic McGuire, Brandon Rush, Jeremy Tyler, Dorell Wright","Robinson, McGuire, Rush, Tyler, Wright",101126-201187-201575-202719-2748,GSW,360.0,2,6.0,-7.0,11.0,11.0,4.0,,1.0,22.0,2.0,5.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,,,1.0,2.0,,,1.0,2.0,2.0,7.0,2.0,4.0,1.0,11.0,18.0,,1.0,,,,,1.0,2.0,1.0,2.0,,5.0,4.0,,6.0,,,2.0,1.0,,2.0,2.0,4.0,1.0,1.0,2.0,,10.0,,1.0,1.0,,,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,11.0,5.0,4.0,,,1.0,1.0,1.0,0.5,,0.5,0.5,0.2857142857142857,,0.5,0.45454545454545453,,0.625,0.4583333333333333,,0.625,0.36363636363636365,,,,,,,0.2,0.5,,0.25,0.14285714285714285,,,,,,0.5,,88.0,,17.90909090909091,14.818181818181818,17.818181818181817,14.0,0.45454545454545453,0.4,0.4,1.0,,0.18181818181818182,,,,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.5,0.5,1.0,1.0,,,,,,0.25,1.0,,,0.5,0.5,0.8181818181818182,0.5,0.5462409090909092,0.6896,0.4924,0.08333333333333333,0.125,,0.45454545454545453,6.357142857142857,25.025,0.36363636363636365,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2012,2011-12,False
