EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,SecondChanceFG2A,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondsPlayed,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGA,FG2M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Charge Fouls Drawn,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,ShortMidRangeFGM,Corner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,Defensive 3 Seconds Violations,3SecondViolations,Technical Free Throw Trips,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,BlockingFouls,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101115-1897-201177-201196-977,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Ramon Sessions, Kobe Bryant","Bynum, World Peace, McRoberts, Sessions, Bryant",101115-1897-201177-201196-977,LAL,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.2548,0.2548,20.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-201177-2440-2581,1610612747,"Andrew Bynum, Metta World Peace, Josh McRoberts, Matt Barnes, Steve Blake","Bynum, World Peace, McRoberts, Barnes, Blake",101115-1897-201177-2440-2581,LAL,1,1.0,1.0,,1,,,,,1.0,,,,,1.0,19.0,75.78947368421053,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-201196-201941-977,1610612747,"Andrew Bynum, Metta World Peace, Ramon Sessions, Jordan Hill, Kobe Bryant","Bynum, World Peace, Sessions, Hill, Bryant",101115-1897-201196-201941-977,LAL,3,8.0,2.0,,16,3.0,6.0,,1.0,2.0,0.42857142857142855,0.5210428571428571,0.4577,8.666666666666666,0.25,278.0,82.87769784172662,14.125,14.125,5.0,1.0,8.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,2.0,12.0,11.0,1.0,2.0,4.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,12.0,4.0,2.0,1.0,0.2,0.2,0.8333333333333334,1.0,0.7142857142857143,1.0,0.75,1.0,0.14285714285714285,0.25,1.0,0.5,0.5,1.0,1.0,0.5,20.625,18.875,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.14285714285714285,1.0,1.0,0.5714285714285714,0.3333333333333333,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-201196-2200-2581,1610612747,"Andrew Bynum, Metta World Peace, Ramon Sessions, Pau Gasol, Steve Blake","Bynum, World Peace, Sessions, Gasol, Blake",101115-1897-201196-2200-2581,LAL,3,14.0,,1.0,31,1.0,9.0,1.0,,,0.08333333333333333,0.4941875,,4.7555555555555555,,583.0,76.56946826758147,16.357142857142858,16.0,10.0,-5.0,17.0,,2.0,7.0,,,1.0,2.0,3.0,3.0,7.0,16.0,21.0,,,,4.0,2.0,2.0,2.0,3.0,1.0,7.0,3.0,2.0,6.0,8.0,7.0,,5.0,8.0,1.0,,,,,16.0,,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.375,,0.5,,0.25,0.5,0.75,0.625,,1.0,0.6666666666666666,,20.823529411764707,18.41176470588235,0.5833333333333334,0.2857142857142857,0.4,0.5,1.0,1.0,0.16666666666666666,,,0.8333333333333334,,24.433333333333334,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2857142857142857,1.0,1.0,0.16666666666666666,0.5,0.25,0.2,1.0,0.5,0.08333333333333333,1.0,0.08333333333333333,0.5,0.5,1.0,1.0,0.5,0.4153,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-201196-2200-977,1610612747,"Andrew Bynum, Metta World Peace, Ramon Sessions, Pau Gasol, Kobe Bryant","Bynum, World Peace, Sessions, Gasol, Bryant",101115-1897-201196-2200-977,LAL,6,215.0,30.0,21.0,431,64.0,166.0,19.0,19.0,30.0,0.32323232323232326,0.5023434010152285,0.47877826086956526,9.646385542168675,0.13953488372093023,7018.0,88.43545169563978,15.074418604651163,14.655813953488373,117.0,6.0,216.0,40.0,35.0,58.0,4.0,5.0,30.0,24.0,85.0,32.0,26.0,232.0,226.0,10.0,5.0,28.0,76.0,94.0,23.0,38.0,46.0,15.0,100.0,18.0,61.0,82.0,107.0,47.0,2.0,37.0,32.0,2.0,23.0,5.0,23.0,14.0,206.0,28.0,3.0,2.0,0.4470588235294118,0.4935064935064935,0.5120481927710844,0.5263157894736842,0.5202020202020202,0.4791666666666667,0.5446009389671361,0.5,0.16161616161616163,0.7439024390243902,0.8181818181818182,0.7596153846153846,0.8,0.8235294117647058,0.8,0.6086956521739131,17.48611111111111,17.064814814814813,0.29292929292929293,0.603448275862069,0.6862745098039216,0.42857142857142855,0.46875,0.5,0.12121212121212122,0.20833333333333334,0.8,0.45454545454545453,0.1206896551724138,25.35625,14.0,44.0,8.0,9.0,12.0,24.0,9.0,12.0,,8.0,5.0,13.0,6.0,19.0,3.0,25.0,21.0,,15.0,0.6666666666666666,0.375,0.3870967741935484,,0.07228915662650602,0.1206896551724138,,0.75,0.2375,0.3157894736842105,0.25252525252525254,0.2608695652173913,0.4,0.8333333333333334,0.2222222222222222,0.43333333333333335,0.04040404040404041,0.375,0.375,0.5555555555555556,0.7,0.391304347826087,0.517290625,0.07109004739336493,0.08379888268156424,10.0,20.0,3.0,1.0,1.0,5.0,12.0,1.0,2.0,26.0,1.0,5.0,12.0,16.0,1.0,3.0,10.0,4.0,17.0,11.0,6.0,16.0,3.0,10.0,13.0,2.0,6.0,2.0,29.0,3.0,6.0,4.0,2.0,1.0,2.0,17.0,1.0,1.0,1.0,0.2,0.631578947368421,0.6,0.6190476190476191,0.022727272727272728,0.0625,0.5517241379310345,0.34782608695652173,0.14705882352941177,0.2857142857142857,0.6071428571428571,0.04597701149425287,0.45454545454545453,0.46511627906976744,0.5,0.375,0.375,1.0,0.7142857142857143,0.1,0.05,0.20833333333333334,0.2,0.11206896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-201196-2211-977,1610612747,"Andrew Bynum, Metta World Peace, Ramon Sessions, Troy Murphy, Kobe Bryant","Bynum, World Peace, Sessions, Murphy, Bryant",101115-1897-201196-2211-977,LAL,1,1.0,1.0,,3,,1.0,,1.0,1.0,,0.62775,0.62775,0.4,1.0,55.0,78.54545454545455,30.0,29.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,1.0,,2.0,2.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,,1.0,1.0,,,,12.5,12.5,0.5,1.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,22.3,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-201196-2581-977,1610612747,"Andrew Bynum, Metta World Peace, Ramon Sessions, Steve Blake, Kobe Bryant","Bynum, World Peace, Sessions, Blake, Bryant",101115-1897-201196-2581-977,LAL,1,4.0,,1.0,8,,3.0,1.0,,,,0.6332666666666666,,1.7333333333333334,,115.0,100.17391304347825,14.5,14.5,2.0,-1.0,4.0,,1.0,3.0,,,,,1.0,,2.0,4.0,5.0,,,,,2.0,,,,,,1.0,,1.0,2.0,1.0,,1.0,2.0,,,,,,2.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,1.0,1.0,,1.0,,,14.25,14.25,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,0.5,,0.5,0.5,,,,,,,,,1.0,,0.6189,0.25,0.25,1.0,,,,,,1.0,,,2.0,,,,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-201941-2440-2581,1610612747,"Andrew Bynum, Metta World Peace, Jordan Hill, Matt Barnes, Steve Blake","Bynum, World Peace, Hill, Barnes, Blake",101115-1897-201941-2440-2581,LAL,3,2.0,2.0,1.0,2,3.0,4.0,3.0,2.0,2.0,0.75,0.258325,0.22765,15.825,1.0,35.0,82.28571428571428,17.0,13.0,1.0,2.0,,,,,,,1.0,,1.0,,,2.0,,1.0,,2.0,2.0,,,1.0,1.0,,2.0,,,,2.0,,,1.0,,,,,,,,2.0,,,1.0,1.0,0.25,0.5,0.25,0.5,0.25,0.5,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,2.0,,2.0,,,,,,,,0.25,,,,0.6666666666666666,,0.6666666666666666,,,,0.25,1.0,,,,,,,0.24960000000000002,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-201941-2581-977,1610612747,"Andrew Bynum, Metta World Peace, Jordan Hill, Steve Blake, Kobe Bryant","Bynum, World Peace, Hill, Blake, Bryant",101115-1897-201941-2581-977,LAL,5,35.0,11.0,4.0,72,10.0,29.0,6.0,10.0,11.0,0.2777777777777778,0.49083611111111114,0.47360416666666666,8.203448275862069,0.3142857142857143,1298.0,79.87673343605547,17.085714285714285,15.942857142857143,22.0,-15.0,37.0,20.0,5.0,11.0,,3.0,4.0,6.0,13.0,7.0,6.0,32.0,47.0,3.0,3.0,9.0,12.0,14.0,6.0,6.0,6.0,1.0,12.0,3.0,9.0,12.0,19.0,19.0,2.0,8.0,9.0,,5.0,,5.0,1.0,23.0,9.0,4.0,,0.46153846153846156,0.5,0.4482758620689655,0.3,0.3611111111111111,0.25,0.41025641025641024,0.32142857142857145,0.19444444444444445,0.5,0.75,0.5454545454545454,0.6,0.5,1.0,0.2,18.91891891891892,16.72972972972973,0.3055555555555556,0.45454545454545453,0.625,0.2,0.4,0.4,0.16666666666666666,0.25,,0.5,0.28125,25.37142857142857,3.0,8.0,1.0,,,,,5.0,,,,2.0,2.0,5.0,,7.0,7.0,,6.0,,,,,0.1724137931034483,0.2727272727272727,,,0.3125,0.2857142857142857,0.30434782608695654,0.5,,0.7142857142857143,0.2222222222222222,0.5,0.027777777777777776,,,,0.42857142857142855,,0.57065,0.15384615384615385,0.1875,2.0,4.0,,1.0,,2.0,4.0,1.0,1.0,9.0,,2.0,,2.0,,,3.0,,3.0,3.0,,2.0,,2.0,1.0,,,,3.0,,2.0,1.0,1.0,,3.0,5.0,,,,,0.6666666666666666,0.5714285714285714,0.6428571428571429,0.25,,0.6666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,,0.5,0.6666666666666666,0.75,,,,0.6666666666666666,,0.14285714285714285,0.16666666666666666,,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-1897-2200-2581-977,1610612747,"Andrew Bynum, Metta World Peace, Pau Gasol, Steve Blake, Kobe Bryant","Bynum, World Peace, Gasol, Blake, Bryant",101115-1897-2200-2581-977,LAL,6,85.0,35.0,18.0,170,20.0,60.0,13.0,24.0,34.0,0.2247191011235955,0.5073477528089888,0.49431857142857144,8.145,0.4117647058823529,2870.0,85.29616724738676,14.694117647058823,13.188235294117646,48.0,13.0,85.0,39.0,18.0,28.0,6.0,10.0,7.0,22.0,30.0,29.0,17.0,98.0,85.0,12.0,9.0,39.0,20.0,40.0,22.0,10.0,14.0,5.0,32.0,9.0,21.0,34.0,60.0,25.0,1.0,21.0,21.0,2.0,8.0,4.0,8.0,3.0,79.0,37.0,6.0,1.0,0.3333333333333333,0.37037037037037035,0.5,0.5,0.4550561797752809,0.42857142857142855,0.494949494949495,0.4642857142857143,0.3258426966292135,0.4883720930232558,0.75,0.5454545454545454,0.6,0.7777777777777778,0.6666666666666666,0.375,19.070588235294117,17.741176470588236,0.3146067415730337,0.6428571428571429,0.782608695652174,0.2777777777777778,0.35,0.3684210526315789,0.24719101123595505,0.2857142857142857,0.6,0.6404494382022472,0.3979591836734694,25.06551724137931,9.0,12.0,7.0,5.0,7.0,12.0,5.0,9.0,1.0,4.0,2.0,3.0,12.0,14.0,4.0,26.0,7.0,,10.0,0.5714285714285714,0.2413793103448276,0.2413793103448276,0.034482758620689655,0.15,0.17857142857142858,,1.0,0.4666666666666667,0.6,0.52,0.8,0.5,0.42857142857142855,0.1348314606741573,0.42857142857142855,0.07865168539325842,0.22727272727272727,0.23809523809523808,0.4,0.47368421052631576,0.22727272727272727,0.5141166666666667,0.10309278350515463,0.14705882352941177,5.0,5.0,2.0,5.0,2.0,8.0,6.0,6.0,4.0,19.0,2.0,11.0,9.0,6.0,,2.0,2.0,,9.0,7.0,2.0,7.0,2.0,3.0,7.0,2.0,4.0,,14.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,,0.18181818181818182,0.46153846153846156,0.39473684210526316,0.4523809523809524,0.25,0.05,0.5,0.2857142857142857,0.3076923076923077,0.625,0.42857142857142855,,0.4166666666666667,0.5555555555555556,0.4,0.2857142857142857,0.2857142857142857,1.0,0.5555555555555556,0.4,0.2631578947368421,0.22857142857142856,0.25,0.19387755102040816,3.0,0.08571428571428572,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.045454545454545456,0.05263157894736842,0.2,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
