EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Travels,DefLongMidRangeReboundPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,AtRimAssists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,Charge Fouls Drawn,Corner3Frequency,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,DefThreePtRebounds,2pt And 1 Free Throw Trips,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PtsAssisted3s,ThreePtAssists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Assisted3sPct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyDefPoss,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3Assists,LongMidRangeAssists,Technical Free Throw Trips,OffLongMidRangeReboundPct,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,BlockingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,BlockedAtRim,LongMidRangePctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,Offensive Fouls,BlockedLongMidRange,Charge Fouls,Loose Ball Fouls Drawn,BlockingFouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
101131-101198-1112-2732-2863,1610612765,"Jason Maxiell, Will Bynum, Ben Wallace, Ben Gordon, Damien Wilkins","Maxiell, Bynum, Wallace, Gordon, Wilkins",101131-101198-1112-2732-2863,DET,780.0,4,13.0,5.0,25.0,24.0,2.0,49.0,2.0,4.0,1.0,1.0,2.0,5.0,5.0,6.0,6.0,14.0,6.0,8.0,26.0,21.0,1.0,1.0,2.0,6.0,6.0,2.0,5.0,3.0,3.0,4.0,,9.0,1.0,6.0,8.0,2.0,10.0,1.0,1.0,1.0,4.0,4.0,7.0,1.0,10.0,10.0,5.0,24.0,0.5,0.6,0.42857142857142855,1.0,0.45,1.0,0.52,1.0,0.3,0.21428571428571427,0.25,0.6,0.125,0.6363636363636364,0.2,,,0.3333333333333333,90.46153846153847,16.52,15.291666666666666,16.36,12.5,0.2,0.5,0.6666666666666666,0.25,0.4,0.5,,0.25,0.3,1.0,1.0,0.5,0.4942694444444445,0.6822,0.2,0.2631578947368421,0.07692307692307693,10.364285714285714,33.916666666666664,,0.7142857142857143,4.0,1.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,,3.0,2.0,1.0,1.0,,2.0,1.0,2.0,1.0,,6.0,4.0,1.0,0.5,0.6,0.75,,0.5,0.5,0.4,0.5,0.25,1.0,0.5364333333333333,0.23076923076923078,0.16,,1.0,,2.0,,2.0,2.0,,2.0,3.0,2.0,1.0,,0.3333333333333333,,0.4,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.4,,3.0,1.0,,1.0,1.0,,,,2.0,0.5,0.5,0.5,0.5,,,,,,11.0,,,1.0,2.0,,0.3333333333333333,1.0,0.5,,,2.0,0.2,,,,,,,,1.0,,,,,,,,1.0,,0.2,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201041-202328-202688,1610612765,"Jason Maxiell, Will Bynum, Walker Russell, Greg Monroe, Brandon Knight","Maxiell, Bynum, Russell, Monroe, Knight",101131-101198-201041-202328-202688,DET,85.0,1,1.0,,4.0,3.0,,7.0,,1.0,,,1.0,1.0,1.0,,2.0,3.0,,,4.0,4.0,,,,4.0,,,,,2.0,2.0,1.0,4.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,4.0,1.0,1.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,118.58823529411764,14.5,9.0,14.5,9.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,0.49583333333333335,,,,,8.4,,,,4.0,,1.0,1.0,2.0,3.0,,4.0,,,,,,,,,,,,,4.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,0.3333333333333333,,0.49583333333333335,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201155-202328-2419,1610612765,"Jason Maxiell, Will Bynum, Rodney Stuckey, Greg Monroe, Tayshaun Prince","Maxiell, Bynum, Stuckey, Monroe, Prince",101131-101198-201155-202328-2419,DET,228.0,4,4.0,-10.0,8.0,9.0,,17.0,1.0,4.0,,,,,1.0,1.0,1.0,5.0,1.0,,2.0,12.0,,,,2.0,,,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,2.0,,,1.0,2.0,2.0,6.0,1.0,,,,2.0,1.0,1.0,0.2,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,0.2,0.25,0.5,,0.6666666666666666,,,,,107.36842105263159,10.25,16.22222222222222,10.25,15.0,0.6666666666666666,0.25,0.3333333333333333,,,,,0.16666666666666666,0.16666666666666666,,,0.8333333333333334,0.557325,,,,,4.86,27.4,,1.0,6.0,1.0,3.0,,1.0,4.0,,2.0,1.0,,1.0,1.0,,2.0,,,,,,,2.0,6.0,0.25,0.25,0.25,0.5,,,1.0,,,0.75,0.3333333333333333,0.581975,1.0,0.75,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201948-201973-202688,1610612765,"Jason Maxiell, Will Bynum, Austin Daye, Jonas Jerebko, Brandon Knight","Maxiell, Bynum, Daye, Jerebko, Knight",101131-101198-201948-201973-202688,DET,99.0,1,2.0,-3.0,3.0,3.0,,6.0,,,,,,,3.0,,,3.0,,,,3.0,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,87.27272727272728,16.0,17.0,16.0,17.0,,,,,,,,1.0,,,,,0.40040000000000003,,,,,18.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201948-201973-2863,1610612765,"Jason Maxiell, Will Bynum, Austin Daye, Jonas Jerebko, Damien Wilkins","Maxiell, Bynum, Daye, Jerebko, Wilkins",101131-101198-201948-201973-2863,DET,272.0,1,5.0,2.0,11.0,12.0,,23.0,1.0,1.0,,,,,2.0,3.0,2.0,3.0,4.0,6.0,13.0,11.0,,,,2.0,2.0,,3.0,,1.0,2.0,,5.0,,2.0,2.0,,2.0,2.0,1.0,,,,2.0,1.0,4.0,8.0,,13.0,0.5,0.5,0.6666666666666666,,0.5,,0.5909090909090909,,0.5714285714285714,,,0.6666666666666666,,0.6666666666666666,,,,,121.76470588235294,14.090909090909092,9.75,14.090909090909092,9.666666666666666,0.14285714285714285,1.0,1.0,,,,,0.2857142857142857,0.42857142857142855,,,0.7142857142857143,0.5207142857142857,,,,,13.033333333333333,24.5,,1.0,11.0,1.0,1.0,1.0,2.0,3.0,6.0,13.0,,1.0,,,,,4.0,,,,,1.0,13.0,11.0,0.6666666666666666,0.5,0.5909090909090909,,0.5,,,0.5,0.5,0.14285714285714285,1.0,0.5207142857142857,1.0,1.0,1.0,,0.14285714285714285,1.0,1.0,3.0,1.0,1.0,4.0,,1.0,,,0.25,0.25,0.25,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,,3.0,1.0,,,,,,,,1.0,,,,,,,,,12.0,,1.0,1.0,1.0,,,1.0,1.0,0.14285714285714285,,2.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201948-202328-2419,1610612765,"Jason Maxiell, Will Bynum, Austin Daye, Greg Monroe, Tayshaun Prince","Maxiell, Bynum, Daye, Monroe, Prince",101131-101198-201948-202328-2419,DET,223.0,1,4.0,1.0,5.0,8.0,,13.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,5.0,4.0,,,,2.0,2.0,,,,1.0,1.0,,2.0,1.0,2.0,4.0,1.0,5.0,,,,1.0,,,,1.0,2.0,,5.0,0.5,0.5,0.6666666666666666,,0.5,,0.5,,0.25,,,0.3333333333333333,1.0,0.5,0.5,,,0.5,83.94618834080717,17.6,16.875,16.6,16.25,0.25,1.0,1.0,0.25,1.0,1.0,,0.25,,,,0.5,0.5417,,,,,9.200000000000001,23.1,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,3.0,2.0,1.0,1.0,0.75,1.0,,,1.0,,,1.0,1.0,0.6684,0.6,0.4,1.0,,0.25,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201948-202328-2863,1610612765,"Jason Maxiell, Will Bynum, Austin Daye, Greg Monroe, Damien Wilkins","Maxiell, Bynum, Daye, Monroe, Wilkins",101131-101198-201948-202328-2863,DET,54.0,1,1.0,5.0,3.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,,1.0,1.0,,2.0,4.0,,1.0,5.0,,1.0,1.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,1.0,3.0,0.5,1.0,0.5,1.0,0.5,1.0,0.625,1.0,,,,1.0,0.5,1.0,0.5,,1.0,,133.33333333333334,10.0,12.0,10.0,12.0,0.5,1.0,1.0,0.25,,,,0.25,,1.0,1.0,0.5,0.5674,0.6988,0.25,0.25,0.4,6.025,,,1.0,3.0,2.0,2.0,,2.0,4.0,1.0,5.0,1.0,1.0,,,,,,,,,,,5.0,3.0,0.5,0.5,0.625,,,,0.5,,,0.5,1.0,0.5674,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201948-202688-202731,1610612765,"Jason Maxiell, Will Bynum, Austin Daye, Brandon Knight, Vernon Macklin","Maxiell, Bynum, Daye, Knight, Macklin",101131-101198-201948-202688-202731,DET,354.0,1,6.0,-10.0,13.0,12.0,2.0,25.0,2.0,4.0,1.0,1.0,3.0,5.0,,2.0,5.0,9.0,2.0,1.0,11.0,21.0,1.0,1.0,2.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,,3.0,2.0,5.0,1.0,,1.0,2.0,4.0,4.0,,2.0,2.0,1.0,9.0,0.4,0.5,0.5555555555555556,1.0,0.45454545454545453,1.0,0.4583333333333333,1.0,0.18181818181818182,0.1111111111111111,,,0.5,1.0,0.3333333333333333,0.5,0.5,,101.69491525423729,16.307692307692307,11.833333333333334,16.23076923076923,11.833333333333334,0.36363636363636365,0.5,0.5,0.45454545454545453,0.6,0.75,0.6666666666666666,,0.18181818181818182,1.0,1.0,0.5454545454545454,0.5342045454545454,0.6378,0.08333333333333333,0.1,0.18181818181818182,5.322222222222222,26.35,,,11.0,2.0,4.0,,4.0,8.0,,8.0,,1.0,1.0,1.0,,2.0,,,,,,,8.0,11.0,0.5,0.4,0.4,0.5,,,,,,0.4,0.5,0.5506949999999999,0.7272727272727273,0.8461538461538461,,,,,,2.0,,,2.0,,,1.0,,,,,1.0,1.0,,,0.2,,,,,,,,2.0,1.0,,,,,1.0,,,,0.2,,,,12.0,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201948-202731-2732,1610612765,"Jason Maxiell, Will Bynum, Austin Daye, Vernon Macklin, Ben Gordon","Maxiell, Bynum, Daye, Macklin, Gordon",101131-101198-201948-202731-2732,DET,52.0,1,1.0,-3.0,2.0,3.0,,5.0,,,,,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,0.5,,,,,0.6666666666666666,,0.6666666666666666,,,,,138.46153846153845,9.5,11.0,9.5,10.333333333333334,,,,,,,,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201973-202688-2863,1610612765,"Jason Maxiell, Will Bynum, Jonas Jerebko, Brandon Knight, Damien Wilkins","Maxiell, Bynum, Jerebko, Knight, Wilkins",101131-101198-201973-202688-2863,DET,419.0,2,7.0,11.0,13.0,12.0,,25.0,3.0,3.0,,,1.0,1.0,5.0,2.0,7.0,9.0,2.0,3.0,20.0,9.0,,,,10.0,4.0,,2.0,,5.0,6.0,1.0,13.0,,2.0,4.0,,4.0,2.0,,1.0,1.0,1.0,4.0,,5.0,3.0,2.0,20.0,0.7142857142857143,0.7142857142857143,0.7777777777777778,,0.7727272727272727,,0.8333333333333334,,0.18181818181818182,,,0.6666666666666666,,0.6666666666666666,,,,1.0,85.91885441527447,16.307692307692307,17.25,16.307692307692307,15.5,0.2727272727272727,1.0,1.0,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,0.18181818181818182,,,0.45454545454545453,0.5144863636363636,,0.16666666666666666,0.2,,11.177777777777777,25.05,,,,,,3.0,,,,,2.0,2.0,,,,,,2.0,,2.0,1.0,,,,,,,,1.0,0.5,0.6666666666666666,0.6,0.6,,,,,,,,,1.0,,,1.0,,,,1.0,2.0,1.0,0.5,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,,,0.5,,3.0,1.0,,,,,,,1.0,1.0,,,,,,,,,5.0,,,1.0,2.0,,,0.6666666666666666,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201973-2419-2732,1610612765,"Jason Maxiell, Will Bynum, Jonas Jerebko, Tayshaun Prince, Ben Gordon","Maxiell, Bynum, Jerebko, Prince, Gordon",101131-101198-201973-2419-2732,DET,57.0,1,1.0,1.0,2.0,2.0,,4.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,2.0,,,,2.0,,,,,1.0,1.0,,2.0,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,3.0,1.0,1.0,1.0,,1.0,,0.75,,,,,,,,,,,,101.05263157894737,16.0,12.5,16.0,11.0,1.0,1.0,1.0,,,,,,,,,1.0,0.7725,,,,,0.2,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201973-2419-2863,1610612765,"Jason Maxiell, Will Bynum, Jonas Jerebko, Tayshaun Prince, Damien Wilkins","Maxiell, Bynum, Jerebko, Prince, Wilkins",101131-101198-201973-2419-2863,DET,4.0,1,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,360.0,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-201973-2732-2863,1610612765,"Jason Maxiell, Will Bynum, Jonas Jerebko, Ben Gordon, Damien Wilkins","Maxiell, Bynum, Jerebko, Gordon, Wilkins",101131-101198-201973-2732-2863,DET,198.0,1,3.0,-4.0,7.0,7.0,1.0,14.0,1.0,1.0,,,,1.0,2.0,,2.0,4.0,1.0,,7.0,11.0,,,3.0,4.0,,,,,2.0,3.0,,7.0,1.0,1.0,2.0,1.0,3.0,,,,2.0,,,,1.0,,,4.0,1.0,1.0,0.5,,0.7,1.5,0.7,1.5,0.2,,,1.0,0.5,1.0,0.5,,,,101.81818181818183,14.571428571428571,13.714285714285714,12.857142857142858,13.714285714285714,0.2,1.0,1.0,0.2,,,,0.4,,,,0.4,0.5294,0.6168,,,0.42857142857142855,11.425,23.3,,1.0,,,,1.0,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,0.5,0.5,,,,,,1.0,,0.2,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,3.0,1.0,1.0,,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-202328-202688-2419,1610612765,"Jason Maxiell, Will Bynum, Greg Monroe, Brandon Knight, Tayshaun Prince","Maxiell, Bynum, Monroe, Knight, Prince",101131-101198-202328-202688-2419,DET,583.0,4,10.0,6.0,18.0,16.0,3.0,34.0,3.0,5.0,2.0,3.0,2.0,3.0,6.0,4.0,9.0,14.0,5.0,2.0,23.0,17.0,3.0,4.0,6.0,6.0,12.0,4.0,4.0,,3.0,4.0,,9.0,4.0,4.0,5.0,4.0,9.0,1.0,1.0,2.0,3.0,3.0,6.0,,2.0,2.0,1.0,17.0,0.3333333333333333,0.42857142857142855,0.6428571428571429,0.75,0.5526315789473685,0.75,0.5789473684210527,0.75,0.2631578947368421,,,0.5,0.8,0.5555555555555556,0.4444444444444444,1.0,1.0,0.75,83.97941680960548,16.0,18.4375,15.0,17.4375,0.2631578947368421,0.6,0.6,0.15789473684210525,0.6666666666666666,0.6666666666666666,,0.3157894736842105,0.21052631578947367,0.75,0.6666666666666666,0.5263157894736842,0.4866973684210526,0.49805,0.05263157894736842,0.07142857142857142,0.2608695652173913,10.442857142857141,24.880000000000003,,0.3333333333333333,8.0,1.0,1.0,4.0,2.0,3.0,1.0,5.0,,,1.0,,1.0,3.0,,1.0,1.0,1.0,,,5.0,8.0,0.6666666666666666,0.4,0.4,0.3333333333333333,,,,0.6666666666666666,0.6666666666666666,0.2,1.0,0.5326500000000001,0.21739130434782608,0.4444444444444444,1.0,1.0,0.05263157894736842,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,0.2,,0.2,1.0,1.0,0.25,0.25,0.2,,0.25,,3.0,1.0,,,,2.0,,1.0,,1.0,,,,,0.2222222222222222,,,,,,1.0,1.0,3.0,1.0,0.5,0.75,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-202328-202688-2732,1610612765,"Jason Maxiell, Will Bynum, Greg Monroe, Brandon Knight, Ben Gordon","Maxiell, Bynum, Monroe, Knight, Gordon",101131-101198-202328-202688-2732,DET,251.0,1,4.0,,9.0,10.0,,19.0,2.0,2.0,,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,12.0,12.0,,,,4.0,2.0,,1.0,,2.0,3.0,,7.0,,2.0,3.0,,3.0,,,,1.0,1.0,3.0,,3.0,6.0,1.0,12.0,0.6666666666666666,0.6666666666666666,0.75,,0.9,,0.75,,0.2,,,1.0,,1.0,,,,1.0,109.00398406374501,13.222222222222221,13.2,13.222222222222221,13.2,0.4,1.0,1.0,0.2,1.0,1.0,,0.2,0.2,,,0.6,0.5501199999999999,,0.16666666666666666,0.2,,7.275,25.8,,,9.0,2.0,2.0,,3.0,4.0,3.0,12.0,2.0,,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,12.0,9.0,0.75,0.9,0.75,1.0,1.0,1.0,1.0,,,0.4,1.0,0.5501199999999999,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,,3.0,1.0,,,,,,,,1.0,,,,,,,,,10.0,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
101131-101198-202328-202688-2863,1610612765,"Jason Maxiell, Will Bynum, Greg Monroe, Brandon Knight, Damien Wilkins","Maxiell, Bynum, Monroe, Knight, Wilkins",101131-101198-202328-202688-2863,DET,430.0,4,7.0,-10.0,15.0,15.0,2.0,30.0,2.0,2.0,1.0,1.0,,3.0,3.0,1.0,2.0,8.0,1.0,4.0,8.0,18.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,4.0,1.0,5.0,,,,3.0,2.0,2.0,,5.0,6.0,1.0,6.0,0.5,1.0,0.25,0.5,0.2222222222222222,0.5,0.3333333333333333,0.5,0.1111111111111111,0.125,,0.5,0.16666666666666666,0.6,0.14285714285714285,,0.3333333333333333,,100.46511627906976,14.933333333333334,13.733333333333333,14.333333333333334,13.733333333333333,0.2222222222222222,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,0.1111111111111111,0.5,1.0,0.3333333333333333,0.46888888888888886,0.4858,0.1,0.1111111111111111,0.25,10.925,27.3,,1.0,8.0,,,,,2.0,2.0,2.0,1.0,,3.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,8.0,,,0.2,1.0,0.3333333333333333,1.0,0.5,,,,,0.38906666666666667,0.25,0.5333333333333333,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,1.0,,,0.3333333333333333,,,,,,,,1.0,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2012,2011-12,True
