EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,PenaltyOffPossExcludingTakeFouls,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,Minutes,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,Points,SecondChanceFG2A,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Fouls,FoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGM,FtPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,DefCorner3ReboundPct,PenaltyArc3FGA,PenaltyFG3A,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyArc3Frequency,FTDefRebounds,ShootingFouls,DefFTReboundPct,OffShortMidRangeReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FG3M,SecondChanceFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,PtsUnassisted3s,BlockingFouls,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,LostBallSteals,Charge Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,3SecondViolations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangeAssists,Technical Free Throw Trips,ShortMidRangePctAssisted,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,Defensive 3 Seconds Violations,DefensiveGoaltends,LongMidRangePctBlocked,BlockingFoulsDrawn,OffensiveGoaltends,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101144-1716-200755-2045-2730,1610612753,"Von Wafer, Larry Hughes, JJ Redick, Hedo Turkoglu, Dwight Howard","Wafer, Hughes, Redick, Turkoglu, Howard",101144-1716-200755-2045-2730,ORL,7.0,1,-5.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,617.1428571428571,4.0,1.5,4.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-201583-2045,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Ryan Anderson, Hedo Turkoglu","Wafer, Hughes, Davis, Anderson, Turkoglu",101144-1716-201175-201583-2045,ORL,254.0,2,-4.0,7.0,8.0,1.0,15.0,6.0,2.0,1.0,3.0,1.0,1.0,0.6666666666666666,85.03937007874016,16.857142857142858,17.0,13.0,13.0,0.14285714285714285,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,0.3333333333333333,0.6,0.4,1.0,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,0.5,0.6666666666666666,0.5365666666666666,0.6477,6.666666666666667,26.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-201583-2047,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Ryan Anderson, Quentin Richardson","Wafer, Hughes, Davis, Anderson, Richardson",101144-1716-201175-201583-2047,ORL,138.0,2,,4.0,5.0,,9.0,2.0,1.0,1.0,2.0,,,0.5,93.91304347826087,14.75,15.8,14.5,15.8,,2.0,2.0,1.0,2.0,,,2.0,,,1.0,4.0,,2.0,1.0,,2.0,,,,2.0,1.0,2.0,3.0,2.0,5.0,,,1.0,,,,,1.0,,0.25,0.25,0.25,,,,1.0,0.6666666666666666,1.0,,1.0,0.6666666666666666,1.0,,1.0,1.0,1.0,0.5,,,,0.5,,,0.5,0.508675,0.6613,11.275,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-201583-2768,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Ryan Anderson, Chris Duhon","Wafer, Hughes, Davis, Anderson, Duhon",101144-1716-201175-201583-2768,ORL,215.0,1,-2.0,7.0,7.0,,14.0,8.0,2.0,,2.0,,,1.0,93.76744186046511,17.0,13.714285714285714,17.0,13.714285714285714,,4.0,,,3.0,,,1.0,,,2.0,4.0,,6.0,,,2.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,2.0,6.0,0.5,0.5,0.6,,0.25,0.3333333333333333,1.0,,,,1.0,,,,1.0,,,0.75,,,,0.25,,,0.75,0.536625,,5.65,,1.0,,,,,,1.0,,,,,0.3333333333333333,0.5,,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-201947-2047,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Earl Clark, Quentin Richardson","Wafer, Hughes, Davis, Clark, Richardson",101144-1716-201175-201947-2047,ORL,501.0,1,-4.0,14.0,15.0,,29.0,12.0,2.0,1.0,6.0,,,0.3333333333333333,83.35329341317366,15.0,19.4,15.0,17.466666666666665,,8.0,,,2.0,,4.0,2.0,,,4.0,8.0,,8.0,,,6.0,,,,,2.0,6.0,8.0,,8.0,1.0,1.0,4.0,1.0,,,4.0,3.0,8.0,0.5,0.5,0.5,,,,0.5454545454545454,,1.0,,0.6153846153846154,,,,0.5,0.6,1.0,0.25,0.5,,,0.25,,,0.25,0.42575,,9.8,,2.0,,,,,,,,,,,1.0,1.0,,,,2.0,,2.0,1.0,1.0,,2.0,,,0.25,0.25,,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-201947-2768,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Earl Clark, Chris Duhon","Wafer, Hughes, Davis, Clark, Duhon",101144-1716-201175-201947-2768,ORL,203.0,1,,7.0,7.0,7.0,14.0,6.0,,,,,7.0,,99.3103448275862,13.571428571428571,15.428571428571429,13.571428571428571,15.428571428571429,1.0,3.0,,,1.0,,,3.0,,,2.0,4.0,,6.0,,,2.0,,,,,,2.0,2.0,,2.0,,,,,,,,2.0,6.0,0.5,0.5,0.5,,,,1.0,,,,1.0,,,,,1.0,,0.25,,,,0.75,,,0.25,0.4671,,13.575,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,2.0,1.0,1.0,,2.0,4.0,1.0,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.2,0.2,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.25,1.0,0.4671,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-2045-2730,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Hedo Turkoglu, Dwight Howard","Wafer, Hughes, Davis, Turkoglu, Howard",101144-1716-201175-2045-2730,ORL,238.0,1,-1.0,6.0,6.0,3.0,12.0,7.0,,,1.0,,3.0,,72.60504201680672,21.0,18.666666666666668,21.0,18.166666666666668,0.5,4.0,,,2.0,,1.0,2.0,,,2.0,5.0,,6.0,,,4.0,,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,,,2.0,2.0,6.0,0.4,0.4,0.5,,0.2,0.5,0.25,0.3333333333333333,1.0,,0.4,0.3333333333333333,1.0,,,1.0,,0.4,0.2,,,0.4,,,0.4,0.40784000000000004,,9.459999999999999,,1.0,,,,,,,,,,,0.5,1.0,,,,1.0,2.0,,,,,,2.0,,,,,0.5,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,3.0,2.0,2.0,1.0,,2.0,1.0,,,0.25,0.3333333333333333,,0.3668666666666667,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-2047-2730,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Quentin Richardson, Dwight Howard","Wafer, Hughes, Davis, Richardson, Howard",101144-1716-201175-2047-2730,ORL,340.0,2,-2.0,10.0,9.0,4.0,19.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,80.47058823529412,16.9,19.0,16.9,18.88888888888889,0.4,6.0,,,4.0,,,2.0,3.0,,4.0,6.0,3.0,8.0,,,4.0,3.0,1.0,,,1.0,3.0,4.0,,4.0,,,,,,,1.0,1.0,8.0,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.16666666666666666,0.25,0.75,,1.0,,0.8,,,,,1.0,1.0,0.4444444444444444,,,,0.2222222222222222,0.3333333333333333,,0.7777777777777778,0.4993944444444445,,7.3999999999999995,26.166666666666668,3.0,,,,,,,,,,,0.75,1.0,,,,1.0,,4.0,2.0,2.0,1.0,4.0,,,0.5,0.5,0.3333333333333333,0.5,0.5,,,1.0,,,,,,,,0.5,,1.0,,,1.0,2.0,,2.0,,,2.0,,0.5,0.3333333333333333,0.3333333333333333,,,0.37056666666666666,0.25,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-2730-2749,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Dwight Howard, Jameer Nelson","Wafer, Hughes, Davis, Howard, Nelson",101144-1716-201175-2730-2749,ORL,92.0,1,3.0,3.0,2.0,,5.0,3.0,,,,,,,78.26086956521739,20.0,16.0,20.0,16.0,,2.0,2.0,1.0,2.0,,1.0,,,,2.0,3.0,,6.0,1.0,,4.0,,,,1.0,,1.0,2.0,1.0,3.0,,,,,,,1.0,1.0,4.0,0.6666666666666666,0.6666666666666666,0.75,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,0.6666666666666666,0.3333333333333333,,,,,,0.6666666666666666,0.49279999999999996,0.584,2.9,,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,,2.0,,,,,,2.0,1.0,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
101144-1716-201175-2730-2768,1610612753,"Von Wafer, Larry Hughes, Glen Davis, Dwight Howard, Chris Duhon","Wafer, Hughes, Davis, Howard, Duhon",101144-1716-201175-2730-2768,ORL,113.0,1,,5.0,5.0,5.0,10.0,4.0,,,1.0,1.0,5.0,,127.43362831858407,9.2,13.4,9.2,13.4,1.0,2.0,5.0,,,,,2.0,1.0,,1.0,2.0,1.0,4.0,,,,1.0,,,,2.0,,3.0,,3.0,,,1.0,,,,1.0,1.0,4.0,0.5,0.3333333333333333,0.5,0.3333333333333333,,,,,1.0,,1.0,,,,,,1.0,,,,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.42733333333333334,,19.8,24.2,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,,2.0,2.0,,1.0,1.0,,0.5,0.5,,,1.0,,1.0,,,,,,,,1.0,,,1.0,2.0,2.0,4.0,1.0,,4.0,1.0,0.5,0.3333333333333333,0.5,,,0.42733333333333334,1.0,1.0,1.0,1.0,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2012,2011-12,False
