EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,Arc3FGA,FG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,DefThreePtRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,BadPassSteals,Charge Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,PtsUnassisted3s,Technical Free Throw Trips,DefArc3ReboundPct,FTDefRebounds,DefFTReboundPct,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,ShortMidRangePctAssisted,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,Travels,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFG2M,LostBallTurnovers,DefensiveGoaltends,PenaltyFg2Pct,PenaltyEfgPct,Charge Fouls Drawn,RecoveredBlocks,ShortMidRangePctBlocked,BlocksRecoveredPct,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,OffThreePtRebounds,SelfOReb,Loose Ball Fouls Drawn,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyAtRimFGM,PenaltyAtRimAccuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,Loose Ball Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGM,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,BlockingFouls,LongMidRangePctBlocked,OffensiveGoaltends,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedCorner3,SecondChanceCorner3PctAssisted,Clear Path Fouls,team_id,year,season,team_vs
101110-201563-201567-2545-2557,1610612750,"Martell Webster, Michael Beasley, Kevin Love, Darko Milicic, Luke Ridnour","Webster, Beasley, Love, Milicic, Ridnour",101110-201563-201567-2545-2557,MIN,147.0,1,2.0,4.0,5.0,1.0,9.0,,1.0,,,,,1.0,3.0,2.0,2.0,4.0,,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,0.3333333333333333,0.2,0.2,0.4,,,1.0,1.0,,1.0,88.16326530612244,17.25,15.6,17.0,15.6,0.2,,,,,,,,,0.6,0.5008,,11.833333333333334,25.95,-2.0,,1.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,,0.4,0.5,0.5,,,,0.4,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.25,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-201576-201593-202723,1610612750,"Martell Webster, Michael Beasley, Anthony Randolph, Nikola Pekovic, Malcolm Lee","Webster, Beasley, Randolph, Pekovic, Lee",101110-201563-201576-201593-202723,MIN,280.0,2,5.0,9.0,7.0,3.0,16.0,,1.0,,1.0,2.0,1.0,1.0,5.0,6.0,5.0,5.0,2.0,2.0,,1.0,2.0,,5.0,,3.0,5.0,4.0,9.0,,,,,,2.0,2.0,,,,,2.0,1.0,1.0,0.2,0.22727272727272727,0.22727272727272727,0.5454545454545454,,,0.75,0.8333333333333334,0.6666666666666666,,82.28571428571428,17.333333333333332,17.714285714285715,14.666666666666666,17.714285714285715,0.09090909090909091,,,,0.09090909090909091,,,0.18181818181818182,0.3333333333333333,0.6363636363636364,0.47108181818181816,0.404025,13.02,24.95,,2.0,1.0,3.0,,1.0,4.0,1.0,3.0,,4.0,1.0,1.0,1.0,,2.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,0.36363636363636365,0.25,0.25,1.0,0.25,,,1.0,,,1.0,3.0,,1.0,1.0,,,,,,,3.0,3.0,3.0,,,0.5,0.5,0.3333333333333333,0.5714285714285714,1.0,,,1.0,,,0.3333333333333333,,,,0.6,,,,1.0,,,,,,3.0,,2.0,,,1.0,,,,3.0,,0.2,1.0,,0.29096666666666665,,0.3333333333333333,,,,,,,2.0,,0.6666666666666666,,,3.0,,,,0.75,0.5,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-201576-201593-2557,1610612750,"Martell Webster, Michael Beasley, Anthony Randolph, Nikola Pekovic, Luke Ridnour","Webster, Beasley, Randolph, Pekovic, Ridnour",101110-201563-201576-201593-2557,MIN,138.0,1,2.0,4.0,4.0,1.0,8.0,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,2.0,,1.0,1.0,,2.0,,,1.0,1.0,2.0,,,,,,,,2.0,2.0,,2.0,5.0,1.0,1.0,0.5,0.25,0.5,0.5,,,,1.0,,,83.47826086956522,19.25,15.25,15.75,15.25,,,,,0.25,1.0,1.0,0.5,1.0,0.5,0.516425,0.62505,16.0,23.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,0.25,,,,,,,,,,,,,,3.0,,,,,,1.0,,,3.0,1.0,2.0,,,,,,,,,1.0,0.3333333333333333,,,1.0,,,,,0.4,0.6666666666666666,,,,,,1.0,,,1.0,,1.0,4.0,,2.0,3.0,5.0,,,,5.0,4.0,0.5,,,,0.516425,1.0,1.0,1.0,,,0.5,0.25,,,,,,,,1.0,,,,,0.3333333333333333,,,,2.0,,2.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-201576-202682-2557,1610612750,"Martell Webster, Michael Beasley, Anthony Randolph, Derrick Williams, Luke Ridnour","Webster, Beasley, Randolph, Williams, Ridnour",101110-201563-201576-202682-2557,MIN,109.0,1,2.0,4.0,4.0,1.0,8.0,2.0,3.0,,,,,3.0,5.0,,6.0,3.0,,2.0,4.0,1.0,1.0,1.0,2.0,,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,1.0,4.0,0.3333333333333333,0.5,0.6,0.6,0.6,,,,,1.0,,,105.68807339449542,14.25,13.0,14.25,13.0,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.6,0.45244,0.5397,9.78,,3.0,4.0,1.0,2.0,,,,,,,,,,,,1.0,,,,1.0,,,0.4,0.5,0.5,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,,,,1.0,1.0,,,,,0.3333333333333333,,,,1.0,,,,,,4.0,3.0,5.0,,6.0,,,,6.0,4.0,0.6,,,0.6,0.45244,1.0,1.0,3.0,,,0.6,0.6,1.0,,,,,,,,,,,,,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-201576-2545-2557,1610612750,"Martell Webster, Michael Beasley, Anthony Randolph, Darko Milicic, Luke Ridnour","Webster, Beasley, Randolph, Milicic, Ridnour",101110-201563-201576-2545-2557,MIN,115.0,1,2.0,4.0,5.0,1.0,9.0,1.0,1.0,,1.0,,,2.0,4.0,,6.0,2.0,,2.0,2.0,1.0,1.0,,2.0,,3.0,3.0,1.0,4.0,,,,,,,,1.0,1.0,,1.0,4.0,0.5,1.0,0.5,0.5,0.6,,,,0.75,0.75,1.0,,112.69565217391303,11.75,13.6,11.75,13.0,0.25,1.0,1.0,,0.25,,,,,0.25,0.506225,0.6362,10.775,,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,0.5,,,,,,,,,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,2.0,,1.0,,,,,,1.0,1.0,1.0,0.5,0.5,,,1.0,1.0,1.0,1.0,,0.2,0.2,,0.3333333333333333,,,,,,,,,,4.0,1.0,4.0,2.0,6.0,,,,6.0,4.0,0.6,,,0.25,0.506225,1.0,1.0,2.0,,,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-201593-201937-202682,1610612750,"Martell Webster, Michael Beasley, Nikola Pekovic, Ricky Rubio, Derrick Williams","Webster, Beasley, Pekovic, Rubio, Williams",101110-201563-201593-201937-202682,MIN,153.0,3,3.0,5.0,5.0,,10.0,3.0,3.0,,,,,4.0,4.0,2.0,9.0,5.0,1.0,6.0,2.0,3.0,3.0,2.0,6.0,,1.0,2.0,2.0,4.0,1.0,,,1.0,,1.0,1.0,1.0,2.0,,2.0,9.0,0.75,0.75,1.0,0.6666666666666666,0.6428571428571429,0.3333333333333333,,,1.0,1.0,1.0,,94.11764705882354,11.8,18.8,10.2,18.8,0.5,1.0,1.0,0.6666666666666666,,,,,,0.8333333333333334,0.5914333333333334,,6.2,24.8,4.0,2.0,1.0,1.0,,,2.0,,,,2.0,,,,,1.0,,,,1.0,,,0.16666666666666666,1.0,1.0,,,,0.3333333333333333,,,,,,,1.0,1.0,,,,,1.0,,1.0,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,0.2857142857142857,0.4,,,,,,1.0,,,,,,4.0,2.0,3.0,1.0,7.0,,,1.0,7.0,4.0,0.5833333333333334,,,0.4,0.55918,0.7777777777777778,0.8,3.0,,,1.0,0.6,,1.0,,1.0,,,2.0,,,,1.0,1.0,,2.0,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-201593-202682-202723,1610612750,"Martell Webster, Michael Beasley, Nikola Pekovic, Derrick Williams, Malcolm Lee","Webster, Beasley, Pekovic, Williams, Lee",101110-201563-201593-202682-202723,MIN,131.0,1,2.0,3.0,4.0,1.0,7.0,2.0,2.0,,,,,2.0,3.0,1.0,8.0,4.0,,2.0,2.0,1.0,2.0,1.0,5.0,,,2.0,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,,2.0,5.0,0.5,1.0,0.6666666666666666,0.875,0.8,0.25,,,,1.0,,,76.94656488549619,18.666666666666668,18.75,18.666666666666668,18.75,0.5,1.0,1.0,0.5,,,,,,0.75,0.5264875,0.638,7.333333333333333,24.8,4.0,1.0,,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,0.25,,,,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,,1.0,,,3.0,1.0,1.0,,,,,,1.0,1.0,1.5,1.0,1.0,,,1.0,,1.0,1.0,,0.25,0.3333333333333333,,0.375,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-201593-202682-2557,1610612750,"Martell Webster, Michael Beasley, Nikola Pekovic, Derrick Williams, Luke Ridnour","Webster, Beasley, Pekovic, Williams, Ridnour",101110-201563-201593-202682-2557,MIN,1155.0,5,19.0,36.0,37.0,5.0,73.0,5.0,7.0,5.0,9.0,1.0,,15.0,25.0,3.0,39.0,42.0,,18.0,12.0,9.0,10.0,2.0,21.0,,7.0,13.0,6.0,19.0,1.0,,5.0,,2.0,4.0,9.0,5.0,9.0,1.0,5.0,35.0,0.6,0.6,0.6,0.5892857142857143,0.609375,0.10714285714285714,0.5555555555555556,,0.4666666666666667,0.5,0.25,0.3333333333333333,91.01298701298701,15.555555555555555,16.08108108108108,15.277777777777779,15.621621621621621,0.25,0.7142857142857143,0.7142857142857143,0.4,0.32142857142857145,0.5555555555555556,0.7142857142857143,0.03571428571428571,,0.35714285714285715,0.5001196428571428,0.5631,10.076,24.166666666666668,-3.0,11.0,5.0,9.0,1.0,,2.0,1.0,3.0,,2.0,,1.0,,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8,1.0,0.32142857142857145,0.5555555555555556,0.5555555555555556,1.0,1.0,1.0,0.07142857142857142,,,,,1.0,2.0,,6.0,1.0,2.0,4.0,,4.0,4.0,1.0,,8.0,,4.0,,5.0,2.0,5.0,,0.5,0.5,0.6666666666666666,0.4,0.5,0.5,0.75,,0.8,1.0,0.5,,0.125,0.13793103448275862,,0.10256410256410256,2.0,,,0.5,4.0,1.0,3.0,,0.6,11.0,1.0,7.0,3.0,9.0,2.0,2.0,2.0,9.0,11.0,0.5,0.08,,0.14285714285714285,0.4853714285714286,0.23076923076923078,0.3055555555555556,3.0,3.0,,0.42857142857142855,0.42857142857142855,,2.0,0.2222222222222222,0.4,,1.0,2.0,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-201937-202682-2545,1610612750,"Martell Webster, Michael Beasley, Ricky Rubio, Derrick Williams, Darko Milicic","Webster, Beasley, Rubio, Williams, Milicic",101110-201563-201937-202682-2545,MIN,224.0,2,4.0,8.0,7.0,,15.0,,,2.0,3.0,1.0,,3.0,5.0,2.0,7.0,8.0,,2.0,4.0,1.0,1.0,,2.0,,2.0,3.0,,3.0,,,,,,,,1.0,1.0,,2.0,7.0,0.3333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.3888888888888889,0.2857142857142857,,,1.0,1.0,1.0,1.0,96.42857142857143,15.625,14.142857142857142,15.625,14.142857142857142,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,0.2857142857142857,0.4417,,11.28,24.0,-1.0,6.0,1.0,2.0,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,0.2857142857142857,0.5,0.5,,,,0.14285714285714285,,,,,,,,1.0,,,,,1.0,,,,4.0,,2.0,,,,,,,,,,,,,,1.0,,,,0.2222222222222222,0.2857142857142857,,,,,,1.0,,,,,,2.0,,1.0,,,,,,,2.0,,,,,0.478225,,0.25,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-202325-202682-2557,1610612750,"Martell Webster, Michael Beasley, Wesley Johnson, Derrick Williams, Luke Ridnour","Webster, Beasley, Johnson, Williams, Ridnour",101110-201563-202325-202682-2557,MIN,3.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201563-202682-2545-2557,1610612750,"Martell Webster, Michael Beasley, Derrick Williams, Darko Milicic, Luke Ridnour","Webster, Beasley, Williams, Milicic, Ridnour",101110-201563-202682-2545-2557,MIN,312.0,1,5.0,10.0,10.0,3.0,20.0,6.0,6.0,,2.0,,,6.0,10.0,1.0,15.0,7.0,,6.0,6.0,3.0,3.0,3.0,6.0,1.0,3.0,5.0,3.0,8.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,3.0,11.0,0.5,0.6,0.6,0.5454545454545454,0.625,0.09090909090909091,,1.0,0.75,0.8,,1.0,92.3076923076923,15.0,16.2,14.1,16.1,0.5454545454545454,1.0,1.0,0.5,0.18181818181818182,,,,,0.6363636363636364,0.5366818181818181,0.55055,6.38,25.3,8.0,,,2.0,,,1.0,,,,1.0,,,,,1.0,,,,1.0,0.5,,0.18181818181818182,,,,,,0.09090909090909091,,,,,2.0,2.0,,3.0,2.0,2.0,4.0,2.0,,1.0,,,4.0,2.0,3.0,,1.0,,1.0,,1.0,1.0,1.0,0.25,0.4,,,0.5,,1.0,1.0,,0.25,0.2727272727272727,,0.26666666666666666,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201567-201576-202325-2557,1610612750,"Martell Webster, Kevin Love, Anthony Randolph, Wesley Johnson, Luke Ridnour","Webster, Love, Randolph, Johnson, Ridnour",101110-201567-201576-202325-2557,MIN,477.0,1,8.0,18.0,18.0,,36.0,2.0,2.0,2.0,3.0,,,4.0,6.0,3.0,25.0,18.0,,4.0,4.0,2.0,4.0,1.0,10.0,,4.0,5.0,,5.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,6.0,,8.0,25.0,0.5,0.5,0.6666666666666666,0.7777777777777778,0.8333333333333334,0.3333333333333333,0.6666666666666666,,0.5,0.5,1.0,0.5,108.67924528301887,10.38888888888889,16.11111111111111,10.38888888888889,14.944444444444445,0.2222222222222222,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,0.5555555555555556,0.49261111111111117,,8.366666666666667,25.066666666666666,7.0,7.0,,1.0,,2.0,3.0,2.0,6.0,,3.0,2.0,2.0,2.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,0.1111111111111111,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,11.0,,,,,,,1.0,,12.0,,4.0,,,,,,,,,,,,,,,,,,0.3076923076923077,0.4,,,,,,,,,1.0,,0.5,9.0,2.0,4.0,6.0,12.0,,,1.0,12.0,9.0,0.75,,,0.4,0.49645,0.48,0.5,3.0,,,0.75,0.6,,,,,,,,,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,0.2,2.0,2.0,,,,,,,,,,1.0,,,,,,,,1610612750,2012,2011-12,True
101110-201567-201593-201937-202325,1610612750,"Martell Webster, Kevin Love, Nikola Pekovic, Ricky Rubio, Wesley Johnson","Webster, Love, Pekovic, Rubio, Johnson",101110-201567-201593-201937-202325,MIN,1076.0,3,18.0,36.0,35.0,6.0,71.0,8.0,13.0,2.0,3.0,4.0,,10.0,22.0,11.0,47.0,35.0,1.0,6.0,14.0,3.0,7.0,2.0,18.0,,6.0,11.0,6.0,17.0,3.0,1.0,,,,2.0,2.0,4.0,8.0,1.0,10.0,39.0,0.3,0.5,0.45454545454545453,0.5303030303030303,0.5875,0.3333333333333333,,,0.5,0.6470588235294118,0.25,,95.0185873605948,15.63888888888889,14.657142857142857,14.694444444444445,14.4,0.3939393939393939,0.6153846153846154,0.8,0.25,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.12121212121212122,,0.7272727272727273,0.5516893939393939,0.5816214285714285,7.3090909090909095,24.70909090909091,12.0,2.0,,6.0,2.0,3.0,7.0,5.0,12.0,,7.0,3.0,4.0,2.0,2.0,5.0,0.8,0.45454545454545453,0.45454545454545453,1.0,0.8333333333333334,1.0,0.18181818181818182,,,0.5,0.5,1.0,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,4.0,5.0,1.0,12.0,4.0,6.0,8.0,8.0,,5.0,2.0,,15.0,1.0,7.0,,1.0,,1.0,,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.4166666666666667,0.3333333333333333,0.6,1.0,0.16666666666666666,,0.7142857142857143,0.8,0.14285714285714285,0.1794871794871795,0.25,,0.1702127659574468,,3.0,,1.0,,,1.0,,0.5,4.0,1.0,3.0,3.0,7.0,3.0,,,7.0,4.0,0.7,0.13636363636363635,0.23076923076923078,0.25,0.5282875,0.14893617021276595,0.1111111111111111,2.0,,,0.6666666666666666,0.5,,1.0,,1.0,1.0,,1.0,,1.0,,0.16666666666666666,0.25,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,0.25,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,1610612750,2012,2011-12,True
101110-201567-201593-201937-2557,1610612750,"Martell Webster, Kevin Love, Nikola Pekovic, Ricky Rubio, Luke Ridnour","Webster, Love, Pekovic, Rubio, Ridnour",101110-201567-201593-201937-2557,MIN,1544.0,8,26.0,51.0,52.0,3.0,103.0,6.0,9.0,5.0,14.0,1.0,,16.0,36.0,5.0,43.0,63.0,,16.0,16.0,8.0,9.0,3.0,19.0,,7.0,18.0,2.0,20.0,1.0,1.0,4.0,,4.0,2.0,6.0,9.0,19.0,1.0,5.0,41.0,0.5,0.5333333333333333,0.4444444444444444,0.4634146341463415,0.4777777777777778,0.12195121951219512,0.6666666666666666,,0.3888888888888889,0.48484848484848486,0.36363636363636365,0.6666666666666666,96.06217616580311,14.392156862745098,15.576923076923077,14.137254901960784,13.75,0.21951219512195122,0.6666666666666666,0.6666666666666666,0.5,0.34146341463414637,0.35714285714285715,0.38461538461538464,0.024390243902439025,,0.34146341463414637,0.4847939024390244,0.44473333333333337,9.894444444444444,24.64,-20.0,31.0,5.0,13.0,1.0,1.0,4.0,2.0,3.0,,4.0,1.0,1.0,,1.0,9.0,0.5,0.4,0.4,0.6,0.25,1.0,0.3170731707317073,0.38461538461538464,0.38461538461538464,1.0,1.0,1.0,0.0975609756097561,0.25,0.25,,0.25,1.0,1.0,,5.0,1.0,3.0,2.0,2.0,2.0,2.0,,1.0,8.0,,2.0,,3.0,3.0,3.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.10526315789473684,0.09090909090909091,0.3333333333333333,,0.125,0.4,0.3333333333333333,1.0,,0.046511627906976744,0.05263157894736842,,0.046511627906976744,,3.0,,0.45454545454545453,2.0,1.0,3.0,,0.6,35.0,6.0,24.0,5.0,29.0,1.0,,5.0,29.0,35.0,0.5,0.027777777777777776,,0.23076923076923078,0.4800865384615385,0.6744186046511628,0.6862745098039216,12.0,,,0.5,0.46153846153846156,,,0.07142857142857142,,,3.0,,,,,,,,5.0,0.8333333333333334,,,,2.0,,,,,,,,,2.0,,2.0,1.0,,,,,0.07692307692307693,2.0,2.0,,,,,,,,,,,,,,,,,,1610612750,2012,2011-12,True
101110-201567-201593-201961-2557,1610612750,"Martell Webster, Kevin Love, Nikola Pekovic, Wayne Ellington, Luke Ridnour","Webster, Love, Pekovic, Ellington, Ridnour",101110-201567-201593-201961-2557,MIN,568.0,3,9.0,18.0,19.0,3.0,37.0,4.0,7.0,5.0,7.0,,,9.0,17.0,2.0,26.0,26.0,1.0,6.0,12.0,3.0,3.0,,6.0,,3.0,5.0,3.0,8.0,2.0,1.0,,,,1.0,1.0,3.0,6.0,1.0,4.0,19.0,0.3333333333333333,0.375,0.5294117647058824,0.5526315789473685,0.6190476190476191,0.10526315789473684,,,0.42857142857142855,0.5,,1.0,93.80281690140845,13.666666666666666,16.94736842105263,12.88888888888889,16.526315789473685,0.3684210526315789,0.5714285714285714,0.6666666666666666,,0.3684210526315789,0.7142857142857143,0.7142857142857143,,,0.47368421052631576,0.5314972222222223,0.53415,7.641176470588236,32.45,,6.0,,3.0,,1.0,2.0,1.0,,,2.0,1.0,,,,1.0,,0.5,0.5,1.0,0.25,1.0,0.15789473684210525,,,,,,0.10526315789473684,0.5,0.5,,0.5,1.0,1.0,1.0,5.0,2.0,2.0,7.0,2.0,,3.0,1.0,,5.0,1.0,2.0,,,,,,1.0,1.1666666666666667,1.1666666666666667,0.375,0.375,0.3333333333333333,0.5,0.3333333333333333,,0.3333333333333333,1.0,0.3333333333333333,0.1,0.1111111111111111,,0.2692307692307692,,3.0,,,1.0,0.5,3.0,,0.6,14.0,6.0,13.0,4.0,19.0,1.0,,1.0,19.0,14.0,0.5588235294117647,0.058823529411764705,0.14285714285714285,0.4,0.5448107142857143,0.7307692307692307,0.7777777777777778,6.0,,,0.46153846153846156,0.5,,,,,,1.0,,,,,,,,3.0,0.5,,,1.0,2.0,0.5,,,,,,,1.0,2.0,1.0,,1.0,,1.0,1.0,,0.13333333333333333,1.0,1.0,1.0,,0.5,,,,,,,1.0,,,,,,,,1610612750,2012,2011-12,True
