EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedShortMidRange,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,LostBallSteals,Loose Ball Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SelfOReb,Defensive 3 Seconds Violations,SelfORebPct,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,Corner3Assists,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,DefensiveGoaltends,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
200752-201144-201188-202347-2216,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, Quincy Pondexter, Zach Randolph","Gay, Conley, Gasol, Pondexter, Randolph",200752-201144-201188-202347-2216,MEM,879.0,3,15.0,6.0,21.0,21.0,6.0,1.0,4.0,42.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,8.0,2.0,4.0,1.0,,,3.0,,7.0,16.0,,4.0,10.0,24.0,18.0,2.0,3.0,1.0,7.0,2.0,4.0,1.0,4.0,8.0,2.0,12.0,,,3.0,,,1.0,,1.0,,,1.0,,2.0,2.0,4.0,3.0,5.0,1.0,9.0,7.0,16.0,2.0,1.0,1.0,1.0,2.0,,3.0,,1.0,3.0,7.0,,2.0,11.0,,13.0,,1.0,3.0,,,,,17.0,8.0,6.0,1.0,0.14285714285714285,0.14285714285714285,,,,0.4375,0.6666666666666666,0.5,0.35,0.5,0.4,0.4423076923076923,0.5,0.5,0.2,,,,0.3333333333333333,1.0,0.625,0.4444444444444444,0.75,0.5,0.6666666666666666,0.46153846153846156,0.3333333333333333,0.25,0.3333333333333333,1.0,0.5,0.5,0.75,0.6666666666666666,68.80546075085324,,24.285714285714285,17.571428571428573,21.047619047619047,16.666666666666668,0.2,0.25,0.25,,0.4,0.5,0.5,0.25,0.2,0.5,0.5,,0.05,0.15,,,,0.5,0.5,,0.4,0.5,,0.4,,0.4080825,0.4105666666666667,0.38849999999999996,0.13043478260869565,0.15789473684210525,0.2916666666666667,0.3333333333333333,8.34375,25.725,0.2857142857142857,,,,1.0,1.0,3.0,3.0,3.0,1.0,,1.0,,,1.0,1.0,2.0,,,,0.5,0.25,,,0.2,,,,,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-202347-2754,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, Quincy Pondexter, Tony Allen","Gay, Conley, Gasol, Pondexter, Allen",200752-201144-201188-202347-2754,MEM,17.0,2,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,169.41176470588235,,9.0,8.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-2216-2240,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, Zach Randolph, Gilbert Arenas","Gay, Conley, Gasol, Randolph, Arenas",200752-201144-201188-2216-2240,MEM,8.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,360.0,,6.0,2.0,6.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,0.2565,,0.2565,,,,,,25.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201188-2216-2754,1610612763,"Rudy Gay, Mike Conley, Marc Gasol, Zach Randolph, Tony Allen","Gay, Conley, Gasol, Randolph, Allen",200752-201144-201188-2216-2754,MEM,7269.0,7,121.0,16.0,215.0,221.0,26.0,29.0,36.0,436.0,40.0,73.0,8.0,19.0,3.0,7.0,22.0,49.0,19.0,49.0,7.0,2.0,10.0,18.0,2.0,81.0,171.0,12.0,25.0,42.0,240.0,224.0,10.0,28.0,6.0,29.0,7.0,18.0,4.0,9.0,29.0,86.0,76.0,24.0,10.0,18.0,10.0,17.0,43.0,8.0,51.0,6.0,23.0,10.0,10.0,110.0,5.0,37.0,17.0,57.0,3.0,77.0,42.0,119.0,18.0,11.0,21.0,13.0,17.0,8.0,38.0,5.0,5.0,30.0,55.0,3.0,1.0,49.0,2.0,57.0,4.0,1.0,24.0,10.0,5.0,12.0,8.0,211.0,29.0,26.0,3.0,0.5308641975308642,0.5657894736842105,0.6666666666666666,0.48,0.48,0.47368421052631576,0.35714285714285715,0.3888888888888889,0.5051020408163265,0.3382352941176471,0.45454545454545453,0.5405405405405406,0.3815789473684211,0.5,0.12755102040816327,0.09941520467836257,0.136986301369863,0.12244897959183673,0.5526315789473685,0.6,0.7916666666666666,0.4111111111111111,0.7727272727272727,0.4166666666666667,0.7872340425531915,0.4117647058823529,0.3939393939393939,0.4444444444444444,0.42857142857142855,0.4,0.7916666666666666,0.75,0.8214285714285714,0.7894736842105263,86.37226578621544,0.6666666666666666,17.01860465116279,16.334841628959275,15.944186046511629,15.57918552036199,0.37244897959183676,0.547945205479452,0.6349206349206349,0.575,0.25,0.4489795918367347,0.5116279069767442,0.45454545454545453,0.25,0.3877551020408163,0.3958333333333333,0.5263157894736842,0.03571428571428571,0.09183673469387756,0.5555555555555556,0.5555555555555556,0.6,0.5588235294117647,0.42105263157894735,0.058823529411764705,0.3181818181818182,0.42857142857142855,0.09090909090909091,0.5,0.5555555555555556,0.4733461734693878,0.504921875,0.4471363636363636,0.1111111111111111,0.1256544502617801,0.12083333333333333,0.12083333333333333,8.726900584795322,25.34,0.12093023255813953,7.0,1.0,3.0,0.4,0.6666666666666666,6.0,6.0,5.0,2.0,1.0,4.0,1.0,,,7.0,5.0,0.16666666666666666,,,,0.11764705882352941,0.25,1.0,0.09090909090909091,1.0,2.0,0.5,0.5,3.0,,0.03529411764705882,2.0,1.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.02040816326530612,0.2857142857142857,0.2857142857142857,1.0,0.5,,,,,1610612763,2012,2011-12,False
200752-201144-201564-201578-201632,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Marreese Speights, Hamed Haddadi","Gay, Conley, Mayo, Speights, Haddadi",200752-201144-201564-201578-201632,MEM,121.0,1,2.0,-1.0,4.0,4.0,,4.0,,8.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,2.0,4.0,,,,4.0,5.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,4.0,,,1.0,,,,,,0.5,,,0.5,,,0.5,,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,95.20661157024794,,21.25,9.0,21.25,9.0,0.5,0.5,0.5,,0.25,,,,0.25,1.0,1.0,,,,,,,,,,,,,0.5,,0.4507,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201564-201578-201967,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Marreese Speights, Dante Cunningham","Gay, Conley, Mayo, Speights, Cunningham",200752-201144-201564-201578-201967,MEM,99.0,1,2.0,3.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,,,,1.0,1.0,1.0,1.0,3.0,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,3.0,3.0,2.0,,1.0,1.0,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,,0.6666666666666666,,1.0,,0.75,,,,,,1.0,,0.5,1.0,72.72727272727273,,19.5,20.0,19.5,17.0,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,,,,,,,,,0.5,0.5,,0.5112,,0.5112,0.3333333333333333,0.5,,1.0,17.6,25.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201564-201578-2216,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Marreese Speights, Zach Randolph","Gay, Conley, Mayo, Speights, Randolph",200752-201144-201564-201578-2216,MEM,138.0,1,2.0,-5.0,3.0,4.0,3.0,,1.0,7.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,2.0,7.0,,,,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,4.0,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,1.0,,,,1.0,,0.3333333333333333,,,1.0,0.3333333333333333,1.0,,,1.0,,,0.5,,,73.04347826086958,,19.333333333333332,20.0,19.333333333333332,17.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,0.48315,,0.48315,,,0.5,1.0,,28.5,1.0,,,,,,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201564-201632-201967,1610612763,"Rudy Gay, Mike Conley, O.J. Mayo, Hamed Haddadi, Dante Cunningham","Gay, Conley, Mayo, Haddadi, Cunningham",200752-201144-201564-201632-201967,MEM,421.0,1,7.0,8.0,10.0,9.0,4.0,6.0,3.0,19.0,3.0,6.0,2.0,3.0,,,2.0,4.0,1.0,2.0,1.0,1.0,,1.0,1.0,6.0,12.0,,2.0,2.0,14.0,6.0,3.0,4.0,1.0,6.0,1.0,2.0,1.0,,2.0,4.0,8.0,,4.0,1.0,,3.0,2.0,,2.0,,1.0,1.0,,4.0,1.0,4.0,,5.0,1.0,6.0,5.0,11.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,3.0,,1.0,4.0,,3.0,1.0,,2.0,1.0,,1.0,1.0,8.0,2.0,4.0,,0.3333333333333333,0.5,,,,0.5,0.75,0.5,0.42857142857142855,0.6,0.3333333333333333,0.4666666666666667,0.6,0.3333333333333333,0.14285714285714285,0.25,0.3333333333333333,0.25,,1.0,0.8333333333333334,0.6666666666666666,,0.5,0.8333333333333334,0.625,1.0,0.5,,1.0,,1.0,0.75,,64.98812351543943,1.0,21.3,23.11111111111111,17.8,21.666666666666668,0.42857142857142855,0.5,0.75,0.3333333333333333,0.2857142857142857,0.5,0.6666666666666666,0.5,0.14285714285714285,0.5,0.5,,0.07142857142857142,0.07142857142857142,,,,0.6,0.6666666666666666,0.2,,,0.3333333333333333,0.5714285714285714,,0.44721428571428573,0.5315875,0.3745833333333333,0.13333333333333333,0.15384615384615385,0.42857142857142855,0.14285714285714285,6.8999999999999995,25.2,0.4,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201578-201967-202347,1610612763,"Rudy Gay, Mike Conley, Marreese Speights, Dante Cunningham, Quincy Pondexter","Gay, Conley, Speights, Cunningham, Pondexter",200752-201144-201578-201967-202347,MEM,151.0,2,3.0,1.0,4.0,4.0,,,,8.0,,,,,,,1.0,2.0,,1.0,,,,,,1.0,3.0,,,2.0,4.0,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,2.0,,2.0,,,1.0,,,,,4.0,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,76.29139072847683,,18.5,19.25,18.5,19.25,,,,,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,,0.4076666666666667,,,0.25,0.25,,,11.466666666666667,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201578-202347-2216,1610612763,"Rudy Gay, Mike Conley, Marreese Speights, Quincy Pondexter, Zach Randolph","Gay, Conley, Speights, Pondexter, Randolph",200752-201144-201578-202347-2216,MEM,454.0,3,8.0,-7.0,13.0,10.0,1.0,3.0,2.0,23.0,,1.0,,,,,,2.0,1.0,3.0,,,,2.0,,1.0,6.0,,2.0,5.0,7.0,14.0,,1.0,,2.0,,,,2.0,2.0,2.0,,,,2.0,,2.0,1.0,,1.0,,,,1.0,2.0,,1.0,,4.0,,4.0,1.0,5.0,,,1.0,1.0,2.0,,3.0,,,2.0,4.0,1.0,,5.0,,6.0,,,2.0,,,,,5.0,2.0,1.0,,1.0,1.0,,,,0.16666666666666666,,,0.125,,,0.3181818181818182,0.5,1.0,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,,1.0,0.2,,,0.6666666666666666,0.14285714285714285,,0.5,,,1.0,,1.0,,72.95154185022027,,18.692307692307693,21.1,17.076923076923077,17.6,0.125,,,,0.25,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,0.25,,,,,,,,,,0.375,,0.4317125,0.3401,,0.2,0.25,0.2857142857142857,0.2857142857142857,12.950000000000001,26.15,0.07692307692307693,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1610612763,2012,2011-12,False
200752-201144-201632-202347-2216,1610612763,"Rudy Gay, Mike Conley, Hamed Haddadi, Quincy Pondexter, Zach Randolph","Gay, Conley, Haddadi, Pondexter, Randolph",200752-201144-201632-202347-2216,MEM,88.0,2,1.0,,2.0,3.0,2.0,3.0,,5.0,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,,,,,2.0,3.0,,,,4.0,4.0,,,,,2.0,3.0,,,4.0,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,4.0,4.0,2.0,,0.5,0.5,,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,81.81818181818183,,20.0,16.0,20.0,16.0,0.3333333333333333,1.0,1.0,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.44743333333333335,,0.44743333333333335,,,,1.0,14.6,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201144-201632-2216-2754,1610612763,"Rudy Gay, Mike Conley, Hamed Haddadi, Zach Randolph, Tony Allen","Gay, Conley, Haddadi, Randolph, Allen",200752-201144-201632-2216-2754,MEM,237.0,2,4.0,6.0,7.0,7.0,2.0,2.0,3.0,14.0,2.0,6.0,2.0,3.0,,1.0,1.0,2.0,1.0,2.0,,,,,,4.0,10.0,,,2.0,10.0,4.0,3.0,5.0,,6.0,1.0,3.0,,1.0,3.0,2.0,6.0,,2.0,,,1.0,1.0,,1.0,,,1.0,,2.0,,4.0,2.0,2.0,1.0,5.0,5.0,10.0,,,,,,,,,,1.0,2.0,1.0,,3.0,,4.0,,,1.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,,0.25,0.3333333333333333,,,,0.4,0.6,0.3333333333333333,0.4,0.6,0.3333333333333333,0.4166666666666667,0.6,0.375,,0.1,0.16666666666666666,,,1.0,1.0,0.6666666666666666,1.0,,1.0,0.6666666666666666,0.5,1.0,,,1.0,1.0,,1.0,85.0632911392405,1.0,16.0,17.857142857142858,13.571428571428571,17.857142857142858,0.6,0.3333333333333333,0.4,,0.2,0.5,0.5,1.0,0.2,0.5,0.5,,,,,,,0.6,0.6666666666666666,,0.3333333333333333,,,0.6,,0.45813,0.472,0.4261333333333333,0.09090909090909091,0.09090909090909091,0.6,0.3,7.62,,0.2857142857142857,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,0.2,,,,,,,,1.0,1.0,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201188-201564-201578-202347,1610612763,"Rudy Gay, Marc Gasol, O.J. Mayo, Marreese Speights, Quincy Pondexter","Gay, Gasol, Mayo, Speights, Pondexter",200752-201188-201564-201578-202347,MEM,249.0,2,4.0,,9.0,8.0,,,2.0,17.0,,2.0,,1.0,,,1.0,2.0,,,,,,1.0,,1.0,4.0,,1.0,2.0,4.0,4.0,,1.0,,,,,,,,2.0,,,,1.0,,1.0,1.0,,1.0,,,1.0,,2.0,,1.0,1.0,,,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,,,2.0,1.0,,2.0,,2.0,,,1.0,2.0,2.0,2.0,,4.0,,,,1.0,1.0,,,,0.25,,,0.2,,,0.3333333333333333,,,0.2,0.25,0.5,,0.5,,,0.3333333333333333,1.0,,0.25,0.25,0.5,,,,,,,1.0,98.31325301204818,,13.444444444444445,16.0,13.222222222222221,13.25,0.4,,,,0.4,0.5,0.5,1.0,,,,,,0.2,,,,1.0,,,,,,0.6,,0.44682000000000005,0.6137,,0.16666666666666666,0.2,,,5.95,25.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612763,2012,2011-12,False
200752-201188-201564-201578-2754,1610612763,"Rudy Gay, Marc Gasol, O.J. Mayo, Marreese Speights, Tony Allen","Gay, Gasol, Mayo, Speights, Allen",200752-201188-201564-201578-2754,MEM,25.0,1,,2.0,2.0,1.0,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,2.0,4.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,,4.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,172.79999999999998,,10.0,5.0,10.0,5.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.3785,,,0.5,0.5,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201188-201564-201632-2240,1610612763,"Rudy Gay, Marc Gasol, O.J. Mayo, Hamed Haddadi, Gilbert Arenas","Gay, Gasol, Mayo, Haddadi, Arenas",200752-201188-201564-201632-2240,MEM,16.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,90.0,,15.0,,15.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.2517,,0.2517,,,,1.0,14.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201188-201564-201967-202347,1610612763,"Rudy Gay, Marc Gasol, O.J. Mayo, Dante Cunningham, Quincy Pondexter","Gay, Gasol, Mayo, Cunningham, Pondexter",200752-201188-201564-201967-202347,MEM,8.0,2,,-2.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201188-201564-201967-2240,1610612763,"Rudy Gay, Marc Gasol, O.J. Mayo, Dante Cunningham, Gilbert Arenas","Gay, Gasol, Mayo, Cunningham, Arenas",200752-201188-201564-201967-2240,MEM,28.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.25,0.5,0.25,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,102.85714285714286,,18.0,10.0,18.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,0.5632,,0.5632,,,1.0,1.0,1.2,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
200752-201188-201564-201967-2754,1610612763,"Rudy Gay, Marc Gasol, O.J. Mayo, Dante Cunningham, Tony Allen","Gay, Gasol, Mayo, Cunningham, Allen",200752-201188-201564-201967-2754,MEM,94.0,2,2.0,-5.0,4.0,3.0,4.0,1.0,1.0,7.0,,1.0,,,,1.0,,,,1.0,,,,,,,2.0,,,,,5.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,107.23404255319149,,11.25,16.333333333333332,11.0,16.333333333333332,0.5,,,,,,,,0.5,,,,,,,,,,,,0.5,,,0.5,,0.51655,,0.51655,,,,,11.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2012,2011-12,False
