EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefCorner3ReboundPct,PenaltyOffPoss,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGM,Arc3Assists,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceFtPoints,2pt And 1 Free Throw Trips,OffArc3ReboundPct,ShortMidRangeFGA,PenaltyFG2A,FTDefRebounds,DefFTReboundPct,ShortMidRangeFrequency,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyCorner3FGA,PenaltyFG2M,PtsUnassisted3s,Fg2aBlocked,LostBallSteals,Travels,Loose Ball Fouls,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SelfOReb,PenaltyTurnovers,Technical Free Throw Trips,3SecondViolations,NonShootingPenaltyNonTakeFouls,SelfORebPct,PenaltyCorner3FGM,ShortMidRangeAssists,NonShootingFoulsDrawn,AtRimPctBlocked,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,PtsPutbacks,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,BlockingFouls,FTOffRebounds,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Blocked3s,BlockedCorner3,BlockedArc3,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,team_id,year,season,team_vs
101115-201177-201196-2440-977,1610612747,"Andrew Bynum, Josh McRoberts, Ramon Sessions, Matt Barnes, Kobe Bryant","Bynum, McRoberts, Sessions, Barnes, Bryant",101115-201177-201196-2440-977,LAL,969.0,8,16.0,-1.0,32.0,30.0,14.0,8.0,62.0,4.0,9.0,2.0,4.0,2.0,10.0,1.0,4.0,5.0,6.0,23.0,4.0,9.0,9.0,33.0,34.0,3.0,6.0,7.0,4.0,8.0,6.0,5.0,2.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,7.0,,4.0,6.0,8.0,14.0,2.0,1.0,1.0,,3.0,6.0,11.0,10.0,1.0,12.0,4.0,26.0,0.3333333333333333,0.4,0.5,0.4444444444444444,0.4444444444444444,0.2608695652173913,0.5,0.375,0.375,0.43243243243243246,0.3888888888888889,0.28125,0.3333333333333333,0.4444444444444444,0.4117647058823529,,0.2,0.4,0.36363636363636365,0.375,0.3333333333333333,0.4,0.6666666666666666,,,92.13622291021673,15.4375,15.833333333333334,13.6875,15.3,0.28125,0.4444444444444444,0.6666666666666666,0.25,0.3125,0.2,0.2,0.5,0.125,0.25,0.25,1.0,0.15625,0.5,0.5,0.5625,0.4714140625,0.47978571428571426,0.11428571428571428,0.15384615384615385,0.21212121212121213,10.069565217391304,24.766666666666666,,2.0,,8.0,3.0,1.0,1.0,1.0,2.0,9.0,3.0,1.0,9.0,8.0,0.5,0.25,0.4444444444444444,0.6,0.6,0.3333333333333333,0.16666666666666666,1.0,0.6,0.4423333333333333,0.2727272727272727,0.25,1.0,1.0,,4.0,4.0,2.0,1.0,0.125,,1.0,,1.0,,6.0,4.0,1.0,1.0,,,0.17391304347826086,0.25,0.6,0.25,,,,0.16666666666666666,,0.16666666666666666,,,1.0,,1.0,,,,2.0,0.3333333333333333,,,,1.0,,2.0,6.0,2.0,1.0,,,1.0,,,1.0,,,2.0,,,0.125,,,,1.0,0.125,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1610612747,2012,2011-12,True
101115-201177-201196-2581-977,1610612747,"Andrew Bynum, Josh McRoberts, Ramon Sessions, Steve Blake, Kobe Bryant","Bynum, McRoberts, Sessions, Blake, Bryant",101115-201177-201196-2581-977,LAL,102.0,1,2.0,4.0,3.0,3.0,,1.0,6.0,2.0,2.0,1.0,1.0,,1.0,,,,2.0,3.0,,,1.0,5.0,1.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,4.0,,,,,,1.0,2.0,1.0,,2.0,1.0,3.0,,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,1.0,,,0.3333333333333333,1.0,1.0,,0.5,1.0,1.0,,0.3333333333333333,,,1.0,84.70588235294117,11.0,23.0,10.666666666666666,20.666666666666668,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,,1.0,1.0,0.6666666666666666,0.5274666666666666,0.5054,0.25,0.25,0.4,8.299999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-202365-202721-977,1610612747,"Andrew Bynum, Josh McRoberts, Devin Ebanks, Darius Morris, Kobe Bryant","Bynum, McRoberts, Ebanks, Morris, Bryant",101115-201177-202365-202721-977,LAL,115.0,1,2.0,,3.0,3.0,,,6.0,,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,2.0,,,,,,0.5,,0.5,,0.5,,,,1.0,,,,1.0,,,,,,1.0,,75.13043478260869,14.666666666666666,23.666666666666668,14.666666666666666,23.666666666666668,,,,,,,,,,,,,,,,,0.4072,,,,,9.75,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-202365-2440-2581,1610612747,"Andrew Bynum, Josh McRoberts, Devin Ebanks, Matt Barnes, Steve Blake","Bynum, McRoberts, Ebanks, Barnes, Blake",101115-201177-202365-2440-2581,LAL,168.0,2,3.0,4.0,5.0,5.0,3.0,,10.0,1.0,2.0,,,,,,,3.0,1.0,2.0,2.0,3.0,,8.0,4.0,,,,2.0,,,3.0,1.0,,1.0,,1.0,,2.0,,,1.0,2.0,4.0,,4.0,,,,,,1.0,1.0,,,,,8.0,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,,0.8,,0.8,,0.6,,1.0,,0.5,,0.75,,,,,1.0,,0.5,85.71428571428572,15.0,18.6,15.0,17.8,0.4,0.5,0.5,1.0,,,,,,,,,0.6,,,1.0,0.52509,,,,,2.0,25.03333333333333,,,,,2.0,,,,,,2.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,,,,,,,,1.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-202721-202726-2440,1610612747,"Andrew Bynum, Josh McRoberts, Darius Morris, Andrew Goudelock, Matt Barnes","Bynum, McRoberts, Morris, Goudelock, Barnes",101115-201177-202721-202726-2440,LAL,109.0,1,2.0,2.0,3.0,3.0,,,6.0,,,,,1.0,1.0,,,,1.0,2.0,,,1.0,3.0,1.0,,,,2.0,,,,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,2.0,,2.0,,,,,,1.0,2.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,0.5,,0.5,,0.5,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,79.26605504587155,14.666666666666666,21.666666666666668,14.666666666666666,18.666666666666668,,,,,0.5,1.0,1.0,1.0,,,,,,,,,0.4108,,0.3333333333333333,0.3333333333333333,,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-202721-2440-2574,1610612747,"Andrew Bynum, Josh McRoberts, Darius Morris, Matt Barnes, Jason Kapono","Bynum, McRoberts, Morris, Barnes, Kapono",101115-201177-202721-2440-2574,LAL,48.0,1,1.0,3.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,2.0,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,1.0,,2.0,1.0,3.0,1.0,1.0,,,,1.0,,1.0,,0.75,,,,,,,,,,,,,,,,60.0,20.0,28.0,20.0,28.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.4162,,0.5,0.5,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-202721-2574-977,1610612747,"Andrew Bynum, Josh McRoberts, Darius Morris, Jason Kapono, Kobe Bryant","Bynum, McRoberts, Morris, Kapono, Bryant",101115-201177-202721-2574-977,LAL,184.0,2,3.0,-2.0,5.0,4.0,,1.0,9.0,2.0,2.0,,,,1.0,,2.0,1.0,2.0,3.0,,3.0,,4.0,6.0,,,,2.0,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,,,1.0,2.0,,2.0,,,,,,1.0,2.0,2.0,,1.0,1.0,4.0,0.5,0.5,,,,0.6666666666666666,,0.3333333333333333,,0.3333333333333333,,0.5,,1.0,,,,1.0,,,,,,1.0,,70.43478260869564,24.0,16.0,21.6,16.0,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,,,,0.3333333333333333,,,,0.16666666666666666,,,0.8333333333333334,0.4891916666666667,0.5535,0.16666666666666666,0.3333333333333333,,6.933333333333334,25.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-202726-2440-2574,1610612747,"Andrew Bynum, Josh McRoberts, Andrew Goudelock, Matt Barnes, Jason Kapono","Bynum, McRoberts, Goudelock, Barnes, Kapono",101115-201177-202726-2440-2574,LAL,77.0,1,1.0,2.0,2.0,2.0,,1.0,4.0,1.0,3.0,1.0,2.0,,,,,,1.0,3.0,,,,2.0,,1.0,2.0,2.0,,2.0,,,,,,,,,,,2.0,,1.0,1.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,74.8051948051948,17.0,21.5,16.5,21.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,0.5,1.0,0.51,0.52655,,,1.0,2.3666666666666667,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-202726-2440-2581,1610612747,"Andrew Bynum, Josh McRoberts, Andrew Goudelock, Matt Barnes, Steve Blake","Bynum, McRoberts, Goudelock, Barnes, Blake",101115-201177-202726-2440-2581,LAL,129.0,1,2.0,-1.0,4.0,4.0,,1.0,8.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,4.0,,,,4.0,5.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,0.5,0.5,,,0.5,0.5,,,,,1.0,,89.30232558139535,13.25,19.0,12.5,17.75,0.25,1.0,1.0,,0.25,,,,,,,,,1.0,1.0,0.25,0.481625,0.7324,,,0.5,9.175,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.5,,,1.0,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,0.5,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-2440-2574-2581,1610612747,"Andrew Bynum, Josh McRoberts, Matt Barnes, Jason Kapono, Steve Blake","Bynum, McRoberts, Barnes, Kapono, Blake",101115-201177-2440-2574-2581,LAL,327.0,1,5.0,-4.0,9.0,9.0,,2.0,18.0,2.0,4.0,,1.0,1.0,2.0,,1.0,2.0,3.0,7.0,1.0,3.0,,9.0,13.0,,1.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,,1.0,,5.0,1.0,1.0,,1.0,2.0,2.0,4.0,,,1.0,,1.0,3.0,3.0,,,,,6.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.45,0.75,0.45,0.75,0.3,1.0,0.5,0.25,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,,1.0,,,79.26605504587155,19.0,17.333333333333332,16.333333333333332,16.333333333333332,0.4,0.5,0.5,0.5,0.2,0.5,0.5,,0.1,,,,0.2,0.5,,0.7,0.53212,0.5401,,,0.3333333333333333,6.628571428571428,23.933333333333334,,,,,1.0,,,,,,1.0,1.0,,,,,,0.5,0.5,1.0,,,0.5,,,,,,,1.0,,1.0,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-2440-2581-977,1610612747,"Andrew Bynum, Josh McRoberts, Matt Barnes, Steve Blake, Kobe Bryant","Bynum, McRoberts, Barnes, Blake, Bryant",101115-201177-2440-2581-977,LAL,2087.0,11,35.0,-3.0,65.0,69.0,40.0,10.0,134.0,10.0,17.0,2.0,5.0,10.0,24.0,,3.0,9.0,25.0,54.0,2.0,12.0,17.0,73.0,76.0,4.0,9.0,10.0,22.0,28.0,3.0,8.0,11.0,1.0,12.0,,4.0,5.0,25.0,4.0,8.0,5.0,16.0,21.0,12.0,33.0,5.0,3.0,2.0,1.0,5.0,8.0,18.0,15.0,,21.0,5.0,63.0,0.44,0.4782608695652174,0.5,0.16666666666666666,0.18181818181818182,0.46296296296296297,0.4444444444444444,0.42424242424242425,0.36363636363636365,0.49324324324324326,0.4166666666666667,0.18181818181818182,0.4,0.6153846153846154,0.27586206896551724,0.7142857142857143,0.5,0.6363636363636364,0.32432432432432434,0.35714285714285715,0.3333333333333333,0.8333333333333334,0.5833333333333334,0.5,0.8,92.45807379012938,16.092307692307692,15.08695652173913,15.138461538461538,14.405797101449275,0.25757575757575757,0.5882352941176471,0.5882352941176471,0.4,0.36363636363636365,0.4166666666666667,0.4166666666666667,0.5,0.045454545454545456,,,,0.13636363636363635,0.45454545454545453,0.4,0.4393939393939394,0.4842230769230769,0.53584375,0.09722222222222222,0.08620689655172414,0.136986301369863,11.1,27.366666666666664,1.0,3.0,0.5,16.0,2.0,1.0,3.0,1.0,3.0,18.0,2.0,1.0,18.0,16.0,0.3333333333333333,0.43333333333333335,0.5,0.2222222222222222,0.2222222222222222,0.5,0.2,0.3333333333333333,0.25,0.43150357142857143,0.2465753424657534,0.24615384615384617,2.0,1.0,0.6,13.0,12.0,,,0.19696969696969696,,1.0,5.0,,5.0,3.0,1.0,2.0,1.0,1.0,0.4166666666666667,0.018518518518518517,0.07692307692307693,0.2857142857142857,0.125,0.38461538461538464,0.4166666666666667,,0.06666666666666667,,,1.0,2.0,2.0,,3.0,0.027777777777777776,,2.0,2.0,,0.4,,,,,2.0,5.0,4.0,1.0,,,1.0,3.0,2.0,3.0,1.0,1.0,1.0,,0.3333333333333333,,,,,2.0,0.18181818181818182,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,2.0,0.14285714285714285,,,1610612747,2012,2011-12,True
101115-201177-2440-965-977,1610612747,"Andrew Bynum, Josh McRoberts, Matt Barnes, Derek Fisher, Kobe Bryant","Bynum, McRoberts, Barnes, Fisher, Bryant",101115-201177-2440-965-977,LAL,373.0,3,6.0,-1.0,11.0,12.0,7.0,2.0,23.0,3.0,3.0,1.0,1.0,1.0,1.0,,,3.0,4.0,6.0,1.0,3.0,1.0,12.0,13.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,,2.0,,7.0,,1.0,1.0,5.0,6.0,2.0,8.0,,,1.0,,3.0,1.0,1.0,1.0,,1.0,,10.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6111111111111112,1.0,0.6111111111111112,1.0,0.3333333333333333,0.3333333333333333,0.625,0.5,1.0,,0.6666666666666666,0.25,,,0.6666666666666666,0.5,1.0,1.0,88.79356568364611,14.636363636363637,17.666666666666668,13.545454545454545,16.916666666666668,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1111111111111111,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.4747722222222222,0.4842,,,0.16666666666666666,8.666666666666666,25.400000000000002,1.0,2.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,0.08333333333333333,,,,,2.0,,,,0.2222222222222222,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-2574-2581-977,1610612747,"Andrew Bynum, Josh McRoberts, Jason Kapono, Steve Blake, Kobe Bryant","Bynum, McRoberts, Kapono, Blake, Bryant",101115-201177-2574-2581-977,LAL,86.0,1,1.0,1.0,3.0,2.0,,,5.0,,,,,,,1.0,2.0,,,1.0,1.0,2.0,,3.0,2.0,,,,,,3.0,,,1.0,1.0,1.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,1.0,0.5,0.5,,,0.5,,0.5,,0.6666666666666666,,,,,,,,,,,,,,83.72093023255813,19.0,14.5,19.0,14.5,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,0.6666666666666666,0.5332,,,,,8.3,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201177-2574-965-977,1610612747,"Andrew Bynum, Josh McRoberts, Jason Kapono, Derek Fisher, Kobe Bryant","Bynum, McRoberts, Kapono, Fisher, Bryant",101115-201177-2574-965-977,LAL,340.0,3,6.0,-13.0,12.0,13.0,3.0,,25.0,,1.0,,,2.0,5.0,,,1.0,2.0,6.0,,1.0,3.0,7.0,20.0,,,,2.0,2.0,,1.0,1.0,,1.0,,,1.0,2.0,,,,3.0,3.0,,3.0,,,1.0,1.0,3.0,1.0,3.0,4.0,1.0,6.0,3.0,7.0,0.5,0.5,,,,0.3333333333333333,,0.2857142857142857,,0.35,,0.14285714285714285,0.3333333333333333,0.5,,,,0.5,,,,0.3333333333333333,0.6666666666666666,,,105.88235294117646,13.5,13.692307692307692,13.5,12.692307692307692,0.14285714285714285,,,,0.7142857142857143,0.4,0.4,0.5,,,,,0.14285714285714285,,,0.2857142857142857,0.47770714285714283,,0.3,0.3333333333333333,,15.366666666666667,24.9,,2.0,,,,,,,,1.0,,,1.0,,,,0.5,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201196-202365-2200-2440,1610612747,"Andrew Bynum, Ramon Sessions, Devin Ebanks, Pau Gasol, Matt Barnes","Bynum, Sessions, Ebanks, Gasol, Barnes",101115-201196-202365-2200-2440,LAL,479.0,2,8.0,7.0,17.0,16.0,2.0,1.0,33.0,5.0,8.0,1.0,1.0,5.0,6.0,,,1.0,11.0,17.0,,1.0,1.0,23.0,16.0,1.0,1.0,2.0,10.0,12.0,,1.0,5.0,,5.0,,2.0,3.0,10.0,,1.0,,3.0,4.0,1.0,5.0,2.0,2.0,,,,,2.0,2.0,,1.0,1.0,21.0,0.45454545454545453,0.5,,,,0.6470588235294118,1.0,0.6111111111111112,1.0,0.6388888888888888,1.0,0.05555555555555555,,0.3333333333333333,0.16666666666666666,,,0.3,0.14285714285714285,,,,0.3333333333333333,1.0,,99.20668058455115,12.235294117647058,16.9375,12.235294117647058,15.5,0.4444444444444444,0.625,0.625,0.4,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.6,,,,,0.05555555555555555,1.0,1.0,0.5,0.5136666666666667,0.6237,0.05555555555555555,0.058823529411764705,0.08695652173913043,9.547058823529412,25.3,,,,2.0,,,,,,3.0,,,3.0,2.0,,0.5,0.75,,,,,,,0.3201,0.13043478260869565,0.11764705882352941,,1.0,,3.0,2.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,1.0,,,,,,0.5,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.5,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,3.0,,3.0,1.0,,,,0.3333333333333333,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201196-202365-2200-2581,1610612747,"Andrew Bynum, Ramon Sessions, Devin Ebanks, Pau Gasol, Steve Blake","Bynum, Sessions, Ebanks, Gasol, Blake",101115-201196-202365-2200-2581,LAL,105.0,1,2.0,,4.0,5.0,5.0,,9.0,1.0,1.0,,,2.0,2.0,,,,3.0,4.0,,,,6.0,6.0,,,,,6.0,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,6.0,,,,,,0.75,,0.75,,0.75,,,,1.0,,1.0,,1.0,,,,,1.0,,1.0,123.42857142857143,12.5,11.0,12.5,11.0,0.25,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,0.25,0.51225,,,,,10.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
101115-201196-202365-2200-977,1610612747,"Andrew Bynum, Ramon Sessions, Devin Ebanks, Pau Gasol, Kobe Bryant","Bynum, Sessions, Ebanks, Gasol, Bryant",101115-201196-202365-2200-977,LAL,97.0,1,2.0,2.0,3.0,2.0,2.0,1.0,5.0,,1.0,,,,1.0,,,,,3.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,1.0,,2.0,,2.0,,,,,,,,,,0.25,,,,0.5,0.3333333333333333,,,0.5,0.3333333333333333,,,0.6666666666666666,,,,74.22680412371133,16.666666666666668,23.5,15.0,19.5,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,0.47513333333333335,0.4477,,,,10.233333333333333,,,,,3.0,,,,,,2.0,,,2.0,3.0,,,0.25,,,,,,,0.47513333333333335,1.0,1.0,,,,1.0,3.0,,,0.3333333333333333,,1.0,,,,,2.0,,,,,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,3.0,3.0,3.0,2.0,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2012,2011-12,True
