EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,ShortMidRangeFGM,FtPoints,ShortMidRangeAssists,LongMidRangeAssists,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,OffAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,DeadBallTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,Charge Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,FTOffRebounds,FTDefRebounds,LostBallSteals,SecondChanceTurnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceFtPoints,HeaveAttempts,Arc3Assists,BadPassOutOfBoundsTurnovers,BlockingFouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Arc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,3SecondViolations,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Technical Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,Arc3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1733-1889-201163-201580-202706,1610612743,"Al Harrington, Andre Miller, Wilson Chandler, JaVale McGee, Jordan Hamilton","Harrington, Miller, Chandler, McGee, Hamilton",1733-1889-201163-201580-202706,DEN,121.0,1,2.0,,4.0,4.0,8.0,,,,,4.0,4.0,,,,4.0,,,0.6666666666666666,0.6666666666666666,,95.20661157024794,15.25,15.0,15.25,15.0,,,,0.3333333333333333,,0.43029999999999996,,3.0,,1.0,1.0,,,1.0,,1.0,,2.0,3.0,,,,,4.0,,,,,,,,,2.0,2.0,,2.0,,,,,,2.0,2.0,1.0,,,0.6666666666666666,,,,,,,0.6666666666666666,,,,0.6666666666666666,,,,1.0,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,8.433333333333334,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201163-201951-202389,1610612743,"Al Harrington, Andre Miller, Wilson Chandler, Ty Lawson, Timofey Mozgov","Harrington, Miller, Chandler, Lawson, Mozgov",1733-1889-201163-201951-202389,DEN,296.0,3,5.0,5.0,9.0,9.0,18.0,1.0,1.0,1.0,1.0,17.0,12.0,,1.0,1.0,15.0,1.0,1.0,0.9285714285714286,0.9444444444444444,0.14285714285714285,87.56756756756756,14.555555555555555,18.333333333333332,14.444444444444445,18.333333333333332,0.14285714285714285,1.0,1.0,0.8571428571428571,1.0,0.6798928571428571,24.8,5.0,1.0,4.0,5.0,,,1.0,,,,5.0,6.0,,,2.0,6.0,4.0,,3.0,4.0,3.0,9.0,,1.0,1.0,2.0,3.0,1.0,4.0,,1.0,,,,1.0,2.0,,0.6,0.6,0.8333333333333334,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,0.7142857142857143,0.8,0.8,0.75,0.14285714285714285,,,,,,,,0.11764705882352941,2.0833333333333335,1.0,4.0,,,3.0,4.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,0.2222222222222222,0.25,3.0,2.0,3.0,2.0,3.0,6.0,1.0,,,,,6.0,3.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.6666666666666666,0.7452,0.35294117647058826,0.3333333333333333,,,,,,,,2.0,3.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201163-201951-202702,1610612743,"Al Harrington, Andre Miller, Wilson Chandler, Ty Lawson, Kenneth Faried","Harrington, Miller, Chandler, Lawson, Faried",1733-1889-201163-201951-202702,DEN,752.0,4,13.0,14.0,22.0,21.0,43.0,,2.0,1.0,3.0,31.0,17.0,,2.0,,25.0,0.3333333333333333,0.3333333333333333,0.6176470588235294,0.7045454545454546,0.17647058823529413,82.34042553191489,12.409090909090908,22.80952380952381,11.863636363636363,20.285714285714285,0.11764705882352941,,,0.7647058823529411,,0.592714705882353,24.066666666666666,3.0,3.0,8.0,10.0,3.0,3.0,3.0,1.0,1.0,1.0,9.0,14.0,3.0,4.0,6.0,6.0,12.0,1.0,3.0,4.0,2.0,9.0,1.0,4.0,2.0,8.0,11.0,5.0,16.0,1.0,1.0,,2.0,1.0,5.0,6.0,,0.3333333333333333,0.5,0.6428571428571429,0.75,0.75,0.75,0.07142857142857142,,0.4,0.8,0.8,0.3333333333333333,0.5,0.625,0.7142857142857143,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5882352941176471,0.8,0.8,0.25,0.17647058823529413,0.058823529411764705,1.0,1.0,0.058823529411764705,0.75,1.0,0.6239,0.1935483870967742,3.642857142857143,,10.0,,1.0,8.0,11.0,5.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,0.23809523809523808,0.2777777777777778,6.0,4.0,5.0,4.0,6.0,12.0,3.0,1.0,1.0,,,12.0,6.0,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.8,0.6049428571428572,0.3870967741935484,0.2727272727272727,1.0,,,,1.0,,1.0,4.0,3.0,6.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,0.6666666666666666,0.5,1.0,1.0,1.0,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201167-201585,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Arron Afflalo, Kosta Koufos","Harrington, Miller, Fernandez, Afflalo, Koufos",1733-1889-201164-201167-201585,DEN,859.0,4,14.0,-10.0,24.0,21.0,45.0,,,1.0,2.0,25.0,35.0,,,,20.0,0.5,0.5,0.5588235294117647,0.625,0.11764705882352941,75.43655413271246,16.708333333333332,21.80952380952381,15.833333333333334,18.666666666666668,,,,0.7058823529411765,,0.5041058823529412,23.2,3.0,3.0,6.0,10.0,1.0,1.0,3.0,2.0,2.0,2.0,8.0,15.0,1.0,1.0,5.0,8.0,8.0,4.0,4.0,5.0,3.0,11.0,,2.0,1.0,6.0,7.0,3.0,10.0,,,,4.0,,7.0,7.0,,0.5,0.5714285714285714,0.5333333333333333,1.0,1.25,1.25,0.26666666666666666,0.3,0.5714285714285714,0.6,0.2857142857142857,0.16666666666666666,,0.4375,0.25,,,0.5,0.6,0.25,,,0.5882352941176471,0.6,0.8571428571428571,0.5,0.17647058823529413,0.11764705882352941,1.0,1.0,0.11764705882352941,0.5,1.0,0.477375,0.2,5.046666666666667,,6.0,,1.0,9.0,7.0,4.0,3.0,2.0,3.0,1.0,,0.25,0.6666666666666666,0.3333333333333333,,,,0.5,0.2,0.2222222222222222,1.0,,,,,,3.0,4.0,,1.0,,,1.0,,,,,,,,0.041666666666666664,1.0,1.0,,,,1.0,,,3.0,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,2.0,,1.0,,1.0,,1.0,0.3333333333333333,,1.0,0.3333333333333333,,0.5,0.5,1.0,0.5,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201167-201951,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Arron Afflalo, Ty Lawson","Harrington, Miller, Fernandez, Afflalo, Lawson",1733-1889-201164-201167-201951,DEN,587.0,5,10.0,14.0,21.0,17.0,38.0,3.0,6.0,3.0,6.0,30.0,16.0,,6.0,3.0,30.0,0.5,0.5,0.6944444444444444,0.6818181818181818,0.3333333333333333,93.2197614991482,12.857142857142858,18.647058823529413,12.476190476190476,18.470588235294116,0.3333333333333333,0.5,0.5,0.7222222222222222,0.5,0.5510305555555556,26.016666666666666,,1.0,6.0,7.0,,,1.0,2.0,4.0,,8.0,12.0,,1.0,,4.0,12.0,,2.0,5.0,2.0,13.0,,,2.0,2.0,4.0,1.0,5.0,,4.0,1.0,,,,5.0,,0.25,0.25,0.6666666666666666,,,,,,,0.6666666666666666,,1.0,,0.8,,,,1.0,,1.0,,,0.3888888888888889,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.05555555555555555,0.2222222222222222,0.5,0.5,,,,0.423,,8.341666666666667,,5.0,,,6.0,8.0,3.0,,,,,2.0,,0.5,,,,,,0.14285714285714285,0.2,6.0,2.0,3.0,2.0,5.0,6.0,,,,,,6.0,6.0,0.4,0.4,0.5,0.6,0.6666666666666666,0.51242,0.2,0.2857142857142857,,,,,,,,2.0,9.0,,3.0,,1.0,,3.0,,2.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201167-202389,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Arron Afflalo, Timofey Mozgov","Harrington, Miller, Fernandez, Afflalo, Mozgov",1733-1889-201164-201167-202389,DEN,808.0,4,13.0,1.0,25.0,26.0,51.0,2.0,7.0,4.0,11.0,25.0,24.0,,7.0,2.0,25.0,0.36363636363636365,0.36363636363636365,0.5,0.5217391304347826,0.5,90.89108910891089,13.84,17.76923076923077,13.0,16.73076923076923,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.6818181818181818,0.2857142857142857,0.5242272727272727,25.436363636363637,5.0,2.0,2.0,4.0,,,3.0,2.0,4.0,4.0,5.0,11.0,,1.0,,6.0,4.0,1.0,3.0,7.0,2.0,18.0,,1.0,5.0,4.0,10.0,1.0,11.0,,4.0,3.0,,,4.0,5.0,,0.6,0.6,0.45454545454545453,,,,0.09090909090909091,0.25,,0.5714285714285714,0.16666666666666666,0.625,,0.6,0.08333333333333333,,,,,0.5,1.0,,0.18181818181818182,0.5,0.6666666666666666,1.0,0.13636363636363635,0.18181818181818182,0.5,0.5,0.18181818181818182,,,0.470275,,9.418181818181818,1.0,3.0,,1.0,2.0,4.0,2.0,1.0,,1.0,,,0.5,0.8,,0.3333333333333333,0.3333333333333333,,0.5,0.08695652173913043,0.16666666666666666,4.0,,,1.0,1.0,8.0,4.0,,,1.0,,8.0,4.0,1.0,1.3333333333333333,1.3333333333333333,,,0.4446666666666667,0.32,0.16,2.0,,,1.0,2.0,1.0,2.0,,12.0,,4.0,2.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,0.5,0.5,1.0,,0.5,,0.6666666666666666,,,2.0,2.0,,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201167-202702,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Arron Afflalo, Kenneth Faried","Harrington, Miller, Fernandez, Afflalo, Faried",1733-1889-201164-201167-202702,DEN,135.0,1,2.0,3.0,3.0,3.0,6.0,,1.0,,1.0,4.0,1.0,,1.0,,2.0,,,0.5,0.5,0.25,64.0,21.0,24.0,17.0,24.0,0.25,,,0.25,,0.423975,25.7,,1.0,,,,,2.0,1.0,1.0,,2.0,3.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,0.5,,,1.0,,,,,,,,,0.5,0.25,1.0,1.0,,,,0.4156,0.5,11.333333333333334,1.0,,,1.0,2.0,,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201167-2365,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Arron Afflalo, Chris Andersen","Harrington, Miller, Fernandez, Afflalo, Andersen",1733-1889-201164-201167-2365,DEN,1809.0,8,30.0,2.0,57.0,61.0,118.0,,8.0,3.0,13.0,60.0,58.0,,8.0,,48.0,0.23076923076923078,0.23076923076923078,0.49,0.5172413793103449,0.26,93.93034825870647,15.192982456140351,15.459016393442623,14.035087719298245,15.229508196721312,0.16,,,0.72,,0.55062,25.153846153846153,13.0,8.0,12.0,23.0,4.0,8.0,8.0,1.0,6.0,5.0,20.0,37.0,6.0,11.0,12.0,16.0,24.0,2.0,8.0,11.0,7.0,25.0,3.0,10.0,5.0,15.0,22.0,13.0,35.0,4.0,9.0,8.0,4.0,3.0,13.0,13.0,,0.4,0.5,0.5405405405405406,0.5454545454545454,0.5,0.5,0.05405405405405406,0.043478260869565216,0.3076923076923077,0.6521739130434783,0.5882352941176471,1.0,0.3333333333333333,0.7142857142857143,0.5,0.2,,0.5,0.75,1.0,1.0,0.16666666666666666,0.46,0.5217391304347826,0.5454545454545454,0.5833333333333334,0.16,0.12,0.16666666666666666,0.16666666666666666,0.1,0.6666666666666666,0.5,0.5869449999999999,0.2,6.216216216216216,7.0,11.0,1.0,,17.0,16.0,6.0,7.0,5.0,7.0,4.0,,0.7272727272727273,0.7777777777777778,0.5714285714285714,0.875,1.0,0.14285714285714285,,0.10714285714285714,0.13953488372093023,6.0,1.0,1.0,1.0,1.0,9.0,9.0,1.0,4.0,2.0,,9.0,6.0,1.0,0.625,0.75,0.25,1.0,0.435775,0.15,0.10526315789473684,3.0,,1.0,1.0,2.0,1.0,3.0,4.0,9.0,8.0,3.0,3.0,,2.0,1.0,1.0,8.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,0.125,1.0,,1.0,0.42857142857142855,0.6,0.6,1.0,,0.08333333333333333,0.25,0.5,,,,,,,,,,,1.0,0.3333333333333333,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201167-2403,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Arron Afflalo, Nene","Harrington, Miller, Fernandez, Afflalo, Nene",1733-1889-201164-201167-2403,DEN,1033.0,6,17.0,-7.0,36.0,36.0,72.0,2.0,3.0,6.0,9.0,38.0,45.0,,3.0,2.0,36.0,0.6666666666666666,0.6666666666666666,0.625,0.6206896551724138,0.375,100.36786060019362,15.0,13.694444444444445,14.88888888888889,13.5,0.125,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.5289333333333334,23.88888888888889,,1.0,2.0,5.0,,,5.0,3.0,5.0,6.0,6.0,15.0,,,2.0,8.0,4.0,2.0,4.0,10.0,1.0,26.0,,1.0,7.0,6.0,13.0,1.0,14.0,,,,5.0,3.0,8.0,4.0,,0.6666666666666666,0.6666666666666666,0.4,,,1.0,0.13333333333333333,0.4,0.625,0.75,0.1111111111111111,1.0,,0.8666666666666667,0.08333333333333333,,,0.5,1.0,1.0,,,0.20833333333333334,0.4,0.6666666666666666,0.5,0.20833333333333334,0.20833333333333334,0.6,0.6,0.25,,,,0.05263157894736842,9.06,1.0,8.0,,3.0,8.0,12.0,4.0,3.0,3.0,3.0,2.0,,0.3333333333333333,1.0,0.6666666666666666,0.2,0.2,,1.0,0.14285714285714285,0.21052631578947367,3.0,,,1.0,1.0,3.0,3.0,2.0,,,,3.0,3.0,1.0,0.5,0.375,,,0.50785,0.07894736842105263,0.08333333333333333,4.0,,1.0,,,,1.0,1.0,18.0,,6.0,4.0,,,,,2.0,,,2.0,,1.0,,1.0,1.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,0.5,,2.0,,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201568-201585,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Danilo Gallinari, Kosta Koufos","Harrington, Miller, Fernandez, Gallinari, Koufos",1733-1889-201164-201568-201585,DEN,1069.0,7,18.0,4.0,34.0,33.0,67.0,,4.0,,6.0,39.0,35.0,,4.0,,33.0,,,0.5,0.5428571428571428,0.21428571428571427,90.25257249766136,14.029411764705882,17.939393939393938,13.911764705882353,17.12121212121212,0.14285714285714285,,,0.7142857142857143,,0.5233178571428572,25.066666666666666,17.0,4.0,9.0,14.0,2.0,3.0,5.0,3.0,3.0,2.0,14.0,22.0,2.0,3.0,6.0,14.0,14.0,2.0,7.0,7.0,4.0,14.0,,3.0,6.0,6.0,12.0,4.0,16.0,1.0,2.0,1.0,2.0,1.0,3.0,6.0,,0.5,0.5833333333333334,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.625,0.09090909090909091,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.375,1.0,,0.8,0.21428571428571427,,,1.0,,1.0,1.0,0.08333333333333333,0.5,0.6428571428571429,0.75,0.4444444444444444,0.17857142857142858,0.10714285714285714,1.0,1.0,0.07142857142857142,1.0,0.6666666666666666,0.6167333333333334,0.15384615384615385,5.6045454545454545,2.0,11.0,1.0,2.0,7.0,15.0,5.0,1.0,,1.0,1.0,,0.4,0.8333333333333334,1.0,0.4,0.4,0.5,0.6666666666666666,0.15151515151515152,0.18518518518518517,14.0,2.0,4.0,2.0,4.0,13.0,1.0,1.0,,1.0,,13.0,14.0,0.5,0.25,0.4642857142857143,0.5,0.5,0.5756875,0.3333333333333333,0.4117647058823529,,,,,4.0,,4.0,9.0,,4.0,,,1.0,,1.0,,4.0,,2.0,,,2.0,,2.0,,,,0.5,0.3333333333333333,,,,,,,,0.5,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201568-201951,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Danilo Gallinari, Ty Lawson","Harrington, Miller, Fernandez, Gallinari, Lawson",1733-1889-201164-201568-201951,DEN,554.0,5,9.0,7.0,18.0,18.0,36.0,1.0,3.0,1.0,5.0,22.0,15.0,,3.0,1.0,18.0,0.2,0.2,0.475,0.5238095238095238,0.25,93.57400722021661,15.666666666666666,15.11111111111111,13.722222222222221,14.61111111111111,0.15,0.3333333333333333,0.3333333333333333,0.9,0.3333333333333333,0.5737125,24.78,2.0,3.0,7.0,13.0,1.0,3.0,1.0,,1.0,2.0,8.0,15.0,2.0,5.0,4.0,10.0,6.0,2.0,5.0,6.0,4.0,13.0,2.0,4.0,1.0,6.0,7.0,6.0,13.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,,0.625,0.7142857142857143,0.5333333333333333,0.4,0.4,0.4,0.13333333333333333,0.15384615384615385,0.6666666666666666,1.0,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.6,1.0,,1.0,1.0,0.5,,0.125,0.65,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.05,0.05,,,0.1,0.6,0.3333333333333333,0.536325,0.18181818181818182,3.32,1.0,3.0,1.0,,8.0,3.0,2.0,,,,,,0.5,1.0,,1.0,1.0,1.0,,0.09523809523809523,0.125,5.0,3.0,4.0,3.0,4.0,6.0,1.0,1.0,,,,6.0,5.0,0.75,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.75,0.5871428571428572,0.2727272727272727,0.2777777777777778,,,2.0,,1.0,,3.0,,3.0,2.0,1.0,,,,1.0,,2.0,,3.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,0.2857142857142857,0.14285714285714285,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612743,2012,2011-12,False
1733-1889-201164-201568-202389,1610612743,"Al Harrington, Andre Miller, Rudy Fernandez, Danilo Gallinari, Timofey Mozgov","Harrington, Miller, Fernandez, Gallinari, Mozgov",1733-1889-201164-201568-202389,DEN,893.0,8,15.0,-3.0,29.0,31.0,60.0,1.0,4.0,3.0,6.0,38.0,41.0,,4.0,1.0,36.0,0.5,0.5,0.717391304347826,0.7307692307692307,0.2608695652173913,96.7525195968645,15.758620689655173,14.064516129032258,15.758620689655173,13.935483870967742,0.17391304347826086,0.25,0.25,0.782608695652174,0.25,0.5467847826086957,25.166666666666668,4.0,1.0,10.0,12.0,1.0,1.0,3.0,1.0,2.0,2.0,12.0,17.0,1.0,1.0,2.0,18.0,6.0,1.0,9.0,12.0,8.0,27.0,,1.0,,8.0,8.0,1.0,9.0,,1.0,,4.0,4.0,5.0,3.0,,0.75,0.8181818181818182,0.7058823529411765,1.0,1.0,1.0,0.058823529411764705,0.08333333333333333,0.8,0.7272727272727273,0.25,,,0.7272727272727273,0.14285714285714285,,,1.0,0.6,,,,0.5217391304347826,0.8333333333333334,0.9090909090909091,0.8,0.13043478260869565,0.08695652173913043,0.5,0.5,0.08695652173913043,1.0,1.0,0.5487,0.05263157894736842,4.747058823529412,1.0,5.0,,1.0,6.0,6.0,2.0,1.0,,1.0,1.0,,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,1.0,0.08,0.10526315789473684,15.0,4.0,6.0,5.0,8.0,21.0,1.0,,,2.0,,21.0,15.0,0.625,0.7272727272727273,0.75,0.5454545454545454,0.6666666666666666,0.5476590909090909,0.5526315789473685,0.5172413793103449,2.0,,1.0,,2.0,,3.0,5.0,9.0,2.0,3.0,2.0,,,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,0.09090909090909091,0.18181818181818182,,,1.0,,,,,,1.0,1.0,2.0,0.6666666666666666,0.5,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,1610612743,2012,2011-12,False
