EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,OffThreePtRebounds,BadPassSteals,BlockingFoulsDrawn,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3Assists,FTDefRebounds,PenaltyTurnovers,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg2aBlocked,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,BlockedShortMidRange,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Travels,LongMidRangeAssists,Loose Ball Fouls,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangePctAssisted,BlockingFouls,PenaltyCorner3FGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyCorner3Accuracy,PtsUnassisted3s,Loose Ball Fouls Drawn,OffLongMidRangeReboundPct,Charge Fouls Drawn,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
101133-1713-1717-1891-2753,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Jason Terry, Delonte West","Mahinmi, Carter, Nowitzki, Terry, West",101133-1713-1717-1891-2753,DAL,505.0,2,8.0,-5.0,14.0,14.0,1.0,2.0,28.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,8.0,5.0,2.0,10.0,15.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,0.25,0.3333333333333333,0.5,1.0,0.3076923076923077,0.5,0.35714285714285715,0.5,0.38461538461538464,0.5,1.0,0.5,1.0,1.0,0.2222222222222222,0.6666666666666666,1.0,1.0,0.1111111111111111,79.84158415841584,1.0,16.642857142857142,19.428571428571427,15.714285714285714,19.428571428571427,0.38461538461538464,0.4,0.4,0.15384615384615385,0.5,0.5,1.0,0.07692307692307693,1.0,1.0,0.38461538461538464,0.5,1.0,0.5,0.7692307692307693,0.5182884615384615,0.565375,0.07142857142857142,0.1111111111111111,0.2,6.2375,24.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-1891-467,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Jason Terry, Jason Kidd","Mahinmi, Carter, Nowitzki, Terry, Kidd",101133-1713-1717-1891-467,DAL,484.0,4,8.0,-4.0,14.0,14.0,7.0,2.0,28.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,9.0,4.0,7.0,18.0,22.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,7.0,2.0,,2.0,2.0,3.0,5.0,,2.0,1.0,,,,,2.0,8.0,,4.0,,7.0,3.0,,,,,14.0,0.5,0.6666666666666666,0.4444444444444444,0.5,0.4230769230769231,0.3333333333333333,0.53125,0.5,0.3076923076923077,,0.5,0.4,,0.5,0.375,,,,,83.30578512396694,,17.642857142857142,16.928571428571427,15.857142857142858,16.928571428571427,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.3076923076923077,0.25,0.25,1.0,0.15384615384615385,0.5,0.5,0.23076923076923078,0.3333333333333333,1.0,0.3333333333333333,0.5384615384615384,0.45965,0.612725,0.1875,0.25,0.2222222222222222,8.722222222222221,24.35,10.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,5.0,1.0,4.0,5.0,14.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,10.0,3.0,1.0,0.25,0.25,0.25,0.6,0.5,0.5909090909090909,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4930611111111111,0.7777777777777778,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1717-2753-467,1610612742,"Ian Mahinmi, Vince Carter, Dirk Nowitzki, Delonte West, Jason Kidd","Mahinmi, Carter, Nowitzki, West, Kidd",101133-1713-1717-2753-467,DAL,120.0,1,2.0,-3.0,6.0,6.0,6.0,,12.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,2.0,3.0,2.0,,7.0,10.0,,,,,2.0,2.0,,1.0,1.0,2.0,1.0,5.0,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,2.0,,1.0,,,,,,,,7.0,0.5,0.5,0.6666666666666666,,0.7,,0.7,,0.4,1.0,,,,,,,,,,144.0,,12.833333333333334,7.166666666666667,12.833333333333334,7.166666666666667,0.2,1.0,1.0,0.2,1.0,1.0,1.0,0.2,,,0.2,,,,0.6,0.48956,,,,,8.1,24.7,2.0,,,1.0,,,,1.0,1.0,,,,,1.0,,,3.0,,1.0,,,,,,,,2.0,2.0,1.0,0.5,,0.5,,,,,,,,,0.2,,,,,,,1.0,,,0.3438,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1890-1891-2753,1610612742,"Ian Mahinmi, Vince Carter, Shawn Marion, Jason Terry, Delonte West","Mahinmi, Carter, Marion, Terry, West",101133-1713-1890-1891-2753,DAL,19.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,75.78947368421053,,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1890-1891-467,1610612742,"Ian Mahinmi, Vince Carter, Shawn Marion, Jason Terry, Jason Kidd","Mahinmi, Carter, Marion, Terry, Kidd",101133-1713-1890-1891-467,DAL,1380.0,4,23.0,-5.0,45.0,45.0,6.0,3.0,90.0,5.0,11.0,,,3.0,7.0,1.0,8.0,5.0,1.0,9.0,26.0,6.0,11.0,35.0,40.0,,1.0,1.0,,6.0,12.0,,5.0,3.0,5.0,1.0,12.0,4.0,8.0,13.0,22.0,4.0,26.0,2.0,4.0,2.0,7.0,4.0,3.0,11.0,2.0,8.0,,10.0,1.0,12.0,6.0,5.0,3.0,5.0,3.0,35.0,0.3333333333333333,0.3333333333333333,0.34615384615384615,,0.375,,0.4605263157894737,,0.1875,0.6363636363636364,0.6842105263157895,0.23529411764705882,1.0,0.7777777777777778,0.19047619047619047,0.5,0.8333333333333334,1.0,0.10526315789473684,93.91304347826087,0.6,15.133333333333333,15.533333333333333,14.8,15.0,0.34375,0.45454545454545453,0.5555555555555556,0.21875,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.25,0.125,0.125,0.15625,,,0.5,0.53125,0.4804140625,0.493225,0.15789473684210525,0.1875,,9.392307692307693,24.46666666666667,,,,1.0,,1.0,,,2.0,,,,,,,,6.0,1.0,2.0,1.0,2.0,,2.0,1.0,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,,,0.25,,0.8,0.4,0.03125,0.2,0.2,1.0,,,,,,0.2,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,0.07692307692307693,0.18181818181818182,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1890-2753-467,1610612742,"Ian Mahinmi, Vince Carter, Shawn Marion, Delonte West, Jason Kidd","Mahinmi, Carter, Marion, West, Kidd",101133-1713-1890-2753-467,DAL,50.0,1,1.0,,1.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,0.6666666666666666,,,1.0,1.0,,86.39999999999999,,14.0,18.0,14.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1713-1891-2073-2753,1610612742,"Ian Mahinmi, Vince Carter, Jason Terry, Brian Cardinal, Delonte West","Mahinmi, Carter, Terry, Cardinal, West",101133-1713-1891-2073-2753,DAL,22.0,1,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,0.25,0.5,,,,1.0,,,1.0,1.0,,,,65.45454545454545,,22.0,,22.0,,1.0,,,,,,,,,,,,,,1.0,0.4604,,0.5,0.5,1.0,1.3,,1.0,,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,0.25,,,,,,,,,,1.0,,,,,,0.4604,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1717-1890-1891-467,1610612742,"Ian Mahinmi, Dirk Nowitzki, Shawn Marion, Jason Terry, Jason Kidd","Mahinmi, Nowitzki, Marion, Terry, Kidd",101133-1717-1890-1891-467,DAL,957.0,4,16.0,12.0,32.0,31.0,21.0,1.0,63.0,8.0,9.0,,,2.0,5.0,2.0,6.0,4.0,,12.0,20.0,7.0,9.0,45.0,33.0,,,,2.0,12.0,12.0,,4.0,6.0,10.0,,24.0,,5.0,3.0,8.0,1.0,9.0,,5.0,2.0,3.0,,2.0,3.0,6.0,8.0,,9.0,3.0,9.0,6.0,,,,,43.0,0.5,0.5,0.6,,0.6666666666666666,,0.75,1.0,0.25925925925925924,1.0,0.75,,0.7142857142857143,0.7272727272727273,0.09090909090909091,,1.0,0.8333333333333334,,94.79623824451411,,15.21875,15.161290322580646,15.15625,14.580645161290322,0.3333333333333333,0.8888888888888888,1.0,0.18518518518518517,0.4,0.5,,0.2222222222222222,0.3333333333333333,0.4,0.14814814814814814,,,,0.5925925925925926,0.531462962962963,,0.2,0.2608695652173913,0.044444444444444446,8.225,23.657142857142855,4.0,3.0,3.0,3.0,,3.0,,,4.0,2.0,4.0,4.0,,,2.0,10.0,12.0,3.0,4.0,3.0,5.0,1.0,3.0,,,10.0,4.0,2.0,1.0,0.5714285714285714,,0.5714285714285714,1.0,1.0,1.25,0.3333333333333333,,,,0.625,0.1111111111111111,0.75,0.75,1.0,0.75,1.0,,,,0.75,0.593525,0.2222222222222222,0.125,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,3.0,,1.0,,,,,1.0,0.15,0.1111111111111111,0.6666666666666666,,,1.0,1.0,3.0,0.2,0.16666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1717-1890-2753-467,1610612742,"Ian Mahinmi, Dirk Nowitzki, Shawn Marion, Delonte West, Jason Kidd","Mahinmi, Nowitzki, Marion, West, Kidd",101133-1717-1890-2753-467,DAL,627.0,2,10.0,-7.0,19.0,20.0,8.0,1.0,39.0,,2.0,,,1.0,5.0,5.0,8.0,1.0,,6.0,15.0,2.0,5.0,17.0,24.0,,,,,4.0,8.0,,1.0,2.0,2.0,1.0,4.0,1.0,4.0,5.0,9.0,1.0,10.0,,,,1.0,,1.0,1.0,4.0,9.0,,3.0,,5.0,3.0,3.0,2.0,3.0,3.0,17.0,0.3333333333333333,0.3333333333333333,0.4,,0.35294117647058826,,0.4473684210526316,,0.11764705882352941,1.0,0.8333333333333334,0.1111111111111111,0.8,0.8181818181818182,0.09090909090909091,0.5,0.6666666666666666,0.6666666666666666,,89.56937799043062,1.0,15.894736842105264,16.25,15.842105263157896,16.15,0.11764705882352941,,,0.29411764705882354,0.2,0.2,1.0,0.47058823529411764,0.625,0.625,0.058823529411764705,,,,0.23529411764705882,0.4446294117647059,,0.15789473684210525,0.17647058823529413,,13.68,24.05,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,0.2,1.0,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
101133-1890-1891-201148-467,1610612742,"Ian Mahinmi, Shawn Marion, Jason Terry, Brandan Wright, Jason Kidd","Mahinmi, Marion, Terry, Wright, Kidd",101133-1890-1891-201148-467,DAL,12.0,1,,3.0,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,3.0,,,,,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,1.5,,1.5,,1.0,,,,,,,,,,,120.0,,11.0,,11.0,,,,,,,,,,,,1.0,,,,1.0,0.3615,,,,,,24.7,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,,,,,,3.0,1.0,,1.0,1.0,1.0,1.0,,1.5,1.5,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,0.3615,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2012,2011-12,True
