Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,LongMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,OffFTReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,Charge Fouls,OffLongMidRangeReboundPct,HeaveAttempts,Transition Take Fouls,LongMidRangePctBlocked,3SecondViolations,BlockedCorner3,Clear Path Fouls,HeaveMakes,Transition Take Fouls Drawn,Season,year,SeasonType,team_id
48:00,99,98,15,15,9,197,13,20,2.0,3.0,3.0,3.0,13,27,1.0,4.0,3.0,7.0,1.0,14,36,1.0,2.0,3.0,4.0,27,51,17,43,9,114,4.0,6,1.0,3.0,2.0,13.0,5.0,7.0,3.0,4.0,2.0,21.0,24,30,39,12.0,4.0,36,14,6.0,12,13,25,10,3.0,8,4.0,63,6.0,4,10,16,4.0,30,10,40,3.0,10,9.0,1.0,6,3.0,4,1.0,3.0,10,3.0,11,23,1.0,3.0,16,3.0,10,1.0,4,2.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,5.0,1.0,101,21.0,15,2.0,1.0,0.4444444444444444,0.48,0.7647058823529411,0.3953488372093023,0.3333333333333333,0.75,0.3953488372093023,0.5294117647058824,0.6666666666666666,0.7142857142857143,0.5585106382978723,0.6111111111111112,0.8636363636363636,0.5757575757575758,0.65,0.875,0.4574468085106383,0.11764705882352941,0.1,0.14814814814814814,0.6,1.0,0.6956521739130435,0.16666666666666666,0.5882352941176471,0.23076923076923078,0.65,0.2,0.2857142857142857,0.14285714285714285,0.22727272727272727,0.25,0.7272727272727273,0.625,0.75,0.5833333333333334,0.6,0.06818181818181818,98.5,0.8333333333333334,14.494949494949495,14.744897959183673,14.01010101010101,14.346938775510203,0.2127659574468085,0.65,0.7222222222222222,0.6153846153846154,0.2872340425531915,0.48148148148148145,0.5652173913043478,0.3076923076923077,0.0425531914893617,0.25,0.25,0.07446808510638298,0.42857142857142855,0.42857142857142855,1.0,0.3829787234042553,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.5,1.0,0.2727272727272727,1.0,0.36363636363636365,0.75,0.6702127659574468,0.3888888888888889,0.528288829787234,0.4652,0.51515,0.041237113402061855,0.07407407407407407,0.11403508771929824,0.18421052631578946,6.513725490196078,25.197674418604652,0.15151515151515152,2023-10-25,0022300067,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-24,2024,Regular Season,1610612739
48:00,105,103,19,3,11,208,20,32,2.0,2.0,2.0,6.0,5,11,1.0,4.0,5.0,13.0,1.0,7,32,1.0,6.0,1.0,4.0,26,47,12,45,17,105,2.0,2,1.0,7.0,2.0,9.0,5.0,11.0,2.0,6.0,1.0,17.0,22,30,27,9.0,4.0,32,7,8.0,11,9,20,4,5.0,10,1.0,49,6.0,5,12,26,2.0,40,11,51,1.0,10,6.0,4.0,8,6.0,6,3.0,2.0,14,4.0,7,16,2.0,,17,1.0,23,1.0,12,,8.0,,,3.0,,5.0,8.0,5.0,,96,17.0,19,2.0,,0.4230769230769231,0.4583333333333333,0.75,0.26666666666666666,0.14285714285714285,0.3333333333333333,0.26666666666666666,0.5531914893617021,1.0,0.45454545454545453,0.4782608695652174,0.3888888888888889,0.47058823529411764,0.5097087378640777,0.45,0.5,0.4891304347826087,0.1702127659574468,0.21875,0.09090909090909091,0.5714285714285714,1.0,0.7647058823529411,0.25,0.9230769230769231,0.18181818181818182,0.8085106382978723,0.20754716981132076,0.36363636363636365,0.16666666666666666,0.2,0.125,0.6666666666666666,0.75,1.0,0.9,1.0,0.022727272727272728,104.0,0.625,14.142857142857142,13.54368932038835,13.438095238095238,13.155339805825243,0.34782608695652173,0.625,0.8,0.5,0.11956521739130435,0.45454545454545453,0.5,0.2,0.043478260869565216,0.25,0.25,0.14130434782608695,0.38461538461538464,0.4166666666666667,1.0,0.34782608695652173,0.21875,0.22580645161290322,0.5714285714285714,0.2222222222222222,1.0,0.1111111111111111,0.6666666666666666,0.16666666666666666,1.0,0.35294117647058826,0.3333333333333333,0.23529411764705882,0.25,0.8369565217391305,0.21875,0.583856043956044,0.5392,0.5170382352941176,0.11650485436893204,0.20689655172413793,0.08571428571428572,0.1619047619047619,4.308510638297872,25.857777777777777,0.18095238095238095,2023-10-27,0022300081,OKC,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.044444444444444446,0.07692307692307693,0.03125,0.11764705882352941,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-24,2024,Regular Season,1610612739
48:00,98,98,19,10,17,196,23,45,6.0,9.0,1.0,6.0,7,19,1.0,4.0,2.0,7.0,3.0,10,24,,4.0,1.0,3.0,31,68,12,31,15,113,6.0,9,2.0,7.0,2.0,20.0,3.0,12.0,2.0,6.0,3.0,15.0,36,26,33,3.0,8.0,24,10,3.0,18,11,29,9,2.0,14,3.0,69,4.0,14,14,21,1.0,36,19,55,6.0,2,2.0,,3,3.0,4,,,7,1.0,8,16,2.0,1.0,20,3.0,24,,10,1.0,6.0,,,5.0,,1.0,6.0,5.0,,93,15.0,19,,1.0,0.5806451612903226,0.6666666666666666,0.9166666666666666,0.3870967741935484,0.2857142857142857,0.3333333333333333,0.3870967741935484,0.45588235294117646,0.6666666666666666,0.25,0.494949494949495,0.5625,0.3333333333333333,0.509090909090909,0.5555555555555556,0.375,0.31313131313131315,0.04411764705882353,0.044444444444444446,0.05263157894736842,0.42857142857142855,1.0,0.8076923076923077,0.3783783783783784,0.6086956521739131,0.23529411764705882,0.7142857142857143,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.25,0.2,0.6923076923076923,0.9090909090909091,1.0,0.6666666666666666,0.4,0.11764705882352941,98.0,0.8333333333333334,15.918367346938776,13.46938775510204,15.112244897959183,12.846938775510203,0.45454545454545453,0.5111111111111111,0.5348837209302325,0.6086956521739131,0.1919191919191919,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.04040404040404041,0.25,0.25,0.0707070707070707,0.2857142857142857,0.2857142857142857,1.0,0.24242424242424243,0.4166666666666667,0.43478260869565216,0.9,0.5625,0.6666666666666666,0.1875,0.25,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.7676767676767676,0.4166666666666667,0.5809787878787879,0.598423076923077,0.5318944444444444,0.10091743119266056,0.1282051282051282,0.17699115044247787,0.13274336283185842,4.439705882352941,25.374193548387098,0.19387755102040816,2023-10-28,0022300091,IND,1.0,3.0,1.0,,1.0,1.0,,0.03225806451612903,,0.041666666666666664,0.16666666666666666,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,1.0,0.03225806451612903,,,,,,,,,,,,2023-24,2024,Regular Season,1610612739
48:00,95,95,27,21,10,190,17,29,3.0,7.0,7.0,9.0,5,16,4.0,9.0,5.0,14.0,3.0,5,24,,3.0,,4.0,26,54,10,38,9,91,3.0,7,,6.0,1.0,7.0,9.0,15.0,2.0,9.0,6.0,30.0,20,32,27,3.0,6.0,24,5,1.0,10,9,19,4,5.0,8,1.0,47,9.0,6,16,15,2.0,33,16,49,1.0,6,5.0,1.0,9,3.0,6,,6.0,15,4.0,12,19,,2.0,17,1.0,12,2.0,5,2.0,6.0,,,,,6.0,6.0,2.0,,84,30.0,27,1.0,2.0,0.38461538461538464,0.43478260869565216,0.9,0.2631578947368421,,0.2222222222222222,0.2631578947368421,0.48148148148148145,0.42857142857142855,0.6,0.44565217391304346,0.23076923076923078,0.5,0.4690721649484536,0.2692307692307692,0.5769230769230769,0.41304347826086957,0.018518518518518517,0.034482758620689655,,0.6,1.0,0.5769230769230769,0.21428571428571427,0.7619047619047619,0.3333333333333333,0.6595744680851063,0.2727272727272727,0.4166666666666667,0.09090909090909091,0.2777777777777778,0.4444444444444444,0.75,0.55,0.5,0.8,0.6666666666666666,0.018518518518518517,95.0,0.3333333333333333,14.547368421052632,15.76842105263158,13.852631578947369,15.073684210526316,0.31521739130434784,0.5862068965517241,0.6071428571428571,0.47058823529411764,0.17391304347826086,0.3125,0.3125,0.2,0.09782608695652174,0.4444444444444444,0.4444444444444444,0.15217391304347827,0.35714285714285715,0.35714285714285715,1.0,0.2608695652173913,0.20833333333333334,0.20833333333333334,0.8,0.5384615384615384,0.42857142857142855,0.23076923076923078,0.23076923076923078,,,0.375,0.7777777777777778,0.16666666666666666,,0.7282608695652174,0.20833333333333334,0.5652668478260869,0.60714375,0.5754270833333334,0.05263157894736842,0.08771929824561403,0.07692307692307693,0.32967032967032966,6.746296296296297,24.905263157894737,0.28421052631578947,2023-10-31,0022300112,NYK,2.0,5.0,,,3.0,3.0,1.0,,,,0.20833333333333334,0.4,,1.0,1.0,2.0,,,,,,0.5,0.25,,,,,1.0,,,,,,,,,,,2023-24,2024,Regular Season,1610612739
48:00,94,94,6,16,7,188,14,21,2.0,2.0,1.0,1.0,5,16,1.0,5.0,3.0,10.0,1.0,9,22,,3.0,,,20,42,12,32,19,95,3.0,3,,4.0,,6.0,1.0,1.0,,,8.0,10.0,28,12,24,12.0,2.0,22,9,3.0,14,8,22,5,3.0,9,4.0,52,2.0,5,18,20,5.0,43,7,50,2.0,7,5.0,2.0,10,7.0,8,2.0,3.0,18,,13,27,4.0,1.0,16,1.0,20,1.0,6,3.0,5.0,,,5.0,,,5.0,1.0,1.0,89,4.0,3,2.0,,0.7,0.7368421052631579,0.6666666666666666,0.375,,,0.375,0.47619047619047616,1.0,1.0,0.5135135135135135,0.42857142857142855,1.0,0.572289156626506,0.42857142857142855,1.0,0.43243243243243246,0.07142857142857142,0.09523809523809523,0.0625,0.5555555555555556,0.8333333333333334,0.5714285714285714,0.22727272727272727,0.72,0.1,0.6333333333333333,0.16666666666666666,0.2857142857142857,0.18181818181818182,0.07692307692307693,0.14285714285714285,0.42857142857142855,0.6470588235294118,0.75,0.6875,0.7777777777777778,0.05128205128205128,94.0,0.2,14.361702127659575,16.27659574468085,13.925531914893616,15.02127659574468,0.28378378378378377,0.6666666666666666,0.7368421052631579,0.6428571428571429,0.21621621621621623,0.3125,0.3333333333333333,0.8,0.06756756756756757,0.2,0.2,0.13513513513513514,0.3,0.3,1.0,0.2972972972972973,0.4090909090909091,0.4090909090909091,0.5555555555555556,0.2857142857142857,1.0,0.14285714285714285,0.42857142857142855,,,1.0,1.0,,,0.7162162162162162,0.4090909090909091,0.5676506756756756,0.53899,0.7348,0.0875,0.1276595744680851,0.06315789473684211,0.10526315789473684,5.645238095238095,24.890625,0.06382978723404255,2023-11-01,0022300120,NYK,,,,,,3.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,0.030303030303030304,,5.0,0.25,,,,,,,,,2023-24,2024,Regular Season,1610612739
48:00,101,102,27,19,6,203,25,34,3.0,5.0,7.0,8.0,6,13,5.0,9.0,1.0,9.0,1.0,7,19,,,2.0,6.0,36,56,8,28,20,116,3.0,5,,1.0,,6.0,10.0,13.0,2.0,8.0,6.0,32.0,40,32,21,3.0,4.0,18,7,5.0,20,7,27,6,1.0,16,3.0,61,1.0,4,11,16,3.0,30,6,36,,10,4.0,6.0,7,4.0,6,,3.0,13,5.0,8,20,,2.0,18,1.0,25,2.0,11,1.0,8.0,1.0,1.0,4.0,,4.0,9.0,6.0,,110,32.0,27,1.0,1.0,0.5555555555555556,0.5882352941176471,0.875,0.2857142857142857,,0.25,0.2962962962962963,0.6428571428571429,0.6,0.7692307692307693,0.5714285714285714,0.5,0.6190476190476191,0.6105263157894737,0.5,0.6666666666666666,0.3333333333333333,0.08928571428571429,0.14705882352941177,,0.5384615384615384,1.0,0.64,0.2,0.7333333333333333,0.05555555555555555,0.675,0.13157894736842105,0.1111111111111111,0.2857142857142857,0.1,,0.5,0.6363636363636364,1.0,0.8181818181818182,0.5,,101.5,0.6666666666666666,14.158415841584159,14.215686274509803,14.05940594059406,13.803921568627452,0.40476190476190477,0.7352941176470589,0.8620689655172413,0.64,0.15476190476190477,0.46153846153846156,0.46153846153846156,0.5,0.10714285714285714,0.5555555555555556,0.5555555555555556,0.10714285714285714,0.1111111111111111,0.1111111111111111,1.0,0.2261904761904762,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.8333333333333334,0.6,0.16666666666666666,,,,0.38095238095238093,0.875,0.2857142857142857,0.3333333333333333,0.7380952380952381,0.3888888888888889,0.5380078313253012,0.5140100000000001,0.5102599999999999,0.1276595744680851,0.16923076923076924,0.05172413793103448,0.27586206896551724,5.8374999999999995,26.114285714285717,0.26732673267326734,2023-11-03,0022300001,IND,,2.0,,1.0,,,,,,,0.09523809523809523,,,1.0,1.0,1.0,1.0,,,1.0,,0.2,0.2,0.3333333333333333,,,0.034482758620689655,2.0,,0.25,1.0,,,,,,,,2023-24,2024,Regular Season,1610612739
48:00,101,102,12,37,14,203,23,29,4.0,4.0,3.0,4.0,6,16,1.0,1.0,1.0,7.0,1.0,10,30,2.0,4.0,,1.0,30,46,11,37,22,115,5.0,5,2.0,5.0,2.0,18.0,4.0,6.0,,1.0,3.0,11.0,34,26,27,6.0,6.0,30,10,3.0,17,9,26,8,1.0,14,3.0,61,8.0,6,13,27,5.0,45,14,59,,8,4.0,4.0,10,6.0,8,2.0,4.0,18,2.0,12,21,1.0,,18,,28,,13,1.0,2.0,,,1.0,,1.0,2.0,2.0,,97,11.0,12,3.0,,0.5666666666666667,0.6296296296296297,0.8181818181818182,0.2972972972972973,0.4,,0.2972972972972973,0.6521739130434783,1.0,0.6666666666666666,0.5602409638554217,0.8,0.5714285714285714,0.5876288659793815,0.75,0.55,0.4457831325301205,0.06521739130434782,0.10344827586206896,,0.5555555555555556,0.8333333333333334,0.7714285714285715,0.375,0.5909090909090909,0.3076923076923077,0.7017543859649122,0.3333333333333333,0.3333333333333333,0.4,0.25,0.5,0.6923076923076923,0.8888888888888888,0.7692307692307693,0.6470588235294118,0.4,,101.5,1.0,14.198019801980198,14.176470588235293,13.702970297029703,13.568627450980392,0.3493975903614458,0.7931034482758621,0.8846153846153846,0.6086956521739131,0.1927710843373494,0.375,0.375,0.5,0.012048192771084338,1.0,1.0,0.08433734939759036,0.14285714285714285,0.14285714285714285,1.0,0.3614457831325301,0.3333333333333333,0.3448275862068966,0.8,0.4,1.0,0.1,0.4,0.5,0.5,0.5714285714285714,0.75,0.14285714285714285,,0.7951807228915663,0.3333333333333333,0.5912746987951807,0.5837083333333334,0.6070857142857143,0.13541666666666666,0.22033898305084745,0.1565217391304348,0.09565217391304348,4.519565217391304,25.537837837837838,0.1188118811881188,2023-11-05,0022300142,GSW,,,1.0,,2.0,2.0,,0.02702702702702703,,0.03333333333333333,,,,,,2.0,,,1.0,,,,,0.25,,,,2.0,1.0,,,1.0,,,,,,,2023-24,2024,Regular Season,1610612739
48:00,103,104,32,20,13,207,20,26,3.0,5.0,6.0,6.0,12,24,1.0,4.0,5.0,10.0,1.0,4,19,,2.0,1.0,5.0,33,54,9,29,27,120,5.0,8,1.0,3.0,4.0,17.0,8.0,11.0,2.0,7.0,15.0,37.0,34,32,27,,4.0,18,4,8.0,17,9,26,4,5.0,12,5.0,61,5.0,10,13,17,1.0,31,15,46,1.0,9,5.0,4.0,10,5.0,10,1.0,5.0,20,8.0,11,24,,2.0,27,,37,7.0,19,3.0,5.0,,,3.0,,2.0,5.0,2.0,,103,37.0,32,3.0,3.0,0.5151515151515151,0.5483870967741935,1.0,0.3103448275862069,0.3333333333333333,0.2857142857142857,0.32142857142857145,0.6111111111111112,0.625,0.7272727272727273,0.5602409638554217,0.5909090909090909,0.6111111111111112,0.6122448979591837,0.6538461538461539,0.74,0.3493975903614458,0.14814814814814814,0.11538461538461539,0.16666666666666666,0.5,1.0,0.6538461538461539,0.47619047619047616,0.8125,0.2631578947368421,0.7142857142857143,0.375,0.8333333333333334,0.3333333333333333,0.21428571428571427,0.4,0.5714285714285714,0.7777777777777778,0.6666666666666666,0.75,0.875,0.03125,103.5,0.4,13.815533980582524,14.009615384615385,13.097087378640778,13.64423076923077,0.3132530120481928,0.7692307692307693,0.8695652173913043,0.6,0.2891566265060241,0.5,0.6,0.4166666666666667,0.04819277108433735,0.25,0.3333333333333333,0.12048192771084337,0.5,0.5,1.0,0.2289156626506024,0.21052631578947367,0.21052631578947367,1.0,0.45454545454545453,0.6,0.09090909090909091,0.18181818181818182,,,0.3333333333333333,1.0,0.2777777777777778,0.2,0.6626506024096386,0.2222222222222222,0.5574262195121952,0.54339375,0.5486294117647059,0.2,0.2878787878787879,0.14166666666666666,0.30833333333333335,5.194444444444445,25.348275862068967,0.3106796116504854,2023-11-08,0022300167,OKC,1.0,2.0,,1.0,2.0,1.0,,,,,0.1111111111111111,0.5,1.0,,,2.0,1.0,,,,2.0,,,0.3333333333333333,1.0,1.0,,2.0,,0.3333333333333333,1.0,,0.25,,,,,,2023-24,2024,Regular Season,1610612739
48:00,104,103,44,22,11,207,13,21,4.0,6.0,6.0,8.0,12,30,1.0,5.0,5.0,10.0,,6,20,,2.0,3.0,9.0,26,56,11,30,33,118,6.0,8,,2.0,3.0,15.0,12.0,22.0,5.0,14.0,18.0,57.0,30,22,24,9.0,6.0,20,6,3.0,15,8,23,3,5.0,7,7.0,54,3.0,8,14,18,4.0,36,11,47,3.0,13,11.0,2.0,5,4.0,6,2.0,1.0,11,5.0,13,24,3.0,,29,1.0,43,5.0,16,7.0,2.0,1.0,1.0,,,2.0,3.0,2.0,,103,54.0,42,3.0,4.0,0.5769230769230769,0.6521739130434783,0.7272727272727273,0.36666666666666664,,0.35714285714285715,0.36666666666666664,0.4642857142857143,0.75,0.5454545454545454,0.4941860465116279,0.6,0.5416666666666666,0.5625,0.6818181818181818,0.6195652173913043,0.3488372093023256,0.05357142857142857,,0.1,0.45454545454545453,1.0,0.6428571428571429,0.27586206896551724,0.5833333333333334,0.15789473684210525,0.6153846153846154,0.22916666666666666,0.25,0.29411764705882354,0.07142857142857142,0.4,,0.6666666666666666,0.5714285714285714,0.6,0.5,0.06666666666666667,103.5,0.6666666666666666,14.14423076923077,13.679611650485437,13.884615384615385,12.728155339805825,0.2441860465116279,0.6190476190476191,0.6190476190476191,0.5384615384615384,0.3488372093023256,0.4,0.4444444444444444,0.5833333333333334,0.05813953488372093,0.2,0.2,0.11627906976744186,0.5,0.5,1.0,0.23255813953488372,0.3,0.3,0.5,0.6,0.6666666666666666,,0.2,,,0.2222222222222222,0.75,0.25,0.3333333333333333,0.5930232558139535,0.3,0.48771569767441864,0.5562857142857143,0.48854166666666665,0.16494845360824742,0.23880597014925373,0.1271186440677966,0.4830508474576271,6.4875,25.503333333333334,0.4230769230769231,2023-11-11,0022300176,GSW,2.0,5.0,,,,1.0,,,,,0.1388888888888889,0.4,,1.0,,1.0,,,2.0,,,,1.0,0.25,,,,1.0,1.0,0.25,,,,,,,,,2023-24,2024,Regular Season,1610612739
48:00,94,96,39,13,15,190,9,14,2.0,4.0,4.0,6.0,16,35,4.0,7.0,2.0,5.0,,14,30,3.0,4.0,7.0,14.0,29,56,16,35,14,120,8.0,11,3.0,4.0,,25.0,14.0,23.0,7.0,15.0,4.0,53.0,24,34,36,12.0,14.0,30,14,3.0,12,12,24,10,2.0,5,6.0,60,4.0,12,17,10,3.0,30,16,46,3.0,3,2.0,1.0,3,1.0,8,1.0,2.0,11,4.0,11,18,,2.0,19,2.0,17,1.0,9,,1.0,,,,1.0,,1.0,,,95,53.0,39,1.0,,0.41379310344827586,0.5454545454545454,0.75,0.45714285714285713,0.75,0.4666666666666667,0.45714285714285713,0.5178571428571429,0.7272727272727273,0.6086956521739131,0.5824175824175825,0.8333333333333334,0.6447368421052632,0.6060606060606061,0.8333333333333334,0.6625,0.38461538461538464,0.05357142857142857,0.07142857142857142,0.05714285714285714,0.2727272727272727,0.6,0.8333333333333334,0.4444444444444444,0.8095238095238095,0.21052631578947367,0.8181818181818182,0.34782608695652173,0.8,0.42105263157894735,0.1875,0.3333333333333333,0.8,1.0,0.75,1.0,0.5555555555555556,0.07142857142857142,95.0,,16.351063829787233,13.989583333333334,15.52127659574468,13.822916666666666,0.15384615384615385,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.38461538461538464,0.45714285714285713,0.48484848484848486,0.375,0.07692307692307693,0.5714285714285714,0.5714285714285714,0.054945054945054944,0.4,0.4,1.0,0.32967032967032966,0.4666666666666667,0.4827586206896552,0.7142857142857143,0.26666666666666666,0.5,,0.26666666666666666,0.75,0.6666666666666666,0.15789473684210525,0.6666666666666666,0.3684210526315789,0.5,0.5384615384615384,0.4666666666666667,0.4884670329670329,0.4962,0.48103026315789477,0.09090909090909091,0.140625,0.20833333333333334,0.44166666666666665,7.507142857142857,26.622857142857143,0.4148936170212766,2023-11-13,0022300191,SAC,,1.0,1.0,,1.0,1.0,,0.02857142857142857,,0.03333333333333333,0.02631578947368421,,,1.0,,3.0,,,,,,,0.25,,,,,2.0,,,,,,,,,,,2023-24,2024,Regular Season,1610612739
