Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,LongMidRangeFGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LongMidRangeAssists,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg3aBlocked,Offensive Fouls Drawn,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,BlockedLongMidRange,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,Transition Take Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,LongMidRangePctBlocked,Transition Take Fouls,BlockedCorner3,Season,year,SeasonType,HeaveMakes
48:00,104.0,105.0,45.0,30.0,13.0,209.0,22.0,29.0,6.0,10.0,10.0,14.0,10.0,29.0,5.0,4.0,7.0,1.0,2.0,5.0,21.0,1.0,1.0,7.0,32.0,63.0,9.0,28.0,23.0,114.0,6.0,12.0,1.0,3.0,15.0,13.0,27.0,2.0,9.0,12.0,44.0,32.0,32.0,18.0,9.0,12.0,21.0,5.0,8.0,16.0,6.0,22.0,2.0,4.0,12.0,4.0,50.0,5.0,11.0,20.0,19.0,2.0,41.0,16.0,57.0,2.0,6.0,5.0,1.0,6.0,5.0,4.0,8.0,1.0,2.0,1.0,1.0,14.0,2.0,9.0,9.0,20.0,3.0,25.0,1.0,1.0,31.0,2.0,1.0,12.0,4.0,2.0,1.0,1.0,2.0,1.0,99.0,44.0,45.0,2.0,3.0,0.5,0.6153846153846154,0.6666666666666666,0.32142857142857145,0.2222222222222222,0.32142857142857145,0.5079365079365079,0.5,0.48148148148148145,0.5,0.46153846153846156,0.4444444444444444,0.5380952380952381,0.5357142857142857,0.48863636363636365,0.3076923076923077,0.12698412698412698,0.10344827586206896,0.1724137931034483,0.42857142857142855,1.0,0.8260869565217391,0.3548387096774194,0.625,0.2631578947368421,0.7090909090909091,0.32,0.2857142857142857,0.3684210526315789,0.4,0.3125,0.6,0.8823529411764706,1.0,0.6153846153846154,0.6666666666666666,0.047619047619047616,104.5,0.5,13.836538461538462,13.723809523809523,13.384615384615385,13.123809523809523,0.31868131868131866,0.7586206896551724,0.8461538461538461,0.5454545454545454,0.31868131868131866,0.3448275862068966,0.4166666666666667,0.4,0.054945054945054944,0.07692307692307693,0.5714285714285714,0.5714285714285714,1.0,0.23076923076923078,0.23809523809523808,0.23809523809523808,0.4,0.7692307692307693,0.6,0.07692307692307693,0.3888888888888889,0.7142857142857143,0.05555555555555555,0.5,0.19444444444444445,0.14285714285714285,0.6263736263736264,0.23809523809523808,0.5150554945054945,0.61312,0.5229819444444445,0.1188118811881188,0.1643835616438356,0.13157894736842105,0.38596491228070173,5.871428571428571,25.12857142857143,0.4326923076923077,2023-10-25,0022300072,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-24,2024,Regular Season,
48:00,104.0,103.0,13.0,23.0,8.0,207.0,8.0,9.0,1.0,1.0,,,18.0,29.0,17.0,2.0,4.0,1.0,3.0,12.0,28.0,4.0,2.0,5.0,34.0,55.0,14.0,32.0,12.0,122.0,3.0,3.0,5.0,,9.0,2.0,3.0,3.0,8.0,4.0,17.0,42.0,26.0,33.0,9.0,2.0,28.0,12.0,3.0,21.0,11.0,32.0,9.0,2.0,6.0,11.0,75.0,4.0,4.0,22.0,15.0,2.0,39.0,8.0,47.0,,14.0,7.0,7.0,10.0,1.0,6.0,9.0,,4.0,,2.0,19.0,,1.0,12.0,24.0,3.0,16.0,,2.0,14.0,1.0,,5.0,2.0,3.0,1.0,2.0,3.0,3.0,113.0,17.0,13.0,4.0,2.0,0.6176470588235294,0.6363636363636364,0.7857142857142857,0.4375,0.375,0.4375,0.6181818181818182,1.0,0.6666666666666666,0.632183908045977,0.5625,0.5909090909090909,0.6559139784946236,0.5625,0.6538461538461539,0.367816091954023,0.05454545454545454,0.1111111111111111,0.06896551724137931,0.5263157894736842,0.6666666666666666,0.625,0.19047619047619047,0.8148148148148148,0.23529411764705882,0.7254901960784313,0.21052631578947367,1.0,0.18181818181818182,0.1111111111111111,0.26666666666666666,0.75,0.6,0.6,0.8095238095238095,0.8333333333333334,,103.5,1.0,15.125,12.689320388349515,14.682692307692308,12.20388349514563,0.10344827586206896,0.8888888888888888,1.0,0.75,0.3333333333333333,0.6206896551724138,0.6666666666666666,0.6111111111111112,0.19540229885057472,0.04597701149425287,0.5,0.5,1.0,0.3218390804597701,0.42857142857142855,0.42857142857142855,0.75,0.125,1.0,0.5,,,0.2727272727272727,0.3333333333333333,0.45454545454545453,0.4,0.47126436781609193,0.42857142857142855,0.48286609195402297,0.49725,0.4803954545454545,0.06593406593406594,0.0847457627118644,0.07377049180327869,0.13934426229508196,9.85818181818182,26.415625,0.125,2023-10-27,0022300087,GSW,8.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.2,0.47058823529411764,0.47058823529411764,0.5,0.125,0.25,1.0,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,2023-24,2024,Regular Season,
53:00,112.0,113.0,47.0,18.0,14.0,225.0,19.0,26.0,5.0,7.0,9.0,14.0,4.0,19.0,8.0,5.0,16.0,1.0,6.0,10.0,29.0,1.0,4.0,13.0,28.0,53.0,15.0,45.0,26.0,127.0,5.0,8.0,3.0,6.0,16.0,10.0,24.0,5.0,19.0,16.0,51.0,32.0,24.0,33.0,12.0,6.0,28.0,10.0,5.0,16.0,11.0,27.0,6.0,5.0,11.0,4.0,65.0,7.0,7.0,27.0,18.0,4.0,49.0,14.0,63.0,1.0,4.0,3.0,1.0,6.0,1.0,6.0,6.0,,,,4.0,12.0,,3.0,13.0,22.0,,28.0,1.0,3.0,34.0,2.0,,13.0,5.0,4.0,4.0,,4.0,2.0,111.0,51.0,47.0,2.0,5.0,0.5714285714285714,0.64,0.7333333333333333,0.3333333333333333,0.2631578947368421,0.3409090909090909,0.5283018867924528,0.625,0.4166666666666667,0.5153061224489796,0.45454545454545453,0.4069767441860465,0.5570175438596491,0.5714285714285714,0.49038461538461536,0.45918367346938777,0.09433962264150944,0.07692307692307693,0.15789473684210525,0.5,0.8,0.75,0.28,0.9,0.2413793103448276,0.8333333333333334,0.25925925925925924,0.2857142857142857,0.3333333333333333,,0.2777777777777778,0.5,0.9166666666666666,1.0,0.8636363636363636,1.0,0.02127659574468085,101.88679245283019,0.5,13.616071428571429,14.646017699115044,13.089285714285714,14.212389380530974,0.2653061224489796,0.7307692307692307,0.7916666666666666,0.5789473684210527,0.19387755102040816,0.21052631578947367,0.25,1.0,0.08163265306122448,0.16326530612244897,0.3125,0.3333333333333333,1.0,0.29591836734693877,0.3448275862068966,0.35714285714285715,0.6,0.6363636363636364,0.7142857142857143,0.09090909090909091,0.32558139534883723,0.6428571428571429,0.13953488372093023,0.16666666666666666,0.3023255813953488,0.3076923076923077,0.7244897959183674,0.35714285714285715,0.5430386597938145,0.5642050000000001,0.5491904761904761,0.11926605504587157,0.203125,0.12598425196850394,0.4015748031496063,6.20566037735849,25.37333333333333,0.41964285714285715,2023-10-29,0022300100,LAL,5.0,2.0,,,1.0,1.0,,,,,0.625,0.625,0.2,0.18181818181818182,,,,1.0,2.0,1.0,1.0,0.044444444444444446,0.0625,0.034482758620689655,0.18181818181818182,0.2,,,,,,,,,,,,,,,,2023-24,2024,Regular Season,
48:00,96.0,95.0,30.0,30.0,6.0,191.0,8.0,13.0,2.0,4.0,3.0,5.0,17.0,27.0,10.0,1.0,7.0,,3.0,10.0,24.0,4.0,4.0,9.0,28.0,50.0,11.0,31.0,13.0,102.0,2.0,4.0,4.0,,10.0,10.0,13.0,4.0,12.0,1.0,33.0,44.0,12.0,30.0,3.0,,24.0,10.0,3.0,22.0,10.0,32.0,9.0,1.0,6.0,13.0,74.0,2.0,6.0,16.0,17.0,2.0,35.0,8.0,43.0,,5.0,2.0,3.0,8.0,5.0,4.0,10.0,3.0,4.0,,,18.0,,6.0,8.0,17.0,,17.0,1.0,2.0,15.0,1.0,1.0,5.0,1.0,6.0,2.0,3.0,6.0,1.0,92.0,33.0,30.0,3.0,1.0,0.7857142857142857,0.7857142857142857,0.9090909090909091,0.3548387096774194,0.3333333333333333,0.3548387096774194,0.56,0.5,0.7692307692307693,0.5493827160493827,0.625,0.64,0.5804597701149425,0.625,0.6346153846153846,0.38271604938271603,0.06,0.15384615384615385,0.037037037037037035,0.4444444444444444,1.0,0.6538461538461539,0.2727272727272727,0.6666666666666666,0.10526315789473684,0.66,0.1951219512195122,0.4,0.3,0.14285714285714285,0.15384615384615385,0.6666666666666666,0.6470588235294118,0.6666666666666666,0.65,0.75,,95.5,0.16666666666666666,14.979166666666666,15.178947368421053,14.614583333333334,14.357894736842105,0.16049382716049382,0.6153846153846154,0.7272727272727273,0.75,0.3333333333333333,0.6296296296296297,0.6538461538461539,0.7647058823529411,0.12345679012345678,0.08641975308641975,0.14285714285714285,0.14285714285714285,1.0,0.2962962962962963,0.4166666666666667,0.43478260869565216,0.9,0.5,0.5,0.5,0.2,0.6,0.12,,0.36,0.4444444444444444,0.5432098765432098,0.4166666666666667,0.4785962962962963,0.5489583333333333,0.484606,0.06976744186046512,0.09259259259259259,0.09803921568627451,0.3235294117647059,8.578,26.12258064516129,0.3125,2023-11-01,0022300126,GSW,3.0,,2.0,2.0,3.0,,,1.0,,0.5,0.3,0.3,1.0,,0.5,0.5,0.03125,,1.0,,1.0,0.03225806451612903,,0.041666666666666664,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2023-24,2024,Regular Season,
48:00,94.0,94.0,30.0,19.0,11.0,188.0,14.0,22.0,3.0,5.0,3.0,4.0,13.0,28.0,1.0,6.0,11.0,3.0,6.0,7.0,25.0,4.0,3.0,9.0,27.0,51.0,13.0,36.0,14.0,107.0,3.0,6.0,5.0,1.0,10.0,7.0,12.0,6.0,15.0,6.0,38.0,34.0,20.0,33.0,6.0,,24.0,7.0,6.0,17.0,11.0,28.0,5.0,6.0,8.0,9.0,67.0,6.0,5.0,25.0,18.0,3.0,46.0,13.0,59.0,,4.0,2.0,2.0,5.0,1.0,2.0,6.0,,3.0,2.0,1.0,11.0,1.0,2.0,8.0,18.0,1.0,19.0,1.0,1.0,20.0,2.0,,7.0,4.0,3.0,1.0,1.0,3.0,3.0,97.0,38.0,30.0,2.0,4.0,0.6296296296296297,0.6296296296296297,0.8461538461538461,0.3611111111111111,0.4,0.37142857142857144,0.5294117647058824,0.5,0.5833333333333334,0.5344827586206896,0.4090909090909091,0.5925925925925926,0.5572916666666666,0.4166666666666667,0.59375,0.41379310344827586,0.11764705882352941,0.09090909090909091,0.14285714285714285,0.45454545454545453,1.0,0.8181818181818182,0.20833333333333334,0.8333333333333334,0.2857142857142857,0.8269230769230769,0.24444444444444444,0.25,0.2,,0.375,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.8695652173913043,0.7142857142857143,,94.0,1.0,14.925531914893616,15.712765957446809,14.340425531914894,15.436170212765957,0.25287356321839083,0.6363636363636364,0.7,0.5714285714285714,0.3218390804597701,0.4642857142857143,0.5416666666666666,0.6923076923076923,0.011494252873563218,0.12643678160919541,0.5454545454545454,0.5454545454545454,1.0,0.28735632183908044,0.28,0.28,0.7142857142857143,0.45454545454545453,0.6,0.36363636363636365,0.14814814814814814,0.75,0.2222222222222222,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2916666666666667,0.5140529069767442,0.43564166666666665,0.5006576923076923,0.07608695652173914,0.125,0.09345794392523364,0.35514018691588783,4.588235294117647,26.555555555555557,0.3191489361702128,2023-11-04,0022300137,HOU,,1.0,1.0,1.0,,1.0,,,,0.2,,,,0.09090909090909091,0.25,,,1.0,,,1.0,,,,,,1.0,1.0,,2.0,0.5,,,,,,,,,,,2023-24,2024,Regular Season,
48:00,93.0,91.0,23.0,31.0,6.0,184.0,16.0,19.0,1.0,2.0,3.0,4.0,11.0,19.0,6.0,2.0,3.0,1.0,1.0,13.0,28.0,3.0,3.0,5.0,28.0,44.0,15.0,31.0,21.0,122.0,1.0,2.0,3.0,,8.0,5.0,7.0,4.0,6.0,15.0,37.0,32.0,24.0,36.0,9.0,,28.0,13.0,1.0,16.0,12.0,28.0,10.0,2.0,10.0,5.0,68.0,3.0,3.0,21.0,10.0,4.0,35.0,6.0,41.0,1.0,8.0,5.0,3.0,5.0,,2.0,6.0,3.0,3.0,,,11.0,1.0,1.0,9.0,19.0,2.0,22.0,,,27.0,2.0,,10.0,3.0,2.0,1.0,1.0,4.0,3.0,114.0,37.0,23.0,2.0,3.0,0.5714285714285714,0.5714285714285714,0.8,0.4838709677419355,0.6666666666666666,0.4838709677419355,0.6363636363636364,0.5,0.7142857142857143,0.6733333333333333,0.8,0.8461538461538461,0.7011494252873564,0.8,0.8409090909090909,0.41333333333333333,0.022727272727272728,,0.05263157894736842,0.45454545454545453,1.0,0.5263157894736842,0.2,0.84,0.1875,0.7045454545454546,0.1935483870967742,0.3333333333333333,0.25,,0.2,0.5714285714285714,0.5555555555555556,0.3333333333333333,0.8,1.0,0.034482758620689655,92.0,0.75,14.935483870967742,16.384615384615383,14.56989247311828,15.483516483516484,0.25333333333333335,0.8421052631578947,0.8421052631578947,0.625,0.25333333333333335,0.5789473684210527,0.6111111111111112,0.45454545454545453,0.08,0.04,0.6666666666666666,0.6666666666666666,1.0,0.37333333333333335,0.4642857142857143,0.48148148148148145,0.7692307692307693,0.4,0.5,0.6,0.3076923076923077,0.75,0.07692307692307693,1.0,0.38461538461538464,0.6,0.6666666666666666,0.4642857142857143,0.4906753333333333,0.6114875,0.4554923076923077,0.13095238095238096,0.19230769230769232,0.06557377049180328,0.30327868852459017,6.713636363636363,26.312903225806455,0.24731182795698925,2023-11-06,0022300153,HOU,1.0,,2.0,2.0,1.0,1.0,,1.0,,0.6666666666666666,0.16666666666666666,0.16666666666666666,1.0,,0.6666666666666666,1.0,0.03125,,1.0,2.0,,0.03225806451612903,,0.03571428571428571,,,,,,,,2.0,2.0,,,,,,,,,2023-24,2024,Regular Season,
53:00,106.0,107.0,23.0,46.0,9.0,213.0,6.0,10.0,1.0,2.0,1.0,2.0,20.0,38.0,17.0,1.0,5.0,,,7.0,17.0,1.0,1.0,3.0,36.0,65.0,8.0,22.0,22.0,118.0,4.0,5.0,1.0,2.0,10.0,8.0,14.0,1.0,3.0,8.0,27.0,38.0,34.0,21.0,3.0,4.0,17.0,7.0,6.0,19.0,7.0,26.0,6.0,1.0,3.0,9.0,59.0,4.0,5.0,18.0,10.0,5.0,33.0,9.0,42.0,1.0,10.0,10.0,,11.0,,6.0,7.0,3.0,5.0,1.0,,18.0,1.0,5.0,18.0,29.0,,24.0,,1.0,29.0,3.0,2.0,12.0,1.0,5.0,3.0,2.0,5.0,2.0,108.0,27.0,23.0,1.0,1.0,0.5277777777777778,0.5588235294117647,0.875,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.5538461538461539,0.8,0.5714285714285714,0.5517241379310345,0.6666666666666666,0.5588235294117647,0.5918367346938775,0.625,0.6842105263157895,0.25287356321839083,0.09230769230769231,0.1,0.13157894736842105,0.6111111111111112,0.8333333333333334,0.45454545454545453,0.1724137931034483,0.75,0.3076923076923077,0.6086956521739131,0.21428571428571427,,0.16666666666666666,0.2857142857142857,0.1111111111111111,0.2,0.5833333333333334,0.4,0.8421052631578947,0.4,0.027777777777777776,96.45283018867924,0.4,15.056603773584905,14.80373831775701,14.783018867924529,14.19626168224299,0.11494252873563218,0.6,0.6666666666666666,0.5,0.4367816091954023,0.5263157894736842,0.6060606060606061,0.45,0.19540229885057472,0.05747126436781609,0.2,0.2,1.0,0.19540229885057472,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.3333333333333333,0.5,0.16666666666666666,0.11764705882352941,0.5,,,0.17647058823529413,0.3333333333333333,0.367816091954023,0.4117647058823529,0.44644597701149424,0.39136666666666664,0.41844117647058826,0.14432989690721648,0.16216216216216217,0.0847457627118644,0.2288135593220339,8.80923076923077,26.286363636363635,0.2169811320754717,2023-11-08,0022300170,POR,10.0,,,,7.0,3.0,1.0,2.0,,,0.5882352941176471,0.5882352941176471,0.7,,,,0.08695652173913043,,,3.0,1.0,,,,0.75,,,,,,,,,,,,,,,,,2023-24,2024,Regular Season,
48:00,98.0,99.0,17.0,8.0,10.0,197.0,13.0,20.0,1.0,2.0,3.0,4.0,19.0,33.0,4.0,3.0,6.0,,,4.0,24.0,4.0,2.0,5.0,32.0,57.0,7.0,30.0,13.0,98.0,2.0,4.0,4.0,2.0,6.0,3.0,10.0,2.0,5.0,5.0,17.0,30.0,34.0,21.0,,2.0,24.0,4.0,9.0,15.0,7.0,22.0,4.0,3.0,8.0,7.0,51.0,3.0,8.0,22.0,10.0,2.0,34.0,11.0,45.0,,9.0,6.0,3.0,10.0,3.0,5.0,6.0,3.0,5.0,,,16.0,2.0,3.0,8.0,15.0,3.0,22.0,,3.0,16.0,4.0,,8.0,2.0,5.0,1.0,4.0,5.0,3.0,92.0,17.0,17.0,3.0,2.0,0.46875,0.4838709677419355,1.0,0.23333333333333334,0.4,0.23333333333333334,0.5614035087719298,0.5,0.3,0.4885057471264368,0.25,0.4,0.5268817204301075,0.3333333333333333,0.4722222222222222,0.3448275862068966,0.15789473684210525,0.15,0.18181818181818182,0.625,1.0,0.5263157894736842,0.32,0.6875,0.13043478260869565,0.6274509803921569,0.22916666666666666,0.2857142857142857,0.35714285714285715,0.25,0.15,0.4,0.6363636363636364,0.3333333333333333,0.6923076923076923,0.6666666666666666,,98.5,0.6,13.918367346938776,15.313131313131313,13.193877551020408,14.424242424242424,0.22988505747126436,0.65,0.7647058823529411,0.6153846153846154,0.3793103448275862,0.5757575757575758,0.7037037037037037,0.3684210526315789,0.04597701149425287,0.06896551724137931,0.5,0.5,1.0,0.27586206896551724,0.16666666666666666,0.16666666666666666,1.0,0.25,0.5,0.5,0.26666666666666666,0.75,,,0.3333333333333333,0.4,0.5747126436781609,0.16666666666666666,0.5103137931034483,0.5187785714285714,0.5073333333333333,0.08791208791208792,0.13114754098360656,0.061224489795918366,0.17346938775510204,6.778947368421052,25.723333333333336,0.17346938775510204,2023-11-10,0022300016,OKC,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,2023-24,2024,Regular Season,
48:00,94.0,96.0,39.0,13.0,15.0,190.0,9.0,14.0,2.0,4.0,4.0,6.0,16.0,35.0,7.0,2.0,5.0,,1.0,14.0,30.0,4.0,7.0,14.0,29.0,56.0,16.0,35.0,14.0,120.0,8.0,11.0,4.0,,25.0,14.0,23.0,7.0,15.0,4.0,53.0,24.0,34.0,36.0,12.0,14.0,30.0,14.0,3.0,12.0,12.0,24.0,10.0,2.0,5.0,6.0,60.0,4.0,12.0,17.0,10.0,3.0,30.0,16.0,46.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,,2.0,11.0,1.0,4.0,11.0,18.0,,19.0,,1.0,17.0,1.0,,9.0,,1.0,,,1.0,,95.0,53.0,39.0,1.0,,0.41379310344827586,0.5454545454545454,0.75,0.45714285714285713,0.4666666666666667,0.45714285714285713,0.5178571428571429,0.7272727272727273,0.6086956521739131,0.5824175824175825,0.8333333333333334,0.6447368421052632,0.6060606060606061,0.8333333333333334,0.6625,0.38461538461538464,0.05357142857142857,0.07142857142857142,0.05714285714285714,0.2727272727272727,0.6,0.8333333333333334,0.4444444444444444,0.8095238095238095,0.21052631578947367,0.8181818181818182,0.34782608695652173,0.8,0.42105263157894735,,0.1875,0.8,1.0,0.75,1.0,0.5555555555555556,0.07142857142857142,95.0,,16.351063829787233,13.989583333333334,15.52127659574468,13.822916666666666,0.15384615384615385,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.38461538461538464,0.45714285714285713,0.48484848484848486,0.375,0.07692307692307693,0.054945054945054944,0.4,0.4,1.0,0.32967032967032966,0.4666666666666667,0.4827586206896552,0.7142857142857143,0.26666666666666666,0.5,0.26666666666666666,0.15789473684210525,0.6666666666666666,0.02631578947368421,,0.3684210526315789,0.5,0.5384615384615384,0.4666666666666667,0.4884670329670329,0.4962,0.48103026315789477,0.09090909090909091,0.140625,0.20833333333333334,0.44166666666666665,7.507142857142857,26.622857142857143,0.4148936170212766,2023-11-13,0022300191,CLE,4.0,,3.0,3.0,1.0,2.0,,,,0.75,0.5714285714285714,0.5714285714285714,0.25,,0.75,0.6666666666666666,,,1.0,2.0,,0.02857142857142857,,0.03333333333333333,0.3333333333333333,,,1.0,,,,,,,,,,,,,,2023-24,2024,Regular Season,
48:00,109.0,107.0,26.0,10.0,6.0,216.0,19.0,27.0,1.0,2.0,1.0,2.0,7.0,16.0,11.0,4.0,9.0,1.0,1.0,7.0,20.0,1.0,1.0,4.0,31.0,54.0,11.0,29.0,15.0,110.0,3.0,5.0,1.0,,6.0,4.0,8.0,2.0,5.0,5.0,19.0,28.0,34.0,33.0,,6.0,20.0,7.0,1.0,14.0,11.0,25.0,7.0,4.0,10.0,3.0,61.0,2.0,5.0,23.0,14.0,1.0,38.0,7.0,45.0,1.0,12.0,9.0,3.0,20.0,1.0,14.0,3.0,1.0,6.0,,,23.0,1.0,8.0,10.0,17.0,2.0,20.0,1.0,,19.0,3.0,,8.0,3.0,6.0,5.0,1.0,6.0,5.0,104.0,19.0,26.0,,3.0,0.45161290322580644,0.5,1.0,0.3793103448275862,0.4,0.3793103448275862,0.5740740740740741,0.6,0.5,0.572289156626506,0.5,0.5384615384615384,0.6043956043956044,0.5,0.5588235294117647,0.3493975903614458,0.018518518518518517,,0.0625,0.8695652173913043,0.5,0.7,0.21739130434782608,0.8214285714285714,0.1111111111111111,0.7708333333333334,0.17073170731707318,0.375,0.2222222222222222,,0.07692307692307693,0.8,0.5555555555555556,1.0,0.8260869565217391,0.8,0.025,108.0,0.8333333333333334,13.440366972477063,13.22429906542056,13.211009174311927,12.710280373831775,0.3253012048192771,0.7037037037037037,0.7037037037037037,0.5263157894736842,0.1927710843373494,0.4375,0.4666666666666667,0.42857142857142855,0.13253012048192772,0.10843373493975904,0.4444444444444444,0.4444444444444444,1.0,0.24096385542168675,0.35,0.35,1.0,0.3333333333333333,0.5,0.16666666666666666,0.15384615384615385,0.5,0.07692307692307693,1.0,0.3076923076923077,0.25,0.6746987951807228,0.35,0.5253927710843374,0.47345,0.4706192307692308,0.09090909090909091,0.13559322033898305,0.05454545454545454,0.17272727272727273,6.964814814814815,25.67241379310345,0.23853211009174313,2023-11-15,0022300198,LAL,5.0,,,,1.0,1.0,,,,,0.45454545454545453,0.45454545454545453,0.2,,,,,,,2.0,,,,,0.2,,,,1.0,,,,,,,,,,,,,2023-24,2024,Regular Season,
