PLAYER_ID,date,team_poss,pullup_PULL_UP_FGM,pullup_PULL_UP_FGA,pullup_PULL_UP_FG_PCT,pullup_PULL_UP_PTS,pullup_PULL_UP_FG3M,pullup_PULL_UP_FG3A,pullup_PULL_UP_FG3_PCT,pullup_PULL_UP_EFG_PCT,DIST_FEET,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF
201143,20240527,94,0,0,,0,0.0,0.0,,,14106.0,2.7,1.4,1.3,3.86,3.76,3.99
201950,20240527,94,2,6,0.333,6,2.0,6.0,0.333,0.5,14368.0,2.7,1.4,1.3,4.0,3.88,4.13
203926,20240527,94,1,1,1.0,3,1.0,1.0,1.0,1.5,5691.0,1.1,0.5,0.5,4.87,4.9,4.04
204456,20240527,94,1,3,0.333,2,0.0,0.0,,0.333,11020.0,2.1,1.1,1.0,4.65,5.12,4.22
1626167,20240527,94,0,1,0.0,0,0.0,1.0,0.0,0.0,10621.0,2.0,1.0,1.0,4.22,4.72,3.8
1627759,20240527,94,3,7,0.429,9,3.0,6.0,0.5,0.643,17017.0,3.2,1.7,1.5,4.09,4.13,4.05
1627783,20240527,94,3,6,0.5,6,0.0,0.0,,0.5,14504.0,2.7,1.4,1.3,3.9,4.39,3.48
1628369,20240527,94,2,12,0.167,6,2.0,9.0,0.222,0.25,15549.0,2.9,1.6,1.3,3.72,3.67,3.79
1628401,20240527,94,2,5,0.4,4,0.0,3.0,0.0,0.4,16107.0,3.1,1.7,1.4,4.16,4.19,4.12
1629614,20240527,94,5,8,0.625,11,1.0,3.0,0.333,0.688,15761.0,3.0,1.5,1.4,4.39,4.84,3.76
1630167,20240527,94,1,2,0.5,3,1.0,2.0,0.5,0.75,11818.0,2.2,1.1,1.1,4.2,4.36,4.06
1630174,20240527,94,2,4,0.5,4,0.0,2.0,0.0,0.5,14523.0,2.8,1.4,1.4,4.45,4.88,4.1
1630202,20240527,94,1,1,1.0,3,1.0,1.0,1.0,1.5,4032.0,0.8,0.4,0.4,4.83,4.52,5.19
1630214,20240527,94,0,0,,0,,,,,3662.0,0.7,0.4,0.3,4.37,4.79,3.9
1630543,20240527,94,0,0,,0,,,,,4732.0,0.9,0.5,0.4,4.18,4.93,3.5
1630573,20240527,94,0,0,,0,0.0,0.0,,,6295.0,1.2,0.6,0.6,4.7,4.86,4.55
1641767,20240527,94,0,0,,0,0.0,0.0,,,9372.0,1.8,0.9,0.9,4.92,4.96,4.87
