EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,PenaltyShotQualityAvg,PenaltyOffPossPct,Fg2aBlocked,LongMidRangeAssists,BadPassTurnovers,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,SecondChanceCorner3FGA,SecondChanceFG3A,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,SecondChanceCorner3Frequency,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG3M,PenaltyFtPoints,Steals,BadPassSteals,ShootingFouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,BlocksRecoveredPct,ShortMidRangeFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Corner3FGM,Corner3Assists,FTDefRebounds,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,ShortMidRangeFGM,ShortMidRangeAssists,BlockingFoulsDrawn,BlockedLongMidRange,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Technical Free Throw Trips,BlockedCorner3,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,Travels,Charge Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsPutbacks,LostBallSteals,SecondChanceTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes,team_id,year,season,team_vs
101141-200771-203496-203917-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Robert Covington, Nik Stauskas, Dario Saric","Ilyasova, Rodriguez, Covington, Stauskas, Saric",101141-200771-203496-203917-203967,PHI,152.0,3,3.0,5.0,6.0,5.0,1.0,11.0,,3.0,,1.0,1.0,3.0,,1.0,6.0,1.0,5.0,,,1.0,,,2.0,,,1.0,,3.0,1.0,1.0,2.0,1.0,3.0,,1.0,,1.0,1.0,,,,5.0,,,0.16666666666666666,,0.35714285714285715,,0.35714285714285715,,0.14285714285714285,1.0,0.5,0.2,0.6666666666666666,0.2,0.3333333333333333,,,,,104.21052631578948,13.0,14.8,12.833333333333334,12.2,0.42857142857142855,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,1.0,,,0.5714285714285714,0.5154928571428571,0.6012,,10.049999999999999,22.7,3.0,,2.0,3.0,0.36035,0.5,,,,,,,,1.0,1.0,,,1.0,,,,3.0,,,1.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,0.5,1.0,0.14285714285714285,,,,0.5,,,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-203496-203917-204456,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Robert Covington, Nik Stauskas, T.J. McConnell","Ilyasova, Rodriguez, Covington, Stauskas, McConnell",101141-200771-203496-203917-204456,PHI,22.0,1,,1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,0.5,,,,,,1.0,,,,,,,130.9090909090909,5.0,17.0,5.0,17.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,2.0,,1.0,1.0,,,,,,0.5,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-203496-203954-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Robert Covington, Joel Embiid, Dario Saric","Ilyasova, Rodriguez, Covington, Embiid, Saric",101141-200771-203496-203954-203967,PHI,784.0,4,13.0,-13.0,25.0,28.0,3.0,53.0,1.0,1.0,,,,1.0,8.0,2.0,6.0,9.0,27.0,40.0,,,4.0,,4.0,8.0,,2.0,,6.0,2.0,2.0,5.0,3.0,8.0,,3.0,2.0,1.0,5.0,1.0,1.0,2.0,23.0,,,0.3333333333333333,,0.43333333333333335,,0.5869565217391305,0.6666666666666666,0.6,0.6,0.5,0.5,0.5555555555555556,0.3,,1.0,0.5,,,97.34693877551021,17.52,12.357142857142858,17.32,11.214285714285714,0.06666666666666667,1.0,1.0,,0.06666666666666667,,,0.5333333333333333,,,,0.6666666666666666,0.45951,,0.14814814814814814,11.049999999999999,25.044444444444444,22.0,14.0,6.0,21.0,0.44445,0.88,,,2.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,7.0,25.0,6.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,9.0,16.0,,3.0,24.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.625,0.6,0.5,0.6,0.06666666666666667,0.25,0.25,0.5,0.07692307692307693,1.0,0.07692307692307693,0.25,0.16666666666666666,0.3333333333333333,0.9259259259259259,,1.0,,,,,4.0,2.0,6.0,14.0,3.0,12.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,,4.0,0.42857142857142855,,,0.26666666666666666,0.46153846153846156,0.3333333333333333,1.0,,0.16666666666666666,0.3333333333333333,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,0.25,0.25,,,,1.0,,1.0,,4.0,,,2.0,,0.16666666666666666,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-200771-203917-203954-203967,1610612755,"Ersan Ilyasova, Sergio Rodriguez, Nik Stauskas, Joel Embiid, Dario Saric","Ilyasova, Rodriguez, Stauskas, Embiid, Saric",101141-200771-203917-203954-203967,PHI,275.0,3,5.0,-2.0,9.0,10.0,1.0,19.0,1.0,2.0,,,1.0,3.0,,2.0,5.0,,10.0,12.0,,,1.0,4.0,,,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,,,,,1.0,1.0,1.0,9.0,1.0,1.0,0.4,,0.4,,0.5555555555555556,0.5,,,0.5,0.3333333333333333,0.4,0.3333333333333333,,0.5,,1.0,0.3333333333333333,99.4909090909091,19.0,10.4,18.555555555555557,7.7,0.4,0.5,0.5,1.0,0.6,0.3333333333333333,0.3333333333333333,,,,,0.4,0.36756,,0.1,12.459999999999999,,6.0,1.0,3.0,6.0,0.3503,0.6666666666666666,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,6.0,,,,,,,,2.0,5.0,8.0,,1.0,6.0,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,0.3333333333333333,1.0,,,0.16666666666666666,0.16666666666666666,0.6,,,,,,,,,,6.0,,4.0,,,1.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201573-203496-203917-203954,1610612755,"Ersan Ilyasova, Jerryd Bayless, Robert Covington, Nik Stauskas, Joel Embiid","Ilyasova, Bayless, Covington, Stauskas, Embiid",101141-201573-203496-203917-203954,PHI,399.0,1,7.0,-9.0,12.0,12.0,1.0,24.0,,2.0,,1.0,,2.0,2.0,1.0,6.0,3.0,6.0,15.0,,1.0,,,2.0,2.0,,1.0,,3.0,1.0,2.0,4.0,1.0,5.0,,2.0,1.0,1.0,3.0,1.0,,1.0,6.0,,,0.16666666666666666,,0.2777777777777778,,0.3,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2,0.5,0.14285714285714285,0.5,,1.0,0.5,,86.61654135338345,18.833333333333332,14.416666666666666,18.666666666666668,14.166666666666666,0.2222222222222222,,,,0.2222222222222222,,,0.2222222222222222,1.0,,,0.5555555555555556,0.4250055555555556,0.5757,,8.866666666666667,25.366666666666664,8.0,5.0,3.0,8.0,0.47159166666666663,0.6666666666666666,1.0,,1.0,0.16666666666666666,0.5,,,2.0,1.0,1.0,1.0,1.0,,3.0,4.0,3.0,,1.0,1.0,1.0,,2.0,4.0,2.0,2.0,,,4.0,1.0,0.3333333333333333,0.3333333333333333,,0.25,0.2857142857142857,,,,0.1111111111111111,0.5,0.5,1.0,0.3333333333333333,,0.16666666666666666,0.5,,,0.6666666666666666,,,,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,,,1.0,1.0,0.3333333333333333,,1.0,0.2222222222222222,0.3333333333333333,0.5,,1.0,,,,,,,2.0,,,,1.0,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201573-203496-203917-203967,1610612755,"Ersan Ilyasova, Jerryd Bayless, Robert Covington, Nik Stauskas, Dario Saric","Ilyasova, Bayless, Covington, Stauskas, Saric",101141-201573-203496-203917-203967,PHI,242.0,1,4.0,,9.0,9.0,2.0,18.0,2.0,4.0,2.0,2.0,,1.0,2.0,2.0,6.0,3.0,7.0,7.0,2.0,2.0,5.0,,4.0,2.0,,,,,2.0,,2.0,2.0,4.0,,,1.0,,1.0,,,,2.0,,,0.3333333333333333,1.0,0.2222222222222222,1.0,0.35,1.25,0.3333333333333333,,,0.5,0.6666666666666666,0.2857142857142857,0.5,,,,,107.10743801652893,15.666666666666666,11.222222222222221,15.333333333333334,11.11111111111111,0.4444444444444444,0.5,0.6666666666666666,,0.1111111111111111,,,0.2222222222222222,1.0,1.0,,0.7777777777777778,0.5095944444444445,0.51215,0.7142857142857143,6.183333333333334,25.400000000000002,9.0,9.0,6.0,9.0,0.5095944444444445,1.0,1.0,,,0.16666666666666666,0.25,,2.0,4.0,1.0,1.0,,,2.0,3.0,7.0,,,,,,2.0,1.0,1.0,4.0,3.0,1.0,1.0,7.0,,,,0.3333333333333333,0.2222222222222222,0.35,1.0,,1.0,0.1111111111111111,,,,0.4444444444444444,0.5,0.1111111111111111,,0.1111111111111111,0.16666666666666666,1.0,,,,,,,1.0,,2.0,3.0,,3.0,2.0,1.0,1.0,,1.0,,,,1.0,,,,0.1111111111111111,0.2222222222222222,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201573-203917-203967-204456,1610612755,"Ersan Ilyasova, Jerryd Bayless, Nik Stauskas, Dario Saric, T.J. McConnell","Ilyasova, Bayless, Stauskas, Saric, McConnell",101141-201573-203917-203967-204456,PHI,30.0,1,,-2.0,1.0,1.0,,2.0,,,,,,,1.0,,,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,96.0,26.0,4.0,26.0,4.0,,,,,,,,1.0,,,,1.0,,,,,26.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203138-203457-204456,1610612755,"Ersan Ilyasova, Gerald Henderson, Hollis Thompson, Nerlens Noel, T.J. McConnell","Ilyasova, Henderson, Thompson, Noel, McConnell",101141-201945-203138-203457-204456,PHI,68.0,1,1.0,-2.0,1.0,2.0,,3.0,,,,,1.0,1.0,,1.0,1.0,,2.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,63.529411764705884,25.0,21.5,25.0,16.0,,,,,1.0,1.0,1.0,,,,,,0.4179,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203138-203496-203967,1610612755,"Ersan Ilyasova, Gerald Henderson, Hollis Thompson, Robert Covington, Dario Saric","Ilyasova, Henderson, Thompson, Covington, Saric",101141-201945-203138-203496-203967,PHI,14.0,1,,-1.0,1.0,1.0,,2.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,205.71428571428572,5.0,9.0,5.0,9.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,2.0,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203138-203954-204456,1610612755,"Ersan Ilyasova, Gerald Henderson, Hollis Thompson, Joel Embiid, T.J. McConnell","Ilyasova, Henderson, Thompson, Embiid, McConnell",101141-201945-203138-203954-204456,PHI,156.0,2,3.0,-2.0,5.0,4.0,1.0,9.0,,,,,1.0,1.0,2.0,1.0,1.0,3.0,4.0,6.0,,,,,2.0,2.0,,,,,,,2.0,1.0,3.0,,,,,,,,,4.0,,,1.0,,0.25,,0.4,,0.75,,,,1.0,0.3333333333333333,,,,,,83.07692307692308,17.6,17.0,16.4,17.0,,,,,0.25,1.0,1.0,0.5,,,,0.75,0.498925,,,16.9,25.133333333333336,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,,1.0,0.25,,,,,,,,0.2,0.5,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203138-203967-204456,1610612755,"Ersan Ilyasova, Gerald Henderson, Hollis Thompson, Dario Saric, T.J. McConnell","Ilyasova, Henderson, Thompson, Saric, McConnell",101141-201945-203138-203967-204456,PHI,79.0,1,1.0,4.0,3.0,3.0,1.0,6.0,1.0,2.0,,,,,,1.0,2.0,,6.0,2.0,,,2.0,,2.0,,,,,,1.0,1.0,2.0,1.0,3.0,,,,,,1.0,1.0,1.0,4.0,,,0.5,,0.5,,0.75,1.0,,,0.5,1.0,0.6666666666666666,1.0,1.0,,,1.0,,109.36708860759494,5.666666666666667,20.666666666666668,5.666666666666667,18.333333333333332,1.0,0.5,1.0,,,,,,,,,1.0,0.4834,,0.3333333333333333,3.0,,3.0,,2.0,3.0,0.4834,1.0,1.0,,,0.5,0.5,,1.0,2.0,,,,,1.0,,6.0,,,,,,1.0,,,2.0,4.0,,,6.0,,,,0.5,0.5,0.75,1.0,,1.0,,,,,1.0,0.5,,,,,1.0,,,,,,,,,,4.0,,4.0,,,,2.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203457-203496-203917,1610612755,"Ersan Ilyasova, Gerald Henderson, Nerlens Noel, Robert Covington, Nik Stauskas","Ilyasova, Henderson, Noel, Covington, Stauskas",101141-201945-203457-203496-203917,PHI,141.0,1,2.0,3.0,4.0,4.0,,8.0,,,,,,,3.0,,1.0,3.0,6.0,3.0,,,,,,3.0,,1.0,,3.0,,3.0,3.0,,3.0,,,,,,,,,6.0,,,,,0.75,,0.75,,0.75,,1.0,,1.0,,,,1.0,1.0,,81.70212765957446,13.5,21.75,13.5,21.75,,,,,,,,0.75,,,,0.75,0.5484375,,,4.6,26.2,,,,,,,,,,,,,,,,,2.0,2.0,,,,3.0,3.0,2.0,1.0,1.0,,,2.0,1.0,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,,,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203457-203496-204456,1610612755,"Ersan Ilyasova, Gerald Henderson, Nerlens Noel, Robert Covington, T.J. McConnell","Ilyasova, Henderson, Noel, Covington, McConnell",101141-201945-203457-203496-204456,PHI,4007.0,19,67.0,-2.0,149.0,143.0,13.0,292.0,21.0,35.0,5.0,6.0,8.0,21.0,26.0,42.0,84.0,31.0,155.0,157.0,5.0,10.0,14.0,36.0,48.0,26.0,18.0,25.0,12.0,57.0,13.0,28.0,51.0,15.0,66.0,4.0,22.0,8.0,9.0,30.0,6.0,2.0,6.0,141.0,0.42857142857142855,0.47368421052631576,0.5,0.5,0.508695652173913,0.4166666666666667,0.5833333333333334,0.5384615384615384,0.26956521739130435,0.7333333333333333,0.6511627906976745,0.3170731707317073,0.7419354838709677,0.2542372881355932,0.46153846153846156,0.15384615384615385,0.6666666666666666,0.8,0.08333333333333333,104.9363613676067,13.845637583892618,13.594405594405595,13.436241610738255,13.104895104895105,0.30434782608695654,0.6,0.75,0.5714285714285714,0.1826086956521739,0.38095238095238093,0.4,0.22608695652173913,0.5,0.8333333333333334,0.2,0.5739130434782609,0.4979182608695652,0.4751136363636364,0.09032258064516129,7.588095238095238,25.31935483870968,22.0,27.0,7.0,21.0,0.43013,0.1476510067114094,11.0,2.0,13.0,0.13095238095238096,0.2,0.25,2.0,3.0,5.0,2.0,9.0,11.0,4.0,8.0,26.0,21.0,12.0,9.0,7.0,5.0,18.0,4.0,27.0,36.0,43.0,5.0,17.0,24.0,0.6363636363636364,0.3548387096774194,0.3548387096774194,0.5714285714285714,0.4666666666666667,0.6190476190476191,0.9473684210526315,0.6,0.9375,0.043478260869565216,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.2,0.6666666666666666,0.13333333333333333,0.34615384615384615,0.15384615384615385,0.17708333333333334,0.16774193548387098,,2.0,,5.0,,,28.0,1.0,6.0,38.0,2.0,12.0,6.0,6.0,12.0,1.0,2.0,,,3.0,1.0,0.25,0.10714285714285714,0.5,0.24347826086956523,0.4,0.16666666666666666,2.0,,0.1111111111111111,0.3333333333333333,,1.0,2.0,2.0,5.0,1.0,,2.0,1.0,0.4,0.4,1.0,4.0,13.0,4.0,4.0,1.0,0.4642857142857143,0.52,0.3076923076923077,1.0,,1.0,,2.0,,4.0,1.0,2.0,4.0,,0.125,0.16666666666666666,,,0.5,8.0,,2.0,4.0,3.0,,,,,0.047619047619047616,3.0,0.08823529411764706,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203457-203917-204456,1610612755,"Ersan Ilyasova, Gerald Henderson, Nerlens Noel, Nik Stauskas, T.J. McConnell","Ilyasova, Henderson, Noel, Stauskas, McConnell",101141-201945-203457-203917-204456,PHI,1495.0,6,25.0,18.0,52.0,51.0,6.0,103.0,12.0,21.0,2.0,5.0,3.0,6.0,7.0,19.0,37.0,11.0,57.0,39.0,3.0,6.0,7.0,22.0,16.0,7.0,11.0,17.0,7.0,40.0,6.0,20.0,26.0,7.0,33.0,2.0,5.0,5.0,2.0,10.0,3.0,1.0,3.0,50.0,0.5789473684210527,0.6875,0.5135135135135135,0.5,0.5833333333333334,0.5,0.5816326530612245,0.5,0.22916666666666666,0.5,0.9090909090909091,0.3333333333333333,0.896551724137931,0.30434782608695654,0.5555555555555556,,0.7777777777777778,1.0,0.09090909090909091,99.21070234113712,13.673076923076923,15.372549019607844,13.48076923076923,15.117647058823529,0.4375,0.5714285714285714,0.6,0.5833333333333334,0.125,0.5,0.5,0.14583333333333334,0.8333333333333334,0.4,,0.6666666666666666,0.5689104166666666,0.55282,0.12280701754385964,5.97027027027027,24.681818181818183,18.0,15.0,13.0,18.0,0.5262166666666667,0.34615384615384615,1.0,3.0,3.0,0.02702702702702703,0.047619047619047616,1.0,4.0,7.0,4.0,1.0,3.0,6.0,6.0,2.0,12.0,18.0,,3.0,6.0,3.0,6.0,4.0,9.0,5.0,3.0,1.0,2.0,12.0,1.0,0.5454545454545454,0.5454545454545454,0.46153846153846156,0.4,0.4,0.8571428571428571,1.0,0.8333333333333334,0.08333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.4666666666666667,0.5714285714285714,0.06666666666666667,0.42857142857142855,0.04081632653061224,0.05263157894736842,0.21052631578947367,,,,,,,10.0,,1.0,1.0,,,5.0,4.0,4.0,,,,,2.0,,,,0.6666666666666666,0.20833333333333334,0.06666666666666667,,1.0,3.0,0.2,0.16666666666666666,,1.0,3.0,3.0,,,,,,0.75,0.75,1.0,1.0,4.0,1.0,1.0,,0.4,0.4,0.25,,,,,,,1.0,,1.0,1.0,,0.25,,,,,6.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203457-203967-204456,1610612755,"Ersan Ilyasova, Gerald Henderson, Nerlens Noel, Dario Saric, T.J. McConnell","Ilyasova, Henderson, Noel, Saric, McConnell",101141-201945-203457-203967-204456,PHI,194.0,3,3.0,2.0,7.0,8.0,1.0,15.0,1.0,1.0,,,1.0,2.0,3.0,2.0,3.0,3.0,7.0,5.0,,1.0,,,4.0,3.0,,1.0,,3.0,,2.0,4.0,,4.0,,1.0,1.0,,2.0,1.0,,1.0,7.0,,,0.6666666666666666,,0.5833333333333334,,0.5833333333333334,,0.5,0.5,1.0,,0.8,,,,1.0,1.0,,111.34020618556701,11.714285714285714,14.0,11.428571428571429,12.125,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,0.5,,,,0.6666666666666666,0.48759166666666665,0.3785,,13.033333333333333,25.96666666666667,3.0,4.0,1.0,3.0,0.52565,0.42857142857142855,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,5.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,5.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.25,1.25,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,,0.3333333333333333,,,0.7142857142857143,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
101141-201945-203496-203917-203967,1610612755,"Ersan Ilyasova, Gerald Henderson, Robert Covington, Nik Stauskas, Dario Saric","Ilyasova, Henderson, Covington, Stauskas, Saric",101141-201945-203496-203917-203967,PHI,4.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2017,2016-17,True
