EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyDefPoss,LongMidRangeFGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG3A,OffThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,FTA,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,SecondChanceArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,LongMidRangeFGM,LostBallSteals,PenaltyOffPossExcludingTakeFouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,LongMidRangeAssists,FTDefRebounds,BadPassTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted3s,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefShortMidRangeReboundPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,Charge Fouls Drawn,PenaltyArc3FGM,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,SecondChanceFg2Pct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SelfOReb,SelfORebPct,ThreePtShootingFoulsDrawn,DefCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,BlockingFoulsDrawn,FTOffRebounds,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,BlockedLongMidRange,Travels,LongMidRangePctBlocked,SecondChanceFtPoints,DefensiveGoaltends,ShortMidRangePctBlocked,team_id,year,season,team_vs
101141-101181-203145-203501-2730,1610612737,"Ersan Ilyasova, Jose Calderon, Kent Bazemore, Tim Hardaway Jr., Dwight Howard","Ilyasova, Calderon, Bazemore, Hardaway Jr., Howard",101141-101181-203145-203501-2730,ATL,90.0,1,2.0,-1.0,4.0,3.0,,7.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,2.0,3.0,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,1.0,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,1.0,,,1.0,,,,,,112.0,,14.5,10.666666666666666,14.5,10.666666666666666,0.5,1.0,1.0,1.0,,,0.5,,,,1.0,,0.46645,3.6,25.0,2.0,,,,,,1.0,,,,,0.5,,,,,,,4.0,,,4.0,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,1.0,2.0,1.0,,,2.0,,1.0,,0.5,,0.5,,,,,,,,,0.5,1.0,,0.46645,,1.0,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627098-200757-2399-2743,1610612737,"Ersan Ilyasova, Malcolm Delaney, Thabo Sefolosha, Mike Dunleavy, Kris Humphries","Ilyasova, Delaney, Sefolosha, Dunleavy, Humphries",101141-1627098-200757-2399-2743,ATL,168.0,1,3.0,-1.0,7.0,7.0,,14.0,1.0,2.0,,,1.0,3.0,2.0,4.0,1.0,3.0,7.0,8.0,4.0,,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,7.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5,0.42857142857142855,,,1.0,1.0,,,,,1.0,120.00000000000001,,8.857142857142858,15.142857142857142,8.857142857142858,15.142857142857142,0.2857142857142857,0.5,1.0,1.0,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.7142857142857143,0.3333333333333333,0.4985214285714286,10.55,27.03333333333333,7.0,2.0,,,,,,,,,1.0,,,,0.2857142857142857,,,,,1.0,1.0,,0.5,0.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627752-200757-203145-203488,1610612737,"Ersan Ilyasova, Taurean Prince, Thabo Sefolosha, Kent Bazemore, Mike Muscala","Ilyasova, Prince, Sefolosha, Bazemore, Muscala",101141-1627752-200757-203145-203488,ATL,9.0,1,,2.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,160.0,,8.0,,8.0,,1.0,1.0,1.0,,,,,,,,1.0,,0.484,1.4,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,0.484,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627752-200757-203145-2730,1610612737,"Ersan Ilyasova, Taurean Prince, Thabo Sefolosha, Kent Bazemore, Dwight Howard","Ilyasova, Prince, Sefolosha, Bazemore, Howard",101141-1627752-200757-203145-2730,ATL,48.0,1,1.0,3.0,2.0,1.0,,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,0.75,0.75,0.5,,,1.0,1.0,,,,,1.0,90.0,,16.0,16.0,16.0,16.0,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,0.46885,20.6,24.2,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627752-200794-203145-203471,1610612737,"Ersan Ilyasova, Taurean Prince, Paul Millsap, Kent Bazemore, Dennis Schroder","Ilyasova, Prince, Millsap, Bazemore, Schroder",101141-1627752-200794-203145-203471,ATL,106.0,1,2.0,-3.0,4.0,4.0,,8.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,1.0,3.0,6.0,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,3.0,,,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,108.67924528301887,,14.5,12.0,14.5,12.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,,0.43755000000000005,7.95,24.1,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627752-200794-203471-203501,1610612737,"Ersan Ilyasova, Taurean Prince, Paul Millsap, Dennis Schroder, Tim Hardaway Jr.","Ilyasova, Prince, Millsap, Schroder, Hardaway Jr.",101141-1627752-200794-203471-203501,ATL,156.0,2,3.0,-1.0,5.0,6.0,,11.0,1.0,1.0,1.0,,,1.0,2.0,3.0,,1.0,4.0,5.0,,4.0,,1.0,,,,,,,,,,2.0,2.0,,2.0,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,4.0,,,,,,0.6666666666666666,0.5,0.5,0.25,1.0,,,1.0,,,1.0,1.0,,101.53846153846153,,11.0,16.833333333333332,11.0,16.833333333333332,0.25,1.0,1.0,,0.25,,0.25,,,,0.5,,0.542475,6.3999999999999995,25.2,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,0.25,,,,2.0,,1.0,2.0,,,0.4,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.4713,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627752-203145-203471-2730,1610612737,"Ersan Ilyasova, Taurean Prince, Kent Bazemore, Dennis Schroder, Dwight Howard","Ilyasova, Prince, Bazemore, Schroder, Howard",101141-1627752-203145-203471-2730,ATL,281.0,2,5.0,1.0,11.0,10.0,1.0,21.0,2.0,5.0,1.0,,1.0,4.0,2.0,6.0,1.0,4.0,9.0,8.0,,4.0,,4.0,1.0,,,,,,,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,1.0,,2.0,,4.0,,,3.0,4.0,1.0,,9.0,,,,0.25,0.25,0.3333333333333333,0.35,0.4090909090909091,0.4,0.5,0.25,1.0,0.5714285714285714,0.14285714285714285,1.0,0.3333333333333333,1.0,1.0,107.61565836298932,0.25,13.363636363636363,13.4,13.0,12.2,0.5,0.4,0.4,,0.1,,0.4,0.25,0.25,,0.9,0.25,0.583985,2.783333333333333,26.175,6.0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,0.09090909090909091,0.14285714285714285,3.0,,,3.0,,,0.2727272727272727,,,,,,,,1.0,3.0,,,,,,,,3.0,,,,0.375,,0.375,,,,,,,,,,,0.52845,0.49515,,0.3333333333333333,3.0,3.0,,3.0,0.75,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627752-203145-203488-203501,1610612737,"Ersan Ilyasova, Taurean Prince, Kent Bazemore, Mike Muscala, Tim Hardaway Jr.","Ilyasova, Prince, Bazemore, Muscala, Hardaway Jr.",101141-1627752-203145-203488-203501,ATL,44.0,2,1.0,4.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,,,1.0,2.0,3.0,,1.0,4.0,,2.0,2.0,,,,1.0,,1.0,,,2.0,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,2.0,0.5,1.0,,,,0.6666666666666666,0.5,0.5,0.25,,1.0,,,1.0,,,,,130.9090909090909,,8.5,13.5,7.5,13.5,0.5,0.5,1.0,,0.25,,0.25,,,,0.75,,0.5046333333333334,3.4333333333333336,50.4,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,0.5357,,0.5,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627752-203145-203488-2399,1610612737,"Ersan Ilyasova, Taurean Prince, Kent Bazemore, Mike Muscala, Mike Dunleavy","Ilyasova, Prince, Bazemore, Muscala, Dunleavy",101141-1627752-203145-203488-2399,ATL,112.0,1,2.0,-5.0,4.0,5.0,1.0,9.0,,1.0,1.0,,,1.0,,3.0,,1.0,2.0,7.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,2.0,,,,,,,,0.2,0.25,0.5,0.3333333333333333,,0.5,0.25,,0.5,,,115.71428571428571,,17.0,8.8,11.0,8.8,0.25,,,,0.25,,0.25,,,,0.5,,0.4989875,11.5,28.7,5.0,1.0,1.0,2.0,1.0,,,,2.0,1.0,1.0,,,,0.25,1.0,0.2,0.25,2.0,,,2.0,,,0.5,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.28575,0.34568333333333334,,,1.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-1627752-203471-203501-2730,1610612737,"Ersan Ilyasova, Taurean Prince, Dennis Schroder, Tim Hardaway Jr., Dwight Howard","Ilyasova, Prince, Schroder, Hardaway Jr., Howard",101141-1627752-203471-203501-2730,ATL,190.0,2,3.0,6.0,6.0,5.0,2.0,11.0,1.0,1.0,3.0,,1.0,1.0,4.0,5.0,1.0,1.0,12.0,6.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,1.0,,2.0,,1.0,,1.0,,,1.0,1.0,,,8.0,0.5,0.6666666666666666,1.0,1.0,1.0,0.8,0.9166666666666666,0.8571428571428571,0.16666666666666666,,1.0,1.0,0.3333333333333333,1.0,1.0,,,1.0,83.36842105263159,,13.0,22.4,11.5,21.0,0.16666666666666666,1.0,1.0,1.0,0.5,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.5473,8.42,24.1,4.0,1.0,,1.0,,,,,2.0,1.0,,,,,0.16666666666666666,,0.14285714285714285,0.16666666666666666,5.0,1.0,,5.0,1.0,1.0,0.8333333333333334,1.0,1.0,2.0,,,4.0,4.0,5.0,9.0,,1.0,,,,,,9.0,,0.8,1.0,0.8,1.0,0.75,1.0,,,0.6666666666666666,0.6666666666666666,,,,0.2,1.0,0.4749,0.5454600000000001,0.3333333333333333,0.75,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,,0.5,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-200757-203145-203471-203488,1610612737,"Ersan Ilyasova, Thabo Sefolosha, Kent Bazemore, Dennis Schroder, Mike Muscala","Ilyasova, Sefolosha, Bazemore, Schroder, Muscala",101141-200757-203145-203471-203488,ATL,101.0,1,2.0,1.0,4.0,4.0,,8.0,1.0,2.0,1.0,,,,2.0,3.0,,,6.0,5.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,1.0,,3.0,,3.0,,,,,,1.0,,2.0,,1.0,,,,,,,,,6.0,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.75,,,,1.0,1.0,,,,,1.0,114.05940594059406,,14.0,11.25,14.0,11.25,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,0.6666666666666666,,0.4461,3.466666666666667,,4.0,,,2.0,,,,,2.0,1.0,1.0,,,,,,0.25,0.25,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-200794-203145-203471-203501,1610612737,"Ersan Ilyasova, Paul Millsap, Kent Bazemore, Dennis Schroder, Tim Hardaway Jr.","Ilyasova, Millsap, Bazemore, Schroder, Hardaway Jr.",101141-200794-203145-203471-203501,ATL,207.0,2,3.0,1.0,7.0,8.0,1.0,15.0,1.0,2.0,,2.0,,,2.0,4.0,,2.0,7.0,6.0,,4.0,,,,,,,,,,,2.0,1.0,3.0,1.0,4.0,,,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,,,,,,7.0,,,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,,0.6666666666666666,0.75,0.25,,,1.0,0.5,104.34782608695652,,11.571428571428571,15.75,11.142857142857142,14.5,0.3333333333333333,0.5,0.5,,,0.3333333333333333,,,,,0.6666666666666666,,0.563775,9.375,23.0,7.0,2.0,,3.0,,1.0,,,3.0,,,,0.5,,0.3333333333333333,,0.14285714285714285,,7.0,1.0,,7.0,0.5,0.5,1.0,1.0,2.0,,,,,2.0,4.0,7.0,,,,1.0,,,,7.0,,0.5,,0.3333333333333333,,0.5,,,0.5,,,,,,0.3333333333333333,0.5,,0.563775,,1.0,,2.0,3.0,,,,,,,2.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-200794-203145-203471-2399,1610612737,"Ersan Ilyasova, Paul Millsap, Kent Bazemore, Dennis Schroder, Mike Dunleavy","Ilyasova, Millsap, Bazemore, Schroder, Dunleavy",101141-200794-203145-203471-2399,ATL,80.0,1,1.0,-3.0,3.0,4.0,,7.0,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,0.5,,1.0,,,1.0,,,1.0,,,126.0,,12.0,11.0,12.0,11.0,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-203145-203471-203488-203501,1610612737,"Ersan Ilyasova, Kent Bazemore, Dennis Schroder, Mike Muscala, Tim Hardaway Jr.","Ilyasova, Bazemore, Schroder, Muscala, Hardaway Jr.",101141-203145-203471-203488-203501,ATL,97.0,1,2.0,-2.0,3.0,4.0,1.0,7.0,1.0,3.0,,,,,1.0,4.0,,,2.0,4.0,2.0,,,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,0.25,0.25,0.25,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,1.0,103.91752577319588,,17.0,11.5,16.333333333333332,11.5,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.75,,0.519225,4.425,,4.0,1.0,,,,,,,,,,,,,0.25,,,,3.0,,,3.0,,,1.0,1.0,3.0,,,,,1.0,4.0,2.0,,,,,,,,2.0,,0.25,,0.25,,0.25,,,,,,,,,0.75,0.3333333333333333,0.4869,0.519225,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-203145-203471-203488-2399,1610612737,"Ersan Ilyasova, Kent Bazemore, Dennis Schroder, Mike Muscala, Mike Dunleavy","Ilyasova, Bazemore, Schroder, Muscala, Dunleavy",101141-203145-203471-203488-2399,ATL,897.0,5,15.0,-7.0,32.0,33.0,5.0,65.0,10.0,16.0,2.0,2.0,1.0,5.0,11.0,22.0,1.0,7.0,39.0,46.0,10.0,12.0,3.0,4.0,1.0,5.0,1.0,6.0,1.0,5.0,13.0,3.0,4.0,4.0,9.0,5.0,14.0,3.0,2.0,2.0,2.0,,9.0,,13.0,,13.0,,2.0,,,2.0,2.0,,,35.0,0.45454545454545453,0.5,1.0,0.14285714285714285,0.16666666666666666,0.5,0.43103448275862066,0.5416666666666666,0.2413793103448276,0.36363636363636365,0.2727272727272727,0.6666666666666666,0.47058823529411764,0.25,,0.125,1.0,1.0,104.34782608695653,,13.84375,13.757575757575758,12.71875,12.969696969696969,0.5517241379310345,0.625,0.7142857142857143,0.5,0.06896551724137931,0.06896551724137931,0.1724137931034483,0.2,0.2,1.0,0.7931034482758621,0.25,0.5628535714285714,4.9818181818181815,28.842857142857145,22.0,4.0,,14.0,1.0,1.0,,,18.0,10.0,2.0,,0.2,,0.13793103448275862,,0.2857142857142857,0.35714285714285715,16.0,1.0,1.0,16.0,0.25,0.25,0.5,2.0,4.0,,,,4.0,3.0,9.0,15.0,,1.0,,1.0,1.0,2.0,4.0,15.0,,0.3333333333333333,0.4,0.32142857142857145,0.4,0.4166666666666667,1.0,0.3333333333333333,0.5,,,,,,0.2857142857142857,0.5,0.5339625,0.5083538461538462,0.10256410256410256,0.38461538461538464,4.0,5.0,6.0,,0.2857142857142857,,,1.0,,1.0,1.0,,0.2,,,,0.2,,0.07142857142857142,,1.0,2.0,0.09090909090909091,0.125,,1.0,,,0.25,2.0,3.0,2.0,4.0,2.0,1.0,,0.5,0.3333333333333333,,0.6,0.6666666666666666,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-203145-203471-203501-2730,1610612737,"Ersan Ilyasova, Kent Bazemore, Dennis Schroder, Tim Hardaway Jr., Dwight Howard","Ilyasova, Bazemore, Schroder, Hardaway Jr., Howard",101141-203145-203471-203501-2730,ATL,16.0,1,,2.0,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,90.0,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
101141-203145-203471-2399-2730,1610612737,"Ersan Ilyasova, Kent Bazemore, Dennis Schroder, Mike Dunleavy, Dwight Howard","Ilyasova, Bazemore, Schroder, Dunleavy, Howard",101141-203145-203471-2399-2730,ATL,463.0,5,8.0,-3.0,17.0,18.0,2.0,35.0,3.0,4.0,2.0,1.0,1.0,3.0,5.0,10.0,1.0,4.0,18.0,21.0,4.0,6.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,5.0,,1.0,,,1.0,1.0,,,18.0,0.4,0.4,1.0,0.25,0.25,0.5,0.4642857142857143,0.5294117647058824,0.2857142857142857,0.4,0.2,1.0,0.5714285714285714,0.25,,0.25,1.0,1.0,108.85529157667386,,13.647058823529411,12.833333333333334,13.117647058823529,11.777777777777779,0.2857142857142857,0.75,0.75,0.3333333333333333,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.3333333333333333,0.5225785714285714,10.07,25.35,9.0,4.0,,5.0,1.0,1.0,,,6.0,3.0,1.0,,0.3333333333333333,0.5,0.2857142857142857,,0.17647058823529413,0.23076923076923078,2.0,1.0,,2.0,0.25,0.25,0.11764705882352941,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,,0.5,0.5,,,,,,0.597,0.56235,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,0.5,,1.0,0.125,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1610612737,2017,2016-17,True
101141-203145-203488-203501-2399,1610612737,"Ersan Ilyasova, Kent Bazemore, Mike Muscala, Tim Hardaway Jr., Mike Dunleavy","Ilyasova, Bazemore, Muscala, Hardaway Jr., Dunleavy",101141-203145-203488-203501-2399,ATL,162.0,2,3.0,-4.0,6.0,5.0,1.0,11.0,,1.0,1.0,,,1.0,1.0,4.0,,1.0,2.0,6.0,2.0,,,1.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,2.0,2.0,4.0,,,3.0,4.0,1.0,1.0,,3.0,,,,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,0.25,0.2,0.2,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,,0.5,,1.0,97.77777777777777,1.0,17.166666666666668,11.8,13.5,7.8,0.2,,,,0.2,,0.2,,,,0.4,,0.468775,11.825,35.2,4.0,2.0,1.0,,1.0,1.0,1.0,,,,,0.25,1.0,1.0,0.4,1.0,,,4.0,,,4.0,,,0.6666666666666666,,1.0,1.0,,,,1.0,3.0,2.0,,,1.0,3.0,2.0,,,2.0,,0.3333333333333333,,0.25,,0.25,,,,1.0,1.0,,,,0.25,,,0.49793333333333334,,1.0,1.0,1.0,,,0.25,,,,,,,,,,,,,,,,,1.0,0.25,1.0,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,True
