EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Arc3FGM,FG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,ShootingFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,DefTwoPtRebounds,SecondChanceTurnovers,DefTwoPtReboundPct,DefAtRimReboundPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,SelfOReb,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceShotQualityAvg,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,DeadBallTurnovers,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,Loose Ball Fouls Drawn,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LostBallTurnovers,Charge Fouls Drawn,OffCorner3ReboundPct,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,Offensive Fouls Drawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceFtPoints,Fg3aBlocked,BlockingFouls,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,FTOffRebounds,Travels,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101150-201569-201583-201935-2403,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, James Harden, Nene","Williams, Gordon, Anderson, Harden, Nene",101150-201569-201583-201935-2403,HOU,654.0,4,11.0,-7.0,21,22.0,3.0,7.0,3.0,43,5.0,7.0,1.0,1.0,1.0,1.0,7.0,4.0,,8.0,16.0,5.0,4.0,23.0,30.0,1.0,2.0,2.0,2.0,3.0,,4.0,8.0,4.0,3.0,1.0,5.0,4.0,9.0,,,,,3.0,7.0,6.0,3.0,21.0,4.0,3.0,,0.5,0.5,0.6666666666666666,0.4523809523809524,0.25,0.6666666666666666,0.4791666666666667,0.25,0.6666666666666666,0.23809523809523808,,0.5,0.75,0.75,0.3333333333333333,0.6666666666666666,1.0,94.6788990825688,17.571428571428573,12.954545454545455,16.19047619047619,12.227272727272727,0.3333333333333333,0.7142857142857143,0.8333333333333334,0.3333333333333333,0.19047619047619047,0.25,1.0,0.3333333333333333,1.0,,0.5714285714285714,0.5366190476190477,0.4325333333333334,0.125,0.15789473684210525,0.08695652173913043,0.17391304347826086,6.6875,24.380000000000003,0.14285714285714285,2.0,1.0,1.0,,3.0,1.0,1.0,5.0,1.0,11.0,2.0,2.0,1.0,2.0,1.0,0.2,0.2,1.0,0.09523809523809523,0.25,0.25,1.0,0.25,2.0,,1.0,,2.0,,1.0,8.0,,,4.0,,2.0,1.0,,,0.5,0.5,0.125,,,,0.4,0.2857142857142857,0.3333333333333333,0.047619047619047616,,,,0.3647,,2.0,,2.0,2.0,,,0.125,0.14285714285714285,,0.5,,,1.0,,1.0,0.5,0.5,,,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.2,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201935-2772,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, James Harden, Trevor Ariza","Williams, Gordon, Anderson, Harden, Ariza",101150-201569-201583-201935-2772,HOU,1945.0,5,32.0,,63,64.0,15.0,23.0,3.0,127,17.0,23.0,1.0,2.0,5.0,6.0,11.0,4.0,1.0,30.0,43.0,9.0,4.0,73.0,73.0,1.0,2.0,2.0,9.0,12.0,1.0,21.0,30.0,4.0,2.0,12.0,21.0,3.0,24.0,5.0,2.0,12.0,3.0,15.0,10.0,6.0,4.0,71.0,21.0,15.0,2.0,0.6976744186046512,0.5,0.75,0.6634615384615384,0.3333333333333333,0.8076923076923077,0.6759259259259259,0.3333333333333333,0.8076923076923077,0.17307692307692307,0.4166666666666667,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.15789473684210525,0.3333333333333333,0.8333333333333334,94.02570694087404,15.698412698412698,14.9375,15.253968253968255,14.625,0.4423076923076923,0.7391304347826086,0.7391304347826086,0.21153846153846154,0.07692307692307693,0.6666666666666666,0.5,0.46153846153846156,0.8333333333333334,0.07692307692307693,0.6153846153846154,0.5417086538461539,0.5114307692307692,0.07407407407407407,0.08888888888888889,0.0273972602739726,0.2876712328767123,6.709302325581396,23.91111111111111,0.23809523809523808,9.0,1.0,3.0,,9.0,1.0,3.0,18.0,1.0,39.0,3.0,5.0,3.0,8.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.17307692307692307,0.25,0.25,1.0,0.25,6.0,,0.46153846153846156,0.5454545454545454,8.0,2.0,5.0,30.0,,,15.0,2.0,10.0,1.0,1.0,2.0,0.5,0.5,0.07692307692307693,,1.0,0.05263157894736842,0.5882352941176471,0.7272727272727273,0.7272727272727273,0.09615384615384616,0.4,0.4,1.0,0.58035,,,,1.0,,7.0,,,,,,,,5.0,2.0,,0.5555555555555556,0.5555555555555556,3.0,,0.3333333333333333,4.0,1.0,2.0,2.0,,0.3333333333333333,0.5,0.2,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201976-203991,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, Patrick Beverley, Clint Capela","Williams, Gordon, Anderson, Beverley, Capela",101150-201569-201583-201976-203991,HOU,3241.0,8,54.0,-27.0,106,107.0,1.0,5.0,8.0,213,21.0,40.0,4.0,5.0,,,16.0,20.0,1.0,33.0,76.0,29.0,20.0,116.0,143.0,4.0,6.0,10.0,,,1.0,3.0,32.0,20.0,5.0,13.0,27.0,12.0,39.0,3.0,1.0,5.0,,22.0,20.0,23.0,11.0,106.0,3.0,1.0,,0.4342105263157895,0.6666666666666666,,0.45714285714285713,0.5,1.5,0.5043859649122807,0.5555555555555556,1.5,0.2761904761904762,0.6,0.6842105263157895,0.2631578947368421,0.7105263157894737,0.1935483870967742,0.21428571428571427,0.6842105263157895,94.63745757482259,16.632075471698112,13.813084112149532,16.235849056603772,13.16822429906542,0.38095238095238093,0.525,0.65625,0.1523809523809524,0.19047619047619047,0.625,0.8,,,1.0,0.6571428571428571,0.544287619047619,0.49305,0.09734513274336283,0.13095238095238096,0.08620689655172414,0.02586206896551724,7.0776315789473685,24.406896551724138,0.009433962264150943,20.0,6.0,10.0,,30.0,6.0,10.0,27.0,6.0,64.0,,10.0,6.0,16.0,1.0,0.3448275862068966,0.3448275862068966,,0.19047619047619047,0.3,0.3,1.0,0.3,14.0,1.0,0.7368421052631579,0.7,6.0,4.0,9.0,34.0,,8.0,17.0,4.0,14.0,7.0,,3.0,0.5151515151515151,0.5862068965517241,0.16279069767441862,0.15789473684210525,,,0.6666666666666666,0.375,0.375,0.08571428571428572,0.4444444444444444,0.5,1.0,0.5887,,1.0,,2.0,8.0,2.0,,0.10526315789473684,0.2,0.6666666666666666,0.125,,,6.0,2.0,1.0,0.3,0.3,2.0,,0.4,2.0,1.0,4.0,1.0,,0.3,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,,1.0,,,7.0,6.0,7.0,6.0,1.0,0.8571428571428571,,0.125,1.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,0.034482758620689655,0.1111111111111111,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201976-2403,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, Patrick Beverley, Nene","Williams, Gordon, Anderson, Beverley, Nene",101150-201569-201583-201976-2403,HOU,460.0,3,8.0,1.0,16,16.0,,1.0,1.0,32,4.0,5.0,,,,,3.0,3.0,,7.0,10.0,3.0,2.0,16.0,15.0,,,,,,,,4.0,3.0,1.0,1.0,9.0,1.0,10.0,,,3.0,,5.0,2.0,2.0,1.0,16.0,,,,0.7,,,0.5384615384615384,,,0.5714285714285714,,,0.23076923076923078,,0.5,0.3333333333333333,0.6153846153846154,0.16666666666666666,0.3333333333333333,0.5,100.17391304347825,14.125,14.625,13.8125,13.25,0.38461538461538464,0.8,0.8,0.23076923076923078,0.23076923076923078,,,,,,0.6153846153846154,0.5046038461538461,,0.07142857142857142,0.09090909090909091,,,5.529999999999999,24.46666666666667,,2.0,,,,,,,5.0,,10.0,1.0,,,4.0,,,,0.5,0.15384615384615385,,,,,7.0,1.0,0.6363636363636364,0.3333333333333333,2.0,,,10.0,,,5.0,,3.0,,,,0.7142857142857143,0.7142857142857143,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,3.0,,,,0.3333333333333333,,,,1.0,,1.0,0.5,0.5,,,,2.0,,,,,,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201583-201976-2772,1610612745,"Lou Williams, Eric Gordon, Ryan Anderson, Patrick Beverley, Trevor Ariza","Williams, Gordon, Anderson, Beverley, Ariza",101150-201569-201583-201976-2772,HOU,531.0,3,9.0,-1.0,15,17.0,1.0,1.0,2.0,32,5.0,8.0,1.0,1.0,,1.0,4.0,4.0,,8.0,13.0,4.0,1.0,26.0,27.0,1.0,1.0,2.0,,1.0,,,12.0,4.0,,5.0,6.0,2.0,8.0,1.0,1.0,1.0,,2.0,3.0,2.0,2.0,24.0,,1.0,,0.6153846153846154,1.0,,0.7352941176470589,1.0,,0.7647058823529411,1.0,,0.23529411764705882,1.0,0.8333333333333334,,0.8571428571428571,0.3333333333333333,,0.8333333333333334,86.77966101694916,15.933333333333334,17.176470588235293,15.8,16.823529411764707,0.47058823529411764,0.625,0.625,0.23529411764705882,0.23529411764705882,1.0,1.0,1.0,,,0.7058823529411765,0.5491117647058823,0.5339,0.11764705882352941,0.15384615384615385,0.07692307692307693,,4.723076923076923,24.675,0.06666666666666667,1.0,3.0,3.0,,6.0,3.0,2.0,4.0,2.0,10.0,,,,2.0,0.6666666666666666,0.75,0.75,,0.058823529411764705,0.75,0.75,0.6666666666666666,0.75,1.0,1.0,1.0,1.0,2.0,,,4.0,3.0,2.0,2.0,,2.0,2.0,,2.0,0.25,0.2857142857142857,0.4,0.6666666666666666,,,0.4,0.5,0.5,,,,,0.5192,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201935-201976-2403,1610612745,"Lou Williams, Eric Gordon, James Harden, Patrick Beverley, Nene","Williams, Gordon, Harden, Beverley, Nene",101150-201569-201935-201976-2403,HOU,99.0,1,2.0,,4,3.0,,2.0,2.0,7,,,,,,,1.0,2.0,,,1.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,0.25,,,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,1.0,101.81818181818183,17.75,9.333333333333334,8.75,9.333333333333334,,,,0.3333333333333333,0.6666666666666666,,,,,,0.6666666666666666,0.4405833333333333,,0.25,0.5,,,11.6,26.5,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.470625,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201935-203991-2772,1610612745,"Lou Williams, Eric Gordon, James Harden, Clint Capela, Trevor Ariza","Williams, Gordon, Harden, Capela, Ariza",101150-201569-201935-203991-2772,HOU,513.0,4,9.0,11.0,17,19.0,7.0,2.0,5.0,36,6.0,8.0,2.0,3.0,2.0,4.0,6.0,2.0,1.0,9.0,16.0,2.0,5.0,23.0,12.0,3.0,5.0,6.0,3.0,6.0,1.0,7.0,12.0,2.0,,4.0,8.0,6.0,14.0,,,1.0,1.0,1.0,7.0,8.0,3.0,17.0,7.0,7.0,,0.5625,0.6,0.5,0.5,0.5,0.42857142857142855,0.5227272727272727,0.5,0.3888888888888889,0.1111111111111111,,1.0,,1.0,0.4444444444444444,,1.0,101.05263157894736,16.823529411764707,11.947368421052632,14.235294117647058,11.842105263157896,0.4444444444444444,0.75,0.75,0.3333333333333333,0.1111111111111111,0.5,0.6666666666666666,0.5714285714285714,0.5,0.14285714285714285,0.5555555555555556,0.5208194444444445,0.5246500000000001,0.14285714285714285,0.15789473684210525,0.2608695652173913,0.30434782608695654,5.2375,24.8,0.4117647058823529,2.0,,,1.0,,,,3.0,,6.0,,3.0,2.0,1.0,,,,,0.1111111111111111,,,,,4.0,,1.0,1.0,3.0,,,6.0,,4.0,3.0,,2.0,4.0,,,0.3333333333333333,0.42857142857142855,0.5714285714285714,,1.0,,0.3333333333333333,0.5,0.5,,,,,0.5190916666666666,,1.0,,1.0,,1.0,,,,1.0,0.16666666666666666,,,,,,,,,,,1.0,,1.0,1.0,,1.0,0.3333333333333333,,,,,,,,,2.0,2.0,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,,0.5,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201935-2403-2772,1610612745,"Lou Williams, Eric Gordon, James Harden, Nene, Trevor Ariza","Williams, Gordon, Harden, Nene, Ariza",101150-201569-201935-2403-2772,HOU,4342.0,9,72.0,-24.0,159,153.0,80.0,90.0,24.0,312,22.0,39.0,8.0,13.0,8.0,16.0,20.0,42.0,23.0,37.0,90.0,48.0,37.0,162.0,186.0,8.0,20.0,22.0,16.0,43.0,26.0,75.0,48.0,41.0,9.0,25.0,53.0,30.0,83.0,12.0,7.0,21.0,9.0,36.0,38.0,58.0,16.0,140.0,74.0,79.0,5.0,0.4111111111111111,0.4,0.37209302325581395,0.4528985507246377,0.38,0.4057971014492754,0.4909090909090909,0.4074074074074074,0.436046511627907,0.34782608695652173,0.5714285714285714,0.8928571428571429,0.3,0.7424242424242424,0.3170731707317073,0.3103448275862069,0.88,103.47305389221557,13.459119496855346,14.392156862745098,12.484276729559749,13.862745098039216,0.2826086956521739,0.5641025641025641,0.5789473684210527,0.14492753623188406,0.30434782608695654,0.52,0.6153846153846154,0.2318840579710145,0.5,0.3333333333333333,0.6304347826086957,0.5227397810218979,0.5026308823529412,0.11688311688311688,0.15384615384615385,0.13580246913580246,0.46296296296296297,8.251111111111111,25.583333333333332,0.5031446540880503,31.0,12.0,17.0,19.0,30.0,12.0,10.0,23.0,5.0,56.0,4.0,9.0,7.0,23.0,0.5882352941176471,0.3541666666666667,0.3617021276595745,1.0,0.2246376811594203,0.2857142857142857,0.2926829268292683,0.4166666666666667,0.2926829268292683,24.0,3.0,0.631578947368421,0.5217391304347826,6.0,5.0,6.0,26.0,21.0,16.0,13.0,5.0,8.0,17.0,,2.0,0.35135135135135137,0.4482758620689655,0.3269230769230769,0.47058823529411764,1.0,,0.36363636363636365,0.3,0.3333333333333333,0.043478260869565216,0.8333333333333334,0.8333333333333334,1.0,0.5479394736842105,1.0,5.0,1.0,5.0,4.0,9.0,0.2,0.044444444444444446,0.02564102564102564,0.7777777777777778,0.2,0.2,,9.0,1.0,0.8333333333333334,0.2903225806451613,0.3,5.0,,,4.0,1.0,2.0,3.0,0.1,0.42857142857142855,0.6666666666666666,0.1111111111111111,,5.0,8.0,2.0,2.0,1.0,,15.0,13.0,17.0,7.0,0.3076923076923077,0.4117647058823529,,,0.21739130434782608,3.0,1.0,1.0,3.0,4.0,,11.0,1.0,,0.020833333333333332,,0.14285714285714285,4.0,2.0,3.0,0.4,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.03225806451612903,0.023809523809523808,0.043478260869565216,1.0,0.04,,,,,,1610612745,2017,2016-17,True
101150-201569-201976-203991-2772,1610612745,"Lou Williams, Eric Gordon, Patrick Beverley, Clint Capela, Trevor Ariza","Williams, Gordon, Beverley, Capela, Ariza",101150-201569-201976-203991-2772,HOU,1112.0,5,19.0,-5.0,36,38.0,6.0,5.0,4.0,74,10.0,19.0,2.0,6.0,1.0,1.0,9.0,7.0,2.0,14.0,31.0,8.0,6.0,43.0,48.0,2.0,8.0,6.0,4.0,4.0,2.0,8.0,12.0,6.0,2.0,2.0,15.0,9.0,24.0,2.0,1.0,4.0,2.0,12.0,6.0,6.0,3.0,37.0,8.0,6.0,,0.45161290322580644,0.25,1.0,0.47435897435897434,0.25,0.6666666666666666,0.5119047619047619,0.3333333333333333,0.6666666666666666,0.20512820512820512,0.5,0.5,0.5,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5,95.8273381294964,16.833333333333332,13.31578947368421,15.722222222222221,12.31578947368421,0.48717948717948717,0.5263157894736842,0.5882352941176471,0.23076923076923078,0.1794871794871795,0.75,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.6923076923076923,0.5068802631578947,0.34845000000000004,0.07142857142857142,0.08823529411764706,0.13953488372093023,0.18604651162790697,4.66774193548387,27.2875,0.16666666666666666,3.0,3.0,3.0,,9.0,3.0,3.0,11.0,3.0,25.0,3.0,1.0,1.0,6.0,1.0,0.375,0.42857142857142855,1.0,0.07692307692307693,0.42857142857142855,0.5,1.0,0.5,10.0,,0.7142857142857143,0.6666666666666666,2.0,,1.0,16.0,,4.0,8.0,,5.0,7.0,1.0,,0.5714285714285714,0.6666666666666666,0.4117647058823529,0.5555555555555556,,0.06666666666666667,0.5,0.2222222222222222,0.3333333333333333,0.02564102564102564,,,,0.4699875,,,,,5.0,2.0,,0.16129032258064516,0.10526315789473684,0.6666666666666666,,,,2.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,,1.0,2.0,1.0,,1.0,0.3333333333333333,0.2857142857142857,1.0,0.5,,,,,,1.0,1.0,5.0,5.0,5.0,4.0,,0.8,,,,2.0,1.0,,,,,,,,0.125,,,,,,,,,1.0,,,,,,,0.14285714285714285,,,,,,,,,1610612745,2017,2016-17,True
101150-201569-201976-2403-2772,1610612745,"Lou Williams, Eric Gordon, Patrick Beverley, Nene, Trevor Ariza","Williams, Gordon, Beverley, Nene, Ariza",101150-201569-201976-2403-2772,HOU,225.0,2,4.0,,9,8.0,6.0,3.0,,17,1.0,1.0,,,1.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,3.0,11.0,11.0,,,,1.0,2.0,2.0,6.0,,4.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,11.0,6.0,6.0,1.0,0.5,,0.5,0.6666666666666666,,0.625,0.6875,,0.6,0.6666666666666666,1.0,1.0,,1.0,,,1.0,108.8,13.777777777777779,12.625,13.777777777777779,12.625,0.16666666666666666,1.0,1.0,0.16666666666666666,0.6666666666666666,,,0.25,1.0,0.5,0.8333333333333334,0.5247916666666667,0.5197,0.25,0.5,,0.5454545454545454,5.85,25.65,0.6666666666666666,,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,,1.0,1.0,1.0,0.5,0.5,0.5,,,0.5,0.5,0.5,0.5,1.0,,1.0,,,,,2.0,3.0,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201583-201935-201976-203991,1610612745,"Lou Williams, Ryan Anderson, James Harden, Patrick Beverley, Clint Capela","Williams, Anderson, Harden, Beverley, Capela",101150-201583-201935-201976-203991,HOU,161.0,1,3.0,-7.0,6,5.0,,,2.0,11,,2.0,,1.0,,,,3.0,,,2.0,3.0,1.0,1.0,8.0,,1.0,,,,,,,3.0,1.0,2.0,2.0,2.0,4.0,1.0,,1.0,,1.0,2.0,4.0,2.0,1.0,,,,,,,,,,0.07142857142857142,,,0.6,1.0,0.6666666666666666,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,98.38509316770187,11.666666666666666,18.2,11.166666666666666,17.8,0.4,,,,0.6,1.0,,,,,1.0,0.57403,,0.2857142857142857,0.5,,,0.8,24.900000000000002,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201583-201935-201976-2403,1610612745,"Lou Williams, Ryan Anderson, James Harden, Patrick Beverley, Nene","Williams, Anderson, Harden, Beverley, Nene",101150-201583-201935-201976-2403,HOU,78.0,1,1.0,,2,2.0,,2.0,,4,,,,,,,2.0,1.0,,1.0,2.0,1.0,,2.0,2.0,,,,,,,,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,2.0,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,1.0,,1.0,0.5,,1.0,73.84615384615384,22.5,16.5,22.5,16.5,,,,0.6666666666666666,0.3333333333333333,,,,,,0.3333333333333333,0.4424666666666666,,,,,,12.1,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
101150-201583-201935-201976-2772,1610612745,"Lou Williams, Ryan Anderson, James Harden, Patrick Beverley, Trevor Ariza","Williams, Anderson, Harden, Beverley, Ariza",101150-201583-201935-201976-2772,HOU,435.0,2,7.0,,13,12.0,,,3.0,25,6.0,8.0,2.0,2.0,,,,2.0,,6.0,8.0,4.0,2.0,14.0,14.0,2.0,2.0,4.0,,,,,6.0,2.0,1.0,3.0,4.0,3.0,7.0,1.0,1.0,2.0,,3.0,2.0,2.0,1.0,10.0,,,,0.75,1.0,,0.5,1.0,,0.5384615384615384,1.0,,0.3333333333333333,0.5,0.75,0.25,0.5714285714285714,0.5,0.5,1.0,82.75862068965517,14.923076923076923,20.083333333333332,14.23076923076923,17.166666666666668,0.6666666666666666,0.75,0.75,,0.16666666666666666,1.0,1.0,,,,1.0,0.5962041666666666,,0.07692307692307693,0.1111111111111111,0.2857142857142857,,1.35,24.275,,,,,,,,,3.0,,6.0,,1.0,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,2.0,6.0,,2.0,3.0,,3.0,2.0,2.0,,0.5,0.6,1.0,1.0,,0.3333333333333333,0.5,,,0.16666666666666666,,,,0.565,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,0.5,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2017,2016-17,True
