EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,DefLongMidRangeReboundPct,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,FTDefRebounds,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyTurnovers,Charge Fouls Drawn,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyArc3FGM,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,OffAtRimReboundPct,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFoulsDrawn,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SelfOReb,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,SelfORebPct,Travels,ShortMidRangePctBlocked,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,SecondChanceAtRimPctAssisted,Charge Fouls,SecondChanceCorner3FGA,Arc3PctBlocked,SecondChanceCorner3Frequency,BlockedArc3,3SecondViolations,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
101150-101181-1626204-1627742-2736,1610612747,"Lou Williams, Jose Calderon, Larry Nance Jr., Brandon Ingram, Luol Deng","Williams, Calderon, Nance Jr., Ingram, Deng",101150-101181-1626204-1627742-2736,LAL,74.0,1,1.0,-2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,0.5,77.83783783783784,18.0,19.0,18.0,19.0,1.0,0.392,0.5,0.5,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1626204-203903-204028,1610612747,"Lou Williams, Jose Calderon, Larry Nance Jr., Jordan Clarkson, Tarik Black","Williams, Calderon, Nance Jr., Clarkson, Black",101150-101181-1626204-203903-204028,LAL,636.0,3,11.0,6.0,20.0,22.0,5.0,42.0,4.0,11.0,2.0,30.0,24.0,2.0,3.0,2.0,25.0,0.75,95.09433962264151,14.85,15.409090909090908,14.25,14.272727272727273,0.21052631578947367,0.4851055555555555,0.1,0.16666666666666666,9.863636363636363,3.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,8.0,4.0,8.0,1.0,1.0,1.0,1.0,5.0,10.0,6.0,9.0,3.0,1.0,5.0,3.0,1.0,5.0,3.0,8.0,2.0,1.0,2.0,1.0,2.0,19.0,2.0,1.0,2.0,5.0,7.0,3.0,10.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,0.625,0.625,0.75,0.5,1.0,0.5714285714285714,0.7272727272727273,1.0,0.7368421052631579,1.25,1.25,0.42105263157894735,0.125,0.5,0.5,0.7142857142857143,0.3333333333333333,0.5,0.6666666666666666,0.6363636363636364,0.5,0.5,0.5,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.15789473684210525,1.0,1.0,0.6666666666666666,0.21052631578947367,0.75,0.75,0.3333333333333333,0.5,0.5,1.0,0.10526315789473684,0.5,1.0,1.0,0.3157894736842105,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5789473684210527,0.6,0.3501,0.16666666666666666,29.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1627742-1627826-203903,1610612747,"Lou Williams, Jose Calderon, Brandon Ingram, Ivica Zubac, Jordan Clarkson","Williams, Calderon, Ingram, Zubac, Clarkson",101150-101181-1627742-1627826-203903,LAL,96.0,1,2.0,-1.0,2.0,3.0,,5.0,1.0,1.0,,2.0,3.0,,,,2.0,0.5,75.0,17.0,20.666666666666668,17.0,18.333333333333332,0.5,0.5014,,,20.5,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,0.5,,,,1.0,,,,0.6666666666666666,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,0.5,,,,,,,0.5,,,,25.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1627742-202389-203903,1610612747,"Lou Williams, Jose Calderon, Brandon Ingram, Timofey Mozgov, Jordan Clarkson","Williams, Calderon, Ingram, Mozgov, Clarkson",101150-101181-1627742-202389-203903,LAL,13.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1627742-203080-203903,1610612747,"Lou Williams, Jose Calderon, Brandon Ingram, Thomas Robinson, Jordan Clarkson","Williams, Calderon, Ingram, Robinson, Clarkson",101150-101181-1627742-203080-203903,LAL,389.0,1,6.0,3.0,14.0,13.0,10.0,27.0,1.0,8.0,2.0,19.0,16.0,3.0,2.0,2.0,16.0,0.8636363636363636,99.94858611825192,15.285714285714286,13.461538461538462,15.285714285714286,12.384615384615385,0.09090909090909091,0.6002363636363636,0.18181818181818182,0.25,4.175,1.0,6.0,6.0,1.0,1.0,,,,1.0,3.0,,,7.0,1.0,3.0,1.0,1.0,,,3.0,8.0,6.0,3.0,,,3.0,1.0,,4.0,1.0,5.0,1.0,,4.0,,,11.0,1.0,,2.0,3.0,6.0,1.0,7.0,,,4.0,2.0,,2.0,4.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,2.0,1.0,,0.5714285714285714,0.6666666666666666,1.0,0.3333333333333333,,0.3333333333333333,0.875,1.0,0.7727272727272727,1.0,1.5,0.2727272727272727,,,1.0,0.75,,0.6666666666666666,0.5,0.7142857142857143,0.3333333333333333,,0.5,,1.0,,0.6666666666666666,0.5,0.5454545454545454,1.0,1.0,0.6666666666666666,0.09090909090909091,1.0,1.0,,,,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,0.8181818181818182,0.3333333333333333,,0.15789473684210525,25.066666666666666,,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,7.0,3.0,1.0,0.75,0.875,1.0,1.0,1.0,0.75,1.0,0.25,0.67795,0.3684210526315789,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1627742-203080-204028,1610612747,"Lou Williams, Jose Calderon, Brandon Ingram, Thomas Robinson, Tarik Black","Williams, Calderon, Ingram, Robinson, Black",101150-101181-1627742-203080-204028,LAL,228.0,1,4.0,3.0,7.0,8.0,3.0,15.0,2.0,4.0,1.0,13.0,10.0,3.0,1.0,1.0,13.0,0.9285714285714286,94.73684210526316,12.857142857142858,17.25,12.857142857142858,14.875,0.2857142857142857,0.490175,0.14285714285714285,0.25,10.7,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,3.0,2.0,3.0,,,,,,,6.0,6.0,,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,6.0,,,1.0,2.0,3.0,,3.0,,,1.0,,,1.0,1.0,,2.0,,3.0,,1.0,2.0,2.0,,2.0,,,,,1.0,0.6666666666666666,,1.0,0.75,,0.8571428571428571,,,0.42857142857142855,,,1.0,0.5,,0.5,,0.5,,,,,0.3333333333333333,1.0,0.5,,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,,0.5,0.5,,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,,0.5714285714285714,1.0,,,33.43333333333333,,2.0,,,,,1.0,,,,2.0,,3.0,,,,3.0,2.0,,0.75,0.75,,,,,,0.5,0.5691,0.23076923076923078,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1627742-203903-204028,1610612747,"Lou Williams, Jose Calderon, Brandon Ingram, Jordan Clarkson, Tarik Black","Williams, Calderon, Ingram, Clarkson, Black",101150-101181-1627742-203903-204028,LAL,197.0,1,3.0,,9.0,7.0,,16.0,2.0,6.0,,6.0,6.0,,,,6.0,0.42857142857142855,116.95431472081219,12.88888888888889,11.571428571428571,12.88888888888889,11.571428571428571,0.2857142857142857,0.6465142857142857,,,6.95,,2.0,3.0,,1.0,1.0,,,,1.0,,,3.0,,1.0,,,,,,6.0,,,,,1.0,,,3.0,,3.0,,,2.0,,1.0,6.0,,,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,0.5,,0.42857142857142855,,,0.14285714285714285,,,0.5,1.0,,,,1.0,,,,,1.0,1.0,,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,,,,0.5,0.5,1.0,,,,,0.14285714285714285,,,,,,,0.5714285714285714,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1627742-203944-204028,1610612747,"Lou Williams, Jose Calderon, Brandon Ingram, Julius Randle, Tarik Black","Williams, Calderon, Ingram, Randle, Black",101150-101181-1627742-203944-204028,LAL,29.0,1,,1.0,2.0,1.0,1.0,3.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,0.25,148.9655172413793,8.5,12.0,2.5,12.0,,0.537,0.5,1.0,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,0.537,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1627742-204028-2736,1610612747,"Lou Williams, Jose Calderon, Brandon Ingram, Tarik Black, Luol Deng","Williams, Calderon, Ingram, Black, Deng",101150-101181-1627742-204028-2736,LAL,48.0,1,1.0,-2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,60.0,25.0,23.0,25.0,12.0,1.0,0.3731,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
101150-101181-1627826-201156-2736,1610612747,"Lou Williams, Jose Calderon, Ivica Zubac, Nick Young, Luol Deng","Williams, Calderon, Zubac, Young, Deng",101150-101181-1627826-201156-2736,LAL,148.0,1,2.0,,6.0,5.0,,11.0,4.0,5.0,,2.0,2.0,,,,2.0,0.16666666666666666,107.02702702702702,11.666666666666666,15.6,11.666666666666666,11.8,0.6666666666666666,0.43622500000000003,,,14.040000000000001,,,,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,3.0,3.0,,3.0,1.0,1.0,,,,,,,1.0,,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,0.2,,0.16666666666666666,,,0.16666666666666666,,,,1.0,,,,0.75,,,,,1.0,1.0,,1.0,,,,,0.16666666666666666,,,,0.25,0.25,,,,,,0.16666666666666666,,,,,,,0.16666666666666666,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2017,2016-17,True
