EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFtPoints,Fg2aBlocked,SelfOReb,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,SelfORebPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyArc3Accuracy,BadPassSteals,Travels,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Fg3aBlocked,Offensive Fouls Drawn,FG3APctBlocked,Corner3PctBlocked,Loose Ball Fouls,BlockedLongMidRange,StepOutOfBoundsTurnovers,Charge Fouls,BlockedShortMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Technical Free Throw Trips,LongMidRangePctBlocked,PtsUnassisted3s,OffensiveGoaltends,SecondChanceCorner3FGA,HeaveMakes,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,DefensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626169-202397-202694-203083-203493,1610612765,"Stanley Johnson, Ish Smith, Marcus Morris, Andre Drummond, Reggie Bullock","Johnson, Smith, Morris, Drummond, Bullock",1626169-202397-202694-203083-203493,DET,406.0,2,7.0,-5.0,14.0,14.0,,,4.0,28.0,6.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,12.0,3.0,10.0,15.0,2.0,2.0,3.0,1.0,1.0,,1.0,2.0,4.0,3.0,6.0,4.0,10.0,,,1.0,,,3.0,3.0,9.0,,0.25,0.25,0.3333333333333333,0.26666666666666666,0.29411764705882354,0.2,0.6,0.5,0.7142857142857143,0.36363636363636365,1.0,,1.0,99.3103448275862,17.857142857142858,11.142857142857142,16.928571428571427,10.928571428571429,0.4,0.13333333333333333,0.5,1.0,,0.26666666666666666,0.5,0.5,0.5,0.2,0.6666666666666666,0.6,0.45564666666666664,0.5542,7.808333333333334,27.099999999999998,,1.0,,,,,,,1.0,,,2.0,,1.0,1.0,1.0,,,,,6.0,,,,,,,,,2.0,1.0,1.0,,1.0,1.0,,,,,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,0.125,,1.0,1.0,1.0,,0.4,0.5,,0.5,1.0,1.0,0.16666666666666666,0.2,,,,,,,,,,0.3333333333333333,,,,,,0.11764705882352941,0.14285714285714285,0.1,,,,,,2.0,,,,,1.0,,,0.16666666666666666,0.16666666666666666,,1.0,,,1.0,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202694-203382-203484,1610612765,"Stanley Johnson, Ish Smith, Marcus Morris, Aron Baynes, Kentavious Caldwell-Pope","Johnson, Smith, Morris, Baynes, Caldwell-Pope",1626169-202397-202694-203382-203484,DET,595.0,5,10.0,-1.0,20.0,22.0,19.0,16.0,3.0,42.0,5.0,1.0,1.0,2.0,,5.0,5.0,5.0,12.0,5.0,18.0,19.0,1.0,6.0,5.0,3.0,4.0,1.0,,9.0,2.0,2.0,8.0,3.0,11.0,,2.0,3.0,3.0,1.0,3.0,4.0,16.0,19.0,0.6,0.75,0.4166666666666667,0.38235294117647056,0.42857142857142855,0.29411764705882354,0.6666666666666666,0.2857142857142857,0.875,0.3,1.0,0.5,,101.64705882352942,18.6,10.136363636363637,17.55,10.045454545454545,0.29411764705882354,0.11764705882352941,0.5,0.5,1.0,0.29411764705882354,,,,0.29411764705882354,0.3333333333333333,0.5882352941176471,0.4807529411764706,0.56265,9.275,26.04,0.95,4.0,1.0,4.0,5.0,,,1.0,2.0,4.0,1.0,5.0,1.0,2.0,,2.0,5.0,11.0,4.0,17.0,4.0,3.0,2.0,1.0,1.0,1.0,,2.0,1.0,5.0,1.0,3.0,2.0,1.0,,,1.0,,,8.0,3.0,,,,17.0,2.0,1.0,0.2,0.2,1.0,0.45454545454545453,0.3333333333333333,0.43333333333333335,0.3333333333333333,0.4722222222222222,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.2,0.3333333333333333,1.0,1.0,,0.8,0.8,0.5,,,,,0.2,0.2,1.0,1.0,0.6666666666666666,0.3333333333333333,0.8,0.26666666666666666,0.2,0.4814833333333333,0.15,0.2,0.1111111111111111,0.9444444444444444,,1.0,1.0,4.0,,,,,1.0,,1.0,0.25,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202694-203382-203493,1610612765,"Stanley Johnson, Ish Smith, Marcus Morris, Aron Baynes, Reggie Bullock","Johnson, Smith, Morris, Baynes, Bullock",1626169-202397-202694-203382-203493,DET,545.0,2,9.0,13.0,16.0,15.0,4.0,3.0,2.0,31.0,3.0,1.0,2.0,3.0,6.0,8.0,2.0,11.0,14.0,2.0,26.0,13.0,2.0,14.0,2.0,7.0,7.0,1.0,5.0,14.0,,4.0,8.0,2.0,10.0,,,,,1.0,4.0,3.0,22.0,4.0,0.6363636363636364,0.6363636363636364,0.7857142857142857,0.6875,0.7222222222222222,0.125,0.8,,0.8888888888888888,0.4,,1.0,0.6666666666666666,81.90825688073394,14.875,20.466666666666665,13.5,19.8,0.1875,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.75,0.8333333333333334,0.125,0.5,0.3125,0.469821875,0.34,11.549999999999999,25.85,0.25,3.0,1.0,2.0,2.0,,,,,1.0,,4.0,2.0,,,4.0,3.0,4.0,1.0,6.0,8.0,,,,,,,1.0,2.0,4.0,,,,,,,,1.0,,4.0,2.0,,,,6.0,,,,,1.0,0.75,1.0,0.6,1.0,0.6,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,,,,,,,,1.0,,0.4,1.0,0.2,,0.55678,0.1111111111111111,0.125,0.15384615384615385,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202699-202704-203083,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Reggie Jackson, Andre Drummond","Johnson, Smith, Harris, Jackson, Drummond",1626169-202397-202699-202704-203083,DET,184.0,1,3.0,,5.0,4.0,,,,9.0,,,,,1.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,,2.0,3.0,1.0,2.0,,1.0,5.0,,1.0,2.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,5.0,,1.0,1.0,1.0,0.5,0.5,0.8,0.5,,0.6666666666666666,0.3333333333333333,,,0.5,70.43478260869564,19.6,21.5,18.0,17.0,,,,,,0.2,1.0,1.0,1.0,0.6,,0.8,0.49989999999999996,,19.4,24.5,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,1.0,0.25,0.25,,,,,,,,,1.0,0.3333333333333333,,,,,1.0,,,,,0.2,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202699-202704-203382,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Reggie Jackson, Aron Baynes","Johnson, Smith, Harris, Jackson, Baynes",1626169-202397-202699-202704-203382,DET,633.0,2,11.0,-12.0,20.0,22.0,,,1.0,42.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,6.0,12.0,5.0,22.0,34.0,1.0,8.0,5.0,4.0,5.0,1.0,1.0,11.0,,3.0,5.0,1.0,6.0,,,2.0,,1.0,3.0,4.0,20.0,,0.6666666666666666,0.8,0.5,0.5294117647058824,0.5789473684210527,0.29411764705882354,1.0,,0.8333333333333334,0.1111111111111111,,1.0,1.0,95.54502369668246,17.45,12.909090909090908,17.45,12.863636363636363,0.29411764705882354,0.29411764705882354,0.2,0.2,1.0,0.11764705882352941,0.5,0.5,1.0,0.29411764705882354,1.0,0.5882352941176471,0.4997441176470588,,7.258333333333333,24.98,,4.0,1.0,,,,,2.0,,,2.0,4.0,1.0,,,2.0,,,,,4.0,3.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,,4.0,2.0,,,,,,0.5,0.4,0.4,1.0,,1.0,,1.0,,1.0,,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,,0.8,0.8,0.5,,,,,0.4,0.4,0.5,1.0,,,,,0.4,,0.10526315789473684,0.14285714285714285,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202699-202720-203083,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Jon Leuer, Andre Drummond","Johnson, Smith, Harris, Leuer, Drummond",1626169-202397-202699-202720-203083,DET,2122.0,14,35.0,-20.0,66.0,70.0,3.0,6.0,10.0,136.0,12.0,4.0,10.0,18.0,7.0,16.0,11.0,22.0,46.0,13.0,63.0,83.0,7.0,14.0,11.0,7.0,10.0,1.0,2.0,23.0,8.0,14.0,25.0,11.0,36.0,,4.0,11.0,,7.0,14.0,12.0,53.0,3.0,0.3181818181818182,0.3333333333333333,0.4782608695652174,0.4491525423728814,0.4772727272727273,0.22033898305084745,0.7368421052631579,0.3333333333333333,0.7741935483870968,0.3235294117647059,0.25,0.8,1.0,92.29029217719133,15.878787878787879,15.342857142857143,14.530303030303031,14.814285714285715,0.2033898305084746,0.3050847457627119,0.5555555555555556,0.5555555555555556,0.1,0.2711864406779661,0.4375,0.4375,0.2857142857142857,0.1864406779661017,0.5714285714285714,0.423728813559322,0.48227796610169493,0.5054142857142857,9.441304347826087,25.72307692307692,0.045454545454545456,5.0,1.0,,,,2.0,3.0,,,3.0,10.0,3.0,,4.0,10.0,2.0,3.0,,4.0,30.0,9.0,2.0,3.0,3.0,3.0,,4.0,3.0,10.0,1.0,2.0,2.0,7.0,5.0,,2.0,,2.0,14.0,7.0,3.0,3.0,3.0,4.0,1.0,1.0,0.23076923076923078,0.23076923076923078,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.5,0.6666666666666666,0.6363636363636364,1.0,0.8333333333333334,0.3,0.42857142857142855,0.3333333333333333,0.375,0.4,0.8571428571428571,0.8,0.4166666666666667,0.5555555555555556,0.8,0.03389830508474576,,,,0.2727272727272727,0.2727272727272727,1.0,0.25,,,,,0.2727272727272727,0.4002333333333334,0.10606060606060606,0.1320754716981132,0.15873015873015872,0.06349206349206349,,,,,3.0,1.0,2.0,,,2.0,,,0.06521739130434782,0.25,0.03225806451612903,0.6666666666666666,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202699-202720-203382,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Jon Leuer, Aron Baynes","Johnson, Smith, Harris, Leuer, Baynes",1626169-202397-202699-202720-203382,DET,3237.0,15,54.0,3.0,105.0,107.0,17.0,10.0,11.0,212.0,27.0,5.0,13.0,24.0,14.0,30.0,9.0,43.0,81.0,11.0,112.0,109.0,7.0,42.0,9.0,21.0,24.0,5.0,8.0,51.0,13.0,23.0,42.0,15.0,57.0,4.0,8.0,22.0,4.0,13.0,20.0,21.0,104.0,17.0,0.4883720930232558,0.5,0.5308641975308642,0.532608695652174,0.5606060606060606,0.11956521739130435,0.8214285714285714,0.35135135135135137,0.8913043478260869,0.3409090909090909,0.45454545454545453,0.7857142857142857,0.8333333333333334,94.30954587581093,15.742857142857142,14.80373831775701,15.18095238095238,14.22429906542056,0.29347826086956524,0.2608695652173913,0.5416666666666666,0.5652173913043478,0.38461538461538464,0.32608695652173914,0.4666666666666667,0.4827586206896552,0.5714285714285714,0.09782608695652174,0.625,0.41304347826086957,0.47517554347826085,0.46853125,9.203703703703704,25.427272727272726,0.1619047619047619,16.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,14.0,1.0,1.0,6.0,8.0,8.0,10.0,3.0,20.0,44.0,9.0,2.0,3.0,3.0,2.0,1.0,8.0,2.0,18.0,1.0,11.0,3.0,14.0,7.0,,7.0,2.0,2.0,16.0,7.0,5.0,2.0,6.0,20.0,,0.75,0.36363636363636365,0.36363636363636365,0.14285714285714285,0.8,0.125,0.6153846153846154,0.36363636363636365,0.6666666666666666,0.6363636363636364,1.0,1.0,0.2857142857142857,0.36363636363636365,0.26666666666666666,0.16666666666666666,0.875,1.0,1.0,0.5925925925925926,0.64,0.5,0.021739130434782608,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.125,0.23076923076923078,1.0,0.15384615384615385,0.3333333333333333,0.49916153846153843,0.07142857142857142,0.08045977011494253,0.07142857142857142,0.17857142857142858,1.0,,,4.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,,0.04938271604938271,0.07407407407407407,0.04878048780487805,0.6666666666666666,0.07692307692307693,,8.0,2.0,,1.0,0.041666666666666664,1.0,,,,,,,,,,,,,,,1.0,,,1.0,3.0,,,1.0,0.03333333333333333,3.0,,,,1.0,1.0,,,,,,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202699-202720-203484,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Jon Leuer, Kentavious Caldwell-Pope","Johnson, Smith, Harris, Leuer, Caldwell-Pope",1626169-202397-202699-202720-203484,DET,431.0,5,7.0,-5.0,14.0,13.0,5.0,9.0,1.0,27.0,2.0,,,4.0,2.0,4.0,5.0,4.0,10.0,5.0,15.0,20.0,1.0,4.0,5.0,2.0,4.0,,,10.0,,3.0,3.0,,3.0,,,,,3.0,3.0,1.0,15.0,5.0,0.5,0.5,0.4,0.4666666666666667,0.4666666666666667,0.3333333333333333,1.0,,1.0,,,1.0,,90.20881670533642,15.357142857142858,16.615384615384617,14.928571428571429,16.615384615384617,0.13333333333333333,0.26666666666666666,,,,0.26666666666666666,0.5,0.5,,0.3333333333333333,,0.4666666666666667,0.41437,0.3553,9.290000000000001,26.82,0.35714285714285715,2.0,,2.0,2.0,,,2.0,,3.0,2.0,1.0,,,,,2.0,3.0,3.0,7.0,4.0,6.0,,2.0,2.0,2.0,,2.0,,,,,,,,,,,,2.0,1.0,,,,7.0,,1.0,0.4,0.4,,0.6666666666666666,,0.5833333333333334,,0.5833333333333334,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.4,0.5,1.0,,,0.3333333333333333,1.0,0.5,0.4,0.40885,0.06666666666666667,0.1,,0.4666666666666667,,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,,,1.0,,0.2,,,,,,,,,1.0,,,,,,,,,,,,,0.2,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202699-202720-203493,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Jon Leuer, Reggie Bullock","Johnson, Smith, Harris, Leuer, Bullock",1626169-202397-202699-202720-203493,DET,519.0,4,9.0,-3.0,19.0,19.0,2.0,3.0,,38.0,1.0,,2.0,3.0,,4.0,4.0,2.0,8.0,5.0,16.0,19.0,,2.0,4.0,1.0,3.0,1.0,,8.0,,7.0,9.0,,9.0,,,1.0,,2.0,4.0,5.0,16.0,2.0,0.5,0.5,0.25,0.38461538461538464,0.5,0.38461538461538464,0.7777777777777778,,0.8181818181818182,,,0.75,1.0,105.43352601156069,11.631578947368421,15.68421052631579,11.631578947368421,15.210526315789474,0.07692307692307693,0.23076923076923078,0.6666666666666666,1.0,0.5,0.3076923076923077,,,,0.3076923076923077,,0.46153846153846156,0.47029230769230773,,10.9125,25.5,0.10526315789473684,,,,,,1.0,2.0,,,2.0,6.0,,,,,,,,,2.0,6.0,,2.0,2.0,2.0,,,,2.0,,,,1.0,,,1.0,,,7.0,4.0,2.0,1.0,2.0,,,1.0,0.4,0.4,,,,,,,1.0,,1.0,,,,,0.5,1.0,1.0,,,,0.07692307692307693,,,,0.5,0.5,1.0,,,,,,0.5,,0.25,0.36363636363636365,,,,,,,1.0,,,,,1.0,,,0.125,,,0.5,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202699-203083-203484,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Andre Drummond, Kentavious Caldwell-Pope","Johnson, Smith, Harris, Drummond, Caldwell-Pope",1626169-202397-202699-203083-203484,DET,4826.0,26,80.0,2.0,157.0,156.0,51.0,48.0,28.0,313.0,43.0,13.0,17.0,36.0,9.0,32.0,31.0,52.0,111.0,43.0,174.0,172.0,20.0,46.0,30.0,23.0,34.0,7.0,2.0,79.0,24.0,34.0,56.0,33.0,89.0,1.0,10.0,17.0,6.0,13.0,26.0,37.0,152.0,51.0,0.4423076923076923,0.5,0.46846846846846846,0.45454545454545453,0.49714285714285716,0.2792207792207792,0.7555555555555555,0.42857142857142855,0.7794117647058824,0.39285714285714285,0.47368421052631576,0.625,0.875,93.39411520928304,15.171974522292993,15.666666666666666,14.21656050955414,15.128205128205128,0.2792207792207792,0.23376623376623376,0.4722222222222222,0.5151515151515151,0.4117647058823529,0.2077922077922078,0.28125,0.28125,0.2222222222222222,0.2012987012987013,0.5,0.5584415584415584,0.49982171052631574,0.5153763157894736,8.234234234234235,26.286046511627905,0.3248407643312102,26.0,7.0,6.0,11.0,4.0,12.0,8.0,4.0,11.0,12.0,34.0,8.0,6.0,3.0,22.0,15.0,31.0,14.0,49.0,58.0,33.0,12.0,8.0,11.0,7.0,4.0,14.0,9.0,19.0,3.0,19.0,3.0,7.0,3.0,2.0,4.0,,3.0,50.0,17.0,4.0,1.0,4.0,49.0,3.0,0.9166666666666666,0.27906976744186046,0.2857142857142857,0.4,0.4838709677419355,0.36538461538461536,0.43333333333333335,0.3548387096774194,0.44545454545454544,0.4117647058823529,1.0,0.8260869565217391,0.32142857142857145,0.5294117647058824,0.3,0.2,0.7692307692307693,0.8235294117647058,0.8333333333333334,0.6046511627906976,0.6842105263157895,0.5384615384615384,0.07792207792207792,0.3333333333333333,0.3333333333333333,1.0,0.25806451612903225,0.26666666666666666,0.875,0.5384615384615384,0.15384615384615385,0.24444444444444444,0.5454545454545454,0.24444444444444444,0.26666666666666666,0.4768255813953488,0.12280701754385964,0.13709677419354838,0.12643678160919541,0.28160919540229884,3.0,3.0,3.0,10.0,8.0,3.0,2.0,2.0,4.0,1.0,3.0,0.21428571428571427,0.07207207207207207,0.11627906976744186,0.039473684210526314,0.25,0.06666666666666667,0.2727272727272727,16.0,2.0,1.0,4.0,0.08333333333333333,0.625,,1.0,,0.16666666666666666,,,1.0,,,0.14285714285714285,1.0,1.0,0.023255813953488372,,,,1.0,1.0,3.0,,,,,3.0,1.0,2.0,,,,3.0,0.07692307692307693,4.0,0.0851063829787234,,0.03225806451612903,1.0,0.5,1.0,,,,1610612765,2017,2016-17,False
1626169-202397-202699-203083-203493,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Andre Drummond, Reggie Bullock","Johnson, Smith, Harris, Drummond, Bullock",1626169-202397-202699-203083-203493,DET,394.0,5,7.0,17.0,14.0,11.0,5.0,2.0,4.0,25.0,7.0,1.0,3.0,3.0,1.0,4.0,3.0,7.0,14.0,3.0,22.0,5.0,4.0,4.0,3.0,2.0,4.0,,,10.0,4.0,4.0,7.0,4.0,11.0,,,,,1.0,2.0,1.0,14.0,5.0,0.2857142857142857,0.3333333333333333,0.5,0.5882352941176471,0.6111111111111112,0.17647058823529413,1.0,0.5714285714285714,1.0,0.5,,1.0,1.0,91.37055837563452,15.357142857142858,16.272727272727273,13.928571428571429,16.272727272727273,0.4117647058823529,0.17647058823529413,1.0,1.0,,0.23529411764705882,0.25,0.25,,0.17647058823529413,0.25,0.5882352941176471,0.5453323529411764,0.463725,7.5928571428571425,25.400000000000002,0.35714285714285715,3.0,1.0,,2.0,,,2.0,,1.0,2.0,2.0,4.0,,,8.0,3.0,6.0,1.0,9.0,10.0,6.0,2.0,2.0,2.0,2.0,,2.0,,3.0,,,,,,,,,,2.0,1.0,,,,9.0,,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,0.6428571428571429,1.0,0.6428571428571429,,,1.0,,0.75,0.3333333333333333,,1.0,1.0,,0.42857142857142855,0.5,0.6666666666666666,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.2857142857142857,,0.14285714285714285,0.6666666666666666,0.4545571428571429,0.05555555555555555,0.06666666666666667,0.36363636363636365,0.4090909090909091,,1.0,1.0,,1.0,1.0,,,,,,1.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2017,2016-17,False
1626169-202397-202699-203382-203484,1610612765,"Stanley Johnson, Ish Smith, Tobias Harris, Aron Baynes, Kentavious Caldwell-Pope","Johnson, Smith, Harris, Baynes, Caldwell-Pope",1626169-202397-202699-203382-203484,DET,3166.0,19,53.0,34.0,110.0,103.0,32.0,30.0,9.0,213.0,29.0,5.0,9.0,17.0,13.0,28.0,20.0,45.0,74.0,28.0,133.0,99.0,6.0,38.0,17.0,19.0,27.0,5.0,4.0,62.0,6.0,23.0,38.0,10.0,48.0,,2.0,9.0,3.0,12.0,21.0,19.0,118.0,32.0,0.4222222222222222,0.4523809523809524,0.6081081081081081,0.5735294117647058,0.5990990990990991,0.27450980392156865,0.7666666666666667,0.21428571428571427,0.7954545454545454,0.23255813953488372,0.125,0.7142857142857143,0.9,96.87934301958308,13.863636363636363,15.932038834951456,13.290909090909091,15.359223300970873,0.28431372549019607,0.16666666666666666,0.5294117647058824,0.6,0.5555555555555556,0.27450980392156865,0.4642857142857143,0.4642857142857143,0.3076923076923077,0.19607843137254902,0.625,0.5588235294117647,0.5103565656565656,0.65778,9.1,28.11785714285714,0.2909090909090909,23.0,5.0,7.0,10.0,4.0,8.0,5.0,2.0,5.0,9.0,16.0,6.0,2.0,,15.0,10.0,18.0,8.0,38.0,52.0,24.0,6.0,5.0,8.0,4.0,4.0,10.0,4.0,12.0,3.0,11.0,3.0,7.0,4.0,,3.0,,1.0,20.0,9.0,3.0,1.0,4.0,38.0,4.0,0.8888888888888888,0.32142857142857145,0.36,1.0,0.5555555555555556,0.9375,0.6153846153846154,0.9375,0.6333333333333333,0.7777777777777778,1.0,0.8571428571428571,0.26666666666666666,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.6666666666666666,0.875,0.8333333333333334,0.7931034482758621,0.8214285714285714,0.43478260869565216,0.0784313725490196,0.5,0.5714285714285714,1.0,0.25,0.25,0.8,1.0,0.25,0.38461538461538464,0.7,0.19230769230769232,0.29411764705882354,0.522854,0.08256880733944955,0.1111111111111111,0.11278195488721804,0.2857142857142857,3.0,2.0,4.0,6.0,3.0,1.0,2.0,,2.0,4.0,2.0,0.5,0.04054054054054054,0.034482758620689655,0.02564102564102564,1.0,0.11538461538461539,0.4,8.0,1.0,2.0,2.0,0.11764705882352941,,1.0,1.0,,0.5,0.5,1.0,3.0,,,0.2,1.0,2.0,0.03571428571428571,0.125,,,,,2.0,2.0,0.6666666666666666,,,3.0,,,,1.0,,,,,,,,,,,1.0,,,1610612765,2017,2016-17,False
