EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,StepOutOfBoundsTurnovers,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShortMidRangeFGM,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,BadPassOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,PtsUnassisted3s,ShortMidRangeAssists,ShortMidRangePctAssisted,OffCorner3ReboundPct,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGA,SecondChanceFG3A,FTOffRebounds,BlockingFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,BadPassTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3M,Charge Fouls,BlockedShortMidRange,RecoveredBlocks,SecondChanceFg3Pct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,Travels,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,3SecondViolations,ShortMidRangePctBlocked,SecondChanceTurnovers,BlockedLongMidRange,OffensiveGoaltends,Charge Fouls Drawn,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,HeaveAttempts,HeaveMakes,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
1626168-202324-202330-202714-203957,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Shelvin Mack, Dante Exum","Lyles, Favors, Hayward, Mack, Exum",1626168-202324-202330-202714-203957,UTA,299.0,2,5.0,-2.0,9.0,9.0,4.0,7.0,2.0,18.0,,2.0,,1.0,,2.0,3.0,9.0,11.0,1.0,1.0,,1.0,2.0,2.0,,2.0,,,2.0,,4.0,1.0,1.0,1.0,2.0,2.0,4.0,,3.0,5.0,1.0,2.0,8.0,2.0,4.0,2.0,,,,,0.375,,0.45,0.5,0.2,0.25,0.5,1.0,0.5,0.6666666666666666,0.4,0.5,,1.0,,86.68896321070234,14.444444444444445,18.77777777777778,13.88888888888889,18.444444444444443,0.25,,,,0.3333333333333333,,0.625,,0.4712,0.42314999999999997,0.125,0.16666666666666666,0.1111111111111111,0.2222222222222222,25.0,0.4444444444444444,2.0,3.0,,,1.0,,,3.0,6.0,,,2.0,4.0,2.0,1.0,2.0,,1.0,1.0,,2.0,1.0,1.0,,,,,,,1.0,,2.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.16666666666666666,0.3333333333333333,,,0.3333333333333333,1.0,,1.0,0.375,0.6666666666666666,1.0,0.5,,,,,,0.3333333333333333,,,7.55,,1.0,,,,0.125,,,,1.0,2.0,0.25,0.5,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202330-202714-204060,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Shelvin Mack, Joe Ingles","Lyles, Favors, Hayward, Mack, Ingles",1626168-202324-202330-202714-204060,UTA,905.0,8,15.0,-12.0,30.0,29.0,13.0,8.0,,59.0,1.0,6.0,1.0,5.0,1.0,8.0,8.0,23.0,35.0,,,1.0,6.0,2.0,7.0,3.0,6.0,1.0,1.0,5.0,1.0,11.0,,1.0,5.0,6.0,,6.0,,6.0,9.0,4.0,,23.0,7.0,13.0,,1.0,0.125,0.16666666666666666,0.125,0.32608695652173914,0.25,0.4074074074074074,,0.3181818181818182,0.34782608695652173,0.8333333333333334,1.0,,0.8571428571428571,,,1.0,1.0,,93.87845303867402,16.8,13.827586206896552,16.8,13.689655172413794,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,0.5,0.2,0.6521739130434783,0.16666666666666666,0.5169086956521739,0.512195,0.14814814814814814,0.21052631578947367,,0.30434782608695654,24.4625,0.43333333333333335,4.0,7.0,,1.0,2.0,,2.0,6.0,15.0,,1.0,4.0,8.0,4.0,2.0,4.0,,3.0,,,5.0,2.0,3.0,2.0,3.0,,,5.0,2.0,2.0,,6.0,,,1.0,,0.6666666666666666,0.6666666666666666,0.4,0.25,0.13333333333333333,0.2857142857142857,0.4,,,,1.0,,0.30434782608695654,0.5714285714285714,0.8,0.75,0.08695652173913043,,,,,0.2,0.5,,7.926666666666667,2.0,4.0,1.0,,,0.17391304347826086,0.5,0.5,0.5,,4.0,0.17391304347826086,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,0.1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202330-202714-2207,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Shelvin Mack, Joe Johnson","Lyles, Favors, Hayward, Mack, Johnson",1626168-202324-202330-202714-2207,UTA,712.0,5,12.0,-3.0,24.0,23.0,3.0,,1.0,47.0,3.0,8.0,1.0,3.0,3.0,8.0,,21.0,24.0,,,1.0,3.0,,3.0,6.0,8.0,3.0,2.0,3.0,2.0,8.0,,1.0,7.0,9.0,1.0,10.0,,3.0,,,,21.0,3.0,3.0,,0.6666666666666666,0.375,0.3333333333333333,0.375,0.5526315789473685,0.5,0.5526315789473685,,0.5,0.42105263157894735,0.875,1.0,,0.8888888888888888,0.1,,,1.0,,95.0561797752809,15.125,15.173913043478262,14.875,15.0,0.42105263157894735,0.375,0.375,0.6666666666666666,1.0,0.3333333333333333,0.5263157894736842,0.375,0.49923684210526315,0.5307499999999999,,,,0.14285714285714285,25.025,0.125,2.0,2.0,,,,,,6.0,11.0,,,,2.0,10.0,,1.0,,1.0,1.0,1.0,3.0,3.0,,3.0,2.0,1.0,2.0,5.0,,2.0,,3.0,,,,,0.16666666666666666,0.16666666666666666,0.5454545454545454,,,,0.6,1.0,0.2,,0.8,1.0,0.10526315789473684,1.0,1.0,0.5,,,,,,,,0.58125,11.70909090909091,2.0,5.0,,,,0.2631578947368421,0.4,0.4,,2.0,4.0,0.21052631578947367,0.5,0.5,,,,,,,,,3.0,,,,,,1.0,1.0,,,,0.5,1.0,1.0,1.0,3.0,3.0,3.0,,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202330-203526-204060,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Raul Neto, Joe Ingles","Lyles, Favors, Hayward, Neto, Ingles",1626168-202324-202330-203526-204060,UTA,344.0,3,6.0,5.0,11.0,10.0,2.0,,1.0,21.0,1.0,2.0,1.0,1.0,2.0,3.0,6.0,22.0,17.0,,,1.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,5.0,,11.0,,1.0,1.0,2.0,1.0,3.0,1.0,4.0,6.0,4.0,,22.0,5.0,2.0,,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.5,0.9166666666666666,,1.25,0.3,1.0,1.0,,1.0,0.3333333333333333,,1.0,1.0,0.3333333333333333,87.90697674418604,15.727272727272727,17.1,15.636363636363637,17.1,0.2,0.5,0.5,,1.0,1.0,0.9,0.5,0.5573699999999999,0.5868,0.3333333333333333,0.4444444444444444,,0.22727272727272727,24.3,0.18181818181818182,4.0,6.0,1.0,,,1.0,1.0,5.0,7.0,1.0,,,8.0,2.0,,4.0,1.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,2.0,0.8,0.8,0.7142857142857143,,,,,,0.5,0.5,,,0.6,0.6666666666666666,0.6666666666666666,0.75,0.1,1.0,1.0,1.0,1.0,,,0.4741,4.257142857142857,1.0,1.0,1.0,,,0.1,1.0,1.0,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202330-203526-2207,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Raul Neto, Joe Johnson","Lyles, Favors, Hayward, Neto, Johnson",1626168-202324-202330-203526-2207,UTA,95.0,1,2.0,-2.0,3.0,4.0,2.0,2.0,,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,5.0,,,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,1.0,,1.0,,,,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,0.75,1.5,0.75,,1.5,0.5,,,,,,,,,,106.10526315789474,20.0,8.75,20.0,8.75,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.406875,0.44685,,,,1.0,25.3,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,21.6,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202330-203918-203957,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Rodney Hood, Dante Exum","Lyles, Favors, Hayward, Hood, Exum",1626168-202324-202330-203918-203957,UTA,84.0,2,1.0,-2.0,2.0,3.0,1.0,,,5.0,,,,,,,,2.0,4.0,,,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,2.0,2.0,1.0,,,,,,0.5,1.0,0.5,,1.0,,,1.0,,1.0,,,,1.0,,85.71428571428572,20.0,14.666666666666666,20.0,14.666666666666666,,,,,,,,,0.3899,0.397,,,,1.0,,0.5,,,,,,,,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,7.95,,,,,,,,,,1.0,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202330-203918-204060,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Rodney Hood, Joe Ingles","Lyles, Favors, Hayward, Hood, Ingles",1626168-202324-202330-203918-204060,UTA,10.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202330-203957-204060,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Dante Exum, Joe Ingles","Lyles, Favors, Hayward, Exum, Ingles",1626168-202324-202330-203957-204060,UTA,148.0,3,2.0,-1.0,6.0,5.0,3.0,3.0,,11.0,,1.0,,,,1.0,,4.0,5.0,,,,,,2.0,,1.0,,,1.0,,2.0,,1.0,1.0,2.0,,2.0,,,,,,4.0,2.0,3.0,,,,,,0.4,0.3333333333333333,0.4,,0.3333333333333333,0.2,1.0,1.0,,1.0,,,,1.0,,107.02702702702702,13.833333333333334,13.0,13.833333333333334,13.0,0.2,,,,,,1.0,,0.5305,0.48993333333333333,,,,0.5,24.8,0.5,2.0,4.0,,1.0,3.0,,,2.0,4.0,,1.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,3.0,,,,,0.5,0.5,0.5,0.3333333333333333,0.25,0.25,,,,,1.0,,0.8,0.5,0.6666666666666666,0.5,,,,,,1.0,0.3333333333333333,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202330-203957-2207,1610612762,"Trey Lyles, Derrick Favors, Gordon Hayward, Dante Exum, Joe Johnson","Lyles, Favors, Hayward, Exum, Johnson",1626168-202324-202330-203957-2207,UTA,192.0,2,3.0,8.0,6.0,7.0,,,,13.0,,,,,,,3.0,9.0,1.0,,,,,,,,,,,3.0,,6.0,,2.0,2.0,4.0,,4.0,,2.0,4.0,2.0,,9.0,,,,,,,,0.75,,0.75,,,,1.0,1.0,,1.0,,,1.0,1.0,,97.5,11.166666666666666,17.857142857142858,11.166666666666666,17.857142857142858,,,,,,,0.5,,0.581825,,0.3333333333333333,0.3333333333333333,,,,,2.0,2.0,,,,,,3.0,4.0,,,,6.0,,,3.0,,2.0,,,1.0,1.0,,,,,,,,1.0,,2.0,,,,,1.0,1.0,0.75,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,5.7,1.0,1.0,1.0,,,0.25,1.0,1.0,1.0,,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202692-202714-204060,1610612762,"Trey Lyles, Derrick Favors, Alec Burks, Shelvin Mack, Joe Ingles","Lyles, Favors, Burks, Mack, Ingles",1626168-202324-202692-202714-204060,UTA,189.0,2,3.0,-2.0,7.0,6.0,4.0,,1.0,13.0,,1.0,,1.0,,1.0,1.0,5.0,7.0,,,,1.0,1.0,3.0,,1.0,,,,,,,,3.0,3.0,1.0,4.0,,2.0,3.0,2.0,,5.0,3.0,4.0,,,,,,0.4,0.3333333333333333,0.4166666666666667,,0.375,0.2,0.75,,,0.75,0.5,,1.0,,,99.04761904761905,14.428571428571429,14.666666666666666,14.0,14.5,0.2,,,,0.3333333333333333,,0.2,,0.39729000000000003,0.41078333333333333,0.3333333333333333,0.4,,0.6,24.2,0.5714285714285714,,,,,,,,2.0,4.0,,1.0,2.0,,4.0,,,,,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,1.0,,,0.5,0.5,,,0.5,,0.5,,0.5,1.0,,,,,,,,,,,,,16.1,1.0,3.0,,,,0.6,0.3333333333333333,0.3333333333333333,,1.0,1.0,0.2,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202692-202714-2207,1610612762,"Trey Lyles, Derrick Favors, Alec Burks, Shelvin Mack, Joe Johnson","Lyles, Favors, Burks, Mack, Johnson",1626168-202324-202692-202714-2207,UTA,301.0,2,5.0,2.0,10.0,10.0,3.0,1.0,2.0,20.0,,,,,1.0,1.0,3.0,12.0,10.0,1.0,6.0,1.0,1.0,2.0,7.0,3.0,,,1.0,3.0,,7.0,,3.0,2.0,6.0,2.0,8.0,1.0,3.0,5.0,3.0,,6.0,7.0,3.0,,1.0,1.0,1.0,1.0,0.5625,0.625,0.6,1.0,0.7,0.125,0.5,1.0,,0.7142857142857143,0.5,,1.0,1.0,0.3333333333333333,95.68106312292359,14.8,15.3,12.7,14.8,,,,,,,0.5,,0.455525,0.479725,0.3,0.3333333333333333,0.5,0.5833333333333334,24.7,0.3,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,,2.0,1.0,,,,2.0,,,1.0,2.0,,1.0,,1.0,,,,1.0,0.6666666666666666,1.0,0.42857142857142855,0.3333333333333333,0.14285714285714285,,1.0,1.0,0.5,,,1.0,0.375,0.3333333333333333,0.3333333333333333,,0.125,1.0,1.0,1.0,0.3333333333333333,0.25,1.0,0.5158,6.1571428571428575,1.0,1.0,1.0,,,0.125,1.0,1.0,1.0,1.0,3.0,0.375,0.3333333333333333,0.5,1.0,1.0,2.0,,,0.5,0.8333333333333334,1.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,0.3333333333333333,1.0,1.0,0.25,,,,,,1.0,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202692-203526-2207,1610612762,"Trey Lyles, Derrick Favors, Alec Burks, Raul Neto, Joe Johnson","Lyles, Favors, Burks, Neto, Johnson",1626168-202324-202692-203526-2207,UTA,191.0,2,3.0,,6.0,6.0,5.0,,2.0,12.0,,2.0,,2.0,1.0,3.0,1.0,6.0,6.0,1.0,3.0,1.0,3.0,1.0,6.0,3.0,2.0,,1.0,2.0,,5.0,1.0,1.0,2.0,3.0,2.0,5.0,,1.0,2.0,,1.0,3.0,6.0,5.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.4166666666666667,0.375,0.5,0.42857142857142855,0.42857142857142855,0.6666666666666666,1.0,0.5,0.75,0.4,0.5,1.0,1.0,,90.47120418848168,15.666666666666666,16.166666666666668,14.166666666666666,15.5,0.2857142857142857,,,,0.3333333333333333,,0.42857142857142855,,0.48348571428571424,0.49796666666666667,,,0.5,1.0,23.8,0.8333333333333334,,,,,,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,0.25,0.3333333333333333,,,1.0,,0.3333333333333333,,0.5,,,,,,0.14285714285714285,1.0,1.0,1.0,,,,0.4275,11.775,,1.0,,,,0.14285714285714285,,,,1.0,3.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,,1.0,,,,0.5,0.5,,,1.0,1.0,,,,,,,,,0.5,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,0.16666666666666666,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202692-203957-204060,1610612762,"Trey Lyles, Derrick Favors, Alec Burks, Dante Exum, Joe Ingles","Lyles, Favors, Burks, Exum, Ingles",1626168-202324-202692-203957-204060,UTA,109.0,1,2.0,3.0,3.0,2.0,,,,5.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,2.0,1.0,,3.0,,,,,,,,0.5,,0.5,,,,,1.0,,0.5,,,,,,66.05504587155963,20.333333333333332,24.0,20.333333333333332,20.5,,,,,,,0.5,,0.426,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,,,,,1.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,9.35,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202692-203957-2207,1610612762,"Trey Lyles, Derrick Favors, Alec Burks, Dante Exum, Joe Johnson","Lyles, Favors, Burks, Exum, Johnson",1626168-202324-202692-203957-2207,UTA,846.0,7,14.0,-4.0,30.0,25.0,6.0,11.0,2.0,55.0,,2.0,,,1.0,5.0,2.0,25.0,29.0,,2.0,1.0,1.0,2.0,7.0,3.0,2.0,,1.0,4.0,,9.0,1.0,4.0,3.0,8.0,4.0,12.0,1.0,3.0,2.0,,1.0,23.0,7.0,6.0,1.0,1.0,0.2,1.0,0.2,0.38333333333333336,0.625,0.4032258064516129,0.25,0.7,0.16666666666666666,0.75,1.0,0.3333333333333333,0.875,0.23529411764705882,1.0,1.0,1.0,0.07692307692307693,93.61702127659575,14.433333333333334,16.52,14.2,16.52,0.06666666666666667,,,,,,0.43333333333333335,,0.4712633333333333,0.3786375,,,0.08,0.28,24.080000000000002,0.2,2.0,8.0,3.0,,,1.0,3.0,10.0,25.0,4.0,1.0,3.0,6.0,14.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,1.0,7.0,1.0,11.0,,,,,0.3,0.3333333333333333,0.4,0.3333333333333333,0.16,0.375,0.6666666666666666,1.0,0.21428571428571427,0.5,1.0,0.5,0.26666666666666666,0.25,0.4,0.5,0.1,0.3333333333333333,0.3333333333333333,1.0,0.75,,,0.5224333333333333,8.8,2.0,6.0,1.0,,1.0,0.2,0.3333333333333333,0.3333333333333333,0.5,6.0,11.0,0.36666666666666664,0.5454545454545454,0.6,1.0,1.0,2.0,,,0.25,0.25,0.3333333333333333,,1.0,0.16666666666666666,,,3.0,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,,0.25,1.0,,,,,1.0,,,1.0,,,0.09090909090909091,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202692-204060-2207,1610612762,"Trey Lyles, Derrick Favors, Alec Burks, Joe Ingles, Joe Johnson","Lyles, Favors, Burks, Ingles, Johnson",1626168-202324-202692-204060-2207,UTA,110.0,1,2.0,1.0,4.0,3.0,4.0,3.0,1.0,7.0,,,,,1.0,1.0,,5.0,4.0,,,1.0,1.0,,5.0,3.0,,,1.0,1.0,,3.0,,,,,,,,,,,,5.0,5.0,4.0,,1.0,1.0,1.0,1.0,0.625,0.625,0.625,,0.625,0.25,,,,,,,,,,91.63636363636364,15.5,16.0,11.5,16.0,,,,,,,0.25,,0.397,0.397,,,,1.0,23.3,1.0,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,,2.0,,,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.25,1.0,1.0,1.0,,,,0.3613,9.733333333333333,,1.0,,,,0.25,,,,1.0,2.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.25,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
1626168-202324-202714-203526-2207,1610612762,"Trey Lyles, Derrick Favors, Shelvin Mack, Raul Neto, Joe Johnson","Lyles, Favors, Mack, Neto, Johnson",1626168-202324-202714-203526-2207,UTA,178.0,1,3.0,7.0,5.0,5.0,3.0,2.0,1.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,5.0,,2.0,2.0,2.0,1.0,7.0,6.0,2.0,2.0,2.0,2.0,2.0,6.0,,1.0,1.0,3.0,1.0,4.0,,2.0,4.0,1.0,1.0,10.0,7.0,3.0,,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.75,1.0,0.875,0.3333333333333333,1.0,1.0,,1.0,1.0,,,1.0,,80.89887640449437,19.8,15.8,19.6,15.8,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.40998333333333337,0.4288,0.14285714285714285,0.2,0.16666666666666666,0.5833333333333334,24.9,0.6,1.0,1.0,1.0,,,,,2.0,4.0,1.0,,1.0,,4.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.5,,0.25,,,1.0,1.0,,,1.0,0.16666666666666666,1.0,1.0,,,,,,1.0,,,0.4597,7.625,,1.0,,,,0.16666666666666666,,,,1.0,2.0,0.3333333333333333,0.5,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1610612762,2017,2016-17,False
