EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Steals,BadPassSteals,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyFG2M,OffThreePtRebounds,PenaltyFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,PenaltyAtRimAccuracy,PenaltyArc3FGA,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,LiveBallTurnoverPct,PenaltyArc3Frequency,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,LostBallSteals,BadPassTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedShortMidRange,OffCorner3ReboundPct,Travels,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101139-1626167-202331-202362-203922,1610612754,"CJ Miles, Myles Turner, Paul George, Lance Stephenson, Glenn Robinson III","Miles, Turner, George, Stephenson, Robinson III",101139-1626167-202331-202362-203922,IND,403.0,3,7.0,2.0,13.0,14,1.0,,27,2.0,,4.0,2.0,,,,,2.0,5.0,,8.0,2.0,5.0,18.0,16.0,,1.0,,,,6.0,,5.0,2.0,,2.0,4.0,2.0,,10.0,,1.0,6.0,,6.0,3.0,4.0,3.0,3.0,,,1.0,1.0,1.0,18.0,,1.0,1.0,0.4,,0.4,0.6153846153846154,,0.6428571428571429,,0.38461538461538464,,,,0.5,,0.7142857142857143,,,1.0,96.47642679900744,13.923076923076923,15.857142857142858,13.923076923076923,15.571428571428571,0.15384615384615385,0.3076923076923077,0.15384615384615385,,,,,0.38461538461538464,0.4,0.4,1.0,,,,,0.5384615384615384,0.4,0.46154999999999996,,0.3666,0.14285714285714285,,,10.2,25.68,0.07692307692307693,4.0,1.0,,2.0,,,1.0,2.0,5.0,2.0,,,,4.0,6.0,2.0,2.0,4.0,2.0,0.4,0.4,0.625,,,,0.8,0.75,1.0,1.0,0.25,0.25,1.0,1.0,1.0,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-201152-201166-202338-202362,1610612754,"CJ Miles, Thaddeus Young, Aaron Brooks, Kevin Seraphin, Lance Stephenson","Miles, Young, Brooks, Seraphin, Stephenson",101139-201152-201166-202338-202362,IND,82.0,1,1.0,-1.0,3.0,3,1.0,1.0,6,1.0,,1.0,,,,,,,1.0,,2.0,,1.0,4.0,5.0,,,,,,,,1.0,,,,1.0,,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.3333333333333333,,,,,,,1.0,,,105.36585365853658,14.0,13.333333333333334,13.666666666666666,13.333333333333334,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.6146,,,,,,5.25,25.2,0.3333333333333333,3.0,,,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,2.0,2.0,2.0,1.0,,,,0.5,0.5,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,0.5,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-201152-201952-202331-202338,1610612754,"CJ Miles, Thaddeus Young, Jeff Teague, Paul George, Kevin Seraphin","Miles, Young, Teague, George, Seraphin",101139-201152-201952-202331-202338,IND,294.0,3,5.0,-6.0,7.0,9,2.0,1.0,16,2.0,,1.0,4.0,,2.0,,1.0,,,,7.0,,2.0,6.0,12.0,1.0,2.0,,1.0,,,,,,1.0,,3.0,,,6.0,3.0,2.0,4.0,3.0,7.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,6.0,,2.0,,,,,0.3333333333333333,,0.3333333333333333,,0.2222222222222222,0.14285714285714285,,,0.6666666666666666,0.75,0.6666666666666666,0.5,,,78.3673469387755,20.714285714285715,16.555555555555557,18.0,16.22222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,,,,,,,,,,0.3333333333333333,,0.4444444444444444,,0.5145722222222222,0.4956,0.46386666666666665,,,,10.657142857142857,23.5,0.2857142857142857,2.0,,,1.0,,,1.0,1.0,3.0,,,1.0,,6.0,,3.0,1.0,2.0,,1.0,1.0,0.42857142857142855,,,,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.25,0.25,1.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,0.5,,1.0,0.6666666666666666,0.5,,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-201152-201952-202338-203922,1610612754,"CJ Miles, Thaddeus Young, Jeff Teague, Kevin Seraphin, Glenn Robinson III","Miles, Young, Teague, Seraphin, Robinson III",101139-201152-201952-202338-203922,IND,49.0,1,1.0,2.0,2.0,3,2.0,,5,2.0,2.0,,,,,,,,,,2.0,,,2.0,,,2.0,,,2.0,,,,,1.0,,,,,,,,2.0,,2.0,,,,,,,,,,2.0,2.0,2.0,,,,,0.5,0.5,0.5,0.5,,0.5,,,,,1.0,,,,146.9387755102041,8.0,11.0,8.0,11.0,1.0,,,,,,,,,,,,1.0,,,1.0,,0.49955,,0.49955,,,1.0,2.65,,1.0,3.0,,,1.0,,,,,1.0,,,,,,2.0,,,1.0,,,,0.5,,,,1.0,,0.5,1.0,,,,,,,,,,1.0,1.0,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-201152-202331-202338-202362,1610612754,"CJ Miles, Thaddeus Young, Paul George, Kevin Seraphin, Lance Stephenson","Miles, Young, George, Seraphin, Stephenson",101139-201152-202331-202338-202362,IND,73.0,1,1.0,2.0,2.0,2,2.0,,4,,,2.0,,,,,,,,,2.0,,,4.0,2.0,,2.0,,,4.0,,,,,,,2.0,,,4.0,,,1.0,,1.0,,,,,,,,,,4.0,4.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,78.9041095890411,16.0,20.5,16.0,20.5,,1.0,,,,,,,,,,,,,,,,0.37275,,0.37275,,,1.0,6.6,,1.0,,,,,,,2.0,,2.0,,,,,4.0,,2.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-201152-202338-202362-203922,1610612754,"CJ Miles, Thaddeus Young, Kevin Seraphin, Lance Stephenson, Glenn Robinson III","Miles, Young, Seraphin, Stephenson, Robinson III",101139-201152-202338-202362-203922,IND,40.0,1,1.0,-1.0,1.0,2,1.0,,3,,,,,,,,,,1.0,,,,1.0,2.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,2.0,2.0,1.0,,,,,,,0.5,0.5,1.0,,,,,,1.0,,,,108.0,16.0,12.0,16.0,12.0,,,,,,,,1.0,,,,,,,,1.0,,,,,0.5,,1.0,,78.0,1.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-201166-202331-202338-202362,1610612754,"CJ Miles, Aaron Brooks, Paul George, Kevin Seraphin, Lance Stephenson","Miles, Brooks, George, Seraphin, Stephenson",101139-201166-202331-202338-202362,IND,224.0,1,4.0,-1.0,8.0,7,,1.0,15,1.0,,2.0,1.0,,2.0,,,2.0,2.0,,4.0,2.0,4.0,14.0,15.0,1.0,,,,,3.0,3.0,2.0,2.0,,1.0,4.0,1.0,,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,,1.0,,,,14.0,,,0.5,0.5,,0.5,0.75,,0.7777777777777778,,0.5,,,,1.0,1.0,1.0,0.3333333333333333,,,96.42857142857143,14.875,15.0,14.0,15.0,0.125,0.25,0.125,0.25,,,,0.25,1.0,1.0,0.5,,,,,0.625,1.0,0.51550625,0.55245,,0.1111111111111111,0.2,,8.1,24.375,,2.0,,,1.0,,,2.0,,3.0,2.0,,,,6.0,,3.0,,,,1.0,1.0,0.75,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-201952-202331-202338-202362,1610612754,"CJ Miles, Jeff Teague, Paul George, Kevin Seraphin, Lance Stephenson","Miles, Teague, George, Seraphin, Stephenson",101139-201952-202331-202338-202362,IND,8.0,1,,-2.0,,1,,,1,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-201952-202338-202362-203922,1610612754,"CJ Miles, Jeff Teague, Kevin Seraphin, Lance Stephenson, Glenn Robinson III","Miles, Teague, Seraphin, Stephenson, Robinson III",101139-201952-202338-202362-203922,IND,331.0,2,6.0,6.0,11.0,11,7.0,2.0,22,5.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,11.0,2.0,2.0,22.0,16.0,1.0,7.0,1.0,1.0,12.0,6.0,,,,,2.0,6.0,,2.0,14.0,3.0,2.0,4.0,3.0,7.0,1.0,1.0,3.0,4.0,,,1.0,1.0,1.0,16.0,12.0,7.0,1.0,1.0,1.0,1.0,0.6923076923076923,0.6875,0.7857142857142857,0.75,0.15384615384615385,,,,0.6666666666666666,0.6,0.8,0.6,0.5,1.0,95.70996978851964,15.818181818181818,14.272727272727273,14.363636363636363,14.0,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,1.0,1.0,1.0,,,,,,0.625,0.125,1.0,0.5384615384615384,,0.48171153846153847,0.6235,0.51540625,0.21428571428571427,,0.5454545454545454,7.963636363636363,22.5,0.6363636363636364,,1.0,1.0,4.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,6.0,8.0,4.0,4.0,1.0,2.0,3.0,0.6666666666666666,0.8,0.5454545454545454,0.5,0.8333333333333334,1.0,1.0,1.0,0.8,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.25,0.2727272727272727,4.0,4.0,,0.5714285714285714,,,,0.8,,,,,,,,,,,,,1.0,1.0,2.0,3.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,0.2,,0.75,,,,1.0,,1.0,,,,,1.0,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-202331-202338-202362-202730,1610612754,"CJ Miles, Paul George, Kevin Seraphin, Lance Stephenson, Lavoy Allen","Miles, George, Seraphin, Stephenson, Allen",101139-202331-202338-202362-202730,IND,172.0,1,3.0,10.0,6.0,4,2.0,,10,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,12.0,2.0,,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,,1.0,4.0,,1.0,9.0,,1.0,3.0,,3.0,1.0,1.0,,,,,,,,12.0,5.0,2.0,0.5,1.0,1.0,1.0,1.2,1.25,1.2,1.25,0.4,,,,1.0,,1.0,,,,83.72093023255813,16.166666666666668,18.75,16.166666666666668,18.75,0.2,,0.4,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,,0.5,0.5,1.0,0.6,1.0,0.48682,,0.5987,,,0.4166666666666667,11.333333333333334,25.25,0.3333333333333333,1.0,,,1.0,,,,2.0,3.0,,,,,6.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101139-202331-202338-202362-203922,1610612754,"CJ Miles, Paul George, Kevin Seraphin, Lance Stephenson, Glenn Robinson III","Miles, George, Seraphin, Stephenson, Robinson III",101139-202331-202338-202362-203922,IND,129.0,2,2.0,-3.0,5.0,5,2.0,1.0,10,,,1.0,,,,,,,1.0,,1.0,,1.0,2.0,5.0,,,,1.0,2.0,,,1.0,,,,,,,,,,3.0,1.0,4.0,,2.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,0.3333333333333333,0.5,0.5,,,,,,0.6666666666666666,0.5,,,111.62790697674419,13.0,12.8,13.0,10.6,,0.5,,,,,,0.5,,,,,,,,0.5,,0.46035,,0.5262,,,1.0,7.6,27.1,0.4,2.0,,,,,,,,,2.0,,,2.0,,,,,2.0,,,,,,,1.0,0.6666666666666666,0.5,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,3.0,,,3.0,,1.0,2.0,,1.0,,2.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1610612754,2017,2016-17,False
101139-202338-202362-202730-203922,1610612754,"CJ Miles, Kevin Seraphin, Lance Stephenson, Lavoy Allen, Glenn Robinson III","Miles, Seraphin, Stephenson, Allen, Robinson III",101139-202338-202362-202730-203922,IND,62.0,1,1.0,-2.0,2.0,3,2.0,,5,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,3.0,5.0,,1.0,,1.0,3.0,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,3.0,3.0,2.0,,,,,0.5,0.5,0.75,0.75,0.5,,,,,,1.0,,,,116.1290322580645,8.5,15.0,8.5,15.0,0.5,,,,,,,0.5,,,,,0.5,,,1.0,,0.610775,,0.610775,0.5,,1.0,1.8,24.1,1.0,3.0,,,1.0,,,,,1.0,1.0,,,,,2.0,,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101145-1626167-201152-201952-202331,1610612754,"Monta Ellis, Myles Turner, Thaddeus Young, Jeff Teague, Paul George","Ellis, Turner, Young, Teague, George",101145-1626167-201152-201952-202331,IND,2340.0,3,39.0,-3.0,76.0,79,22.0,9.0,155,20.0,6.0,9.0,10.0,4.0,7.0,2.0,3.0,6.0,16.0,4.0,39.0,10.0,23.0,90.0,93.0,5.0,10.0,3.0,7.0,25.0,15.0,15.0,15.0,6.0,6.0,5.0,17.0,2.0,3.0,39.0,9.0,10.0,22.0,11.0,33.0,6.0,13.0,19.0,26.0,,1.0,3.0,2.0,3.0,83.0,25.0,22.0,0.5,0.43478260869565216,0.42857142857142855,0.45454545454545453,0.5645161290322581,0.6176470588235294,0.6013513513513513,0.625,0.3709677419354839,0.15384615384615385,0.1111111111111111,,0.625,0.47368421052631576,0.7037037037037037,0.3548387096774194,,1.0,95.38461538461539,15.052631578947368,15.139240506329115,14.105263157894736,14.620253164556962,0.3225806451612903,0.14516129032258066,0.16129032258064516,0.11290322580645161,0.5714285714285714,0.5714285714285714,0.75,0.25806451612903225,0.375,0.375,0.3333333333333333,0.5714285714285714,0.35294117647058826,0.17647058823529413,0.6666666666666666,0.6935483870967742,0.4,0.549077868852459,0.55501,0.577659375,0.1506849315068493,0.041666666666666664,0.2777777777777778,7.143589743589744,25.678260869565218,0.2894736842105263,8.0,11.0,8.0,10.0,,2.0,4.0,6.0,20.0,20.0,,2.0,7.0,24.0,16.0,12.0,3.0,9.0,10.0,0.6,0.6,0.5128205128205128,,0.42857142857142855,0.4375,0.8181818181818182,0.8888888888888888,0.5,0.6666666666666666,0.4444444444444444,0.5,0.6,0.6,0.5,0.2857142857142857,,0.20408163265306123,0.07777777777777778,3.0,6.0,2.0,0.6,0.16666666666666666,0.2222222222222222,0.5714285714285714,0.5,4.0,6.0,8.0,2.0,2.0,14.0,3.0,6.0,1.0,0.42857142857142855,0.23529411764705882,1.0,1.0,4.0,,7.0,2.0,3.0,1.0,3.0,4.0,1.0,,2.0,,1.0,,,,2.0,,,,1.0,0.25,1.0,0.6,0.75,0.5714285714285714,0.5,0.04,0.6666666666666666,0.7,0.5,0.25,1.0,2.0,,0.4,0.25,1.0,,,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,,,,,1610612754,2017,2016-17,False
101145-1626167-201152-201952-203922,1610612754,"Monta Ellis, Myles Turner, Thaddeus Young, Jeff Teague, Glenn Robinson III","Ellis, Turner, Young, Teague, Robinson III",101145-1626167-201152-201952-203922,IND,135.0,1,2.0,5.0,3.0,3,3.0,,6,,,1.0,2.0,,,,,,,,3.0,,,5.0,,,3.0,,,5.0,,,,,,,,,,,,2.0,2.0,,2.0,,1.0,1.0,2.0,,,,,,5.0,5.0,3.0,,,,,0.6666666666666666,0.6666666666666666,0.625,0.625,,,,,1.0,,1.0,,,,64.0,21.0,24.0,21.0,24.0,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,0.36610000000000004,,0.36610000000000004,0.25,,1.0,13.633333333333333,,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,,,,,4.0,,,,1.0,,,0.6666666666666666,,,,,,,,1.0,1.0,0.5,0.5,,,,0.25,,,2.0,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101145-1626167-201152-202331-202362,1610612754,"Monta Ellis, Myles Turner, Thaddeus Young, Paul George, Lance Stephenson","Ellis, Turner, Young, George, Stephenson",101145-1626167-201152-202331-202362,IND,518.0,2,9.0,6.0,19.0,18,7.0,3.0,37,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,11.0,2.0,8.0,27.0,21.0,1.0,2.0,1.0,3.0,11.0,6.0,,7.0,1.0,,2.0,5.0,1.0,1.0,12.0,1.0,2.0,7.0,3.0,10.0,3.0,3.0,6.0,5.0,,,1.0,1.0,1.0,22.0,11.0,7.0,1.0,0.25,0.3333333333333333,0.25,0.5789473684210527,0.7,0.6428571428571429,0.7857142857142857,0.42105263157894735,,,,0.6666666666666666,0.3333333333333333,0.875,0.375,,1.0,102.85714285714286,13.842105263157896,14.166666666666666,13.473684210526315,13.5,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.05263157894736842,1.0,1.0,1.0,0.3684210526315789,0.14285714285714285,0.14285714285714285,1.0,0.5,0.2,0.2,1.0,0.6842105263157895,0.14285714285714285,0.5090105263157895,0.3486,0.5782499999999999,0.1,,0.4074074074074074,8.818181818181818,25.4,0.3684210526315789,8.0,1.0,,4.0,1.0,1.0,1.0,3.0,8.0,5.0,1.0,1.0,5.0,6.0,10.0,3.0,,5.0,2.0,0.375,0.42857142857142855,0.7272727272727273,1.0,1.25,1.25,1.0,1.0,0.8,0.8,0.5,0.5,0.75,0.75,,0.5,1.0,0.16666666666666666,0.18518518518518517,1.0,2.0,2.0,1.0,0.4,0.4,,1.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,0.5,0.4,,,4.0,2.0,3.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.5,1.0,0.125,,0.75,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1610612754,2017,2016-17,False
101145-1626167-201952-202331-202730,1610612754,"Monta Ellis, Myles Turner, Jeff Teague, Paul George, Lavoy Allen","Ellis, Turner, Teague, George, Allen",101145-1626167-201952-202331-202730,IND,78.0,1,1.0,-1.0,3.0,3,3.0,,6,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,3.0,4.0,,2.0,1.0,1.0,3.0,3.0,,,,,1.0,1.0,,1.0,3.0,,,1.0,,1.0,,1.0,,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,,,,,,,,,,110.76923076923076,12.666666666666666,13.333333333333334,12.666666666666666,12.333333333333334,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,,0.4818,,0.4818,,,1.0,11.6,23.5,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
101145-201152-202331-202338-202362,1610612754,"Monta Ellis, Thaddeus Young, Paul George, Kevin Seraphin, Lance Stephenson","Ellis, Young, George, Seraphin, Stephenson",101145-201152-202331-202338-202362,IND,167.0,2,3.0,-5.0,6.0,5,,1.0,11,1.0,,4.0,1.0,,,,,,,,6.0,,,,5.0,,,,,,,,,,1.0,,,,,,1.0,,3.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.25,,94.8502994011976,17.333333333333332,12.6,16.666666666666668,12.6,0.16666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,,,,,,,0.16666666666666666,,0.41156666666666664,0.5211,,,,,9.200000000000001,,,,,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,False
