EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,Steals,LostBallSteals,ShootingFouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyArc3FGA,PenaltyFG3A,SelfOReb,LostBallTurnovers,SelfORebPct,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceFG3M,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,BadPassSteals,PenaltyTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,SecondChanceFg3Pct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,PenaltyAtRimFGM,StepOutOfBoundsTurnovers,OffensiveGoaltends,PenaltyAtRimAccuracy,Arc3Assists,Arc3PctAssisted,PenaltyArc3FGM,PenaltyFG3M,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,PenaltyArc3Accuracy,Charge Fouls,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefensiveGoaltends,Technical Free Throw Trips,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFouls,Offensive Fouls,SecondChanceArc3FGM,FTDefRebounds,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Travels,Blocked3s,BlockedArc3,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedShortMidRange,OffLongMidRangeReboundPct,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101141-101181-1627752-200794-203501,1610612737,"Ersan Ilyasova, Jose Calderon, Taurean Prince, Paul Millsap, Tim Hardaway Jr.","Ilyasova, Calderon, Prince, Millsap, Hardaway Jr.",101141-101181-1627752-200794-203501,ATL,396.0,2,7.0,-1.0,12.0,14.0,2.0,26.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,8.0,1.0,5.0,2.0,11.0,12.0,1.0,1.0,6.0,3.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,2.0,1.0,5.0,2.0,7.0,3.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,2.0,11.0,1.0,1.0,1.0,0.2,0.2,0.375,0.34615384615384615,0.39285714285714285,0.38461538461538464,0.2,0.125,0.25,0.25,0.5,0.6666666666666666,0.2,1.0,0.5,0.875,0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,1.0,94.54545454545455,17.416666666666668,13.357142857142858,15.833333333333334,12.357142857142858,0.3076923076923077,0.5,0.6666666666666666,1.0,0.07692307692307693,1.0,1.0,1.0,0.23076923076923078,0.07692307692307693,1.0,1.0,1.0,0.3076923076923077,0.5,0.5,0.6923076923076923,0.5013884615384615,0.7043,0.14285714285714285,0.2222222222222222,8.475,25.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-1627752-203145-2730,1610612737,"Ersan Ilyasova, Jose Calderon, Taurean Prince, Kent Bazemore, Dwight Howard","Ilyasova, Calderon, Prince, Bazemore, Howard",101141-101181-1627752-203145-2730,ATL,151.0,1,3.0,9.0,5.0,5.0,2.0,10.0,3.0,5.0,1.0,,,1.0,,,,,4.0,6.0,,,2.0,10.0,1.0,1.0,,8.0,,,,,4.0,,4.0,,3.0,,8.0,,2.0,1.0,2.0,3.0,2.0,5.0,,,,,,1.0,,3.0,,,3.0,1.0,1.0,7.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.7142857142857143,,,,,,,1.0,1.0,0.5,,0.75,1.0,1.0,,,0.5,,95.36423841059603,12.0,18.2,10.4,17.0,0.8333333333333334,0.6,0.6,1.0,,,,,0.16666666666666666,,,,,,1.0,,0.8333333333333334,0.6706666666666666,0.8854,0.16666666666666666,0.16666666666666666,3.75,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.5,1.0,0.5,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.46745,0.3,0.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-1627752-203488-203501,1610612737,"Ersan Ilyasova, Jose Calderon, Taurean Prince, Mike Muscala, Tim Hardaway Jr.","Ilyasova, Calderon, Prince, Muscala, Hardaway Jr.",101141-101181-1627752-203488-203501,ATL,150.0,2,2.0,-4.0,4.0,5.0,1.0,9.0,1.0,1.0,,,,,,,3.0,1.0,1.0,1.0,,3.0,,2.0,6.0,,1.0,2.0,,3.0,,,1.0,,1.0,,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,2.0,1.0,1.0,,,,1.0,0.25,0.25,0.75,,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,86.4,20.25,13.8,17.5,13.8,0.25,1.0,1.0,1.0,,,,,,,,,,0.75,,1.0,1.0,0.440725,,,,2.5,27.333333333333332,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,0.420525,,,0.25,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-200757-203488-2399,1610612737,"Ersan Ilyasova, Jose Calderon, Thabo Sefolosha, Mike Muscala, Mike Dunleavy","Ilyasova, Calderon, Sefolosha, Muscala, Dunleavy",101141-101181-200757-203488-2399,ATL,12.0,1,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-200794-203145-203501,1610612737,"Ersan Ilyasova, Jose Calderon, Paul Millsap, Kent Bazemore, Tim Hardaway Jr.","Ilyasova, Calderon, Millsap, Bazemore, Hardaway Jr.",101141-101181-200794-203145-203501,ATL,587.0,2,10.0,8.0,19.0,19.0,6.0,38.0,5.0,8.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,,8.0,11.0,2.0,7.0,2.0,24.0,16.0,2.0,1.0,10.0,3.0,6.0,,,5.0,1.0,6.0,1.0,3.0,1.0,13.0,3.0,3.0,2.0,2.0,4.0,6.0,10.0,4.0,,,4.0,1.0,7.0,1.0,7.0,1.0,,5.0,1.0,3.0,15.0,0.625,0.7142857142857143,0.5,0.2857142857142857,0.2857142857142857,0.7272727272727273,0.6111111111111112,0.6,0.3888888888888889,,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6,0.6666666666666666,0.75,1.0,0.6,1.0,1.0,,93.2197614991482,13.68421052631579,17.210526315789473,12.578947368421053,16.05263157894737,0.4444444444444444,0.625,0.625,0.6,0.1111111111111111,1.0,1.0,0.5,0.05555555555555555,0.05555555555555555,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.8333333333333334,0.5420194444444444,0.50285,0.15,0.23076923076923078,4.336363636363637,24.52857142857143,5.0,1.0,,1.0,2.0,2.0,9.0,2.0,2.0,,4.0,1.0,4.0,,3.0,,4.0,5.0,,1.0,1.0,1.1666666666666667,1.0,0.9,1.0,,1.0,1.0,1.0,1.0,,,0.4147,0.375,0.16666666666666666,0.2631578947368421,4.0,,,,4.0,,,1.0,1.0,1.0,1.0,6.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-200794-203145-2399,1610612737,"Ersan Ilyasova, Jose Calderon, Paul Millsap, Kent Bazemore, Mike Dunleavy","Ilyasova, Calderon, Millsap, Bazemore, Dunleavy",101141-101181-200794-203145-2399,ATL,208.0,1,3.0,-4.0,8.0,6.0,,14.0,1.0,2.0,,,,,,,2.0,,1.0,2.0,,2.0,3.0,5.0,9.0,,,2.0,,2.0,,,1.0,,1.0,,1.0,,2.0,,,2.0,,2.0,,2.0,1.0,,2.0,3.0,,2.0,,2.0,,,4.0,,1.0,5.0,1.0,1.0,,,,0.5,0.25,0.4166666666666667,0.5,,,,,0.3333333333333333,,,1.0,,1.0,,,,,1.0,,96.92307692307692,17.875,10.833333333333334,17.875,10.833333333333334,0.5,0.5,0.5,1.0,,,,,,,,,,0.5,,,1.0,0.501875,,0.2,0.3333333333333333,2.05,24.85,4.0,,2.0,,,,,1.0,2.0,1.0,3.0,,,,2.0,1.0,3.0,4.0,,,0.5,,0.3333333333333333,,0.375,,,,,,,0.6666666666666666,0.48451666666666665,,0.6,0.5,3.0,1.0,1.0,,1.0,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-200794-203501-2399,1610612737,"Ersan Ilyasova, Jose Calderon, Paul Millsap, Tim Hardaway Jr., Mike Dunleavy","Ilyasova, Calderon, Millsap, Hardaway Jr., Dunleavy",101141-101181-200794-203501-2399,ATL,97.0,1,2.0,-5.0,5.0,4.0,,9.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,2.0,7.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,3.0,2.0,,3.0,,1.0,,,,,,,,2.0,,,,,,1.0,0.5,0.5,0.5,,,,,1.0,1.0,,,,1.0,,,,,,,133.60824742268042,12.2,9.0,12.2,9.0,0.5,1.0,1.0,,,,,,,,,,,0.5,,,1.0,0.5343,,,,1.5,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-203145-203471-203488,1610612737,"Ersan Ilyasova, Jose Calderon, Kent Bazemore, Dennis Schroder, Mike Muscala","Ilyasova, Calderon, Bazemore, Schroder, Muscala",101141-101181-203145-203471-203488,ATL,93.0,1,2.0,-2.0,2.0,3.0,,5.0,,,,,,,,,1.0,,,,,1.0,2.0,2.0,4.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,2.0,,1.0,2.0,,,,,,,,0.5,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,77.41935483870968,16.5,20.0,16.5,20.0,,,,,,,,,,,,,,1.0,,,1.0,0.5406,,0.5,1.0,,25.4,2.0,,,,,,,,,2.0,2.0,,,,,,2.0,2.0,,,,,,,0.5,1.0,,,,,,,0.5406,,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-203145-203488-203501,1610612737,"Ersan Ilyasova, Jose Calderon, Kent Bazemore, Mike Muscala, Tim Hardaway Jr.","Ilyasova, Calderon, Bazemore, Muscala, Hardaway Jr.",101141-101181-203145-203488-203501,ATL,136.0,1,2.0,,5.0,4.0,,9.0,1.0,4.0,,,,,,,,,1.0,4.0,,,2.0,4.0,4.0,,,2.0,,,2.0,,1.0,,1.0,,1.0,,2.0,,,2.0,,2.0,,2.0,,,,,,1.0,,1.0,,,2.0,,1.0,4.0,1.0,1.0,,,,0.25,0.25,0.4,,,0.5,0.5,,,,,1.0,,1.0,,,,,1.0,,95.29411764705883,18.2,11.25,18.2,11.25,1.0,0.25,0.5,1.0,,,,,,,,,,,,,1.0,0.725925,,0.2,0.2,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
101141-101181-203145-203488-2399,1610612737,"Ersan Ilyasova, Jose Calderon, Kent Bazemore, Mike Muscala, Mike Dunleavy","Ilyasova, Calderon, Bazemore, Muscala, Dunleavy",101141-101181-203145-203488-2399,ATL,364.0,3,6.0,-3.0,12.0,12.0,3.0,24.0,2.0,5.0,1.0,1.0,1.0,1.0,,,6.0,1.0,3.0,7.0,2.0,6.0,2.0,14.0,17.0,2.0,1.0,4.0,3.0,6.0,2.0,,2.0,1.0,3.0,,1.0,1.0,7.0,,3.0,1.0,3.0,4.0,3.0,7.0,1.0,1.0,,1.0,,2.0,,2.0,,,2.0,,1.0,10.0,0.6666666666666666,1.0,0.5,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.46153846153846156,0.5,0.46153846153846156,,0.2857142857142857,0.4,,1.0,1.0,0.75,0.3333333333333333,,0.6666666666666666,0.375,1.0,,,0.5,,94.94505494505495,15.416666666666666,14.916666666666666,13.5,14.333333333333334,0.38461538461538464,0.4,0.6666666666666666,0.5,0.07692307692307693,1.0,1.0,1.0,0.07692307692307693,,,,,0.46153846153846156,0.3333333333333333,0.3333333333333333,0.8461538461538461,0.5234230769230769,0.45455,0.07142857142857142,0.125,5.6571428571428575,25.75,3.0,1.0,,,2.0,,4.0,,,,,,,,1.0,,,3.0,,1.0,,0.6666666666666666,,0.6666666666666666,,1.0,,,,1.0,,,0.45105,0.2857142857142857,,0.25,6.0,3.0,3.0,1.0,,0.16666666666666666,1.0,,,2.0,,2.0,3.0,2.0,2.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2017,2016-17,False
