EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,DefPoss,TotalPoss,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Minutes,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,FtPoints,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Corner3Assists,LongMidRangeAssists,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3A,Fg2aBlocked,OffTwoPtRebounds,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyFtPoints,PenaltyPoints,HeaveAttempts,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,PenaltyAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,FTDefRebounds,SelfOReb,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,OffFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,SecondChanceFtPoints,LostBallTurnovers,BlockedLongMidRange,Offensive Fouls,BlockingFoulsDrawn,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceTurnovers,BlockingFouls,Charge Fouls,OffCorner3ReboundPct,Travels,Loose Ball Fouls,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,HeaveMakes,Fg3aBlocked,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
101108-101109-101138-1718-2037,1610612746,"Chris Paul, Raymond Felton, Brandon Bass, Paul Pierce, Jamal Crawford","Paul, Felton, Bass, Pierce, Crawford",101108-101109-101138-1718-2037,LAC,19.0,1,1.0,1.0,2.0,151.57894736842107,2.0,17.0,2.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-101138-200755-201578,1610612746,"Chris Paul, Raymond Felton, Brandon Bass, JJ Redick, Marreese Speights","Paul, Felton, Bass, Redick, Speights",101108-101109-101138-200755-201578,LAC,39.0,1,1.0,1.0,2.0,73.84615384615384,18.0,21.0,18.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5512,1.0,1.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-101138-201578-2037,1610612746,"Chris Paul, Raymond Felton, Brandon Bass, Marreese Speights, Jamal Crawford","Paul, Felton, Bass, Speights, Crawford",101108-101109-101138-201578-2037,LAC,218.0,2,7.0,9.0,16.0,105.68807339449542,13.857142857142858,13.444444444444445,13.857142857142858,11.333333333333334,4.0,,2.0,3.0,,,1.0,3.0,5.0,1.0,9.0,6.0,,,,2.0,,1.0,,,5.0,1.0,1.0,0.6,,0.75,,0.75,,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,0.6666666666666666,0.5258583333333333,,7.44,26.5,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-101138-201599-2037,1610612746,"Chris Paul, Raymond Felton, Brandon Bass, DeAndre Jordan, Jamal Crawford","Paul, Felton, Bass, Jordan, Crawford",101108-101109-101138-201599-2037,LAC,60.0,2,1.0,3.0,4.0,96.0,9.0,17.0,9.0,17.0,1.0,,1.0,1.0,,,,1.0,1.0,,2.0,4.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,0.9012,,0.1,,-2.0,,,,,,,2.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-101138-201933-2037,1610612746,"Chris Paul, Raymond Felton, Brandon Bass, Blake Griffin, Jamal Crawford","Paul, Felton, Bass, Griffin, Crawford",101108-101109-101138-201933-2037,LAC,171.0,1,6.0,6.0,12.0,101.05263157894737,12.5,16.0,12.5,16.0,3.0,,1.0,2.0,,,1.0,1.0,3.0,1.0,5.0,6.0,,,,2.0,,1.0,,,2.0,1.0,1.0,0.3333333333333333,,0.25,,0.4166666666666667,,0.25,,,,0.5,0.5,0.5,0.25,,,0.75,0.5436625,,7.333333333333333,26.3,-1.0,,,,1.0,,,,,,,,,,,,,2.0,2.0,,,,2.0,,4.0,,5.0,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,,0.25,,,,,3.0,2.0,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-101138-202325-2037,1610612746,"Chris Paul, Raymond Felton, Brandon Bass, Wesley Johnson, Jamal Crawford","Paul, Felton, Bass, Johnson, Crawford",101108-101109-101138-202325-2037,LAC,111.0,1,3.0,4.0,7.0,90.8108108108108,21.333333333333332,11.75,21.333333333333332,11.75,2.0,,,1.0,,,,,3.0,,1.0,6.0,,,,,,,,,,,1.0,,,,,0.125,,,,,,0.3333333333333333,,,,,,0.3333333333333333,0.42683333333333334,,12.333333333333334,,-5.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,1.0,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-101187-201578-2037,1610612746,"Chris Paul, Raymond Felton, Alan Anderson, Marreese Speights, Jamal Crawford","Paul, Felton, Anderson, Speights, Crawford",101108-101109-101187-201578-2037,LAC,46.0,1,2.0,1.0,3.0,93.91304347826086,13.0,20.0,13.0,20.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,0.5,,,,,,,0.5,,,0.5,0.474625,,14.7,26.3,-1.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-1718-201578-2037,1610612746,"Chris Paul, Raymond Felton, Paul Pierce, Marreese Speights, Jamal Crawford","Paul, Felton, Pierce, Speights, Crawford",101108-101109-1718-201578-2037,LAC,192.0,2,6.0,6.0,12.0,90.0,17.333333333333332,14.666666666666666,17.333333333333332,14.333333333333334,3.0,,,,,,2.0,3.0,3.0,3.0,9.0,9.0,,,,2.0,,2.0,,,2.0,4.0,5.0,1.0,,0.75,,0.75,,0.5,,,,,,,0.3333333333333333,,,0.5,0.4315333333333333,,12.5,26.0,,4.0,1.0,1.0,2.0,,1.0,4.0,3.0,,2.0,1.0,3.0,,,7.0,1.0,1.0,2.0,,,,1.0,,,,9.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.5,1.0,0.6666666666666666,,,1.0,,,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-1718-201599-2037,1610612746,"Chris Paul, Raymond Felton, Paul Pierce, DeAndre Jordan, Jamal Crawford","Paul, Felton, Pierce, Jordan, Crawford",101108-101109-1718-201599-2037,LAC,107.0,2,4.0,2.0,6.0,80.74766355140187,15.75,22.0,15.75,22.0,2.0,,,1.0,,,2.0,,3.0,2.0,,3.0,,,,,,2.0,,1.0,3.0,1.0,1.0,,,,,,,0.4,,0.25,,0.2,,,0.4,,,0.6,0.47556000000000004,,11.966666666666667,26.25,-3.0,,,,2.0,,,,,,,,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,0.4,,,,,,,,,,,,,,,1.0,,,,,,,,4.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.2,0.4,0.47556000000000004,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
101108-101109-200755-201578-201599,1610612746,"Chris Paul, Raymond Felton, JJ Redick, Marreese Speights, DeAndre Jordan","Paul, Felton, Redick, Speights, Jordan",101108-101109-200755-201578-201599,LAC,56.0,2,2.0,1.0,3.0,77.14285714285714,19.0,18.0,19.0,17.0,1.0,,1.0,1.0,,,,1.0,1.0,,4.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,0.5421,,1.7,,4.0,1.0,,,,,,2.0,,,1.0,,1.0,,1.0,2.0,,,,,,,1.0,,2.0,,4.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2017,2016-17,False
