EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Corner3PctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Technical Free Throw Trips,LongMidRangePctBlocked,Clear Path Fouls,OffensiveGoaltends,HeaveAttempts,BlockedCorner3,team_id,year,season,team_vs
200752-201167-201585-201951-202326,1610612758,"Rudy Gay, Arron Afflalo, Kosta Koufos, Ty Lawson, DeMarcus Cousins","Gay, Afflalo, Koufos, Lawson, Cousins",200752-201167-201585-201951-202326,SAC,8687.0,14,145,-7.0,280,281,19.0,30.0,24.0,561,40.0,62.0,4.0,7.0,3.0,4.0,34.0,62.0,27.0,68.0,9.0,25.0,1.0,2.0,11.0,41.0,4.0,2.0,101.0,192.0,20.0,66.0,35.0,297.0,304.0,8.0,14.0,1.0,6.0,4.0,23.0,12.0,16.0,2.0,5.0,29.0,112.0,90.0,45.0,15.0,6.0,41.0,11.0,10.0,56.0,15.0,71.0,6.0,9.0,25.0,16.0,15.0,157.0,7.0,19.0,1.0,25.0,80.0,4.0,109.0,27.0,136.0,4.0,14.0,10.0,4.0,25.0,16.0,4.0,9.0,29.0,4.0,36.0,7.0,64.0,1.0,1.0,2.0,55.0,2.0,3.0,7.0,2.0,51.0,6.0,26.0,1.0,1.0,23.0,17.0,6.0,23.0,12.0,2.0,1.0,274.0,29.0,19.0,3.0,2.0,0.5544554455445545,0.5714285714285714,0.75,0.30303030303030304,0.16666666666666666,0.30303030303030304,0.5260416666666666,0.5714285714285714,0.75,0.5077519379844961,0.475,0.6666666666666666,0.5303571428571429,0.5227272727272727,0.725,0.2558139534883721,0.052083333333333336,0.11290322580645161,0.04838709677419355,0.8620689655172413,0.8,0.14285714285714285,0.7843137254901961,0.2087912087912088,0.7352941176470589,0.15555555555555556,0.7720588235294118,0.19117647058823528,0.22727272727272727,0.2857142857142857,0.14634146341463414,0.20689655172413793,0.0625,0.7142857142857143,0.8064516129032258,0.8620689655172413,0.72,0.7777777777777778,0.031746031746031744,92.99412915851272,0.5217391304347826,14.864285714285714,16.10320284697509,14.275,15.395017793594306,0.24031007751937986,0.6451612903225806,0.7272727272727273,0.625,0.24031007751937986,0.5483870967741935,0.576271186440678,0.47058823529411764,0.26356589147286824,0.39705882352941174,0.39705882352941174,0.5555555555555556,0.09689922480620156,0.36,0.36,1.0,0.15891472868217055,0.2682926829268293,0.2682926829268293,0.5454545454545454,0.35,0.5714285714285714,0.25,0.1,0.5,1.0,0.2,0.2222222222222222,0.75,0.1111111111111111,0.49612403100775193,0.2682926829268293,0.48658023255813954,0.4807735294117647,0.4766694444444444,0.0967741935483871,0.12264150943396226,0.014925373134328358,0.07744107744107744,0.09764309764309764,9.633333333333333,24.612121212121213,0.06785714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2017,2016-17,True
201167-201585-201954-202066-202326,1610612758,"Arron Afflalo, Kosta Koufos, Darren Collison, Garrett Temple, DeMarcus Cousins","Afflalo, Koufos, Collison, Temple, Cousins",201167-201585-201954-202066-202326,SAC,6826.0,10,114,7.0,208,205,20.0,15.0,23.0,413,32.0,50.0,6.0,8.0,2.0,3.0,13.0,29.0,13.0,32.0,11.0,27.0,1.0,2.0,17.0,43.0,6.0,9.0,58.0,111.0,28.0,70.0,38.0,238.0,231.0,7.0,14.0,2.0,8.0,2.0,22.0,4.0,8.0,11.0,2.0,28.0,58.0,58.0,75.0,9.0,8.0,43.0,17.0,11.0,29.0,25.0,54.0,14.0,11.0,15.0,5.0,9.0,133.0,6.0,21.0,,24.0,45.0,6.0,75.0,27.0,102.0,2.0,16.0,10.0,6.0,15.0,8.0,18.0,7.0,33.0,4.0,25.0,2.0,50.0,,1.0,2.0,46.0,1.0,3.0,1.0,1.0,47.0,6.0,24.0,1.0,1.0,8.0,6.0,1.0,8.0,6.0,,1.0,216.0,28.0,20.0,2.0,,0.5,0.5370370370370371,0.8928571428571429,0.4,0.25,0.4,0.5225225225225225,0.5,0.5,0.5524861878453039,0.45454545454545453,0.6842105263157895,0.5920398009950248,0.4782608695652174,0.7,0.3867403314917127,0.0990990990990991,0.16,0.10344827586206896,0.45454545454545453,1.0,,0.7894736842105263,0.39622641509433965,0.7741935483870968,0.14285714285714285,0.7840909090909091,0.28421052631578947,0.4444444444444444,0.3125,0.42105263157894735,0.15384615384615385,0.125,0.8571428571428571,0.7857142857142857,0.7272727272727273,0.75,0.8571428571428571,0.024096385542168676,87.12569586873718,0.75,14.576923076923077,18.507317073170732,13.754807692307692,17.882926829268293,0.27624309392265195,0.64,0.7619047619047619,0.46875,0.16022099447513813,0.4482758620689655,0.5,0.38461538461538464,0.17679558011049723,0.40625,0.40625,0.6923076923076923,0.14917127071823205,0.4074074074074074,0.4074074074074074,1.0,0.23756906077348067,0.3953488372093023,0.40476190476190477,0.8235294117647058,0.36363636363636365,0.75,0.16666666666666666,0.09090909090909091,0.5,1.0,0.2727272727272727,0.15789473684210525,0.6666666666666666,0.47368421052631576,0.6629834254143646,0.3953488372093023,0.5265232044198895,0.5119447368421053,0.48864210526315793,0.125,0.18604651162790697,0.014084507042253521,0.09243697478991597,0.11764705882352941,8.04954954954955,24.914285714285715,0.09615384615384616,1.0,2.0,1.0,5.0,6.0,1.0,8.0,3.0,2.0,3.0,1.0,0.5454545454545454,0.014285714285714285,0.023255813953488372,0.16666666666666666,1.0,0.10526315789473684,0.5,0.5555555555555556,,,,,,,,,,,,,1610612758,2017,2016-17,True
201585-201954-202326-203463-2440,1610612758,"Kosta Koufos, Darren Collison, DeMarcus Cousins, Ben McLemore, Matt Barnes","Koufos, Collison, Cousins, McLemore, Barnes",201585-201954-202326-203463-2440,SAC,5449.0,10,91,44.0,169,167,8.0,17.0,14.0,336,25.0,39.0,5.0,9.0,,,16.0,29.0,12.0,23.0,7.0,18.0,,1.0,21.0,46.0,1.0,1.0,53.0,91.0,28.0,64.0,26.0,216.0,172.0,7.0,11.0,1.0,2.0,3.0,20.0,2.0,2.0,2.0,6.0,16.0,62.0,44.0,78.0,6.0,4.0,46.0,21.0,6.0,31.0,26.0,57.0,19.0,7.0,19.0,4.0,8.0,140.0,8.0,7.0,1.0,25.0,49.0,3.0,77.0,16.0,93.0,2.0,9.0,6.0,3.0,10.0,5.0,7.0,5.0,17.0,,12.0,1.0,38.0,,1.0,2.0,37.0,,2.0,3.0,,32.0,4.0,17.0,,1.0,7.0,4.0,2.0,7.0,4.0,2.0,,196.0,16.0,8.0,1.0,1.0,0.5849056603773585,0.6078431372549019,0.9285714285714286,0.4375,0.5,0.4375,0.5824175824175825,0.6363636363636364,1.0,0.6129032258064516,0.6538461538461539,1.25,0.6390532544378699,0.6666666666666666,1.0,0.4129032258064516,0.06593406593406594,0.10256410256410256,0.06896551724137931,0.5882352941176471,1.0,0.3333333333333333,0.8032786885245902,0.18421052631578946,0.8620689655172413,0.2222222222222222,0.8222222222222222,0.20270270270270271,0.2857142857142857,0.23076923076923078,,0.24,0.18181818181818182,0.5882352941176471,0.782608695652174,1.0,0.8695652173913043,0.8333333333333334,0.029850746268656716,88.7942741787484,0.5714285714285714,15.065088757396449,17.38323353293413,14.644970414201184,16.97005988023952,0.25161290322580643,0.6410256410256411,0.7142857142857143,0.76,0.1870967741935484,0.5517241379310345,0.5925925925925926,0.25,0.14838709677419354,0.5217391304347826,0.5217391304347826,0.6666666666666666,0.11612903225806452,0.3888888888888889,0.4117647058823529,1.0,0.2967741935483871,0.45652173913043476,0.45652173913043476,0.9047619047619048,0.6923076923076923,0.5555555555555556,0.2,0.07692307692307693,,,0.07692307692307693,,,0.25,0.6645161290322581,0.45652173913043476,0.5239429032258065,0.5479785714285714,0.489625,0.10119047619047619,0.16346153846153846,,0.09259259259259259,0.07407407407407407,7.887912087912087,24.6109375,0.047337278106508875,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.015625,,1.0,1.0,0.25,1.0,1.0,2.0,0.05555555555555555,,,,,,,,,,,1610612758,2017,2016-17,True
201167-201585-201954-202326-203463,1610612758,"Arron Afflalo, Kosta Koufos, Darren Collison, DeMarcus Cousins, Ben McLemore","Afflalo, Koufos, Collison, Cousins, McLemore",201167-201585-201954-202326-203463,SAC,5289.0,7,88,36.0,177,175,17.0,14.0,14.0,352,32.0,43.0,3.0,4.0,4.0,4.0,14.0,34.0,14.0,30.0,8.0,15.0,2.0,2.0,14.0,31.0,1.0,2.0,60.0,107.0,22.0,46.0,23.0,209.0,173.0,7.0,10.0,2.0,3.0,,20.0,7.0,10.0,3.0,6.0,26.0,68.0,52.0,48.0,18.0,6.0,31.0,14.0,6.0,34.0,16.0,50.0,9.0,7.0,21.0,7.0,6.0,116.0,3.0,13.0,,28.0,32.0,1.0,61.0,16.0,77.0,,19.0,10.0,9.0,16.0,14.0,9.0,2.0,25.0,2.0,12.0,,24.0,,4.0,,33.0,,1.0,4.0,1.0,36.0,3.0,18.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,189.0,26.0,17.0,,1.0,0.5666666666666667,0.5964912280701754,0.7272727272727273,0.4782608695652174,0.6666666666666666,0.4782608695652174,0.5607476635514018,0.7,0.7,0.6078431372549019,0.7692307692307693,0.7692307692307693,0.6183431952662722,0.7142857142857143,0.7647058823529411,0.3006535947712418,0.056074766355140186,0.06976744186046512,0.08823529411764706,0.64,1.0,,0.6956521739130435,0.2765957446808511,0.8,0.125,0.7407407407407407,0.22535211267605634,0.5454545454545454,0.25,0.125,0.17647058823529413,,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.7777777777777778,0.875,,95.8366420873511,0.6666666666666666,13.491525423728813,16.577142857142857,13.01129943502825,16.125714285714285,0.28104575163398693,0.7441860465116279,0.8,0.65625,0.2222222222222222,0.4117647058823529,0.45161290322580644,0.5,0.19607843137254902,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.09803921568627451,0.5333333333333333,0.5333333333333333,0.875,0.20261437908496732,0.45161290322580644,0.45161290322580644,0.6428571428571429,0.3076923076923077,0.75,0.3333333333333333,0.15384615384615385,1.0,0.5,0.07692307692307693,0.3076923076923077,1.0,0.15384615384615385,0.5816993464052288,0.45161290322580644,0.5159444078947368,0.527785,0.522,0.1130952380952381,0.14754098360655737,0.021739130434782608,0.09569377990430622,0.12440191387559808,8.714953271028037,24.87391304347826,0.096045197740113,1.0,1.0,,1.0,2.0,,5.0,1.0,3.0,,,0.6666666666666666,,,,,0.07692307692307693,1.0,0.5,,,1.0,1.0,1.0,3.0,,,,,,,1610612758,2017,2016-17,True
200752-201229-201954-202066-202326,1610612758,"Rudy Gay, Anthony Tolliver, Darren Collison, Garrett Temple, DeMarcus Cousins","Gay, Tolliver, Collison, Temple, Cousins",200752-201229-201954-202066-202326,SAC,4725.0,6,79,25.0,161,158,22.0,37.0,15.0,319,30.0,38.0,3.0,5.0,3.0,5.0,15.0,24.0,7.0,19.0,9.0,14.0,,1.0,16.0,39.0,3.0,7.0,52.0,81.0,25.0,53.0,25.0,204.0,179.0,6.0,10.0,1.0,4.0,5.0,20.0,5.0,8.0,9.0,4.0,26.0,46.0,58.0,66.0,9.0,2.0,39.0,16.0,6.0,23.0,22.0,45.0,13.0,9.0,15.0,5.0,3.0,112.0,8.0,9.0,2.0,15.0,36.0,2.0,53.0,19.0,72.0,1.0,17.0,14.0,3.0,20.0,14.0,12.0,6.0,32.0,2.0,18.0,2.0,35.0,4.0,2.0,2.0,32.0,,2.0,2.0,3.0,34.0,5.0,18.0,1.0,,7.0,5.0,2.0,7.0,6.0,3.0,,184.0,26.0,22.0,1.0,,0.4423076923076923,0.45098039215686275,0.88,0.4716981132075472,0.25,0.4716981132075472,0.6419753086419753,0.6,0.625,0.667910447761194,0.5357142857142857,0.6470588235294118,0.6891891891891891,0.5882352941176471,0.6842105263157895,0.39552238805970147,0.07407407407407407,0.10526315789473684,0.08333333333333333,0.625,1.0,0.3333333333333333,0.8181818181818182,0.3103448275862069,0.75,0.2962962962962963,0.796875,0.30357142857142855,0.625,0.1111111111111111,0.25,0.22727272727272727,0.6,0.7058823529411765,0.9166666666666666,0.8666666666666667,0.7857142857142857,0.6666666666666666,0.02,97.21904761904761,0.8571428571428571,13.91304347826087,15.727848101265822,13.167701863354038,15.373417721518987,0.2835820895522388,0.7894736842105263,0.8823529411764706,0.5,0.1791044776119403,0.625,0.6818181818181818,0.3333333333333333,0.1417910447761194,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.1044776119402985,0.6428571428571429,0.6428571428571429,1.0,0.291044776119403,0.41025641025641024,0.41025641025641024,0.8125,0.35714285714285715,0.6,0.3333333333333333,0.07142857142857142,,,0.21428571428571427,0.29411764705882354,0.6,0.4117647058823529,0.6791044776119403,0.41025641025641024,0.5200287313432836,0.4520722222222222,0.5292764705882353,0.12837837837837837,0.19148936170212766,0.018518518518518517,0.09803921568627451,0.12745098039215685,7.7,24.69622641509434,0.13664596273291926,2.0,2.0,1.0,2.0,4.0,,4.0,1.0,,4.0,,0.4444444444444444,,,0.3333333333333333,,0.11764705882352941,1.0,0.2857142857142857,,,,,,,,,,,,,1610612758,2017,2016-17,True
200752-201167-201585-201954-202326,1610612758,"Rudy Gay, Arron Afflalo, Kosta Koufos, Darren Collison, DeMarcus Cousins","Gay, Afflalo, Koufos, Collison, Cousins",200752-201167-201585-201954-202326,SAC,4270.0,8,71,2.0,140,136,11.0,9.0,18.0,276,24.0,41.0,6.0,9.0,2.0,5.0,13.0,26.0,8.0,26.0,4.0,10.0,,,11.0,26.0,3.0,,45.0,93.0,15.0,36.0,14.0,149.0,147.0,8.0,13.0,1.0,3.0,2.0,21.0,5.0,12.0,,1.0,11.0,38.0,52.0,42.0,3.0,10.0,26.0,11.0,7.0,19.0,14.0,33.0,10.0,4.0,11.0,3.0,5.0,80.0,6.0,11.0,1.0,12.0,32.0,,44.0,18.0,62.0,1.0,14.0,7.0,7.0,13.0,8.0,8.0,5.0,21.0,1.0,10.0,,30.0,1.0,2.0,2.0,23.0,,3.0,3.0,1.0,18.0,1.0,9.0,,,7.0,5.0,2.0,7.0,4.0,,,128.0,11.0,11.0,2.0,,0.4222222222222222,0.475,0.9333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.4838709677419355,0.6153846153846154,0.4166666666666667,0.5232558139534884,0.59375,0.4166666666666667,0.5437956204379562,0.6176470588235294,0.4583333333333333,0.27906976744186046,0.07526881720430108,0.12195121951219512,0.038461538461538464,0.6190476190476191,,1.0,0.6530612244897959,0.22916666666666666,0.8,0.2857142857142857,0.6875,0.2463768115942029,0.17647058823529413,0.46153846153846156,0.1111111111111111,0.26666666666666666,0.3333333333333333,0.5454545454545454,0.5454545454545454,0.875,0.7857142857142857,1.0,0.016129032258064516,93.07728337236533,0.5714285714285714,13.792857142857143,17.198529411764707,13.1,16.5,0.3178294573643411,0.5853658536585366,0.6666666666666666,0.4583333333333333,0.20155038759689922,0.5,0.52,0.23076923076923078,0.20155038759689922,0.3076923076923077,0.32,0.625,0.07751937984496124,0.4,0.4,1.0,0.20155038759689922,0.4230769230769231,0.4230769230769231,0.9090909090909091,0.5625,0.6666666666666666,,,,,0.1875,0.4166666666666667,0.4,,0.5968992248062015,0.4230769230769231,0.5098395348837209,0.5004636363636363,0.4200916666666667,0.06569343065693431,0.0891089108910891,,0.14093959731543623,0.0738255033557047,7.961290322580645,25.00277777777778,0.07857142857142857,,,1.0,,,,,1.0,,1.0,,,,,0.3333333333333333,,,,,3.0,,,,,1.0,1.0,0.038461538461538464,,,,,1610612758,2017,2016-17,True
1626161-1627781-201229-201951-2440,1610612758,"Willie Cauley-Stein, Malachi Richardson, Anthony Tolliver, Ty Lawson, Matt Barnes","Cauley-Stein, Richardson, Tolliver, Lawson, Barnes",1626161-1627781-201229-201951-2440,SAC,3991.0,11,67,-9.0,133,133,19.0,7.0,10.0,266,20.0,29.0,3.0,5.0,2.0,5.0,8.0,20.0,8.0,14.0,4.0,11.0,,,12.0,39.0,2.0,6.0,36.0,63.0,16.0,50.0,14.0,134.0,143.0,4.0,6.0,,2.0,3.0,11.0,3.0,8.0,8.0,4.0,13.0,44.0,28.0,39.0,9.0,6.0,39.0,12.0,8.0,22.0,13.0,35.0,9.0,4.0,13.0,5.0,4.0,83.0,4.0,5.0,2.0,15.0,25.0,3.0,43.0,11.0,54.0,1.0,14.0,12.0,2.0,14.0,11.0,8.0,3.0,22.0,1.0,14.0,,24.0,,2.0,1.0,32.0,2.0,2.0,2.0,,26.0,3.0,10.0,1.0,3.0,5.0,5.0,,5.0,3.0,1.0,,123.0,13.0,19.0,,3.0,0.6111111111111112,0.6666666666666666,0.8125,0.32,,0.32,0.5714285714285714,0.6666666666666666,0.375,0.5309734513274337,0.5,0.28125,0.5403225806451613,0.55,0.34210526315789475,0.4424778761061947,0.12698412698412698,0.10344827586206896,0.25,0.6363636363636364,1.0,0.2857142857142857,0.7142857142857143,0.18518518518518517,0.8823529411764706,0.12121212121212122,0.7692307692307693,0.15,0.2222222222222222,0.25,,0.15384615384615385,,0.75,0.6363636363636364,0.75,0.8571428571428571,1.0,0.019230769230769232,95.97594587822601,0.6,14.93984962406015,15.06766917293233,14.518796992481203,14.578947368421053,0.25663716814159293,0.6896551724137931,0.7692307692307693,0.65,0.17699115044247787,0.4,0.5333333333333333,0.625,0.12389380530973451,0.5714285714285714,0.5714285714285714,0.5,0.09734513274336283,0.36363636363636365,0.36363636363636365,1.0,0.34513274336283184,0.3076923076923077,0.3076923076923077,0.75,0.625,0.6,,,,,0.25,0.3125,0.4,0.375,0.6991150442477876,0.3076923076923077,0.5071348214285715,0.4569,0.47875666666666666,0.09090909090909091,0.14285714285714285,0.0196078431372549,0.08208955223880597,0.09701492537313433,7.277777777777778,25.51,0.14285714285714285,1.0,2.0,,,1.0,,1.0,,3.0,5.0,,0.125,,,,,0.125,0.5,,2.0,,,,,,,,1.0,,,,1610612758,2017,2016-17,True
1626161-1627741-1627746-201936-201954,1610612758,"Willie Cauley-Stein, Buddy Hield, Skal Labissiere, Tyreke Evans, Darren Collison","Cauley-Stein, Hield, Labissiere, Evans, Collison",1626161-1627741-1627746-201936-201954,SAC,3474.0,5,58,6.0,113,112,7.0,14.0,10.0,225,23.0,33.0,3.0,5.0,2.0,2.0,1.0,12.0,7.0,15.0,4.0,11.0,2.0,2.0,11.0,34.0,1.0,3.0,31.0,60.0,15.0,45.0,8.0,115.0,109.0,3.0,7.0,2.0,3.0,,12.0,2.0,2.0,3.0,,4.0,38.0,24.0,36.0,9.0,6.0,34.0,11.0,3.0,19.0,12.0,31.0,8.0,4.0,14.0,1.0,4.0,74.0,4.0,7.0,,14.0,36.0,4.0,54.0,11.0,65.0,1.0,6.0,6.0,,10.0,7.0,5.0,3.0,15.0,1.0,13.0,3.0,21.0,,2.0,2.0,14.0,,,,2.0,9.0,1.0,5.0,,,9.0,6.0,3.0,9.0,3.0,1.0,,103.0,4.0,7.0,1.0,,0.6129032258064516,0.6785714285714286,0.8,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5166666666666667,0.42857142857142855,1.0,0.5095238095238095,0.6,0.4,0.5275229357798165,0.6,0.4,0.42857142857142855,0.05,0.06060606060606061,0.08333333333333333,0.6666666666666666,1.0,,0.7659574468085106,0.2413793103448276,0.7777777777777778,0.13793103448275862,0.7692307692307693,0.1896551724137931,0.2,0.36363636363636365,0.125,0.13636363636363635,0.14285714285714285,0.5555555555555556,0.9375,0.8461538461538461,0.7647058823529411,1.0,0.01818181818181818,93.26424870466322,0.3333333333333333,14.43362831858407,16.455357142857142,13.991150442477876,15.776785714285714,0.3142857142857143,0.696969696969697,0.7419354838709677,0.6086956521739131,0.11428571428571428,0.08333333333333333,0.09090909090909091,1.0,0.14285714285714285,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.10476190476190476,0.36363636363636365,0.36363636363636365,1.0,0.3238095238095238,0.3235294117647059,0.3235294117647059,0.7272727272727273,0.5,0.6,,0.2,1.0,1.0,0.1,0.4,1.0,0.6,0.7428571428571429,0.3235294117647059,0.5396413461538462,0.6078214285714285,0.48722000000000004,0.045871559633027525,0.078125,,0.10434782608695652,0.034782608695652174,7.1483333333333325,25.0,0.061946902654867256,,,,,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,1610612758,2017,2016-17,True
200752-201167-201951-202326-2440,1610612758,"Rudy Gay, Arron Afflalo, Ty Lawson, DeMarcus Cousins, Matt Barnes","Gay, Afflalo, Lawson, Cousins, Barnes",200752-201167-201951-202326-2440,SAC,3395.0,14,57,17.0,108,109,49.0,44.0,8.0,217,24.0,35.0,4.0,6.0,7.0,13.0,1.0,8.0,10.0,20.0,3.0,9.0,,,10.0,21.0,,8.0,35.0,63.0,13.0,30.0,24.0,133.0,116.0,4.0,9.0,,,,8.0,16.0,32.0,12.0,10.0,48.0,36.0,34.0,36.0,3.0,4.0,21.0,10.0,4.0,18.0,12.0,30.0,9.0,3.0,14.0,,4.0,72.0,4.0,7.0,,8.0,33.0,2.0,43.0,11.0,54.0,1.0,7.0,3.0,4.0,6.0,5.0,7.0,1.0,13.0,1.0,8.0,2.0,29.0,,2.0,,24.0,1.0,,1.0,3.0,33.0,2.0,13.0,,4.0,6.0,4.0,2.0,6.0,6.0,1.0,,125.0,48.0,49.0,8.0,4.0,0.5142857142857142,0.5454545454545454,0.9230769230769231,0.43333333333333335,,0.43333333333333335,0.5555555555555556,0.4444444444444444,0.5,0.5860215053763441,0.4444444444444444,0.4318181818181818,0.6111111111111112,0.4444444444444444,0.47058823529411764,0.3225806451612903,0.06349206349206349,0.05714285714285714,0.25,0.46153846153846156,1.0,,0.8048780487804879,0.25925925925925924,0.5714285714285714,0.25,0.7454545454545455,0.2558139534883721,0.3,0.2857142857142857,0.2,,0.6666666666666666,0.7333333333333333,0.8666666666666667,0.8181818181818182,0.5,0.6666666666666666,0.02564102564102564,92.04123711340206,1.0,14.87962962962963,16.40366972477064,14.527777777777779,15.779816513761467,0.3763440860215054,0.6857142857142857,0.7272727272727273,0.5833333333333334,0.08602150537634409,0.125,0.16666666666666666,,0.21505376344086022,0.5,0.5,0.4,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.22580645161290322,0.47619047619047616,0.47619047619047616,0.9,0.6666666666666666,0.6666666666666666,,,,,,0.29545454545454547,0.5384615384615384,0.18181818181818182,0.6989247311827957,0.47619047619047616,0.5065145161290322,0.47136666666666666,0.44734545454545455,0.125,0.17567567567567569,,0.06015037593984962,0.3609022556390977,7.496825396825397,24.85666666666667,0.4537037037037037,,4.0,,2.0,2.0,,3.0,,,7.0,,0.16666666666666666,,,,,0.09090909090909091,,0.25,,,,,,1.0,1.0,,,1.0,,,1610612758,2017,2016-17,True
