EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,Arc3Frequency,PenaltyArc3Frequency,PlusMinus,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,ShootingFouls,BlockingFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,TwoPtAssists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffFTReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Charge Fouls Drawn,DefCorner3ReboundPct,Corner3FGM,PtsPutbacks,Corner3Assists,OffThreePtRebounds,Technical Free Throw Trips,OffThreePtReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,PenaltyCorner3FGM,LongMidRangeAssists,Steals,BadPassSteals,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SelfOReb,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,SelfORebPct,BadPassTurnovers,Offensive Fouls,SecondChanceArc3FGA,AtRimAssists,FTDefRebounds,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls,DefFTReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedCorner3,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,Offensive Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,SecondChanceFg3Pct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,BlockingFoulsDrawn,PtsUnassisted3s,Travels,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
101123-1626179-1627759-201973-203092,1610612738,"Gerald Green, Terry Rozier, Jaylen Brown, Jonas Jerebko, Tyler Zeller","Green, Rozier, Brown, Jerebko, Zeller",101123-1626179-1627759-201973-203092,BOS,158.0,1,3.0,6.0,6.0,,1.0,,12.0,,,,,2.0,,,,,2.0,1.0,2.0,5.0,7.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,5.0,,,,,,,0.5,,0.625,,0.3333333333333333,,,,,1.0,,,,,109.36708860759494,14.833333333333334,11.5,14.833333333333334,11.5,,0.6666666666666666,,,,,,,,0.3333333333333333,0.38135,,,,15.35,24.6,,1.0,1.0,,1.0,,1.0,0.3333333333333333,,-2.0,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-1627759-203092-203923,1610612738,"Gerald Green, Terry Rozier, Jaylen Brown, Tyler Zeller, James Young","Green, Rozier, Brown, Zeller, Young",101123-1626179-1627759-203092-203923,BOS,333.0,2,6.0,12.0,13.0,8.0,13.0,2.0,25.0,3.0,1.0,2.0,,1.0,2.0,,1.0,2.0,5.0,4.0,4.0,17.0,17.0,1.0,1.0,1.0,3.0,3.0,2.0,10.0,2.0,1.0,2.0,,2.0,2.0,4.0,5.0,3.0,4.0,1.0,,,,15.0,10.0,8.0,2.0,1.0,0.4,0.3333333333333333,0.7222222222222222,0.6666666666666666,0.7727272727272727,0.7142857142857143,0.4444444444444444,0.2,0.3333333333333333,0.6666666666666666,,0.3333333333333333,0.5,1.0,1.0,,108.10810810810811,13.25,13.384615384615385,12.75,13.153846153846153,0.3333333333333333,0.1111111111111111,,,0.2222222222222222,0.5,,0.3333333333333333,0.16666666666666666,0.7777777777777778,0.4933111111111111,0.45955,0.5018666666666667,0.5882352941176471,7.1,26.15,0.6666666666666666,1.0,0.5,,2.0,2.0,2.0,0.2222222222222222,0.3333333333333333,,1.0,1.0,1.0,3.0,2.0,9.0,1.0,3.0,4.0,1.0,11.0,3.0,,1.0,0.75,0.6666666666666666,0.75,0.1111111111111111,0.5,0.5,1.0,0.5,0.5,2.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,,1.0,2.0,2.0,,1.0,0.5,1.0,1.0,0.5,0.5,,1.0,,0.6666666666666666,1.0,,,,1.0,0.5,0.1,0.16666666666666666,0.11764705882352941,,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-1627759-203092-203935,1610612738,"Gerald Green, Terry Rozier, Jaylen Brown, Tyler Zeller, Marcus Smart","Green, Rozier, Brown, Zeller, Smart",101123-1626179-1627759-203092-203935,BOS,143.0,1,2.0,4.0,5.0,4.0,5.0,1.0,9.0,3.0,,3.0,,,,,,3.0,3.0,1.0,2.0,8.0,6.0,,1.0,3.0,3.0,1.0,1.0,7.0,,,,,,1.0,1.0,,2.0,4.0,1.0,,,,8.0,7.0,4.0,,1.0,1.0,1.0,0.75,0.75,0.6666666666666666,0.7,0.25,,,,,,,,,,90.62937062937063,14.75,16.8,13.5,16.8,0.75,,,,,,,0.75,,1.0,0.5926125,0.34725,0.5926125,0.875,1.0,28.6,1.0,,,,1.0,1.0,1.0,0.25,0.25,2.0,,,,,,,,,3.0,,6.0,,,,,,,,,,,,,3.0,,3.0,,,,,6.0,3.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-1627759-203109-203482,1610612738,"Gerald Green, Terry Rozier, Jaylen Brown, Jae Crowder, Kelly Olynyk","Green, Rozier, Brown, Crowder, Olynyk",101123-1626179-1627759-203109-203482,BOS,192.0,1,3.0,6.0,6.0,,,1.0,12.0,,,,1.0,3.0,1.0,,,1.0,4.0,2.0,,5.0,7.0,1.0,,,,,,,,,1.0,2.0,3.0,1.0,4.0,2.0,,,,,,,3.0,,,,,0.25,,0.4166666666666667,,0.4166666666666667,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,0.25,,0.5,,90.0,17.5,14.5,16.166666666666668,14.5,,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,,0.3333333333333333,0.45915833333333333,0.3936,,,15.825,24.3,,1.0,1.0,1.0,1.0,,1.0,0.16666666666666666,,-2.0,1.0,,,1.0,,3.0,,1.0,2.0,,5.0,,,1.0,0.5,,0.5,0.16666666666666666,,,,,,,,,,1.0,,2.0,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.4,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201143-202340-203109,1610612738,"Gerald Green, Terry Rozier, Al Horford, Avery Bradley, Jae Crowder","Green, Rozier, Horford, Bradley, Crowder",101123-1626179-201143-202340-203109,BOS,181.0,3,3.0,6.0,5.0,,1.0,1.0,11.0,1.0,1.0,,,,1.0,,,3.0,3.0,2.0,1.0,7.0,4.0,1.0,,,,,,,4.0,,,,3.0,1.0,4.0,1.0,1.0,2.0,,,,,5.0,,,,,1.0,,0.6,,0.5833333333333334,,0.4,,,,,1.0,0.5,,,,87.51381215469614,16.166666666666668,16.8,16.166666666666668,16.8,0.2,,,,0.2,1.0,,,,0.6,0.5383899999999999,,,,6.566666666666666,24.2,,3.0,1.0,1.0,1.0,,1.0,0.2,,3.0,2.0,,,,,,,,1.0,,2.0,,,,,,,0.4,,,,,,1.0,1.0,,2.0,1.0,,2.0,2.0,1.0,1.0,,,1.0,2.0,,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,0.16666666666666666,0.25,0.2857142857142857,,,,2.0,,1.0,,0.5,1.0,,,,,,,,,,,,,,,,1.0,,0.5,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201143-203109-203935,1610612738,"Gerald Green, Terry Rozier, Al Horford, Jae Crowder, Marcus Smart","Green, Rozier, Horford, Crowder, Smart",101123-1626179-201143-203109-203935,BOS,90.0,1,2.0,2.0,3.0,,3.0,1.0,5.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,2.0,3.0,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,2.0,,,1.0,,1.0,,0.5,,0.5,,0.5,,,,0.5,0.5,1.0,,,1.0,80.0,21.5,15.666666666666666,19.5,15.333333333333334,0.5,,,,0.5,,,,,1.0,0.509075,,,,2.3,23.4,,,,,,,,,,-1.0,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,2.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201143-203482-203935,1610612738,"Gerald Green, Terry Rozier, Al Horford, Kelly Olynyk, Marcus Smart","Green, Rozier, Horford, Olynyk, Smart",101123-1626179-201143-203482-203935,BOS,70.0,1,1.0,2.0,2.0,,2.0,,4.0,,,,,1.0,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,0.75,,0.75,,0.5,,,,,,,,,,82.28571428571428,17.0,18.0,17.0,15.0,,0.5,,,,,,,,0.5,0.423325,,,,17.1,26.9,,,,,1.0,,1.0,0.5,,1.0,,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201973-202738-203482,1610612738,"Gerald Green, Terry Rozier, Jonas Jerebko, Isaiah Thomas, Kelly Olynyk","Green, Rozier, Jerebko, Thomas, Olynyk",101123-1626179-201973-202738-203482,BOS,40.0,1,1.0,1.0,1.0,,,,2.0,,,,,1.0,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,17.0,23.0,17.0,15.0,,1.0,,,,,,,,,0.3723,,,,20.7,,,,,,,,,,,-3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-201973-203482-203935,1610612738,"Gerald Green, Terry Rozier, Jonas Jerebko, Kelly Olynyk, Marcus Smart","Green, Rozier, Jerebko, Olynyk, Smart",101123-1626179-201973-203482-203935,BOS,1101.0,4,18.0,33.0,35.0,2.0,2.0,2.0,68.0,7.0,,,1.0,3.0,1.0,,,5.0,15.0,13.0,,31.0,34.0,1.0,1.0,,,,,,2.0,1.0,1.0,3.0,16.0,2.0,18.0,8.0,6.0,1.0,,4.0,3.0,4.0,28.0,,2.0,,,0.3333333333333333,,0.5535714285714286,,0.5535714285714286,,0.4642857142857143,0.06666666666666667,0.14285714285714285,0.1,0.75,0.8333333333333334,0.125,0.25,,1.0,88.93732970027247,17.242424242424242,15.2,17.03030303030303,14.885714285714286,0.25,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.03571428571428571,,,,,0.7142857142857143,0.5113571428571428,0.432,,,6.886666666666667,25.092307692307692,0.06060606060606061,12.0,0.8571428571428571,1.0,12.0,,12.0,0.42857142857142855,,-3.0,5.0,6.0,,7.0,,21.0,6.0,7.0,11.0,6.0,29.0,5.0,,1.0,0.5384615384615384,,0.5384615384615384,0.17857142857142858,0.5,0.5,1.0,,0.5,3.0,,,1.0,,,3.0,8.0,4.0,,,,2.0,6.0,1.0,1.0,0.8,0.8,,0.75,0.75,,0.8,0.8,0.42857142857142855,0.5,0.2,0.2,,,,0.03571428571428571,0.06666666666666667,0.0967741935483871,,,1.0,,1.0,1.0,,0.16666666666666666,,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,1.0,,,,4.0,1.0,0.6666666666666666,,3.0,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,0.5,,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.16666666666666666,0.75,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-202738-203109-203482,1610612738,"Gerald Green, Terry Rozier, Isaiah Thomas, Jae Crowder, Kelly Olynyk","Green, Rozier, Thomas, Crowder, Olynyk",101123-1626179-202738-203109-203482,BOS,23.0,1,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,62.60869565217391,23.0,,23.0,,,,,,,,,,,1.0,0.3855,,,,,25.2,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-203092-203109-203935,1610612738,"Gerald Green, Terry Rozier, Tyler Zeller, Jae Crowder, Marcus Smart","Green, Rozier, Zeller, Crowder, Smart",101123-1626179-203092-203109-203935,BOS,138.0,1,2.0,4.0,4.0,,,1.0,8.0,,,,1.0,2.0,,,,1.0,3.0,1.0,,2.0,2.0,,1.0,,,,,,,,1.0,1.0,2.0,1.0,3.0,1.0,1.0,,,,,1.0,2.0,,,,,0.3333333333333333,,0.25,,0.25,,0.25,,,0.5,1.0,1.0,0.3333333333333333,,1.0,,83.47826086956522,18.0,16.5,16.75,16.5,,0.5,0.5,0.5,,,,,,0.25,0.4007875,0.51345,,,16.433333333333334,25.2,,1.0,1.0,,1.0,,1.0,0.25,,,1.0,,,,,,,,1.0,,2.0,1.0,,,,,,0.25,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-203092-203482-203923,1610612738,"Gerald Green, Terry Rozier, Tyler Zeller, Kelly Olynyk, James Young","Green, Rozier, Zeller, Olynyk, Young",101123-1626179-203092-203482-203923,BOS,203.0,1,3.0,6.0,7.0,1.0,7.0,1.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,,,3.0,3.0,3.0,1.0,10.0,6.0,1.0,,1.0,1.0,,,2.0,2.0,,,1.0,5.0,1.0,6.0,,2.0,2.0,,,,,8.0,2.0,1.0,,,1.0,1.0,0.75,1.0,0.7142857142857143,1.0,0.5,,,,1.0,1.0,0.5,,,1.0,92.21674876847291,14.166666666666666,16.857142857142858,12.666666666666666,16.857142857142858,0.3333333333333333,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,,1.0,,0.8333333333333334,0.4757416666666667,0.54,0.54,0.2,8.0,25.03333333333333,0.16666666666666666,3.0,1.0,1.0,2.0,,2.0,0.3333333333333333,,4.0,,,,1.0,,3.0,,1.0,3.0,,7.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,2.0,1.0,1.0,,1.0,,2.0,4.0,2.0,,,,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,0.14285714285714285,0.25,0.2,,,1.0,,1.0,1.0,,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-203092-203923-203935,1610612738,"Gerald Green, Terry Rozier, Tyler Zeller, James Young, Marcus Smart","Green, Rozier, Zeller, Young, Smart",101123-1626179-203092-203923-203935,BOS,91.0,1,2.0,4.0,3.0,,,,7.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,,,1.0,1.0,,,,1.0,110.76923076923077,12.5,13.666666666666666,12.5,13.666666666666666,,,,,,,,,,0.5,0.4207,,,,6.0,27.0,,1.0,1.0,,1.0,,1.0,0.5,,-2.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1626179-203109-203482-203935,1610612738,"Gerald Green, Terry Rozier, Jae Crowder, Kelly Olynyk, Marcus Smart","Green, Rozier, Crowder, Olynyk, Smart",101123-1626179-203109-203482-203935,BOS,145.0,3,2.0,6.0,7.0,,1.0,1.0,13.0,4.0,2.0,,,,,,,2.0,5.0,1.0,2.0,6.0,9.0,2.0,,,,,,,4.0,,2.0,1.0,1.0,2.0,3.0,5.0,2.0,3.0,,1.0,1.0,1.0,6.0,,,,,0.4,,0.3333333333333333,,0.42857142857142855,,0.16666666666666666,,,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,,,129.10344827586206,12.333333333333334,10.142857142857142,12.0,9.714285714285714,0.6666666666666666,,,,,1.0,,,,0.8333333333333334,0.44811666666666666,0.51035,,,2.58,25.5,,,,,1.0,,1.0,0.16666666666666666,,-3.0,1.0,,,,,,,,,,,4.0,1.0,,,,,0.16666666666666666,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,0.25,0.25,1.0,1.0,,,,0.2857142857142857,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1627759-201143-202340-203935,1610612738,"Gerald Green, Jaylen Brown, Al Horford, Avery Bradley, Marcus Smart","Green, Brown, Horford, Bradley, Smart",101123-1627759-201143-202340-203935,BOS,174.0,2,3.0,6.0,5.0,4.0,3.0,1.0,11.0,2.0,1.0,2.0,,,,,,3.0,4.0,3.0,,9.0,5.0,1.0,,3.0,4.0,1.0,,9.0,4.0,,1.0,1.0,2.0,1.0,3.0,1.0,,,,,,,7.0,9.0,4.0,,,0.75,0.75,0.6428571428571429,0.9,0.6428571428571429,0.9,0.42857142857142855,,,1.0,0.5,0.6666666666666666,0.3333333333333333,1.0,,,91.0344827586207,12.166666666666666,20.2,12.166666666666666,20.0,0.2857142857142857,,,,,1.0,,0.4,,0.7142857142857143,0.5294142857142857,0.8292,0.53001,1.0,5.25,24.866666666666664,0.6666666666666666,1.0,1.0,,3.0,1.0,3.0,0.42857142857142855,0.2,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,1.0,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,1.0,,,,,,,0.3333333333333333,0.5,1.0,1.0,1.0,,1.0,,0.5,0.5,1.0,1.0,0.5,1.0,0.5,,,0.2222222222222222,,0.5,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1627759-202340-202738-203109,1610612738,"Gerald Green, Jaylen Brown, Avery Bradley, Isaiah Thomas, Jae Crowder","Green, Brown, Bradley, Thomas, Crowder",101123-1627759-202340-202738-203109,BOS,205.0,1,3.0,5.0,7.0,,,,12.0,1.0,,,1.0,1.0,,,,2.0,2.0,3.0,,7.0,10.0,,,,,,,,2.0,,,2.0,2.0,,2.0,3.0,1.0,,,,,,7.0,,,,,1.0,,0.7,,0.7,,0.6,,,,1.0,0.3333333333333333,,,,1.0,84.29268292682927,15.8,18.0,15.8,14.428571428571429,0.2,0.2,1.0,1.0,,,,,,0.8,0.50019,,,,8.95,25.8,,,,,3.0,,3.0,0.6,,-3.0,,1.0,,1.0,,3.0,1.0,1.0,2.0,1.0,5.0,3.0,,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,,,2.0,1.0,,,,,,,,0.5,0.5,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1627759-202738-203109-203935,1610612738,"Gerald Green, Jaylen Brown, Isaiah Thomas, Jae Crowder, Marcus Smart","Green, Brown, Thomas, Crowder, Smart",101123-1627759-202738-203109-203935,BOS,47.0,1,1.0,2.0,1.0,,,1.0,3.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,1.0,1.0,1.0,,,91.91489361702128,19.5,8.0,15.5,8.0,0.5,,,,0.5,,1.0,,,1.0,0.54,0.5547,,,2.1,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,0.5,0.5,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
101123-1627759-203092-203923-203935,1610612738,"Gerald Green, Jaylen Brown, Tyler Zeller, James Young, Marcus Smart","Green, Brown, Zeller, Young, Smart",101123-1627759-203092-203923-203935,BOS,112.0,1,2.0,4.0,3.0,,3.0,1.0,7.0,3.0,2.0,,,1.0,,,,1.0,5.0,1.0,,2.0,3.0,2.0,,,,,,,2.0,,2.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,0.2,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,,,0.5,1.0,1.0,0.4,1.0,,1.0,90.0,19.25,11.666666666666666,18.75,11.666666666666666,0.5,0.16666666666666666,,,,1.0,,,,0.6666666666666666,0.5037833333333334,0.5644,,,6.640000000000001,26.0,,1.0,1.0,,1.0,,1.0,0.16666666666666666,,-1.0,1.0,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,0.5,0.5,0.5,,1.0,,0.3333333333333333,0.3333333333333333,,,,0.5,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2017,2016-17,False
