EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,SecondChanceCorner3FGA,SecondChanceFG3A,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,SecondChanceCorner3Frequency,SecondChanceShotQualityAvg,Corner3FGM,PenaltyCorner3FGA,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,LongMidRangeFGA,FTDefRebounds,PenaltyTurnovers,DefFTReboundPct,LongMidRangeFrequency,SecondChanceFtPoints,LostBallSteals,BlockingFouls,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,LongMidRangeFGM,SecondChanceArc3FGA,Arc3Assists,LongMidRangeAssists,Loose Ball Fouls,BlockedAtRim,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,LostBallTurnovers,OffLongMidRangeReboundPct,Charge Fouls,RecoveredBlocks,BlocksRecoveredPct,Offensive Fouls Drawn,BlockedLongMidRange,OffensiveGoaltends,BlockingFoulsDrawn,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SelfOReb,Offensive Fouls,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,OffCorner3ReboundPct,Loose Ball Fouls Drawn,SecondChanceCorner3FGM,ShortMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Clear Path Fouls,FG3APctBlocked,Corner3PctBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Arc3PctBlocked,FTOffRebounds,BlockedCorner3,OffFTReboundPct,team_id,year,season,team_vs
1626173-1627763-203101-203141-203953,1610612749,"Rashad Vaughn, Malcolm Brogdon, Miles Plumlee, Mirza Teletovic, Jabari Parker","Vaughn, Brogdon, Plumlee, Teletovic, Parker",1626173-1627763-203101-203141-203953,MIL,219.0,1,4.0,,6.0,6.0,,3.0,2.0,12.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,3.0,,,2.0,4.0,1.0,5.0,,7.0,7.0,,1.0,,,,,,,,2.0,,3.0,1.0,1.0,2.0,1.0,,5.0,1.0,1.0,1.0,2.0,3.0,5.0,,,,,7.0,,,0.5,0.5,0.2,,0.2,0.5,,,0.3888888888888889,,,0.3888888888888889,,,0.5555555555555556,1.0,1.0,0.25,1.0,0.5,,,1.0,78.9041095890411,19.0,17.5,14.0,15.333333333333334,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,0.7777777777777778,0.3333333333333333,0.546761111111111,,,,,,8.575,24.54,,2.0,,2.0,2.0,,2.0,1.0,,,,,,,,,1.0,4.0,,,,,,,,1.0,1.0,,,0.2222222222222222,,0.501475,,,3.0,,1.0,,,,,1.0,,,,,1.0,,,,0.1111111111111111,,1.0,,,1.0,,2.0,1.0,,1.0,,,,,,1.0,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1627763-203101-203507-203953,1610612749,"Rashad Vaughn, Malcolm Brogdon, Miles Plumlee, Giannis Antetokounmpo, Jabari Parker","Vaughn, Brogdon, Plumlee, Antetokounmpo, Parker",1626173-1627763-203101-203507-203953,MIL,100.0,1,2.0,-3.0,3.0,4.0,,4.0,,7.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,2.0,5.0,,,,,,,,,,2.0,,,,1.0,1.0,1.0,,2.0,,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,,100.8,14.0,14.5,14.0,11.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,0.571175,,,,,,2.2,23.1,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612749,2017,2016-17,True
1626173-1627763-203141-203507-203953,1610612749,"Rashad Vaughn, Malcolm Brogdon, Mirza Teletovic, Giannis Antetokounmpo, Jabari Parker","Vaughn, Brogdon, Teletovic, Antetokounmpo, Parker",1626173-1627763-203141-203507-203953,MIL,335.0,1,6.0,-11.0,13.0,13.0,3.0,2.0,,26.0,,2.0,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,8.0,19.0,,,,,1.0,1.0,1.0,,3.0,,,3.0,1.0,,1.0,,,3.0,,2.0,1.0,3.0,,3.0,2.0,4.0,,2.0,8.0,3.0,3.0,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,0.4166666666666667,,0.75,0.5,,0.75,0.5,0.3333333333333333,1.0,,0.6,,,1.0,,111.76119402985076,13.692307692307692,12.076923076923077,13.692307692307692,12.076923076923077,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,,0.5,0.3333333333333333,0.3333333333333333,,,,0.5,,0.5,1.0,0.8333333333333334,0.3333333333333333,0.5019583333333334,0.535625,0.25,0.4,,0.375,5.333333333333333,24.833333333333332,0.23076923076923078,,,,2.0,,,,,4.0,1.0,3.0,1.0,,5.0,,1.0,1.0,,,,,,,0.8,,,,,,,,,,3.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1627763-203503-203507-203953,1610612749,"Rashad Vaughn, Malcolm Brogdon, Tony Snell, Giannis Antetokounmpo, Jabari Parker","Vaughn, Brogdon, Snell, Antetokounmpo, Parker",1626173-1627763-203503-203507-203953,MIL,116.0,1,2.0,3.0,4.0,4.0,,,2.0,8.0,1.0,2.0,1.0,1.0,,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,1.0,6.0,3.0,1.0,1.0,2.0,,,,,,,,,2.0,1.0,,1.0,,,3.0,1.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,,1.0,4.0,,,,,0.5,,0.5,0.5,1.0,,0.625,1.0,,0.6,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.3103448275862,15.0,14.0,12.25,14.0,0.5,0.5,0.5,,,,,,0.5,0.5,0.5,1.0,1.0,,,,,,1.0,0.5,0.6322125,,0.2,0.3333333333333333,0.3333333333333333,,1.25,25.45,,,,,2.0,,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,0.8577,,,3.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1627780-1891-202328-203141,1610612749,"Rashad Vaughn, Gary Payton II, Jason Terry, Greg Monroe, Mirza Teletovic","Vaughn, Payton II, Terry, Monroe, Teletovic",1626173-1627780-1891-202328-203141,MIL,129.0,1,2.0,5.0,4.0,3.0,,,2.0,7.0,1.0,2.0,,1.0,,,1.0,1.0,,2.0,,,2.0,4.0,,2.0,2.0,6.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,,,,,,,1.0,1.0,,1.0,3.0,4.0,1.0,2.0,,1.0,4.0,,,,,,,,0.5,0.5,,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.3333333333333333,,0.3333333333333333,,1.0,0.5,1.0,0.75,0.5,,,78.13953488372093,18.0,19.0,12.25,19.0,0.3333333333333333,0.5,1.0,,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,,,,,,,0.6666666666666666,,0.5611,,0.14285714285714285,0.2,0.3333333333333333,,6.875,25.3,,,,1.0,4.0,1.0,2.0,1.0,,,,,,,,,1.0,2.0,,,,,0.25,0.5,,1.0,1.0,,,,,0.4552,,,,,,,,,,,,,,,1.0,,,,0.16666666666666666,,1.0,,,,,1.0,,,,,1.0,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1627780-201150-201563-203141,1610612749,"Rashad Vaughn, Gary Payton II, Spencer Hawes, Michael Beasley, Mirza Teletovic","Vaughn, Payton II, Hawes, Beasley, Teletovic",1626173-1627780-201150-201563-203141,MIL,1074.0,2,18.0,14.0,38.0,39.0,17.0,,2.0,77.0,8.0,11.0,2.0,2.0,1.0,2.0,,2.0,2.0,6.0,,2.0,8.0,18.0,6.0,13.0,5.0,39.0,25.0,2.0,2.0,4.0,1.0,8.0,1.0,4.0,3.0,8.0,12.0,,6.0,2.0,6.0,12.0,6.0,,30.0,,8.0,11.0,19.0,2.0,21.0,7.0,7.0,1.0,4.0,35.0,8.0,17.0,0.75,1.0,0.46153846153846156,0.25,0.46153846153846156,0.4444444444444444,1.0,0.125,0.5483870967741935,1.0,0.20833333333333334,0.5735294117647058,1.0,0.2857142857142857,0.41935483870967744,1.0,1.0,,1.0,0.11764705882352941,,1.0,1.0,103.24022346368716,14.657894736842104,13.256410256410257,14.578947368421053,13.256410256410257,0.3548387096774194,0.7272727272727273,0.8,0.75,0.06451612903225806,,,,0.1935483870967742,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.16666666666666666,0.5,0.16666666666666666,,0.7741935483870968,0.3333333333333333,0.5603596774193549,0.45616666666666666,0.11764705882352941,0.19047619047619047,0.10256410256410256,0.20512820512820512,6.044444444444444,24.376923076923074,0.4473684210526316,7.0,,,4.0,1.0,2.0,6.0,4.0,2.0,,1.0,3.0,1.0,5.0,,2.0,4.0,,,,,0.05555555555555555,0.09090909090909091,0.4,0.2,0.3333333333333333,,1.0,0.22580645161290322,,0.51795,4.0,2.0,18.0,4.0,6.0,4.0,,,,1.0,0.5714285714285714,0.5714285714285714,1.0,0.16666666666666666,5.0,,3.0,,0.16129032258064516,,2.0,,,,,,2.0,,,,1.0,,,,1.0,,1.0,0.2,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1627780-201563-202328-203141,1610612749,"Rashad Vaughn, Gary Payton II, Michael Beasley, Greg Monroe, Mirza Teletovic","Vaughn, Payton II, Beasley, Monroe, Teletovic",1626173-1627780-201563-202328-203141,MIL,168.0,1,3.0,-7.0,6.0,6.0,1.0,6.0,2.0,12.0,1.0,2.0,,,,,,,,1.0,,,1.0,3.0,,3.0,2.0,4.0,11.0,,,2.0,,,,,2.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,,,,2.0,2.0,2.0,2.0,,,2.0,2.0,1.0,1.0,1.0,,,,0.3333333333333333,,,0.16666666666666666,,,0.2857142857142857,0.5,1.0,0.5,,,0.6666666666666666,,0.4,,,,102.85714285714286,16.333333333333332,11.666666666666666,13.666666666666666,11.666666666666666,0.3333333333333333,0.5,0.5,1.0,,,,,0.16666666666666666,,,,,,,,,,0.8333333333333334,,0.597575,,,,0.5,0.5,6.6000000000000005,24.166666666666668,0.16666666666666666,2.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,0.16666666666666666,2.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-201150-203089-203114,1610612749,"Rashad Vaughn, Jason Terry, Spencer Hawes, John Henson, Khris Middleton","Vaughn, Terry, Hawes, Henson, Middleton",1626173-1891-201150-203089-203114,MIL,115.0,1,2.0,2.0,6.0,5.0,,,,11.0,,,,,,,,2.0,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,,1.0,,,,1.0,137.7391304347826,7.333333333333333,14.2,7.333333333333333,14.2,,,,,1.0,,,,,,,,,,,,,,,,0.3925,,0.3333333333333333,0.3333333333333333,,,11.7,,,,,,,,,2.0,2.0,2.0,,1.0,1.0,,3.0,,,1.0,,1.0,,1.0,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-201150-203141-203521,1610612749,"Rashad Vaughn, Jason Terry, Spencer Hawes, Mirza Teletovic, Matthew Dellavedova","Vaughn, Terry, Hawes, Teletovic, Dellavedova",1626173-1891-201150-203141-203521,MIL,156.0,1,3.0,7.0,6.0,6.0,6.0,6.0,1.0,12.0,2.0,3.0,1.0,1.0,2.0,3.0,,,1.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,,9.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0,,9.0,4.0,,2.0,1.0,2.0,3.0,1.0,,7.0,,3.0,,3.0,1.0,4.0,,,,,7.0,9.0,6.0,0.6666666666666666,1.0,0.5,0.5,0.5,0.75,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,0.3333333333333333,,1.0,,1.0,0.5,,,1.0,110.76923076923076,8.666666666666666,17.333333333333332,8.666666666666666,17.333333333333332,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3333333333333333,0.5,0.5,1.0,1.0,,0.5,0.6666666666666666,0.3333333333333333,0.5,0.8333333333333334,0.5,0.63615,0.63615,,,0.2222222222222222,1.0,5.925,26.3,1.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.8792,,,3.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,0.16666666666666666,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-201563-202328-203114,1610612749,"Rashad Vaughn, Jason Terry, Michael Beasley, Greg Monroe, Khris Middleton","Vaughn, Terry, Beasley, Monroe, Middleton",1626173-1891-201563-202328-203114,MIL,155.0,1,3.0,2.0,6.0,6.0,6.0,6.0,,12.0,2.0,2.0,,,2.0,2.0,1.0,2.0,,1.0,,1.0,3.0,4.0,,2.0,1.0,7.0,5.0,,,,3.0,4.0,,2.0,1.0,7.0,2.0,,1.0,,1.0,1.0,1.0,,2.0,,,2.0,2.0,,2.0,1.0,1.0,1.0,1.0,7.0,7.0,6.0,0.3333333333333333,0.3333333333333333,,,,0.75,,0.75,0.5,,0.5,0.5833333333333334,,0.5833333333333334,0.3333333333333333,0.6666666666666666,,,0.6666666666666666,,,1.0,,111.48387096774194,8.5,17.333333333333332,8.5,17.333333333333332,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,,,0.3333333333333333,1.0,0.16666666666666666,,0.6666666666666666,,0.5528333333333334,0.5528333333333334,0.16666666666666666,0.25,,1.0,6.925,25.85,1.0,1.0,,,4.0,,,2.0,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,0.5,0.16666666666666666,,,,1.0,,,,,,,,,,,,0.16666666666666666,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-201563-202328-203507,1610612749,"Rashad Vaughn, Jason Terry, Michael Beasley, Greg Monroe, Giannis Antetokounmpo","Vaughn, Terry, Beasley, Monroe, Antetokounmpo",1626173-1891-201563-202328-203507,MIL,380.0,2,6.0,1.0,11.0,10.0,1.0,3.0,2.0,21.0,4.0,5.0,1.0,1.0,,,,1.0,,4.0,,2.0,4.0,7.0,,4.0,4.0,12.0,11.0,1.0,1.0,4.0,,,,2.0,,,2.0,,3.0,,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,4.0,2.0,6.0,3.0,4.0,,2.0,8.0,,1.0,0.25,0.25,,,,0.5714285714285714,1.0,,0.36363636363636365,1.0,,0.46153846153846156,1.0,,0.36363636363636365,0.6666666666666666,1.0,0.6666666666666666,0.8,0.3333333333333333,0.6666666666666666,,1.0,79.57894736842105,15.454545454545455,21.0,13.818181818181818,19.9,0.45454545454545453,0.8,1.0,0.25,0.09090909090909091,,,,0.36363636363636365,,,1.0,1.0,,,,1.0,,0.8181818181818182,,0.517655,0.43665,0.15384615384615385,0.2222222222222222,0.3333333333333333,,4.7,40.5,0.09090909090909091,,,,6.0,1.0,,,,1.0,,1.0,,,1.0,,2.0,4.0,,,,,0.14285714285714285,0.2,1.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,0.09090909090909091,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-202328-203089-203114,1610612749,"Rashad Vaughn, Jason Terry, Greg Monroe, John Henson, Khris Middleton","Vaughn, Terry, Monroe, Henson, Middleton",1626173-1891-202328-203089-203114,MIL,570.0,2,10.0,-7.0,15.0,17.0,6.0,6.0,5.0,32.0,4.0,6.0,2.0,4.0,3.0,3.0,,1.0,,2.0,,1.0,5.0,13.0,,2.0,6.0,16.0,23.0,2.0,4.0,6.0,3.0,6.0,,1.0,2.0,8.0,10.0,,2.0,,5.0,5.0,4.0,,10.0,1.0,1.0,2.0,4.0,5.0,9.0,6.0,6.0,,2.0,10.0,8.0,6.0,1.0,1.0,,,,0.38461538461538464,0.5,0.5,0.3333333333333333,0.5,0.42857142857142855,0.4444444444444444,0.6,0.5,0.13333333333333333,0.4,1.0,0.5,0.5,0.5,0.5,,1.0,80.84210526315789,18.4,17.294117647058822,16.4,17.0,0.4,0.6666666666666666,1.0,1.0,0.06666666666666667,,,,0.13333333333333333,,,1.0,0.5,1.0,0.42857142857142855,1.0,0.14285714285714285,,0.5333333333333333,,0.4998066666666666,0.5363928571428571,0.11764705882352941,0.13333333333333333,0.375,0.5,9.676923076923076,27.0,0.4,,,,,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,3.0,4.0,,1.0,,1.0,0.15384615384615385,0.3333333333333333,0.5,0.5,,1.0,0.3333333333333333,,,0.6562,,,,,,,1.0,,1.0,,,,,,6.0,1.0,1.0,1.0,0.4,2.0,,,,0.5,1.0,,,1.0,,1.0,,0.16666666666666666,0.16666666666666666,1.0,,,,0.6,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-202328-203089-203503,1610612749,"Rashad Vaughn, Jason Terry, Greg Monroe, John Henson, Tony Snell","Vaughn, Terry, Monroe, Henson, Snell",1626173-1891-202328-203089-203503,MIL,71.0,1,1.0,-2.0,3.0,3.0,3.0,3.0,,6.0,,,,,,,,1.0,,,,,,2.0,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,121.69014084507042,14.0,9.666666666666666,14.0,9.666666666666666,,,,,0.5,,,,,,,,,,,,,,,,0.3702,0.3702,,,,,13.65,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-202328-203089-203507,1610612749,"Rashad Vaughn, Jason Terry, Greg Monroe, John Henson, Giannis Antetokounmpo","Vaughn, Terry, Monroe, Henson, Antetokounmpo",1626173-1891-202328-203089-203507,MIL,172.0,1,3.0,8.0,5.0,5.0,,,,10.0,4.0,5.0,,,,,1.0,1.0,,,,,5.0,6.0,,,,10.0,2.0,,,,,,,,,,6.0,,,,3.0,3.0,3.0,,6.0,,1.0,2.0,3.0,,3.0,2.0,2.0,2.0,2.0,10.0,,,0.6,0.6,,,,0.8333333333333334,,,0.8333333333333334,,,0.8333333333333334,,,,1.0,0.5,,0.75,,,1.0,0.5,83.72093023255813,13.4,21.0,13.4,15.4,0.8333333333333334,0.8,0.8,0.75,0.16666666666666666,1.0,1.0,,,,,,,,,,,,0.8333333333333334,,0.6796333333333333,,0.3333333333333333,0.3333333333333333,,,1.6166666666666665,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-202328-203114-203503,1610612749,"Rashad Vaughn, Jason Terry, Greg Monroe, Khris Middleton, Tony Snell","Vaughn, Terry, Monroe, Middleton, Snell",1626173-1891-202328-203114-203503,MIL,74.0,1,1.0,,2.0,2.0,,2.0,1.0,4.0,1.0,4.0,1.0,2.0,,,,,,,,,1.0,4.0,,,,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,0.25,0.5,,0.25,0.5,,0.25,0.5,,,,,,,0.6666666666666666,,,,77.83783783783784,13.0,24.0,12.5,24.0,1.0,0.25,0.25,,,,,,,,,1.0,0.5,,,,,,1.0,,0.56215,,,,1.0,,0.975,,,,,,2.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,0.4102,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
1626173-1891-202328-203114-203507,1610612749,"Rashad Vaughn, Jason Terry, Greg Monroe, Khris Middleton, Giannis Antetokounmpo","Vaughn, Terry, Monroe, Middleton, Antetokounmpo",1626173-1891-202328-203114-203507,MIL,1085.0,3,18.0,-5.0,32.0,30.0,11.0,15.0,1.0,62.0,7.0,10.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,10.0,18.0,1.0,6.0,11.0,34.0,39.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,5.0,14.0,8.0,,3.0,1.0,4.0,5.0,3.0,1.0,11.0,,2.0,3.0,8.0,1.0,9.0,9.0,14.0,2.0,7.0,32.0,14.0,11.0,0.4,0.4444444444444444,0.16666666666666666,1.0,0.16666666666666666,0.5555555555555556,1.0,0.42857142857142855,0.4791666666666667,1.0,0.5625,0.5666666666666667,1.0,0.6363636363636364,0.25,0.75,0.6666666666666666,,0.7142857142857143,0.07692307692307693,,,0.5,82.28571428571429,15.21875,19.933333333333334,15.21875,19.833333333333332,0.4166666666666667,0.7,0.7,0.42857142857142855,0.08333333333333333,0.5,0.5,1.0,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,,0.375,0.3333333333333333,0.125,1.0,0.6666666666666666,0.3333333333333333,0.5440125,0.52774375,0.2413793103448276,0.30434782608695654,0.058823529411764705,0.4117647058823529,7.23888888888889,25.599999999999998,0.34375,3.0,,,12.0,,1.0,3.0,2.0,1.0,1.0,,2.0,,3.0,,6.0,13.0,,1.0,,1.0,,,0.3333333333333333,0.125,0.3333333333333333,,1.0,0.125,,0.5568,,,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,6.0,3.0,,1.0,0.25,,1.0,2.0,3.0,1.0,2.0,,1.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2017,2016-17,True
