EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShootingFouls,BlockingFouls,Fouls,Corner3FGM,Corner3FGA,Arc3FGM,FG3M,FtPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LiveBallTurnovers,LostBallTurnovers,LiveBallTurnoverPct,LostBallOutOfBoundsTurnovers,PenaltyDefPoss,BadPassTurnovers,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,LongMidRangeFGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,LongMidRangeFrequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,FTDefRebounds,DefFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGM,LongMidRangeAssists,LostBallSteals,Offensive Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Offensive Fouls Drawn,HeaveAttempts,SecondChanceFtPoints,PenaltyFtPoints,PtsUnassisted3s,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,OffTwoPtRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceShotQualityAvg,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PtsPutbacks,Charge Fouls,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,OffShortMidRangeReboundPct,SelfOReb,SelfORebPct,OffLongMidRangeReboundPct,SecondChanceTurnovers,Technical Free Throw Trips,SecondChanceCorner3FGM,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,DefensiveGoaltends,ShortMidRangePctBlocked,Charge Fouls Drawn,3SecondViolations,FTOffRebounds,3pt And 1 Free Throw Trips,Arc3PctBlocked,OffFTReboundPct,team_id,year,season,team_vs
101112-101114-201567-202681-202697,1610612739,"Channing Frye, Deron Williams, Kevin Love, Kyrie Irving, Iman Shumpert","Frye, Williams, Love, Irving, Shumpert",101112-101114-201567-202681-202697,CLE,114.0,1,2.0,4.0,4.0,4.0,1.0,8,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,6.0,6.0,1.0,1.0,2.0,3.0,4.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,6.0,4.0,0.75,1.0,0.75,0.6,1.0,0.6,0.6,1.0,0.6,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,101.05263157894737,12.0,16.5,11.25,16.5,0.6,0.6666666666666666,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.6,0.6666666666666666,0.2,0.8,0.49047999999999997,0.49047999999999997,0.3333333333333333,1.0,3.45,24.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-201567-202681-2747,1610612739,"Channing Frye, Deron Williams, Kevin Love, Kyrie Irving, JR Smith","Frye, Williams, Love, Irving, Smith",101112-101114-201567-202681-2747,CLE,36.0,1,1.0,1.0,1.0,,,2,,,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,80.0,16.0,20.0,16.0,20.0,,,,,,,1.0,,,,,,1.0,0.5244,,,,,24.8,,-2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-201567-2544-2594,1610612739,"Channing Frye, Deron Williams, Kevin Love, LeBron James, Kyle Korver","Frye, Williams, Love, James, Korver",101112-101114-201567-2544-2594,CLE,563.0,2,9.0,17.0,17.0,,1.0,34,4.0,5.0,,1.0,,,2.0,2.0,4.0,,6.0,7.0,8.0,29.0,23.0,,1.0,,,,,,6.0,4.0,,1.0,4.0,5.0,1.0,6.0,29.0,,,0.8571428571428571,,,0.8,,,0.8529411764705882,,,0.5333333333333333,,,0.4444444444444444,0.25,0.5,0.2,0.5,,86.96269982238012,16.705882352941178,16.41176470588235,15.823529411764707,14.823529411764707,0.3333333333333333,0.8,0.8,0.13333333333333333,1.0,1.0,0.26666666666666666,1.0,,,,,0.8666666666666667,0.5651266666666667,,,,3.442857142857143,24.425,,6.0,1.0,,3.0,2.0,4.0,2.0,4.0,5.0,6.0,12.0,2.0,3.0,4.0,7.0,2.0,2.0,2.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.2857142857142857,1.0,1.0,0.5,0.5,0.26666666666666666,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.17647058823529413,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-201567-2544-2747,1610612739,"Channing Frye, Deron Williams, Kevin Love, LeBron James, JR Smith","Frye, Williams, Love, James, Smith",101112-101114-201567-2544-2747,CLE,74.0,1,1.0,3.0,4.0,,,7,,,,,,,1.0,1.0,,,1.0,1.0,1.0,5.0,6.0,,,,,,,,2.0,,,,1.0,1.0,,1.0,5.0,,,1.0,,,1.25,,,1.25,,,0.5,,,1.0,,1.0,,,,136.2162162162162,8.666666666666666,12.0,8.666666666666666,12.0,,,,0.5,1.0,1.0,,,,,,,0.5,0.50385,,,,7.2,24.0,,-1.0,,,,1.0,1.0,,1.0,,,3.0,,,1.0,1.0,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,0.5,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202681-202697-2594,1610612739,"Channing Frye, Deron Williams, Kyrie Irving, Iman Shumpert, Kyle Korver","Frye, Williams, Irving, Shumpert, Korver",101112-101114-202681-202697-2594,CLE,123.0,1,2.0,5.0,5.0,,,10,,3.0,,,,,,,,,,3.0,,1.0,7.0,,,,,,,,,,2.0,,1.0,2.0,,2.0,1.0,,,,,,,,,0.125,,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,,,1.0,117.07317073170732,12.0,12.6,12.0,12.6,1.0,,,,,,,,,,,,1.0,0.48066666666666663,,,,2.566666666666667,,,-6.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,0.25,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202682-202697-2210,1610612739,"Channing Frye, Deron Williams, Derrick Williams, Iman Shumpert, Richard Jefferson","Frye, Williams, Williams, Shumpert, Jefferson",101112-101114-202682-202697-2210,CLE,35.0,1,1.0,1.0,,1.0,,1,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,41.14285714285714,17.0,,17.0,,,,,,,,1.0,,,,,1.0,1.0,0.5064,0.5064,,,,25.0,1.0,-1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202682-202697-2563,1610612739,"Channing Frye, Deron Williams, Derrick Williams, Iman Shumpert, Dahntay Jones","Frye, Williams, Williams, Shumpert, Jones",101112-101114-202682-202697-2563,CLE,180.0,1,3.0,7.0,7.0,,,14,2.0,3.0,,,,,,,1.0,,2.0,3.0,1.0,4.0,11.0,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,4.0,,,0.6666666666666666,,,0.5,,,0.5,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,0.5,,,,112.0,15.0,10.714285714285714,15.0,9.285714285714286,0.75,0.6666666666666666,1.0,,,,0.25,,,,,,1.0,0.6413,,,,1.3666666666666665,25.3,,-7.0,2.0,,3.0,,,,,,4.0,,,2.0,,2.0,,,2.0,,4.0,,,,1.0,3.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,0.6666666666666666,,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202682-202697-2592,1610612739,"Channing Frye, Deron Williams, Derrick Williams, Iman Shumpert, James Jones","Frye, Williams, Williams, Shumpert, Jones",101112-101114-202682-202697-2592,CLE,18.0,1,,,1.0,,,1,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.0,,17.0,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202682-202697-2594,1610612739,"Channing Frye, Deron Williams, Derrick Williams, Iman Shumpert, Kyle Korver","Frye, Williams, Williams, Shumpert, Korver",101112-101114-202682-202697-2594,CLE,106.0,1,2.0,3.0,4.0,3.0,,7,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,5.0,6.0,,,,1.0,2.0,1.0,5.0,2.0,1.0,,,,1.0,,1.0,5.0,5.0,3.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.3333333333333333,,,,,1.0,,,,95.09433962264151,19.666666666666668,11.75,19.666666666666668,11.75,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.4718,0.4718,,1.0,11.2,25.2,1.0,-1.0,,,,,,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
101112-101114-202682-2210-2563,1610612739,"Channing Frye, Deron Williams, Derrick Williams, Richard Jefferson, Dahntay Jones","Frye, Williams, Williams, Jefferson, Jones",101112-101114-202682-2210-2563,CLE,151.0,1,3.0,5.0,5.0,5.0,,10,,,,,,,,1.0,1.0,1.0,,3.0,2.0,6.0,9.0,,,,,3.0,2.0,6.0,,1.0,,,,1.0,,1.0,6.0,6.0,5.0,,,,0.6,,0.6,0.6,,0.6,0.4,,,,,,,,,95.36423841059603,20.0,10.2,20.0,8.4,,,,0.2,,,0.2,,,,,0.2,0.4,0.38628999999999997,0.38628999999999997,,1.0,15.033333333333333,24.6,1.0,-3.0,,,1.0,1.0,1.0,1.0,2.0,,,6.0,1.0,,2.0,2.0,1.0,1.0,,,6.0,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,1.0,2.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2017,2016-17,False
