EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,ThreePtShootingFoulsDrawn,FirstChancePoints,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,Fouls,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceArc3FGM,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101139-101145-201166-202338-202730,1610612754,"CJ Miles, Monta Ellis, Aaron Brooks, Kevin Seraphin, Lavoy Allen","Miles, Ellis, Brooks, Seraphin, Allen",101139-101145-201166-202338-202730,IND,1332.0,4,22.0,,43.0,43.0,86.0,11.0,9.0,26.0,6.0,50.0,50.0,11.0,16.0,21.0,6.0,3.0,12.0,7.0,7.0,,44.0,0.6944444444444444,0.5,0.6470588235294118,0.6956521739130435,0.7142857142857143,92.97297297297298,14.976744186046512,16.0,14.44186046511628,15.395348837209303,0.3333333333333333,0.2727272727272727,0.5454545454545454,0.49721818181818184,0.1111111111111111,,8.86923076923077,5.0,3.0,8.0,,1.0,,,3.0,6.0,5.0,2.0,2.0,5.0,,16.0,4.0,7.0,,2.0,,6.0,2.0,4.0,,,4.0,12.0,20.0,12.0,,5.0,2.0,4.0,6.0,4.0,10.0,2.0,4.0,24.0,,5.0,5.0,5.0,1.0,,6.0,6.0,1.0,,1.0,1.0,4.0,,2.0,1.0,1.0,2.0,2.0,,4.0,5.0,,0.375,0.375,1.0,0.5714285714285714,0.5714285714285714,0.6153846153846154,,0.5,0.6666666666666666,0.75,0.5,0.75,0.5,0.21212121212121213,0.15384615384615385,0.2727272727272727,,0.5,0.8333333333333334,,0.38461538461538464,0.3333333333333333,,0.42857142857142855,1.0,0.75,1.0,0.7272727272727273,1.0,0.5,0.18181818181818182,0.5,0.6,0.5555555555555556,0.5555555555555556,0.06060606060606061,0.15151515151515152,0.4,0.4,1.0,0.25,,,,,,0.4,0.450225,0.364525,0.13793103448275862,0.12,0.08,25.82857142857143,0.11627906976744186,2.0,2.0,1.0,1.0,,,1.0,,2.0,2.0,,,2.0,,2.0,,,1.0,,3.0,3.0,1.0,1.0,4.0,1.0,,,1.0,,,,1.0,,0.16666666666666666,,1.0,0.25,,1.0,,,0.4,1.0,1.0,1.0,0.25,1.0,1.0,0.25,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201166-202338-203922,1610612754,"CJ Miles, Monta Ellis, Aaron Brooks, Kevin Seraphin, Glenn Robinson III","Miles, Ellis, Brooks, Seraphin, Robinson III",101139-101145-201166-202338-203922,IND,337.0,1,6.0,-6.0,9.0,10.0,19.0,3.0,2.0,6.0,,13.0,19.0,1.0,2.0,3.0,,,1.0,,,,13.0,0.7222222222222222,,0.5,0.5,0.5,81.18694362017804,18.444444444444443,17.1,18.11111111111111,15.1,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.4932055555555556,,,7.916666666666667,,1.0,2.0,,1.0,,,,1.0,,,3.0,3.0,,2.0,3.0,3.0,,1.0,,,,,,,,4.0,,6.0,,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,10.0,,1.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,,0.7222222222222222,,,,,0.3333333333333333,0.16666666666666666,,,0.25,0.5,,0.25,,,,,0.5,,0.6666666666666666,0.6666666666666666,1.0,0.1111111111111111,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,,,,,,1.0,0.5711,,,,,26.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201166-202338-2744,1610612754,"CJ Miles, Monta Ellis, Aaron Brooks, Kevin Seraphin, Al Jefferson","Miles, Ellis, Brooks, Seraphin, Jefferson",101139-101145-201166-202338-2744,IND,2732.0,9,46.0,27.0,93.0,93.0,186.0,25.0,10.0,58.0,14.0,111.0,84.0,25.0,36.0,58.0,7.0,6.0,11.0,16.0,19.0,1.0,85.0,0.5336538461538461,0.6363636363636364,0.7142857142857143,0.7659574468085106,0.9166666666666666,98.03806734992679,13.924731182795698,15.451612903225806,12.720430107526882,15.182795698924732,0.2604166666666667,0.10416666666666667,0.65625,0.4891994736842106,0.09615384615384616,0.02564102564102564,6.979310344827587,24.0,19.0,12.0,5.0,7.0,4.0,10.0,10.0,23.0,4.0,6.0,11.0,32.0,12.0,26.0,15.0,38.0,7.0,12.0,,26.0,4.0,18.0,12.0,1.0,24.0,18.0,34.0,36.0,8.0,32.0,11.0,5.0,9.0,12.0,21.0,9.0,5.0,54.0,5.0,15.0,11.0,22.0,7.0,5.0,4.0,15.0,1.0,,1.0,2.0,9.0,,7.0,2.0,5.0,7.0,3.0,,24.0,24.0,,0.34615384615384615,0.4090909090909091,0.8,0.39473684210526316,0.39473684210526316,0.4482758620689655,0.5833333333333334,0.2222222222222222,0.5052083333333334,0.65,0.38333333333333336,0.65,0.375,0.3958333333333333,0.08620689655172414,0.2,,0.4838709677419355,0.9166666666666666,0.22727272727272727,0.37735849056603776,0.5,0.2,0.375,0.7333333333333333,0.875,0.42857142857142855,0.48,0.6,0.4166666666666667,0.23958333333333334,0.43478260869565216,0.43478260869565216,0.4,0.4,0.0625,0.3333333333333333,0.34375,0.34375,0.8181818181818182,0.35,0.7142857142857143,0.2,0.3333333333333333,0.4,0.4,0.34375,0.480259375,0.4754310344827586,0.13846153846153847,0.23423423423423423,0.21621621621621623,26.05526315789474,0.25806451612903225,22.0,4.0,,1.0,,,7.0,5.0,4.0,8.0,5.0,9.0,3.0,4.0,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,,1.0,2.0,1.0,,,3.0,0.5,0.4166666666666667,,,0.5384615384615384,0.3333333333333333,0.5,1.0,0.0625,0.4,,0.6666666666666666,0.6666666666666666,0.75,0.05,,,0.35,,,0.4166666666666667,4.0,,0.5714285714285714,0.5,2.0,,1.0,,,,,,2.0,0.5,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201166-202730-203922,1610612754,"CJ Miles, Monta Ellis, Aaron Brooks, Lavoy Allen, Glenn Robinson III","Miles, Ellis, Brooks, Allen, Robinson III",101139-101145-201166-202730-203922,IND,30.0,1,,,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,0.5,0.5,,96.0,8.0,22.0,8.0,18.0,,,,0.3746,,,4.1,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201166-202730-2744,1610612754,"CJ Miles, Monta Ellis, Aaron Brooks, Lavoy Allen, Al Jefferson","Miles, Ellis, Brooks, Allen, Jefferson",101139-101145-201166-202730-2744,IND,2301.0,7,38.0,-15.0,78.0,77.0,155.0,15.0,18.0,45.0,19.0,76.0,91.0,22.0,30.0,38.0,5.0,3.0,11.0,22.0,25.0,1.0,70.0,0.4935064935064935,0.45454545454545453,0.6470588235294118,0.6829268292682927,1.0,97.00130378096479,14.102564102564102,15.597402597402597,13.58974358974359,14.818181818181818,0.22727272727272727,0.2727272727272727,0.5454545454545454,0.46816640625,0.16,0.047619047619047616,10.797777777777778,25.0,8.0,11.0,,2.0,1.0,2.0,3.0,12.0,4.0,5.0,5.0,16.0,6.0,18.0,7.0,21.0,1.0,6.0,1.0,6.0,3.0,14.0,7.0,5.0,17.0,24.0,12.0,18.0,,15.0,5.0,2.0,12.0,6.0,18.0,4.0,8.0,42.0,3.0,5.0,6.0,8.0,6.0,6.0,6.0,9.0,1.0,,1.0,2.0,11.0,2.0,7.0,6.0,1.0,7.0,3.0,1.0,17.0,25.0,1.0,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.35,0.4,0.16666666666666666,0.21428571428571427,0.4318181818181818,0.3125,0.2857142857142857,0.3333333333333333,0.34,0.3181818181818182,0.044444444444444446,0.06666666666666667,,0.19230769230769232,0.8571428571428571,0.25,0.21052631578947367,0.2222222222222222,0.3333333333333333,0.3076923076923077,0.7,0.8,0.42857142857142855,0.7333333333333333,0.7857142857142857,0.7272727272727273,0.18181818181818182,0.25,0.2727272727272727,0.2222222222222222,0.2222222222222222,0.07575757575757576,0.24242424242424243,0.3125,0.3125,0.8,0.25,,,0.09523809523809523,0.5,0.2857142857142857,0.3333333333333333,0.465425,0.438185,0.2037037037037037,0.07894736842105263,0.2236842105263158,26.80952380952381,0.32051282051282054,18.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,,,,2.0,,,5.0,5.0,1.0,,2.0,1.0,,,,0.5,0.2857142857142857,0.08333333333333333,1.0,0.75,,,1.0,,0.3333333333333333,0.75,0.4,0.4,1.0,0.125,1.0,1.0,0.125,0.047619047619047616,1.0,0.16666666666666666,,,,,,,3.0,,,1.0,,,,,1.0,,,,,,,1610612754,2017,2016-17,True
101139-101145-201166-203922-2744,1610612754,"CJ Miles, Monta Ellis, Aaron Brooks, Glenn Robinson III, Al Jefferson","Miles, Ellis, Brooks, Robinson III, Jefferson",101139-101145-201166-203922-2744,IND,979.0,3,16.0,,30.0,33.0,63.0,5.0,6.0,14.0,12.0,36.0,36.0,8.0,12.0,14.0,2.0,1.0,5.0,6.0,12.0,1.0,31.0,0.6206896551724138,0.4,0.8,0.7333333333333333,0.5,92.66598569969356,14.366666666666667,16.606060606060606,14.066666666666666,15.727272727272727,0.20833333333333334,0.25,0.625,0.47044772727272727,0.14814814814814814,0.09090909090909091,11.178571428571429,11.0,2.0,4.0,,,1.0,1.0,2.0,3.0,3.0,1.0,2.0,9.0,2.0,9.0,2.0,10.0,1.0,1.0,,5.0,4.0,5.0,2.0,7.0,15.0,8.0,10.0,6.0,,7.0,2.0,1.0,4.0,2.0,6.0,2.0,2.0,14.0,1.0,1.0,3.0,2.0,1.0,,3.0,8.0,,,,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,,15.0,11.0,2.0,0.4444444444444444,0.4444444444444444,1.0,0.2,0.25,0.6428571428571429,1.0,0.8,0.5,1.25,0.5714285714285714,1.25,0.75,0.4166666666666667,0.07142857142857142,0.2,,0.25,0.6,0.16666666666666666,0.2,,0.2,,0.875,0.6666666666666666,1.0,0.8,1.0,0.5,0.125,0.6666666666666666,0.6666666666666666,0.5,0.5,0.041666666666666664,0.375,0.2222222222222222,0.2222222222222222,1.0,,,,0.14285714285714285,1.0,0.2857142857142857,0.2857142857142857,0.4709,0.37624,0.1875,0.1388888888888889,0.4166666666666667,29.71,0.36666666666666664,13.0,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,3.0,4.0,,,,,,,,1.0,,,1.0,,0.5,,0.5,,0.5,0.3333333333333333,,,,,,,0.5,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,2.0,,,,,,,1610612754,2017,2016-17,True
101139-101145-201952-202331-202338,1610612754,"CJ Miles, Monta Ellis, Jeff Teague, Paul George, Kevin Seraphin","Miles, Ellis, Teague, George, Seraphin",101139-101145-201952-202331-202338,IND,370.0,4,6.0,7.0,14.0,13.0,27.0,,2.0,3.0,6.0,17.0,10.0,2.0,7.0,7.0,2.0,1.0,3.0,5.0,9.0,1.0,16.0,0.7083333333333334,0.6666666666666666,1.0,1.0,1.0,105.08108108108108,12.5,15.0,12.0,15.0,,0.25,0.625,0.4966625,0.2,0.16666666666666666,13.566666666666668,8.0,1.0,,,,,,,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,5.0,,,1.0,1.0,1.0,3.0,2.0,3.0,11.0,,2.0,9.0,,4.0,2.0,1.0,,3.0,3.0,2.0,,9.0,,,5.0,,,,1.0,1.0,,,,,1.0,2.0,,,,,,,11.0,8.0,2.0,,,1.0,0.6,0.6,0.3333333333333333,,0.3333333333333333,0.6875,,0.8,0.5,0.6875,0.625,0.3333333333333333,,,,1.0,,,,,,,1.0,,,,,0.125,,,0.5,0.5,0.125,0.5,0.5,0.5,1.0,,,,,,0.2,0.5,,0.46331,0.25,0.058823529411764705,0.6470588235294118,25.56,0.5714285714285714,6.0,1.0,,,1.0,1.0,,1.0,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,0.2,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201952-202331-202730,1610612754,"CJ Miles, Monta Ellis, Jeff Teague, Paul George, Lavoy Allen","Miles, Ellis, Teague, George, Allen",101139-101145-201952-202331-202730,IND,213.0,2,4.0,4.0,10.0,9.0,19.0,6.0,,6.0,6.0,15.0,11.0,,1.0,3.0,,,1.0,3.0,6.0,,11.0,0.6818181818181818,,,0.5,,128.45070422535213,9.3,13.333333333333334,8.5,12.666666666666666,0.75,,1.0,0.59928125,0.2727272727272727,,1.8333333333333333,7.0,3.0,3.0,1.0,2.0,2.0,4.0,,,,,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,11.0,4.0,2.0,3.0,,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,3.0,,1.0,,1.0,1.0,,1.0,11.0,7.0,,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.5,0.5,0.5,0.5625,0.5,0.5833333333333334,0.6666666666666666,0.6875,0.25,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.5,,1.0,,,1.0,,0.5,0.75,0.6666666666666666,,,,,,,0.25,0.5,0.5,1.0,1.0,0.5,1.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.9107,0.557025,0.3333333333333333,0.26666666666666666,0.7333333333333333,27.0,0.7,9.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201952-202331-2744,1610612754,"CJ Miles, Monta Ellis, Jeff Teague, Paul George, Al Jefferson","Miles, Ellis, Teague, George, Jefferson",101139-101145-201952-202331-2744,IND,770.0,7,13.0,6.0,28.0,23.0,51.0,5.0,2.0,12.0,8.0,30.0,24.0,7.0,10.0,11.0,4.0,2.0,5.0,8.0,11.0,,30.0,0.6521739130434783,0.8,0.7777777777777778,0.8333333333333334,1.0,95.37662337662337,16.0,14.0,15.892857142857142,13.869565217391305,0.2777777777777778,0.1111111111111111,0.6111111111111112,0.5108111111111111,0.2608695652173913,,6.441666666666666,3.0,1.0,4.0,,1.0,,,3.0,5.0,1.0,3.0,1.0,3.0,,8.0,2.0,6.0,,1.0,,,1.0,1.0,,2.0,4.0,10.0,6.0,6.0,,3.0,1.0,,5.0,2.0,7.0,1.0,3.0,16.0,1.0,,3.0,1.0,2.0,1.0,1.0,5.0,1.0,,,1.0,6.0,,,,,,,,4.0,3.0,,0.625,0.625,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,1.0,0.6111111111111112,,1.0,,1.0,0.3333333333333333,,,,,1.0,0.25,0.125,,,1.0,0.3333333333333333,1.0,,0.8,0.8,0.75,0.2777777777777778,0.6,0.6,0.5,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,0.3512,0.35294117647058826,,0.13333333333333333,24.383333333333336,0.10714285714285714,8.0,1.0,,,,,,,,,,,1.0,2.0,,,,1.0,,2.0,,,,2.0,,,,,,,1.0,,,,,,,0.5,1.0,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201952-202338-202362,1610612754,"CJ Miles, Monta Ellis, Jeff Teague, Kevin Seraphin, Lance Stephenson","Miles, Ellis, Teague, Seraphin, Stephenson",101139-101145-201952-202338-202362,IND,44.0,1,1.0,-1.0,1.0,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,2.0,,1.0,0.5,,,,,65.45454545454545,11.0,33.0,11.0,33.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201952-202338-2744,1610612754,"CJ Miles, Monta Ellis, Jeff Teague, Kevin Seraphin, Al Jefferson","Miles, Ellis, Teague, Seraphin, Jefferson",101139-101145-201952-202338-2744,IND,309.0,4,5.0,3.0,12.0,11.0,23.0,,2.0,4.0,2.0,11.0,8.0,7.0,8.0,9.0,1.0,1.0,5.0,2.0,4.0,,11.0,0.6875,0.2,0.875,0.875,1.0,107.18446601941747,9.833333333333334,17.363636363636363,9.333333333333334,17.363636363636363,,0.3333333333333333,0.3333333333333333,0.44460000000000005,0.14285714285714285,,14.025,3.0,1.0,,,,,,1.0,2.0,2.0,,1.0,2.0,,3.0,1.0,2.0,,1.0,,,1.0,1.0,,,2.0,,6.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,,3.0,1.0,,,1.0,,,4.0,3.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,3.0,1.0,,,1.0,0.5,0.5,0.75,,1.0,0.75,,1.0,,0.5,0.3333333333333333,,,,,,1.0,0.5,,1.0,,0.75,,1.0,,,,0.3333333333333333,0.5,0.5,1.0,1.0,,0.3333333333333333,0.5,0.5,1.0,,,,,,,0.5,,0.4256,0.2,,0.18181818181818182,25.55,0.25,6.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201952-202730-203922,1610612754,"CJ Miles, Monta Ellis, Jeff Teague, Lavoy Allen, Glenn Robinson III","Miles, Ellis, Teague, Allen, Robinson III",101139-101145-201952-202730-203922,IND,34.0,1,1.0,-2.0,1.0,1.0,2.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,84.70588235294117,15.0,19.0,15.0,19.0,,,,0.3934,,,9.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201952-202730-2744,1610612754,"CJ Miles, Monta Ellis, Jeff Teague, Lavoy Allen, Al Jefferson","Miles, Ellis, Teague, Allen, Jefferson",101139-101145-201952-202730-2744,IND,159.0,3,3.0,1.0,7.0,7.0,14.0,,1.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,,2.0,2.0,2.0,,3.0,0.3,0.5,1.0,1.0,1.0,126.79245283018868,11.0,11.714285714285714,11.0,11.714285714285714,,0.25,0.75,0.5226,,,18.7,2.0,,,,,,,,,1.0,,,3.0,,1.0,,3.0,,,,,1.0,1.0,,1.0,3.0,2.0,,,,3.0,,,1.0,,1.0,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,0.25,,1.0,,0.75,0.75,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,0.75,,,,,,,,,,,,0.417,,,1.0,25.46666666666667,0.2857142857142857,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
101139-101145-201952-203922-2744,1610612754,"CJ Miles, Monta Ellis, Jeff Teague, Glenn Robinson III, Al Jefferson","Miles, Ellis, Teague, Robinson III, Jefferson",101139-101145-201952-203922-2744,IND,270.0,3,4.0,11.0,10.0,7.0,17.0,1.0,2.0,5.0,3.0,15.0,4.0,3.0,4.0,6.0,,,1.0,2.0,3.0,,13.0,0.6818181818181818,,1.0,0.8,1.0,90.66666666666667,13.2,19.714285714285715,11.3,18.857142857142858,0.1,0.2,0.6,0.47767,0.18181818181818182,,10.9,4.0,2.0,1.0,,,,,1.0,2.0,1.0,,2.0,5.0,4.0,3.0,2.0,5.0,1.0,1.0,,2.0,,,4.0,2.0,5.0,2.0,4.0,3.0,,5.0,2.0,,1.0,1.0,2.0,1.0,,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,5.0,4.0,,0.3333333333333333,0.3333333333333333,0.5,0.4,0.4,0.6,1.0,,0.6,0.5,0.375,0.5,0.5,0.5,,,,0.5,0.5,0.3333333333333333,0.4,1.0,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,,0.2,0.5,0.5,0.5,0.5,,0.5,0.4,0.4,0.5,,,,,,1.0,0.4,0.4407,0.551025,0.3333333333333333,0.13333333333333333,0.3333333333333333,26.119999999999997,0.4,4.0,,,,,,1.0,1.0,,1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,0.25,,,,,,1.0,0.2,,1.0,,,,,,,0.5,,,0.25,,,,,,,,,,,,,,,,,,,,,,1610612754,2017,2016-17,True
